"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"142","2016-07-27 08:58:54-03","MNHN","RECOLNAT_MNHN_P","P00117340","PreservedSpecimen",NA,"Melastomataceae","Leandra","longistyla","Leandra longistyla","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1867","12","4","Brésil",NA,NA,"Rio de Janeiro: Serra da Estrella",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00117340' target='other'> <mi>dwc_moreinfo</mi></a>","P00117340","P00117340_01",NA,NA,NA,"hb",NA,NA,NA,"isosyntype","2994",NA,NA
"143","2016-07-29 11:23:41-03","MNHN","RECOLNAT_MNHN_P","P00117170","PreservedSpecimen",NA,"Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1870","3","12","Brésil",NA,NA,"Province de Rio de Janeiro, chez Cler. Alto da Serra de Nova Friburgo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00117170' target='other'> <mi>dwc_moreinfo</mi></a>","P00117170","P00117170_01",NA,NA,NA,"hb",NA,NA,NA,"isotype","3964",NA,NA
"144","2015-09-05 07:31:44-03","MNHN","RECOLNAT_MNHN_P","P04803840","PreservedSpecimen",NA,"Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1870","3","12","Brésil",NA,NA,"Province de Rio de Janeiro, chez Cler. Alto da Serra de Nova Friburgo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04803840' target='other'> <mi>dwc_moreinfo</mi></a>","P04803840","P04803840_01 P04803840_02",NA,NA,NA,"hb",NA,NA,NA,"isotype","3964",NA,NA
"145","2015-09-04 22:35:33-03","MNHN","RECOLNAT_MNHN_P","P05320720","PreservedSpecimen",NA,"Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.",NA,NA,NA,NA,"Glaziou",NA,"1868","10","30","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05320720' target='other'> <mi>dwc_moreinfo</mi></a>","P05320720","P05320720_01",NA,NA,NA,"hb","36524","auto",NA,NA,"16002",NA,NA
"146","2020-12-11 11:38:12-03","UFMG","BHCB","130474","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,"2011",NA,NA,"Stehmann, JR; Nogueira, FB; Gontijo, SL; Rodrigues, JG; Gomes, LB","6083","2009","03","21","Brasil","Minas Gerais","Simonésia","RPPN Mata do Sossego","-42.070778","-20.071278","-42.070778","-20.071278","1193","1193","Arbusto, inflorescência esbranquiçada; no sub-bosque da Floresta Estacional Semidecidual secundária,","BHCB046592",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:38:12-03","UFMG","BHCB","186602","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,"2015","12","01","Castro, R; Gomes, P","2611","2015","12","01","Brasil","Minas Gerais","Mariana",NA,"-43.471389","-20.186944","-43.471389","-20.186944","1007","1007","Floresta Semidecidual com Eucalipto","BHCB186602",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:38:12-03","UFMG","BHCB","196945","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Rezende, SG; Justo, AG","6648","2018","02","22","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.684722","-20.086944","-43.684722","-20.086944","1608","1608","Arbusto; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB196945",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:38:12-03","UFMG","BHCB","32084","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:38:12-03","UFMG","BHCB","32084","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:38:12-03","UFMG","BHCB","197929","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Rezende, SG; Justo, AG","6936","2018","08","31","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.686667","-20.046944","-43.686667","-20.046944","1516","1516","Arbusto; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197929",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:38:12-03","UFMG","BHCB","161310","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Klein, RM; Bresolin, AR","10820","1973","02","19","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","Altura: 2m; Hábito: arbusto; Habitat: Mata; Flor: estames róseos;","BHCB003833",NA,"Dicotyledon",NA,"Southern America",NA,"23385","auto",NA,NA,NA,NA,NA
"153","2020-12-11 11:38:12-03","UFMG","BHCB","123413","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,"2011",NA,NA,"Giacomin, LL; Oliveira, CT; Salino, A; Viveros, RS","192","2008","08","25","Brasil","Minas Gerais","Catas Altas","Caraça, Em riacho na região da fazenda do Engenho","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Árvore, sépalas avermelhadas, frutos negros; Mata adjacente a córrego","BHCB046593",NA,"Dicotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA,NA
"154","2020-12-11 11:38:14-03","UFMG","BHCB","94281","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.",NA,NA,NA,NA,"Ferreira, RM; França, GS; Martins, A","74","2005","02","21","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti.","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Arbustivo, 2m, flores rosadas, Córrego Brucutu",NA,NA,"Dicotyledon",NA,"Southern America",NA,"17525","auto",NA,NA,NA,NA,NA
"155","2020-12-11 11:38:14-03","UFMG","BHCB","67929","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.",NA,NA,NA,NA,"Magalhães, GM","2803",NA,NA,NA,"Brasil","Minas Gerais","Itabira","Presidente Vargas.","-43.2268981933594","-19.6191997528076",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"33779","auto",NA,NA,NA,NA,NA
"156","2020-12-11 11:38:14-03","UFMG","BHCB","67930","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pectinata","Leandra pectinata","Cogn.",NA,NA,NA,NA,"Barreto, HLM","6700","1933","04","17","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Mata; Pouco frequente; arbusto 3m",NA,NA,"Dicotyledon",NA,"Southern America",NA,"33136","auto",NA,NA,NA,NA,NA
"157","2021-02-11 17:19:41-03","UFPR","UPCB","53409","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2006","01","01","Kollmann, R.L.","8499","2005","12","02","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"Arbusto 1,5m, flores brancas, no sol..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:19:41-03","UFPR","UPCB","54591","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2006","01","01","Kollmann, R.L.","141","1998","06","25","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","750","750","Arbusto 2m, flor rosa. Mata de encosta..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:19:41-03","UFPR","UPCB","54592","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2006","01","01","Kollmann, R.L.","1774","1999","02","03","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","750","750","Arbusto 2m, flor branca, estame roxo. Na sombra..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:19:41-03","UFPR","UPCB","54593","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2006","01","01","Kollmann, R.L.","6414","2004","01","28","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999","1110","1110","Arbusto 1m, flor branca..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:19:41-03","UFPR","UPCB","54594","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2006","01","01","Fontana, A.P.","1321","2005","04","15","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"Arbusto 2m, bráctea vermelha, fruto preto..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:19:41-03","UFPR","UPCB","54595","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2006","01","01","Santos, M.F.dos",NA,"1988","03","25","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"Flor amarelada. Beira do rio, local sombreado..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:19:41-03","UFPR","UPCB","62555","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2008","01","01","Arzolla, F.A.R.D.P.","1270","2008","02","18","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira, região do pinheirinho.","-46.621667","-23.406944","-46.621667","-23.406944","1110","1110","Arbustiva, flores brancas e anteras róseas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:19:41-03","UFPR","UPCB","62632","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2008","01","01","Fraga, C.N.","1843","2008","02","15","Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,"9999","9999","600","600","Arbusto, ca. 4m alt. Folhas verde-escuras na face adaxial e verde-clara na face abaxial, flores brancas, estames castanhos. Material prensado em álcool..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:19:41-03","UFPR","UPCB","63746","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2008","01","01","Amorim, A.M.","7568","2008","07","20","Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,"9999","9999","600","600","Arbusto ca. 2m alt. Folhas brilhantes na face superior. Brácteas e hipanto róseo-pálido. Floresta Estacional Semidecidual..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:19:41-03","UFPR","UPCB","64017","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2009","01","01","Kollmann, L.","7666","2005","04","15","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"Arbusto 2m, no sol. Brácteas vermelhas, flores brancas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:19:41-03","UFPR","UPCB","73183","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2010","01","01","Bünger, M.O.","429","2010","03","08","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Pedra Roxa.","-41.736111","-20.394444","-41.736111","-20.394444","1085","1085","Arbusto ca. 2m, beira de rio..","UPCB0012692","UPCB0012692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:19:41-03","UFPR","UPCB","71708","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2010","01","01","Fraga, C.N.","2894","2010","05","20","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha Barbosa Rodrigues.","-44.605833","-22.462778","-44.605833","-22.462778","670","670","Arvoreta ca. 5m, folhas verdes discolores, nervuras arroxeadas na face abaxial, bráctea grandes e brancas, pétalas e sépalas brancas, estames brancos, anteras vinosas, fruto roxo escuro..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:19:41-03","UFPR","UPCB","71756","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Reginato, M.","2011","02",NA,"Michelangeli, F.A.","1607","2011","02","07","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","930","930","Shrub up to 1 m tall; bracteoles white; petals white; filaments and style white, anthers pink.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:19:41-03","UFPR","UPCB","71851","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Reginato, M.","2011","02","15","Reginato, M.","1187","2011","02","06","Brasil","Espírito Santo","São Roque do Canaã","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"Arbusto 1m com petalas alvas, filetes alvos e anteras rosas, interior e borda da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:19:41-03","UFPR","UPCB","81348","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Manhães, V.C.","217","2009","01","31","Brasil","Espírito Santo","Divino São Lourenço","Patrimônio da Penha, subida das Cachoeiras, próximo a pinguela.",NA,NA,NA,NA,NA,NA,"Pequeno arbusto em sombra, abundante no local de coleta. Folhas verdes (asperas); parte abaxial verde-claro e nervura central roxa. Parte adaxial verde-escuro. Inflorecência branca, estigmas lilás. Flor de corola branca..","UPCB0012686","UPCB0012686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:19:41-03","UFPR","UPCB","83995","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2013",NA,NA,"Assis, A.M.","853","2000","09","10","Brasil","Espírito Santo","Alto Caparaó","Parque Nacional do Caparaó: Municípios de Alto Caparaó e Dores do Rio Preto/Ibitirama (ES). Mata Atlântica. Trilha para o Vale Verde...",NA,NA,NA,NA,NA,NA,"Planta com 3,0 metros de altura. Sépalas róseas. Fruto roxo..","UPCB0012685","UPCB0012685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:19:41-03","UFPR","UPCB","84289","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Reginato, M.","1445","2013","02","09","Brasil","Rio de Janeiro","Itatiaia","P. N. do Itatiaia, Parte Baixa.","-44.606552","-22.457043","-44.606552","-22.457043",NA,NA,"Arbusto 2m, borda da mata. Flores com pétalas alvas, filetes e estiletes alvos, anteras róseas..","UPCB0012688","UPCB0012688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:19:41-03","UFPR","UPCB","84589","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2015",NA,NA,"Araújo, E.A.","288","2015","01","16","Brasil","Espírito Santo","Ibitirama","Santa Marta, PARNA do Caparaó: Trilha principal, entre samambaial e o rio da P4.","-41.747","-20.491","-41.747","-20.491",NA,NA,"Arbusto, folha pilosa, flor branca..","UPCB0012812","UPCB0012812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:19:41-03","UFPR","UPCB","88367","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2016",NA,NA,"Fraga, C.N. et al.","3594","2015","02","04","Brasil","Minas Gerais","Ervália","Serra do Brigadeiro. Careço, subida para a Pedra do Cruzeiro. Floresta Ombráofila Densa Alto-Montana","-42.525","-20.876111","-42.525000","-20.876111","1232","1232","Arbusto ereto, ca. 2m. Folhas verdes discolores. Flores com sépalas e pétalas brancas, estames vinosos..","UPCB0029205","UPCB0029205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:19:41-03","UFPR","UPCB","89328","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Goldenberg, R. et al.","1449","2009","04","12","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Pau Amarelo, ex-condomínio Rural Cantinho do Céu. Floresta Ombrófila Densa Montana","-40.540556","-20.278333","-40.540556","-20.278333","619","619","Arbusto 1m. Brácteas verdes ou rosadas; hipanto verde claro, com cálice verde ou rosado; botões com pétalas brancas ou rosadas..","UPCB0031018","UPCB0031018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:19:41-03","UFPR","UPCB","95573","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Gondenberg, R.","2018",NA,NA,"Boscolo, D.","15","2015","12","15","Brasil","São Paulo","Ñazaré Paulista","Area de floresta secundaria com pasto não manejado adjacente com propriedade particular.","-46.467778","-23.273056","-46.467778","-23.273056","860.7","860.7","Arbusto. Flor com petalas alvas, estames com anteras falciformes rosadas.","UPCB0039889","UPCB0039889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:19:41-03","UFPR","UPCB","88102","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Reginato, M.","2011","02","16","Reginato, M. | Pereira, J.B.S.","1236","2011","02","16","Brasil","Paraná","Guaratuba","Morro dos Perdidos","-49.013889","-25.896667","-49.013889","-25.896667",NA,NA,"Arbusto 1,5m com pétalas e filetes alvos, anteras rosas, interior da mata, abundante..","UPCB0023544","UPCB0023544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:19:41-03","UFPR","UPCB","67770","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Camargo, E.","2007","04",NA,"Camargo, E.","116","2007","04","22","Brasil","Paraná","Tunas do Paraná","Estrada Adrianópolis para Tunas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Arbusto 50 cm, brácteas verde-avermelhadas. Beira de rio..",NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"180","2021-02-11 17:19:41-03","UFPR","UPCB","67771","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Camargo, E.","2007","04",NA,"Camargo, E.","117","2007","04","22","Brasil","Paraná","Tunas do Paraná","Estrada Adrianópolis para Tunas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Arvoreta 2,5 m, brácteas verde-avermelhadas. Beira de rio..",NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"181","2021-02-11 17:19:41-03","UFPR","UPCB","52141","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2005","01","01","Goldenberg, R.","723","2005","10","17","Brasil","Paraná","Tunas do Paraná","Estrada Tunas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Arbusto 0,7m, estéril. Floresta ombrófila densa..",NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"182","2021-02-11 17:19:41-03","UFPR","UPCB","67139","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Reginato, M.","2010","01","01","Reginato, M.","1124","2010","01","22","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Estrada para o Sítio Sopronitis.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Arbusto 2m, brácteas verdes, cálice e pétalas alvas..",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"183","2021-02-11 17:19:41-03","UFPR","UPCB","62553","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2008","01","01","Arzolla, F.A.R.D.P.","865","2005","07","20","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira, região do Pinheirinho, trilha.","-46.5800018310547","-23.3099994659424",NA,NA,"1040","1040","Arvoreta, 2m, inflorescência rósea e frutos arroxeados.Floresta ombrófila densa montana, UTM 7.410.810 N e 335.200 E..",NA,NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA
"184","2021-02-11 17:19:41-03","UFPR","UPCB","67487","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Camargo, E.","2006","12",NA,"Camargo, E.","73","2006","12","12","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Arbusto 1,5 m, brácteas verde-rosadas, estames róseos..",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"185","2021-02-11 17:19:41-03","UFPR","UPCB","67474","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Camargo, E.","2006","12",NA,"Camargo, E.","60","2006","12","12","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Arbusto 30 cm, material estéril. Em Barranco, beira de trilha..",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"186","2021-02-11 17:19:41-03","UFPR","UPCB","64554","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Reginato, M.","2009","01","01","Reginato, M.","740","2006","12","12","Brasil","Paraná","Tunas do Paraná","Parque Estadual das Lauráceas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Arbusto 1,5m, brácteas alvas, estames rosa. Floresta ombrófila densa..",NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"187","2021-02-11 17:19:41-03","UFPR","UPCB","64417","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Caddah, M.K.","2009","06",NA,"Caddah, M.K.","463","2009","05","13","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha para Três Picos","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Frutos negros, coleta em sílica..",NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"188","2021-02-11 17:19:41-03","UFPR","UPCB","72920","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Reginato, M.","2012","03","01","Reginato, M.","1313","2012","02","13","Brasil","São Paulo","Guarulhos","P.E. da Cantareira, Núcleo Cabuçu, Trilha da Cachoeira","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"Arbusto 1m, estéril. Material em sílica..","UPCB0012690","UPCB0012690",NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA
"189","2021-02-11 17:19:41-03","UFPR","UPCB","72943","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Reginato, M.","2012","03","01","Reginato, M.","1336","2012","02","15","Brasil","Rio de Janeiro","Itatiaia","P.N. do Itatiaia. Ultimo Adeus e trilha do Véu de Noiva","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Arbusto 1.5m, borda da mata. Brácteas verdes, pétalas alvas, anteras róseas.","UPCB0012691","UPCB0012691",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"190","2021-02-11 17:19:41-03","UFPR","UPCB","63825","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2008","01","01","Giacomin, L.L.","192","2008","08","25","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Árvore, sépalas avermelhadas, frutos negros. Em riacho na região da fazenda do engenho. Mata adjacente ao córrego..",NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"191","2021-02-11 17:19:41-03","UFPR","UPCB","82849","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2015",NA,NA,"Couto, D.R.","1071","2008","11","09","Brasil","Espírito Santo","Ibitirama","Santa Marta","-41.6671981811523","-20.5414009094238",NA,NA,"800","800","Arbusto, estigma branco e estames com ápice rosa. Córrego do Paiol..","UPCB0012687","UPCB0012687",NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"192","2021-02-11 17:19:41-03","UFPR","UPCB","81432","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2013",NA,NA,"Souza, V.C.","33640","2009","05","10","Brasil","Rio de Janeiro","Santa Maria Madalena","Subida para o Morro da Antena. Floresta Ombrófila Densa (Mata Atlântica) degradada.","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"Arbusto, ca. 1,6m alt.; cálice frutífero e frutos imaturos vermelho-rosados; frutos maduros negros..","UPCB0012689","UPCB0012689",NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA
