"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","coordinatePrecision","geoFlag","typeStatus","relatedCatalogItem","individualCount","fieldNumber","sex"
"47","2016-09-30 02:19:00-03","NY","NYBG","1100022","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,NA,NA,NA,NA,"W. A. Rodrigues","4287","1962","01","11","Brazil","Rondônia",NA,"Forte Princípe da Beira, local Baia. Capoeira, solo argilo-arenoso.",NA,NA,NA,NA,NA,NA,"NY01100022","NY01100022_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1401337' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","763495","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"W. D. Clayton","4379","1965","01","28","Brazil","Rio Grande do Sul",NA,"Montenegro, Agric. Experiment Station",NA,NA,NA,NA,NA,NA,"NY00763495","NY00763495_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667298' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00862150","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"H. S. Irwin","10059","1965","11","07","Brazil","Distrito Federal","Brasília","3 km S. of Planaltina","-47.6667","-15.64381",NA,NA,"975","975","NY00862150","NY00862150_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939785' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","763489","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"W. D. Clayton","4549","1965","02","06","Brazil","São Paulo","Paraguaçú Paulista","Estaçao Florestal de Paraguaçu Paulista (6 km N of city on road to Bora)","-50.57","-22.28",NA,NA,"500","500","NY00763489","NY00763489_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667295' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00862177","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"L. A. Skorupa","160","1987","11","24","Brazil","Goiás","Itapuranga","Residencia do Sr. 'Joao Raizeiro' Av. Contorno; s/n.","-50","-15.08",NA,NA,"400","400","NY00862177","NY00862177_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939797' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00862125","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","G. Davidse",NA,NA,NA,"H. S. Irwin","10830","1965","11","30","Brazil","Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 12 km S. of Corumbá de Goiás.","-48.8086","-16.03204",NA,NA,"1000","1000","NY00862125","NY00862125_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939787' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-29 20:58:00-03","NY","NYBG","00862186","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,"G. Davidse",NA,NA,NA,"J. Jangoux","332","1978","12","11","Brazil","Maranhão","Santa Luzia","Alzilandia, Rio Pindaré","-46.08","-3.75",NA,NA,NA,"100","NY00862186","NY00862186_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939883' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-29 20:58:00-03","NY","NYBG","00862158","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,"G. Davidse",NA,NA,NA,"D. C. Daly","D346","1980","09","28","Brazil","Maranhão","São Mateus do Maranhão","Near Km 150-165 of Br 135. Approx. 15-30 km N of São Mateus.","-44.53","-3.77",NA,NA,NA,NA,"NY00862158","NY00862158_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939854' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-29 20:58:00-03","NY","NYBG","00862159","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,"G. Davidse",NA,NA,NA,"W. R. Anderson","37170","1972","03","18","Brazil","Minas Gerais",NA,"15 km N of Montalvânia",NA,NA,NA,NA,"550","550","NY00862159","NY00862159_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939863' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","884743","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"C. Gay","s.n.","1828","10",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00884743","NY00884743_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965811' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","763482","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"M. M. Arbo","7234","1997","01","15","Brazil","Bahia",NA,"Taquinho, en el cerro","-39.1","-11.98",NA,NA,"250","250","NY00763482",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667304' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","763473","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"M. A. Chase","7749","1924","11","19","Brazil","Pernambuco",NA,"Varzea. Vicinity of Pernambuco (Recife), Pern.",NA,NA,NA,NA,"5","10","NY00763473","NY00763473_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667292' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00862154","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","G. Davidse",NA,NA,NA,"H. S. Irwin","23221","1969","02","13","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 35 km N.E. of Francisco Sá, on road to Salinas","-43.21845","-16.40385",NA,NA,"1100","1100","NY00862154","NY00862154_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939792' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00862161","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"R. Reiss","74","1934","10","15","Brazil","Mato Grosso do Sul",NA,"Micranda",NA,NA,NA,NA,NA,NA,"NY00862161","NY00862161_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939882' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-09-30 02:18:00-03","NY","NYBG","1100025","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,NA,NA,NA,NA,"E. A. Goeldi","35",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"NY01100025","NY01100025_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1400249' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","763485","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"R. M. Harley","17565","1974","03","31","Brazil","Bahia",NA,"Itacaré, near the mouth of the Rio de Contas. Alt. sea level","-38.98","-14.3",NA,NA,NA,NA,"NY00763485","NY00763485_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667306' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","884741","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"U. S. Fish Commission. Voyage of the Albatross","s.n.","1888","12","23","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"NY00884741","NY00884741_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965746' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-09-30 02:18:00-03","NY","NYBG","1100027","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,NA,NA,NA,NA,"E. A. Goeldi","233?",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"NY01100027","NY01100027_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1400279' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","763478","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","G. Davidse",NA,NA,NA,"S. A. Mori","11531","1979","04","14","Brazil","Bahia","Itambé","Rodovia BA-265, km 10 do trecho BR-415 (cruzamento)/Caatiba e a 17 km NW de Itapetinga em linha reta, próx. a Faz. Sao Joao","-40.6242","-15.245",NA,NA,"400","400","NY00763478","NY00763478_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667281' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00862155","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","G. Davidse",NA,NA,NA,"H. S. Irwin","27337","1970","03","10","Brazil","Minas Gerais","Joaquim Felício","Ca. 2 km N. of Joaquim Felício","-44.1709","-17.7588",NA,NA,"650","650","NY00862155","NY00862155_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939794' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","763494","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","E. Cotton",NA,NA,NA,"J. E. Leite","2245","1941","01",NA,"Brazil","Rio Grande do Sul",NA,"Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"NY00763494","NY00763494_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667290' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-30 02:18:00-03","NY","NYBG","1100026","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,NA,NA,NA,NA,"E. A. Goeldi","50",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"NY01100026","NY01100026_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1400248' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-29 17:00:00-03","NY","NYBG","763499","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,"A. d. Castillo",NA,NA,NA,"L. J. Novara","8804","1989","04","17","Argentina","Salta","Capital","La Peña, 3 km al E de Ruta 51 km 1570, rumbo a Cabeza de Buey",NA,NA,NA,NA,"700","800","NY00763499",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667287' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-09-29 20:58:00-03","NY","NYBG","00862156","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,"E. J. Judziewicz",NA,NA,NA,"A. F. M. Glaziou","6977","1875","01","05","Brazil","Minas Gerais",NA,"Serra da Babylonia",NA,NA,NA,NA,NA,NA,"NY00862156","NY00862156_01","[Collection date not clear on label. Maybe 1878 or 1879] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939825' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-09-29 21:19:00-03","NY","NYBG","884742","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,NA,NA,NA,NA,"C. Gay","s.n.","1828","10",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00884742","NY00884742_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965810' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00862152","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","G. Davidse",NA,NA,NA,"H. S. Irwin","17413","1966","06","18","Brazil","Mato Grosso",NA,"Ca. 96 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.18","-15.47",NA,NA,"500","500","NY00862152","NY00862152_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939790' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1100029","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"G. A. Black","47-1096",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"NY01100029","NY01100029_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1400198' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","763497","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"L. Riedel","992",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00763497","NY00763497_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667302' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-29 21:19:00-03","NY","NYBG","884744","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,NA,NA,NA,NA,"J. Banks","s.n.","1768",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00884744","NY00884744_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965812' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1100030","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"E. P. Killip","30399",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"NY01100030","NY01100030_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1400742' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","763484","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"G. Eiten","10888","1970","03","10","Brazil","Bahia","Vitória da Conquista","City of Vitória da Conquista, waste ground at highway maintainance station","-40.8392","-14.8661",NA,NA,NA,NA,"NY00763484","NY00763484_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667305' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-29 20:58:00-03","NY","NYBG","00862162","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis",NA,"G. Davidse",NA,NA,NA,"T. C. Plowman","8807","1980","02","13","Brazil","Pará","Conceição do Araguaia","Ca. 20km west of Redençao, near Corrego Sao Joao and Troncamento Santa Teresa","-50.17","-8.05",NA,NA,"350","620","NY00862162","NY00862162_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939885' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00862183","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","G. Davidse",NA,NA,NA,"D. C. Daly","D519","1980","10","06","Brazil","Maranhão","Lago do Junco","Fazenda Bacaba, Doctor Haroldo, 5 km S of MA 119 from entrance 3 km NW of Lago do Junco","-44.97","-4.43",NA,NA,NA,NA,"NY00862183","NY00862183_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939856' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00862182","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"D. C. Daly","D337","1980","09","28","Brazil","Maranhão","São Mateus do Maranhão","Near Km 150-165 of Br 135. Approx. 15-30 km N of São Mateus.","-44.53","-3.77",NA,NA,NA,NA,"NY00862182",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=939850' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","763476","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","M. H. Nee",NA,NA,NA,"A. P. Duarte","5166","1959","11",NA,"Brazil","Rio de Janeiro",NA,"Lagôa Rodrigo da Freitas","-43.207919","-22.973835",NA,NA,NA,NA,"NY00763476","NY00763476_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=667309' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:30:27-03","UNESP-IBB","BOTU","2887","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto, T.","1998","04","06","De Fendi, A.",NA,NA,NA,NA,"Brasil","São Paulo","Botucatu","Estrada para a Fazenda Lageado.",NA,NA,"9999","9999",NA,NA,"BOTU002887",NA,"<ll>dwc_commonname:</ll> Capim margoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-18 09:30:27-03","UNESP-IBB","BOTU","19997","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Campos, C.J.","1994",NA,NA,"Bertoncini, A.P.","62","1994","01","13","Brasil","São Paulo","Agudos","Cia. Cervejaria Brahma.. Área de cerrado desmatado.",NA,NA,"9999","9999",NA,NA,"BOTU019997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-18 09:30:27-03","UNESP-IBB","BOTU","2932","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Mano, A.","1972","11","14","Mano, A.","28","1972","09","16","Brasil","São Paulo","Mogi das Cruzes","Bairro Caputera, a 4 km da cidade, solo arenoso.",NA,NA,"9999","9999",NA,NA,"BOTU002932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-18 09:30:27-03","UNESP-IBB","BOTU","27997","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"Estevan, D.A.","654","2005","10","19","Brasil","Paraná","Ventania","Fazenda Santa Inês.",NA,NA,"9999","9999",NA,NA,"BOTU027997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-18 09:30:27-03","UNESP-IBB","BOTU","13260","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"Bicudo, L.R.H.","1168","1986","05","28","Brasil","São Paulo","Botucatu","Estrada do Roberto, ligando Vitoriana ao Rio Bonito, a +- 5 km de Vitoriana, fazenda Gold Farm.","-48.283333","-22.8","48°17'W","22°48'S",NA,NA,"BOTU013260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-18 09:30:27-03","UNESP-IBB","BOTU","2951","PreservedSpecimen","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Canto, T.","1998","04","06","Simões, H.","3","1971","08","05","Brasil","São Paulo","Botucatu","Fazenda Lageado.",NA,NA,"9999","9999",NA,NA,"BOTU002951",NA,"<ll>dwc_commonname:</ll> Capim margoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
