"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"47","2020-02-08 08:46:20-03","NBC","NL-BOTANY","L.1516496","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pauciflora","Habenaria pauciflora",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1516496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1516496",NA,"Asparagales","(Lindl.) Rchb.f.",NA,"in Brasilis, guiana. *.",NA,NA,"NL-L1516496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 08:46:20-03","NBC","NL-BOTANY","U.1459657","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Teunissen PA",NA,"1972","04","02","Southern America","Surinam","Para",NA,NA,"On savanna of Welgelegen type.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1459657 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1459657",NA,"Asparagales","Kunth","Renz J","Suriname, Vierkinderen, distr. Para",NA,NA,"NL-U1459657",NA,NA,NA,"1989","05","01",NA,NA,NA,NA,"Magnoliopsidae","U 0205527",NA,NA,NA
"49","2020-02-08 08:46:20-03","NBC","NL-BOTANY","U.1459658","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Henkel TW",NA,"1994","07","05","Southern America","Guyana","Potaro-Siparuni",NA,NA,"Narrow gallery forest interspersed with savanna.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1459658 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1459658",NA,"Asparagales","Kunth","Christenson EA","Guyana. Region: Potaro-Siparuni. Pakaraima Mts; Upper Ireng River; E bank adjacent to Cipo settlemnet.","-60.033333","4.8","NL-U1459658",NA,NA,NA,NA,NA,NA,NA,NA,"-60.033333","4.8","Magnoliopsidae","U 0205526",NA,NA,NA
"50","2020-02-08 08:46:20-03","NBC","NL-BOTANY","U.1459659","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Wessels Boer JG",NA,"1963","02","28","Southern America","Surinam",NA,NA,NA,"Palaime savanna.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1459659 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1459659",NA,"Asparagales","Kunth","Renz J","Ad rivulum Palaime, flum. Sipaliwini.","-56.2","2.133333","NL-U1459659",NA,NA,NA,"1989","05","01",NA,NA,"-56.2","2.133333","Magnoliopsidae","U 0205530",NA,NA,NA
"51","2020-02-08 08:46:20-03","NBC","NL-BOTANY","U.1459660","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Geijskes DC",NA,"1954","04","03","Southern America","Surinam","Para",NA,NA,"Clay savanna.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1459660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1459660",NA,"Asparagales","Kunth","Renz J","Near Berseba, distr. Para.",NA,NA,"NL-U1459660",NA,NA,NA,"1989","05","01",NA,NA,NA,NA,"Magnoliopsidae","U 0205528",NA,NA,NA
"52","2020-02-08 08:46:25-03","NBC","NL-BOTANY","U.1459661","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Donselaar J van",NA,"1959","03","26","Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1459661 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1459661",NA,"Asparagales","Kunth","Renz J","Savanna Mimilie-Okilie, N.E. of Powakka.",NA,NA,"NL-U1459661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0205529",NA,NA,NA
"53","2020-02-08 08:46:25-03","NBC","NL-BOTANY","U.1459662","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Donselaar J van",NA,"1959","03","11","Southern America","Surinam",NA,NA,NA,"On sandy loam, under shrubs.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1459662 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1459662",NA,"Asparagales","Kunth","Renz J","Coesewijne-savanna.",NA,NA,"NL-U1459662",NA,NA,NA,"1989","05","01",NA,NA,NA,NA,"Magnoliopsidae","U 0205531",NA,NA,NA
"54","2020-11-04 12:17:31-03","ESALQ","ESA","89740","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4201.0","2005","01","19",NA,"Brasil","Goiás",NA,NA,"Terrestre, flores alvo-esverdeadas","ESA089740","Magnoliophyta",NA,"Kunth.","Carvalho, B.M.","BLOQUEADO","-48.9592018127441","-15.852499961853","ESA089740","Pirenópolis","1225","1225","2013",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 12:17:31-03","ESALQ","ESA","81029","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Souza, V.C.","28920.0","2002","07","20",NA,"Brasil","Pernambuco",NA,NA,"Erva; flores alvas.","ESA081029","Magnoliophyta",NA,"Kunth.","Carvalho, B.M.","BLOQUEADO","-35.5647010803223","-8.20110988616943","ESA081029","Gravatá",NA,NA,"2013",NA,NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 12:17:31-03","ESALQ","ESA","78793","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Oliveira, J.E.","595.0","1941","01","21",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA078793","Magnoliophyta",NA,"Kunth.","Carvalho, B.M.",NA,"-43.937801361084","-19.9207992553711","ESA078793","Belo Horizonte",NA,NA,"2013",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 17:47:15-03","MN","R","234273","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pangaio, L.; Sepulveda, l. & Oliveira, M.","1318","2008","02","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"R010051540",NA,NA,"Kunth",NA,"Serra do Cabral. Região do Tanque. Entre as coordenadas: Pedreira/Tanque","-44.334667","-17.885083",NA,"Buenópolis",NA,NA,NA,NA,NA,NA,NA,"044°20'04,8W","17°53'06,3S",NA,NA,NA,NA,NA
"58","2021-02-18 17:47:15-03","MN","R","234272","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pangaio, L.; Sepulveda, l. & Oliveira, M.","1317","2008","02","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"R010051541",NA,NA,"Kunth",NA,"Serra do Cabral. Região do Tanque. Entre as coordenadas: Pedreira/Tanque","-44.334667","-17.885083",NA,"Buenópolis",NA,NA,NA,NA,NA,NA,NA,"044°20'04,8W","17°53'06,3S",NA,NA,NA,NA,NA
"59","2021-02-18 17:47:15-03","MN","R","234275","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pangaio, L.; Sepulveda, l. & Oliveira, M.","1320","2008","02","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"R010051544",NA,NA,"Kunth",NA,"Serra do Cabral. Região do Tanque. Entre as coordenadas: Pedreira/Tanque","-44.334667","-17.885083",NA,"Buenópolis",NA,NA,NA,NA,NA,NA,NA,"044°20'04,8W","17°53'06,3S",NA,NA,NA,NA,NA
"60","2021-03-31 13:41:04-03","MN","R","95000","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"s.col.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kunth","Félix, L.P.",NA,NA,NA,NA,NA,NA,NA,"1996","03","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 17:47:15-03","MN","R","234276","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pangaio, L.; Sepulveda, l. & Oliveira, M.","1312","2008","02","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"R010051545",NA,NA,"Kunth",NA,"Serra do Cabral. Região do Tanque. Entre as coordenadas: Pedreira/Tanque","-44.334667","-17.885083",NA,"Buenópolis",NA,NA,NA,NA,NA,NA,NA,"044°20'04,8W","17°53'06,3S",NA,NA,NA,NA,NA
"62","2021-02-18 17:47:15-03","MN","R","234274","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pangaio, L.; Sepulveda, l. & Oliveira, M.","1319","2008","02","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"R010051543",NA,NA,"Kunth",NA,"Serra do Cabral. Região do Tanque. Entre as coordenadas: Pedreira/Tanque","-44.334667","-17.885083",NA,"Buenópolis",NA,NA,NA,NA,NA,NA,NA,"044°20'04,8W","17°53'06,3S",NA,NA,NA,NA,NA
"63","2021-02-18 17:47:15-03","MN","R","234278","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pangaio, L.; Sepulveda, l. & Oliveira, M.","1314","2008","02","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"R010051547",NA,NA,"Kunth",NA,"Serra do Cabral. Região do Tanque. Entre as coordenadas: Pedreira/Tanque","-44.334667","-17.885083",NA,"Buenópolis",NA,NA,NA,NA,NA,NA,NA,"044°20'04,8W","17°53'06,3S",NA,NA,NA,NA,NA
"64","2021-02-18 17:47:15-03","MN","R","234277","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pangaio, L.; Sepulveda, l. & Oliveira, M.","1313","2008","02","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"R010051546",NA,NA,"Kunth",NA,"Serra do Cabral. Região do Tanque. Entre as coordenadas: Pedreira/Tanque","-44.334667","-17.885083",NA,"Buenópolis",NA,NA,NA,NA,NA,NA,NA,"044°20'04,8W","17°53'06,3S",NA,NA,NA,NA,NA
"65","2021-03-31 13:41:04-03","MN","R","28919","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Löfgren, J.A.C.","304","1910","03","17",NA,"Brasil",NA,NA,NA,"Inspetoria de Obras Contar as Secas",NA,NA,NA,"Kunth","Batista, J.A.N.",NA,NA,NA,NA,NA,NA,NA,"1995","06","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-31 13:41:04-03","MN","R","32099","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Bragança, A.","60",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"Kunth","Batista, J.A.N.",NA,NA,NA,NA,NA,NA,NA,"2013","08","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-18 17:47:15-03","MN","R","234280","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pangaio, L.; Sepulveda, l. & Oliveira, M.","1316","2008","02","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"R010051551",NA,NA,"Kunth",NA,"Serra do Cabral. Região do Tanque. Entre as coordenadas: Pedreira/Tanque","-44.334667","-17.885083",NA,"Buenópolis",NA,NA,NA,NA,NA,NA,NA,"044°20'04,8W","17°53'06,3S",NA,NA,NA,NA,NA
"68","2021-02-18 17:47:15-03","MN","R","234279","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pangaio, L.; Sepulveda, l. & Oliveira, M.","1315","2008","02","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"R010051548",NA,NA,"Kunth",NA,"Serra do Cabral. Região do Tanque. Entre as coordenadas: Pedreira/Tanque","-44.334667","-17.885083",NA,"Buenópolis",NA,NA,NA,NA,NA,NA,NA,"044°20'04,8W","17°53'06,3S",NA,NA,NA,NA,NA
"69","2021-03-31 13:41:04-03","MN","R","67907","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Silveira, A.A.","2239","1897","01",NA,NA,"Brasil","Minas Gerais",NA,NA,"Commissão Geográfica e Geologica de Minas",NA,NA,NA,"Kunth","Batista, J.A.N.",NA,"-44.2616996765137","-21.1355991363525",NA,"São João del Rei",NA,NA,"1995","06","20","39093","auto",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-31 13:41:04-03","MN","R","32150","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Hoehne, F.C.","5601","1914",NA,NA,NA,"Brasil","Mato Grosso",NA,NA,"Expedição Rooselvelt-Rondon",NA,NA,NA,"Kunth","Batista, J.A.N.","Tapirapoan","-57.1810989379883","-15.0725002288818",NA,"Barra do Bugres",NA,NA,"1995","06","20","173387","auto",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-31 13:41:04-03","MN","R","35687","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Brade, A.C.","12341","1932","12",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Kunth","Félix, L.P.","Vila Ema","-46.6300010681152","-23.5400009155273",NA,"São Paulo",NA,NA,"1996","03","20","53584","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-12 01:36:02-03","UFPI","TEPB","10549","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"A. R. S. França",NA,"1999","03","21",NA,"Brasil","Piauí",NA,NA,"70cm de altura com flor branca Ambiente: Complexo",NA,NA,NA,"Kunth","Leonardo Félix","Serra de Santo Antônio prox. a barragem","-42.1685981750488","-4.82777976989746",NA,"Campo Maior",NA,NA,NA,NA,NA,"41673","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-19 10:24:34-03","CPAP","CPAP","19556","PreserverdSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"M.Sobral-Leite","809","2009","04","19",NA,"Brasil","PE",NA,NA,"Erva geófita da vegetação efêmera. FLOR: flores esfingófilas de coloração amarelada, sem odor. AMBIENTE: Caatinga hipoxerófila.",NA,NA,NA,"Kunth","M.Sobral-Leite & P.Gomes","Agreste Pernambucano, inselbergue Pedra Cabeça do Velho.","-36.010444","-8.391583",NA,"Agrestina","832","832","2009","04","19",NA,NA,"36°00'37,6W","08°23'29,7S",NA,NA,NA,NA,NA
"74","2019-02-15 11:46:55-02","IPA","IPA","12196","S","Plantae","Orchidaceae","Habenaria","pickelii","Habenaria pickelii",NA,"Giulietti, A.M.","3457","1960","05","22","Southern America","Brasil","Pernambuco",NA,NA,"Terrestre com flor verde-claro.","IPA0012196","Plantae",NA,"Hoehne","Pabst, G.","Margem da estrada para Fazenda Nova.","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,"1961","05","30","35136","auto",NA,NA,NA,NA,NA,NA,NA
"75","2019-02-15 11:46:55-02","IPA","IPA","6574","S","Plantae","Orchidaceae","Habenaria","pickelii","Habenaria pickelii",NA,"Pickel, B.","1280","1927","05",NA,"Southern America","Brasil","Pernambuco",NA,NA,"Flores brancas.","IPA0006574","Plantae",NA,"Hoehne","Pabst, G.","Tapera, sobre uma rocha.","-35.0182991027832","-8.00222015380859",NA,"São Lourenço da Mata",NA,NA,"1961","05","30","21764","auto",NA,NA,NA,NA,NA,NA,NA
"76","2019-06-28 12:17:08-03","IPA","IPA","16189","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Andrade-Lima","67-4999B","1967","05","01","Southern America","Brasil","Paraíba",NA,NA,"Flor verde bem claro.; Solo úmido arenoso.","IPA0016189","Plantae",NA,"Kunth","Batista, J.P.N.","margem da estrada Goiana-João Pessoa.",NA,NA,NA,NA,NA,NA,"2012","06","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-02-15 11:46:55-02","IPA","IPA","83680","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Leite, M.S.; Maciel, B.; Gomes, P.; Maciel, B.; Gomes, P.","809","2008","05","24","Southern America","Brasil","Pernambuco",NA,NA,"Erva geófita de vegetação efêmera. Flores esfingófilas de coloração amarelada, sem odor.; Caatinga hipoxerófila.","IPA0083680","Plantae",NA,"Kunth","Leite, M.S.; Gomes, P.","Inselbergue Pedra Cabeça do Velho, Agreste Pernambucano.","-36.010444","-8.391389",NA,"Agrestina","832","832","2009","04","19",NA,NA,"-36.010444","-8.391389",NA,NA,NA,NA,NA
"78","2019-11-27 13:51:18-03","UFS","ASE","14187","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Costa, SM; Menezes, IRN; Santos, E","594","2009","09","02","Southern America","Brasil","Sergipe",NA,NA,"Erva, com até 30 cm. Pétalas amarelo-esverdeadas, apresentando orgão subterrâneo de reserva.; Erva, com até 30 cm. Pétalas amarelo-esverdeadas, apresentando orgão subterrâneo de reserva.","ASE0007267","Magnoliophyta",NA,"Kunth",NA,"Mata do Crasto, Em área encharcada.","-37.425861","-11.385528","ASE0007267","Santa Luzia do Itanhy",NA,NA,NA,NA,NA,NA,NA,"-37.425861","-11.385528",NA,NA,NA,NA,NA
"79","2019-11-27 13:51:18-03","UFS","ASE","28438","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Santos, JPS; Silva, TR","43","2013","06","15","Southern America","Brasil","Sergipe",NA,NA,"Hebácea, 30 cm. Flores esverdeadas.; Mata Atlântica.","ASE0007323","Magnoliophyta",NA,"Kunth","Santos, LAS","Floresta Nacional do Ibura","-37.143611","-10.843056","ASE0007323","Nossa Senhora do Socorro",NA,NA,"2013","06","18",NA,NA,"-37.143611","-10.843056",NA,NA,NA,NA,NA
"80","2019-11-27 13:51:18-03","UFS","ASE","21381","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Prata, AP; Rossi, L; Gomes, LA; Santos, LAS; Matos, AG; Santos, E","2596","2011","05","24","Southern America","Brasil","Sergipe",NA,NA,"Erva, ca. 60cm de altura. Sépalas verdes e pétalas amarelas.&nf;; Erva, ca. 60cm de altura. Sépalas verdes e pétalas amarelas.&nf;; Mata Atlântica.","ASE0007299","Magnoliophyta",NA,"Kunth","Gomes, LA","RVS Mata do Junco, Trilha principal. Solo arenoso","-37.070556","-10.945556","ASE0007299","Capela",NA,NA,"2011","05","31",NA,NA,"-37.070556","-10.945556",NA,NA,NA,NA,NA
"81","2019-11-27 13:51:18-03","UFS","ASE","22580","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Carregosa, T; Farinaccio, MA; Monteiro, SHN; Santos, LAS","209","2011","05","05","Southern America","Brasil","Sergipe",NA,NA,"Erva terrestre. Flores esverdeadas.; Erva terrestre. Flores esverdeadas.","ASE0007304","Magnoliophyta",NA,"Kunth","Carregosa, T","Parque Nacional da Serra de Itabaiana, Trilha de subida para serra","-37.252892","-10.410915","ASE0007304","Itabaiana",NA,NA,"2012","02",NA,NA,NA,"-37.252892","-10.410915",NA,NA,NA,NA,NA
"82","2021-03-01 16:20:15-03","UNICAMP","UEC","133882","S","Plantae","Orchidaceae","Habenaria","curtibradei","Habenaria curtibradei",NA,"Batista, JAN","1339","2002","12","21",NA,"Brazil","Distrito Federal",NA,NA,"Erva terrestre. Ocasional; observado apenas um pequeno conjunto de plantas nas bordas da área, em meio a capim braquiaria. Em plena floração. Sépalos verdes. Pétalos e labelo branco a branco-creme. Calcar esbranquiçado.","UEC034387","Liliopsida",NA,"Hoehne","Bianchetti, LB; Batista, JAN","Final da Asa Norte, RA-1, Brasília - Plano Piloto. Área entre o Parque Ecológico Norte e o Parque Nacional de Brasília. Local do futuro setor Noroeste. Campo sujo seco e cerrado ralo. Solo argiloso, profundo, superficialmente marrom-avermelhado. Lato","-47.9296989440918","-15.7797002792358","UEC034387","Brasília",NA,NA,"2002","12",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:20:15-03","UNICAMP","UEC","118940","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Batista, JAN","1124","2001","01","04",NA,"Brazil","Distrito Federal",NA,NA,"Erva terrestre. Ocasional, observados alguns poucos exemplares esparsos. Em plena floração. Sépalos verdes. Pétalos e labelo brancos.","UEC034629","Liliopsida",NA,"Kunth",NA,"Setor de Mansões do Lago Norte, Área brejosa a esquerda da DF-005, em direção ao Paranoá, na altura da MI-10. Campo limpo e campo sujo secos de encosta ou em campo limpo úmido na base da encosta. Solo argiloso, profundo, superficialmene escuro. No ca","-47.9296989440918","-15.7797002792358","UEC034629","Brasília",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:00:51-03","UNICAMP","UEC","118024","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Batista, JAN","496","1995","01","20",NA,"Brazil","Distrito Federal",NA,NA,"Erva Terrestre. Sépalos verdes, pétalos e labelo completamente brancos.","UEC034627","Liliopsida",NA,"Kunth","Batista, JAN","Setor de Mansões do Lago Norte, Campo a entrada da MI-9. Campo limpo seco. Solo argilo-arenoso, profundo.","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:00:51-03","UNICAMP","UEC","118945","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Batista, JAN; Pansarin, ER","1151","2001","01","09",NA,"Brazil","Goiás",NA,NA,"Erva terrestre. Em plena floração. Sépalos verdes. Pétalos e labelo brancos.","UEC034628","Liliopsida",NA,"Kunth","Batista, JAN","Chapada dos Veadeiros, Margem da GO-118, em direção a Alto Paraíso, ca. de 27 km ao N e antes de Alto Paraíso, na altura do km 193. Local seco em vegetação alterada imediatamente a beira da estrada.","-47.5099983215332","-14.1324996948242","UEC034628","Alto Paraíso de Goiás",NA,NA,"2001","01",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:00:51-03","UNICAMP","UEC","118935","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Batista, JAN; Pansarin, ER","1141","2001","01","08",NA,"Brazil","Goiás",NA,NA,"Erva terrestre. Comum, observado vários exemplares esparsos pelo local. Em início de floração. Sépalos verdes. Pétalos e labelo brancos.","UEC034631","Liliopsida",NA,"Kunth","Batista, JAN","Alto da Chapada, Área a direita da pista ca. de 34 km a SO de Cavalcante, em direção a região conhecida como São Domingos ou São José. Campo sujo seco e nas bordas de campo limpo estacionalmente úmido. Área anteriormente queimada.","-47.4583015441895","-13.7974996566772","UEC034631","Cavalcante",NA,NA,"2001","01",NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:00:51-03","UNICAMP","UEC","125840","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pansarin, ER; Mickeliunas, L","911","2002","02",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,"UEC034720","Liliopsida",NA,"Kunth","Vieira, TL","Estrada sentido Ouro Branco - Ouro Preto","-43.6918983459473","-20.5207996368408","UEC034720","Ouro branco",NA,NA,"2014","05","27","13809","auto",NA,NA,NA,NA,NA,NA,NA
