"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","previousCatalogNumber","individualCount"
"360","2020-07-22 13:35:00-03","MO","MOBOT","2845822","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Oswaldo Handro","Handro 416","South America","Brazil",NA,NA,NA,NA,NA,"O. Handro","1954","10","26","São Paulo",NA,"Campo Grande, Estacão Biológica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"361","2011-12-28 15:30:00-02","MO","MOBOT","2845868","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Luiz Gurgel","Gurgel 82","South America","Brazil",NA,NA,NA,NA,NA,NA,"1930",NA,NA,"Santa Catarina",NA,"Ouro Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2009-07-27 09:36:00-03","MO","MOBOT","2846220","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Auguste F.M. Glaziou","Glaziou 1509","South America","Brazil",NA,NA,NA,NA,NA,NA,"1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","2846351","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"J.M. Silva","Silva 940","South America","Brazil",NA,NA,NA,NA,NA,"G.C. Giberti","1991",NA,NA,"Paraná",NA,"Guará (mun. Guarapuava).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2008-05-27 22:02:00-03","MO","MOBOT","2846923","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"O.S. Ribas","Ribas 226","South America","Brazil",NA,NA,NA,NA,NA,"G.C. Giberti","1990",NA,NA,"Paraná",NA,"Morro Mãe Catire (mun. Quatro Barras).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2018-09-12 14:47:59-03","UNIOESTE","UNOP","1966","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Motta, J.T.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","4388",NA,"Brasil",NA,"Árvore, 10,0m; frutos maduros vinosos e imaturos verdes. Floresta Ombrófila Densa das Terras Baixas.",NA,NA,NA,"Brotto, M.L.","2014","07","23","Paraná","Morretes","Estrada do Cubatão, Morro Alto.","-48.726667","-25.573056","52","52",NA,NA,"-48.726667","-25.573056","2015","08",NA,NA,"24",NA,NA,NA
"366","2015-10-22 10:02:27-02","UNIOESTE","UNOP","2034","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Engels, M.","1778",NA,"Brasil",NA,"Arbórea, ca. 6m. Caule castanho. Folhas verdes discolores. Flores alvas levemente esverdeadas. Botões florais verdes claros. Floresta Ombrófila Mista.",NA,NA,NA,"Brotto, M.L.","2013","10","15","Paraná","Carambeí","Catanduvas de Fora","-50.0971984863281","-24.9178009033203",NA,NA,"26641","auto",NA,NA,"2015","05",NA,NA,"14",NA,NA,NA
"367","2021-01-10 20:42:30-03","INPA","INPA","200858","S","Plantae","Dicotyledon Asterids","Aquifoliales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Barbosa, E","207","Southern America","Brasil",NA,NA,"INPA0200858","INPA0200858 INPA0200858_e",NA,"Loizeau, PA","1998","11","06","Paraná","Tijuca do Sul","Matulão",NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"368","2021-01-09 21:48:18-03","UNICENTRO","HUCO","0099","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Souza, M.K.F.","s.n.",NA,"Brasil",NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","HUCO000099",NA,NA,"Souza, M.K.F.","2000","05","16","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-01-09 21:48:18-03","UNICENTRO","HUCO","0094","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Souza, M.K.F.","s.n.",NA,"Brasil",NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","HUCO000094",NA,NA,"Silva, S.M.","2000","03","21","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-01-09 21:48:18-03","UNICENTRO","HUCO","0103","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Souza, M.K.F.","s.n.",NA,"Brasil",NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","HUCO000103",NA,NA,"Silva, S.M.","2000","03","23","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-05-23 11:07:37-03","UFLA","ESAL","26356","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Castro, RM","3301",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Mariana e Catas Altas","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-01-26 14:12:06-03","CPACT","ECT","3634","PreservedSpecimen","Plantae","Embryophyta",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"M.Sobral","7679",NA,"Brasil",NA,NA,"ECT0003634","ECT0003634",NA,"D.R.Vahl","1994","03","01","Rio Grande do Sul","Ilópolis","das secundariamente. Sede do município. Coordenadas geográficas obtInterior de mata.","-52.124167","-28.926667","683","683",NA,NA,"52º7'27''W","28º55'36''S","2018","04",NA,NA,"02",NA,NA,NA
"373","2020-11-18 11:49:17-03","UERJ","HRJ","12895","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"MANÃO, C.Y#?#G.; ARAUJO, R.; SANTOS, K.; SILVA,W.; TEREZINHA","884",NA,"Brasil",NA,"Árvore com 11 m e DAP = 13,78 cm, localizada na Parcela 38 - indivíduo 1508.","HRJ00011953",NA,NA,NA,"2010","02","26","Angra dos Reis","Ilha Grande","Trilha do Caxadaço (parcela de interior) antes do indivíduo de fruta pão.","-41.8213996887207","-2.8583300113678","163","163","13228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-11-18 11:40:31-03","UERJ","HRJ","1150","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Ilex","integerrima","Ilex integerrima","(Vell ) Reiss",NA,"L. Emygdio; L. Duarte; H. Becker; R.S. San","s.n.",NA,"Brasil",NA,NA,"HRJ00001150",NA,NA,NA,"1972","07","13","Minas Gerais","Minas Gerais",NA,NA,NA,"1570","1570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-11-18 11:39:40-03","UERJ","HRJ","12215","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"L. P. G. Rosa; W. Silva, D. Paiva, L. Barbalioli.","19",NA,"Brasil",NA,NA,"HRJ00012447",NA,NA,NA,"2012","06","14","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","554","554","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-09-12 05:00:02-03","US","US","2579648","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"F. C. Hoehne","s.n.","South America - Neotropics","Brazil",NA,NA,"US01859461","US01859461_01 US01859461_02",NA,NA,"1933","9","25","São Paulo","São Paulo","Nativa do Parque do Estado e Jardim Botânico (Planta viva no. 337)","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"377","2020-09-12 05:00:02-03","US","US","2383086","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"A. F. M. Glaziou","1509","South America - Neotropics","Brazil",NA,NA,"US01859458","US01859458_01 US01859458_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"378","2020-09-12 05:00:02-03","US","US","2565347","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"G. Hatschbach","7550","South America","Brazil",NA,NA,"US01859464","US01859464_01 US01859464_02",NA,NA,"1960","11","5","Paraná","Guaratuba","Caieiras","-48.5746994018555","-25.8827991485596","20",NA,"41937","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"379","2020-09-12 05:00:02-03","US","US","2579664","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"F. C. Hoehne","s.n.","South America - Neotropics","Brazil",NA,NA,"US01859457","US01859457_01 US01859457_02",NA,NA,"1917","11","3","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"380","2020-09-12 05:00:02-03","US","US","2026760","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"G. Hatschbach","1602","South America","Brazil",NA,NA,"US01859456","US01859456_01 US01859456_02",NA,NA,"1949","11","15","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"381","2020-09-12 05:00:02-03","US","US","2579673","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"O. Handro","s.n.","South America - Neotropics","Brazil",NA,NA,"US01859459","US01859459_01 US01859459_02",NA,NA,"1931","10","19","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"382","2020-09-12 05:00:02-03","US","US","2650287","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"C. Gurgel","16129","South America","Brazil",NA,NA,"US01859460","US01859460_01 US01859460_02",NA,NA,"1931","11","2","Paraná","Cantagalo",NA,"-52.1263999938965","-25.3743991851807",NA,NA,"29583","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"383","2020-09-12 05:00:02-03","US","US","2936398","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18503","South America - Neotropics","Brazil",NA,NA,"US01859463","US01859463_01 US01859463_02",NA,NA,"1977","2","2","Bahia",NA,"5km SE of Maraú at the junction with the new road North to Ponta do Mutá","-39","-14.13",NA,"50",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"384","2020-09-12 05:00:02-03","US","US","3741302","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"C. Baez, L. Moraes, M. Moraes, R. Negrão, T. Lima & Girso","724","South America","Brazil",NA,NA,"US01967722",NA,NA,NA,"2016","8","9","Río de Janeiro",NA,"Silva Jardim. Área de Proteção Ambiental de Macaé de Cima. Serra dos Pireneus, prox. ao pico de paia. Trilha que sai da casa do Bengt","-42.4994","-22.4478","958",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"385","2020-09-12 05:00:02-03","US","US","2948062","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"G. Martinelli","175","South America - Neotropics","Brazil",NA,NA,"US01859465","US01859465_01 US01859465_02",NA,NA,"1973","1","6","Rio de Janeiro","Petrópolis","Vale das Videiras","-43.1786003112793","-22.5049991607666",NA,NA,"36524","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"386","2020-09-12 05:00:02-03","US","US","2579605","PreservedSpecimen","Plantae",NA,"Celastrales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"L. Roth","352","South America - Neotropics","Brazil",NA,NA,"US01859462","US01859462_01 US01859462_02",NA,NA,"1942","10","10","São Paulo","São Paulo","São Paulo, Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"387","2020-09-02 16:20:17-03","Cenargen","CEN","67237","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glocimar Pereira-Silva","10233",NA,"Brasil","Exsicatas","Botões florais amarelo esverdeado.","CEN00067237","CEN00067237",NA,NA,"2005","10","20","MA","ESTREITO","Fazenda do Sr. Sebastião do leite. Futuro canteiro da obra AHE Estreito.","-47.440277","-6.5886111","200","200",NA,NA,"-47.440277","-6.5886111",NA,NA,NA,NA,NA,NA,NA,"4"
"388","2020-09-02 16:20:17-03","Cenargen","CEN","68215","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glocimar Pereira-Silva","12640",NA,"Brasil","Exsicatas","Área de influência direta (lago).","CEN00068215","CEN00068215",NA,"B. M. Gomes","2008","01","14","MA","ESTREITO","Margem direita do rio Feio, próximo à ponte da BR-010.","-47.489166","-6.74","160","160",NA,NA,"-47.489166","-6.74","2011","02",NA,NA,NA,NA,NA,"4"
"389","2020-09-02 16:20:17-03","Cenargen","CEN","71399","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glocimar Pereira-Silva","11628",NA,"Brasil","Exsicatas","Área de influência direta (lago).","CEN00071399","CEN00071399",NA,"J. B. Pereira & J. P. Amaral","2007","03","27","TO","SAO SALVADOR DO TOCANTINS","Fazenda Serrinha (próximo ao curso d'água).","-48.246388","-12.811666","260","260",NA,NA,"-48.246388","-12.811666","2010","02",NA,NA,NA,NA,NA,"4"
"390","2020-09-02 16:20:17-03","Cenargen","CEN","47760","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Aécio Amaral-Santos","1821",NA,"Brasil","Exsicatas","Área de influência da AHE Queimado. Local sendo desmatado.","CEN00047760","CEN00047760",NA,"J. B. Bringel","2003","02","17","MG","UNAI","Fazenda São Bento, cerca de 400 m a montante da ponte nova sobre o Rio Preto (divisa DF / MG).","-46.9061012268066","-16.3575000762939",NA,NA,"97926","auto","-4730722.0","-1804028.0",NA,NA,NA,NA,NA,NA,NA,"3"
"391","2019-12-09 17:29:19-03","UFPR","EFC","15926","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Silva, J.M.","8605",NA,"Brasil",NA,"Árvore 6m; frutos maduros pretos. Floresta Ombrófila Densa das Terras Baixas, vegetação secundária.","EFC015926",NA,NA,"Brotto, M.L.","2014","08","12","Paraná","Guaratuba","Descoberto, próximo à Baia de Guaratuba","-48.4314","-25.5354","10","10",NA,NA,"-48.4314","-25.5354","2014","08",NA,NA,"25",NA,NA,NA
"392","2019-12-09 17:29:19-03","UFPR","EFC","16884","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Brotto, M.L.; Barboza, E.","2094",NA,"Brasil",NA,"Árvore com 5m de altura; flores brancas","EFC016884",NA,NA,"Brotto, M.L.","2015","10","26","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7167","-24.8639",NA,NA,NA,NA,"-48.7167","-24.8639","2015","12",NA,NA,"03",NA,NA,NA
"393","2019-12-09 17:29:19-03","UFPR","EFC","16286","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Brotto, M.L.","1916",NA,"Brasil",NA,"Arbusto 1,5m, frutos imaturos. Campo de Altitude","EFC016286",NA,NA,"Brotto, M.L.","2015","04","01","Rio de Janeiro","Santa Maria Madalena","Pico do Desengano","-41.9117","-21.9","1760","1760",NA,NA,"-41.9117","-21.9000","2015","04",NA,NA,"13",NA,NA,NA
"394","2019-12-09 17:29:19-03","UFPR","EFC","8691","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Schütz-Gatti, A.L.; Gatti, G.","97",NA,"Brasil",NA,"Árvore 5m, heliófila , flores com pétalas brancas. Capoeirão.","EFC008691",NA,NA,"Gatti, G.","1998","10","10","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.2977","-25.1752",NA,NA,NA,NA,"-48.2977","-25.1752","1998","10",NA,NA,"01",NA,NA,NA
"395","2019-12-09 17:29:19-03","UFPR","EFC","9997","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Rotta, E.",NA,NA,"Brasil",NA,"__COMMOM_NAME__: Caúna","EFC009997",NA,NA,"Silva, S.M.","1996","11","14","Paraná","Paranaguá","Parque Estadual do Palmito","-48.5558","-25.5917",NA,NA,NA,NA,"-48.5558","-25.5917",NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-12-09 17:29:19-03","UFPR","EFC","9389","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Borgo, M.; Reinert, B.L.; Bornschein, M.R.","515",NA,"Brasil",NA,"Árvore caída sobre o rio, flores brancas, em floresta paludosa.","EFC009389",NA,NA,"Silva, S.M.","1999","11","22","Paraná","Antonina","Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,"38300","auto",NA,NA,"1999","12",NA,NA,"01",NA,NA,NA
"397","2019-12-09 17:29:19-03","UFPR","EFC","11462","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Barddal, M.L.",NA,NA,"Brasil",NA,NA,"EFC011462",NA,NA,NA,"2003","11","07","Paraná","São Mateus do Sul","Planície do Rio Iguaçu","-50.3828010559082","-25.8742008209229",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-13 11:15:33-03","USP","SPF","177729","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Santos, AA","1821",NA,"Brasil",NA,NA,"SPF00177729","SPF00177729",NA,"Bringel, JBA","2003","02","17","Minas Gerais","Cabeceira Grande",NA,"-47.307222","-18.040278",NA,NA,NA,NA,"-47.307222","-18.040278",NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-13 11:15:33-03","USP","SPF","177730","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Pereira-Silva, G","4507",NA,"Brasil",NA,NA,"SPF00177730","SPF00177730",NA,"Alves, AF","2000","12","13","Goiás","Cavalcante",NA,"-48.080556","-13.564167","300","300",NA,NA,"-48.080556","-13.564167","2001","11",NA,NA,NA,NA,NA,NA
"400","2019-11-13 11:15:33-03","USP","SPF","115527","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Ribas, OS","323",NA,"Brasil",NA,NA,"SPF00115527","SPF00115527",NA,"Groppo, M","1990","11","07","Paraná","Guarapuava","Guará.","-51.4580993652344","-25.395299911499",NA,NA,"53832","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"401","2019-11-13 11:15:33-03","USP","SPF","110788","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Baitello, JB","604",NA,"Brasil",NA,NA,"SPF00110788","SPF00110788",NA,"Groppo, M","1994","03","30","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"402","2019-11-13 11:15:33-03","USP","SPF","139549","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Sztutman, M","3",NA,"Brasil",NA,NA,"SPF00139549","SPF00139549",NA,"Groppo, M","1998","07","06","São Paulo","Pariquera-Açu","Parque Estadual de Pariquera Abaixo","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,"2000","01",NA,NA,NA,NA,NA,NA
"403","2021-03-15 18:25:04-03","USP","SPF","83377","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Handro, O","s.n.",NA,"Brasil",NA,"Árvore com flores alvas.","SPF00083377","SPF00083377",NA,"Groppo, M","1931","10","19","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"404","2021-03-15 18:25:04-03","USP","SPF","83372","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,"Flores alvas 5 e 6 meras em mistura.","SPF00083372","SPF00083372",NA,"Groppo, M","1933","09","25","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"405","2019-11-13 11:15:33-03","USP","SPF","11574","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,NA,"SPF00011574","SPF00011574",NA,"Groppo, M","1933","09","25","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"406","2019-11-13 11:15:33-03","USP","SPF","132191","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Assis, MA","3",NA,"Brasil",NA,NA,"SPF00132191","SPF00132191",NA,"Groppo, M","1992","10","27","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"407","2019-11-13 11:15:33-03","USP","SPF","132189","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Romero, R","188",NA,"Brasil",NA,NA,"SPF00132189","SPF00132189",NA,"Groppo, M","1990","10","07","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"408","2019-11-13 11:15:33-03","USP","SPF","132188","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Romero, R","187",NA,"Brasil",NA,NA,"SPF00132188","SPF00132188",NA,"Groppo, M","1990","10","07","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"409","2019-11-13 11:15:33-03","USP","SPF","132187","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Romero, R","181",NA,"Brasil",NA,NA,"SPF00132187","SPF00132187",NA,"Groppo, M","1990","10","06","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"410","2019-11-13 11:15:33-03","USP","SPF","132183","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Furlan, A","1122",NA,"Brasil",NA,NA,"SPF00132183","SPF00132183",NA,"Groppo, M","1989","12","10","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"411","2019-11-13 11:15:33-03","USP","SPF","132178","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Ribeiro, JELS","700",NA,"Brasil",NA,NA,"SPF00132178","SPF00132178",NA,"Groppo, M","1989","10","07","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"412","2019-11-13 11:15:33-03","USP","SPF","132175","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Cunha, NML","166",NA,"Brasil",NA,NA,"SPF00132175","SPF00132175",NA,"Groppo, M","1988","10","09","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"413","2019-11-13 11:15:33-03","USP","SPF","132184","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Furlan, A","1254",NA,"Brasil",NA,NA,"SPF00132184","SPF00132184",NA,"Groppo, M","1990","11","09","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
