"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"494","2021-03-25 13:52:50-03","UNIVILLE","JOI","10403","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","F.C.S. Vieira","2008","05","29","F.C.S. Vieira","19985","2007","11","15","Brasil","Santa Catarina","Garuva","Serra Quiriri, sopé do Morro dos Alemães.","-48.8549995422363","-26.0266990661621",NA,NA,"1200","1200","; HABITAT: mata ciliar do rio dos Alemães; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI010403","JOI010403",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"495","2021-03-25 13:52:50-03","UNIVILLE","JOI","4659","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","M. Sobral",NA,NA,NA,"Maurício Pozzobon",NA,NA,NA,NA,"Brasil","Santa Catarina","Indaial","PCH.","-49.2317008972168","-26.8978004455566",NA,NA,NA,NA,NA,"JOI004659","JOI004659",NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA
"496","2019-10-07 09:35:20-03","UEFS","HUEFS","87441","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","osoriana","Eugenia osoriana","Mattos & D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087441",NA,"Angiospermae","Myrtales",NA,NA,"Tipo",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"497","2019-10-07 09:35:22-03","UEFS","HUEFS","64774","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Silva, J.M.","1641","1996","02","05","Brasil","Paraná","Curitiba","Conjuto Marimbi.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Capão com araucária.","HUEFS0064774","HUEFS0064774","Angiospermae","Myrtales",NA,NA,NA,"25180","auto","Rosanae",NA,NA,NA,NA,NA
"498","2019-10-07 09:35:22-03","UEFS","HUEFS","160435","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","M.Souza","2010","06",NA,"Almeida, V.S.","25","2009","12","11","Brasil","Bahia","Jeremoabo","Comunidade Baixa dos Quelés, ca. 23 km de Jeremoabo, 351 Km de Salvador.","-38.433333","-9.966667","38W26'0''","9S58'0''",NA,NA,"Área de transição caatinga e cerrado.","HUEFS0160435","HUEFS0160435","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"499","2019-10-07 09:35:22-03","UEFS","HUEFS","160440","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","M.Souza","2010","06",NA,"Almeida, V.S.","30","2009","11","14","Brasil","Bahia","Jeremoabo","Comunidade Baixa dos Quelés, ca. 23 km de Jeremoabo, 351 Km de Salvador.","-38.433333","-9.966667","38W26'0''","9S58'0''",NA,NA,"Área de transição caatinga e cerrado.","HUEFS0160440","HUEFS0160440","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"500","2019-10-07 09:35:22-03","UEFS","HUEFS","250701","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Nascimento, F.H.F.","1227","2009","10",NA,"Brasil","Bahia","Jeremoabo","Baixa dos Quelés.","-38.425278","-9.983056","38W25'31''","9S58'59''",NA,NA,"Ecossistema de Mata Atlântica. Encrave Florestal. Borda leste do Raso da Catarina.","HUEFS0250701",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"501","2019-10-07 09:35:22-03","UEFS","HUEFS","87400","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087400",NA,"Angiospermae","Myrtales",NA,NA,"Tipo",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"502","2019-10-07 09:35:22-03","UEFS","HUEFS","19370","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Hatschbach, G.","51723","1988","01","05","Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"HUEFS0019370","HUEFS0019370","Angiospermae","Myrtales",NA,NA,NA,"25228","auto","Rosanae",NA,NA,NA,NA,NA
"503","2019-10-07 09:35:22-03","UEFS","HUEFS","7396","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Sohn, S.","42","1981","02","16","Brasil","Santa Catarina","Lebon Regis",NA,"-50.6953010559082","-26.9288997650146",NA,NA,NA,NA,NA,"HUEFS0007396","HUEFS0007396","Angiospermae","Myrtales",NA,NA,NA,"33793","auto","Rosanae",NA,NA,NA,NA,NA
"504","2019-10-07 09:35:22-03","UEFS","HUEFS","119109","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Cavalheiro, A.L.","157","1999","11","24","Brasil","Paraná","Curiúva","Fazenda São José.","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Boda da mata.","HUEFS0119109","HUEFS0119109","Angiospermae","Myrtales",NA,NA,NA,"23566","auto","Rosanae",NA,NA,NA,NA,NA
"505","2019-10-07 09:35:22-03","UEFS","HUEFS","81873","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Esteves, G.L.","2192","1989","03","31","Brasil","Alagoas","Marechal Deodoro","Saco da Pedra","-35.8950004577637","-9.710280418396",NA,NA,NA,NA,"Veg. Aberta. Restinga baixa.","HUEFS0081873","HUEFS0081873","Angiospermae","Myrtales",NA,NA,NA,"15565","auto","Rosanae",NA,NA,NA,NA,NA
"506","2019-10-07 09:35:22-03","UEFS","HUEFS","113819","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Esteves, G.L.","2192","1989","03","31","Brasil","Alagoas","Marechal Deodoro","Saco da Pedra.","-35.8950004577637","-9.710280418396",NA,NA,NA,NA,"Restinga baixa.","HUEFS0113819","HUEFS0113819","Angiospermae","Myrtales",NA,NA,NA,"15565","auto","Rosanae",NA,NA,NA,NA,NA
"507","2019-10-07 09:35:22-03","UEFS","HUEFS","43452","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Silva, J.M.","2723","1998","07","20","Brasil","Paraná","Tijucas do Sul","Saltinho.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Mata secundária.","HUEFS0043452","HUEFS0043452","Angiospermae","Myrtales",NA,NA,NA,"25228","auto","Rosanae",NA,NA,NA,NA,NA
"508","2019-10-07 09:35:22-03","UEFS","HUEFS","115956","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Silva, J.M.","3905","2003","11","18","Brasil","Paraná","Curitiba","Uberaba.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUEFS0115956","HUEFS0115956","Angiospermae","Myrtales",NA,NA,NA,"25180","auto","Rosanae",NA,NA,NA,NA,NA
"509","2019-09-04 19:59:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Holotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"510","2019-06-11 12:39:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,"RRC ID Flag",NA,NA,NA,"M. C. Peña","245","1991","5","25","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"245",NA
"511","2015-03-07 08:59:10-03","F","FMNH-SEEDPLANTS","V0109223F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109223F","V0109223F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"512","2015-03-07 08:59:10-03","F","FMNH-SEEDPLANTS","V0109221F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109221F","V0109221F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"513","2015-03-07 08:59:10-03","F","FMNH-SEEDPLANTS","V0109222F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109222F","V0109222F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"514","2015-03-07 08:59:10-03","F","FMNH-SEEDPLANTS","V0109224F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109224F","V0109224F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"515","2015-03-07 08:59:10-03","F","FMNH-SEEDPLANTS","V0109225F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109225F","V0109225F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"516","2015-03-07 08:59:10-03","F","FMNH-SEEDPLANTS","V0109226F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109226F","V0109226F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"517","2015-03-07 08:59:10-03","F","FMNH-SEEDPLANTS","V0109227F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0109227F","V0109227F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"518","2020-11-23 11:39:08-03","IAC","IAC","36331","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","pluriflora","Eugenia pluriflora","DC.","M.E.G. Sobral","2018","07","08","S.L. Jung-Mendaçolli et al.","879","1998","05","22","Brasil","São Paulo","Jundiaí","IAC, Estação Experimental","-46.927972","-23.111861","-46.927972","-23.111861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-11-23 11:39:08-03","IAC","IAC","37376","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","pluriflora","Eugenia pluriflora","DC.","F.F. Mazine-Capelo","2011","04","30","S.L. Jung-Mendaçolli & N.O. Yoshioka et al.","930","1998","10","30","Brasil","São Paulo","Jundiaí","IAC, Estação Experimental","-46.927972","-23.111861","-46.927972","-23.111861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-01-25 15:35:34-02","IAC","IAC","43209","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","pluriflora","Eugenia pluriflora","DC.","L.C. Bernacci et al.","2001","08","08","L.C. Bernacci; G.A.D.C. Franco; E.Q. Santos & E. Furlan","3502","2001","08","08","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Godoy, indivíduo Y 40.3","-47.072168","-23.72448","-47.072168","-23.72448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-11-23 11:39:08-03","IAC","IAC","53527","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","pluriflora","Eugenia pluriflora","DC.","M.E.G. Sobral","2011","09","19","M.B. Carvalho & J.F. Benedito","821","2010","10","19","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Cerrado CEC","-47.091141","-22.857558","-47.091141","-22.857558",NA,NA,"parcela 1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-11-23 11:39:08-03","IAC","IAC","56116","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","pluriflora","Eugenia pluriflora","DC.","O.T. Aguiar","2015","02","25","C.F. Nardin; J.F. Benedito & L.C. Bernacci","237","2014","09","05","Brasil","São Paulo","Louveira","Fragmento H","-46.97","-23.1075","-46.970000","-23.107500",NA,NA,"coordenadas originais: 23°06#?#27S, 46°58#?#12W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-07-23 12:15:50-03","CEPLAC","CEPEC","19988","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,"M. Sobral",NA,NA,NA,"R. M. Harley","19832","1977","03","22","Brasil","Bahia","RIO DE CONTAS","2Km ao N da Vila do Rio de Contas, prox. Ao Rio Brumado.","-41.833333","-13.566667","41W50'","13S34'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1985",NA,NA,NA,NA
"524","2019-04-02 09:32:16-03","URICER","HPBR","1518","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC",NA,NA,NA,NA,"BEVILACQUA,F.",NA,"1987","01","07","Brasil","RS","Barão de Cotegipe",NA,"-52.3796997070312","-27.6208000183105",NA,NA,NA,NA,NA,"HPBR001518",NA,NA,NA,NA,NA,NA,"19366","auto",NA,NA,NA,"1",NA,NA
"525","2019-11-12 17:14:58-03","URICER","HPBR","11584","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","BUDKE, J. C.","2011","11","24","SLAVIEIRO, L. B.",NA,"2011","11","24","Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,NA,NA,NA,NA,"HPBR011584",NA,NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA,NA
"526","2019-02-27 14:02:53-03","UFSJ","HUFSJ","2937","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2011",NA,NA,"Sobral, M; Castro, DG; Guimarães, R","14397","2011","11","12","Brasil","Minas Gerais","Barroso","Padre Brito","-43.996444","-21.234778","-43.996444","-21.234778",NA,NA,"Árvore 3-4 m, em resto de mata junto a estrada; casca rugosa; frutos imaturos.","HUFSJ002937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-02-27 14:02:53-03","UFSJ","HUFSJ","5941","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2013",NA,NA,"Sobral, M","15586","2013","12","28","Brasil","Minas Gerais","Desterro do Melo","Santinha","-43.624444","-21.168361","-43.624444","-21.168361","108","108","Árvore 5 m, em resto de mata junto à estrada; casca rugosa; flores em botão.","HUFSJ005941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-02-27 14:02:53-03","UFSJ","HUFSJ","6634","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Faria, JEQ","3052","2012","11","23","Brasil","Minas Gerais",NA,"Margem da estrada para o bairro rural da Colina, próximo ao bairro do Picuzinho","-44.8475","-22.315278","-44.8475","-22.315278",NA,NA,"Árvore ca. 5 m de altura, caule rugoso, botões florais verdes e flores velhas. (coletado material em sílica gel)","HUFSJ006634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-02-27 14:02:53-03","UFSJ","HUFSJ","6652","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Faria, JEQ","2014","03",NA,"Faria, JEQ","3070","2012","11","24","Brasil","Minas Gerais",NA,"Margem da BR-354, próximo a Itamonte, em direção à divisa MG/RJ","-44.811944","-22.343611","-44.811944","-22.343611",NA,NA,"Árvore ca. 3 m de altura, caule rugoso, botões florais verdes e frutos imaturos verdes","HUFSJ006652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-02-27 14:02:53-03","UFSJ","HUFSJ","6661","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Faria, JEQ","3082","2012","11","24","Brasil","Minas Gerais",NA,"Margem da BR-354, próximo a Itamonte","-44.829722","-22.332222","-44.829722","-22.332222",NA,NA,"Arbusto bem ramificado ca. 1,5 m de altura, botões florais verdes e flores passadas. (coletado material em sílica gel)","HUFSJ006661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-02-27 14:02:53-03","UFSJ","HUFSJ","8368","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2015",NA,NA,"Santos, V dos","106","2013","11","28","Brasil","Santa Catarina",NA,"Chácara São José, Estrada Geral para São Cristóvão do Sul, Rodovia Ulisses Gaboardi.",NA,NA,NA,NA,NA,NA,NA,"HUFSJ008368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-02-27 14:02:53-03","UFSJ","HUFSJ","2478","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Santos, IS","s.n.","2010","10","20","Brasil","Santa Catarina","Correia Pinto",NA,"-50.3610992431641","-27.5846996307373",NA,NA,NA,NA,"Espécie arbóre.","HUFSJ002478",NA,NA,NA,NA,NA,NA,"21488","auto",NA,NA,NA,NA,NA,NA
"533","2020-09-22 13:48:58-03","USP","SPFW","6699","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","M. Sobral - IV.2018",NA,NA,NA,"Cardim, R.H.H.","3","2006","07","09","Brasil","São Paulo","Pedra Bela",NA,"-46.399442","-22.745069","46º23'57,99''W","22º44'42,25''S","1165","1165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-11-04 17:29:59-03","UEM","HUEM","7220","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares-Silva","2001","09",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","754","1993","06","22","Brasil","São Paulo","Piracicaba","Mata do Dois Córregos","-47.599917","-22.604278","-47.599917","-22.604278",NA,NA,"Árvore; 6 m. alt.; interior de mata - dossel; flor verde; tronco liso; sádia; sem látex .; Mata de brejo","HUEM000008536","HUEM000008536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-11-04 17:29:59-03","UEM","HUEM","11541","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2003","11",NA,"F.F. Mazine; F.A. Capelo; E. Lucas; J.M.Silva","961","2003","11","01","Brasil","Paraná","Cerro Azul","Estrada para Cerro Azul, Fazenda","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore; frutos verdes; amostras coletadas para análise macromolecular; material fixado em álcool 70%.","HUEM000008535","HUEM000008535",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"536","2020-11-04 17:29:59-03","UEM","HUEM","11644","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","F.F. Mazine; Sobral, M","2003","10",NA,"F.F. Mazine; F.A. Capelo; E. Lucas; J.M.Silva","1013","2003","11","10","Brasil","Paraná","Curitiba","bosque do bairro Uberaba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore; cerca de 5 m de altura; frutos verdes.","HUEM000008537","HUEM000008537",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"537","2020-11-04 17:29:59-03","UEM","HUEM","12471","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares-Silva, LH",NA,NA,NA,"L.H Soares-Silva; F. Chagas e Silva","708","1996","12","16","Brasil","Paraná","Reserva","Arredores de Reserva, Floresta ciliar.","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Árvore; 8 m de altura; botões florais verdes; frequente.","HUEM000008538","HUEM000008538",NA,NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"538","2019-07-02 15:56:08-03","UEM","HUEM","12456","S","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","L.H.Soares e Silva","1998",NA,NA,"F. Chagas e Silva; L.H.Soares e Silva","2216","1998","01","15","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore; com 10 m de altura em banhado; final da antese.","HUEM000008539","HUEM000008539",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"539","2021-03-10 11:38:48-03","UNILA","EVB","559","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Vieira, F.C.S.","2020","04","21","Rosina, A.","113","2012","09","21","Brasil","Santa Catarina","São Sebastião do Sul","Serra do Espigão.","-51.757778","-26.577778","51º45'28''W","26º34'40''S","1132","1132",NA,"EVB000559","EVB000559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-11-12 17:01:54-03","UEL","FUEL","13440","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2002",NA,NA,"Martins, FR; Shepherd, GJ; Rocha, DMS","2175","1984","02","09","Brasil","Minas Gerais","Poços de Caldas","Estrada Velha,Poços Botelho,Morro do Gracas a Deus, Poços Botelho,Morro do Gracas a Deus.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,"FUEL011430",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-11-12 17:01:54-03","UEL","FUEL","53935","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Grizzon, M","2013","06","24","Grizzon, M","207","2013","05","03","Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda Pedro Hoffmann, Dalanhos","-50.929417","-28.968361","-50.929417","-28.968361","838","838",NA,"FUEL011443",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-11-12 17:01:54-03","UEL","FUEL","27634","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Hatschbach, G","1995","12",NA,"Carvalho, PE","287","1995","02","14","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"890","890",NA,"FUEL011445",NA,"Tracheophyta","Myrtales",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"543","2020-11-12 17:01:54-03","UEL","FUEL","18783","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares-Silva, LH","1999",NA,NA,"Francisco das Chagas e Silva; Soares-Silva, LH","2005","1996","10","10","Brasil","Paraná","Congonhinhas","Fazenda Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,"FUEL011425",NA,"Tracheophyta","Myrtales",NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA
"544","2020-11-12 17:01:54-03","UEL","FUEL","34194","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","1999",NA,NA,"Silva, JM","1641","1996","02","05","Brasil","Paraná","Curitiba","Conjunto Marumbi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"545","2020-11-12 17:01:54-03","UEL","FUEL","27778","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares-Silva, LH","2004","02",NA,"Cavalheiro, AL; et al.","157","1999","11","24","Brasil","Paraná","Curiúva","Fazenda São José","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,NA,"FUEL011426",NA,"Tracheophyta","Myrtales",NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
