"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"757","2010-01-11 10:44:00-02","MO","MOBOT","100240536","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","E.P. Killip",NA,NA,NA,"Per Dusén","1914","8","28","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"regis litoris Tacarehy",NA,NA,NA,NA,NA,"Dusén 15487","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"758","2011-04-06 14:26:00-03","MO","MOBOT","100240544","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","E.P. Killip",NA,NA,NA,"Per Dusén","1909","3","18","Brazil","Paraná","Curitiba","-49","-25.4666667",NA,NA,NA,NA,"Roca Nova, ad marg. silvulae",NA,NA,NA,NA,NA,"Dusén 8252","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"759","2010-01-11 11:03:00-02","MO","MOBOT","100240552","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","E.P. Killip",NA,NA,NA,"Per Dusén","1909","3","22","Brazil","Paraná",NA,"-50.5833333","-25.0166667",NA,NA,NA,NA,"Curityba",NA,NA,NA,NA,NA,"Dusén 8301","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"760","2017-10-16 13:49:00-02","MO","MOBOT","100363330","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Peter M. Jorgensen (MO)",NA,NA,NA,"Ulf Molau|James C. Solomon|Andrea Solomon","1983","3","5","Bolivia","La Paz","Murillo","-68.0333333","-16.1",NA,NA,NA,NA,"SW of (above ) Zongo in the Río Zongo Valley, disturbed mountain rain forest.",NA,NA,NA,NA,NA,"Molau 665","South America",NA,NA,"2300.00000000","2400.00000000",NA,NA,NA,NA,NA,"1",NA,NA
"761","2016-03-02 10:26:00-03","MO","MOBOT","100547642","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","R. de Michel (LPB)",NA,NA,NA,"R. Chávez de Michel|et al.","2002","5","29","Bolivia","La Paz","Murillo","-68.1216667","-16.2802778",NA,NA,NA,NA,"Valle de Zongo, Km 28 pasando la escuela.",NA,NA,NA,NA,NA,"Michel 3004","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"762","2020-05-10 18:13:00-03","MO","MOBOT","100951196","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|D. Salazar|D. Alanes|Saul Cusi","2009","9","20","Bolivia","La Paz","Franz Tamayo","-68.9517778","-14.6180556",NA,NA,NA,NA,"Parque Nacional Madidi, Tocoaque, entre Keara y Mojos.",NA,NA,NA,NA,NA,"Fuentes Claros 15208A","South America",NA,NA,"2349.00000000",NA,NA,NA,NA,NA,NA,"4","09-136",NA
"763","2019-10-03 11:18:00-03","MO","MOBOT","101157238","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|L. Velarde","2019","9","5","Bolivia","La Paz","Franz Tamayo","-68.9753334","-14.7700556",NA,NA,NA,NA,"Parque Nacional Madidi, Pelechuco, entre Santa Ana hacia Coranara.",NA,NA,NA,NA,NA,"Fuentes Claros 21522","South America",NA,NA,"2173.00000000",NA,NA,NA,NA,NA,NA,"1","19-18",NA
"764","2008-05-27 22:02:00-03","MO","MOBOT","1152608","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","R. Vasquez (USZ)",NA,NA,NA,"J. Richard Abbott","1995","6","22","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.53472","-17.81805",NA,NA,NA,NA,"Amboró National Park, Cerro Bravo area; ca. 10 map km N of Comarapa, in permanent study plot cloud forest with Weinmannia spp Podocarpus rusbyi, Prumnopitys exigua. Tree ferns, and a thick epiphyte layer.with a network of cow grazing trails.",NA,NA,NA,NA,NA,"Abbott 17141","South America",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2008-05-27 22:02:00-03","MO","MOBOT","1307134","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Peter Jorgensen (MO)",NA,NA,NA,"Elsa M. Zardini|G. Hellman","1998","7","23","Paraguay","Caazapá",NA,"-55.54305","-25.69305",NA,NA,NA,NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest and swamps with tree ferns up to 8 m tall.",NA,NA,NA,NA,NA,"Zardini 49109","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1151",NA
"766","2008-05-27 22:02:00-03","MO","MOBOT","1521586","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P. M. Jørgensen (MO)",NA,NA,NA,"Michael H. Nee","1991","6","2","Bolivia","Santa Cruz","Florida","-63.91666","-18.06666",NA,NA,NA,NA,"7 km (by air) NE Mairana, cloud forest along southern limit of expanded Parque Nacional Amboró, entering from Mairana",NA,NA,NA,NA,NA,"Nee 40682","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2008-05-27 22:02:00-03","MO","MOBOT","1532085","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","M. Nee",NA,NA,NA,"Michael H. Nee","1994","7","22","Bolivia","Santa Cruz","Florida","-63.9","-18.06666",NA,NA,NA,NA,"Ridge and slope down to Quebrada El Durazno, 7km NE of Mairana.",NA,NA,NA,NA,NA,"Nee 45353","South America",NA,NA,"2100.00000000","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"768","2012-04-12 05:10:00-03","MO","MOBOT","1597798","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P. Jorgensen (MO)",NA,NA,NA,"Alfredo F. Fuentes","1995","4","14","Bolivia","Santa Cruz","Nuflo de Chavez","-62.03333","-16.08333",NA,NA,NA,NA,"Estancia San Miguelito, 200km NE de la ciudad de Santa Cruz de la Sierra. Campamento La Pascana.",NA,NA,NA,NA,NA,"Fuentes Claros 656","South America",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2011-08-24 14:28:00-03","MO","MOBOT","1598104","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Escobar L",NA,NA,NA,"Stephan G. Beck","1981","2","15","Bolivia","La Paz","Murillo","-68.0666667","-16.1166667",NA,NA,NA,NA,"Valle de Zongo",NA,NA,NA,NA,NA,"Beck 6108","South America",NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"770","2011-08-24 14:26:00-03","MO","MOBOT","1598107","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Escobar L",NA,NA,NA,"Stephan G. Beck","1979","4","7","Bolivia","La Paz","Murillo","-68.0666667","-16.1166667",NA,NA,NA,NA,"Valle de Zongo, Kahua, 10 km hacia La Paz",NA,NA,NA,NA,NA,"Beck 1226","South America",NA,NA,"2170.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"771","2008-05-27 22:02:00-03","MO","MOBOT","1598109","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Feuillet C",NA,NA,NA,"Stephan G. Beck","1988","7","17","Bolivia","La Paz","Murillo","-68.06666","-16.11666",NA,NA,NA,NA,"Valle de Zongo, 30 km de la represa",NA,NA,NA,NA,NA,"Beck 13829","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2008-05-27 22:02:00-03","MO","MOBOT","1598111","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Feuillet C",NA,NA,NA,"Stephan G. Beck","1991","2","3","Bolivia","La Paz","Murillo","-68.06666","-16.11666",NA,NA,NA,NA,"Valle de Zongo, 30 km hacia el pueblo de Zongo",NA,NA,NA,NA,NA,"Beck 19714","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2008-05-27 22:02:00-03","MO","MOBOT","1598112","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Feuillet C",NA,NA,NA,"Stephan G. Beck","1980","5","31","Bolivia","La Paz","Murillo","-68.06666","-16.06666",NA,NA,NA,NA,"Valle de Zongo, arriba de Jarca",NA,NA,NA,NA,NA,"Beck 3586","South America",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2008-05-27 22:02:00-03","MO","MOBOT","1598114","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Beck S.",NA,NA,NA,"Stephan G. Beck","1993","4","4","Bolivia","La Paz","Nor Yungas","-67.65","-16.4",NA,NA,NA,NA,"Cerca de Puente Villa",NA,NA,NA,NA,NA,"Beck 20768","South America",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2011-08-24 13:56:00-03","MO","MOBOT","1598116","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Escobar L",NA,NA,NA,"Stephan G. Beck","1982","4","1","Bolivia","La Paz","Nor Yungas","-67.75","-16.2166667",NA,NA,NA,NA,"Entre Coroico y Yolosa subiendo el rio San Juan a 10 km",NA,NA,NA,NA,NA,"Beck 7513","South America",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"776","2008-05-27 22:02:00-03","MO","MOBOT","1598117","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Beck S",NA,NA,NA,"Stephan G. Beck","1991","2","11","Bolivia","La Paz","Sud Yungas","-67.51666","-16.35",NA,NA,NA,NA,"Hauncane a 9.5 km hacia San Isidoro",NA,NA,NA,NA,NA,"Beck 19794","South America",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2010-01-08 11:21:00-02","MO","MOBOT","1598119","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Otto Buchtien","1904",NA,NA,"Bolivia","La Paz","Sud Yungas","-67.7333333","-16.4",NA,NA,NA,NA,"Yanacachi",NA,NA,NA,NA,NA,"Buchtien 229","South America",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"778","2008-05-27 22:02:00-03","MO","MOBOT","1598121","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Feuillet C",NA,NA,NA,"J. Cantipined","1958","4","8","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"Chaco",NA,NA,NA,NA,NA,"Cantipined 1151","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2008-05-27 22:02:00-03","MO","MOBOT","1598123","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Feuillet C",NA,NA,NA,"Andrés Cruz","1987","4","1","Bolivia","Cochabamba","Chapare","-65.81666","-17.2",NA,NA,NA,NA,"Paracti",NA,NA,NA,NA,NA,"Cruz 5011","South America",NA,NA,"2750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2012-04-24 05:05:00-03","MO","MOBOT","1598125","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Feuillet C",NA,NA,NA,"Christian P.G.-A. Feuillet","1991","5","17","Bolivia","La Paz","Sud Yungas","-67.7833333","-16.25",NA,NA,NA,NA,"carreterra, 2200m",NA,NA,NA,NA,NA,"Feuillet 15033","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"781","2014-06-18 05:53:00-03","MO","MOBOT","1598127","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Vasquez R",NA,NA,NA,"Pierre Ibisch","1994","4","28","Bolivia","Santa Cruz","Florida","-63.83333","-18.2",NA,NA,NA,NA,"El Fuerte de Samaipata",NA,NA,NA,NA,NA,"Ibisch 284.PI4","South America",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2008-05-27 22:02:00-03","MO","MOBOT","1598132","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Jorgensen P",NA,NA,NA,"James L. Luteyn|Laurence J. Dorr","1999","5","11","Bolivia","La Paz","Murillo","-68.06666","-16.11666",NA,NA,NA,NA,"Valle de Zongo, 32.5 km N de la cumbre, hacia el rio Jacha Cruz",NA,NA,NA,NA,NA,"Luteyn 13648","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2008-05-27 22:02:00-03","MO","MOBOT","1598137","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Feuillet C",NA,NA,NA,"Renate Seidel|E. Richter","1987","4","4","Bolivia","La Paz","Sud Yungas","-67.73333","-16.41666",NA,NA,NA,NA,"Yanacachi, 3.5 km hacia Chojlla",NA,NA,NA,NA,NA,"Seidel 855","South America",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2008-05-27 22:02:00-03","MO","MOBOT","1598145","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Vasquez, R.",NA,NA,NA,"Israel G. Vargas C.|et al.","1994","4","8","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.55","-17.83333",NA,NA,NA,NA,"Parque Nacional Amboro. Proximidades del Cerro Bravo a 10km N de Comarapa, alrededores de la Parcela permanente de estudio de la vegetacion.",NA,NA,NA,NA,NA,"Vargas Caballero 3090","South America",NA,NA,"2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2008-05-27 22:02:00-03","MO","MOBOT","1598147","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"Dieter C. Wasshausen|et al.","1996","5","23","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.63333","-17.85",NA,NA,NA,NA,"15Km Norte de Comarapa",NA,NA,NA,NA,NA,"Wasshausen 2033","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2008-05-27 22:02:00-03","MO","MOBOT","1598148","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Vasquez, R.",NA,NA,NA,"J.R.I. Wood","1998","5","25","Bolivia","Santa Cruz",NA,"-64.7","-17.86666",NA,NA,NA,NA,"1km from Empalme al road to San Antonio. Comarapa - Siberia road.",NA,NA,NA,NA,NA,"Wood 13630","South America",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2008-05-27 22:02:00-03","MO","MOBOT","1598150","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Vasquez, R.",NA,NA,NA,"J.R.I. Wood","1996","4","18","Bolivia","Cochabamba","Campero","-64.66666","-17.75",NA,NA,NA,NA,"14km along road to San Mateo from old Cochabamba Santa Cruz highway.",NA,NA,NA,NA,NA,"Wood 11031","South America",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2016-02-04 14:02:00-02","MO","MOBOT","1598378","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P. M. Jørgensen (MO)",NA,NA,NA,"Miguel Bang","1883",NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bang 2224","South America",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,"1",NA,NA
"789","2013-08-23 04:12:00-03","MO","MOBOT","1719888","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Feuillet C",NA,NA,NA,"Roberto Vásquez","1981",NA,NA,"Bolivia","La Paz","Murillo","-68.06666","-16.11666",NA,NA,NA,NA,"Valle de Zongo",NA,NA,NA,NA,NA,"Vásquez C. 345","South America",NA,NA,"2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2013-08-23 04:12:00-03","MO","MOBOT","1719893","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Vasquez R",NA,NA,NA,"Roberto Vásquez","1974",NA,NA,"Bolivia","Cochabamba","Chapare","-65.8","-17.16666",NA,NA,NA,NA,"Cochabamba-Villa Tunari, camino a planta hidroelectrica a Santa Isabel",NA,NA,NA,NA,NA,"Vásquez C. 1903","South America",NA,NA,"2040.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2015-08-03 21:49:00-03","MO","MOBOT","1719905","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Vasquez R",NA,NA,NA,"Roberto Vásquez|Carl A. Luer|Jane Luer","1980","1",NA,"Bolivia","La Paz","Murillo","-68.0666667","-16.1166667",NA,NA,NA,NA,"entre Zongo y Cahua, Rio Zongo",NA,NA,NA,NA,NA,"Vásquez C. 1901","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"792","2013-08-23 04:12:00-03","MO","MOBOT","1719914","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Vasquez R",NA,NA,NA,"Roberto Vásquez|et al.","1992",NA,NA,"Bolivia","Cochabamba","Carrasco","-64.73333","-17.75",NA,NA,NA,NA,"entre Siberia y Fortaleza",NA,NA,NA,NA,NA,"Vásquez C. 1902","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2013-06-05 12:01:00-03","MO","MOBOT","1719925","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","R. Vásquez '97",NA,NA,NA,"Israel G. Vargas C.|F. Aguilar","2000","7","21","Bolivia","Cochabamba",NA,"-64.7333333","-17.7333333",NA,NA,NA,NA,"Khara Huasi, trayecto de 5 km al W de la escuelita, subiendo el Río Khara Huasi. Bosque secundario, barbecho reciente de ca. 5 años, arbustos hasta 3-5 m de altura.",NA,NA,NA,NA,NA,"Vargas Caballero 4801","South America",NA,NA,"1850.00000000","1900.00000000",NA,NA,NA,NA,NA,"1",NA,NA
"794","2011-03-04 15:54:00-03","MO","MOBOT","1719940","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P. M. Jørgensen (MO)",NA,NA,NA,"Martín Cárdenas","1960","4",NA,"Bolivia","Cochabamba",NA,"-64.715","-17.8319445",NA,NA,NA,NA,"Siberia",NA,NA,NA,NA,NA,"Cárdenas Hermosa 5800","South America",NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"795","2011-03-04 16:07:00-03","MO","MOBOT","1719948","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P. M. Jørgensen",NA,NA,NA,"Timothy C. Plowman|E. Wade Davis","1975","2","23","Bolivia","La Paz","Sud Yungas","-67.7666667","-16.25",NA,NA,NA,NA,"Road from Puente Villa to Undvai",NA,NA,NA,NA,NA,"Plowman 5185","South America",NA,NA,"2265.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"796","2011-06-08 17:15:00-03","MO","MOBOT","1719957","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan",NA,NA,NA,NA,"José Steinbach","1929","6","11","Bolivia","Potosí",NA,"-65.8166667","-18.0497222",NA,NA,NA,NA,"Wald von Incacorral",NA,NA,NA,NA,NA,"Steinbach G. 9823","South America",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"797","2015-01-25 16:49:00-02","MO","MOBOT","1763113","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","A. C. Cervi (UPCB)",NA,NA,NA,"P. Capell","1952","9",NA,"Brazil","Rio de Janeiro","Nova Friburgo","-42.5166667","-22.2666667",NA,NA,NA,NA,"N. Friburgo, del bosque del Colegio",NA,NA,NA,NA,NA,"Capell s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"798","2011-03-10 16:47:00-03","MO","MOBOT","1764687","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","A. C. Cervi (UPCB)",NA,NA,NA,"Gert G. Hatschbach","1981","2","20","Brazil","Paraná",NA,"-49.25","-24.8166667",NA,NA,NA,NA,"Tigre, municipio Cerro Azul, Paraná",NA,NA,NA,NA,NA,"Hatschbach 43631","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"799","2011-04-07 15:03:00-03","MO","MOBOT","1879422","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P. M. Jørgensen (MO)",NA,NA,NA,"Nur Ritter|M. Ritter","1995","4","14","Bolivia","Cochabamba","Chapare","-64.8833","-18.3",NA,NA,NA,NA,"The road to Corani Pampa, ca. 7 km from the highway to Chapare",NA,NA,NA,NA,NA,"Ritter 1840","South America",NA,NA,"2450.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"800","2011-03-07 15:48:00-03","MO","MOBOT","1943552","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","J.M. MacDougal (MO)",NA,NA,NA,"H. W. Doppelbauer|H. Doppelbauer","1969","3","7","Bolivia","La Paz","Nor Yungas","-67.8444444","-16.2227778",NA,NA,NA,NA,"Prov. Yungas: Bergwald an der Strasse Unduavi--Coroico",NA,NA,NA,NA,NA,"Doppelbaur s.n.","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"801","2011-10-13 15:35:00-03","MO","MOBOT","1943554","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","L.K. Escobar (HUA)",NA,NA,NA,"Linda K. Albert de Escobar","1979","5","3","Bolivia","La Paz",NA,"-67.8116667","-16.225",NA,NA,NA,NA,"Carretera entre La Paz y Chulumani",NA,NA,NA,NA,NA,"Escobar 1301","South America",NA,NA,"2438.40000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"802","2016-02-04 15:09:00-02","MO","MOBOT","1943558","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P.M. Jørgensen (MO)",NA,NA,NA,"L. Guzmán","1997","3","5","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,"31 km road Milluni--Songo",NA,NA,NA,NA,NA,"Guzmán 29","South America",NA,NA,"2290.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"803","2008-05-27 22:02:00-03","MO","MOBOT","1951544","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P. Moller Jorgensen (MO)",NA,NA,NA,"D. Rocabado|et al.","2003","4","19","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.68444","-17.85138",NA,NA,NA,NA,"Ubicado a 32 Km. de Comarapa, entendo por el cruce del Empalme. Presenta un Bosque Pinar Yunguen|5o.",NA,NA,NA,NA,NA,"Rocabado 244","South America",NA,NA,"2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2008-05-27 22:02:00-03","MO","MOBOT","1951598","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","P. Moller Jorgensen (MO)",NA,NA,NA,"Diego Rivera|et al.","2003","4","19","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.68444","-17.85138",NA,NA,NA,NA,"Ubicado a 32 Km. de Comarapa, entrando por el cruce del Empalme. Presenta un Bosque Pinar Yunguen|5o.",NA,NA,NA,NA,NA,"Rivera Nuñez 244","South America",NA,NA,"2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2009-10-24 09:09:00-02","MO","MOBOT","2230815","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Deginani, N. B.",NA,NA,NA,"Fernando O. Zuloaga|et al.","1984","5","1","Argentina","Misiones","Oberá","-55.13333","-27.48333",NA,NA,NA,NA,"Entre Alem y Oberá",NA,NA,NA,NA,NA,"Zuloaga 1975","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2018-05-17 05:28:00-03","MO","MOBOT","2249593","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Deginani, N. B., /06/",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","1997","4","23","Argentina","Misiones","Iguazú","-54.43333","-25.7",NA,NA,NA,NA,"Parque Nac. Iguazú, camino a Puerto Canoas",NA,NA,NA,NA,NA,"Morrone 2033","South America",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2011-02-15 14:44:00-02","MO","MOBOT","2249609","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Deginani, N. B.",NA,NA,NA,"Angel L. Cabrera","1951","5","15","Argentina","Misiones","Iguazú","-54.45","-25.6666667",NA,NA,NA,NA,"Cataratas del Iguazú",NA,NA,NA,NA,NA,"Cabrera 207","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"808","2018-05-17 05:29:00-03","MO","MOBOT","2403816","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C. Mikan","Deginani, N. B., /06/",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","1996","4","17","Argentina","Misiones","Iguazú","-54.16666","-25.68333",NA,NA,NA,NA,"Parque Nacional Iguazú, Ruta Nac. 101, 3 km de casa del guardaparque",NA,NA,NA,NA,NA,"Zuloaga 5619","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
