"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"615","2019-10-07 09:23:50-03","UEFS","HUEFS","120036","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Cardoso, D.","2007","05","22","Brasil","Bahia","Anguera","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.183889","-12.161667","39W11'2''","12S9'42''","300","600","Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","HUEFS0120036","HUEFS0120036","1949","Angiospermae","Brassicales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"616","2019-10-07 09:23:50-03","UEFS","HUEFS","196335","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","A.M.Giulietti Harley","2017","11",NA,"Queiroz, L.P.de","2012","03","14","Brasil","Bahia","Itaberaba","Fazenda Leão dos Brejos. Localidade Gameleira, ca. 6 Km N do entroncamento com a BR-242, após a Fazenda Monte Verde e a Escola Ulysses Guimarães.","-40.526667","-12.4125","40W31'36''","12S24'45''","470","470","Floresta Estacional Semi-decidual.","HUEFS0196335","HUEFS0196335","15383","Angiospermae","Brassicales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"617","2019-10-07 09:23:50-03","UEFS","HUEFS","219427","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Wartha, K.","2014","11","09","Brasil","Santa Catarina","Macieira","Linha Gramado, Sítio Gralha Azul.","-51.378056","-26.855556","51W22'41''","26S51'20''","880","880","Vegetação rala, solo degradado, área em estágio de sucessão secundária, com a maioria de espécies 19 nativas e alguamas gramíneas.","HUEFS0219427","HUEFS0219427","1","Angiospermae","Brassicales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"618","2019-09-04 19:23:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Caricaceae","Jacaratia","actinophylla","Jacaratia actinophylla",NA,NA,NA,NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"3282","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"619","2019-06-11 12:52:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa",NA,"RRC ID Flag",NA,NA,NA,"A. H. Gentry","1991","11","4","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,"75546","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"75546",NA,NA
"620","2017-09-29 17:45:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa",NA,"RRC ID Flag",NA,NA,NA,"M. M. Arbo","1987","9","10","Paraguay","Caazapá",NA,NA,"-56","-26.1667",NA,NA,NA,NA,NA,NA,NA,"2786","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"2786",NA,NA
"621","2019-06-11 12:44:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa",NA,"RRC ID Flag",NA,NA,NA,"D. C. Daly","1981","11","18","Brazil","Pará",NA,NA,"-53","-4",NA,NA,NA,NA,NA,NA,NA,"1505","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"1505",NA,NA
"622","2019-06-11 12:38:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa",NA,"RRC ID Flag",NA,NA,NA,"E. L. Little, Jr.","1965","9","14","Ecuador","Esmeraldas",NA,NA,"-79.5","0.6667",NA,NA,NA,NA,NA,NA,NA,"21059","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"21059",NA,NA
"623","2018-05-14 16:22:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa",NA,"RRC ID Flag",NA,NA,NA,"J. E. B. Warming",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"s.n.","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"624","2019-01-25 15:34:22-02","IAC","IAC","16646","S","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","DC.","D.M. Dedecca","1954","02","07","A. Tosello","1954","02","07","Brasil","Paraná","Engenheiro Beltrão",NA,"-52.2692","-23.7972","-52.2692","-23.7972",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-06-24 08:12:32-03","IAC","IAC","2872","S","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla","(Vell.) A.DC.","A. Gehrt","1939","09","30","A.P. Viégas et al.","1938","11","06","Brasil","São Paulo","Campinas","Joaquim Egídio, Fazenda Riqueza","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Material não localizado no Acervo. Informatização à partir do Livro de Registro n°05.",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-10-03 14:21:01-03","IAC","IAC","15665","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","L.R. Lima","1998","04",NA,"C. Pacheco","1952",NA,NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, campo de experiência","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-01-25 15:34:22-02","IAC","IAC","31907","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","R.B. Torres","1989","10","31","R.B. Torres","1989","10","31","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Seção de Horticultura","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"muito perfumadas",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-01-25 15:39:17-02","IAC","IAC","37963","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","L.C. Bernacci","2005","09","15","L.C. Bernacci","1999","05","06","Brasil","São Paulo","Campinas","Jardim Chapadão","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Polpa do fruto branca muito aromatica, semente amarronzadaEscura",NA,NA,"2774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-01-25 15:34:22-02","IAC","IAC","38942","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","V.F. Kinupp","1997","06","18","V.F. Kinupp et al.","1997","10","18","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa","-51.2783","-23.2758","-51.2783","-23.2758",NA,NA,NA,NA,NA,"926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-01-25 15:39:17-02","IAC","IAC","49772","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","E. Ramos et al.","2008","04","20","E. Ramos; J.A.M.A. Gomes; J.F. Benedito & S. Santos","2008","04","20","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081829","-23.373749","-45.081829","-23.373749",NA,NA,"Subparcela 5, Indivíduo#?#H0075",NA,NA,"497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-01-25 15:39:17-02","IAC","IAC","49773","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","E. Ramos et al.","2008","04","20","E. Ramos; J.A.M.A. Gomes; J.F. Benedito & S. Santos","2008","04","20","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081936","-23.373668","-45.081936","-23.373668",NA,NA,"Subparcela 16, Indivíduo H0243",NA,NA,"498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-07-23 12:02:39-03","CEPLAC","CEPEC","11520","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"T. S. dos Santos",NA,NA,NA,"T. S. dos Santos","1974","11","11","Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,"<ll>dwc_commonname:</ll> Mamao-de-veado, Jacaratia",NA,NA,"2838",NA,NA,NA,NA,"61245","auto",NA,"30/12/1974",NA,NA,NA,NA
"633","2020-07-23 12:02:39-03","CEPLAC","CEPEC","88085","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"A. M. Amorim",NA,NA,NA,"J. G. Jardim","1998","02","18","Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mais 1,7Km ate a sede Faz. Teimoso.RPPN Serra do Teimoso. Árvore 112","-39.583333","-15.166667","39W35'","15S10'",NA,NA,"<ll>dwc_commonname:</ll> Mamão-de-veado",NA,NA,"1573",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"634","2020-07-23 12:02:39-03","CEPLAC","CEPEC","123861","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"Sem Informação",NA,NA,NA,"Perdiz, R. de O.","2009","04","02","Brasil","Bahia","CAMACAN","Trilha da Bapeba.","-39.565278","-15.391667","39W33'55","15S23'30","835","835","Coleta de DNA. Fotos. Material tratado com álcool 70%.",NA,NA,"362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2020-07-23 12:02:39-03","CEPLAC","CEPEC","82062","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"A. M. Amorim",NA,NA,NA,"J. G. Jardim","1999","01","16","Brasil","Bahia","JUSSARÍ","Ro. Jussari/Palmira, entr. Ca. 7,5Km Faz. Teimoso, 1,5Kma E da entrada. RPPN Serra do Teimoso. Árvore 573.","-39.583333","-15.166667","39W35'","15S10'",NA,NA,"<ll>dwc_commonname:</ll> Mamão-de-veado",NA,NA,"1914",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"636","2020-07-23 12:02:39-03","CEPLAC","CEPEC","79402","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"A. M. Amorim",NA,NA,NA,"W. W. Thomas","1998","02","09","Brasil","Bahia","JUSSARÍ","Serra do Teimoso, 7,5Km ao N de Jussari, Rod. P/ Palmira, depois 2Km ao W Faz. Teimoso, depois 45min. Ao W Reserva","-39.583333","-15.166667","39W35'","15S10'",NA,NA,NA,NA,NA,"11761",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"637","2020-07-23 12:02:39-03","CEPLAC","CEPEC","79175","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"R. M. Harley",NA,NA,NA,"H. P. Bautista","1996","11","21","Brasil","Bahia","jussiape","Fazenda Veredas, Rio das Contas.","-41.6075","-13.569167","41W36'27","13S34'9",NA,NA,"<ll>dwc_commonname:</ll> Mamao-bravo",NA,NA,"4533",NA,NA,NA,NA,NA,NA,NA,"30/11/1996",NA,NA,NA,NA
"638","2020-07-23 12:02:39-03","CEPLAC","CEPEC","84803","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"A. M. Amorim",NA,NA,NA,"J. G. Jardim","2000","01","14","Brasil","Bahia","JUSSARÍ","Entr. A 7,5km Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 24. Árvore 687.","-39.536111","-15.160278","39W32'10","15S9'37",NA,NA,"<ll>dwc_commonname:</ll> Mamão-de veado",NA,NA,"2339",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"639","2020-07-23 12:02:39-03","CEPLAC","CEPEC","4956","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"J. A. de Jesus",NA,NA,NA,"J. A. de Jesus","1968","11","27","Brasil","Bahia","CAMACAN","Saida de Camacan a Pau-brasil.","-39.4958000183105","-15.4191999435425","0*0'0","0*0'0",NA,NA,"<ll>dwc_commonname:</ll> mamao-de-veado",NA,NA,"243",NA,NA,NA,NA,"22686","auto",NA,"30/12/1968",NA,NA,NA,NA
"640","2020-07-23 12:02:39-03","CEPLAC","CEPEC","61039","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"M. Hummel",NA,NA,NA,"M. Hummel","2004","03","05","Brasil","Bahia","ILHÉUS","Faz. Serra Grande, a W do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> mamao-de-veado",NA,NA,"88",NA,NA,NA,NA,"61245","auto",NA,"30/12/1994",NA,NA,NA,NA
"641","2020-07-23 12:02:39-03","CEPLAC","CEPEC","25932","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"J. L. Hage",NA,NA,NA,"J. L. Hage","1981","11","18","Brasil","Bahia","ILHÉUS","Faz. Sta. Luzia ao lado do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"<ll>dwc_commonname:</ll> Mamao-de-veado-branco, Mamao-do-mato",NA,NA,"1525",NA,NA,NA,NA,"61245","auto",NA,"30/12/1981",NA,NA,NA,NA
"642","2020-07-23 12:02:39-03","CEPLAC","CEPEC","13501","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"S. A. Mori",NA,NA,NA,"S. A. Mori","1978","03","08","Brasil","Bahia","JUSSARÍ","Ca. 3Km NW Jussarí","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,"9558",NA,NA,NA,NA,"21386","auto",NA,"30/12/1978",NA,NA,NA,NA
"643","2020-07-23 12:02:39-03","CEPLAC","CEPEC","153840","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa",NA,"R. Asprino",NA,NA,NA,"Santos, E.A.","2016","03","07","Brasil","Bahia","serra preta","Conglomerado BA_668_P39-2-6-53","-39.331667","-12.160278","39W19'54","12S9'37",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"1438",NA,NA,NA,NA,NA,NA,NA,"27/4/2017",NA,NA,NA,NA
"644","2020-07-24 12:40:42-03","CEPLAC","CEPEC","113161","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa",NA,"SpeciesLink network",NA,NA,NA,"Guedes, M. L.","2006","01","12","Brasil","Bahia","MONTE SANTO",NA,"-39.3328018188477","-10.4378004074097","3919'","1026'",NA,NA,NA,NA,NA,"12153",NA,NA,NA,NA,"74832","auto",NA,NA,NA,NA,NA,NA
"645","2020-07-23 12:02:39-03","CEPLAC","CEPEC","131120","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa",NA,"M. Fritsch",NA,NA,NA,"M. Fritsch","1976","04","04","Brasil","Paraná","Fênix","Trilha para o lago.","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,NA,NA,"424",NA,NA,NA,NA,"16297","auto",NA,"30/12/2008",NA,NA,NA,NA
"646","2020-11-04 17:28:51-03","UEM","HUEM","5","S","Plantae","Caricaceae","Jacaratia","dodecaphylla","Jacaratia dodecaphylla",NA,"P.M. Barroso",NA,NA,NA,"Moscheta, IS; Maglia, SA; Gilberto Gumieré","1979","10","06","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Área 1 do Projeto Flora","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Árvore nativa; 12 m de altura; tronco reto com 105 cm de circunferência, dotado de espinhos; ramos com látex incolor; flores verdes que foram coletadas no chão; planta número 6 do projeto","HUEM000002951","HUEM000002951","3",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"647","2020-11-04 17:28:51-03","UEM","HUEM","34529","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Milaneze-Gutierre, MA","2018","10",NA,"Milaneze-Gutierre, MA","2018","10","18","Brasil","Paraná","Maringá","Campus Sede UEM., Próximo ao bloco A.","-52.934994","-23.407261","-52.934994","-23.407261",NA,NA,"Árvore, aproximadamente 3,5m de altura. Flores verdes, apenas o estigma amarelo; látex abundante leitoso.","HUEM000019796","HUEM000019796","1494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-11-04 17:28:51-03","UEM","HUEM","15925","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Romagnolo, MB","2009","07","22","Jandoti, D","2008","03","20","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Próximo ao Ribeirão Conceição.","-52.866944","-22.596667","-52.866944","-22.596667","297","297","Arbórea, cerca de 20m de altura. Presença de flores.; Floresta Estacional Semidecidual.","HUEM000002954","HUEM000002954","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-07-02 15:55:13-03","UEM","HUEM","19588","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","G.F. Pereira","2011","06",NA,"G.F.Pereira","2010","11","04","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada Ribeirão Conceição.","-52.900333","-22.607389","-52.900333","-22.607389","325","325","Arbórea ca. de 10 m de altura; flores de col. creme; botões de col. verde; Floresta Estacional Semidecidual","HUEM000002952","HUEM000002952","504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-11-04 17:28:51-03","UEM","HUEM","21508","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Romagnolo, MB","2011","11",NA,"Sendtko, S","2011","10","27","Brasil","Paraná","Maringá","Parque Cinquentenário","-51.941944","-23.391111","-51.941944","-23.391111","477","477","Frutos imaturos de coloração verde; presença de látex.; Floresta Estacional Semidecidual","HUEM000002957","HUEM000002957","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-11-04 17:28:51-03","UEM","HUEM","21969","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Romagnolo, MB","2011","12",NA,"Martos, L","2011","10","18","Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, trilha do Mico","-52.866667","-22.6","-52.866667","-22.6","285","285","Arbórea, cerca de 10 m de altura; botões de coloração verde; flores de coloração creme.; Floresta Estacional Semidecidual","HUEM000002955","HUEM000002955","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-07-02 15:55:13-03","UEM","HUEM","29098","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","G.F.Pereira",NA,NA,NA,"Juliano Alves Pereira; col.","2007","09","30","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.866667","-22.616667","-52.866667","-22.616667",NA,NA,"Arbórea.","HUEM000002959","HUEM000002959","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-11-04 17:28:51-03","UEM","HUEM","34657","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Milaneze-Gutierre, MA","2018","11",NA,"Milaneze-Gutierre, MA","2018","11","01","Brasil","Paraná","Maringá","Distrito de Iguatemi., Fazenda Experimental de Iguatemi - UEM.","-51.95","-23.416667","-51.95","-23.416667",NA,NA,"Árvore, aproximadamente 6,0m de altura. Indivíduo masculino com flores verdes com estames brancos; látex branco translúcido.","HUEM000019895","HUEM000019895","1534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-11-04 17:28:51-03","UEM","HUEM","34681","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Milaneze-Gutierre, MA","2018","11",NA,"Milaneze-Gutierre, MA","2018","11","06","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes.","-51.967944","-23.4325","-51.967944","-23.4325",NA,NA,"Árvore, aproximadamente 7,0m de altura. Flores estaminadas com pétalas amareladas, ovário verde, estigma amarelo; frutos imaturos verdes.","HUEM000019915","HUEM000019915","1544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-11-04 17:28:51-03","UEM","HUEM","34682","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Milaneze-Gutierre, MA","2018","11",NA,"Milaneze-Gutierre, MA","2018","11","06","Brasil","Paraná","Maringá","Campus Sede UEM., Rotatória próxima ao LEPAC.","-51.942194","-23.401667","-51.942194","-23.401667",NA,NA,"Árvore, aproximadamente 4,0m de altura. Botões florais verdes, flores verde-amareladas e perfumadas.","HUEM000019916","HUEM000019916","1538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-11-04 17:28:51-03","UEM","HUEM","35677","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Bento Fernandes, CE","2019","03","18","Fernandes, LAF; Lima, LG; Bento Fernandes, CE","2019","02","21","Brasil","Paraná","Maringá","Parque do Ingá","-51.932139","-23.425111","-51.932139","-23.425111","525","525","Arbórea, cerca de 10 m de altura; frutos maturos amarelos; interior da mata.","HUEM000021949",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-11-04 17:28:51-03","UEM","HUEM","8874","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Rosa, CILF; Janunzzi, AM","2001","11","10","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha do Mico.","-52.822778","-22.599167","-52.822778","-22.599167","265","367","Árvore até 7 mt. De altura, com acúleos e presença de latex. Frutos verdes.","HUEM000002956","HUEM000002956","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-11-04 17:28:51-03","UEM","HUEM","1951","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Marco A. Assis",NA,NA,NA,"Neto, JAAM; Assis, MA","1989","12","13","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Raimundo","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"Arbórea com 10,0 m; acúleos no caule; latescente frutos imaturos verdes.","HUEM000002958","HUEM000002958","s.n.",NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"659","2019-07-02 15:55:13-03","UEM","HUEM","5300","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","V.F. Kinupp","1997",NA,NA,"V.F. Kinupp; C. Medri; E.M. Francisco","1997","10","18","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa, Interior da mata","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"Árvore; 15 m de altura; botões verdes; flores verdes com parte fértil creme","HUEM000002961","HUEM000002961","926",NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"660","2020-11-04 17:28:51-03","UEM","HUEM","25480","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Landgraf, GO",NA,NA,NA,"Landgraf, GO",NA,NA,NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,"HUEM000019440","HUEM000019440","132",NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
