"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"333","2021-02-08 12:52:34-03","UFRGS","ICN","153216","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Boldrini, II",NA,NA,NA,"Müller, SC","2007","11","25","Brasil","RS","Alegrete","Cerro do Tigre/Fazenda Cerro do Tigre","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Apresenta estrutura vegetativa e aristas maiores do que caracteriza a espécie.; Campo seco com arenização",NA,NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,"89305","auto",NA,NA,NA,NA,NA
"334","2021-02-08 12:52:34-03","UFRGS","ICN","152738","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Boldrini, II",NA,NA,NA,"Freitas, E","2007","06","07","Brasil","RS","Alegrete","Cerro do Tigre/Fazenda Cerro do Tigre","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Campo seco com arenização",NA,NA,"Monocotyledon",NA,"274","América do Sul",NA,"89305","auto",NA,NA,NA,NA,NA
"335","2021-02-08 12:52:34-03","UFRGS","ICN","153648","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Freitas, E",NA,NA,NA,"Spellmeier, J","2007","01","05","Brasil","RS","Alegrete","Cerro do Tigre/Fazenda Santo Antão","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Campo seco com arenização",NA,NA,"Monocotyledon",NA,"98","América do Sul",NA,"89305","auto",NA,NA,NA,NA,NA
"336","2021-02-08 12:52:34-03","UFRGS","ICN","103793","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM","1996","11","29","Fernandes, I","1989","11","03","Brasil","RS","Bagé","Casa de Pedra, comum no topo dos rochedos (saxícola)","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"688","América do Sul",NA,"74087","auto",NA,NA,NA,NA,NA
"337","2021-02-08 12:52:34-03","UFRGS","ICN","090903","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Valls, JFM; Moraes; Oliveira; Gomes",NA,NA,NA,"Brasil","RS","Barra do Quaraí","Parque do Espinilho","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"12810","América do Sul",NA,"42332","auto",NA,NA,NA,NA,NA
"338","2021-02-08 12:52:34-03","UFRGS","ICN","130150","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM",NA,NA,NA,"Longhi-Wagner, HM","2003","11","21","Brasil","RS","Caçapava do Sul","BR-153, à 60 km de Bagé","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"8803","América do Sul",NA,"50525","auto",NA,NA,NA,NA,NA
"339","2021-02-08 12:52:34-03","UFRGS","ICN","189801","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Boldrini, II",NA,NA,NA,"Boldrini, II","1991","10","26","Brasil","RS","Jaguari","estrada para Nova Esperança do Sul","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"965","América do Sul",NA,"27649","auto",NA,NA,NA,NA,NA
"340","2021-02-08 12:52:34-03","UFRGS","ICN","148661","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Freitas, E",NA,NA,NA,"Santos, E","2007","01","05","Brasil","RS","Manoel Viana","Lajeado Fazenda Júlio Flores","-55.4827995300293","-29.5891990661621",NA,NA,NA,NA,"Campo seco com arenização",NA,NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,"43920","auto",NA,NA,NA,NA,NA
"341","2021-02-08 12:52:34-03","UFRGS","ICN","118481","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM",NA,NA,NA,"Boldrini, II; et al.","1992","09","14","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"1079","América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"342","2021-02-08 12:52:34-03","UFRGS","ICN","022175","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Severo, B","1978","05",NA,"Valls, JFM; Arzivenco, L","1971","04","23","Brasil","RS","Porto Alegre","Morro d Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Em morro graminoso",NA,NA,"Monocotyledon",NA,"1512","América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"343","2021-02-08 12:52:34-03","UFRGS","ICN","089603","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM","1996","12","05","Longhi-Wagner, HM","1990","11","09","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"2034","América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"344","2021-02-08 12:52:34-03","UFRGS","ICN","113376","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Longhi-Wagner, HM; et al.","1993","05","12","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"campo limpo, exposição noroeste",NA,NA,"Monocotyledon",NA,"3520","América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"345","2021-02-08 12:52:34-03","UFRGS","ICN","134472","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM",NA,NA,NA,"Longhi-Wagner, HM","1996","11","11","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"346","2021-02-08 12:52:34-03","UFRGS","ICN","148136","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Welker, CAD",NA,NA,NA,"Longhi-Wagner, HM; Welker, CAD","2005","11","23","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"9896","América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"347","2021-02-08 12:52:34-03","UFRGS","ICN","169418","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Welker, CAD",NA,NA,NA,"Longhi-Wagner, HM; Welker, CAD","2005","06","23","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"campo recentemente queimado",NA,NA,"Monocotyledon",NA,"9804","América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"348","2021-02-08 12:52:34-03","UFRGS","ICN","169478","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Welker, CAD",NA,NA,NA,"Longhi-Wagner, HM; Welker, CAD","2006","01","04","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"9934","América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"349","2021-02-08 12:52:34-03","UFRGS","ICN","153235","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Freitas, E",NA,NA,NA,"Freitas, E","2007","10","30","Brasil","RS","São Francisco de Assis","Fazenda Joaquim Paz","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"Campo seco com arenização",NA,NA,"Monocotyledon",NA,"360","América do Sul",NA,"48310","auto",NA,NA,NA,NA,NA
"350","2021-02-08 12:52:34-03","UFRGS","ICN","043740","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM","1992","08",NA,"Valls, JFM","1978","12","22","Brasil","RS","São Gabriel","Em campo aliviado - Granja S. José","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"4367","América do Sul",NA,"56206","auto",NA,NA,NA,NA,NA
"351","2021-02-08 12:52:34-03","UFRGS","ICN","129442","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi-Wagner, HM; da Luz, M",NA,NA,NA,"da Luz, M","2003","06","08","Brasil","RS","Torres","área de butiazal do Prof. Baptista","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Campo ao lado de um butiazal, em frente a estrada do mar, a 30m do asfalto",NA,NA,"Monocotyledon",NA,"8","América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"352","2021-02-08 12:52:34-03","UFRGS","ICN","186296","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Schmidt-Silveira, F","2012","10","17","Brasil","RS","Viamão","Águas Claras, Banhado dos Pachecos","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Campo arenoso",NA,NA,"Monocotyledon",NA,"313","América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA
"353","2021-02-08 12:52:34-03","UFRGS","ICN","023132","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Valls, JFM","1972","11","05","Brasil","RS","Viamão","Cantagalo, Chácara do Dr. Pascoal Adrio Crocco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"No campo pouco denso que cobre o solo granoso",NA,NA,"Monocotyledon",NA,"2303","América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA
"354","2021-02-08 12:52:34-03","UFRGS","ICN","023131","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Valls, JFM","1972","11","05","Brasil","RS","Viamão","Cantagalo, Chácara do Dr. Pascoal Adrio Crocco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"No campo pouco denso que cobre o solo granoso",NA,NA,"Monocotyledon",NA,"2302","América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA
"355","2021-02-08 12:52:34-03","UFRGS","ICN","148123","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Longhi-Wagner, HM; Amaral, L",NA,NA,NA,"Brasil","RS","Viamão","Parque Estadual de Itapuã na restinga no caminho para a Lagoa Negra","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Na areia, perto da matinha.",NA,NA,"Monocotyledon",NA,"9730","América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA
"356","2021-02-08 12:52:34-03","UFRGS","ICN","158005","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Trevisan, R",NA,NA,NA,"Hentschel, R","2007","10","10","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"Dunas internas",NA,NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,"11115","auto",NA,NA,NA,NA,NA
"357","2021-02-08 12:52:36-03","UFRGS","ICN","112553","S","Plantae","Poaceae","Aristida","leptochaeta","Aristida leptochaeta","Hack.","López, G","1994",NA,NA,"Krapovickas, A; Cristóbal, CL","1994","11","26","Argentina","Formosa","Patiño","Ruta 81, 15km NW de Las Lomitas. Em espartillar (Elionurus muticus (Spr.Kunth), suelo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"46412","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-02-08 12:52:36-03","UFRGS","ICN","113574","S","Plantae","Poaceae","Aristida","leptochaeta","Aristida leptochaeta","Hack.","Quarin, C",NA,NA,NA,"Carnevali, R","1970","12","17","Argentina","Corrientes","San Roque","Em pastizal, entre palmas de yatay. Est. Añacuá",NA,NA,NA,NA,NA,NA,"Doação Herbário de Romeo Carnevali - Argetina",NA,NA,"Monocotyledon",NA,"2244a","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-05-19 11:38:23-03","FEPAGRO","BLA","6562","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"B. Rosengurtt",NA,NA,NA,"Paraguai","Paraguari","Barrerito","Caapucú",NA,NA,NA,NA,NA,NA,"Data de Coleta: 01/1949.","BLA006562",NA,"Spermatophyta",NA,"B - 5611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-05-19 11:38:23-03","FEPAGRO","BLA","3495","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"B. Rosengurtt","1949","01","24","Paraguai","Departamento Central","Cué","Villeta",NA,NA,NA,NA,NA,NA,NA,"BLA003495",NA,"Spermatophyta",NA,"B-5549",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-05-19 11:38:23-03","FEPAGRO","BLA","6563","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"B. Rosengurtt","1949","01","18","Paraguai","Asunción",NA,"Jardim Botânico",NA,NA,NA,NA,NA,NA,"Exsicata sem cidade definida.","BLA006563",NA,"Spermatophyta",NA,"B-5454",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-05-19 11:38:23-03","FEPAGRO","BLA","4332","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo",NA,NA,NA,"V. Simas","1963","04","06","Brasil","Rio Grande do Sul","Alegrete","Fazenda Três Capões","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,"BLA004332",NA,"Spermatophyta",NA,"24",NA,NA,"89305","auto",NA,NA,NA,NA,NA
"363","2020-05-19 11:38:23-03","FEPAGRO","BLA","5848","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","I. L. Barreto",NA,NA,NA,"J. R. Mattos","1958","12","23","Brasil","Rio Grande do Sul","Alegrete","Tigre","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Habitat: No campo","BLA005848",NA,"Spermatophyta",NA,"7029",NA,NA,"89305","auto",NA,NA,NA,NA,NA
"364","2021-02-18 17:08:45-03","FEPAGRO","BLA","5330","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","17","A. A. Araújo",NA,NA,NA,"Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"Data de Coleta: 10/1937","BLA005330",NA,"Spermatophyta",NA,"117",NA,NA,"71201","auto",NA,NA,NA,NA,NA
"365","2020-05-19 11:38:23-03","FEPAGRO","BLA","3448","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","17","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Capivari do Sul","Osório","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"Desconsiderar Data de Coleta. Exsicata sem Data de Coleta definida.","BLA003448",NA,"Spermatophyta",NA,NA,NA,NA,"17105","auto",NA,NA,NA,NA,NA
"366","2021-02-18 17:08:45-03","FEPAGRO","BLA","5335","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","L. R. Parodi",NA,NA,NA,"A. A. Araújo",NA,NA,NA,"Brasil","Rio Grande do Sul","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Data coleta: 08/1932Habitat: Cultivado","BLA005335",NA,"Spermatophyta",NA,"53",NA,NA,"21601","auto",NA,NA,NA,NA,NA
"367","2021-02-18 17:08:45-03","FEPAGRO","BLA","117","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","L. R. Parodi",NA,NA,NA,"A. A. Araújo",NA,NA,NA,"Brasil","Rio Grande do Sul","Montenegro","Posto Zootécnico das Colônias","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Data de Coleta: 08/1932.Habitat: Cultivado <ll>dwc_commonname:</ll> Barba de bode mansa","BLA000117",NA,"Spermatophyta",NA,"85",NA,NA,"21601","auto",NA,NA,NA,NA,NA
"368","2020-05-19 11:38:23-03","FEPAGRO","BLA","618","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","16","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Botiatuva","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Data de coleta: 01/1953Habitat: Solo arenoso","BLA000618",NA,"Spermatophyta",NA,NA,NA,NA,"31350","auto",NA,NA,NA,NA,NA
"369","2021-02-18 17:08:45-03","FEPAGRO","BLA","2849","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","16","I. L. Barreto & A. Kappel","1962","12","20","Brasil","Rio Grande do Sul","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Habitat: Solo arenoso","BLA002849",NA,"Spermatophyta",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"370","2021-02-18 17:08:45-03","FEPAGRO","BLA","16201","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","O. M. F. Mikusinski",NA,NA,NA,"O. M. F. Mikusinski","1972","04","23","Brasil","Rio Grande do Sul","Porto Alegre","Itapuã","-51.2299995422363","-30.0331001281738",NA,NA,"1","1","Habitat: Encontrada na estrada (barranco) <ll>dwc_commonname:</ll> barba-de-bode","BLA016201",NA,"Spermatophyta",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"371","2021-02-18 17:08:45-03","FEPAGRO","BLA","12444","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1979","01","01","H. Longhi-Wagner","1978","12","06","Brasil","Rio Grande do Sul","Quaraí","Cerro do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"Habitat: Campo sujo, perto do cerro","BLA012444",NA,"Spermatophyta",NA,"678",NA,NA,"74636","auto",NA,NA,NA,NA,NA
"372","2020-05-19 11:38:23-03","FEPAGRO","BLA","7571","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","30","A. Pott et alii","1972","01","27","Brasil","Rio Grande do Sul","Santana do Livramento","Estrada para Dom Pedrito - Km 10","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,"BLA007571",NA,"Spermatophyta",NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA
"373","2020-05-19 11:38:23-03","FEPAGRO","BLA","7550","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1979","01","01","A. Pott et alii","1972","01","26","Brasil","Rio Grande do Sul","Santana do Livramento","Parque Espinilho","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,"BLA007550",NA,"Spermatophyta",NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA
"374","2020-05-19 11:38:23-03","FEPAGRO","BLA","1583","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","16","I. L. Barreto","1956","04","26","Brasil","Rio Grande do Sul","São Francisco de Assis",NA,"-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"Habitat: Em campo alto e solo arenoso","BLA001583",NA,"Spermatophyta",NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA
"375","2020-05-19 11:38:23-03","FEPAGRO","BLA","1297","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","16","I. L. Barreto","1955","12","09","Brasil","Rio Grande do Sul","São Francisco de Assis","Próximo à cidade","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"Habitat: Campo alto e seco. Solo arenoso","BLA001297",NA,"Spermatophyta",NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA
"376","2020-05-19 11:38:23-03","FEPAGRO","BLA","3592","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","17","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","Próximo à cidade","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"Data de Coleta: 04/1963.Habitat: em solo fraco e arenoso","BLA003592",NA,"Spermatophyta",NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA
"377","2021-02-18 17:08:45-03","FEPAGRO","BLA","12437","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1979","01","01","H. Longhi-Wagner","1978","12","05","Brasil","Rio Grande do Sul","Uruguaiana","Estrada para Barra do Quaraí - BR 472 - Km 241","-57.0882987976074","-29.7546997070312",NA,NA,"150","150","Habitat: Em areião","BLA012437",NA,"Spermatophyta",NA,"615",NA,NA,"93142","auto",NA,NA,NA,NA,NA
"378","2020-05-19 11:38:23-03","FEPAGRO","BLA","7848","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","30","A. Pott et alii","1972","12","19","Brasil","Rio Grande do Sul","Uruguaiana","Estrada para Itaqui - Km 42","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,"BLA007848",NA,"Spermatophyta",NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA
"379","2020-05-19 11:38:23-03","FEPAGRO","BLA","933","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","16","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Venâncio Aires","Alto da Légua","-52.1918983459473","-29.6063995361328",NA,NA,NA,NA,"Data de Coleta: 02/1954.Habitat: Campo alto e argiloso","BLA000933",NA,"Spermatophyta",NA,NA,NA,NA,"37026","auto",NA,NA,NA,NA,NA
"380","2020-05-19 11:38:23-03","FEPAGRO","BLA","929","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo","1978","11","16","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Venâncio Aires","Estrada para Soledade","-52.1918983459473","-29.6063995361328",NA,NA,NA,NA,"Data de Coleta: 02/1954.","BLA000929",NA,"Spermatophyta",NA,NA,NA,NA,"37026","auto",NA,NA,NA,NA,NA
"381","2021-03-22 16:23:20-03","FEPAGRO","BLA","16200","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","V. H. Gandolfi",NA,NA,NA,"V. H. Gandolfi","1972","04","23","Brasil","Rio Grande do Sul","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Habitat: Em barranco de estrada <ll>dwc_commonname:</ll> barba-de-bode","BLA016200",NA,"Spermatophyta",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"382","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","41680","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","I. Boldrini","2004",NA,NA,"Abruzzi, M.L.","2003","05",NA,"Brasil","Rio Grande do Sul","Tapes","Fazenda Nair Heller","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,NA,"HAS0041680",NA,"Magnoliophyta",NA,"4930",NA,NA,"25762","auto",NA,NA,NA,NA,NA
"383","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","12097","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Mariath, J.E.","1980","09",NA,"Bueno, O.","1980","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Teresópolis.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Erva de 40 cm, numerosa, dispersa, com inflorescência escura. Em campo sujo, no topo, na encosta, em solo granito.","HAS0012097",NA,"Magnoliophyta",NA,"2529",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"384","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","17647","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Strehl, T.",NA,NA,NA,"Strehl, T.","1982","12",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico, campo a 4 km após a Fazenda Flor do Conde.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Planta cespitosa-touceiras com 30 a 50 cm de altura com panícula e folha filiforme. De ocorrência frequente.","HAS0017647",NA,"Magnoliophyta",NA,"510",NA,NA,"78415","auto",NA,NA,NA,NA,NA
"385","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","17125","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm. ","Strehl, T.",NA,NA,NA,"Bueno, O.","1982","09",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; campo atrás da Fazenda Capão (Campo dos caquis).","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Erva cespitosa; em touceira; flor castanha; pouco numerosa; dispersa; em campo limpo, na encosta.","HAS0017125",NA,"Magnoliophyta",NA,"3591",NA,NA,"78415","auto",NA,NA,NA,NA,NA
"386","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","8911","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindman","Waechter, J.L.",NA,NA,NA,"Waechter, J.L.","1978","04",NA,"Brasil","Rio Grande do Sul","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"em butiazal; solo arenoso","HAS0008911",NA,"Magnoliophyta",NA,"819",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"387","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","23473","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Oliveira, M.G.D.","1991","01","08","Mazzitelli, S.A.M.","1988","01",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Em dunas, próximo aos capões. Exemplar com aproximadamente 30 cm de altura. Flor amarelo esverdeada, numeroso e agrupado. Substrato: arenito.","HAS0023473",NA,"Magnoliophyta",NA,"659",NA,NA,"41667","auto",NA,NA,NA,NA,NA
"388","2019-11-21 10:14:42-03","IBt","SP","226274","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Longhi Wagner, HM","1996","12","21","Rosengurtt","1945","11","30","Uruguai","Paysandú",NA,"Santa Sofia, Chapicuy-Orillas del Río Uruguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-4922",NA,NA,NA,NA,NA,NA,NA,NA,NA
