"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"313","2019-11-13 11:30:04-03","USP","SPF","115109","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, JG","2004","01",NA,"Mello-Silva, R","1240","1996","09","28","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"SPF00115109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"314","2019-11-13 11:30:06-03","USP","SPF","98654","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, JG","2003","10",NA,"Tamashiro, JY","670","1994","09","27","Brasil","São Paulo","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"SPF00098654",NA,NA,NA,NA,"Estação Ecológica de Santa Bárbara",NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"315","2021-03-25 13:53:29-03","UNIVILLE","JOI","12735","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Almeida, SML","2010","06","11","Moraes-Lima, T.","18","2010","05","19","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI012735",NA,NA,NA,NA,"Jardim Botânico - UNIVILLE.",NA,NA,NA,"Projeto FLORA","37150","auto",NA,NA,NA,NA,NA,NA
"316","2019-10-07 09:14:22-03","UEFS","HUEFS","90745","PreservedSpecimen","Plantae","Rubiaceae","Faramea","luziana","Faramea luziana","Müll.Arg.",NA,NA,NA,NA,"Riedel","705","1824","10",NA,"Brasil","Goiás","Santa Luzia",NA,NA,NA,NA,"HUEFS0090745",NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,"Holótipo",NA
"317","2019-10-07 09:14:22-03","UEFS","HUEFS","78157","PreservedSpecimen","Plantae","Rubiaceae","Faramea","luziana","Faramea luziana","Müll.Arg.",NA,NA,NA,NA,"Riedel, L.","705","1824","10",NA,"Brasil","Minas Gerais","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,"HUEFS0078157",NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,"19939","auto","Asteranae",NA,NA,NA,"Isótipo",NA
"318","2019-10-07 09:14:22-03","UEFS","HUEFS","68711","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Sucre, D.","4321","1969","01","05","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0068711","HUEFS0068711","Angiospermae","Gentianales",NA,"Antiga Guanabara, alto da Pedra da Gávea.","800","800",NA,NA,"57442","auto","Asteranae",NA,NA,NA,NA,NA
"319","2019-10-07 09:14:22-03","UEFS","HUEFS","90731","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Netto, L.",NA,"1962","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"HUEFS0090731",NA,"Angiospermae","Gentianales",NA,"Proximo a Pitaguari.",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,"Síntipo",NA
"320","2019-10-07 09:14:22-03","UEFS","HUEFS","90744","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Netto, L.",NA,"1862","09",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"HUEFS0090744",NA,"Angiospermae","Gentianales",NA,"Próximo a Pitaguari.",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,"Holótipo",NA
"321","2019-10-07 09:14:22-03","UEFS","HUEFS","105819","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll.Arg.",NA,NA,NA,NA,"Jardim, J.G.","4976","2006","01","16","Brasil","São Paulo","Caraguatatuba","-44.938333","-23.345278","44W56'18''","23S20'43''","HUEFS0105819","HUEFS0105819","Angiospermae","Gentianales",NA,"Rod. Ubatuba/Parati, entrada para a Praia da Puruba, ca. 1,2 km em direção à praia.",NA,NA,NA,"Floresta Atlântica de planície.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"322","2019-10-07 09:14:27-03","UEFS","HUEFS","68715","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2004","03",NA,"Tavares, R.A.M.","34","2000","10","17","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"HUEFS0068715","HUEFS0068715","Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,"44599","auto","Asteranae",NA,NA,NA,NA,NA
"323","2019-10-07 09:14:27-03","UEFS","HUEFS","68096","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2004","01",NA,"Castro, N.M.","CFSC9407","1985","11","01","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"HUEFS0068096","HUEFS0068096","Angiospermae","Gentianales",NA,"Conceição do Mato Dentro, 6m de altuta na beira da mata ciliar, proximo ao cerrado da estrada da usina.",NA,NA,NA,"Mata ciliar.","26557","auto","Asteranae",NA,NA,NA,NA,NA
"324","2019-10-07 09:14:27-03","UEFS","HUEFS","68089","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2004","01",NA,"Menezes, N.L.","CFCR2642","1981","11","01","Brasil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"HUEFS0068089","HUEFS0068089","Angiospermae","Gentianales",NA,"Estrada Diamantina-Cruvelo, a 17km de Diamantina.","1370","1370",NA,"Mata.","101169","auto","Asteranae",NA,NA,NA,NA,NA
"325","2019-10-07 09:14:27-03","UEFS","HUEFS","90912","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","P.P.Oliveira & J.Jardim","2005","06",NA,"Ferreira, F.M.","368","2002","11","16","Brasil","Minas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"HUEFS0090912","HUEFS0090912","Angiospermae","Gentianales",NA,"Toca dos Urubus.",NA,NA,NA,NA,"29865","auto","Asteranae",NA,NA,NA,NA,NA
"326","2019-10-07 09:14:27-03","UEFS","HUEFS","221402","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Harley, R.M.","25721","1988","10","28","Brasil","Bahia","Rio de Contas","-41.9","-13.533333","41W54'","13S32'","HUEFS0221402","HUEFS0221402","Angiospermae","Gentianales",NA,"Pico das Almas. Vertente leste. 13-14 Km ao N-o da cidade. Entre pedras.","1180","1200",NA,"Cerrado de altitude.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"327","2019-10-07 09:14:27-03","UEFS","HUEFS","113519","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2008","06",NA,"Santos, A.K.A.","907","2006","10","14","Brasil","Bahia","Abaíra","-41.900833","-13.207222","41W54'3''","13S12'26''","HUEFS0113519","HUEFS0113519","Angiospermae","Gentianales",NA,"Mata antes da Serra do Barbado.","1298","1298",NA,"Campo rupestre.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"328","2019-10-07 09:14:27-03","UEFS","HUEFS","117787","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2008","06",NA,"Harley, R.M.","55587","2007","02","15","Brasil","Bahia","Rio de Contas","-41.866667","-13.533333","41W52'","13S32'","HUEFS0117787","HUEFS0117787","Angiospermae","Gentianales",NA,"Ramal para Fazenda Vaccaro, que vai a direita da estrada para o Pico das Almas, próximo à portaria.",NA,NA,NA,"Campo rupestre, dentro um campo sujo com gramíneas e ciperáceas junto com arbustos e subarbustos e árvores esparsas. Solo arenoso, muito pedregoso.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"329","2019-10-07 09:14:22-03","UEFS","HUEFS","12333","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2004","01",NA,"Ganev, W.","1269","1992","10","19","Brasil","Bahia","Abaíra","-41.866667","-13.266667","41W52'","13S16'","HUEFS0012333","HUEFS0012333","Angiospermae","Gentianales",NA,NA,"1150","1150",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"330","2019-10-07 09:14:22-03","UEFS","HUEFS","12538","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2003","10",NA,"Ganev, W.","1474","1992","11","16","Brasil","Bahia","Abaíra","-41.9","-13.266667","41W54'","13S16'","HUEFS0012538","HUEFS0012538","Angiospermae","Gentianales",NA,NA,"1700","1700",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"331","2019-10-07 09:14:22-03","UEFS","HUEFS","13042","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2004","01",NA,"Ganev, W.","1777","1993","01","04","Brasil","Bahia","Abaíra","-41.883333","-13.266667","41W53'","13S16'","HUEFS0013042","HUEFS0013042","Angiospermae","Gentianales",NA,NA,"1200","1200",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"332","2019-10-07 09:14:27-03","UEFS","HUEFS","150077","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Nascimento, F.H.F.","523","2006","01",NA,"Brasil","Bahia","Rio de Contas","-41.9625","-13.511944","41W57'45''","13S30'43''","HUEFS0150077","HUEFS0150077","Angiospermae","Gentianales",NA,"Serra das Almas - Campo do Queiroz - Mata do Cafundó.","1550","1550",NA,"Floresta alto-montana.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"333","2019-10-07 09:14:27-03","UEFS","HUEFS","182179","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Nascimento, F.H.F.","603","2008","11",NA,"Brasil","Bahia","Rio de Contas","-41.936389","-13.532778","41W56'11''","13S31'58''","HUEFS0182179","HUEFS0182179","Angiospermae","Gentianales",NA,"Serra das Almas. Campo do Queiroz. Mata do Chiquinho.","1450","1450",NA,"Floresta Alto Montana.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"334","2019-10-07 09:14:27-03","UEFS","HUEFS","182275","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Nascimento, F.H.F.","699","2004","05",NA,"Brasil","Bahia","Rio de Contas","-41.903889","-13.538333","41W54'14''","13S32'18''","HUEFS0182275","HUEFS0182275","Angiospermae","Gentianales",NA,"Serra das Almas, Sítio Gaia da Mata.","1350","1350",NA,"Floresta alto montana",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"335","2019-10-07 09:14:27-03","UEFS","HUEFS","195949","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2013","09",NA,"Fontes, C.G.","239","2008","02","12","Brasil","Distrito Federal","Brasilia","-48.01","-15.906667","48W0'36''","15S54'24''","HUEFS0195949","HUEFS0195949","Angiospermae","Gentianales",NA,"Fazenda Sucupira. Mata da fitossociologia.","1090","1090",NA,"Mata de galeria inundável. Relevo plano, Solo argiloso com muita serrapilheira.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"336","2019-10-07 09:14:27-03","UEFS","HUEFS","224804","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Melo, E.","13178","2016","01","27","Brasil","Bahia","Andaraí","-41.310556","-12.766667","41W18'38''","12S46'0''","HUEFS0224804","HUEFS0224804","Angiospermae","Gentianales",NA,"Chapada Diamantina. Alagados Marimbus, Fazenda Marimbus.","318","318",NA,"Mata estacional do entorno dos alagados.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"337","2019-10-07 09:14:22-03","UEFS","HUEFS","29591","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2003","10",NA,"Queiroz, L.P.de","PCD4106","1996","11","05","Brasil","Bahia","Piatã","-41.886389","-13.060833","41W53'11''","13S3'39''","HUEFS0029591","HUEFS0029591","Angiospermae","Gentianales",NA,"Pai Inácio, Três Morros.","1300","1300",NA,"Mata decídua de encosta.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"338","2019-10-07 09:14:22-03","UEFS","HUEFS","33817","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2003","10",NA,"Harley, R.M.","22359","1980","05","22","Brasil","Bahia","Lençóis","-41.45","-12.45","41W27'","12S27'","HUEFS0033817","HUEFS0033817","Angiospermae","Gentianales",NA,"Serra dos Lençóis. Serra do Brejão ca. 14Km. N.W. of Lençóis. Westernface of sandstone with horizontally bedded rocks. Extensive grassland & marsh on lower slopes and small streams with low woodland. Rock outcrops at high altitudes, with humid forest in rocky declivity below summit.","700","1000",NA,"This plant growing in forest.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"339","2019-10-07 09:14:22-03","UEFS","HUEFS","55511","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2004","03",NA,"Funch, L.S.","1134","2000","03","26","Brasil","Bahia","Lençóis","-41.383333","-12.566667","41W23'","12S34'","HUEFS0055511","HUEFS0055511","Angiospermae","Gentianales",NA,"Mata das Toalhas.","450","450",NA,"Floresta de planalto perturbada.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"340","2019-10-07 09:14:22-03","UEFS","HUEFS","47795","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2003","10",NA,"Nascimento, F.H.F.","395","2000","04","01","Brasil","Bahia","Rio do Pires","-41.930833","-13.270278","41W55'51''","13S16'13''","HUEFS0047795","HUEFS0047795","Angiospermae","Gentianales",NA,"Pedra Lisa","1550","1650",NA,"Cerrado. Vegetação arbóreo-arbustiva crescendo entre rochas.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"341","2019-10-07 09:14:22-03","UEFS","HUEFS","52456","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2004","01",NA,"Nascimento, F.H.F.","416","2000","12","05","Brasil","Bahia","Rio do Pires","-41.924722","-13.261944","41W55'29''","13S15'43''","HUEFS0052456","HUEFS0052456","Angiospermae","Gentianales",NA,"Pedra Lisa Campo do Cigano. Mata do Cigano.","1650","1750",NA,"Mata ombrófila montana.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"342","2019-10-07 09:14:22-03","UEFS","HUEFS","56232","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2003","10",NA,"Santos, R.B.","40","2000","02","13","Brasil","Bahia","Lençóis","-41.403056","-12.560278","41W24'11''","12S33'37''","HUEFS0056232","HUEFS0056232","Angiospermae","Gentianales",NA,"Adjacente ao rio Lençóis.",NA,NA,NA,"Mata de encosta.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"343","2019-10-07 09:14:22-03","UEFS","HUEFS","63544","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2003","10",NA,"Saar, E.","PCD5373","1997","02","10","Brasil","Bahia","Caetité","-42.496111","-14.16","42W29'46''","14S9'36''","HUEFS0063544","HUEFS0063544","Angiospermae","Gentianales",NA,"Caminho para Licínio de Almeida.","1080","1080",NA,"Campos gerais e Mata.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"344","2019-10-07 09:14:22-03","UEFS","HUEFS","63959","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2003","10",NA,"Bautista, H.P.","PCD3885","1996","11","01","Brasil","Bahia","Piatã","-41.826111","-13.120833","41W49'34''","13S7'15''","HUEFS0063959","HUEFS0063959","Angiospermae","Gentianales",NA,"Estrada Piatã-Ribeirão.","1380","1380",NA,"Cerrado.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"345","2019-10-07 09:14:22-03","UEFS","HUEFS","64102","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2003","10",NA,"Jardim, J.G.","4000","2002","09","29","Brasil","Bahia","Morro do Chapéu","-40.999167","-11.624722","40W59'57''","11S37'29''","HUEFS0064102","HUEFS0064102","Angiospermae","Gentianales",NA,"Cachoeira do Ferro Doido, Rod. BA - 052 Morro do Chapéu/Mundo Novo. ca. 12km E.","870","870",NA,"Floresta estacional (ciliar).",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"346","2019-10-07 09:14:22-03","UEFS","HUEFS","66132","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2006","02",NA,"Jost, T.","565","2002","05","06","Brasil","Bahia","Gentio do Ouro","-42.535","-11.395","42W32'6''","11S23'42''","HUEFS0066132","HUEFS0066132","Angiospermae","Gentianales",NA,"Poção.",NA,NA,NA,"Floresta Estacional Decidual.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"347","2019-10-07 09:14:27-03","UEFS","HUEFS","68090","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2004","01",NA,"Mello-Silva, R.","CFCR12204","1989","03","21","Brasil","Minas Gerais","Datas","-43.683333","-18.433333","43W41'","18S26'","HUEFS0068090","HUEFS0068090","Angiospermae","Gentianales",NA,"Morro do Coco, próximo ao trevo da estrada para Diamantina.","1300","1300",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"348","2019-10-07 09:14:27-03","UEFS","HUEFS","77606","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Jardim, J.G.","4187","2004","01","21","Brasil","Minas Gerais","Presidente Kubitschek","-43.676389","-18.65","43W40'35''","18S39'0''","HUEFS0077606","HUEFS0077606","Angiospermae","Gentianales",NA,"Estrada Tombadouro/Costa Sena, ca. 2,0Km do Distrito de Costa Sena.","1065","1065",NA,"Floresta de galeria do Rio Paraúna.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"349","2019-10-07 09:14:27-03","UEFS","HUEFS","96366","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2006","02",NA,"Castro, R.M.","1118","2005","04","06","Brasil","Bahia","Barreiras","-45.15","-12.1","45W9'0''","12S6'0''","HUEFS0096366","HUEFS0096366 HUEFS0096366_01","Angiospermae","Gentianales",NA,"Cachoeira acaba vidas (rio de janeiro).",NA,NA,NA,"Cerradão; mata ciliar.",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"350","2019-10-07 09:14:27-03","UEFS","HUEFS","98945","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2005","10",NA,"Funch, L.S.","673","1993","08","31","Brasil","Bahia","Lençóis","-41.383333","-12.533333","41W23'","12S32'","HUEFS0098945","HUEFS0098945","Angiospermae","Gentianales",NA,"Rio Lençóis.",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"351","2019-10-07 09:14:22-03","UEFS","HUEFS","8484","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2004","01",NA,"Queiroz, L.P.de","2051","1987","11","01","Brasil","Bahia","Barreiras","-45.453889","-12.878333","45W27'14''","12S52'42''","HUEFS0008484","HUEFS0008484","Angiospermae","Gentianales",NA,"Floresta de galeria abaixo da Cachoeira do Acaba-Vida, no Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"352","2019-10-07 09:14:22-03","UEFS","HUEFS","11026","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2003","10",NA,"Ganev, W.","583","1992","06","25","Brasil","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,"HUEFS0011026","HUEFS0011026","Angiospermae","Gentianales",NA,NA,"1450","1450",NA,NA,"26531","auto","Asteranae",NA,NA,NA,NA,NA
"353","2019-10-07 09:14:22-03","UEFS","HUEFS","44122","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","D.Zappi","2005","12",NA,"Nascimento, F.H.F.","299","1999","11","21","Brasil","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0044122","HUEFS0044122","Angiospermae","Gentianales",NA,"Caiambola Fazenda Camburu, margem do rio do Camburu.","1360","1400",NA,"Mata ciliar antropizada.","49773","auto","Asteranae",NA,NA,NA,NA,NA
"354","2019-10-07 09:14:27-03","UEFS","HUEFS","80597","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Assis, L.C.S.","718","2003","03","07","Brasil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"HUEFS0080597","HUEFS0080597","Angiospermae","Gentianales",NA,"Mata do Baú.",NA,NA,NA,NA,"7934","auto","Asteranae",NA,NA,NA,NA,NA
"355","2019-10-07 09:14:27-03","UEFS","HUEFS","156741","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Foresto, E.B.","120","2005","10","31","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"HUEFS0156741","HUEFS0156741","Angiospermae","Gentianales",NA,"Parque Estadual do Rio Preto. Mata ciliar do córrego do capão azul.",NA,NA,NA,"Mata Ciliar.","26697","auto","Asteranae",NA,NA,NA,NA,NA
"356","2019-10-07 09:14:27-03","UEFS","HUEFS","68091","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","J.Jardim","2005","06",NA,"Mello-Silva, R.","1680","1999","09","30","Brasil","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"HUEFS0068091","HUEFS0068091 HUEFS0068091_01","Angiospermae","Gentianales",NA,"Parque Nacional da Serra da Canastra. Trilha para a parte inferor da cachoeira Casca d'Anta, partindo para o alto da serra.","900","1200",NA,NA,"57119","auto","Asteranae",NA,NA,NA,NA,NA
"357","2019-09-04 19:15:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Faramea","lagoensis","Faramea lagoensis",NA,NA,NA,NA,NA,"J. E. B. Warming",NA,"1866","5","7","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA
"358","2015-03-13 19:32:36-03","F","FMNH-SEEDPLANTS","V0264098F","PreservedSpecimen","Plantae","Rubiaceae","Faramea","lagoensis","Faramea lagoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0264098F","V0264098F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"359","2019-09-04 19:15:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Faramea","luziana","Faramea luziana",NA,NA,NA,NA,NA,"L. Riedel","705",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA
"360","2019-01-23 12:19:18-02","F","FMNH-SEEDPLANTS","V0044480F","PreservedSpecimen","Plantae","Rubiaceae","Faramea","luziana","Faramea luziana",NA,NA,NA,NA,NA,"L. Riedel","705","1824","10",NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0044480F","V0044480F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA
