"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","eventTime","fieldNumber"
"927","2008-05-27 22:02:00-03","MO","MOBOT","409646","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Calaway H. Dodson|et al.","Dodson 6694",NA,NA,NA,"Ecuador","Los Ríos","Quevedo","Río Palenque Biological Station, km 56 Quevedo-Santo Domingo.","-79.36666","-0.58333",NA,NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2008-05-27 22:02:00-03","MO","MOBOT","409652","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"David N. Smith","Smith 2888","1982","12","2","Peru","Pasco","Oxapampa","Near Iscosacin, Juan Franzen B. property. Second growth and primary forest remnant at edge of pasture.","-75.21666","-10.18333",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,"82-213"
"929","2015-01-28 05:48:00-02","MO","MOBOT","418747","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","A. Rudas (COL)",NA,NA,NA,"Agustin Rudas L.|Diego Giraldo-Cañas|et al.","Rudas Lleras 4183","1992","3","30","Colombia","Amazonas",NA,"Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Transecto U18-U19.","-70.25","-3.7",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"140"
"930","2015-01-28 05:48:00-02","MO","MOBOT","712891","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","A. Rudas (COL)",NA,NA,NA,"Agustin Rudas L.|Adriana Prieto|et al.","Rudas Lleras 4782","1992","7","6","Colombia","Amazonas","Tarapacá","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado E22.","-70","-3.03333",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"177"
"931","2020-03-02 04:32:00-03","MO","MOBOT","774230","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"R. M. Rueda|Juan Ruiz C.","Rueda 743","1992","7","10","Peru","Loreto",NA,"Distrito Fernando Lores, Tamshiyacu, Sendero entre Constancia y Serafin. Bosque primario alterado.","-73.1583333","-4.0030556",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"20"
"932","2008-05-27 22:02:00-03","MO","MOBOT","794950","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Fernando Hurtado","Hurtado 3058","1993","4","1","Ecuador","Napo","Orellana","Parque Nacional Yasuní","-76.51666","-0.55",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2009-01-07 15:49:00-02","MO","MOBOT","806888","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Camilo Díaz S.","Díaz Santibáñez 255","1978","4","11","Peru","Loreto","Maynas","A orillas de Río Nanay, frente a Puerto Almendras.","-73.3725","-3.8463889",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"86"
"934","2008-05-27 22:02:00-03","MO","MOBOT","808686","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","R. Vasquez (MO)",NA,NA,NA,"Luz Mila Quiñones","Quiñones 994","1987","2","27","Colombia","Meta","Villavicencio","Sitio Piperal.","-73.718563","4.197899",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1"
"935","2014-01-24 13:20:00-02","MO","MOBOT","880487","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Milton Aulestia|I. Ima","Aulestia 1594","1994","1","15","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción Km. 71, al sur del Río Tivacuno. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.","-76.2333333","-0.8333333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"936","2018-06-03 05:28:00-03","MO","MOBOT","881763","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Alberto Dik|J. Andi","Dik 980","1994","1","23","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera del oleoducto de Maxus en construcción, Km 72-75. Bosque húmedo Tropical. Bosque primario. Suelos rojos. Zona de colinas.","-76.35","-0.83333",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2018-06-03 05:28:00-03","MO","MOBOT","882683","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Alberto Dik","Dik 1241","1994","4","1","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción, Km 89-91. Bosque húmedo Tropical. Bosque primario. Suelos rojos.","-76.23333","-0.85",NA,NA,"255.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2018-06-03 05:28:00-03","MO","MOBOT","882944","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Alberto Dik","Dik 1492","1994","7","24","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción, Km 102-105. Bosque húmedo Tropical. Bosque primario. Suelo rojo.","-76.2166667","-0.9333333",NA,NA,"248.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"939","2014-04-04 05:48:00-03","MO","MOBOT","916283","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 19248","1994","9","26","Peru","Madre de Dios","Tambopata","Región Inka Madre de Dios, Explores in Reserva de Tambopata. Parcelas Permanentes de la Reserva Tambopata. Bosque primario, Pantano. Colectado con O, Phillips, M. Stern, S. Rose y F. Cornejo.","-69.28333","-12.83333",NA,NA,"290.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,"540"
"940","2008-05-27 22:02:00-03","MO","MOBOT","916765","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Walter A. Palacios","Palacios Cuenca 12002","1994","2","1","Ecuador","Napo","Orellana","San Carlos - INIAP. Coleccin Arboretum Frutales Amaznicos. Bosque húmedo Tropical. Suelo aluvial.","-76.83333","-0.41666",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2014-11-15 05:40:00-02","MO","MOBOT","916959","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Nigel Pitman","Pitman 509","1994","7","9","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Maxus road and pipeline construction project, kms 99-100. Trees felled prior to collection. Tropical Moist Forest. Primary forest. Red soils, undulating hills.","-76.21666","-0.93333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2014-04-05 06:07:00-03","MO","MOBOT","919107","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Milton Aulestia|A. Omehuai|Bainca","Aulestia 3152","1995","1","15","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus, Km 108. Area del SPF. Bosque húmedo Tropical. Bosque primario. Terreno plano.","-76.2","-0.98333",NA,NA,"237.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2014-04-05 06:07:00-03","MO","MOBOT","919500","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Milton Aulestia|A. Omehuai","Aulestia 3220","1995","1","18","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus, Km 108. Area SPF. Bosque húmedo Tropical. Terreno plano.","-76.2","-0.98333",NA,NA,"235.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2014-04-05 06:07:00-03","MO","MOBOT","919801","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Milton Aulestia|A. Omehuai","Aulestia 3267","1995","1","18","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus, Km 108. Area SPF. Bosque húmedo Tropical. Bosque primario. Terreno plano.","-76.2","-0.98333",NA,NA,"235.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2008-05-27 22:02:00-03","MO","MOBOT","932958","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Brent Berlin","Berlin 869","1973","2","10","Peru","Amazonas","Condorcanqui","Rio Cenepa region. 10 km north of Huampami.","-78.1475","-4.57138",NA,NA,"213.36000000","243.84000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"73"
"946","2008-05-27 22:02:00-03","MO","MOBOT","933868","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"R.C. Quevedo|T. Ruiz de Centurión|E. Gutiérrez|Timothy J. Killeen","Quevedo Sopepí 2411","1993","11","2","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros.","-60.82","-14.55833",NA,NA,"155.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2008-05-27 22:02:00-03","MO","MOBOT","933916","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"R.C. Quevedo|T. Ruiz de Centurión|E. Gutiérrez|Timothy J. Killeen","Quevedo Sopepí 2419","1993","11","2","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros.","-60.82","-14.55833",NA,NA,"155.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2013-02-13 05:33:00-02","MO","MOBOT","935331","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","Killeen 5801","1993","10","21","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Bosque húmedo alto, con mucha Vochysiaceae.","-60.82","-14.55833",NA,NA,"155.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2013-02-13 05:33:00-02","MO","MOBOT","942143","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Mario Saldias P.|René Guillén V.","Saldias Paz 3334","1993","10","24","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Area permanente de estudio Los Fierros, 0,5 km del puente Los Cepes, sobre el camino a la meseta. Bosque alto de pie de monte.","-60.82833","-14.57472",NA,NA,"225.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2013-02-13 05:33:00-02","MO","MOBOT","942237","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"Mario Saldias P.|M. Menacho|E. Gutiérrez","Saldias Paz 3352","1993","10","25","Bolivia","Santa Cruz","Velasco","Provincia Velasco. Los Fierros, 2-3 km SE del campamento Los Fierros, sobre el camino al aserradero Tarbo. Isla de bosque en sabana húmeda, bosque secundario.","-60.82833","-14.57472",NA,NA,"225.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2020-04-14 12:47:00-03","MO","MOBOT","958376","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","P. Stevenson",NA,NA,NA,"Pablo Stevenson","Stevenson Diaz 882","1994","2",NA,"Colombia","Meta","La Macarena","Serranía Chamusa. Centro de Investigaciones Primatológicas La Macarena. Trocha F3 ca 100 m. Bosque maduro sobre colina.",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"952","2020-04-15 09:45:00-03","MO","MOBOT","958378","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","P. Stevenson",NA,NA,NA,"Pablo Stevenson","Stevenson Diaz 1082","1994","5",NA,"Colombia","Meta","La Macarena","Serranía Chamusa. Centro de Investigaciones Primatológicas La Macarena. Trocha PV 250 m.",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"953","2013-01-28 05:13:00-02","MO","MOBOT","968156","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Penington (K)",NA,NA,NA,"René Guillén V.|F. Mayle|Pablo Solíz|Juan Surubí","Guillén Villarroel 4100","1995","8","23","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. El Choré; del empalme entre 50-5000 m., sobre el camino a la Bahía Chaplin. Bosque anegado temporalmente. Suelos arcillo-limosos.","-61.13694","-14.42583",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"954","2008-08-11 10:46:00-03","MO","MOBOT","993488","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. Pennington",NA,NA,NA,"Alwyn H. Gentry","Gentry 20738","1977","11","16","Peru","Loreto","Maynas","Quisto Cocha; disturbed scrubby forest on white sand.","-73.2666667","-3.8333333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"1365"
"955","2008-05-27 22:02:00-03","MO","MOBOT","996603","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","A. Gentry",NA,NA,NA,"Alwyn H. Gentry|Franklin Ayala|Juan Celedonia Ruiz M.|Doris Alfaro C.","Gentry 21097","1977","12","2","Peru","Loreto","Maynas","Mishana, Río Nanay; non-inundated lowland forest. TRANSECT 1","-73.25","-3.88333",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1378"
"956","2016-09-14 05:18:00-03","MO","MOBOT","3377417","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Paul J. M. Maas|Erik A. Mennega|Ben J.H. ter Welle","Maas 5916","1981","10","28","Brazil",NA,NA,"Mabura hill Forest.","-58.63333","5.31666",NA,NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2008-05-27 22:02:00-03","MO","MOBOT","3311987","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. Pennington",NA,NA,NA,"C.A. Cid Ferreira","Cid Ferreira 6430","1985","10","13","Brazil","Mato Grosso",NA,"Mun. Sta. Terezinha. BR 158, Rod. para Vila Rica, a 21 km S da Cidade de Sta. Terezinha, Serra da Cobrinha. Mata de encosta de serra, solo areno-pedregoso.","-50","-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2011-06-08 17:18:00-03","MO","MOBOT","408854","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington, 1986 (K)",NA,NA,NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 21725","1980","2","21","Ecuador","Napo",NA,"Río Aguarico. N of bank of river at San Pablo de las Secoyas. Rain forest.","-76.4","-0.28333",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2011-04-22 16:36:00-03","MO","MOBOT","1522587","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","M. J. Macía",NA,NA,NA,"Manuel J. Macía|H. Romero|comunidad Huaorani de Dicaro","Macía 2631","1998","3","7","Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 89,2. Plot # 19.","-76.2438889","-0.8761111",NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"960","2011-04-22 18:42:00-03","MO","MOBOT","1522621","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","M. J. Macía",NA,NA,NA,"Manuel J. Macía|H. Romero|comunidad Huaorani de Dicaro","Macía 3498","1998","4","25","Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 114,1. Plot # 15.","-76.19","-1.0222223",NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"961","2011-04-22 18:13:00-03","MO","MOBOT","1522603","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","M. J. Macía",NA,NA,NA,"Manuel J. Macía|H. Romero|comunidad Huaorani de Dicaro","Macía 3318","1998","4","21","Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 114,1. Plot # 16.","-76.1891666","-1.0211111",NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"962","2011-04-21 20:53:00-03","MO","MOBOT","1522654","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","M. J. Macía",NA,NA,NA,"Manuel J. Macía|A.P. Yanez|Comunidad Huaorani de Tiputini","Macía 767","1997","6","3","Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 41. Plot # 4.","-76.4377777","-0.6702778",NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"963","2009-08-14 10:34:00-03","MO","MOBOT","3012056","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","!T.D. Pennington (K)",NA,NA,NA,"Diego Reyes|Lorena Carrillo","Reyes 866","2005","2","22","Ecuador","Orellana","Aguarico","Parroquia Capitán Agusto Rivadeneira, comunidad Chiro Isla (Kichwa). Bosque muy húmedo tropical. Bosque de matorrales; suelo arcilloso café. Proyecto Etnobotánico de las comunidades indígenas del área de influencia de PetroEcuador. Ejecutado por la Corporación Botánica Ecuadendron-Herbario Nacional del Ecuador QCNE y la Escuela de Biología, Universidad Central. Con la colaboración de Missouri Botanical Garden, Fundación Jatun Sacha y Dirección Nacional de Educación Intercultural Bilingüe. Informante: Alejandro Noa.","-75.8586111","-0.6244445",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"5"
"964","2010-11-22 14:40:00-02","MO","MOBOT","2381872","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. Pennington (K)",NA,NA,NA,"Bolívar Freire|Diego Naranjo","Freire 744","2004","5","11","Ecuador","Orellana","Loreto","Reserva Étnica Huaorani. Comunidad Miwaguno a 140 km al sur del Coca, vía al Pindo, Bloque 14 (ENCAN). Río Shiripuno. Bosque muy húmedo tropical. Bosque intervenido. Suelo arcilloso amarillento. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.7266667","-0.7255556",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"965","2010-11-22 14:39:00-02","MO","MOBOT","2382144","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Diego Naranjo|Bolívar Freire","Naranjo 503","2004","6","25","Ecuador","Orellana","Loreto","Reserva Étnica Huaorani. Comunidad Tobeta, a 170 km al sur del Coca, vía Puerto Pindo 2. Bloque 14 (ENCAN). Bosque muy húmedo tropical. Bosque intervenido. Suelo arcilloso rojizo. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.6666667","-0.6625",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"966","2013-02-13 05:33:00-02","MO","MOBOT","938254","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Mario Saldias P.|T. Ruiz de Centurión|He. Cabrera","Saldias Paz 1666","1992","7","9","Bolivia","Santa Cruz","Nuflo de Chavez","Reserva de vida Silvestre Ríos Blanco y Negro; Perseverancia, 6 km al Sur, sobre el camino a Concepción. Bosque húmedo tropical, influenciado por el Río Negro.","-64.7","-15.61666",NA,NA,"253.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2008-05-27 22:02:00-03","MO","MOBOT","1157919","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T.D. Pennington (K)",NA,NA,NA,"M. Aguilar R.|D. Castro","Aguilar R. 618","1996","4","20","Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath,Quebrada Palma Real Grande. Bosque de rivera.","-68.91333","-12.95305",NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"968","2014-04-08 05:36:00-03","MO","MOBOT","3453530","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. Plowman",NA,NA,NA,"Timothy C. Plowman|E. Wade Davis|C.A. Cid Ferreira|Ieda L. do Amaral|J. Lima|José Guedes","Plowman 12478","1982","12","11","Brazil","Amazonas",NA,"Mun. de Tefé: Lago Tefé, northwest shore. Banks of Lago Tefé and forest margin.","-64.83333","-3.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
