"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"401","2020-05-08 11:11:33-03","UEFS","HUEFS","138846","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.","1980","04","21",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0138846","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,NA,"Maranhão","Caminho paraFazenda Trabalhosa.","-45.1411018371582","-7.08444023132324",NA,NA,"HUEFS0138846","Loreto",NA,"79629","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"402","2020-05-08 11:11:33-03","UEFS","HUEFS","138521","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.","1987","04","30",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0138521","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"15131EAC","Ceará","Chapada da Ibiapaba.","-41.0922012329102","-3.56222009658813",NA,NA,"HUEFS0138521","Viçosa do Ceará",NA,"34051","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"403","2021-03-04 11:16:35-03","UEFS","HUEFS","138838","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.","1987","04","30",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0138838","Angiospermae","Fabales","(Mart.ex Hayne) Benth.",NA,"15111EAC","Ceará","Chapada da Ibiapaba.","-41.0922012329102","-3.56222009658813",NA,NA,"HUEFS0138838","Viçosa do Ceará",NA,"34051","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"404","2020-05-08 11:11:33-03","UEFS","HUEFS","47958","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Silva, G.P.","1996","03","21",NA,"Brasil",NA,NA,"Mata mesofitica","HUEFS0047958","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","L.P.de Queiroz","3585","Goiás","Estrada Caldas Novas-Ipameri; Margem esquerda do rio Corumbá","-48.1596984863281","-17.7219009399414",NA,NA,"HUEFS0047958","Ipameri",NA,"102542","auto",NA,NA,"2001","01",NA,"Rosanae",NA,NA,NA
"405","2020-05-08 11:11:33-03","UEFS","HUEFS","201910","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Barreto, K.L.","2013","03","08",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0201910","Angiospermae","Fabales","(Mart. ex Hayne) Benth.","I.M.Souza","68","Bahia","Estrada de chão para o aeroporto.","-44.9900016784668","-12.1527996063232",NA,NA,"HUEFS0201910","Barreiras",NA,"152720","auto",NA,NA,"2016","08",NA,"Rosanae",NA,NA,NA
"406","2020-05-08 11:11:33-03","UEFS","HUEFS","138840","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.","1981","09","26",NA,"Brasil",NA,NA,NA,"HUEFS0138840","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,NA,"Ceará","Estrada Viçosa-Limeira.","-41.0922012329102","-3.56222009658813",NA,NA,"HUEFS0138840","Viçosa do Ceará",NA,"34051","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"407","2020-05-08 11:11:33-03","UEFS","HUEFS","75833","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Gardner, G.","1839","06",NA,NA,"Brasil",NA,NA,"-","HUEFS0075833","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"-2465-","Piauí","Near Oeiras.","-42.1310997009277","-7.0252799987793",NA,NA,NA,"Oeiras","Síntipo","54774","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"408","2020-05-08 11:11:33-03","UEFS","HUEFS","75855","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Gardner, G.","1839","06",NA,NA,"Brasil",NA,NA,"-","HUEFS0075855","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"-2465-","Piauí","Near Oeiras.","-42.1310997009277","-7.0252799987793",NA,NA,NA,"Oeiras","Síntipo","54774","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"409","2020-05-08 11:11:34-03","UEFS","HUEFS","232307","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Andrade, I.M.","2009","08","26",NA,"Brasil",NA,NA,NA,"HUEFS0232307","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"3252","Ceará","Serrinha.","-40.6974983215332","-3.98805999755859",NA,NA,NA,"Pacujá",NA,"6701","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"410","2020-05-08 11:11:33-03","UEFS","HUEFS","75853","PreservedSpecimen","Plantae","Leguminosae Subfam. Detarioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Blanchet, J.S.","1840",NA,NA,NA,"Brasil",NA,NA,"-","HUEFS0075853","Angiospermae","Fabales","(Mart. ex Hayne) Benth.",NA,"-3108-","Bahia","Vila do Barra.","-40.5182991027832","-11.1806001663208",NA,NA,NA,"Jacobina","Síntipo","62396","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"411","2015-03-07 08:39:19-03","F","FMNH-SEEDPLANTS","V0112535F","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0112535F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0112535F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"412","2015-03-07 08:39:19-03","F","FMNH-SEEDPLANTS","V0112536F","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0112536F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0112536F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"413","2015-03-07 08:39:19-03","F","FMNH-SEEDPLANTS","V0112537F","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0112537F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0112537F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"414","2015-03-07 08:39:19-03","F","FMNH-SEEDPLANTS","V0112538F","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0112538F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0112538F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"415","2015-03-07 08:39:19-03","F","FMNH-SEEDPLANTS","V0112539F","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0112539F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0112539F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"416","2015-03-07 08:39:19-03","F","FMNH-SEEDPLANTS","V0112540F","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0112540F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0112540F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"417","2015-03-07 08:39:19-03","F","FMNH-SEEDPLANTS","V0112541F","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0112541F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0112541F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"418","2015-03-07 08:39:19-03","F","FMNH-SEEDPLANTS","V0112542F","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0112542F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0112542F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"419","2015-03-07 08:39:19-03","F","FMNH-SEEDPLANTS","V0112543F","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0112543F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0112543F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"420","2020-04-29 16:29:53-03","UFVJM","HDJF","6116","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Silva, LS","2019","06","01","Southern America","Brasil",NA,NA,NA,"HDJF006116","Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.",NA,"5","Piauí","Comunidade Eugenópolis, cerquinha e fazenda Angical.","-44.263856","-9.114402","306","306",NA,"Bom Jesus",NA,NA,NA,"-44.263856","-9.114402",NA,NA,NA,NA,NA,NA,NA
"421","2020-07-23 12:02:02-03","CEPLAC","CEPEC","50490","PreservedSpecimen","Plantae","Caesalpiniaceae","Peltogyne","confertiflora","Peltogyne confertiflora","H. S. Brito","1991","06","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","332","Bahia","6Km apos cidade, entr. a dir. 4Km na estr. do aeroporto.","-44.9900016784668","-12.1527996063232",NA,NA,NA,"barreiras",NA,"152720","auto","0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1991",NA,NA
"422","2020-08-11 15:55:39-03","CEPLAC","CEPEC","135792","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Carvalho, G. M.",NA,NA,NA,NA,"Brasil",NA,NA,"Indivíduo P65-17",NA,NA,NA,NA,"Sem Informação",NA,"Bahia","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,"PORTO SEGURO",NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA
"423","2020-08-11 15:55:39-03","CEPLAC","CEPEC","127840","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Perdiz, R. de O.","2010","05","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","711","Bahia","Serra do Corcovado.","-39.603056","-14.709167",NA,NA,NA,"ALMADINA",NA,NA,NA,"39W36'11","14S42'33",NA,NA,NA,NA,NA,NA,NA
"424","2020-07-23 12:07:54-03","CEPLAC","CEPEC","153794","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Santos, E.A.","2016","03","04",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"H.C. Lima","1392","Bahia","Conglomerado BA_668_P33-1-1-9","-39.331667","-12.160278",NA,NA,NA,"serra preta",NA,NA,NA,"39W19'54","12S9'37",NA,NA,NA,NA,"7/6/2017",NA,NA
"425","2020-07-23 12:07:54-03","CEPLAC","CEPEC","153796","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Santos, E.A.","2016","03","04",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"H.C. Lima","1394","Bahia","Conglomerado BA_668_P33-1-2-18","-39.331667","-12.160278",NA,NA,NA,"serra preta",NA,NA,NA,"39W19'54","12S9'37",NA,NA,NA,NA,"7/6/2017",NA,NA
"426","2020-07-23 12:02:02-03","CEPLAC","CEPEC","70876","PreservedSpecimen","Plantae","Caesalpiniaceae","Peltogyne","confertiflora","Peltogyne confertiflora","B. M. T. Walter","1995","07","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. B. Pinto","2427","Goiás","Margem direita do Rio Bagagem (me frente a Serra Negra). Próximo a Barra do Bagagem/Tocantins.","-48.316667","-13.966667",NA,NA,NA,"NIQUELÂNDIA",NA,NA,NA,"48W19'","13S58'",NA,NA,NA,NA,"16/10/2014",NA,NA
"427","2020-07-23 12:02:02-03","CEPLAC","CEPEC","98516","PreservedSpecimen","Plantae","Caesalpiniaceae","Peltogyne","confertiflora","Peltogyne confertiflora","R. M. Harley","2000","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. C. Lima","53799","Bahia","13Km da cidade na BR-135, direção a Barreiras.","-45.135","-11.086944",NA,NA,NA,"FORMOSA DO RIO PRETO",NA,NA,NA,"45W8'6","11S5'13",NA,NA,NA,NA,"30/06/2009",NA,NA
"428","2020-07-23 12:02:02-03","CEPLAC","CEPEC","55390","PreservedSpecimen","Plantae","Caesalpiniaceae","Peltogyne","confertiflora","Peltogyne confertiflora","A. M. Amorim","1992","06","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","578","Bahia","Km 21 a partir da cidade, estr. p/ Ibotirama, BR-242.","-44.9900016784668","-12.1527996063232",NA,NA,NA,"barreiras",NA,"152720","auto","0W0'0","0*0'0",NA,NA,NA,NA,"30/12/1992",NA,NA
"429","2020-07-23 12:02:02-03","CEPLAC","CEPEC","36631","PreservedSpecimen","Plantae","Caesalpiniaceae","Peltogyne","confertiflora","Peltogyne confertiflora","T. S. dos Santos","1985","05","17",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-roxo",NA,NA,NA,NA,"H. C. de Lima","3967","Bahia","Arboreto do CEPEC. Parcela n. 24.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"ILHÉUS",NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA
"430","2020-07-23 12:02:02-03","CEPLAC","CEPEC","8405","PreservedSpecimen","Plantae","Caesalpiniaceae","Peltogyne","confertiflora","Peltogyne confertiflora","A. Eupunino","1972","02","08",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-roxo",NA,NA,NA,NA,"H. C. de Lima","218","Bahia","Km 9 da Rod. P. Seguro/Eunapolis.","-39.0647010803223","-16.4496994018555",NA,NA,NA,"PORTO SEGURO",NA,"68835","auto","0W0'0","0*0'0",NA,NA,NA,NA,"30/12/1990",NA,NA
"431","2020-07-23 12:02:02-03","CEPLAC","CEPEC","45586","PreservedSpecimen","Plantae","Caesalpiniaceae","Peltogyne","confertiflora","Peltogyne confertiflora","G. L. Farias","1988","03","09",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Roxinho",NA,NA,NA,NA,"H. C. de Lima","163","Bahia","Res. Florestal de P. Seguro-CVRD/BA. Est. Casa do Guarda.","-39.0647010803223","-16.4496994018555",NA,NA,NA,"PORTO SEGURO",NA,"68835","auto","0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1990",NA,NA
"432","2020-07-23 12:02:02-03","CEPLAC","CEPEC","26357","PreservedSpecimen","Plantae","Caesalpiniaceae","Peltogyne","confertiflora","Peltogyne confertiflora","S. A. Mori","1981","04","26",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-roxo",NA,NA,NA,NA,"H. C. de Lima","13729","Bahia","Arredores das Fazs. Maruime Dois de Julho, 33Km a SW Rod. Olivença/Buerarema. Fazs. Maruim/Dois de Julho.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"UNA",NA,"36070","auto","0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1990",NA,NA
"433","2020-07-23 12:02:02-03","CEPLAC","CEPEC","5052","PreservedSpecimen","Plantae","Caesalpiniaceae","Peltogyne","confertiflora","Peltogyne confertiflora","T. S. dos Santos","1968","12","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. C. de Lima","328","Bahia","Faz. Sao Rafael.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"UNA",NA,"36070","auto","0*0'99","99*99'99",NA,NA,NA,NA,"30/12/1990",NA,NA
"434","2020-08-11 15:55:39-03","CEPLAC","CEPEC","70571","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","G. Hatschbach","1993","06","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. P. Lewis","59538","Goiás","Pedra Rolada. Vale do Tocantins.","-48.4597015380859","-14.4738998413086",NA,NA,NA,"NIQUELÂNDIA",NA,"74171","auto",NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA
"435","2020-07-23 12:02:02-03","CEPLAC","CEPEC","3963","PreservedSpecimen","Plantae","Caesalpiniaceae","Peltogyne","confertiflora","Peltogyne confertiflora","R. P. Belém","1967","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. F. da Silva","3290","Bahia",NA,"-39.0247001647949","-16.2780990600586",NA,NA,NA,"SANTA CRUZ CABRÁLIA",NA,"49584","auto","0*0'0","0*0'0",NA,NA,NA,NA,"24/04/1986",NA,NA
"436","2020-09-22 13:48:46-03","USP","SPFW","4039","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Sem coletor",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Hayne) Benth.",NA,"s.n.","Espírito Santo",NA,"-40.6305999755859","-19.539400100708",NA,NA,NA,"Colatina",NA,"57036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-09-22 13:48:46-03","USP","SPFW","4915","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Peltogyne","confertiflora","Peltogyne confertiflora","Sem coletor",NA,NA,NA,NA,"Brasil",NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,"(Hayne) Benth.","Serviço Florestal","s.n.","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-04-08 17:12:46-03","UESB","HUESB","7687","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","2012","05","13",NA,"Brasil",NA,NA,"Árvore.#?#Bifoliadas, margem inteira, crassas, alternas.&nf;; Floresta Ombrófila Densa.","HUESB000007687","Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Vieira, A.O.S.","705","Bahia","Fazenda Mesquita.","-39.637139","-13.717056",NA,NA,NA,"Itamari",NA,NA,NA,"-39.637139","-13.717056","2021","02","22",NA,NA,NA,NA
"439","2021-04-08 17:12:46-03","UESB","HUESB","1582","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Macedo, G.E.L.; Nenê; Nenê","2005","04","21",NA,"Brasil",NA,NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 185. Parcela 04. UTM: 8457923. L. Caesalpinoideae.; Árvore de 6,0 m. Folhas simples, bifoliadas, glabras, levemente discolor.; Floresta Estacional (Mata de Cipó)",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","H. Lima","1911","Bahia","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.075","-13.946389","614","614",NA,"Jequié",NA,NA,NA,"-41.075","-13.946389","2006","03",NA,NA,NA,NA,NA
"440","2021-04-08 17:12:46-03","UESB","HUESB","1578","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Macedo, G.E.L.; AF. Souza, B.L.; AF. Souza, B.L.","2004","08","03",NA,"Brasil",NA,NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 2283. UTM: 8457354. L. Caesalpinoideae.; Árvore com 7,0 m. Folhas simples, alternas, subcrassas.; Floresta Estacional (Mata de Cipó) em zona","HUESB000001578","Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","H. Lima","1090","Bahia","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-40.093056","-13.680833","736","736",NA,"Jequié",NA,NA,NA,"-40.093056","-13.680833","2006","03",NA,NA,NA,NA,NA
"441","2021-04-08 17:12:46-03","UESB","HUESB","1583","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Macedo, G.E.L.; N. B. Souza; N. B. Souza","2003","09","19",NA,"Brasil",NA,NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 175. UTM: 8457923. L. Caesalpinoideae.; Árvore de 8,0 m. Folhas bifoliadas, verde escuro, cartáceas.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","H. Lima","310","Bahia","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","749","749",NA,"Jequié",NA,NA,NA,"-41.058333","-13.944722","2006","03",NA,NA,NA,NA,NA
"442","2021-04-08 17:12:46-03","UESB","HUESB","1579","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","2004","12","09",NA,"Brasil",NA,NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Madeira branca. Ind. 2174. Parcela 44. L. Caesalpinoideae.; Árvore de 8,0 m. Folhas bifolhadas, subcrassas, levemente discolor.; Floresta Estacion","HUESB000001579","Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","H. Lima","1617","Bahia","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-40.093056","-13.680833","617","750",NA,"Jequié",NA,NA,NA,"-40.093056","-13.680833","2006","03",NA,NA,NA,NA,NA
"443","2015-02-26 09:29:41-03","NHMLondon","NHM-LONDON-BOT","BM000952266","S","Plantae","Leguminosae","Peltogyne","confertiflora","Peltogyne confertiflora","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1840","01","01",NA,"Brasil",NA,"NHMUK:ecatalogue:604747",NA,NA,NA,NA,"(Hayne) Benth.",NA,"3108",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Syntype",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA
"444","2016-08-23 09:45:30-03","NHMLondon","NHM-LONDON-BOT","BM000952267","S","Plantae","Leguminosae","Peltogyne","confertiflora","Peltogyne confertiflora","Gardner,J.","1839","06",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:604748",NA,NA,NA,NA,"(Hayne) Benth.",NA,"2464",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Syntype",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA
"445","2019-11-01 15:00:28-03","UnB","UB","3717","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Ratter, JA; Bridgewater, S; Fonsêca, J; Oliveira, NR","1993","07","20","Southern America","Brasil",NA,NA,"Árvore de tronco reto, casca fissurada e gretada, associada com Terminalia argentea, Magonia pubescens, etc.; Árvore 8m x 25cm; Cerradão mesotrópico.",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Silva, MJ","6889","Goiás","Aproximadamente 20km de Figueirópolis, estrada Belém-Brasília","-49.083333","-12.333333",NA,NA,NA,"Figueirópolis",NA,NA,NA,"-49.083333","-12.333333","2012","10","18",NA,NA,NA,NA
"446","2019-11-01 15:00:28-03","UnB","UB","7429","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Cardoso, CFR; Proença, CEB; França, F; Melo, E","1997","05","15","Southern America","Brasil",NA,NA,"Cálice verde; pétalas e filetes brancos; anteras amarelas.; Arbusto 2m. Flor branca; Cerrado. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Souza, IM","32","Bahia","Rodovia BA-242 entre Barreiras e Baianópolis","-44.626389","-12.184167",NA,NA,NA,"Baianópolis",NA,NA,NA,"-44.626389","-12.184167","2013","03","18",NA,NA,NA,NA
"447","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Moraes, TM","2017","11","06","Southern America","Brasil",NA,NA,"Conglomerado BA-397. Subunidade 2. Subparcela 10. Indivíduo 5RN. F8; Arbusto. 1,7 m de altura. Base reta. Casca cinza, grossa e áspera, internamente branca; Cerrado. Solo pedregoso e relevo ondulado",NA,"Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-3977662.10","Bahia",NA,"-45.180008","-12.566686",NA,NA,NA,"Formosa do Rio Preto",NA,NA,NA,"-45.180008","-12.566686","2018","05","16",NA,NA,NA,NA
"448","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Neto, O","2017","11","08","Southern America","Brasil",NA,NA,"Conglomerado BA-446. Subunidade 2. Subparcela 1. Indivíduo 6. F6; Árvore, altura 8,0m, DAP 5,1cm. Base reta. Casca de cor externa marrom, cor interna amarela, grossa, áspera, sem odor; Mata seca","UB0127453","Dicotyledoneae",NA,"(Mart. ex Hayne) Benth.","Lima, HC","IFN-4467642.1","Bahia",NA,"-44.820278","-10.883056",NA,NA,"UB0127453","Formosa do Rio Preto",NA,NA,NA,"-44.820278","-10.883056","2018","05",NA,NA,NA,NA,NA
