"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1245","2020-08-31 09:03:48-03","INPA","INPA","171106","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Farney, C de S.","1987","12","04","Southern America","Brasil",NA,NA,NA,"INPA0171106","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Anderson, WR","2073","Pará","Oriximinã","Cachoeira Porteira, BR 163, km 17, Cachoeira Porteira, BR-163, Km 17, ES 13","-56.244625","-1.354597","INPA0171106 INPA0171106_e INPA0171106_e1",NA,NA,NA,NA,NA,NA,"-56.244625","-1.354597","1990",NA,NA,NA,NA,NA,NA,NA
"1246","2020-08-31 09:03:48-03","INPA","INPA","176617","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Macêdo, M","1989","08","15","Southern America","Brasil",NA,NA,NA,"INPA0176617","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"2283","Mato Grosso","Nossa Senhora do Livramento","Nossa Senhora do Livramento, Fazenda Rosalina, Grotão das Cobras.","-56.3","-15.8","INPA0176617 INPA0176617_e",NA,NA,NA,NA,NA,NA,"-56.3","-15.8",NA,NA,NA,NA,NA,NA,NA,NA
"1247","2020-08-31 09:03:48-03","INPA","INPA","177039","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Macêdo, M","1993","08","10","Southern America","Brasil",NA,NA,NA,"INPA0177039","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"3142","Mato Grosso","Cuiabá","Cuiabá, Estrada da Chapada, Km 25, lado direito.","-56","-15.6","INPA0177039 INPA0177039_e",NA,NA,NA,NA,NA,NA,"-56","-15.6",NA,NA,NA,NA,NA,NA,NA,NA
"1248","2020-08-31 09:03:48-03","INPA","INPA","177180","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Macêdo, M","1993","10","23","Southern America","Brasil",NA,NA,NA,"INPA0177180","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"3358","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães, Mirante.","-55.7","-14.8","INPA0177180 INPA0177180_e",NA,NA,NA,NA,NA,NA,"-55.7","-14.8",NA,NA,NA,NA,NA,NA,NA,NA
"1249","2020-08-31 09:03:48-03","INPA","INPA","174559","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Sanaiotti, TM","1993","09","09","Southern America","Brasil",NA,NA,NA,"INPA0174559","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"235","Roraima","Boa Vista","BR174, Km 98, BR 174, Km 98 N de Boa Vista.","-60.966667","3.633333","INPA0174559 INPA0174559_e",NA,NA,NA,NA,NA,NA,"-60.966667","3.633333",NA,NA,NA,NA,NA,NA,NA,NA
"1250","2020-08-31 09:03:48-03","INPA","INPA","245549","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Cezare, CHG","2007","12","10","Southern America","Brasil",NA,NA,NA,"INPA0245549","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Proença, CEB","552","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-47.9961","-16.596","INPA0245549 INPA0245549_1 INPA0245549_e INPA0245549_e1 INPA0245549_nd","755","755",NA,NA,NA,NA,"-47.9961","-16.596",NA,NA,NA,NA,NA,NA,NA,NA
"1251","2020-08-31 09:03:48-03","INPA","INPA","249132","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Heringer, EP","1974","12","23","Southern America","Brasil",NA,NA,NA,"INPA0249132","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"14217","Goiás","Caldas Novas","Ca. 10 km due NW of city of Caldas Novas. Several km N of N edge of Serra de Caldas. Cerradão xeromorphic tree-woodland with partly open canopy of trees 6-12 m tall, along old dirt road 100-300 m south of Morrinho-Caldas Novas highway. Ground semi-s","-48.584688","-17.605731","INPA0249132 INPA0249132_e",NA,NA,NA,NA,NA,NA,"-48.584688","-17.605731",NA,NA,NA,NA,NA,NA,NA,NA
"1252","2020-08-31 09:03:48-03","INPA","INPA","268117","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Holanda, LC","2014","05",NA,"Southern America","Brasil",NA,NA,NA,"INPA0268117","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Ramos, JF","1","Roraima","Mucajaí","Km 467, Km 467","-60.918998","2.47032",NA,"800","800",NA,NA,NA,NA,"-60.918998","2.47032","2014","04",NA,NA,NA,NA,NA,NA
"1253","2020-08-31 09:03:48-03","INPA","INPA","42693","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Prance, GT","1973","10","19","Southern America","Brasil",NA,NA,NA,"INPA0042693","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Anderson, WR","19202","Mato Grosso",NA,"Véu de Noiva, Road behing Veu de Noiva; Chapada dos Guimarães","-55.832445","-15.40761","INPA0042693 INPA0042693_e INPA0042693_e1","720","720",NA,NA,NA,NA,"-55.832445","-15.40761","1997",NA,NA,NA,NA,NA,NA,NA
"1254","2020-08-31 09:03:48-03","INPA","INPA","48726","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Irwin, HS","1968","01","21","Southern America","Brasil",NA,NA,NA,"INPA0048726","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Anderson, WR","18953","Goiás",NA,"75 Km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of rio Maranhão. Cerrado slope.","-48.63","-15.35",NA,"700","700",NA,NA,NA,NA,"-48.63","-15.35","1972",NA,NA,NA,NA,NA,NA,NA
"1255","2020-08-31 09:03:48-03","INPA","INPA","75080","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Macêdo, M","1976","08","29","Southern America","Brasil",NA,NA,NA,"INPA0075080","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Coêlho, DF","562","Mato Grosso","Poxoréu","Rodovia Rondonópolis, Km 77. Cerrado, solo arenoso.",NA,NA,"INPA0075080 INPA0075080_1 INPA0075080_1e INPA0075080_e",NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"1256","2020-08-31 09:03:48-03","INPA","INPA","76056","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Coradin, L","1977","10","08","Southern America","Brasil",NA,NA,NA,"INPA0076056","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"549","Roraima","Boa Vista","BR174, Km 76, Along Boa Vista-BV 8 road (BR 174), Km 76. By Uraricoera river.","-60.67","2.82","INPA0076056 INPA0076056_e","136","136",NA,NA,NA,NA,"-60.67","2.82",NA,NA,NA,NA,NA,NA,NA,NA
"1257","2020-08-31 09:03:48-03","INPA","INPA","42485","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Prance, GT","1973","10","15","Southern America","Brasil",NA,NA,NA,"INPA0042485","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Anderson, WR","18994","Mato Grosso","Chapada dos Guimarães","Colegio de Buriti, Vicinity of Colégio Buriti. Cerrado margin.","-55.80725","-15.415111","INPA0042485 INPA0042485_e","720","720",NA,NA,NA,NA,"-55.80725","-15.415111","1974",NA,NA,NA,NA,NA,NA,NA
"1258","2020-08-31 09:03:48-03","INPA","INPA","46845","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Pires, JM","1974","04","27","Southern America","Brasil",NA,NA,NA,"INPA0046845","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"14312","Roraima","Caracaraí","Campo. Quadrícula NA-20-Z-B. Ponto 03A. Campos de Caracaraí.","-61.2","2.35","INPA0046845 INPA0046845_e INPA0046845_e1",NA,NA,NA,NA,NA,NA,"-61.2","2.35",NA,NA,NA,NA,NA,NA,NA,NA
"1259","2020-08-31 09:03:48-03","INPA","INPA","6795","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Rodrigues, WA","1958","11","25","Southern America","Brasil",NA,NA,NA,"INPA0006795","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Anderson, WR","668","Roraima","Boa Vista","Caminho da floresta, Solo arenoso.","-60","2.8","INPA0006795 INPA0006795_e INPA0006795_e1",NA,NA,NA,NA,NA,NA,"-60","2.8","1980",NA,NA,NA,NA,NA,NA,NA
"1260","2020-08-31 09:03:48-03","INPA","INPA","250239","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Taxonomy Class of Universidade de Brasília","1979","10","26","Southern America","Brasil",NA,NA,NA,"INPA0250239","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"654","Distrito Federal","Brasília","Parque Nacional de Brasília, north of Brasília. Cerrado.","-47.9296989440918","-15.7797002792358","INPA0250239 INPA0250239_e",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2020-08-31 09:03:48-03","INPA","INPA","124653","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Hatschbach, GG","1982","10","12","Southern America","Brasil",NA,NA,NA,"INPA0124653","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Anderson, WR","45616","Minas Gerais","Ibiá","Rio Santa Teresa. Campo cerrado.","-46.5388984680176","-19.4783000946045","INPA0124653 INPA0124653_e",NA,NA,"49820","auto",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"1262","2020-08-31 09:03:48-03","INPA","INPA","131248","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Santos, JUM dos","1982","11","20","Southern America","Brasil",NA,NA,NA,"INPA0131248","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Silva, MG da","387","Mato Grosso","Chapada dos Guimarães","Escola Evangélica de Buriti, Próximo a Escola Evangélica de Buriti. Cerrado, solo arenoso.","-55","-15","INPA0131248 INPA0131248_e",NA,NA,NA,NA,NA,NA,"-55","-15","1983",NA,NA,NA,NA,NA,NA,NA
"1263","2020-08-31 09:03:48-03","INPA","INPA","131270","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Santos, JUM dos","1982","11","21","Southern America","Brasil",NA,NA,NA,"INPA0131270","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Silva, MG da","427","Mato Grosso","Chapada dos Guimarães","Rodovia entre Cuibá e Chapada, Rodovia entre Cuiabá e Chapada. Cerrado, solo arenoso.","-55","-15","INPA0131270 INPA0131270_e",NA,NA,NA,NA,NA,NA,"-55","-15","1983",NA,NA,NA,NA,NA,NA,NA
"1264","2020-08-31 09:03:48-03","INPA","INPA","187713","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Sanaiotti, TM","1994","02","17","Southern America","Brasil",NA,NA,NA,"INPA0187713","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"452","Mato Grosso","Cuiabá","Rodovia MT 170 Fazenda Itamarati, Rodovia MT 170, ramal W a 3 Km N do cruzamento com a BR- 364, Fazenda Itamarati, transecto 1","-58.033333","-14.333333","INPA0187713 INPA0187713_e",NA,NA,NA,NA,NA,NA,"-58.033333","-14.333333",NA,NA,NA,NA,NA,NA,NA,NA
"1265","2020-08-31 09:03:48-03","INPA","INPA","137686","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Ferreira, CAC","1985","09","17","Southern America","Brasil",NA,NA,NA,"INPA0137686","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"6051","Mato Grosso","Diamantino","BR163 Cuiabá-Sinop a 160 km ao S de Sinop., BR 163, Rod. Cuiabá-Sinop a 160 km ao sul de Sinop.","-56","-13.2","INPA0137686 INPA0137686_e INPA0137686_e1",NA,NA,NA,NA,NA,NA,"-56","-13.2","1990",NA,NA,NA,NA,NA,NA,NA
"1266","2020-08-31 09:03:48-03","INPA","INPA","534","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Rodrigues, WA","1954","11","07","Southern America","Brasil",NA,NA,NA,"INPA0000534","Dicotyledon Com-Clade","Malpighiales","(L.) DC.","Anderson, WR","INPA534","Roraima","Normândia","Campos cerrados., Campos cerrados.","-59.9","3.5","INPA0000534 INPA0000534_e INPA0000534_e1",NA,NA,NA,NA,NA,NA,"-59.9","3.5","1980",NA,NA,NA,NA,NA,NA,NA
"1267","2020-08-31 09:03:48-03","INPA","INPA","76125","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Coradin, L","1977","10","14","Southern America","Brasil",NA,NA,NA,"INPA0076125","Dicotyledon Com-Clade","Malpighiales","(L.) DC.",NA,"668","Roraima","Boa Vista","BR174, Km 9, Caumé, along Boa Vista - BV 8 road (BR 174) Km 9.","-61.1","4.4","INPA0076125 INPA0076125_e","115","115",NA,NA,NA,NA,"-61.1","4.4",NA,NA,NA,NA,NA,NA,NA,NA
"1268","2020-08-31 09:03:48-03","INPA","INPA","173527","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia discolor","Pessoal do IBDF Brasília","1990","01","11","Southern America","Brasil",NA,NA,NA,"INPA0173527","Dicotyledon Com-Clade","Malpighiales","Riseg.","Ramos, JF","2",NA,NA,"Águas Emendadas, Águas Emendadas.",NA,NA,"INPA0173527 INPA0173527_e INPA0173527_e1",NA,NA,NA,NA,"discolor",NA,NA,NA,"1990","03",NA,NA,NA,NA,NA,NA
"1269","2020-08-31 09:03:48-03","INPA","INPA","49010","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia discolor","Irwin, HS","1969","02","12","Southern America","Brasil",NA,NA,NA,"INPA0049010","Dicotyledon Com-Clade","Malpighiales","Riseg.","Anderson, WR","23171","Minas Gerais",NA,"Cerrado ca. 36 Km NE of Francisco Sá, road to Salinas.",NA,NA,NA,"1100","1100",NA,NA,"discolor",NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"1270","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","6797",NA,"Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. M. Amorim; et al","1991","12","04",NA,"Brasil",NA,NA,"Árvore bastante tortuosa, folhas com a face abaxial verde, face abaxial com indumento alvo-castanhado. Flores com pétalas amarelas, passando a avermelhada com a maturação, glândulas e estames castanhos. Frutos imaturos verdes, frequent","MBML006797",NA,NA,"(L.) Rich. ex Juss.","A. Amorim/1993","507","Bahia",NA,"5 KM na Estrada Comandatuba",NA,NA,"MBML006797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","22056",NA,"Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","L. Kollmann; et al","2004","02","03",NA,"Brasil",NA,NA,"Restinga. Arbusto 3m no sol. Frutos verdes.","MBML022056",NA,NA,"(L.) Rich. ex Juss.","André M. Amorim/X-2004","6502","Bahia","Alcobaça","Aparaju","-39.1955986022949","-17.5193996429443","MBML022056",NA,NA,"50074","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2021-01-04 11:29:50-03","UEMA","SLUI","3479","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"SLUI003479","Angiospermae",NA,"(L.) DC.",NA,NA,"Pará","Ilha do Marajó","Rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2021-01-04 11:29:50-03","UEMA","SLUI","1003","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Anderson Nóbrega","2003","12","26",NA,"Brasil",NA,NA,NA,"SLUI001003","Angiospermae",NA,"(L.) DC.",NA,NA,"Maranhão","São Jose de Ribamar","São Jose de Ribamar - Panaquatira","-44.054167","-2.561944",NA,"20","20",NA,NA,NA,NA,"44°03'15W","02°33'43S",NA,NA,NA,NA,NA,NA,NA,NA
"1274","2021-01-04 11:29:50-03","UEMA","SLUI","928","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. P. Amorim","1993","09","30",NA,"Brasil",NA,NA,NA,"SLUI000928","Angiospermae",NA,"(L.) DC.",NA,NA,"Maranhão","São Luís","Sitio no Turu","-44.213836","-2.514133",NA,"32","32",NA,NA,NA,NA,"44°12'49.81W","2°30'50.88S",NA,NA,NA,NA,NA,NA,NA,NA
"1275","2021-01-04 11:29:50-03","UEMA","SLUI","511","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","F. Noberto","1988","09","28",NA,"Brasil",NA,NA,NA,"SLUI000511","Angiospermae",NA,"(L.) DC.",NA,"202","Maranhão","Mirador","São Raimundo das Mangabeiras","-45.481217","-7.022197",NA,NA,NA,NA,NA,NA,NA,"45°28'52.38W","7°1'19.91S",NA,NA,NA,NA,NA,NA,NA,NA
"1276","2019-12-13 08:11:41-03","ICAUFMG","MCCA","2488","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","SILVA, H.I.R.; SILVEIRA, J.E.","2018","07","19",NA,"Brasil",NA,NA,NA,"MCCA02599",NA,NA,"(L.) DC.","SILVA, H.I.R.",NA,"Minas Gerais","Bonito de Minas","Veredas do Peruaçu","-44.7543983459473","-15.3233003616333","MCCA02599",NA,NA,"95199","auto",NA,NA,NA,NA,"2018","08","28",NA,NA,NA,NA,NA
"1277","2019-12-13 08:11:41-03","ICAUFMG","MCCA","2485","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","SILVA, H.I.R.; SILVEIRA, J.E.","2018","07","19",NA,"Brasil",NA,NA,NA,"MCCA02596",NA,NA,"(L.) DC.","SILVA, H.I.R.",NA,"Minas Gerais","Bonito de Minas","Veredas do Peruaçu","-44.7543983459473","-15.3233003616333","MCCA02596",NA,NA,"95199","auto",NA,NA,NA,NA,"2018","08","28",NA,NA,NA,NA,NA
"1278","2019-12-13 08:11:41-03","ICAUFMG","MCCA","2496","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","SILVEIRA, J.E.; SILVA, H.I.R.","2018","07","19",NA,"Brasil",NA,NA,NA,"MCCA02607",NA,NA,"(L.) DC.","SILVEIRA, J.E./ SILVA, H.I.R.",NA,"Minas Gerais","Bonito de Minas","Veredas do Peruaçu","-44.7543983459473","-15.3233003616333","MCCA02607",NA,NA,"95199","auto",NA,NA,NA,NA,"2018","08","28",NA,NA,NA,NA,NA
"1279","2019-12-13 08:11:41-03","ICAUFMG","MCCA","2477","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","SILVA, H.I.R.","2018","07","19",NA,"Brasil",NA,NA,NA,"MCCA02588",NA,NA,"(L.) DC.","IGLESIAS, D.T.",NA,"Minas Gerais","Bonito de Minas","Veredas do Peruaçu","-44.7543983459473","-15.3233003616333","MCCA02588",NA,NA,"95199","auto",NA,NA,NA,NA,"2018","08","27",NA,NA,NA,NA,NA
"1280","2021-03-09 10:46:57-03","ICAUFMG","MCCA","887","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","SILVA, G.","2014","10","26",NA,"Brasil",NA,NA,NA,"MCCA00893",NA,NA,"(L.) DC.","SILVA, G.",NA,"Minas Gerais","Itacambira","Fazenda Lavrinha, Rio Macucos.","-43.3088989257812","-17.0646991729736","MCCA00893",NA,NA,"48089","auto",NA,NA,NA,NA,"2014","10","26",NA,NA,NA,NA,NA
"1281","2021-03-09 10:46:57-03","ICAUFMG","MCCA","637","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","FAGUNDES, N.A","2004","01","09",NA,"Brasil",NA,NA,NA,"MCCA00644",NA,NA,"(L.) DC.","FAGUNDES, N.A",NA,"Minas Gerais","Montes Claros","Avenida Osmane Barbosa, sem número, Bairro J.K., ICA.","-43.8616981506348","-16.7350006103516","MCCA00644",NA,NA,"72568","auto",NA,NA,NA,NA,"2004","01","09",NA,NA,NA,NA,NA
"1282","2021-03-09 10:46:57-03","ICAUFMG","MCCA","1045","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","DINIZ, T.T.","2006","11","06",NA,"Brasil",NA,NA,NA,"MCCA01050",NA,NA,"(L.) DC.","DINIZ, T.T.",NA,"Minas Gerais","Montes Claros","Norte de Minas, ICA, UFMG.,.","-43.8616981506348","-16.7350006103516","MCCA01050",NA,NA,"72568","auto",NA,NA,NA,NA,"2006","11","25",NA,NA,NA,NA,NA
"1283","2021-03-09 10:46:57-03","ICAUFMG","MCCA","636","S","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","DE LIMA, N.N.","2009","11","10",NA,"Brasil",NA,NA,NA,"MCCA00643",NA,NA,"(L.) DC.","DE LIMA, N.N.",NA,"Minas Gerais","Montes Claros","perto do apiário.","-43.8616981506348","-16.7350006103516","MCCA00643",NA,NA,"72568","auto",NA,NA,NA,NA,"2009","11","10",NA,NA,NA,NA,NA
"1284","2021-03-04 11:05:39-03","UFRB","HURB","3629","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Baitello, J.B.","2001","01","26",NA,"Brasil",NA,NA,NA,"HURB000003629",NA,NA,"Brade & Markgr.","J.B. Baitello","972","São Paulo","Franco da Rocha","parque estadual do Juquery;","-46.695833","-23.355944",NA,NA,NA,NA,NA,NA,NA,"46°41'45 W","23°21'21,4 S","2002","02","14",NA,NA,NA,NA,NA
"1285","2021-03-04 11:05:39-03","UFRB","HURB","2259","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Conceição, S.F.; Jesus, D.S.; Matos Filho, A.P.; Ramos, M.A.V.","2010","12","13",NA,"Brasil",NA,NA,NA,"HURB000002259",NA,NA,"(L.) DC.",NA,"697","Bahia","Maracás","Fazenda Maranhão (Gerais);","-40.4308013916016","-13.4411001205444",NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2021-03-04 11:05:39-03","UFRB","HURB","21095","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Duarte, E.F.; Loures, S.O.; Silva, M.M.A.C.","2017","08","12",NA,"Brasil",NA,NA,"UFG 61064.","HURB000021095",NA,NA,"(L.) DC.","M.J.Silva","116","Goiás","Mossâmedes","Serra Dourada; Fazenda Retiro, Proprietário Sr. Juarez","-50.2150001525879","-16.1266994476318",NA,"782","782","30139","auto",NA,NA,NA,NA,"2017","10","09",NA,NA,NA,NA,NA
"1287","2020-11-13 09:29:11-03","UFMA","BMA","1204","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","H.G. Silva-Moraes 62, N. Figueiredo.","2011","11","20",NA,"Brasil",NA,NA,"Cerradão. Árvore ca. 4m.; fruto verde.",NA,NA,"Malpighiales","Brade & Markg.",NA,NA,"MA","Santa Quitéria","estrada de acesso ao povoado de Bonfim","-43.06815","-3.391167",NA,"101","101",NA,NA,NA,NA,"43°04'089''W","03°23'470''S",NA,NA,NA,NA,NA,NA,NA,NA
"1288","2020-11-13 09:29:11-03","UFMA","BMA","1199","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","H.G. Silva-Moraes 53, N. Figueiredo.","2011","11","20",NA,"Brasil",NA,NA,"Restinga arbustiva - Solo arenoso. Subarbusto terrestre, frequente, solo arenoso. Flores amarelas.",NA,NA,"Malpighiales","Brade & Markg.",NA,NA,"MA","Santa Quitéria","estrada de acesso ao povoado de Bonfim.","-43.06815","-3.391167",NA,"101","101",NA,NA,NA,NA,"43°04'089''W","03°23'470''S",NA,NA,NA,NA,NA,NA,NA,NA
"1289","2017-11-24 14:11:19-02","UFLA","ESAL","27085","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Andrade, EA",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;; campo rupestre",NA,NA,NA,"Brade & Markgr.","MCH Mamede","s.n.","Minas Gerais","Ingaí","Reserva Biológica do Boqueirão","-44.9171981811523","-21.4011001586914",NA,"1","1","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","2018-10-09 16:31:40-03","UFLA","ESAL","13623","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Lourenço, RA",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0,30; amarela;",NA,NA,NA,"Brade & Markgr.",NA,"136","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1291","2018-10-09 16:31:40-03","UFLA","ESAL","14437","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Lourenço, RA",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0,25; amarela;",NA,NA,NA,"Brade & Markgr.",NA,"273","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1292","2019-04-24 19:53:05-03","UFLA","ESAL","24752","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Domingos, DQ; Furtado, CC","2007",NA,NA,NA,"Brasil",NA,NA,"Sub-arbusto, 30cm, cálice ferrugíneo e corola amarela.; Campo Rupestre",NA,NA,NA,"Brade & Markgr.","Domingos, DQ","995","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição entre campo rupestre e cerrado.","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA
"1293","2019-04-24 19:53:05-03","UFLA","ESAL","24753","S","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Domingos, DQ; Furtado, CC","2007","12","01",NA,"Brasil",NA,NA,"Sub-arbusto, 20cm, cálice ferrugíneo e corola amarela.; Campo Rupestre",NA,NA,NA,"Brade & Markgr.","Domingos, DQ","996","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição entre campo rupestre e cerrado.","-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,"-44.974167","-21.331944",NA,NA,NA,NA,NA,NA,NA,NA
