"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"197","2020-09-12 05:00:02-03","US","US","3208682","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18632","1977","2","13","South America - Neotropics","Brazil","Bahia","Serra do Sincorá. 15-20km from Andaraí, along the road to Itaeté which branches East off the road to Mucugé.",NA,NA,"US01344723","US01344723_01",NA,"-41.2","-12.85","500","600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"198","2020-09-12 05:00:02-03","US","US","2967830","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","8439","1980","2","6","South America - Neotropics","Brazil","Pará","Town of Conceição do Araguaia. Cemitério Municipal",NA,NA,"US01344721","US01344721_01","Conceição do Araguaia","-49.28","-8.25","230",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","2212753","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"DeFilipps, R. A.","H. S. Irwin","788","1956","4","18","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Lethem, on east bank of Takutu River. [In former Rupununi Region.]",NA,NA,"US00468587",NA,NA,NA,NA,"107","107",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"200","2020-09-12 05:00:02-03","US","US","1471663","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"A. Chase","8063","1924","12","28","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01344716","US01344716_01","Feira de Santana","-38.9667015075684","-12.2666997909546","100",NA,NA,NA,NA,NA,NA,"Dicotyledonae","46325","auto",NA,NA,NA,"1"
"201","2020-09-12 05:00:02-03","US","US","3595638","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"A. M. Carvalho, A. M. Amorim & J. G. Járdim","4209","1993","2","20","South America - Neotropics","Brazil","Bahia","Monte Tabor. Hotel Serra do Ouro. Vegetação nos arredores do hotel. Serra do Ouro",NA,NA,"US01344718","US01344718_01","Jacobina","-40.5182991027832","-11.1806001663208","550",NA,NA,NA,NA,NA,NA,"Dicotyledonae","62396","auto",NA,NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","2971797","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. G. P. Santos & J. Ramos","27767","1970","3","17","South America - Neotropics","Brazil","Minas Gerais","Rio Jequití, ca. 25 km E of Diamantina",NA,NA,"US01344726","US01344726_01",NA,NA,NA,"790",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","2623197","PreservedSpecimen","Plantae",NA,"Caryophyllales","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,NA,"G. T. Prance, P. J. M. Maas, D. B. Woolcott, W. C. Steward, O. P. Monteiro & J. F. Ramos","15235","1971","10","14","South America - Neotropics","Brazil","Amazonas","Rio Negro between Ilha Uabetuba e Ilha da Silva",NA,NA,"US01344725","US01344725_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"204","2020-09-02 16:35:40-03","Cenargen","CEN","68237","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","cf. maypurensis","Microtea cf. maypurensis","(Kunth) G.Don.","B. M. T. Walter","Glocimar Pereira-Silva","12662","2008","01","15",NA,"Brasil","MA","Estrada de acesso à cachoeira São Romão, km 01, marcados a partir da BR-010.","Exsicatas","Área de influência indireta.","CEN00068237","CEN00068237","CAROLINA","-47.422777","-7.1011111","300","300","2017","06",NA,"-47.422777","-7.1011111",NA,NA,NA,NA,NA,NA,"4"
"205","2020-09-02 16:35:40-03","Cenargen","CEN","66529","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don.","B. M. T. Walter","Glocimar Pereira-Silva","9374","2005","02","19",NA,"Brasil","TO","Margem esquerda do rio Tocantins, canteiro de obras da AHE Estreito.","Exsicatas","Área de influência indireta.","CEN00066529","CEN00066529","TOCANTINOPOLIS","47.4708333","6.58166666","160","160","2017","06",NA,"47.4708333","6.58166666",NA,NA,NA,NA,NA,NA,"3"
"206","2020-09-02 16:35:40-03","Cenargen","CEN","45808","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don.","B. M. T. Walter","M. R. Fonseca","1281","2000","02","27",NA,"Brasil","BA","Caminho para Pau Ferro.","Exsicatas","Folhas lineares, membranáceas, concolores. Inflorescência terminal. Botões esverdeados, flores com pétalas esverdeadas, estames, filetes e anteras alvos. Frutos equinados verdes. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (46314). Projeto Financiado pelo CNPq.","CEN00045808","CEN00045808","REMANSO","-42.234722","-9.6455555",NA,NA,"2017","06",NA,"-42.234722","-9.6455555",NA,NA,NA,NA,NA,NA,"1"
"207","2020-09-02 16:35:40-03","Cenargen","CEN","66670","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don.","B. M. T. Walter","Glocimar Pereira-Silva","9530","2005","02","22",NA,"Brasil","MA","Entrada à direita, à partir da BR, na margem direita do rio Farinha, na direção da faz. do Sr. Sebastião Setalar, km 3.","Exsicatas","Área de influência indireta.","CEN00066670","CEN00066670","ESTREITO","-47.476666","-6.8486111","160","160","2017","06",NA,"-47.476666","-6.8486111",NA,NA,NA,NA,NA,NA,"4"
"208","2020-09-02 16:35:40-03","Cenargen","CEN","66819","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don.","B. M. T. Walter","Glocimar Pereira-Silva","9700","2005","02","27",NA,"Brasil","MA","Vereda do seu Zico, aproximadamente 3,5 km do asfalto.","Exsicatas","Beira da mata.","CEN00066819","CEN00066819","CAROLINA","-47.467777","-7.0283333","146","146","2017","06",NA,"-47.467777","-7.0283333",NA,NA,NA,NA,NA,NA,"5"
"209","2020-09-02 16:35:40-03","Cenargen","CEN","67625","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don.","B. M. T. Walter","Glocimar Pereira-Silva","11389","2007","03","11",NA,"Brasil","MA","Canteiro de obras do UHE Estreito (área da subestação).","Exsicatas","Área de influência direta (canteiro).","CEN00067625","CEN00067625","ESTREITO","-47.460833","-6.5808333","150","150","2017","06",NA,"-47.460833","-6.5808333",NA,NA,NA,NA,NA,NA,"4"
"210","2020-09-02 16:35:40-03","Cenargen","CEN","91111","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don.","B. M. T. Walter","Glocimar Pereira-Silva","12933","2008","04","16",NA,"Brasil","TO","Rio Tocantins via fazenda do Marcelo, km 8 (Pedra furada).","Exsicatas","Área de influência indireta.","CEN00091111","CEN00091111","DARCINOPOLIS","-47.684722","-6.7175","210","210","2017","06",NA,"-47.684722","-6.7175",NA,NA,NA,NA,NA,NA,"3"
"211","2020-09-02 16:35:40-03","Cenargen","CEN","91150","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don.","B. M. T. Walter","Glocimar Pereira-Silva","12977","2008","04","17",NA,"Brasil","TO","Margem direita do rio Curicaca, cachoeira da fazenda do Sr. Marcelo.","Exsicatas","Área de influência indireta.","CEN00091150","CEN00091150","DARCINOPOLIS","-47.583611","-6.7080555","180","180","2017","06",NA,"-47.583611","-6.7080555",NA,NA,NA,NA,NA,NA,"4"
"212","2020-09-02 16:35:40-03","Cenargen","CEN","97868","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don.","B. M. T. Walter","Anderson Cássio Sevilha","5706","2016","04","08",NA,"Brasil","MA","Gleba I.","Exsicatas","Em área de nascente. Erva ereta.","CEN00097868","CEN00097868","CAROLINA","-47.351666","-6.9513888","208","208","2017","06",NA,"-47.351666","-6.9513888",NA,NA,NA,NA,NA,NA,"5"
"213","2020-09-02 16:35:40-03","Cenargen","CEN","97885","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don.","B. M. T. Walter","Anderson Cássio Sevilha","5723","2016","04","09",NA,"Brasil","MA","Gleba II. Parque Nacional da Chapada das Mesas. Ponto 07.","Exsicatas","Flores com odor fortemente melífero.","CEN00097885","CEN00097885","CAROLINA","-46.947222","-6.3447222","268","268","2017","06",NA,"-46.947222","-6.3447222",NA,NA,NA,NA,NA,NA,"2"
"214","2019-11-21 10:12:49-03","USP","SPF","132331","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Calió, MF","Guedes, MLS","PCD5118","1997","02","05",NA,"Brasil","Bahia","Caminho para Lagoa Nova.",NA,NA,"SPF00132331",NA,"Rio de Contas","-41.778889","-13.795","490","490","2004","04",NA,"-41.778889","-13.795",NA,NA,NA,NA,NA,NA,NA
"215","2019-11-13 11:28:09-03","USP","SPF","19907","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Harley, RM","20529","1980","01","24",NA,"Brasil","Bahia","2 km from Ituberaba on Iaçú road (BA 046).",NA,NA,"SPF00019907",NA,NA,"-39.866667","-12.883333","500","600","1995","09",NA,"-39.866667","-12.883333",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-13 11:28:09-03","USP","SPF","32186","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Mattos, LA","606","1979","09","27",NA,"Brasil","Bahia","Fazenda São Jorge, próx. ao Rio Ubu. Ramal com entrada no km 30 da Rod. Belmonte/ Itapebi.",NA,NA,"SPF00032186",NA,"Belmonte","-39.116667","-15.933333",NA,NA,"1995","09",NA,"-39.116667","-15.933333",NA,NA,NA,NA,NA,NA,NA
"217","2019-11-13 11:28:09-03","USP","SPF","40440","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Harley, RM","18632","1977","02","13",NA,"Brasil","Bahia","Serra do Sincorá, 15-20 km from Andaraí, along the road to Itaeté which branches East off the road to Mucugé.",NA,NA,"SPF00040440",NA,"Andaraí","-41.2","-12.85","500","600","1995","09",NA,"-41.2","-12.85",NA,NA,NA,NA,NA,NA,NA
"218","2019-11-13 11:28:09-03","USP","SPF","77684","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Arbo, MM","5450","1992","11","30",NA,"Brasil","Bahia",NA,NA,NA,"SPF00077684",NA,"Jacobina","-40.5","-11.216667","463","463","1995","09",NA,"-40.5","-11.216667",NA,NA,NA,NA,NA,NA,NA
"219","2019-11-13 11:28:09-03","USP","SPF","46833","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Carvalho, AMV","577","1981","02","19",NA,"Brasil","Bahia","Rodovia Feria - Rio de Janeiro. km 8. Margem do Rio Jacuipe.",NA,NA,"SPF00046833",NA,"Feira de Santana","-38.9667015075684","-12.2666997909546",NA,NA,"1995","09",NA,NA,NA,NA,"46325","auto",NA,NA,NA,NA
"220","2019-11-13 11:28:09-03","USP","SPF","32190","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Hage, JL","684","1981","05","13",NA,"Brasil","Bahia","Área do CEPEC (Centro do Pesquisas do Cacau), km 22 da Rodovia Ilhéus/ Itabuna (BR 415). Quadra C.",NA,NA,"SPF00032190",NA,"Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"1995","09",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA
"221","2019-11-13 11:28:09-03","USP","SPF","32188","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Hage, JL","754","1981","05","27",NA,"Brasil","Bahia","Área do CEPEC (Centro do Pesquisas do Cacau), km 22 da Rodovia Ilhéus/ Itabuna (BR 415). Quadra D.",NA,NA,"SPF00032188",NA,"Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"1995","09",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA
"222","2019-11-13 11:28:09-03","USP","SPF","32189","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Hage, JL","998","1981","06","30",NA,"Brasil","Bahia","Área do CEPEC (Centro do Pesquisas do Cacau), km 22 da Rodovia Ilhéus/ Itabuna (BR 415). Quadra D.",NA,NA,"SPF00032189",NA,"Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"1995","09",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA
"223","2019-11-13 11:28:09-03","USP","SPF","32187","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Marchioretto, MS","Belem, RP","646","1965","04","01",NA,"Brasil","Bahia","Centro de Pesquisas do Cacau, CEPLAC,CEPEC.",NA,NA,"SPF00032187",NA,"Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"1995","09",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA
"224","2019-11-13 11:28:09-03","USP","SPF","156264","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Vasconcelos, R","Dias, ATG","1086","1987","02","02",NA,"Brasil","Pará","Rio Xingú. Largo do Passai, Travessão 17, km 46.",NA,NA,"SPF00156264",NA,"Altamira","-52.2064018249512","-3.20333003997803",NA,NA,"1987",NA,NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA
"225","2019-10-07 09:18:50-03","UEFS","HUEFS","1177","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Grupo Pedra do Cavalo","15","1980","05",NA,NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0001177","HUEFS0001177","Cachoeira","-39.083333","-12.533333","40","120",NA,NA,NA,"39W5'","12S32'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"226","2019-10-07 09:18:50-03","UEFS","HUEFS","1180","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Grupo Pedra do Cavalo","67","1980","05",NA,NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0001180","HUEFS0001180","Cachoeira","-39.083333","-12.533333","40","120",NA,NA,NA,"39W5'","12S32'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"227","2019-10-07 09:18:50-03","UEFS","HUEFS","204766","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Queiroz, E.P.","4378","2010","11","27",NA,"Brasil","Bahia",NA,NA,"Caatinga antropizada, solo arenoso com cascalho.","HUEFS0204766","HUEFS0204766","Santa Luz","-39.308333","-11.014167",NA,NA,NA,NA,NA,"39W18'30''","11S0'51''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"228","2019-10-07 09:18:50-03","UEFS","HUEFS","149937","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","F.H.F.Nascimento","Silva, R.A","1845","2007","06","08",NA,"Brasil","Bahia","BA 210 sentido Glória-Rodelas, ca. de 4 Km do Centro Administrativo José Messias.",NA,"Caatinga subarbustiva, solo areno-argiloso.","HUEFS0149937","HUEFS0149937","Glória","-38.408056","-9.231389","310","310","2010","02",NA,"38W24'29''","9S13'53''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"229","2019-10-07 09:18:50-03","UEFS","HUEFS","6291","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Hage, J.L.","1801","1986","01","23",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0006291","HUEFS0006291","Ilhéus","-39.0494003295898","-14.7889003753662","50","50",NA,NA,NA,NA,NA,"Caryophyllanae","61245","auto",NA,NA,NA,NA
"230","2019-10-07 09:18:50-03","UEFS","HUEFS","6262","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Hage, J.L.","1996","1986","04","10",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0006262","HUEFS0006262","Ilhéus","-39.0494003295898","-14.7889003753662","50","50",NA,NA,NA,NA,NA,"Caryophyllanae","61245","auto",NA,NA,NA,NA
"231","2019-10-07 09:18:50-03","UEFS","HUEFS","8787","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Santos, T.S.dos","4425","1988","11","23",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0008787","HUEFS0008787","Ilhéus","-39.0494003295898","-14.7889003753662","50","50",NA,NA,NA,NA,NA,"Caryophyllanae","61245","auto",NA,NA,NA,NA
"232","2019-10-07 09:18:50-03","UEFS","HUEFS","5768","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","M.S.Marchioretto","Bastos, B.C.","477","1984","10","04",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0005768","HUEFS0005768","Ipirá","-39.7372016906738","-12.1583003997803",NA,NA,"1996","05",NA,NA,NA,"Caryophyllanae","44834","auto",NA,NA,NA,NA
"233","2019-10-07 09:18:50-03","UEFS","HUEFS","51631","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Carvalho, A.M.de","2679","1989","12","28",NA,"Brasil","Bahia","Ca. 52km na rodovia de Brumado para Livramento de Brumado, local chamado de Fazendinha.",NA,"Caatinga.","HUEFS0051631","HUEFS0051631","Dom Basílio","-41.7714004516602","-13.7602996826172",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae","30217","auto",NA,NA,NA,NA
"234","2019-11-22 16:07:56-03","UEFS","HUEFS","54503","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","I.M.Azevedo-Brito",NA,"3210","1998","08","03",NA,"Brasil","Espírito Santo","Reserva Natural da CVRD. Estrada de Paraju, Km 0,4. Próximo a estrada da Petrobrás.",NA,NA,"HUEFS0054503","HUEFS0054503","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"2001","09",NA,NA,NA,"Caryophyllanae","48094","auto",NA,NA,NA,NA
"235","2019-10-07 09:18:50-03","UEFS","HUEFS","32204","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Hatschbach, G.","56968","1992","04","10",NA,"Brasil","Bahia","Rio Paraguaçu.",NA,"Solo arenoso dos vargedos ao longo do rio.","HUEFS0032204","HUEFS0032204","Iaçu","-40.2117004394531","-12.7672004699707",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae","50006","auto",NA,NA,NA,NA
"236","2019-10-07 09:18:50-03","UEFS","HUEFS","103113","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","E.Melo","Moraes, A.O.","58",NA,NA,NA,NA,"Brasil","Bahia","Morro Itibiraba.",NA,NA,"HUEFS0103113","HUEFS0103113","Itaberaba","-40.083333","-12.501667",NA,NA,"2009","07",NA,"40W5'0''","12S30'6''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"237","2019-10-07 09:18:50-03","UEFS","HUEFS","109295","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","E.Melo","Moraes, A.O.","172","2006","04","29",NA,"Brasil","Bahia","Parque Morro do Chapéu.",NA,"Contato caatinga-cerrado.","HUEFS0109295","HUEFS0109295","Morro do Chapéu","-41.281944","-11.466667","1073","1073","2010","11",NA,"41W16'55''","11S28'0''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"238","2019-10-07 09:18:50-03","UEFS","HUEFS","121504","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","E.Melo","Costa, M.F.","16","2006","11","18",NA,"Brasil","Bahia","Marimbus.",NA,NA,"HUEFS0121504","HUEFS0121504","Andaraí","-41.313333","-12.765","311","311","2010","01",NA,"41W18'48''","12S45'54''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"239","2019-10-07 09:18:50-03","UEFS","HUEFS","15605","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Arbo, M.M.","5450","1992","11","30",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0015605","HUEFS0015605","Jacobina","-40.5","-11.216667","463","463",NA,NA,NA,"40W30'","11S13'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"240","2019-10-07 09:18:50-03","UEFS","HUEFS","170688","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Melo, E.","9011","2011","02","05",NA,"Brasil","Bahia","APA dos Marimbus.",NA,"Mata de entorno dos alagados.","HUEFS0170688","HUEFS0170688","Andaraí","-41.310556","-12.766667","317","317",NA,NA,NA,"41W18'38''","12S46'0''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"241","2019-10-07 09:18:50-03","UEFS","HUEFS","22759","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Mattos-Silva, L.A.","3291","1995","12","26",NA,"Brasil","Bahia","Campus da UESC, Km 16 da Rod. Ilhéus/Itabuna.",NA,"Solo argiloso.","HUEFS0022759","HUEFS0022759","Ilhéus","-39.166667","-14.8","40","40",NA,NA,NA,"39W10'","14S48'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"242","2019-10-07 09:18:50-03","UEFS","HUEFS","227791","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","E.Melo","Melo, E.","13243","2016","07","09",NA,"Brasil","Bahia","Ipuaçu. Fazenda Morro Branco, rio Jacuípe.",NA,"Aquática.","HUEFS0227791","HUEFS0227791","Feira de Santana","-39.033611","-12.253056","115","115","2016","09",NA,"39W2'1''","12S15'11''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"243","2019-10-07 09:18:50-03","UEFS","HUEFS","23122","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.Furlan","França, F.","1620","1996","04","21",NA,"Brasil","Bahia","Morro do Agenor.",NA,NA,"HUEFS0023122","HUEFS0023122","Itatim","-39.7","-12.716667","580","580","2004","12",NA,"39W42'","12S43'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"244","2019-10-07 09:18:50-03","UEFS","HUEFS","23229","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","E.Melo","Melo, E.","1634","1996","06","29",NA,"Brasil","Bahia","Morro do Agenor.",NA,"Encosta do Inselberg. Próximo à base.","HUEFS0023229","HUEFS0023229 HUEFS0023229_01","Itatim","-39.766667","-12.7","230","250","2009","07",NA,"39W46'","12S42'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"245","2019-10-07 09:18:50-03","UEFS","HUEFS","23400","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Mattos-Silva, L.A.","3095","1995","03","31",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0023400","HUEFS0023400","Ilhéus","-39.166667","-14.8","40","40",NA,NA,NA,"39W10'","14S48'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"246","2019-10-07 09:18:50-03","UEFS","HUEFS","23529","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Mattos-Silva, L.A.","3197","1995","08","09",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0023529","HUEFS0023529","Ilhéus","-39.166667","-14.8","40","40",NA,NA,NA,"39W10'","14S48'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"247","2019-10-07 09:18:50-03","UEFS","HUEFS","4132","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.Furlan","Noblick, L.R.","3407","1984","09","25",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0004132","HUEFS0004132","Lajedo Alto","-39.866667","-12.716667","300","400","2004","12",NA,"39W52'","12S43'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"248","2019-10-07 09:18:50-03","UEFS","HUEFS","252084","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Jesus, P.","Patricia49","2019","08","02",NA,"Brasil","Bahia","Distrito de Ipuaçu, Monte alto.",NA,NA,"HUEFS0252084",NA,"Feira de Santana","-39.076389","-12.2175","216","216",NA,NA,NA,"39W4'35''","12S13'3''","Caryophyllanae",NA,NA,NA,NA,NA,NA
