"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem"
"334","2020-11-04 17:30:23-03","UEM","HUEM","20209","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","K.Kawakita; Almeida, CG; Rosa, GS; J.M.Garcia; L.M.Garcia; Rodrigues, S","2011","04","13","Brasil","Mato Grosso do Sul","Batayporã","-53.066667","-22.483333","-53.066667","-22.483333","Herbácea, 0,70m de altura; sinflorescência coloração bege; solo alagado.",NA,NA,NA,NA,"1532",NA,"rio Samambaia, margem direita","240","240",NA,"2011","04",NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-11-04 17:30:23-03","UEM","HUEM","22142","Extra","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","K.Kawakita","2011","12","21","Brasil","Paraná","Porto Rico","-53.258056","-22.770556","-53.258056","-22.770556","Cespitosa; espiguetas coloração bege e verde claro; solo seco arenoso.","HUEM000022442",NA,NA,NA,"1685",NA,"córrego Caracú, floresta rala","263","263",NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA
"336","2016-06-07 11:25:22-03","UEM","HUEM","22611","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","K.Kawakita; J.M.Garcia; A.S.Silva","2011","12","15","Brasil","Mato Grosso do Sul","Batayporã","-53.345278","-22.753611","-53.345278","-22.753611","Cerca de 0,60m de altura; colmos de 0,20m de comprimento geniculados; pré-foliação convoluta.",NA,NA,NA,NA,"1606",NA,"canal rio Baía, margem esquerda",NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA
"337","2016-06-07 11:25:22-03","UEM","HUEM","22625","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","K.Kawakita; J.M.Garcia; A.S.Silva","2011","12","15","Brasil","Mato Grosso do Sul","Taquarussu","-53.3925","-22.783056","-53.3925","-22.783056","Cespitoso, cerca de 2m da altura; espiguetas coloração verde claro; presença moderada, local ensolarado, área alagada.",NA,NA,NA,NA,"1641",NA,"Rio Paraná, margem direita, entrada do ressaco da Xirica",NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-11-04 17:30:23-03","UEM","HUEM","5782","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","Ma.C. Souza","2000","03","13","Brasil","Mato Grosso do Sul","Batayporã","-53.2710990905762","-22.2952995300293",NA,NA,"Cespitosa. Inflorescência com flores de coloração creme.","HUEM000022447",NA,NA,NA,"851",NA,"Rio Baía, Lagoa Fechada.",NA,NA,NA,"2013","09","52218","auto",NA,NA,NA,NA,NA,NA
"339","2020-11-04 17:30:23-03","UEM","HUEM","14183","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","K.Kawakita; et al.","2000","03","16","Brasil","Mato Grosso do Sul","Batayporã","-53.2710990905762","-22.2952995300293",NA,NA,"Cespitosa. Inflorescência esverdeada com flores de coloração lilás.","HUEM000022450",NA,NA,NA,"480",NA,"rio Paraná, Lgoa das Garças.",NA,NA,NA,"2013","09","52218","auto",NA,NA,NA,NA,NA,NA
"340","2020-11-04 17:30:23-03","UEM","HUEM","16842","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","K.Kawakita; Rosa, GS; Ma.C.Souza; Rodrigues, S; Almeida, CG","2009","12","09","Brasil","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,"Sublignificada, cerca de 2,5 m de altura; espiguetas coloração verde clara a bege; várzea alagada.",NA,NA,NA,NA,"1216",NA,"Rio Curupaí, Parque Estadual do Rio Ivinhema.",NA,NA,NA,"2013","09","85335","auto",NA,NA,NA,NA,NA,NA
"341","2020-11-04 17:30:23-03","UEM","HUEM","16821","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","K.Kawakita; Rosa, GS; Ma.C.Souza; Rodrigues, S; Almeida, CG","2009","12","09","Brasil","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,"Sublignificada, cerca de 2,0 m de altura; espigueta coloração marrom clara; solo alagado.; Várzea",NA,NA,NA,NA,"1209",NA,"Rio Curupaí, Parque Estadual do Rio Ivinhema.",NA,NA,NA,"2013","09","85335","auto","11",NA,NA,NA,NA,NA
"342","2016-06-07 11:25:22-03","UEM","HUEM","23971","Extra","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","K.Kawakita; J.M.Garcia; A.Soares","2011","12","15","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"Cerca de 80cm de altura; espiguetas arroxeadas; frequente no local; solo alagado.",NA,NA,NA,NA,"1613",NA,"canal Corutuba, margem esquerda",NA,NA,NA,"2011","12","63482","auto",NA,NA,NA,NA,NA,NA
"343","2020-11-04 17:30:23-03","UEM","HUEM","5765","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","T.S.Filgueiras","M.C. Souza; P.C.Mencacci","1993","02","04","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"Herbácea. Inflorescência com flores de coloração verde pálida.","HUEM000022445",NA,NA,NA,"149",NA,"Canal Ipoitã, Solo alagado.",NA,NA,NA,"2001",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"344","2020-11-04 17:30:23-03","UEM","HUEM","22385","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","Ma.C. Souza","1992","04","12","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"Herbácea vigorosa e rizomatosa.","HUEM000022446",NA,NA,NA,"s.n.",NA,"rio Baía, Foz da Figueira, planície em frente a lagoa do Guaraná.",NA,NA,NA,"2013","09","63482","auto",NA,NA,NA,NA,NA,NA
"345","2020-11-04 17:30:23-03","UEM","HUEM","14184","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","K.Kawakita","1998",NA,NA,"Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,NA,"HUEM000022453",NA,NA,NA,"1707",NA,"rio Baía, Lagoa do Guaraná.",NA,NA,NA,"2008","02","63482","auto",NA,NA,NA,NA,NA,NA
"346","2020-11-04 17:30:23-03","UEM","HUEM","22452","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","Pilali, R","1992","03","08","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"Planta de aproximadamente 2,0m de altura, formando touceiras.","HUEM000022443",NA,NA,NA,"108",NA,"rio Baía, Planície em frente a lagoa do Guaraná.",NA,NA,NA,"1993",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"347","2020-11-04 17:30:23-03","UEM","HUEM","5780","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.K.Kita","Ma.C. Souza; M.B.Romagnolo","1992","12","13","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"Herbácea. Inflorescência com flores de coloração verde pálida.","HUEM000022444",NA,NA,NA,"s.n.",NA,"rio Baía, Solo alagado.",NA,NA,NA,"2003","04","63482","auto",NA,NA,NA,NA,NA,NA
"348","2020-11-04 17:30:23-03","UEM","HUEM","14182","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","K.Kawakita; et al.","2000","03","16","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"Herbácea, cespitosa. Inflorescência coloração verde.","HUEM000022449",NA,NA,NA,"481",NA,"Rio Paraná, Ilha Mutum, lagoa da pousada.",NA,NA,NA,"2013","09","63482","auto",NA,NA,NA,NA,NA,NA
"349","2020-11-04 17:30:23-03","UEM","HUEM","14185","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","K.Kawakita","Romagnolo, MB","2000","03","15","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,"Herbácea. Inflorescência verde.","HUEM000022448",NA,NA,NA,"s.n.",NA,"rio Paraná, Lagoa dos Porcos.",NA,NA,NA,"2013","09","18063","auto",NA,NA,NA,NA,NA,NA
"350","2020-11-04 17:30:23-03","UEM","HUEM","5781","S","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","K.Kawakita","Romagnolo, MB","1993","12","11","Brasil","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,"Macrófita aquática. Inflorescência com flores de coloração verde.","HUEM000022582",NA,NA,NA,"254",NA,"rio Ivinhema, Lagoa do campinho.",NA,NA,NA,"2000","08","85335","auto",NA,NA,NA,NA,NA,NA
"351","2020-11-04 17:30:23-03","UEM","HUEM","22386","S","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","K.Kawakita","K.Kawakita","2000","03","14","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"Cespitosa, espiguetas coloração bege.","HUEM000022583",NA,NA,NA,"1706",NA,"canal Ipuitã, Solo alagado.",NA,NA,NA,"2013","09","63482","auto",NA,NA,NA,NA,NA,NA
"352","2021-02-12 15:02:25-03","UFSCar","SPSC","2313","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","T. Sendeelsky","M.H.A.O. Souza","1977","11","28","Brasil","São Paulo","Itirapina",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,"Represa do Lobo. Entrada",NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-02-12 15:02:25-03","UFSCar","SPSC","2314","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","T. Sendeelsky","M.H.A.O. Souza","1977","12","29","Brasil","São Paulo","Itirapina",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,"Represa do Lobo. Região perimetral",NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-02-12 15:02:25-03","UFSCar","SPSC","6993","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"F. Periotto;L.B. Santis","2000","12","12","Brasil","São Paulo","São Carlos",NA,NA,"9999","9999","Planta de aproximadamente 2 metros de altura.;Brejo",NA,NA,NA,NA,NA,NA,"UFSCar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-02-12 15:02:25-03","UFSCar","SPSC","2312","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","T. Sendeelsky","M.H.A.O. Souza","1977","02","26","Brasil","São Paulo","Itirapina",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,"Represa do Lobo. Entrada",NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2016-12-19 13:51:32-02","PERD","PERD","734","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Pivari, MO","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","2009","05","19","Brasil","Minas Gerais","Bom Jesus do Galho","-42.491944","-19.555833","-42.491944","-19.555833","Erva, ca. 2m alt., emergente, ca. 0,5m prof. Espiguetas castanhas.",NA,NA,NA,NA,"1302",NA,"Lagoa da Linguiça","221","221",NA,"2009","05",NA,NA,"19",NA,NA,NA,NA,NA
"357","2018-12-17 10:18:18-02","PERD","PERD","1002","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Pivari, MO","Pivari, MO; Costa, FM; Oliveira, VB","2009","02","03","Brasil","Minas Gerais","Bom Jesus do Galho","-42.476667","-19.664722","-42.476667","-19.664722","Erva, ca. 2m alt., anfíbia. Inflorescência castanha.",NA,NA,NA,NA,"1207",NA,"Lagoa Areia Branca","249","249",NA,"2009","02",NA,NA,"03",NA,NA,NA,NA,NA
"358","2016-12-19 13:51:32-02","PERD","PERD","842","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Viana, PL","Pivari, MO; Oliveira, VB","2007","12","20","Brasil","Minas Gerais","Marliéria","-42.647222","-19.806667","-42.647222","-19.806667","Erva, ca. 2,5m compr., emergente. Espiguetas roxas.",NA,NA,NA,NA,"725",NA,"Lagoa do Jacaré","264","264",NA,"2008","09",NA,NA,"06",NA,NA,NA,NA,NA
"359","2020-11-12 17:02:36-03","UEL","FUEL","19113","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Kranz, WM","Lima, JM","1995","08","25","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"Tracheophyta","Poales","585",NA,"Maravilha",NA,NA,NA,"1995","08","63728","auto","25",NA,NA,NA,NA,NA
"360","2019-11-01 15:16:37-03","UnB","UB","4638","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng) Mez ex Pilg.","Filgueiras, TS","Splett, S","1995","03","18","Brasil","Minas Gerais","Diamantina","-43.666667","-18.25","-43.666667","-18.25","Plantas formando touceiras grandes; Planta gramínea ca. 2m. Flor Preto; Campo rupestre. Topologia: Plano. Solo: Solo arenoso, areia branca","UB0022142","UB0022142","Monocotyledonae",NA,"1750","Southern America","Estrada Diamantina-Milho Verde, 6 km depois do cruzamento",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-01 15:16:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","Davidse, G","Irwin, HS; et al.","1971","02","25","Brasil","Bahia",NA,NA,NA,NA,NA,"Culms ascending 30cm; Outcrops. Cut-over gallery, exposed rocks and adjacent cerrado","UB0020610","UB0020610","Monocotyledonae",NA,"31028A","Southern America","Rio Riachão, ca. 27km N of Seabra, road to Água de Rega","1000","1000",NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-01 15:16:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","Davidse, G","Irwin, HS; et al.","1969","02","24","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Culms 2m; Brejo","UB0020606","UB0020606","Monocotyledonae",NA,"23818","Southern America","33km west of Montes Claros, road to Água Boa","1000","1000",NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-01 15:16:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Hoehne, W","1948","08","27","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"UB0020604","UB0020604","Monocotyledonae",NA,"SPF12812","Southern America","Parque do Estado",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"364","2019-11-01 15:16:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Skvortzov, B","1962","12","08","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Dry open sandy field","UB0020608","UB0020608","Monocotyledonae",NA,"90","Southern America","6 1/2-7km SW of center of São Paulo (Praça da Sé). Along the Rio Pinheiros, opposite Jockey Club",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"365","2019-11-01 15:16:39-03","UnB","UB","187804","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Skvortzov, B","1962","12","08","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Dry open sandy field","UB0020600","UB0020600","Monocotyledonae",NA,"90","Southern America","6 1/2-7km SW of center of São Paulo (Praça da Sé). Along the Rio Pinheiros, opposite Jockey Club",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"366","2020-08-20 14:59:45-03","UFSC","FLOR","20163","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, R.S.","Reitz, R.; Klein, R.M.","1965","12","15","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"erva, 2m altura","FLOR0020163",NA,NA,"Poales","17691",NA,"Rio Coitinho.","1000","1000",NA,"2017","02","53832","auto","21",NA,NA,NA,NA,NA
"367","2020-08-20 14:59:45-03","UFSC","FLOR","8015","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, R.S.","Klein, R.M.; Pastore, U.","1980","11","18","Brasil","Rio Grande do Sul","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,"Forma densos agrupamentos nos banhados.","FLOR0008015",NA,NA,"Poales","11900",NA,NA,NA,NA,NA,"2017","02","31686","auto","22",NA,NA,NA,NA,NA
"368","2020-08-20 14:59:45-03","UFSC","FLOR","4756","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Rodrigues, R.S.","Smith, L.B.; Klein, R.M.","1975","02","11","Brasil","Santa Catarina","Santa Cecília","-50.4268989562988","-26.9608001708984",NA,NA,NA,"FLOR0004756",NA,NA,"Poales","16072",NA,NA,"1100","1100",NA,"2017","02","37034","auto","22",NA,NA,NA,NA,NA
"369","2018-08-21 21:58:38-03","UFMT","UFMT","642","S","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Pilg.","Samdulsry, T.","Cordeiro, I.; Catharino, E.L.M.; Ribeiro, W.; Simonetti, R.A.; Machado, C.","1992","11","20","Brasil","Mato Grosso do Sul","Bataguaçu","-52.4221992492676","-21.7141990661621",NA,NA,"Erva crescendo em touceiras, até 2 m altura, inflorescência arroxeadas.; Várzea aluvionar do rio Paraná.",NA,NA,NA,NA,"988",NA,"Bataguaçu.",NA,NA,NA,"1992",NA,"65610","auto",NA,NA,NA,NA,NA,NA
"370","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Deloche",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163","Southern America","nec non prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Freyreiss, GW",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in provincia Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","ad Caldas",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"373","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Burchell, WJ",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4161","Southern America","in provincia S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Freyreiss, GW",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in provincia Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Widgren, JF",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210","Southern America","in provincia Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Burchell, WJ",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2715","Southern America","prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2017-09-11 17:12:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","ad Caldas",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"378","2021-02-08 12:53:40-03","UFRGS","ICN","045761","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Schinini, A; Cabral, E; Vanni, R","1979","02","04","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,"Instituto de Botanica Del Nordeste - Argentina - Corrientes.; Creciendo em nidos.; Em bajos inundables.",NA,NA,"Monocotyledon",NA,"16688","América do Sul","35 Km SW de Santo Tomé y Ayo. Chuay Chico.",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-02-08 12:53:40-03","UFRGS","ICN","045809","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Schinini, A","1978","12","07","Argentina","Corrientes","Empredado",NA,NA,NA,NA,"Instituto de Botanica Del Nordeste - Argentina - Corrientes.; 3 a 5m de altura.; Creciendo ascendente em la costa.",NA,NA,"Monocotyledon",NA,"16203","América do Sul","Estación Experimental INTA.",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-02-08 12:53:40-03","UFRGS","ICN","045995","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Ahumada, O","1979","02","07","Argentina","Corrientes","San Martín",NA,NA,NA,NA,"Em cultivos de arroz.",NA,NA,"Monocotyledon",NA,"2980","América do Sul","11 Km NE de La Cruz, Ruta nac. nº 40.",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-02-08 12:53:40-03","UFRGS","ICN","128077","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Nogueira, F",NA,NA,NA,"Brasil","SP","Luiz Antônio",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Lagoa do Infernão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-08 12:53:40-03","UFRGS","ICN","165975","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Ferreira, FM","França, F; et al.","2002","12","14","Brasil","BA","Lençóis","-41.334722","-12.682778","-41.334722","-12.682778","doação HUEFS 68644; erva aquática emergente em touceiras de até 2,5m, estigma branco, antera amarelo-clara. Projeto Chapada Diamantina: Biodiversidade(Probio). UTM:24L 246419/8596769. planta tratada com álcool comercial; vegetação graminosa, ilha fli",NA,NA,"Monocotyledon",NA,"3933","América do Sul","Marimbus 12°40'58''S 41°20'5''W","340","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-08 12:53:40-03","UFRGS","ICN","133439","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Krieger, L",NA,NA,NA,"Brasil","MG","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"doação UFJF.",NA,NA,"Monocotyledon",NA,"7799","América do Sul",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"384","2021-02-08 12:53:40-03","UFRGS","ICN","126183","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Guglieri, A; Valls, JFM; Essi, L","2002","02","20","Brasil","PR","Mangueirinha","-52.1755981445312","-25.9410991668701",NA,NA,"População densa extensa em banhado; próximo à estrada.",NA,NA,"Monocotyledon",NA,"158","América do Sul",NA,"1000","1000",NA,NA,NA,"42783","auto",NA,NA,NA,NA,NA,NA
"385","2021-02-08 12:53:40-03","UFRGS","ICN","131769","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Longhi-Wagner, HM","1998","11","28","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,"Monocotyledon",NA,"5045","América do Sul",NA,NA,NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:53:40-03","UFRGS","ICN","126174","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Guglieri, A","Guglieri, A; Valls, JFM; Essi, L","2002","02","18","Brasil","RS","Cruz Alta","-53.6063995361328","-28.638599395752",NA,NA,"Banhado. Freqüente.",NA,NA,"Monocotyledon",NA,"149","América do Sul",NA,NA,NA,NA,NA,NA,"44498","auto",NA,NA,NA,NA,NA,NA
