"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"194","2020-07-23 12:15:32-03","CEPLAC","CEPEC","130467","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"M. Peron","H. C. de Lima","4345","1991","11","21",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de Paraíso. Serra Queimada. Descida do bananal do meio, próx. Cabana dos pescadores. Área FP03.","-42.933333","-22.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W56'0","22S32'0",NA,NA,NA,"19/12/2001"
"195","2019-12-20 18:46:38-03","UFSJ","HUFSJ","6976","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Zenteno, RF","Zenteno, RF; et al.","10713","2011","07","06",NA,"Bolívia",NA,NA,"Dpto. La Paz; Prov. Arbel Iturralde. A orillas del rio Maddidi, al Nor Oeste en línea recta de la problacíon de Ixiamas aprox. 75Km. Bosque","-68.603325","-13.342056",NA,"Árbol 2,8m 3,3cm dap. Fértil, con botones frutales y frutos.","HUFSJ006976",NA,NA,"213","213",NA,NA,NA,NA,NA,NA,"-68.603325","-13.342056",NA,NA,NA,NA
"196","2019-12-20 18:46:38-03","UFSJ","HUFSJ","7755","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Sobral, M","Kollmann, L; Fontana, AP; Fraga, C; Simonelli, M","10327","2008","01","19",NA,"Brasil","Espírito Santo","Atílio Vivácqua","Moitão.","-41.198299407959","-20.9141998291016",NA,"Arvoreto de 5m, DAP de 2,5cm, na sombra, estames brancos.","HUFSJ007755",NA,NA,NA,NA,"17154","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-02-27 14:02:36-03","UFSJ","HUFSJ","6904","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Goes, M de","56","1978","04","05",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Marujá.","-47.9199981689453","-25.0100002288818",NA,"Planta com aproximadamente 1,5m de altura.","HUFSJ006904",NA,NA,NA,NA,"37574","auto","1990","05","24",NA,NA,NA,NA,NA,NA,NA
"198","2019-12-09 10:46:01-03","UFSJ","HUFSJ","6911","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Forero, E; et al.","8758","1980","10","10",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação, em direção o Morro Três Irmãos.","-47.9199981689453","-25.0100002288818",NA,"Árvore de ramos largos. Frutos verdes.","HUFSJ006911",NA,NA,NA,NA,"37574","auto","1990","05","24",NA,NA,NA,NA,NA,NA,NA
"199","2019-12-09 10:46:01-03","UFSJ","HUFSJ","6971","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Melo, MMRF; Wanderley, MGL; Barros, F","464","1983","06","07",NA,"Brasil","São Paulo","Cananéia","Ilha do do Cardoso, mata de encosta, trilha da Praia de Ipanema (Morros das Pedras, Morro das Quebradas e circunvizinhança).","-47.9199981689453","-25.0100002288818",NA,"Árvore com ca. 5m de altura. Cálice marrom. Frutos jovens creme-marrons.","HUFSJ006971",NA,NA,NA,NA,"37574","auto","1990","05","24",NA,NA,NA,NA,NA,NA,NA
"200","2019-02-27 14:02:36-03","UFSJ","HUFSJ","1872","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Morellato, LPC; et al.","68","1994","01","13",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, base Saibadela.","-47.9199981689453","-24.3799991607666",NA,"Arvoreta de sub bosque com botões ferrugineos, estípulas interpeciolares com muitas formigas.","HUFSJ001872",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-12-09 10:46:01-03","UFSJ","HUFSJ","8875","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","ubatubana","Calyptranthes ubatubana","Sobral & Bertoncello","Sobral, M","Oliveira, AA de; et al.","3624","2000","04","20",NA,"Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar. Trilha entre a estrada intermediária e a cabeceira do Ribeirão de itu. Próximo à borda do Ribeirão. Floresta Ombrófila Densa de Encosta com sinais de perturbação.","-45.6","-23.75",NA,"Paratipo; Árvore 7m, flores brancas.","HUFSJ008875","HUFSJ008875",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.6","-23.75",NA,NA,"paratype",NA
"202","2020-11-12 17:01:48-03","UEL","FUEL","10059","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Silva, SM","Souza, WS; Britez, RM","848","1987","05","30",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,"FUEL007499",NA,NA,NA,NA,"24916","auto","1987","12",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-11-12 17:01:48-03","UEL","FUEL","10110","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Souza, WS","1220","1987","11","21",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,"FUEL007494",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-11-12 17:01:48-03","UEL","FUEL","33288","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Souza, VC; Mazine, FF","Souza, FM; et al.","218","2001","04","17",NA,"Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar","-46.7799987792969","-24.1800003051758",NA,NA,"FUEL007495",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:05:07-03","UnB","UB","167955","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","Lourenço, AR","Fiaschi, P; Amorim, A; Paixão, JL; Martini, A; Evandro","2028","2004","03","18","Southern America","Brasil","Bahia","Uruçuca","Mata da torre do celular","-40.015","-14.499722",NA,"Árvore ca. 6m alt. Folhas bem discolores. Inflorescência verde, flores com cálice castanho-claro, estames alvos.; Mata",NA,NA,NA,"380","380",NA,NA,"2012","12","05",NA,"-40.015","-14.499722",NA,NA,NA,NA
"206","2019-10-03 10:04:06-03","UFSCar","SORO","2583","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,NA,"502",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho","-47.924722","-24.169139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47°55'29''W","24°10'8,9''S",NA,NA,NA,NA
"207","2019-10-03 10:04:06-03","UFSCar","SORO","2587","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,NA,"1119","1995","11",NA,NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47°52'37''W","24°36'30''S",NA,NA,NA,NA
"208","2019-10-03 10:04:06-03","UFSCar","SORO","4035","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Torres, R.B,; et al.","715","1999","04","13",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC, Mata Atlântica. Subosque","-47.8800010681152","-24.7099990844727",NA,"Arvoreta, ca. 3,5m alt.; botões florais ferrugineos",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-10-03 10:04:06-03","UFSCar","SORO","4036","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Torres, B.B.; et al.","162","1997","04","02",NA,"Brasil","São Paulo","Pariquera-Açu","Estação experimental - IAC, subosque","-47.8800010681152","-24.7099990844727",NA,"Arvoreta, 6m de altura, botões florais marrons.",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-10-03 10:04:06-03","UFSCar","SORO","4978","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Colleta, G.D.; Aguirre, G.A.; Teixeira, J","1226","2013","06","17",NA,"Brasil","São Paulo","Ilhabela","Trilha para castelhanos, Poço da ducha.","-45.3499984741211","-23.7700004577637",NA,"Árvore, 4m, frutos imaturos verdes, indumento ferrugineo.",NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-10-03 10:04:06-03","UFSCar","SORO","3721","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","ubatubana","Calyptranthes ubatubana","Sobral & Rochelle",NA,"Gomes, J.A.M.A.; Santos, O.A.; Santos, S.; Benedetti, F.J.","568","2007","09","04",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba). Floresta Omb#?#rofila Densa Submontana. 350m de altitude","-45.0699996948242","-23.4300003051758",NA,"Árvore, 5m de alt. 17,2 cm PAP; flores em ]botão",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"-45.083.511L","-23.367.009S",NA,NA,NA,NA
"212","2021-03-04 15:45:12-03","IF","SPSF","24348","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"Osny T. Aguiar","E.A.Anunciaçao","17","1990","10","17","América do Sul","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Serra da Juréia, trilha para o Pocinho.;",NA,NA,NA,NA,NA,"55628","auto","2017","08","23","Magnoliopsida",NA,NA,NA,NA,NA,NA
"213","2021-03-04 15:45:12-03","IF","SPSF","24893","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"Osny T. Aguiar","E.R.Batista","133","1999","01","12","América do Sul","Brasil","SP","Sete Barras","Núcleo Saibadela","-48.214167","-24.225278",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Na trilha da encosta, atrás da casa de pesquisa. Floresta Ombrófila Densa. Terras baixas e baixo montana.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"214","2021-03-04 15:45:12-03","IF","SPSF","13386","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Osny T. Aguiar","G.A.D.C. Franco & A.Custodio Filho","1101","1990","01","16","América do Sul","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Tronco semelhante a um cipó;",NA,NA,NA,NA,NA,NA,NA,"2017","08","23","Magnoliopsida",NA,NA,NA,NA,NA,NA
"215","2021-03-04 15:45:12-03","IF","SPSF","25233","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,NA,"J.R.L.Godoy","55","1999","01","10","América do Sul","Brasil","SP","Pariquera Açu","P.E.Pariquera Abaixo",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"216","2021-03-04 15:45:12-03","IF","SPSF","32379","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"O.T.Aguiar","J.A.Pastore","1250","2003","09","05","América do Sul","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.391944","-23.963056",NA,"COLETA: Arvoreta 4 m, bráctes grandes vistosas, frutos imaturos verdes; GEOGRAFIA: Trilha da Pedreira, topo de morro;",NA,NA,NA,NA,NA,NA,NA,"2017","08","23","Magnoliopsida",NA,NA,NA,NA,NA,NA
"217","2021-03-04 15:45:12-03","IF","SPSF","34440","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"O.T. Aguiar","L.S.Kinoshita & F.A.R.D.P.Arzolla & R.M.Antunes & R.C.Seco & J.C.Galvão & P.L.Moraes","236","2004","10","15","América do Sul","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.985","-24.0575",NA,"COLETA: XLS: SPSFNovo; Arvoreta 4m, frutos imaturos verdes; GEOGRAFIA: trilha para o rio Taquaral&nf;;",NA,NA,NA,NA,NA,NA,NA,"2005","05","17","Magnoliopsida",NA,NA,NA,NA,NA,NA
"218","2021-03-04 15:45:12-03","IF","SPSF","36467","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"Osny T. Aguiar","J.C.Braidotti et al.","92","2005","03","26","América do Sul","Brasil","SP","Cananéia","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.127222","-24.991944",NA,"COLETA: XLS: SPSFNovo&nf;Árvore; GEOGRAFIA: Distrito de Itapitangui, Sítio Paraiso das Minas, Floresta Ombrófila densa baixo montana.;",NA,NA,NA,NA,NA,NA,NA,"2017","08","23","Magnoliopsida",NA,NA,NA,NA,NA,NA
"219","2021-03-04 15:45:12-03","IF","SPSF","13966","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"Osny T. Aguiar","A.Custodio Filho & Al Gentry","4657","1987","02","04","América do Sul","Brasil","SP","Boraceia","P.E.Serra do Mar","-48.7700004577637","-22.1900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"10241","auto","2017","08","23","Magnoliopsida",NA,NA,NA,NA,NA,NA
"220","2021-03-04 15:45:12-03","IF","SPSF","24357","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"Osny T. Aguiar","E.L.M.Catharino","1343","1990","04","24","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta ca 2,5 alt, subosque botões.; GEOGRAFIA: Trilha da Figueira.;",NA,NA,NA,NA,NA,"55628","auto","2017","08","23","Magnoliopsida",NA,NA,NA,NA,NA,NA
"221","2021-03-04 15:45:12-03","IF","SPSF","24356","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"Osny T. Aguiar","M.C.H.Mamede et al.","439","1991","06","11","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8m alt, flores perfumadas. Cálice castanho, pétalas alvas,filetes e anteras alvos, estilete alvos.; GEOGRAFIA: Serra da Juréia, Trilha da figueira Grande.;",NA,NA,NA,NA,NA,"55628","auto","2017","08","23","Magnoliopsida",NA,NA,NA,NA,NA,NA
"222","2021-03-04 15:45:12-03","IF","SPSF","47350","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"G.D.Colletta & A.G.Aguirre & J.Teixeira","1226","2013","06","17","América do Sul","Brasil","SP","Ilhabela","Trilha de Castelhanos","-45.3499984741211","-23.7700004577637",NA,"COLETA: Árvore, 4m, frutos imaturos verdes, indumento ferrugíneo.; GEOGRAFIA: Poço da ducha, floresta Ombrófila Densa.;",NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"223","2021-03-04 15:45:12-03","IF","SPSF","29584","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"F.F.Mazine e V.C.Souza","F.M.Souza","218","2001","04","17","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"224","2021-03-04 15:45:12-03","IF","SPSF","12882","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Osny T. Aguiar","J.B.Baitello","292","1989","04","20","América do Sul","Brasil","SP","Paraibuna","Parque Estadual da Serra do Mar","-45.6599998474121","-23.3799991607666",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Piloes&nf;;",NA,NA,NA,NA,NA,"30824","auto","2017","08","23","Magnoliopsida",NA,NA,NA,NA,NA,NA
"225","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","anceps","Calyptranthes anceps","O.Berg",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Original herbarium: Mart.; Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia",NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata latifolia","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in montibus Serra de Boa vista e Corcovado",NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata latifolia","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in montibus Serra de Boa vista e Corcovado",NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-08 12:43:45-03","UFRGS","ICN","001915","S","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Legrand, CD","Reitz; Klein","3331","1956","06","21","América do Sul","Brasil","SC","Itajaí","Luis Alves, Braço Joaquim","-48.6618995666504","-26.9078006744385",NA,"Lenho na xiloteca. Doação da Universidade Federal de Santa Catarina; Arvoreta com 4 m de altura. Flor branca; Mata",NA,NA,NA,NA,NA,"27253","auto","1957",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-08-26 10:49:52-03","MCN-FZBRS","HAS","87596","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"Legrand, C. D.","Reitz","1970","1954","07",NA,NA,"Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,"Na mata. Arbusto 3m alt. Flor branca.","HAS0087596",NA,NA,NA,NA,"27253","auto","1961",NA,NA,NA,NA,NA,NA,NA,"Paratypus",NA
"231","2020-08-26 10:49:52-03","MCN-FZBRS","HAS","87595","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata",NA,"Legrand, C. D.","Reitz","2271","1954","11",NA,NA,"Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,"Na mata. Arbusto 4m alt. Fruto imaturo verde.","HAS0087595",NA,NA,NA,NA,"27253","auto","1961",NA,NA,NA,NA,NA,NA,NA,"Paratypus",NA
"232","2019-11-21 10:11:05-03","IBt","SP","308837","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Sakai, L; et al.","33359","1995","02","10",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Mata atlântica de planície","-47.885","-24.608333",NA,"Árvore 5m alt., frutos jovens amarronzados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.885","-24.608333",NA,NA,NA,NA
"233","2019-11-21 10:11:05-03","IBt","SP","221441","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Sugiyama, M; Kirizawa, M","747","1988","05","17",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto","2010","03","10",NA,NA,NA,NA,NA,NA,NA
"234","2019-11-21 10:11:05-03","IBt","SP","209567","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Melo, MMRF","432","1982","08","17",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 10:11:05-03","IBt","SP","237895","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Cordeiro, I; Romaniuc Neto, S; Rossi, L","490","1988","08","25",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cambriú, Morro ao lado do rio Cambriú, mata.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto","2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-21 10:11:05-03","IBt","SP","151265","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Goes, M","56","1978","04","05",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Marujá","-47.9199981689453","-25.0100002288818",NA,"Planta ca. 1,5m alt.",NA,NA,NA,NA,NA,"37574","auto","1990","05","24",NA,NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:11:05-03","IBt","SP","209577","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Melo, MMRF; et al.","464","1983","06","07",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Mata de encosta trilha da Praia de Ipanema, Morro das Pedras, Morro das Quebradas e circunvizinhanças","-47.9199981689453","-25.0100002288818",NA,"Árvore ca. 5m alt., cálice marrom, frutos jovens creme-marrons",NA,NA,NA,NA,NA,"37574","auto","1990","05","24",NA,NA,NA,NA,NA,NA,NA
"238","2019-11-21 10:11:05-03","IBt","SP","197945","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata catharinensis","D.Legrand","Aguiar, OT","Forero, E; Jung, SL; Melo, MMRF; Yano, O; Barros, F","8758","1980","10","10",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação em direçaõ al Morro dos Três Irmãos. Rio Pereque","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"catharinensis","180","570","37574","auto","1990","05","24",NA,NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:11:05-03","IBt","SP","247992","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Barros, F","2288","1991","04","10",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto","2010","03","10",NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 10:11:05-03","IBt","SP","202799","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata catharinensis","D.Legrand","Aguiar, OT","Jung, SL; Melo, MMRF; Barros, F; Silvestre, MSF; Silva, JS","424","1982","03","10",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Sitio Grande","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"catharinensis",NA,NA,"37574","auto","1990","05","25",NA,NA,NA,NA,NA,NA,NA
"241","2019-11-21 10:11:05-03","IBt","SP","235969","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Barros, F; Martuscelli, P","1640","1989","04","26",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro Três Irmãos.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto","2010","03","10",NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:11:05-03","IBt","SP","216044","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Aguiar, OT","Melo, MMRF; Barros, F; Toledo, CB","561","1985","03","07",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Praia de Ipanema. Morro Tacuruçá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto","2010","03",NA,NA,NA,NA,NA,NA,NA,NA
