"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus"
"159","2019-08-27 13:34:27-03","IAP","PACA-AGP","7654","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Emrich-Rambo","1954","09","15","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: In silva paludosa Fenofase: flor masculina","PACA007654",NA,NA,NA,NA,"Magnoliophyta","Salicales","10287","auto","Magnoliopsida",NA,NA,NA,NA,NA
"160","2019-08-27 13:34:27-03","IAP","PACA-AGP","61614","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Emrich-Rambo","1958","09","30","Camargo, O. R.","2741","1957","12","05","Brasil","RS","Taquarí",NA,"-51.8643989562988","-29.7996997833252",NA,NA,NA,NA,"Sem material Habitat: In ripariis Fenofase: fruto","PACA061614",NA,NA,NA,NA,"Magnoliophyta","Salicales","21657","auto","Magnoliopsida",NA,NA,NA,NA,NA
"161","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045707","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"G. Hatschbach; A. Souza","50339","1986","1","23","Brazil","Parana",NA,"Rio Agua Amarela (mun. Agua Amarela).","-50.116667","-25.916667",NA,NA,NA,NA,"Arvore 6 m.",NA,NA,NA,NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"162","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045705","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"G. Hatschbach; A. C. Cervi & E. Barbosa","78223","2004","10","18","Brazil","Santa Catarina",NA,"Rio dos Bugres (Mun. Urubici).","-49.116191","-28.139534",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"163","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045706","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"A. Krapovickas","43440","1989","9","9","Argentina","Corrientes",NA,"Dep. Capital. Cerca de la costa del rio Paraná.","-58.839584","-27.471226",NA,NA,NA,NA,"Arbolito 6 m alt.; espontáneo. Ramas erectas.",NA,NA,NA,NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:48:29-03","UFMS","CGMS","52609","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","G.A. Damasceno-Junior","2015","08","25","G.A. Damasceno-Junior; H. Markus-Michalczyk; C. Markus-Michalczyk; M. Markus-Michalczyk","5364","2015","08","23","Brasil","Mato Grosso do Sul","Anastácio","Praia pública próxima a ponte velha do Rio Aquidauana.","55.8127778","-20.4786111","55,8127778","-20,4786111","146","146","Planta feminina. Habitat: Praia de rio na mata ciliar do Rio Aquidauana. Relevo arenoso. Habito: Árvore de 5,00 m de altura.","CGMS1082582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-04-07 11:48:29-03","UFMS","CGMS","18019","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"P.R. Souza; Y. Medeiros",NA,"2007","06","06","Paraguai",NA,"Ilha Margarita","Margem do Rio Paraguai.",NA,NA,NA,NA,NA,NA,"Flor amarelo-claro, estames amarelos. Habitat: Borda do Rio Paraguai, local antropizado. Habito: Árvore. 20,00m.","CGMS1047312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-04-07 11:48:29-03","UFMS","CGMS","52608","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","G.A. Damasceno-Junior","2015","08","25","G.A. Damasceno-Junior; H. Markus-Michalczyk; C. Markus-Michalczyk; M. Markus-Michalczyk","5363","2015","08","23","Brasil","Mato Grosso do Sul","Anastácio","Praia pública próxima a ponte velha do Rio Aquidauana.","55.8127778","-20.4786111","55,8127778","-20,4786111","146","146","Flor creme.Planta masculina. Habitat: Praia de rio na mata ciliar do Rio Aquidauana. Relevo arenoso. Habito: Árvore de 5,00 m de altura.","CGMS1082581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-04-07 11:48:29-03","UFMS","CGMS","61058","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","A. Pott","2013","07","08","A. Pott","16507","2013","07","08","Brasil","Mato Grosso do Sul","Porto Murtinho","Próximo ao Fuerte Olimpo, Rio Paraguai, Pantanal.","-57.8594444","-21.0708334","-57,8594444","-21,0708334","76","76","Flor amarelada. Fruto castanho-escuro. Habitat: Vegetação ripária inundável. Solo aluvial argiloso. Relevo plano. Habito: Árvore. 3,00 - 6,00 m de altura. Esparsa.","CGMS1094054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-04-07 11:48:29-03","UFMS","CGMS","67655","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","V.J. Pott & A. Pott",NA,NA,NA,"V.J. Pott; A. Pott","4876","2001","07","10","Paraguai",NA,"Assunção","Rio Paraguai.",NA,NA,NA,NA,NA,NA,NA,"CGMS1100614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-04-07 11:48:29-03","UFMS","CGMS","49469","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","G. Hatschbach","2004",NA,NA,"G. Hatschbach; A.C. Cervi; E. Barbosa","78223","2004","10","18","Brasil","Santa Catarina","Urubici","Rio dos Bugres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"CGMS1079401",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:40:35-03","UNICAMP","UEC","36084","S","Plantae","Salicaceae","Salix","chilensis","Salix chilensis","Molina","Sobral, M","1983","10",NA,"Sobral, M","2552","1983","10",NA,"Brazil","Rio Grande do Sul","Rio Pardo","Beira do arroio Capivari","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,"Árvore 15m alt.","UEC159684","UEC159684",NA,NA,NA,"Magnoliopsida",NA,"46320","auto",NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:40:35-03","UNICAMP","UEC","93336","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Kraprovickas, A",NA,NA,NA,"Kraprovickas, A","43440","1989","09","09","Argentina","Corrientes","Capital","Corrientes",NA,NA,NA,NA,NA,NA,"Arbolito 8m alt.; Cerca de la barranca del Rio Paraná.","UEC159687","UEC159687",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:40:35-03","UNICAMP","UEC","49095","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Britez, RM",NA,NA,NA,"Souza, WS; Silva, SM; Britez, RM","336","1986","09","19","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore até 6m com galhos pendentes sobre o rio, com flores creme.","UEC159689","UEC159689",NA,NA,NA,"Magnoliopsida",NA,"31353","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:40:35-03","UNICAMP","UEC","46784","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Salis, SM","1990","05",NA,"Salis, SM; Lieberg, SA; Spigolon, JR","19236","1986","12","16","Brazil","São Paulo","Brotas","Rio Jacaré-Pepira","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"Árvore com4m, frutos com paina.; Mata cíliar.","UEC159686","UEC159686",NA,NA,NA,"Magnoliopsida",NA,"26585","auto",NA,NA,NA,NA,NA,NA
"174","2019-08-20 10:25:36-03","UNICAMP","UEC","91053","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Santin, DA",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA","30920","1993","04","16","Brazil","São Paulo","Mogi Guaçu","Beira do Rio do Peixe","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"UEC159685","UEC159685",NA,NA,NA,"Magnoliopsida",NA,"39309","auto",NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:40:35-03","UNICAMP","UEC","207130","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Trad, RJ; Meyer, L","683","2020","01","24","Brazil","São Paulo","Nova Odessa","Jardim Botânico Plantarum","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"Árvore ca. 2,5 m.","UEC181305",NA,NA,NA,NA,"Magnoliopsida",NA,"8440","auto",NA,NA,NA,NA,NA,NA
"176","2020-12-04 13:19:44-03","UDESC","LUSC","8847","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","R. Maidel",NA,NA,NA,"C. Smekatz",NA,"2016","09","27","Brasil","Santa Catarina","Grão Pará",NA,"-49.2146987915039","-28.1849994659424",NA,NA,NA,NA,NA,"LUSC001727","LUSC001727",NA,NA,NA,NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA
"177","2020-12-04 13:19:44-03","UDESC","LUSC","7532","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Funez, L.A.","2010","05","10","Funez, L.A.; Zermiani, A.E.","1261","2015","02","23","Brasil","Santa Catarina","Rodeio","Margem do Rio Itajaí-Açu.","-49.3664016723633","-26.9228000640869",NA,NA,NA,NA,NA,"LUSC009057","LUSC009057",NA,NA,NA,NA,NA,"13874","auto",NA,NA,NA,NA,NA,NA
"178","2019-01-17 11:26:23-02","PUCRS","MPUC","16302","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","L.H.C. da Veiga","1976","01","01",NA,NA,"1976","08","21","Brasil","RS","Porto Alegre","Parque Farropilha","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"179","2019-01-17 11:26:23-02","PUCRS","MPUC","22269","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"M. Klosterhoff",NA,"2002","09","18","Argentina",NA,NA,"Ilha do Pacú, Rio Uruguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"180","2019-01-17 11:26:23-02","PUCRS","MPUC","13971","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","C. Schlindwein",NA,NA,NA,NA,NA,"1992","09","20","Brasil","RS","Osório","RS 486, entre Terra de Areia e Tainhas","-50.2694444","-29.8869444","-50.2694444000","-29.8869444000",NA,NA,"Margem do rio (F: 78)",NA,NA,"South America",NA,NA,NA,"Malpighiales",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"181","2019-01-17 11:26:23-02","PUCRS","MPUC","20963","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","J.A. Jarenkow","1995","01","01",NA,NA,"1995","10","16","Brasil","RS","Cristal","Mata Ciliar do Rio Camaquã","-52.0483016967773","-30.9997005462646",NA,NA,NA,NA,"Indivíduo feminino",NA,NA,"South America",NA,NA,NA,"Malpighiales","27346","auto","Magnoliopsida",NA,NA,"1","2776",NA
"182","2019-01-17 11:26:23-02","PUCRS","MPUC","20677","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"S.M. Nunes",NA,"2005","11","09","Brasil","RS","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales","41667","auto","Magnoliopsida",NA,NA,"1",NA,NA
"183","2019-01-17 11:26:23-02","PUCRS","MPUC","20676","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"S.M. Nunes",NA,"2005","09","13","Brasil","RS","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Malpighiales","41667","auto","Magnoliopsida",NA,NA,"1",NA,NA
"184","2020-10-14 10:06:23-03","FURB","FURB","39634","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Funez, L.A.","2012","11","19","Funez, L.A.; Zermiani, A.E.","1261","2012","11","19","Brasil","Santa Catarina","Rodeio","Margem do Rio Itajaí-Açu.","-49.3597222","-26.9497222","-49.3597222","-26.9497222","84","84",NA,"FURB42955","FURB42955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-08 08:56:15-03","FURB","FURB","2452","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Cordeiro, J","2006",NA,NA,"Sevegnani, L.",NA,"1997","12","01","Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"FURB42956","FURB42956",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"186","2019-11-08 08:56:15-03","FURB","FURB","2055","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Cordeiro, J","2006",NA,NA,"Zimmermann, C.E.",NA,"1994","08","31","Brasil","Santa Catarina","Blumenau","Foz do Itoupava.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"FURB03440","FURB03440",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:06:23-03","FURB","FURB","55448","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Kassner-Filho, A.",NA,NA,NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1364","2017","10","27","Brasil","Santa Catarina","Rio Fortuna",NA,"-49.1053009033203","-28.1310997009277",NA,NA,NA,NA,"flor creme Habitat: beira de rio Habito: árvore","FURB55448","FURB55448",NA,NA,NA,NA,NA,"26317","auto",NA,NA,NA,NA,NA,NA
"188","2019-11-08 08:56:15-03","FURB","FURB","1646","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Hatschbach, G",NA,NA,NA,"Hatschbach, G.; Cervi, A.C. & Barbosa, E.",NA,"2004","10","18","Brasil","Santa Catarina","Urubici","Rio dos Bugres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"FURB42954","FURB42954",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"189","2021-03-16 17:53:28-03","UCS","HUCS","48612","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Wild","Funez, L.A.","2012","11","19","Funez, L.A.","1261","2012","11","19","Brasil","Santa Catarina","Rodeio","Margem do Rio Itajaí-Açu.","-49.359722","-26.949722","-49.359722","-26.949722","84","84","mata ciliar",NA,NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-16 17:53:28-03","UCS","HUCS","14326","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Wild","Smith, S.F.","2000","04",NA,"Kegler, A.","331","1999","11","06","Brasil","Rio Grande do Sul","Vale Real",NA,"-51.2536010742188","-29.3983001708984",NA,NA,NA,NA,"Na mata ciliar",NA,NA,NA,NA,NA,"Angiospermae","Malpighiales","11877","auto",NA,NA,NA,NA,NA,NA
"191","2021-03-16 17:53:28-03","UCS","HUCS","2424","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Wild","Sehnem, A.","1978","09","08","Sehnem, A.","s.n.","1978","09","08","Brasil","Rio Grande do Sul","Rosário do Sul","Sanga do Salso, Faz. Timbaúva","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,"coleção Sehnem 16235; arbor ad rivulum",NA,NA,NA,NA,NA,"Angiospermae","Malpighiales","71660","auto",NA,NA,NA,NA,NA,NA
"192","2021-03-16 17:53:28-03","UCS","HUCS","21743","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Wild","Kegler, A.","2003","01","12","Kegler, A.","1557","2003","01","12","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Cristina","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Na mata primária",NA,NA,NA,NA,NA,"Angiospermae","Malpighiales","49662","auto",NA,NA,NA,NA,NA,NA
"193","2019-12-19 16:37:04-03","UNESP-IBB","BOTUW","1105","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee","1988",NA,NA,"Nee, M.","35505","1987","04","08","Bolivia","Santa Cruz",NA,"Andres Ibanez, Jardin Bot. 12 Km. E of Santa Cruz.",NA,NA,NA,NA,NA,NA,"Tree 10 m tall, 15 cm. dia. not over 4 yrs.. old. wood soft, white.","BOTUW001105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-08-16 08:41:03-03","UTFPR","HCF","25152","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","A. Pott","2013","07","08","A. Pott","16507","2013","07","08","Brasil","MS","Porto Murtinho","próximo ao Fuerte Olimpo, Rio Paraguai,","-57.859522","-21.07075","57°51'34,28 W","21°04'14,7 S","76","76","árvore 3-6 m de altura. Esparsa. Flor amarelada. Fruto castanho escuro. Vegetação ripária inundável. Solo aluvial argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2013-04-01 09:19:41-03","IPT","BCTW","2646","S","Plantae",NA,"Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"196","2013-04-01 09:19:41-03","IPT","BCTW","481","S","Plantae",NA,"Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"197","2019-11-25 12:12:41-03","UFSM","SMDB","4549","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Alvarez, A.F.","1990","07","10","Alvarez, A.F.; Cauduro, R","s.n.","1989","12","08","Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,"SMDB004549",NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"198","2019-11-25 12:12:41-03","UFSM","SMDB","1828","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Alvarez, A.F.","1980","10","03","Alvarez, A.F.","s.n.","1980","10","03","Brasil","Rio Grande do Sul","Santa Maria","BR 158 - Cerrito","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB001828",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"199","2021-02-11 16:53:26-03","UFSM","SMDB","12250","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Záchia, R.A",NA,NA,NA,"Záchia, R.A","5929","2008","10","20","Brasil","Rio Grande do Sul","Santa Maria","Campus da UFSM - Camobi.","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Somente flores estaminadas; perto do arroio - afluente do lagoão do ouro.","SMDB012250",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"200","2021-02-11 16:53:26-03","UFSM","SMDB","17960","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Záchia, R.A; Nunes, GB","2016","08","13","Nunes, GB","s.n.","2016","08","13","Brasil","Rio Grande do Sul","Santa Maria","Distrito de Pains","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Trabalho de conclusão de curso em Ciências Biológicas de Guilherme Baggio Nunes - Levantamento do estrato arbóreo de um fragmento florestal na fazenda Santa Tereza, distrito de Pains, Santa Maria, RS. Orientador: Renato Aquino Záchia","SMDB017960",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"201","2019-11-25 12:12:41-03","UFSM","SMDB","1541","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Beltrão, R",NA,NA,NA,"Beltrão, R","s.n.","1953","01","08","Brasil","Rio Grande do Sul","Santa Maria","Rio Vacacaí","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB001541",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"202","2019-11-25 12:12:41-03","UFSM","SMDB","91","S","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Rambo, B","1935",NA,NA,"Rau, G","s.n.","1935","09",NA,"Brasil","Rio Grande do Sul","Santa Maria","Chácara Munari","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB000091",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:44:20-03","MBM","MBM","88663","PreservedSpecimen","Plantae","Salicaceae","Salix","chilensis","Salix chilensis","Molina","Ramos, F.",NA,NA,NA,"Arguelles, E.","1758",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM088663","MBM088663","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:44:20-03","MBM","MBM","205202","PreservedSpecimen","Plantae","Salicaceae","Salix","chilensis","Salix chilensis","Molina",NA,NA,NA,NA,"McDaniel, S.; et al.; et al.","21548",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM205202","MBM205202","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:44:20-03","MBM","MBM","261412","PreservedSpecimen","Plantae","Salicaceae","Salix","chilensis","Salix chilensis","Molina","Calzada, J.I.",NA,NA,NA,"Calzada, J.I.","21852",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM261412","MBM261412","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:44:20-03","MBM","MBM","91773","PreservedSpecimen","Plantae","Salicaceae","Salix","chilensis","Salix chilensis","Molina","Sobral, M.",NA,NA,NA,"Sobral, M.","2552",NA,NA,NA,"Brazil","Rio Grande do Sul","Rio Pardo","Arroio Capivari","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,NA,"MBM091773","MBM091773","Southern America",NA,NA,NA,NA,"46320","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:44:20-03","MBM","MBM","177333","PreservedSpecimen","Plantae","Salicaceae","Salix","chilensis","Salix chilensis","Molina","Nava, O.",NA,NA,NA,"Nava, O.; et al.; et al.","167",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM177333","MBM177333","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:44:20-03","MBM","MBM","106469","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Bernardi, M.","18458",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM106469","MBM106469","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:44:20-03","MBM","MBM","132356","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Krapovickas, A.","43440",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM132356","MBM132356","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:44:20-03","MBM","MBM","181376","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Záchia, R.",NA,NA,NA,"Záchia, R.","1425",NA,NA,NA,"Brazil","Rio Grande do Sul","Manuel Viana","Estrada para Itaqui",NA,NA,NA,NA,NA,NA,NA,"MBM181376","MBM181376","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
