"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount","sex"
"145","2015-05-20 10:36:07-03","UFERSA","MOSS","2096","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa var. parviflora","O. Berg",NA,"Projeto Parque das Dunas","292","1981","02","05","América do Sul","Brasil","Rio Grande do Norte",NA,"-35.216667","-5.8",NA,NA,NA,"árvore; n.v. araçá-roxo.",NA,NA,"Natal",NA,NA,"35W13'00","5S48'00",NA,NA,NA,NA,NA,NA,NA,"var. parviflora",NA,NA
"146","2020-08-31 09:07:39-03","INPA","INPA","218714","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, MEG","Hatschbach, GG","65007","1996","04","18","Southern America","Brasil","Minas Gerais","Alto da Serra do Espinhaço, estrada via Montevidiu. Campo rupestre.","-42.874698638916","-15.1549997329712",NA,NA,NA,NA,"INPA0218714","INPA0218714 INPA0218714_e","Monte Azul","2014",NA,NA,NA,"41110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-08-31 09:07:39-03","INPA","INPA","99191","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, MEG","Irwin, HS","29041","1971","01","24","Southern America","Brasil","Minas Gerais","Serra do Espinhaço, ca. 10km W. of Barão de Cocais, gray sandy soil",NA,NA,"1500","1500",NA,NA,"INPA0099191","INPA0099191 INPA0099191_e INPA0099191_e1",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-11-24 14:11:43-02","UFLA","ESAL","13085","S","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Melo, PHA; Castro, RM","Castro, RM; Melo, PHAMelo; Pessoa, JFS; Klinke Neto, G","2247",NA,NA,NA,NA,"Brasil","Minas Gerais","Vale, Proximidades da PDE-Trevo","-43.4160995483398","-20.377799987793",NA,NA,NA,"arbusto; ; ; imaturo verde",NA,NA,"Mariana",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-06-10 10:11:15-03","FZB-BH","BHZB","7203","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cf. modesta","Eugenia cf. modesta",NA,"Sobral, M.","Rezende, S.G et al.","2518","2008","03","07",NA,"Brasil","MG","Região da Mina de Fabrica Nova","-43.432222","-20.197222","1011","1011",NA,"Doação Sete Soluções Consultoria em Novembro de 2008. BHCB 123626. Outros coletores: Mendes, M.S. Pena, F.S.R. Neves, G.S. Lat: 20º 11' 50 S, Long: 43º 25' 56 W; Alt: 1011 m.",NA,NA,"Mariana",NA,NA,"43W 25' 56","20S 11' 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-09-12 05:00:02-03","US","US","2932939","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30403","1971","1","15","South America - Neotropics","Brazil","Minas Gerais","35 km E of Belo Horizonte, near BR-31.",NA,NA,"1850",NA,NA,NA,"US01898246","US01898246_01 US01898246_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"151","2020-09-12 05:00:02-03","US","US","USw25512","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa",NA,NA,"Collector unknown","15140",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"152","2020-09-12 05:00:02-03","US","US","2321164","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa",NA,NA,"R. Reitz & Klein, --","3995","1957","5","25","South America - Neotropics","Brazil","Santa Catarina","Porto do Palmital, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"US01898683","US01898683_01 US01898683_02","São Francisco do Sul",NA,NA,NA,NA,"23627","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","3034474","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa",NA,NA,"G. Hatschbach","24064","1970","3","25","South America - Neotropics","Brazil","Paraná","Rio Tucum","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"US01898681","US01898681_01 US01898681_02","Campina Grande do Sul",NA,NA,NA,NA,"55154","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","2403196","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa",NA,NA,"R. Reitz & R. M. Klein","6670","1958","4","17","South America - Neotropics","Brazil","Santa Catarina","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564","650",NA,NA,NA,"US01898680","US01898680_01 US01898680_02","Joinville",NA,NA,NA,NA,"37150","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US","2321266","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa",NA,NA,"R. Reitz & Klein, --","6665","1958","4","17","South America - Neotropics","Brazil","Santa Catarina","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564","600",NA,NA,NA,"US01898682","US01898682_01 US01898682_02","Joinville",NA,NA,NA,NA,"37150","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","291220","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa",NA,NA,"E. Warming",NA,NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"US01898684","US01898684_01 US01898684_02","Lagoa Santa",NA,NA,NA,NA,"12338","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"157","2020-09-02 16:33:52-03","Cenargen","CEN","102748","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","J. E. Q. Faria Júnior","Anderson Cássio Sevilha","5986","2016","12","01",NA,"Brasil","MG","Sítio 3 - Ponto 2.","-42.448333","-16.410833","756","756","Exsicatas","Botão floral esverdeado. Projeto Bem Diverso.","CEN00102748","CEN00102748","RUBELITA","2018","01","-42.448333","-16.410833",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"158","2019-11-13 11:26:45-03","USP","SPF","91480","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Stadnik, A; Lucresia, L","Stannard, BL","H51906","1992","03","13",NA,"Brasil","Bahia","Abaíra / Piatã. Malhada da Areia.","-41.783333","-13.25","1000","1300",NA,NA,"SPF00091480",NA,"Abaíra","2019","07","-41.783333","-13.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:12:32-03","USP","SPF","130107","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Stadnik, A; Lucresia, L; Melo, JDO","Guedes, MLS","PCD5658","1997","02","15",NA,"Brasil","Bahia",NA,"-41.475278","-12.939722","1040","1040",NA,NA,"SPF00130107",NA,"Mucugê","2019","07","-41.475278","-12.939722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:26:45-03","USP","SPF","201426","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Mazine, FF","Santos, MF","647","2011","02","12",NA,"Brasil","Minas Gerais",NA,"-43.088056","-17.131667","801","801",NA,NA,"SPF00201426",NA,"Botumirim","2014","01","-43.088056","-17.131667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:26:45-03","USP","SPF","141467","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Stadnik, A; Lucresia, L","Hatschbach, G","48045","1984","06","18",NA,"Brasil","Bahia",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"SPF00141467",NA,"Mucugê","2019","07",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:26:45-03","USP","SPF","41444","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Hatschbach, G","48045","1984","06","18",NA,"Brasil","Bahia",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"SPF00041444",NA,"Mucugê","2012","10",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:26:45-03","USP","SPF","160881","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Stadnik, A; Lucresia, L; Melo, JDO","Magalhães, M","4354","1943","01","30",NA,"Brasil","Minas Gerais",NA,"-43.2268981933594","-19.6191997528076",NA,NA,NA,NA,"SPF00160881",NA,"Itabira","2019","07",NA,NA,"33779","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:26:45-03","USP","SPF","41259","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, M","Mello-Silva, R","CFCR9098","1986","01","09",NA,"Brasil","Minas Gerais",NA,"-43.3088989257812","-17.0646991729736",NA,NA,NA,NA,"SPF00041259",NA,"Itacambira","2018","04",NA,NA,"48089","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:26:45-03","USP","SPF","160883","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Stadnik, A; Lucresia, L; Melo, JDO","Mello-Barreto, HL","10591","1940","01","06",NA,"Brasil","Minas Gerais",NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"SPF00160883",NA,"Jaboticatubas","2019","07",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:26:45-03","USP","SPF","22416","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Stadnik, A","Hensold, N","CFCR2936","1982","03","08",NA,"Brasil","Minas Gerais",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"SPF00022416",NA,"Santa Bárbara","2019","07",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:26:45-03","USP","SPF","38328","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Stadnik, A; Lucresia, L","Kawasaki, ML","CFSCq9111","1983","03","20",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00038328",NA,"Santana do Riacho","2019","07",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:26:45-03","USP","SPF","34458","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Stadnik, A; Lucresia, L","Kawasaki, ML","CFSC9109","1983","03","20",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00034458",NA,"Santana do Riacho","2019","07",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:26:45-03","USP","SPF","109140","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Stadnik, A; Lucresia, L","Souza, VC","8267","1995","03","11",NA,"Brasil","Minas Gerais",NA,"-43.3793983459473","-18.604700088501","1000","1000",NA,NA,"SPF00109140",NA,"Serro","2019","07",NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:26:45-03","USP","SPF","96631","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Mazine, FF","Bernacci, LC","1017","1995","01","10",NA,"Brasil","São Paulo","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"SPF00096631",NA,"Pariquera-Açu","2007",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:26:50-03","USP","SPF","206452","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Souza, M","Farág, PRC","537","1997","02","27",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"SPF00206452",NA,"Armação dos Búzios","2010","10",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"172","2019-10-07 09:35:11-03","UEFS","HUEFS","1283","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.","M.Sobral","Grupo Pedra do Cavalo","873","1980","10",NA,NA,"Brasil","Bahia",NA,"-39.083333","-12.533333","40","120",NA,NA,"HUEFS0001283",NA,"Cachoeira","2004","04","39W5'","12S32'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"173","2019-10-07 09:35:11-03","UEFS","HUEFS","62185","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.","M.Sobral","Passos, L.","PCD5543","1997","02","13",NA,"Brasil","Bahia","Caminho para Abaíra.","-41.374444","-13.006667","970","970",NA,"Campo gerais.","HUEFS0062185",NA,"Mucugê","2004","05","41W22'28''","13S0'24''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"174","2019-10-07 09:35:11-03","UEFS","HUEFS","87689","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Saint-Hilaire, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087689",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"Tipo",NA,NA,NA,NA
"175","2019-10-07 09:35:20-03","UEFS","HUEFS","12858","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","F.F.Mazine","Queiroz, L.P.de","3064","1993","01","28",NA,"Brasil","Bahia",NA,"-39.666667","-12.7",NA,NA,NA,NA,"HUEFS0012858",NA,"Feira de Santana","2007",NA,"39W40'","12S42'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"176","2019-10-07 09:35:20-03","UEFS","HUEFS","150859","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Rezende, S.G.","2950","2008","03","28",NA,"Brasil","Minas Gerais","Região da GERDAU.","-43.864444","-20.164444","985","985",NA,"Campo rupestre quartzito, arbustivo.","HUEFS0150859",NA,"Itabirito",NA,NA,"43W51'52''","20S9'52''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"177","2019-10-07 09:35:20-03","UEFS","HUEFS","132597","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","A.Stadnik","Ibrahim, M.","70","2007","12","20",NA,"Brasil","Bahia","Estrada Mucugê - Abaíra.","-41.573056","-13.315833","770","770",NA,"Campo ruprestre, Substrato arenoso.","HUEFS0132597",NA,"Mucugê","2018","01","41W34'23''","13S18'57''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"178","2019-10-07 09:35:20-03","UEFS","HUEFS","144613","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","J.E.Q.Faria Júnior & M.Ibrahim","Conceição, A.A.","3049","2008","12","08",NA,"Brasil","Bahia","Conceição dos Gatos, Morrão.","-41.483333","-12.516667","800","1000",NA,"Transição cerrado - Campo rupestre.","HUEFS0144613",NA,"Palmeiras","2010","09","41W29'","12S31'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"179","2019-10-07 09:35:20-03","UEFS","HUEFS","150868","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","M.Sobral","Rezende, S.G.","2518","2008","03","07",NA,"Brasil","Minas Gerais","Região da Mina de Fabrica Nova.","-43.432222","-20.197222","1011","1011",NA,"Formação ferruginosa de canga, herbácea.","HUEFS0150868",NA,"Mariana",NA,NA,"43W25'56''","20S11'50''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:35:20-03","UEFS","HUEFS","163166","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","M.Sobral","Funch, R.","397","2004","12","04",NA,"Brasil","Bahia","Caeté Açu.","-41.509722","-12.553611",NA,NA,NA,"Transição cerrado/campo rupestre/caatinga.","HUEFS0163166",NA,"Palmeiras","2012","04","41W30'35''","12S33'13''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"181","2019-10-07 09:35:20-03","UEFS","HUEFS","163170","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","M.Sobral","Funch, R.","426","2004","12","04",NA,"Brasil","Bahia","Caeté Açu.","-41.52","-12.551111",NA,NA,NA,"Transição cerrado/caatinga.","HUEFS0163170",NA,"Palmeiras","2012","08","41W31'12''","12S33'4''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"182","2019-10-07 09:35:20-03","UEFS","HUEFS","163220","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","P.S.Neves","Funch, R.","559","2005","01","13",NA,"Brasil","Bahia","Capão do correio.","-41.391667","-13.121667",NA,NA,NA,"Cerrado (latossolo ermelho).","HUEFS0163220","HUEFS0163220","Mucugê","2019","07","41W23'30''","13S7'18''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"183","2019-10-07 09:35:20-03","UEFS","HUEFS","200815","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","A.Stadnik","Melo, E.","12314","2013","11","02",NA,"Brasil","Bahia","Rio Paraguaçu, próximo AABB.","-41.390278","-12.993333","975","975",NA,"Mata Ciliar e Cerrado adjacente ao Rio Paraguaçu.","HUEFS0200815",NA,"Mucugê","2018","01","41W23'25''","12S59'36''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:35:20-03","UEFS","HUEFS","203526","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Faria, J.E.Q.","2648","2012","04","14",NA,"Brasil","Bahia","Margem da estrada de Mucugê para Ibicoara, em frente á entrada para Guinè.","-41.437778","-13.021389","1026","1026",NA,"Cerrado ralo.","HUEFS0203526",NA,"Mucugê",NA,NA,"41W26'16''","13S1'17''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"185","2019-10-07 09:35:20-03","UEFS","HUEFS","49523","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","J.E.Q.Faria Júnior & M.Ibrahim","Stannard, B.","H51906","1992","03","13",NA,"Brasil","Bahia","Malhada da Areia.","-41.783333","-13.25",NA,NA,NA,"Campos gerais.","HUEFS0049523",NA,"Abaíra","2010","09","41W47'","13S15'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"186","2019-10-07 09:35:20-03","UEFS","HUEFS","62191","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","J.D.O.Melo","Lughadha, E.N.","PCD6172","1997","03","09",NA,"Brasil","Bahia","Serra do Curral Frio, Estrada Velha Delfino-Minas do Mimoso, 32 km de Delfino.","-41.306389","-10.498333","1248","1248",NA,"Campo rupestre.","HUEFS0062191","HUEFS0062191","Delfino","2019","07","41W18'23''","10S29'54''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"187","2019-10-07 09:35:20-03","UEFS","HUEFS","28268","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","J.E.Q.Faria Júnior & M.Ibrahim","Guedes, M.L.S.","PCD5658","1997","02","15",NA,"Brasil","Bahia","Caminho para Guiné.","-41.475278","-12.939722","1040","1040",NA,NA,"HUEFS0028268",NA,"Mucugê","2010","09","41W28'31''","12S56'23''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"188","2019-10-07 09:35:20-03","UEFS","HUEFS","60482","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","M.Sobral","Funch, L.S.","FCD118","2002","04","07",NA,"Brasil","Bahia","Na base do Morro do Pai Inácio.","-41.466389","-12.455556",NA,NA,NA,"Cerrado.","HUEFS0060482",NA,"Palmeiras","2012","04","41W27'59''","12S27'20''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"189","2019-10-07 09:35:20-03","UEFS","HUEFS","99568","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","J.E.Q.Faria Júnior & M.Ibrahim","Funch, R.","717","2005","03","06",NA,"Brasil","Bahia","Bom Jardim.","-41.553889","-12.635833","1362","1362",NA,"Campo rupestre e gerais. Terra nua.","HUEFS0099568",NA,"Palmeiras","2010","09","41W33'14''","12S38'9''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"190","2019-10-07 09:35:20-03","UEFS","HUEFS","35779","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","J.E.Q.Faria Júnior & M.Ibrahim","Funch, L.S.","903","1996","10","27",NA,"Brasil","Bahia","Cachoeira da Fumaça","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Platô, campo rupestre.","HUEFS0035779",NA,"Palmeiras","2010","09",NA,NA,"20767","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"191","2019-10-07 09:35:20-03","UEFS","HUEFS","212477","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","A.Stadnik","Azevêdo-Gonçalves, C.F.de","786","2006","04","22",NA,"Brasil","Bahia","Faz. 4- Campo rupestre do Hélio. Guiné.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0212477",NA,"Mucugê","2018","01",NA,NA,"52493","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"192","2019-10-07 09:35:20-03","UEFS","HUEFS","212476","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","A.Stadnik","Azevêdo-Gonçalves, C.F.de","793","2006","04","22",NA,"Brasil","Bahia","Gerais do Carlos, Faz. 4- Guiné.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0212476",NA,"Mucugê","2018","01",NA,NA,"52493","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"193","2019-11-22 16:09:15-03","UEFS","HUEFS","87372","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa var. parviflora","O.Berg",NA,NA,"2589",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"HUEFS0087372",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"Tipo",NA,"var. parviflora",NA,NA
"194","2019-11-22 16:09:15-03","UEFS","HUEFS","87372","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa var. parviflora","O.Berg",NA,NA,"2589",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"HUEFS0087372",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"Tipo",NA,"var. parviflora",NA,NA
"195","2019-09-05 16:48:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","bella","Eugenia bella",NA,NA,"R. A. Philippi",NA,NA,NA,NA,"South America","Chile",NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"196","2019-09-04 19:40:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","bella","Eugenia bella",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Holotype",NA,NA,NA,NA
"197","2019-01-23 11:02:02-02","F","FMNH-SEEDPLANTS","V0065089F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","bella","Eugenia bella",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065089F","V0065089F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA,NA
"198","2019-09-05 16:48:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta",NA,NA,"F. Philippi",NA,NA,NA,NA,"South America","Chile",NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"199","2019-09-04 19:59:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Holotype",NA,NA,NA,NA
