"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"147","2019-11-13 11:29:48-03","USP","SPF","229030","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Quinet, A","398","2000","07","25",NA,"Brasil","Rio de Janeiro",NA,NA,"-43.233333","-22.516667","50","50",NA,NA,"SPF00229030",NA,NA,NA,"Silva Neto, SJ",NA,NA,NA,"-43.233333","-22.516667",NA,NA,NA,NA,NA
"148","2019-11-13 11:29:48-03","USP","SPF","149096","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Pirani, JR","4901","2001","10","21",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.888889","-23.656964",NA,NA,NA,NA,"SPF00149096",NA,NA,NA,"Costa, CB","2001",NA,NA,"-45.888889","-23.656964",NA,NA,NA,NA,NA
"149","2019-11-13 11:29:48-03","USP","SPF","200203","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Freitas, HS","330","2007","08","03",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.661389","-22.638611","482","482",NA,NA,"SPF00200203",NA,NA,NA,"Freitas, HS","2009",NA,NA,"-44.661389","-22.638611",NA,NA,NA,NA,NA
"150","2019-11-13 11:29:48-03","USP","SPF","200210","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Freitas, HS","424","2006","04","20",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778","504","504",NA,NA,"SPF00200210",NA,NA,NA,"Freitas, HS","2009",NA,NA,"-44.656667","-22.642778",NA,NA,NA,NA,NA
"151","2020-01-14 12:02:20-03","USP","SPF","231097","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Gomes, M","1123","2015","12","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.246111","-22.965556","157","157",NA,NA,"SPF00231097",NA,NA,NA,"Gomes, M","2015","12",NA,"-43.246111","-22.965556",NA,NA,NA,NA,NA
"152","2019-11-13 11:29:48-03","USP","SPF","13511","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Heringer, EP","1753","1945","01","20",NA,"Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental.","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,"SPF00013511",NA,"10350","auto","Kirkbride, JH","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:29:48-03","USP","SPF","227016","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Braga, JMA","3147","1995","12","20",NA,"Brasil","Rio de Janeiro","Guapimirim",NA,"-42.9818992614746","-22.5372009277344","350","350",NA,NA,"SPF00227016","SPF00227016","21463","auto","Delprete, PG","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:29:48-03","USP","SPF","227020","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Braga, JMA","3688","1997","03","17",NA,"Brasil","Rio de Janeiro","Mangaratiba","Reserva Ecológica Rio das Pedras.","-44.040599822998","-22.9596996307373","70","70",NA,NA,"SPF00227020","SPF00227020","17272","auto","Gomes, M","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:29:48-03","USP","SPF","150464","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Cordeiro, I","2317","2000","09","27",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SPF00150464",NA,"30093","auto","Costa, CB","2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:29:48-03","USP","SPF","99542","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Baitello, JB","480","1994","03","29",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"SPF00099542",NA,"38855","auto","Zappi, DC","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-01-14 12:02:20-03","USP","SPF","231114","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Garcia, RJF","3798","2014","07","29",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"Cordenadas em UTM 23K X=323140, Y=7357090.","SPF00231114",NA,"53584","auto","Honda, S","2014","09",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:29:48-03","USP","SPF","99661","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Furlan, A","1373","1994","04","14",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00099661",NA,"34265","auto","Zappi, DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:14:04-03","UEFS","HUEFS","109209","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Bovini, M.G.","457","1994","06","09",NA,"Brasil","Rio de Janeiro","Parati","Apa-cairucu, Ponta Negra, trilha para praia dos Antigos. APA-Cairuçu.","-44.05","-23.016667","200","200",NA,NA,"HUEFS0109209","HUEFS0109209",NA,NA,NA,NA,NA,NA,"44W3'","23S1'","Asteranae",NA,NA,NA,NA
"160","2019-10-07 09:14:04-03","UEFS","HUEFS","226331","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Gomes, M.","1123","2015","12","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca, próximo à Estrada da Vista Chinesa.","-43.246111","-22.965556","157","157",NA,"Floresta Ombrófila Densa.","HUEFS0226331","HUEFS0226331",NA,NA,NA,NA,NA,NA,"43W14'46''","22S57'56''","Asteranae",NA,NA,NA,NA
"161","2019-10-07 09:14:04-03","UEFS","HUEFS","192687","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Silva Neto, S.J.","928","2000","02",NA,NA,"Brasil","Rio de Janeiro",NA,"Reserva da Petrobras.Estrada para a represa da CEDAE.","-43.233333","22.516667","60","60",NA,NA,"HUEFS0192687","HUEFS0192687",NA,NA,NA,NA,NA,NA,"43W14'0''","22N31'0''","Asteranae",NA,NA,NA,NA
"162","2015-03-17 13:28:12-03","F","FMNH-SEEDPLANTS","V0252859F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0252859F","V0252859F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"163","2015-03-17 13:28:12-03","F","FMNH-SEEDPLANTS","V0252860F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0252860F","V0252860F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"164","2015-03-17 13:28:12-03","F","FMNH-SEEDPLANTS","V0252861F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0252861F","V0252861F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"165","2015-03-17 13:28:12-03","F","FMNH-SEEDPLANTS","V0252862F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0252862F","V0252862F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"166","2015-03-17 13:28:12-03","F","FMNH-SEEDPLANTS","V0252863F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0252863F","V0252863F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"167","2015-03-17 13:28:12-03","F","FMNH-SEEDPLANTS","V0252864F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0252864F","V0252864F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"168","2015-03-17 13:28:12-03","F","FMNH-SEEDPLANTS","V0252865F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0252865F","V0252865F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"169","2015-03-17 13:28:12-03","F","FMNH-SEEDPLANTS","V0252866F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0252866F","V0252866F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"170","2015-03-17 13:28:12-03","F","FMNH-SEEDPLANTS","V0252867F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0252867F","V0252867F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"171","2019-06-24 08:11:53-03","IAC","IAC","31279","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","stipulata","Bathysa stipulata","J.Presl","L. Krieger & U.C. Câmara","9612","1970","11","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","estrada do Contorno, Vale do Bom Sucesso","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,"L. Krieger & U.C. Câmara","1970","11","02","-43.2075","-22.9028",NA,NA,NA,NA,NA
"172","2020-02-20 14:37:38-03","IAC","IAC","49033","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","388","2006","12","05",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"subparcela 32, indivíduo G 518",NA,NA,NA,NA,"S.L. Jung-Mendaçolli","2006","11","01","-45.080223","-23.373498",NA,NA,NA,NA,NA
"173","2020-02-20 14:37:38-03","IAC","IAC","49919","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","E. Ramos; H.R. Gonçalves & S. Santos","566","2007","04","15",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081838","-23.373568",NA,NA,NA,"Subparcela 25, Indivíduo H0375",NA,NA,NA,NA,"E. Ramos et al.","2007","04","15","-45.081838","-23.373568",NA,NA,NA,NA,NA
"174","2020-02-20 14:37:38-03","IAC","IAC","49920","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","E. Ramos; H.R. Gonçalves & S. Santos","567","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081681","-23.372936",NA,NA,NA,"Subparcela 93, Indivíduo H1461",NA,NA,NA,NA,"E. Ramos et al.","2007","10","01","-45.081681","-23.372936",NA,NA,NA,NA,NA
"175","2020-07-23 12:20:03-03","CEPLAC","CEPEC","131217","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,"M. Gomes","516","1992","10","26",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de Paraiso. Proximidades do alojamento. Área FP28.","-42.933333","-22.533333",NA,NA,NA,NA,NA,NA,NA,NA,"M. Gomes",NA,NA,NA,"42W56'0","22S32'0",NA,NA,NA,"30/12/1992",NA
"176","2020-07-23 12:20:03-03","CEPLAC","CEPEC","137939","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,"S. J. S. Neto","1204",NA,NA,NA,NA,"Brasil","Rio de Janeiro","SARACURUNA",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"S. J. S. Neto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-07-23 12:20:03-03","CEPLAC","CEPEC","148232","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,"M. Gomes","1123",NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"57442","auto","M. Gomes",NA,NA,NA,NA,NA,NA,NA,NA,"2/12/2015",NA
"178","2009-11-26 13:55:30-02","INPA","INPAW","2609","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","Bathysa","Kuhlmor, M.",NA,"1946","12","19",NA,"Brasil","S&#227;o Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J.C. Gomes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-09-22 13:49:02-03","USP","SPFW","3737","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) J.Presl","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moyses Kuhlmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-11-05 13:53:57-03","UNIRIO","HUNI","6073","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","A.R.T. Wheatley; C.de O. Meirelles; I.B. Silva; J.R.S. da Silva","36","2018","03","17",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Beira de trilha. REGUA Reserva Ecológica de Guapiaçu","-42.738333","-22.397778","404","404",NA,"P12 Habito: Arbusto, Árvore","HUNI00006073",NA,NA,NA,"R.A. Sartori",NA,NA,NA,"42º44'18''W","22º23'52''S",NA,NA,NA,NA,NA
"181","2020-11-05 13:53:57-03","UNIRIO","HUNI","6074","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","I.B. Silva; G.M. Chagasteles; M.I.D. Garcia","37","2017","09","15",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Beira de trilha. REGUA Reserva Ecológica de Guapiaçu","-42.6530990600586","-22.4624996185303",NA,NA,NA,"C6","HUNI00006074",NA,"32671","auto","R.A. Sartori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:08:43-03","UnB","UB","166551","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Mori, SA; Silva, LAM; Santos, TS","11506","1979","02","08","Southern America","Brasil","Bahia","Itacaré","Ramal da torre da Embratel com entrada no Km 15 da Rodovia Ubaitaba / Itacaré (BR 654)","-38.9967002868652","-14.2775001525879",NA,NA,NA,"Árvore 7m.; Mata higrófila",NA,NA,"41230","auto","Germano Filho, P","1998","10","26",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-01 15:08:43-03","UnB","UB","166552","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Heringer, EP","1753","1945","01","20","Southern America","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental","-43.2655982971191","-21.5877990722656",NA,NA,NA,"Árvore.",NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-01 15:08:43-03","UnB","UB","166550","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Heringer, EP","863","1941","12","15","Southern America","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,NA,"Árvore. Flores pequenas verde-cremes.",NA,NA,"10350","auto","Gomes, JC","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-23 13:23:04-03","MN","R-TIPOS","9929","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","Presl.","Glaziou, A.F.M.","7677","1874","11","14",NA,"Brasil","Rio de Janeiro","Petrópolis","Serra da Estrela","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"R000009929","R000009929_001","36524","auto","Cruz, J.","1931",NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntypus de Bathysa mendonçaei K. Schum."
"186","2021-03-04 15:46:00-03","IF","SPSF","34349","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5083","2004","01","28","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: Árvore de m de altura e cm de perímetro à altura do peito. Matriz 2513; GEOGRAFIA: Trilha do Rio Bonito. Floresta Ombrófila Densa.&nf;UTM: X=497404 Y=7428842 ZONA=23;",NA,NA,"38855","auto","C.B.Giaquinto","2018","05","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"187","2021-03-04 15:46:00-03","IF","SPSF","34326","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5056","2004","01","22","América do Sul","Brasil","SP","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.310001373291","-23.2199993133545",NA,NA,NA,"COLETA: Árvore de 9m de altura e 56cm de perímetro à altura do peito. Matriz 2338; GEOGRAFIA: Trilha do Pau de Bala. Floresta Ombrófila Densa.;",NA,NA,"27362","auto","C.B.Giaquinto","2018","05","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"188","2021-03-04 15:46:00-03","IF","SPSF","13985","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","A.Custodio Filho & Al Gentry","4526","1987","02","03","América do Sul","Brasil","SP","Boraceia",NA,"-46","-23.583333","800","800",NA,"COLETA: Tree 28cm dbh. Sterile.; GEOGRAFIA: Entre Moji das Cruzes e Biritiba-Mirim. Crista da Sera do Mar.;",NA,NA,NA,NA,"C.B.Giaquinto","2018","05","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"189","2021-03-04 15:46:00-03","IF","SPSF","12496","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","A.Custodio Filho & G.A.D.C. Franco","2818","1988","03","01","América do Sul","Brasil","SP","Salesópolis","Reserva Florestal, Guaratuba","-45.866667","-23.65","890","950",NA,"COLETA: Árvore pequena, com frutos.; GEOGRAFIA: Casa Grande.;",NA,NA,NA,NA,"C.B.Giaquinto","2018","05","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"190","2021-03-04 15:46:00-03","IF","SPSF","34600","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","368","2005","03","13","América do Sul","Brasil","SP","Pedro de Toledo","Parque Estadual da Serra do Mar - Núcleo Pedro de Toledo","-47.232778","-24.274722",NA,NA,NA,"COLETA: Árvore de 5m de altura. Frutos.; GEOGRAFIA: Trilha do Rio do Ouro&nf;UTM: X=291532 Y=7323513;",NA,NA,NA,NA,"N.M.Ivanauskas","2017","12","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"191","2021-03-04 15:46:00-03","IF","SPSF","34638","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","407","2005","03","15","América do Sul","Brasil","SP","Itanhaém",NA,"-46.738611","-23.999444","799","799",NA,"COLETA: Árvore de 4m de altura.; GEOGRAFIA: Trilha do Rio Camburi&nf;UTM: X=323131 Y=7344746;",NA,NA,NA,NA,"N.M.Ivanauskas","2017","12","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"192","2021-03-04 15:46:00-03","IF","SPSF","42307","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","R.T.Polisel & N.M.Ivanauskas & R.Esteves","648","2008","04","27","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366667","-22.806667","1115","1115",NA,"COLETA: Árvore de 6 m de altura. Flores castanhas.; GEOGRAFIA: Nos arredores da sede da unidade.;",NA,NA,NA,NA,"N.M.Ivanauskas","2017","12","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"193","2021-03-04 15:46:00-03","IF","SPSF","50450","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","F.Búgola-Silva et al.","8132","2008","04","24","América do Sul","Brasil","SP","Santo André","Paranapiacaba","-46.297222","-23.769167",NA,NA,NA,"COLETA: Árvore 7 m, fruto marrom; GEOGRAFIA: Trilha da Pontinha;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"194","2021-03-04 15:46:00-03","IF","SPSF","28825","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,"F.O. Souza","187","2000","10","20","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha dos Macacos&nf;;",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"195","2021-03-04 15:46:00-03","IF","SPSF","28733","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,"I.Cordeiro","2317","2000","09","27","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"196","2021-03-04 15:46:00-03","IF","SPSF","28672","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,"L.Rossi","2144","2000","09","19","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"197","2021-03-04 15:46:00-03","IF","SPSF","16993","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","J.B.Baitello","480","1994","03","29","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"38855","auto","P.Germano-Filho","2007","11","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"198","2021-03-04 15:46:00-03","IF","SPSF","14059","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","J.B.Baitello","399","1990","04","25","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"38855","auto","J. A. Pastore","2007","11","26",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"199","2021-03-04 15:46:00-03","IF","SPSF","13262","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","J.B.Baitello","334","1989","12","12","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"38855","auto","J. A. Pastore","2007","11","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA
