"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","imagecode","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"482","2020-01-17 04:33:00-03","MO","MOBOT","100784729","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Zenner Ganz|Cindy Barboza|Jack Carhuacosme|Valerio Flores","Valenzuela Gamarra 25113","2013","7","13","South America","Peru",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Junín",NA,"L. Valenzuela (HOXA)","Satipo","Distrito Río Tambo. Comunidad Nativa Pichiquia. Parque Nacional Otishi.","-74.0386111","-11.37","1348.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","2",NA,NA
"483","2016-07-09 07:29:00-03","MO","MOBOT","100914915","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","George Gardner","Gardner 2666",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","Syntype",NA,NA,"K. Potgieter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"484","2016-08-12 22:11:00-03","MO","MOBOT","100915022","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Calvin R. Sperling|M.G. Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","Sperling 6248","1982","6","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Pará",NA,"K. Potgieter (ILL)",NA,"10 km east of AMZA camp N-1 and 5-10 km along the entrance road to AZUL, and abandoned manganese exploration camp.","-50.2666667","-6.0833333","600.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"485","2016-08-12 22:13:00-03","MO","MOBOT","100915024","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 7137","1981","7","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Distrito Federal",NA,"K. Potgieter (ILL)",NA,"Reserva Ecológica do IBGE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"486","2016-08-12 22:05:00-03","MO","MOBOT","100915045","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 14514","1966","4","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Goiás",NA,"K. Potgieter (ILL)",NA,"Cerrado, Rio da Prata, ca. 6 km S of Posse.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"487","2017-06-06 10:35:00-03","MO","MOBOT","100974954","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","William R. Anderson","Anderson 8203","1973","4","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Goiás",NA,"A.J.M. Leeuwenberg",NA,"5 km by road E of Cristalina.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"488","2017-06-06 10:39:00-03","MO","MOBOT","100974959","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Scott A. Mori|L.A. Mattos Silva","Mori 16900","1984","7","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Distrito Federal",NA,"A. Leeuwenberg",NA,"Município de Planaltina, 22 km W of Planaltina. Cerrado Reserve of CPAC (Centro de Pesquisas Agropecuario Cerrados).",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"489","2020-09-11 17:48:00-03","MO","MOBOT","101221132","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Rodolfo Vásquez|Rocío Rojas|E. Vásquez|Jaime Flores","Vásquez Martínez 43949","2019","11","9","South America","Peru",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Madre de Dios",NA,"R. Vásquez (HOXA)","Tahuamanu","Distrito Iñapari. Concesión Forestal Consolidado Catahua.","-69.5291667","-11.2027778","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"877","1",NA,NA
"490","2011-11-18 09:33:00-02","MO","MOBOT","1091214","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Antony Jardim","Jardim 3148","1996","7","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,"J.F.Morales (INB)","Velasco","Los Fierros cerca el campamento. Bosque alto de Apuleia leiocarpa, Erisma uncinatum, varios Vochysia, Qualea, Pseudolmedia laevis + otros generos en Moraceae. Suelos oxisoles.","-60.9280556","-14.5580556","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"491","2008-05-27 22:02:00-03","MO","MOBOT","1091411","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Antony Jardim|Paul F. Foster|et al.","Jardim 3314","1996","8","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,NA,"Velasco","30 km al norte del aserradero Moira yendo al Choré. Bosque de lianas del Proyecto Bejucal de USZ con Phenakospermum, Astrocaryum, diversidad en generos de Leguminosae, Moraceae, Sapotaceae. Poblaciones relictos de Couratari guianensis, Rinoreocarpus ulei y otros. Suelos oxisoles.","-61.16138","-14.34611","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"492","2012-03-18 05:12:00-03","MO","MOBOT","1117880","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Antony Jardim|Fabiana Mamani M.","Jardim 3693","1996","11","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,NA,"Chiquitos","Roboré. 40 km al oeste de Roboré yendo se a San Jose de Chiquitos. Bosque cerrado con Anadenanthera macrocarpa, Luehea cf. candicans, Terminalia argentea.. Suelos arenosas.",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"493","2008-05-27 22:02:00-03","MO","MOBOT","1118085","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","R.C. Quevedo|Luzmila Arroyo P.|E. Gutiérrez|Antony Jardim|R.A. Medina|A. Nuñez|E. Soliz","Quevedo Sopepí 1595","1993","9","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,"A. Fuentes","Velasco","Parque Nacional Noel Kemmpff Mercado. Campamento Las Torres. Bosque seco con afloramientos rocoso. Ladera del bosque con abundante Bromelia en estrato herbáceo y abundante bambú. Parcela permanente de estudio.","-60.83111","-13.65388","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"494","2011-02-17 10:19:00-02","MO","MOBOT","1127347","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Elsa M. Zardini|W. Cardozo","Zardini 45041","1996","6","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Amambay",NA,"J.F. Morales (INB)",NA,"Estancia Sereno (buffer zone of Parque Nacional Cerro Corá). Cerrado scrub on sandy soil (red).","-56.0433333","-22.6194445","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1063","1",NA,NA
"495","2013-01-28 05:13:00-02","MO","MOBOT","1152514","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","René Guillén V.","Guillén Villarroel 1175","1994","3","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,"A. Fuentes","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Cerro Pelao; 5 km del aserradero sobre el camino a El Empalme. Parcela permanente en estudio.","-61.5","-14.5333333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"496","2013-02-13 05:33:00-02","MO","MOBOT","1152566","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Mario Saldias P.|Antony Jardim|Juan Surubí","Saldias Paz 3153","1994","4","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,"J.F. Morales (INB)","Velasco","Parque Nacional Noel Kempff Mercado. Camino entre el campamento viejo Los Fierros y el Puente Los Cepes. Bosque húmedo de 20-25 m de altura en piedemonte. Parcela permanente en estudio.","-60.7833333","-14.6","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"497","2009-12-11 13:35:00-02","MO","MOBOT","1153091","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","H. Gonzáles|Timothy J. Killeen|Luzmila Arroyo P.|Bonifacio Mostacedo C.|L. Cabrera","Gonzáles 8","1994","5","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,"J.F. Morales (INB)","Velasco","Parque Nacional Noel Mercado; campamento Huanchaca I; bosque de galeria, bosque húmedo con dosel de 20 m y emergentes de hasta 40 m altura. Parcela permanente de estudio.","-60.8125","-13.9261111","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"498","2012-03-18 05:12:00-03","MO","MOBOT","1153665","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Antony Jardim|Fabiana Mamani M.","Jardim 3693","1996","11","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,"J.F. Morales","Chiquitos","Provincia Chiquitos 40 km al Oeste de Roboré yendo hacia San José de Chiquitos. Bosque cerrado; bosques secos con Anadenanthera macrocarpa; Luea; Terminalia argentea.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"499","2008-05-27 22:02:00-03","MO","MOBOT","1209631","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","G. dos Santos|et al.","Santos 692","1992","1","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Pará",NA,"K. Potgieter (ILL)",NA,"Santarem. Alter do Chao Loma rochosa acima do Rio Tapajos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2008-05-27 22:02:00-03","MO","MOBOT","1209633","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","G. dos Santos|et al.","Santos 532","1992","1","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Pará",NA,"K. Potgieter (ILL)",NA,"Parauapebas. Reserva Biologica da Serra dos Carajas. Companhia Vale do Rio Doce. Area 4 do Igarape Bahia, proximo aos tanques de rejeito. Floresta de tierra firme. Transecto 9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2013-03-09 05:41:00-03","MO","MOBOT","1322269","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Alfredo F. Fuentes|G. Navarro","Fuentes Claros 2082","1997","8","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,"A. Fuentes","Chiquitos","Lourdes, 50 km al S de Roboré. Complejo de cerrado y bosques semideciduos relictos sobre arenas (Abayoy), profundamente alterados por fuego y ganaderia. Con Caesalpinia marginata e Hymenaea stigonocarpa en matorral; Anadenanthera colubrina y Tabebuia aurea en bosques relictos.","-60.366667","-18.216667","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2013-02-13 05:33:00-02","MO","MOBOT","1716826","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Mario Saldias P.","Saldias Paz 1881","1996","7","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,"I.Vargas, 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2008-05-27 22:02:00-03","MO","MOBOT","1716836","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Israel G. Vargas C.|Robin B. Foster","Vargas Caballero 3464",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Santa Cruz",NA,"I. G. Vargas '95","Chiquitos","Santiago de Chiquitos; 3 a 5 km al NE del pueblo, tramo entre el pueblo y la Serranía de Santiago de Chiquitos. Cerrado con bosque bajo, arbolitos de 5 a 10 m de altura en campo abierto de laderas, suelo arenoso y bosque más denso y alto en márgenes de las quebradas.","-59.58333","-18.33333","500.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2011-02-16 13:41:00-02","MO","MOBOT","1866100","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Boris A. Krukoff","Krukoff 10892","1939","9","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"La Paz",NA,"St.G. Beck, 1995, rev.cit.: Woodson (1951), 0","Larecaja","Tuiri (ca. Mapiri, lado izquierdo en la orilla del río Mapiri).","-68.2666667","-15.25","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"505","2008-05-27 22:02:00-03","MO","MOBOT","1867105","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","B. Kuno|Luis Rea","Kuno 257","1995","6","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"La Paz",NA,"B. Kuno, L. Rea","Abel Iturralde","delta que forman el arroyo Arana y el río Tuichi, pozo Yariapo X-1. Bosque primario, suelo arcilloso, bosque montano húmedo, en transición a bosque húmedo de llanura con elementos de bosque amazónico","-67.76666","-14.45","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-01-25 04:35:00-02","MO","MOBOT","2209549","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Abel Monteagudo|Antonio Peña|Luis Valenzuela G.|Isau Huamantupa|M. I. Cazorla","Monteagudo Mendoza 6158","2003","9","22","South America","Peru",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Madre de Dios",NA,NA,"Tambopata","Distrito Tambopata. Rio Tambopata, explorer´s inn reserve. Bosque primario tropical lluvioso, parcela cero","-69.28333","-12.83333","206.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"507","2020-07-25 11:27:00-03","MO","MOBOT","2489496","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Émile Hassler|Teodoro Rojas","Hassler 10575","1908","8",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Amambay",NA,"Kurt Potgieter (ILL)",NA,"Sierra de Amambay in campis cerrados. Esperanza. Itinera in Paraguaria septentrionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"508","2008-05-27 22:02:00-03","MO","MOBOT","2554956","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Elias Meneces","Meneces 899",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"J. Francisco Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2009-12-24 06:23:00-02","MO","MOBOT","2794658","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Kiyoko Deguchi|Shunsuke Tsugaru","Deguchi 1688","1987","10","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Amambay",NA,"Kurt Potgiere, 4/",NA,"Cerro Cora, Pedro Juan Caballéro.",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2008-05-27 22:02:00-03","MO","MOBOT","2794925","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","AZEVEDO","AZEVEDO 142","1988","9","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"J.F. Morales",NA,"Area do Jardin Botanico de Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2011-02-05 07:52:00-02","MO","MOBOT","2795251","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","G. dos Santos|Alwyn H. Gentry|Rosa Ortiz","Santos 532","1992","1","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Pará",NA,"K. Potgieter",NA,"Parauapebas. Reserva Biological da Serra dos Carajas Companhia Vale do Rio Doce. Area 4 do lgarape Bahia, proximo aos tanques de rejeito.",NA,NA,"620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2014-11-10 19:38:00-02","MO","MOBOT","2795394","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","B.A.S. Pereira|D. Alvarenga","Pereira 2954","1995","10","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Minas Gerais",NA,NA,NA,"Municipio de Paracatu. Coord:","-46.66666","-17.33333","670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2010-07-14 08:34:00-03","MO","MOBOT","2797462","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Nilda Begazo","Begazo 103","1980",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Ucayali",NA,"A.J.M. Leeuwenberg (WAG)","Coronel Portillo","Estación Experimental Alexander Von Humboldt. Arb. Adolfo Salazar Cavero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2013-02-11 16:00:00-02","MO","MOBOT","2797487","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","Maguire 56395","1963","8","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"J.F. Morales, 4/03",NA,"In cerrados 100 km north of Cuiaba, en route to Diamantino, Mato Grosso. Brasilia-Acre Highway.",NA,NA,"200.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2015-08-13 05:50:00-03","MO","MOBOT","3243755","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","R.M. Harley","Harley 53776","2000","3","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Bahia",NA,"L.P. de Queiroz",NA,"Formosa do Rio Preto: 27 km de Coaceral, na estrada para formosa do Rio Preto. Cerrado, beira da estrada.","-45.28333","-10.61027","849.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2009-10-30 07:48:00-02","MO","MOBOT","2868141","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Boris A. Krukoff","Krukoff 5682","1933","8","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Acre",NA,"Kurt Potgieter (ILL)",NA,"near mouth of Rio Macauhan (tributary of Rio Yaco), on terra firma.","-69","-9.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2013-02-11 16:00:00-02","MO","MOBOT","3271677","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","Maguire 56296","1963","8","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"Kurt Potgieter I/",NA,"in cerrados, 15-120 km beyond Alto araguaia, road to Cuiaba, Mato Grosso. Brasilica-Acre Highway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2013-02-11 16:00:00-02","MO","MOBOT","3271857","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","Maguire 57104","1963","10","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Goiás",NA,"Kurt PotgieterI/",NA,"frequent in cerrado along road to Rio Corumba, 30 km from Gama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2010-10-07 15:27:00-03","MO","MOBOT","3273122","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 14729","1966","4","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Bahia",NA,"Kurt Potgieter I/",NA,"Cerrado, Rio Piau, a 150 km. S. W. of Barreiras",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2011-02-18 15:11:00-02","MO","MOBOT","3273280","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Apparicio P. Duarte","Duarte 2938","1950","8","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Minas Gerais",NA,"Kurt Potgieter I/",NA,"Serra de Catiara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2009-11-24 16:12:00-02","MO","MOBOT","3275318","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","William R. Anderson","Anderson 7928","1973","3","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Paraná",NA,"A.J.M.Leewenberg",NA,"7 km by road N of Sao Joao da Alianca; cerrado.",NA,NA,"1070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2013-02-11 16:00:00-02","MO","MOBOT","3281966","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","Maguire 56592","1963","9","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Rondônia",NA,"Kurt Potgieter I/",NA,"In forest 1 km beyond camp 66 km west of Vilhenena. Brasilica-Acre Highway.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-01-25 04:35:00-02","MO","MOBOT","3341300","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Luis Valenzuela G.","Valenzuela Gamarra 7671","2006","8","24","South America","Peru",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Cusco",NA,"J. Francisco Morales (INB)","La Convención","Dist. Echarate, carretera Kiteni Cumpiroshato. Bosque secundario","-73.06027","-12.61444","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"524","2014-10-03 05:34:00-03","MO","MOBOT","417574","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Percy Núñez V.|M. Palma|J. Arque","Núñez Vargas 10269","1989","2","3","South America","Peru",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Cusco",NA,"A.J.M. Leeuwenberg (WAG)","La Convención","Abajo de Echarate en el Alto Urubamba. Manguyari, bosque con árboles (hasta 40 m de alto con copa de 25 m de ancho).","-72.6666667","-12.7833333","670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","5",NA,NA
"525","2017-08-25 05:21:00-03","MO","MOBOT","417751","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Percy Núñez V.|Gregorio Ortiz","Núñez Vargas 12804","1991","2","2","South America","Peru",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Cusco",NA,"A. Fuentes (LPB)","La Convención","Río Manguriari (Manguyari). Alto Urubamba; upstream to Río Manguriari.","-72.6666667","-12.7833333","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","5",NA,NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","418043","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","macrocarpon","Aspidosperma macrocarpon","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57608","1987","5","25","South America","Peru",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Madre de Dios",NA,"Kurt Potgieter (ILL)","Tambopata","Tambopata Nature Reserve; junction of Río La Torre and Río Tambopata, Swamp Trail. Tree Plot.","-69.28333","-12.83333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-98","1",NA,NA
