"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","typeStatus"
"468","2021-03-25 13:53:20-03","UNIVILLE","JOI","11834","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A.L. de Gasper","2010","03","29","T.J. Cadorin","1378","2010","02","23","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.475556","-27.576667","48º28'32''W","27º34'36''S","444","444","; HABITO: epífita de Cyathea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2021-03-25 13:53:20-03","UNIVILLE","JOI","12146","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A.L. de Gasper","2010","03","22","T.J. Cadorin","1017","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","49º35'6''W","26º43'39''S","785","785","; HABITO: epífita de Cyathea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-03-25 13:53:20-03","UNIVILLE","JOI","11825","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","S. Silveira","2010","05","31","A. Stival-Santos","2920","2010","05","31","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Cova da Onça.","-48.780833","-27.628889","48º46'51''W","27º37'44''S","236","236","; HABITAT: beira de estrada; HABITO: epífita de Alsophila; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-03-25 13:53:20-03","UNIVILLE","JOI","11847","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A.L. de Gasper","2010","05","24","T.J. Cadorin","1133","2010","02","02","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","49º8'24''W","26º16'48''S","770","770","; HABITO: epífita de Cyathea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-03-25 13:53:20-03","UNIVILLE","JOI","12147","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A.L. de Gasper","2010","03","22","J.L. Schmitt","769","2010","03","22","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","49º24'36''W","28º10'12''S","445","445","; HABITO: epífita de Cyathea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-03-25 13:53:20-03","UNIVILLE","JOI","12106","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A. Stival-Santos","2010","04","20","A. Stival-Santos","2611","2010","04","20","Brasil","Santa Catarina","Major Gercino",NA,"-49.14","-27.449722","49º8'24''W","27º26'59''S","708","708","; HABITAT: interior do fragmento; HABITO: epífita de Cyathea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-03-25 13:53:20-03","UNIVILLE","JOI","12130","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A.L. de Gasper","2009","12","03","A. Korte","1304","2009","12","03","Brasil","Santa Catarina","Ituporanga","Alto Rio Bonito.","-49.410556","-27.54","49º24'38''W","27º32'24''S","676","676","; HABITAT: interior do fragmento; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2021-03-25 13:53:20-03","UNIVILLE","JOI","18179","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price",NA,NA,NA,NA,"Kons, N.","9","2019","09","12","Brasil","Santa Catarina","Três Barras","Flores Nacional de Três Barras.","-50.3222007751465","-26.1063995361328",NA,NA,NA,NA,NA,"JOI018179",NA,NA,NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA
"476","2019-10-07 09:38:46-03","UEFS","HUEFS","21691","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price",NA,NA,NA,NA,"Cordeiro, J.","1154","1994","03","09","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUEFS0021691",NA,"Pteridophyta","Polypodiales",NA,NA,"17116","auto","Polypodiopsida",NA,NA,NA,NA
"477","2021-03-04 11:18:16-03","UEFS","HUEFS","55264","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","F.P.F.Athayde","2001","11",NA,"Nonato, F.R.","324","1997","07","12","Brasil","Minas Gerais","Marmelópolis","Estrada de acesso a Fazenda Saiqui, caminho para o Pico dos Marins, Serra da Mantiqueira.","-22.483333","-45.1","22W29'","45S6'","1340","1340",NA,"HUEFS0055264","HUEFS0055264_e1","Pteridophyta","Polypodiales",NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA
"478","2020-04-29 16:30:36-03","UFVJM","HDJF","2642","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Gasper, AL","2010","01","25","Cadorin, TJ; Uller, HF; Oliveira, CPL","902","2009","12","10","Brasil","Santa Catarina","Joinville","Serra Dona Francisca","-49.422222","-26.1925","-49.422222","-26.1925",NA,NA,NA,"HDJF002642","HDJF002642_01","Pteridophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-04-29 16:30:36-03","UFVJM","HDJF","2643","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Gasper, AL","2010","01","25","Cadorin, TJ; Uller, HF; Oliveira, CPL","902","2009","12","10","Brasil","Santa Catarina","Joinville","Serra Dona Francisca","-49.422222","-26.1925","-49.422222","-26.1925",NA,NA,NA,"HDJF002643","HDJF002643_01","Pteridophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-06 16:08:35-03","IAC","IAC","6090","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","L.C. Bernacci","2002","12","13","A.S. Lima","s/nº","1941","01","16","Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806","-45.889778","-23.653806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-07-23 12:19:28-03","CEPLAC","CEPEC","118798","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum",NA,"P. H. Labiak",NA,NA,NA,"P. H. Labiak","3910","2007","04","21","Brasil","Paraná","TUNAS DO PARANÁ","Às margens do Rio Capívarí.","-48.823611","-25.089167","48W49'25","25S5'21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/02/2007",NA,NA
"482","2020-07-23 12:19:28-03","CEPLAC","CEPEC","118503","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum",NA,"F. B. Matos",NA,NA,NA,"F. B. Matos","1206","2006","05","28","Brasil","Paraná","antonina","Reserva Natural Rio Cachoeira (SPVS), Trilha do Macaco.","-48.683333","-25.3","48W41'","25S18'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA
"483","2020-07-23 12:19:28-03","CEPLAC","CEPEC","118808","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum",NA,"F. B. Matos",NA,NA,NA,"F. B. Matos","1111","2006","03","25","Brasil","Paraná","antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Gervásio.","-48.683333","-25.3","48W41'","25S18'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA
"484","2019-07-02 15:56:27-03","UEM","HUEM","30472","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","F.B.Matos","2017","08",NA,"A.P.Freitas","36","2016","06","26","Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul., Trilha da Peroba","-52.316389","-24.104722","-52.316389","-24.104722",NA,NA,"Epífita em tronco de ozófila","HUEM000018163","HUEM000018163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-03-10 11:38:54-03","UNILA","EVB","2357","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gonzatti, F.",NA,NA,NA,"Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.","6528","2015","06","18","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha Manoel Gomes. Parque Nacional do Iguaçu","-53.840278","-25.154444","53º50'25''W","25º9'16''S","610","610","Soros imaturos amarelos Habitat: Relevo suave-ondulado Habito: Erva epífita, ciófila","EVB002357","EVB002357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-02-11 18:26:21-03","UFMG","BHCB-SL","145239","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2010","11","29","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1170","2010","11","29","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde. DATUM WGS84.","-42.417222","-20.700278","-42.417222","-20.700278","1299","1299","Epífita em Alsophila a 1,5m no interior de mata ciliar.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"487","2021-01-12 15:24:34-03","UFMG","BHCB-SL","2951","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","1997","04",NA,"Fortes, A","s.n.","1904",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Frasão;",NA,NA,NA,NA,NA,NA,"Terreno pedregoso;herbáceo",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-01-12 15:24:34-03","UFMG","BHCB-SL","133822","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2009","07","01","Dreveck, S; Carneiro, FE","990","2009","06","12","Brasil","Santa Catarina","Leoberto Leal","Rio do Meio;, Interior do fragmento. Floresta ombrófila mista. Estádio médio de regeneração.","-49.316667","-27.5375","-49.316667","-27.5375","847","847","Epífita de Cyathea. Altura: 30-50cm. Florística IFFSC 345(epífita).",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-02-11 18:26:21-03","UFMG","BHCB-SL","148586","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2009","11","27","Korte, A; Kniess, A","723","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão, epífita; Floresta Ombrófila Densa","-49.230556","-27.450278","-49.230556","-27.450278","850","850",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-02-11 18:26:21-03","UFMG","BHCB-SL","129506","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2009","03","20","Salino, A; Megale, ME","14213","2009","03","20","Brasil","Minas Gerais","Simonésia","RPPN da Mata do Sossego","-42.719444","-20.694444","-42.719444","-20.694444","1286","1286","Epífita em Alsophilla setosa a 1,50m de altura.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-01-12 15:24:34-03","UFMG","BHCB-SL","81495","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2003","05",NA,"Salino, A; Mota, RC; Carvalho, WAC","8694","2003","05","07","Brasil","Minas Gerais","Barão de Cocais","Mina de Gongo Soco (C.V.R.D.), Floresta Estacional Semidecidual Montana e área de campo rupestre sobre canga.","-43.616389","-19.944667","-43.616389","-19.944667","1200","1200","Epífita em caule de feto arborescente (Alsophila setosa), no interior de mata.","BHCB002292","BHCB002292",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-02-11 18:26:21-03","UFMG","BHCB-SL","148585","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2009","11","27","Cadorin, TJ; Clemes, SM; Oliveira, CPL; Boing, E","488","2009","11","09","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá, epífita de Cyathea; Floresta Ombrófila Densa","-48.87","-27.45","-48.87","-27.45","710","710",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-02-11 18:26:21-03","UFMG","BHCB-SL","99224","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2006","05",NA,"Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11081","2006","05","20","Brasil","Minas Gerais","Simonésia","RPPN Mata do Sossego, Floresta Ombrófila Densa Montana em área de vales e interflúvios.","-42.077889","-20.067222","-42.077889","-20.067222","1150","1600","Epífita em samambaiaçu (Alsophila setosa), no interior de mata. Prensado em álcool.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-02-11 18:26:21-03","UFMG","BHCB-SL","75165","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Carvalho, FA; Salino, A",NA,NA,NA,"Viana, PL","780","2001","10","07","Brasil","Minas Gerais","Belo Vale","Próximo e à estrada que liga a BR 040 a Belo Vale.","-43.936111","-20.443611","-43.936111","-20.443611","1300","1300","Epífita.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-02-11 18:26:21-03","UFMG","BHCB-SL","133823","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Assis, FC","2014","11","19","Dreveck, S; Carneiro, FE","686","2009","03","04","Brasil","Santa Catarina","Chapecó","Linha Monte Carlo, Floresta estacional decidual.","-52.74","-26.954722","-52.74","-26.954722","338","338","Florística IFFSC 2531(herbácea).",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-02-11 18:26:21-03","UFMG","BHCB-SL","128278","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Almeida, TE","2009","02","15","Almeida, TE; Souza, DT","1843","2009","02","15","Brasil","Minas Gerais","Passa-Vinte","Caminho entre a BR-494 e o município de Passa Vinte. Floresta Ombrófila Densa","-44.288056","-22.117778","-44.288056","-22.117778","1268","1268","Epífita em samambaiuçu, no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-01-12 15:24:34-03","UFMG","BHCB-SL","153444","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Assis, FC",NA,NA,NA,"Lombardi, JA; Saka, MN; Cavalca, LB","7893","2010","10","19","Brasil","São Paulo","São Lourenço da Serra","Res; Particular do Patrimônio Natural Paiol Maria, Trilha das Águas.","-46.939528","-23.825778","-46.939528","-23.825778","707","743","Trilha no interior de mata atlântica secundária. Epífita pendente sobre feto arborescetne. Duplicatas 2.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-01-12 15:24:34-03","UFMG","BHCB-SL","133859","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2009","06","01","Dreveck, S; Carneiro, FE","936","2009","05","22","Brasil","Santa Catarina","Chapadão do Lageado","Rio Saltinho;, Floresta Ombrófila Mista.","-49.59","-27.63","-49.59","-27.63","890","890","Epífita em Cyathea.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-02-11 18:26:21-03","UFMG","BHCB-SL","80965","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2003","04",NA,"Salino, A; et al.","8438","2003","04","15","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha da Caçadinha, com início na estrada do Carmo. Vegetação Secundária de Floresta Ombrófila Densa Alto Montana.","-48.419167","-24.2775","-48.419167","-24.2775","780","780","Epífita em caula de Ausophila.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-02-11 18:26:21-03","UFMG","BHCB-SL","111426","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2007","08",NA,"Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12548","2007","07","13","Brasil","Minas Gerais","Lambari","Parque Estadual de Nova Baden, Trilha das Sete Quedas. Floresta Estacional Semidecidual Montana.","-45.323306","-21.937556","-45.323306","-21.937556","890","1000","Epífita em samambaiaçu (Alsophila).",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-02-11 18:26:21-03","UFMG","BHCB-SL","125148","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Almeida, TE","2008","11","01","Almeida, TE; Kamino, LHY; Giacomin, LL","1635","2008","11","01","Brasil","Minas Gerais","Delfim Moreira","Estrada que leva da Barreira até o Distrito de São Francisco e Campos do Jordão. Floresta Ombrófila Densa.","-45.264472","-22.578528","-45.264472","-22.578528","1775","1775","Epífita em <em>Alsophila setosa</em>. Interior de floresta, próximo a córrego",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-02-11 18:26:21-03","UFMG","BHCB-SL","122795","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2008","06","26","Salino, A; Heringer, G; Dittrich, VAO","13637","2008","06","26","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana e afloramentos rochosos","-41.0875","-20.518889","-41.0875","-20.518889","1250","1250","Epífita em Alsophila setosa, no interior de floresta",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-02-11 18:26:21-03","UFMG","BHCB-SL","85263","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2003","10",NA,"Salino, A; Mota, RC; Mota, NFO; Melo, PHA","9182","2003","10","09","Brasil","Minas Gerais","Santa Maria do Salto","Distrito de Talismã, Fazenda Duas Barras, Próximo a divisa com o estado da Bahia. Floresta Ombrófila Densa Montana.","-40.057611","-16.404583","-40.057611","-16.404583","750","850","Epífita em feto arborescente (Alsophila setosa), na mata.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-02-11 18:26:21-03","UFMG","BHCB-SL","148647","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2011","03","16","Schimitt, JL; Cristofolini, C; Caglioni, E","905","2009","12","11","Brasil","Santa Catarina","Morro Grande","Três Barras, epífita; interior do fragmento; Floresta Ombrófila Densa","-49.77","-28.71","-49.77","-28.71","1400","1400",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-02-11 18:26:21-03","UFMG","BHCB-SL","148997","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Assis, FC","2011","08","07","Souza, FS; Machado, TM","1531","2011","04","07","Brasil","Espírito Santo","Divino de São Lourenço","Parque Nacional do Caparaó, Pedra Escorada. Floresta Ombrófila Densa Montana. DATUM WGS 84.","-41.763056","-20.550833","-41.763056","-20.550833","1159","1159","Epífita em Cyathea no interior de mata.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-02-11 18:26:21-03","UFMG","BHCB-SL","103437","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2006","11",NA,"Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","11359","2006","11","22","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde. Floresta Ombrófila Densa Montana","-41.8425","-20.419083","-41.8425","-20.419083","1200","1390","Epífita em samambaiaçu (Alsophila setosa), no interior de mata",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-02-11 18:26:21-03","UFMG","BHCB-SL","91495","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2005","03",NA,"Salino, A; et al.","10082","2005","03","22","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Araçá e Trilha do Rolado. Floresta Ombrófila Densa Sub-montana, degradada, ribeirinha com afloramentos calcáreos.","-48.467139","-24.636944","-48.467139","-24.636944","400","400","Epífita em Alsophila, a 1m de altura. Interior de mata, beira de trilha.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-02-11 18:26:21-03","UFMG","BHCB-SL","145287","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Assis, FC","2011","10",NA,"Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1218","2010","11","30","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Braço Norte. DATUM WGS84.","-42.235028","-20.749944","-42.235028","-20.749944","1183","1183","Epífita em Cyathea em interior de mata ciliar.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-02-11 18:26:21-03","UFMG","BHCB-SL","6708","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","1994","06","09","Salino, A; Silva, SM","s.n.","1993","03","13","Brasil","Paraná",NA,"Ilha do Mel",NA,NA,NA,NA,NA,NA,"Rupícola, no interior de mata. Morro do Miguel.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-02-11 18:26:21-03","UFMG","BHCB-SL","160999","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Souza, FS; Assis, FC","2012","08",NA,"Souza, FS; Miranda, E","1615","2012","09","02","Brasil","Minas Gerais","Itabira","Serra dos Alves, Córrego do Cocho. Floresta Estacional Semidecidual.","-43.458333","-19.491389","-43.458333","-19.491389","812","812","Diagnóstico Ambiental, Epífita em Cyathea.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-02-11 18:26:21-03","UFMG","BHCB-SL","90250","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2005","04",NA,"Salino, A; Mota, RC; Negreiros, D; Garcia, PA; Santos, LMM dos; Zimmer, L; Gleide, E; Sall","9790","2004","10","11","Brasil","Minas Gerais","Aiuruoca","Vale do Matutu, RPPN do Matutu, Cachoeira das Fadas. Área com Floresta Ombrófila Densa Montana ao longo de riacho.","-45.080528","-22.136917","-45.080528","-22.136917","1300","1300","Epífita em caule de Alsophila setosa.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-02-11 18:26:21-03","UFMG","BHCB-SL","74281","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Dittrich, VAO","2001","11",NA,"Dittrich, VAO","993","2001","11","13","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base de Saibadela, Trilha do Rio Saibadela. Floresta Ombrófila Densa.","-49.05","-24.2","-49.05","-24.2","90","90","Holoepífito preferencial entre 1 e 2,2m de altura sobre Alsophila sternbergii (Pohl) Sternb. ex D.S. Conant no interior de floresta.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-02-11 18:26:21-03","UFMG","BHCB-SL","84704","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Dittrich, VAO","2002","09",NA,"Dittrich, VAO; Breier, TB","1175","2002","09","26","Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Orla de floresta.","-47.916667","-24.2","-47.916667","-24.2","120","120","Holoepífito preferencial sobre Cyathea sp. na orla de Floresta Ombrófila Densa.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-02-11 18:26:21-03","UFMG","BHCB-SL","74299","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Dittrich, VAO","2002","04",NA,"Dittrich, VAO","1121","2002","04","03","Brasil","Minas Gerais","Marmelópolis","Picada para o Pico dos Martins.","-45.141667","-22.5","-45.141667","-22.5","1450","1450","Holoepífito preferencial entre 0,5 e 2m de altura sobre Alsophila setosa Kaulf. no interior da Floresta Ombrófila Densa Montana a beira de trilha.",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-02-11 18:26:21-03","UFMG","BHCB-SL","65125","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A","2001","10",NA,"Salino, A; Carvalho, FA","7643","2001","10","23","Brasil","Minas Gerais","Belo Vale","Floresta Ombrófila Densa Montana em fundo de vale.","-45.936111","-20.443611","-45.936111","-20.443611","1300","1300",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
