"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","year","month","locality","minimumElevationInMeters","day","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount"
"192","2017-09-11 16:26:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","capitata","Cocos capitata","Mart.",NA,"Glaziou, AFM","s.n.","Southern America","Brazil","Rio Grande do Sul",NA,"Floret praesertim Jul. et Aug.",NA,"P01P1N0023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","capitata","Cocos capitata","Mart.",NA,"Burchell, WJ","5318 et 5799","Southern America","Brazil","Minas Gerais",NA,NA,NA,"P01P1N0023",NA,NA,NA,"et inter Cocáes et Tambaú, praeterea inter Verara-legitima et flum. Rio das Velhas.",NA,NA,"Rio das Velhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha","Barb.Rodr.",NA,"Riedel, L","s.n.",NA,"?",NA,NA,NA,NA,"P03P2N0096",NA,NA,NA,"in campis ejusdem regionis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha","Barb.Rodr.",NA,"Rodrigues, ACM","s.n.",NA,"?",NA,NA,NA,NA,"P03P2N0096",NA,NA,NA,"supra mare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha","Barb.Rodr.",NA,"Weddell, HA","1931","Southern America","Brazil","Goiás",NA,NA,NA,"P03P2N0096",NA,NA,NA,"in prov. Goyaz inter Patrocinho et Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha","Barb.Rodr.",NA,"Burchell, WJ","5350","Southern America","Brazil","São Paulo",NA,NA,NA,"P03P2N0096",NA,"1827","08","Olaria to Rio Pardo",NA,"25",NA,"-47.35","-21.466667",NA,NA,NA,"-47.35","-21.466667",NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha","Barb.Rodr.",NA,"?","s.n.","Southern America","Brazil",NA,NA,"Crescit in Brasilia centrali montana, et subaequatoriali et tropica; campis saxosis inter Gramina, Vellosias et Leucothous mts.; HABITAT: campis saxosis inter Gramina, Vellosias et Leucothous mts.",NA,"P03P2N0096",NA,NA,NA,"in prov. Minas, Serra Aqua-pe,1160m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2017-09-11 16:26:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha","Barb.Rodr.",NA,"Riedel, L","s.n.","Southern America","Brazil",NA,NA,NA,NA,"P03P2N0096",NA,NA,NA,"in campis siccis ejusdem regionis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2017-09-11 16:26:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha","Barb.Rodr.",NA,"Barbosa Rodrigues, J","s.n.","Southern America","Brazil","Minas Gerais",NA,NA,NA,"P03P2N0096",NA,NA,NA,"campis saxosis inter Gramina, Vellosias et Leucothous mts. Serra Agua-pé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha angustifolia","Drude",NA,"Sello, HL","s.n.",NA,"?",NA,NA,NA,NA,NA,"angustifolia",NA,NA,"et sine loco speciali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2017-09-11 16:26:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha angustifolia","Drude",NA,"?","s.n.","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,"angustifolia",NA,NA,"Crescit cum specie in prov. Minas pr. Lagoa Santa, in campis (Warming!), et sino loco speciali: Sello!",NA,NA,"Lagoa Santa","-43.89","-19.63",NA,NA,NA,"-43.89","-19.63",NA,NA,NA,NA,NA,NA,NA,NA
"203","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha angustifolia","Drude",NA,"Warming, JEB","s.n.","Southern America","Brazil","Minas Gerais",NA,"Crescit cum specie in prov. Minas pr. Lagoa Santa, in campis",NA,NA,"angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha angustifolia","Drude",NA,"Sello, HL","s.n.",NA,"?",NA,NA,NA,NA,NA,"angustifolia",NA,NA,"et sine loco speciali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2017-09-11 16:26:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha angustifolia","Drude",NA,"?","s.n.","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,"angustifolia",NA,NA,"Crescit cum specie in prov. Minas pr. Lagoa Santa, in campis (Warming!), et sino loco speciali: Sello!",NA,NA,"Lagoa Santa","-43.89","-19.63",NA,NA,NA,"-43.89","-19.63",NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-09-11 17:07:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Arecaceae","Cocos","leiospatha","Cocos leiospatha angustifolia","Drude",NA,"Warming, JEB","s.n.","Southern America","Brazil","Minas Gerais",NA,"Crescit cum specie in prov. Minas pr. Lagoa Santa, in campis",NA,NA,"angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-08 12:50:41-03","UFRGS","ICN","131307","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Kinupp, VF","Kinupp, VF; Florístico 2003/, Alunos Inv","2867","América do Sul","Brasil","RS",NA,"Espécie ameaçada de extinção (Em perigo).; Árvore; 4,0 m total; fr.imaturos verdes; infrutescência com 1,12 m de comp. total e 0,45 m de ramificação lateral; infl. 0,85 m e espata com 1,0 m; flores cremes; limbo foliar com 2,20 m, 1,07 m de pecíolo;",NA,NA,NA,"2004","01","Fazenda XaFri Boqueirão",NA,"31","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-08 12:50:41-03","UFRGS","ICN","029501","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Irgang, BE","Irgang, BE","s.n.","América do Sul","Brasil","RS",NA,"Espécie ameaçada de extinção (Em perigo).",NA,NA,NA,"1975","10","Butiazal",NA,"02","Torres","-49.7268981933594","-29.3353004455566",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-08 12:50:41-03","UFRGS","ICN","064360","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Waechter, JL","Franco, E","s.n.","América do Sul","Brasil","RS",NA,"Espécie ameaçada de extinção (Em perigo).; Plantas com 2 a 3,5 m de altura.; Em campo abandonado, de solo pedregoso, próximo ao rio Inhaporã, na coxilha adjacente (margem esquerda); indivíduos esparsos pelo campo mais ou menos equidistantes.",NA,NA,NA,"1985","12",NA,NA,"13","Chiapetta","-53.9413986206055","-27.9228000640869",NA,"21475","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-02-08 12:50:41-03","UFRGS","ICN","185869","S","Plantae","Monocotyledon",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Setubal, R","Setubal, R; Grings, M","654","América do Sul","Brasil","RS",NA,"em vassoural de encosta de morro",NA,NA,NA,"2008","09","morro São Pedro Econsciência Espaço de Conservação",NA,"28","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-03-04 16:03:56-03","UNESP-IS","HISA","2549","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Caliente,A.D","25",NA,"Brasil","Mato Grosso do Sul",NA,"Cerradão.Palmeira, ca 2m,frutos imaturos.Nome vulgar:butiá.",NA,NA,NA,"1993","04","Horto Barra do Moeda",NA,"08","Três Lagoas","-51.766667","-20.983333",NA,NA,NA,"51w46'","20s59'","Liliopsida",NA,"1993","04","22",NA,NA,NA
"212","2020-03-04 16:03:56-03","UNESP-IS","HISA","2622","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Caliente,A.D","243",NA,"Brasil","Mato Grosso do Sul",NA,"Cerrado.Palmeira, ca 1,50m, frutos imaturoscomestíveis, estipe 6cm de circunferência.Nome vulgar: Butià.",NA,NA,NA,"1993","05","Horto Barra do Moeda",NA,"04","Três Lagoas","-51.766667","-20.983333",NA,NA,NA,"51w46'","20s59'","Liliopsida",NA,"1993","06",NA,NA,NA,NA
"213","2020-03-04 16:03:56-03","UNESP-IS","HISA","3084","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Caliente,A.D et al","843",NA,"Brasil","Mato Grosso do Sul",NA,"Campo cerrado em regeneração.Palmeira, estipe subterrâneo, flores esverdeadas.Nome vulgar: butiá.",NA,NA,NA,"1993","07","Horto Rio Verde Brito",NA,"15","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,"150618","auto",NA,NA,"Liliopsida",NA,"1993","09","02",NA,NA,NA
"214","2020-03-04 16:03:56-03","UNESP-IS","HISA","3085","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Caliente,L.D","919",NA,"Brasil","Mato Grosso do Sul",NA,"Cerrado em regeneração.Palmeira, ca 2m, flores amareladas, frequente.",NA,NA,NA,"1993","07","Horto Rio Verde Brito",NA,"15","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,"150618","auto",NA,NA,"Liliopsida",NA,"1993","09","02",NA,NA,NA
"215","2020-03-04 16:03:56-03","UNESP-IS","HISA","3081","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Caliente,A.D","976",NA,"Brasil","Mato Grosso do Sul",NA,"Cerradão.Palmeira, ca 60cm, frutos imaturos, botões.",NA,NA,NA,"1993","07","Horto Rio Verde Lageado",NA,"16","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,"150618","auto",NA,NA,"Liliopsida",NA,"1993","09","02",NA,NA,NA
"216","2020-03-04 16:03:56-03","UNESP-IS","HISA","056","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Modesto,J.C","75",NA,"Brasil","Mato Grosso do Sul",NA,"Interior de cerrado.Estipe ca 1,90 de altura.",NA,NA,NA,"1988","05","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"12","Selvíria","-51.407222","-20.361111",NA,NA,NA,"51w24'26''","20s21'40''","Liliopsida",NA,"1988","05","12",NA,NA,NA
"217","2020-03-04 16:03:56-03","UNESP-IS","HISA","905","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Tititan, O & M. Paiva","56",NA,"Brasil","Mato Grosso do Sul",NA,"Cerrado bovino.Palmeira robusta, ca 1m, flor roxa inodora.",NA,NA,NA,"1990","08","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"30","Selvíria","-51.41","-20.394444",NA,NA,NA,"51w24'36''","20s23'40''","Liliopsida",NA,"1990","08",NA,NA,NA,NA
"218","2020-03-04 16:03:56-03","UNESP-IS","HISA","2535","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Caliente,A.D","26",NA,"Brasil","Mato Grosso do Sul",NA,"Cerradão.Palmeira, fruto imaturo.",NA,NA,NA,"1993","04","Horto Barra do Moeda",NA,"08","Três Lagoas","-51.766667","-20.983333",NA,NA,NA,"51w46'","20s59'","Liliopsida",NA,"1993","04","22",NA,NA,NA
"219","2020-03-04 16:03:56-03","UNESP-IS","HISA","349","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Diniz,J.L.M","s/n",NA,"Brasil","Mato Grosso do Sul",NA,"Cerrado.",NA,NA,NA,"1987","02","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"18","Selvíria","-51.407222","-20.361111",NA,NA,NA,"51w24'26''","20s21'40''","Liliopsida",NA,"1987","02",NA,NA,NA,NA
"220","2020-03-04 16:03:56-03","UNESP-IS","HISA","113","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Noronha,M.R.P et al","642",NA,"Brasil","Mato Grosso do Sul",NA,"Cerrado.Palmeira, co, estipe reduzido, apenas drupas verdes.",NA,NA,NA,"1988","04","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"14","Selvíria","-51.407222","-20.361111",NA,NA,NA,"51w24'26''","20s21'40''","Liliopsida",NA,"1988","04",NA,NA,NA,NA
"221","2020-03-04 16:03:56-03","UNESP-IS","HISA","3819","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Silva,D.A","Caliente,L.D","795",NA,"Brasil","Mato Grosso do Sul",NA,"Cerradão.Palmeira, ca 2m, frutos imaturos verde escuro, frequente.Nome vulgar:butiá.",NA,NA,NA,"1993","07","Horto Barra do Moeda",NA,"09","Três Lagoas","-51.766667","-20.983333",NA,NA,NA,"51w46'","20s59'","Liliopsida",NA,"1993","12","14",NA,NA,NA
"222","2020-03-04 16:03:56-03","UNESP-IS","HISA","5912","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Noronha,M.R.P et al","1766",NA,"Brasil","Mato Grosso do Sul",NA,"Cerrado.Acaule, flor masculina vinho e feminina esverdeada.",NA,NA,NA,"1996","11","Horto Matão",NA,"19","Selvíria","-51.4188995361328","-20.3672008514404",NA,"74358","auto",NA,NA,"Liliopsida",NA,"1996","11","19",NA,NA,NA
"223","2020-03-04 16:03:56-03","UNESP-IS","HISA","3652","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Nascimento,P.T","1367",NA,"Brasil","Mato Grosso do Sul",NA,"Campo cerrado.Palmeira, ca 80cm, frutos imaturos frequente.Nome vulgar:butiá.",NA,NA,NA,"1993","11","Horto Palmito",NA,"17","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,"150618","auto",NA,NA,"Liliopsida",NA,"1993","12","21",NA,NA,NA
"224","2020-03-04 16:03:56-03","UNESP-IS","HISA","2800","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Caliente,A.D et al","s/n",NA,"Brasil","Mato Grosso do Sul",NA,"Cerrado.",NA,NA,NA,"1993",NA,"Horto Rio Verde",NA,NA,"Três Lagoas","-51.6782989501953","-20.7511005401611",NA,"150618","auto",NA,NA,"Liliopsida",NA,"1993","07","21",NA,NA,NA
"225","2020-03-04 16:03:56-03","UNESP-IS","HISA","3083","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Caliente,L.D","915",NA,"Brasil","Mato Grosso do Sul",NA,"Campo cerrado em regeneração.Palmeira, ca 60cm de altura, estipe 4cm, flores amarelas, odor suave, frequente.",NA,NA,NA,"1993","07","Horto Rio Verde Brito",NA,"15","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,"150618","auto",NA,NA,"Liliopsida",NA,"1993","09","02",NA,NA,NA
"226","2020-03-04 16:03:56-03","UNESP-IS","HISA","3252","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Butia","capitata","Butia capitata","(Barb.Rodr.) Becc.","Noronha,M.R.P","Caliente,A.D et al","941",NA,"Brasil","Mato Grosso do Sul",NA,"Cerradão.Palmeira, ca 3m, frutos imaturos.Nome vulgar: butiá.",NA,NA,NA,"1993","07","Horto Rio Verde Lageado",NA,"16","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,"150618","auto",NA,NA,"Liliopsida",NA,"1993","08",NA,NA,NA,NA
"227","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","3339","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Soares, Z.; Aguiar, L.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"HAS0003339",NA,NA,"1975","11","Parque Farroupilha",NA,NA,"Porto Alegre","-51.214437","-30.034991",NA,NA,NA,"-51,214437","-30,034991",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67396","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Mattos, J.","21393",NA,"Brasil","Rio Grande do Sul",NA,"Frutos imaturos, amarelados, oval-oblongos.","HAS0067396",NA,NA,"1979","10","Osório,",NA,NA,"Osório","-50.2696990966797","-29.8866996765137",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67381","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Mattos, J.","21395",NA,"Brasil","Rio Grande do Sul",NA,"Frutos roxos, oval - oblongos, imaturos.","HAS0067381",NA,NA,"1979","10","Osório,",NA,NA,"Osório","-50.2696990966797","-29.8866996765137",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-23 11:31:51-03","MCN-FZBRS","HAS","67383A","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Mattos, J.","18000",NA,"Brasil","Rio Grande do Sul",NA,"Frutos quase maduros, vermelho - escuros.","HAS067383A",NA,NA,"1977","12","Osório,",NA,NA,"Osório","-50.2696990966797","-29.8866996765137",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-23 11:31:51-03","MCN-FZBRS","HAS","67383B","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Mattos, J.","18001",NA,"Brasil","Rio Grande do Sul",NA,"Frutos amarelos, quase maduros.","HAS067383B",NA,NA,"1977","12","Osório,",NA,NA,"Osório","-50.2696990966797","-29.8866996765137",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67388","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Mattos, J.","20731",NA,"Brasil","Rio Grande do Sul",NA,"Planta com estipe com cerca de 1,5 metros de altura. Frutos quase maduros, vermelho - arroxeados.","HAS0067388",NA,NA,"1979","03","Osório,",NA,NA,"Osório","-50.2696990966797","-29.8866996765137",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67389","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Mattos, J.","20732",NA,"Brasil","Rio Grande do Sul",NA,"Planta com estipe, com cerca de 1,5 metros de altura. Frutos em desenvolvimento, amarelado, oblongo.","HAS0067389",NA,NA,"1979","03","Osório,",NA,NA,"Osório","-50.2696990966797","-29.8866996765137",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67393","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Silveira, N.","3284",NA,"Brasil","Rio Grande do Sul",NA,"Cerca de 1m de altura Butia.","HAS0067393",NA,NA,"1985","07","Estação de Avaliação de Suínos do IPZFO(SA).",NA,NA,"Santa Rosa","-54.4813995361328","-27.8708000183105",NA,"19818","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-10-18 18:17:16-03","MCN-FZBRS","HAS","87486","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata var. rubra","Mattos","Mattos, J.","Mattos, J.","17305",NA,"Brasil","Rio Grande do Sul",NA,"Planta com ca. De 3m alt. Frutos de cor púrpura e achatados.","HAS0087486","HAS0087486","var. rubra","1977","05","CULTIVADA perto do Posto Agropecuário .",NA,NA,"Sarandi","-52.9230995178223","-27.9438991546631",NA,"20705","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Holotypus",NA
"236","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","5017","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Irgang, B.E.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"HAS0005017",NA,NA,"1975","10","Butiazal",NA,NA,"Torres","-49.7268981933594","-29.3353004455566",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-10-18 18:17:16-03","MCN-FZBRS","HAS","67387","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Mattos, J.","s.n.",NA,"Brasil","Santa Catarina",NA,"Estipe de 4m de altura.","HAS0067387",NA,NA,"1962","07","3 km ao Norte de Laguna, estrada Laguna - Tubarão",NA,NA,"Laguna","-48.7807998657227","-28.4825000762939",NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-10-18 18:17:16-03","MCN-FZBRS","HAS","87486","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Butia","capitata","Butia capitata var. rubra","Mattos","Mattos, J.","Mattos, J.","17305",NA,"Brasil","Rio Grande do Sul",NA,"Planta com ca. De 3m alt. Frutos de cor púrpura e achatados.","HAS0087486","HAS0087486","var. rubra","1977","05","CULTIVADA perto do Posto Agropecuário .",NA,NA,"Sarandi","-52.9230995178223","-27.9438991546631",NA,"20705","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Holotypus",NA
"239","2021-02-25 09:37:52-03","IBt","SP","77153","S","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.",NA,"Kuhlmann, M","3924",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 09:59:27-03","IBt","SP","216422","S","Plantae",NA,NA,"Arecaceae","Butia","capitata","Butia capitata","(Mart.) Becc.","Medeiros Costa, JF","Cordeiro, I; Kirizawa, M; Pabst, G","351",NA,"Brasil","São Paulo",NA,NA,"SP055823","SP055823 SP055823_01 SP055823_02 SP055823_03 SP055823_04 SP055823_05",NA,"1986","10","Ilha do Cardoso",NA,"13","Cananéia","-47.9199981689453","-25.0100002288818",NA,"37574","auto",NA,NA,NA,NA,"1994","06","06",NA,NA,NA
