"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"1058","2020-05-08 11:11:17-03","UEFS","HUEFS","31950","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Figueiredo, M.A.","631","1996","06","12",NA,"Brasil","Ceará","Quixeré","Chapada do Apodí. Faz. Mato.","-37.816667","-5.373889",NA,"Caatinga arbustiva arbórea. Terrestre. Massapê, Calcario Jandaíra.","HUEFS0031950","HUEFS0031950","(Bong.) Steud.","L.P.de Queiroz","110","110",NA,NA,"1998","06",NA,"37W49'0''","5S22'26''",NA,"Rosanae",NA,NA,NA,NA
"1059","2020-05-08 11:11:17-03","UEFS","HUEFS","31931","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Figueiredo, M.A.","684","1997","02","04",NA,"Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba. Sítio.","-40.320556","-6.809444",NA,"Caatinga arbórea. Terrestre. Filito Quartizito. Solo litólico.","HUEFS0031931","HUEFS0031931","(Bong.) Steud.","L.P.de Queiroz","420","420",NA,NA,"1998","06",NA,"40W19'14''","6S48'34''",NA,"Rosanae",NA,NA,NA,NA
"1060","2020-05-08 11:11:16-03","UEFS","HUEFS","375","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Noblick, L.R.","1948","1980","07","31",NA,"Brasil","Bahia","Conceição de Feira",NA,"-39.05","-12.533333",NA,NA,"HUEFS0000375","HUEFS0000375","(Bong.) Steud.","A.M.S.F.Vaz",NA,NA,NA,NA,"2000","02",NA,"39W3'","12S32'",NA,"Rosanae",NA,NA,NA,NA
"1061","2020-05-08 11:11:16-03","UEFS","HUEFS","4203","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Collares, J.E.R.","201","1984","06","15",NA,"Brasil","Paraíba","Camalau",NA,"-36.883333","-7.883333",NA,NA,"HUEFS0004203","HUEFS0004203","(Bong.) Steud.","A.M.S.F.Vaz","550","550",NA,NA,"2000","02",NA,"36W53'","7S53'",NA,"Rosanae",NA,NA,NA,NA
"1062","2020-05-08 11:11:17-03","UEFS","HUEFS","43147","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Queiroz, L.P.de","5704","2000","01","25",NA,"Brasil","Bahia","Marcionílio Souza","Ca. 6,2 km E de Marcionílio Souza na entrada para Iaçu.","-40.488056","-12.964722",NA,"Caatinga.","HUEFS0043147","HUEFS0043147","(Bong.) Steud.","L.P.de Queiroz",NA,NA,NA,NA,"2000","06",NA,"40W29'17''","12S57'53''",NA,"Rosanae",NA,NA,NA,NA
"1063","2020-05-08 11:11:17-03","UEFS","HUEFS","45604","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Queiroz, L.P.de","6222","2000","05","21",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Morro da Carlota, ca. 7,6 km NW de Campo Alegre de Lurdes.","-43.0925","-9.484167",NA,"Caatinga arbórea sobre solo argiloso com afloramentos rochosos ricos em minério de Ferro.","HUEFS0045604","HUEFS0045604","(Bong.) Steud.","L.P.de Queiroz","594","594",NA,NA,"2000","06",NA,"43W5'33''","9S29'3''",NA,"Rosanae",NA,NA,NA,NA
"1064","2020-05-08 11:11:17-03","UEFS","HUEFS","47365","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Fonseca, M.R.","1280","2000","02","27",NA,"Brasil","Bahia","Remanso","Caminho para Pau Ferro","-42.234722","-9.645556",NA,"Arbustiva / arbórea.","HUEFS0047365","HUEFS0047365","(Bong.) Steud.","L.P.de Queiroz",NA,NA,NA,NA,"2004","10",NA,"42W14'5''","9S38'44''",NA,"Rosanae",NA,NA,NA,NA
"1065","2020-05-08 11:11:17-03","UEFS","HUEFS","31951","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Barros, E.de O.","136","1997","06","17",NA,"Brasil","Ceará","Quixeré","Chapada do Apodí. Faz. Mato Alto (Manga do Cedro).","-37.885","-5.326111",NA,"Caatinga. Terrestre. Grupo Apodí. Calcário Jandaíra.","HUEFS0031951","HUEFS0031951 HUEFS0031951_01","(Bong.) Steud.","L.P.de Queiroz","100","100",NA,NA,"1998","06",NA,"37W53'6''","5S19'34''",NA,"Rosanae",NA,NA,NA,NA
"1066","2020-05-08 11:11:17-03","UEFS","HUEFS","52905","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Queiroz, L.P.de","6551","2001","04","26",NA,"Brasil","Bahia","Glória","ca. 4 Km de Olhos d'Água de Souza.","-38.315833","-9.343611",NA,"Caatinga arbórea em encosta de morro com afloramentos de arenito/ quartizito.","HUEFS0052905","HUEFS0052905","(Bong.) Steud.",NA,"373","373",NA,NA,NA,NA,NA,"38W18'57''","9S20'37''",NA,"Rosanae",NA,NA,NA,NA
"1067","2020-05-08 11:11:17-03","UEFS","HUEFS","53063","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Harley, R.M.","54361","2001","04","29",NA,"Brasil","Bahia","Campo Alegre de Lourdes","27 Km da cidade de Campo Alegre de lourdes, na estrada para Pitomba.","-43.223333","-9.494444",NA,"Mata decídua.","HUEFS0053063","HUEFS0053063","(Bong.) Steud.",NA,"537","537",NA,NA,NA,NA,NA,"43W13'24''","9S29'40''",NA,"Rosanae",NA,NA,NA,NA
"1068","2020-05-08 11:11:17-03","UEFS","HUEFS","53871","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Nunes, T.S.","434","2001","06","15",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Estrada para Remanso, ca. 12 Km de Campo Alegre de Lourdes.","-42.904167","-9.586111",NA,"Caatinga arbórea, beira de estrada.","HUEFS0053871","HUEFS0053871","(Bong.) Steud.",NA,"529","529",NA,NA,NA,NA,NA,"42W54'15''","9S35'10''",NA,"Rosanae",NA,NA,NA,NA
"1069","2020-05-08 11:11:17-03","UEFS","HUEFS","55865","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Harley, R.M.","54118","2001","04","02",NA,"Brasil","Pernambuco","Serra Talhada","Reserva do I.P.A. Pimenteira. Área potencial I do projeto de madeira.","-38.3025","-7.899167",NA,"Caatinga alta, densa, com árvores, não muito perturbada. Solo marrom claro com cascalho, em parte, pedrinhas de quartizito,e afloramentos de rochas metamórficas (arenito).","HUEFS0055865","HUEFS0055865 HUEFS0055865_01","(Bong.) Steud.","G.P.Lewis",NA,NA,NA,NA,"2010","05",NA,"38W18'9''","7S53'57''",NA,"Rosanae",NA,NA,NA,NA
"1070","2020-05-08 11:11:17-03","UEFS","HUEFS","55922","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Harley, R.M.","54176","2001","04","06",NA,"Brasil","Pernambuco","Sertânia","Centro co Caprino-Ovino-Cultuta do I.P.A. Pimenteira, área potencial 4 do projeto de madeira.","-37.206667","-8.073611",NA,"Caatinga alta e matura, densa, com árvores, não muito perturbada.","HUEFS0055922","HUEFS0055922","(Bong.) Steud.","L.P.de Queiroz","601","601",NA,NA,"2004","06",NA,"37W12'24''","8S4'25''",NA,"Rosanae",NA,NA,NA,NA
"1071","2020-05-08 11:11:17-03","UEFS","HUEFS","59512","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Nascimento, J.G.A.do","86","2002","05","10",NA,"Brasil","Bahia","Itiúba","Ca. 5 km em direção a Coité. Fazenda Grotão.","-39.733333","-10.65",NA,"Caatinga arbórea, solo pedregoso.","HUEFS0059512","HUEFS0059512","(Bong.) Steud.","J.G.Nascimento",NA,NA,NA,NA,"2002","09",NA,"39W44'","10S39'",NA,"Rosanae",NA,NA,NA,NA
"1072","2020-05-08 11:11:17-03","UEFS","HUEFS","60906","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Queiroz, L.P.de","7196","2002","06","26",NA,"Brasil","Bahia","Canudos","Estação Biológica de Canudos (Biodiversitas).","-38.988611","-9.942778",NA,"Caatinga arbustiva-arbórea densa, sobre solo arenoso avermelhado.","HUEFS0060906","HUEFS0060906","(Bong.) Steud.","L.P.de Queiroz","400","400",NA,NA,"2002","12",NA,"38W59'19''","9S56'34''",NA,"Rosanae",NA,NA,NA,NA
"1073","2020-05-08 11:11:17-03","UEFS","HUEFS","65328","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Fonseca, M.R.","1334","2000","03","26",NA,"Brasil","Bahia","Juazeiro","Morro do Mulato, Serrote Olho D'água.","-40.6775","-9.744444",NA,"Solo litólico.","HUEFS0065328","HUEFS0065328","(Bong.) Steud.","L.P.de Queiroz",NA,NA,NA,NA,"2004","06",NA,"40W40'39''","9S44'40''",NA,"Rosanae",NA,NA,NA,NA
"1074","2020-05-08 11:11:17-03","UEFS","HUEFS","81464","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Nunes, T.S.","1057","2004","04","17",NA,"Brasil","Bahia","Campo Alegre de Lourdes","ca. 57Km de Campo Alegre de Lourdes. Estrada para Remanso.","-42.710278","-9.623056",NA,"Caatinga Arbórea.","HUEFS0081464","HUEFS0081464","(Bong.) Steud.","L.P.de Queiroz","484","484",NA,NA,"2004","10",NA,"42W42'37''","9S37'23''",NA,"Rosanae",NA,NA,NA,NA
"1075","2020-05-08 11:11:17-03","UEFS","HUEFS","73638","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Barbosa, M.R.","2351","2002","04","12",NA,"Brasil","Paraíba","São José dos Cordeiros","Fazenda Almas, Viegas.","-36.903333","-7.479167",NA,"Caatinga arbórea.","HUEFS0073638","HUEFS0073638","(Bong.) Steud.",NA,"668","668",NA,NA,NA,NA,NA,"36W54'12''","7S28'45''",NA,"Rosanae",NA,NA,NA,NA
"1076","2020-05-08 11:11:17-03","UEFS","HUEFS","78338","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Queiroz, L.P.de","9061","2004","02","08",NA,"Brasil","Bahia","Casa Nova","Estrada de Casa Nova para Remanso.","-41.216667","-9.266667",NA,"Caatinga arbustiva aberta.","HUEFS0078338","HUEFS0078338","(Bong.) Steud.","L.P.de Queiroz",NA,NA,NA,NA,"2004","06",NA,"41W13'","9S16'",NA,"Rosanae",NA,NA,NA,NA
"1077","2020-05-08 11:11:17-03","UEFS","HUEFS","81503","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Nunes, T.S.","1097","2004","04","18",NA,"Brasil","Bahia","Casa Nova","ca. 45,1 km W na estrada para Remanso.","-41.368611","-9.280278",NA,"Caatinga Arbórea.","HUEFS0081503","HUEFS0081503","(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"41W22'7''","9S16'49''",NA,"Rosanae",NA,NA,NA,NA
"1078","2020-05-08 11:11:17-03","UEFS","HUEFS","81545","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Carvalho-Sobrinho, J.G.de","211","2004","04","16",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Mata do Tuiuiú.","-43.09","-9.486111",NA,"Caatinga. Solo argilo-arenoso vermelho.","HUEFS0081545","HUEFS0081545","(Bong.) Steud.","L.P.de Queiroz","480","480",NA,NA,"2004","10",NA,"43W5'24''","9S29'10''",NA,"Rosanae",NA,NA,NA,NA
"1079","2020-05-08 11:11:17-03","UEFS","HUEFS","84117","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Conceição, A.A.","1151","2004","07","01",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Morro do Tuiuiu","-43.089167","-9.483611",NA,NA,"HUEFS0084117","HUEFS0084117","(Bong.) Steud.",NA,"517","517",NA,NA,NA,NA,NA,"43W5'21''","9S29'1''",NA,"Rosanae",NA,NA,NA,NA
"1080","2020-05-08 11:11:17-03","UEFS","HUEFS","86035","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, F.H.M.","510","2004","08","19",NA,"Brasil","Bahia","Canudos","Estação Biológica de Canudos.","-38.981389","-9.945556",NA,"Solo arenoso.","HUEFS0086035","HUEFS0086035","(Bong.) Steud.","L.P.de Queiroz",NA,NA,NA,NA,"2004","10",NA,"38W58'53''","9S56'44''",NA,"Rosanae",NA,NA,NA,NA
"1081","2020-05-08 11:11:17-03","UEFS","HUEFS","91988","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Conceição, S.F.","5","2004","09","14",NA,"Brasil","Bahia","Feira de Santana","Ipuaçu Distrito de Ipuaçu (João Durval).","-39.076389","-12.231667",NA,NA,"HUEFS0091988","HUEFS0091988","(Bong.) Steud.",NA,"200","300",NA,NA,NA,NA,NA,"39W4'35''","12S13'54''",NA,"Rosanae",NA,NA,NA,NA
"1082","2020-05-08 11:11:17-03","UEFS","HUEFS","93059","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Queiroz, L.P.de","10063","2005","03","10",NA,"Brasil","Bahia","Remanso","Ca. 5Km N de Remanso na estrada para São Raimundo Nonato (PI).","-42.153889","-9.56",NA,NA,"HUEFS0093059","HUEFS0093059","(Bong.) Steud.",NA,"450","450",NA,NA,NA,NA,NA,"42W9'14''","9S33'36''",NA,"Rosanae",NA,NA,NA,NA
"1083","2020-05-08 11:11:17-03","UEFS","HUEFS","96227","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Melo, E.","3856","2005","04","19",NA,"Brasil","Paraíba","São José do Bonfim","15 Km de Patos, base da serra dos Frades. Crista de quatzito. Encosta da crista.","-37.302222","-7.187222",NA,"Savana estépica arborizada, sem mata de galeira.","HUEFS0096227","HUEFS0096227","(Bong.) Steud.","L.P.de Queiroz","335","335",NA,NA,"2011","12",NA,"37W18'8''","7S11'14''",NA,"Rosanae",NA,NA,NA,NA
"1084","2020-05-08 11:11:17-03","UEFS","HUEFS","98464","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Santos, V.J.","445","2005","07","29",NA,"Brasil","Bahia","Senhor do Bonfim","Serra da Jacobina. Localidade de Barro Branco. Vale do Rio Itapicuru.","-40.225278","-10.380556",NA,"Vegetação ciliar. Solo argiloso.","HUEFS0098464","HUEFS0098464","(Bong.) Steud.","L.P.de Queiroz & R.M.Santos","560","560",NA,NA,"2007","09",NA,"40W13'31''","10S22'50''",NA,"Rosanae",NA,NA,NA,NA
"1085","2020-05-08 11:11:18-03","UEFS","HUEFS","208946","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Oliveira, O.F.de","349","1980","04","15",NA,"Brasil","Rio Grande do Norte","São José de Campestre","Estrada que liga São José do Campestre a Tangará.","-35.75","-6.241667",NA,"Antiga vegetação de caatinga.","HUEFS0208946","HUEFS0208946","(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"35W45'","6S14'30''",NA,"Rosanae",NA,NA,NA,NA
"1086","2020-05-08 11:11:17-03","UEFS","HUEFS","44626","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Giulietti, A.M.","1776","2000","02","23",NA,"Brasil","Bahia","Bendengó","Estrada Uauá-Caraíbas.","-39.808889","-9.872778",NA,"Afloramento de granito.","HUEFS0044626","HUEFS0044626","(Bong.) Steud.","L.P.de Queiroz",NA,NA,NA,NA,"2004","06",NA,"39W48'32''","9S52'22''",NA,"Rosanae",NA,NA,NA,NA
"1087","2020-05-08 11:11:17-03","UEFS","HUEFS","78331","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Queiroz, L.P.de","9054","2004","02","07",NA,"Brasil","Bahia","Canudos","Estrada Uauá para Caraíba, ca. 10 km SW de Calderão da Serra.","-39.810556","-9.876944",NA,"Caatinga arbustiva aberta.","HUEFS0078331","HUEFS0078331","(Bong.) Steud.","L.P.de Queiroz","496","496",NA,NA,"2004","06",NA,"39W48'38''","9S52'37''",NA,"Rosanae",NA,NA,NA,NA
"1088","2020-05-08 11:11:17-03","UEFS","HUEFS","52990","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Harley, R.M.","54288","2001","04","25",NA,"Brasil","Sergipe","Canindé do São Francisco","Fazenda Xingó, perto de Xingozinho, 3 Km da divisa com a Bahia.","-38.0175","-9.563333",NA,"Caatinga, com afloramentos de arenito metamórfico. Solo arenoso e pedregoso.","HUEFS0052990","HUEFS0052990","(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"38W1'3''","9S33'48''",NA,"Rosanae",NA,NA,NA,NA
"1089","2020-05-08 11:11:18-03","UEFS","HUEFS","173562","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Araújo, D.","739","2009","08","17",NA,"Brasil","Pernambuco","Betânia","Jacari - Faenda experimental do IBAMA. Área prioritária para conservação: CA-457-Betânia-insuficientemenre conhecida.","-37.841111","-8.499167",NA,"Caatinga. Fitofisionomia água. Solo água.","HUEFS0173562","HUEFS0173562","(Bong.) Steud.",NA,"486","486",NA,NA,NA,NA,NA,"37W50'28''","8S29'57''",NA,"Rosanae",NA,NA,NA,NA
"1090","2020-05-08 11:11:17-03","UEFS","HUEFS","47272","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Guedes, M.L.S.","7018","2000","03","01",NA,"Brasil","Bahia","Remanso","Km 5, Monte Pedregoso, Campo Alegre de Lourdes, que liga Pilão Arcado a Remanso.","-42.913889","-9.593889",NA,"Caatinga arbórea.","HUEFS0047272","HUEFS0047272","(Bong.) Steud.","L.P.de Queiroz",NA,NA,NA,NA,"2004","10",NA,"42W54'50''","9S35'38''",NA,"Rosanae",NA,NA,NA,NA
"1091","2020-05-08 11:11:17-03","UEFS","HUEFS","130443","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Lyra-Lemos, R.P.","5687","2001","06","02",NA,"Brasil","Alagoas","Mata Grande","No alto da Serra Boa.","-37.718056","-9.385",NA,"Vegetação secundária. Caatinga arbustiva. Substrato Argiloso.","HUEFS0130443","HUEFS0130443","(Bong.) Steud.","L.P.de Queiroz",NA,NA,NA,NA,"2010","04",NA,"37W43'5''","9S23'6''",NA,"Rosanae",NA,NA,NA,NA
"1092","2020-05-08 11:11:18-03","UEFS","HUEFS","175966","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Conceição, A.A.","4042","2011","07","18",NA,"Brasil","Piaui","Serra Grande","PARNA Serra das Confusões.","-43.371944","-9.174444",NA,"Carrasco.","HUEFS0175966","HUEFS0175966","(Bong.) Steud.","L.P.Queiroz","603","603",NA,NA,"2016","10",NA,"43W22'19''","9S10'28''",NA,"Rosanae",NA,NA,NA,NA
"1093","2020-05-08 11:11:18-03","UEFS","HUEFS","238321","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Santos, J.M.","253","2019","05","28",NA,"Brasil","Pernambuco","Sertânia","Reservatório Negros","-37.626389","-8.226667",NA,"Savana Estépica, Neossolo Litólico Eutrófico","HUEFS0238321",NA,"(Bong.) Steud.",NA,"601","601",NA,NA,NA,NA,NA,"37W37'35''","8S13'36''",NA,"Rosanae",NA,NA,NA,NA
"1094","2020-05-08 11:11:18-03","UEFS","HUEFS","238237","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Fontana, A.P.","10447","2019","04","23",NA,"Brasil","Pernambuco","Calumbi","Serra das Areias","-38.640278","-8.105278",NA,"Savana Estépica, Planossolo Nátrico Órtico","HUEFS0238237",NA,"(Bong.) Steud.",NA,"589","589",NA,NA,NA,NA,NA,"38W38'25''","8S6'19''",NA,"Rosanae",NA,NA,NA,NA
"1095","2020-05-08 11:11:18-03","UEFS","HUEFS","249413","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Souza, D.P.","242","2018","09","12",NA,"Brasil","Pernambuco","Arco Verde","Serra das Varas.","-37.016944","-8.431111",NA,"Caatinga; Nativa; Savana Estépica; Neossolo Litólico Eutrófico.","HUEFS0249413",NA,"(Bong.) Steud.",NA,"846","846",NA,NA,NA,NA,NA,"37W1'1''","8S25'52''",NA,"Rosanae",NA,NA,NA,NA
"1096","2021-03-04 11:16:48-03","UEFS","HUEFS","38005","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Lima, J.E.G.de","109","1996","08","01",NA,"Brasil","Pernambuco","Taquaritinga do Norte","Alto da Cruz.","-36.0442008972168","-7.90305995941162",NA,"Capoeira.","HUEFS0038005","HUEFS0038005","(Bong.) Steud.","A.M.Miranda",NA,NA,"25558","auto","2018","12",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1097","2020-05-08 11:11:18-03","UEFS","HUEFS","209084","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, M.C.G.","16","2013","12","12",NA,"Brasil","Pernambuco","Altinho","Área ensolarada. Caatinga.","-36.059398651123","-8.48972034454346",NA,NA,"HUEFS0209084","HUEFS0209084","(Bong.) Steud.","L.P.Queiroz",NA,NA,"23705","auto","2014","12",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1098","2020-05-08 11:11:18-03","UEFS","HUEFS","183948","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Miranda, A.M.","6130","2010","04","13",NA,"Brasil","Pernambuco","Ipubi","Bota-fora da mina de gipsita da São Serverino.","-40.1488990783691","-7.651939868927",NA,NA,"HUEFS0183948","HUEFS0183948","(Bong.) Steud.",NA,NA,NA,"42741","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1099","2020-05-08 11:11:17-03","UEFS","HUEFS","30368","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Coradin, L.","2449","1980","05","20",NA,"Brasil","Pernambuco","Pombos","Br-232, recife-Caruaru, Serra da Russa, km 70.","-35.3958015441895","-8.14138984680176",NA,"Solo latossolo vermelho amarelo (grupo barreiras).","HUEFS0030368","HUEFS0030368","(Bong.) Steud.","A.M.S.F.Vaz","290","290","16427","auto","2000","02",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1100","2020-05-08 11:11:17-03","UEFS","HUEFS","24712","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Queiroz, L.P.de","4615","1996","08","25",NA,"Brasil","Bahia","Monte Santo","Ca. 5 km N de Monte Santo, na estrada para Uauá.","-39.3328018188477","-10.4378004074097",NA,"Caatinga arbustiva densa, sobre solo arenoso, com sub-bosque de Bromelia.","HUEFS0024712","HUEFS0024712","(Bong.) Steud.","A.M.S.F.Vaz",NA,NA,"74832","auto","2000","02",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1101","2020-05-08 11:11:18-03","UEFS","HUEFS","175860","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Lima, J.L.S.","2138","1996","04","23",NA,"Brasil","Pernambuco","Petrolina","CPATSA.","-40.5008010864258","-9.39861011505127",NA,NA,"HUEFS0175860","HUEFS0175860 HUEFS0175860_01","(Bong.) Steud.",NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1102","2020-05-08 11:11:17-03","UEFS","HUEFS","95738","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Lemos, J.R.","178","2004","04","29",NA,"Brasil","Ceará","Aiuaba","E.E.Aiuaba.","-40.1236000061035","-6.57360982894897",NA,NA,"HUEFS0095738","HUEFS0095738","(Bong.) Steud.","L.P.de Queiroz",NA,NA,"68662","auto","2005","06",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1103","2020-05-08 11:11:18-03","UEFS","HUEFS","140962","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","cheilantha","Bauhinia cheilantha","Fernandes, A.",NA,"1980","04","17",NA,"Brasil","Ceará","Cratéus","Entre Castelo e Tucum. Descida da Serra da Ibiapaba.","-40.6775016784668","-5.1783299446106",NA,NA,"HUEFS0140962","HUEFS0140962","(Bong.) Steud.",NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
