"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","typeStatus"
"101","2020-12-21 16:33:24-03","MBM","MBM","5577","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Lindeman, J.; Haas, H.; Haas, H.","3910","Southern America","Brazil",NA,NA,NA,"MBM005577",NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Rio Grande do Sul","Canoas","Canoas","-51.1836013793945","-29.9178009033203","MBM005577","Krapovickas, A.",NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:33:30-03","MBM","MBM","283819","PreservedSpecimen","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana","Tessmann, G.","s.n.","Southern America","Brazil",NA,NA,NA,"MBM283819",NA,NA,"Gürke","1950","02","14","Paraná","Curitiba","Cajuru","-49.2731018066406","-25.4277992248535","MBM283819","Pereira, E.",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-11-06 15:34:34-02","MNHN","RECOLNAT_MNHN_P","P02285716","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Gaudichaud, C.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285716' target='other'> <mi>dwc_moreinfo</mi></a>","P02285716",NA,NA,"A.St.-Hil. & Naudin","1833",NA,NA,NA,NA,"Province de Rio Grande",NA,NA,"P02285716_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1244","type"
"104","2015-11-06 16:10:37-02","MNHN","RECOLNAT_MNHN_P","P02285717","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Gaudichaud, C.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285717' target='other'> <mi>dwc_moreinfo</mi></a>","P02285717",NA,NA,"A.St.-Hil. & Naudin","1833",NA,NA,NA,NA,"Province de Rio Grande",NA,NA,"P02285717_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1244","isotype"
"105","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607016","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Krapovickas, A.|Maruñak, V.|Mroginski, L.|Pire, S.M.|Cristóbal, C.L.|Pueyo, H.",NA,NA,"Argentina","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607016' target='other'> <mi>dwc_moreinfo</mi></a>","P06607016",NA,NA,"A.St.-Hil. & Naudin","1972","2","11",NA,NA,"Corrientes, Dep. Santo Tomé. Estancia Garruchos, potrero Puente.",NA,NA,"P06607016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21599",NA
"106","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607017","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Krapovickas, A.|Maruñak, V.|Cristóbal, C.L.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607017' target='other'> <mi>dwc_moreinfo</mi></a>","P06607017",NA,NA,"A.St.-Hil. & Naudin","1973","1","29","Rio Grande do Sul",NA,"4km N de Novo Hamburgo, BR 116 - rio Feitoría.",NA,NA,"P06607017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22986",NA
"107","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607018","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Krapovickas, A.|Cristobal, C.L.",NA,NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607018' target='other'> <mi>dwc_moreinfo</mi></a>","P06607018",NA,NA,"A.St.-Hil. & Naudin","1964","1","9",NA,NA,"Dep. Canelones. Arroyo Solís Grande.",NA,NA,"P06607018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11153",NA
"108","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607019","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Fruchard",NA,NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607019' target='other'> <mi>dwc_moreinfo</mi></a>","P06607019",NA,NA,"A.St.-Hil. & Naudin","1873","6","1",NA,NA,"Montevideo. Assuncium.",NA,NA,"P06607019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1035",NA
"109","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607020","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grosourdy",NA,NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607020' target='other'> <mi>dwc_moreinfo</mi></a>","P06607020",NA,NA,"A.St.-Hil. & Naudin","1864","1","1",NA,NA,"Guyana-Angustura, ciudad Bolivar dans les Morichabe.",NA,NA,"P06607020_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607021","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Fruchard",NA,NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607021' target='other'> <mi>dwc_moreinfo</mi></a>","P06607021",NA,NA,"A.St.-Hil. & Naudin","1867","4","1",NA,NA,"Montevideo. Bords du rio Negro prés Mercedes.",NA,NA,"P06607021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"264",NA
"111","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607022","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Gaudichaud",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607022' target='other'> <mi>dwc_moreinfo</mi></a>","P06607022",NA,NA,"A.St.-Hil. & Naudin","1833","1","1","Rio Grande do Sul",NA,NA,NA,NA,"P06607022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1226",NA
"112","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607023","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Fruchard",NA,NA,"Uruguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607023' target='other'> <mi>dwc_moreinfo</mi></a>","P06607023",NA,NA,"A.St.-Hil. & Naudin","1877","6","21",NA,NA,"Montevideo. Punto Negro.",NA,NA,"P06607023_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607024","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Orbigny, A.D. d'",NA,NA,"Bolívia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607024' target='other'> <mi>dwc_moreinfo</mi></a>","P06607024",NA,NA,"A.St.-Hil. & Naudin",NA,NA,NA,NA,NA,"Sta Cruz.",NA,NA,"P06607024_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"981",NA
"114","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607025","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Orbigny, A.D. d'",NA,NA,"Bolívia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607025' target='other'> <mi>dwc_moreinfo</mi></a>","P06607025",NA,NA,"A.St.-Hil. & Naudin",NA,NA,NA,NA,NA,"Prov. de Sta. Cruz, a la villa de los montes.",NA,NA,"P06607025_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"589",NA
"115","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607026","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","D´orbigny",NA,NA,"Bolívia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607026' target='other'> <mi>dwc_moreinfo</mi></a>","P06607026",NA,NA,"A.St.-Hil. & Naudin",NA,NA,NA,NA,NA,"Provª de Sta Cruz.",NA,NA,"P06607026_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"640",NA
"116","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607027","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","D´orbigny, A.",NA,NA,"Bolívia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607027' target='other'> <mi>dwc_moreinfo</mi></a>","P06607027",NA,NA,"A.St.-Hil. & Naudin",NA,NA,NA,NA,NA,NA,NA,NA,"P06607027_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"551",NA
"117","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607028","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Orbigny, A.D. d'",NA,NA,"Bolívia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607028' target='other'> <mi>dwc_moreinfo</mi></a>","P06607028",NA,NA,"A.St.-Hil. & Naudin",NA,NA,NA,NA,NA,"De Chiquitos.",NA,NA,"P06607028_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"790",NA
"118","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607014","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Hatschbach, G.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607014' target='other'> <mi>dwc_moreinfo</mi></a>","P06607014",NA,NA,"A.St.-Hil. & Naudin","1966","12","14","Paraná","Palmas","Estrada Palmas - Mangueirinha.","-51.9906005859375","-26.4841995239258","P06607014_01",NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,"15439",NA
"119","2016-01-21 16:08:41-02","MNHN","RECOLNAT_MNHN_P","P00846885","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M.|Ferreira, P.|Boldrini, I.I.|Setubal, R.B.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00846885' target='other'> <mi>dwc_moreinfo</mi></a>","P00846885",NA,NA,"A.St.-Hil. & Naudin","2008","12","15","Rio Grande do Sul","Barra do Ribeiro","Quase limite com Tapes.","-51.3011016845703","-30.2910995483398","P00846885_01",NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA,NA,"508",NA
"120","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607013","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Reineck, E.M.|Czermak, J.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607013' target='other'> <mi>dwc_moreinfo</mi></a>","P06607013",NA,NA,"A.St.-Hil. & Naudin","1899","5","18","Rio Grande do Sul","Porto Alegre","São João.","-51.2299995422363","-30.0331001281738","P06607013_01",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,"266",NA
"121","2015-09-04 19:28:09-03","MNHN","RECOLNAT_MNHN_P","P06607015","PreservedSpecimen",NA,"Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Reineck, E.M.|Czermak, J.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06607015' target='other'> <mi>dwc_moreinfo</mi></a>","P06607015",NA,NA,"A.St.-Hil. & Naudin","1899","3","1","Rio Grande do Sul","Porto Alegre","Um São João.","-51.2299995422363","-30.0331001281738","P06607015_01",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,"266",NA
"122","2012-04-06 16:50:00-03","MO","MOBOT","2293153","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","E.A. Schwarz","Schwarz 3631","South America","Argentina",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Misiones","Concepción","Arroyo Persiguero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2009-08-21 06:32:00-03","MO","MOBOT","2458879","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Balduino Rambo","Rambo 41241","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Naudin","1949","4","27","Rio Grande do Sul",NA,"Caí",NA,NA,NA,"Rambo, B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2018-06-22 05:25:00-03","MO","MOBOT","2458895","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Pe. Raulino Reitz","Reitz 5238","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Santa Catarina",NA,"Mafra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2016-11-15 05:15:00-02","MO","MOBOT","2516394","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 11151","South America","Uruguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Canelones",NA,"Arroyo Solís Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2016-11-15 05:15:00-02","MO","MOBOT","3051434","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Antonio C. Krapovickas","Krapovickas 22938","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Naudin","1973",NA,NA,"Rio Grande do Sul",NA,"Pelotas, Ipeas. En bañado cerca del Horto Botánico.",NA,NA,NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2011-03-01 10:04:00-03","MO","MOBOT","3051572","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Balduino Rambo","Rambo 44135","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Naudin","1949",NA,NA,"Rio Grande do Sul",NA,"Barreto Viana p. S. Leopoldo.",NA,NA,NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-06-15 15:31:02-03","UNESP-RC","HRCB","45306","PreservedSpecimen","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana","Fr. Daniel",NA,NA,"Brasil",NA,NA,"Arbustinho",NA,NA,NA,"Gurke","1954","11","30","Rio Grande do Sul","Silveira Martins",NA,"-53.5856018066406","-29.6424999237061",NA,"Pivetta",NA,NA,"11353","auto",NA,NA,NA,NA,NA,"440","440",NA,NA,NA
"129","2020-06-15 15:31:02-03","UNESP-RC","HRCB","44812","PreservedSpecimen","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana","Pivetta","1361",NA,"Brasil",NA,NA,"arbusto, flor roxo e vermelho escuro",NA,NA,NA,"Cavanilles","1956","02","28","Rio Grande do Sul","Vale Veneto",NA,NA,NA,NA,"Rambo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","80",NA,NA,NA
"130","2019-11-07 11:44:36-03","FUVATES","HVAT","3242","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","M. Grings","s.n.",NA,"Brasil",NA,NA,"Duplicata do registro ICN 165754; Arbusto de 05 metros de altura, com flores celistógamas e frutos provenientes destas; Capoeira de beira de estrada.","HVAT00003242",NA,NA,"A.St.-Hil. & Naudin","2010","11","07","Rio Grande do Sul","Nova Petrópolis","Linha Imperial.","-51.114444","-29.376389",NA,"M. Grings","2010","11",NA,NA,NA,NA,"07","-51º6'52''W","-29º22'35''S",NA,NA,NA,NA,NA
"131","2020-06-25 16:06:18-03","FUVATES","HVAT","3336","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","M. Grings; P. Ferreira; R. Setubal; I. Boldrini","508",NA,"Brasil",NA,NA,"Duplicara do registro ICN 159908; Arbusto lenhoso de 2m com grandes glores brancas que possuem mancha vinácea na base superior da pétala.; Em baixada de relevo, capoeira úmida na beira da estrada.","HVAT00003336",NA,NA,"A.St.-Hil. & Naudin","2008","12","15","Rio Grande do Sul","Barra do Ribeiro","Quase no,imite com Tapes.","-51.301111","-30.291111",NA,"M. Grings","2008","12",NA,NA,NA,NA,"15","-51º18'4''W","-30º17'28''S",NA,NA,NA,NA,NA
"132","2019-11-07 11:44:36-03","FUVATES","HVAT","2616","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","E. Freitas","s.n.",NA,"Brasil",NA,NA,NA,"HVAT00002616",NA,NA,"A.St.-Hil. & Naudin","2009","11","01","Rio Grande do Sul","Nova Santa Rita","BR 386, km 341.","-51.273889","-29.856667",NA,"E. Freitas","2009","11",NA,NA,NA,NA,"20","-51º16'26''W","-29º51'24''S",NA,NA,NA,NA,NA
"133","2020-09-12 05:00:02-03","US","US","2917472","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","A. Krapovickas","4405","South America","Uruguay",NA,NA,NA,NA,NA,"Malvales","A. St.-Hil. & Naudin","1948","2","12","San Jose",NA,"Barra de Santa Lucia.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","2104104","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","B. Rambo","44603","South America","Brazil",NA,NA,NA,NA,NA,"Malvales","A. St.-Hil. & Naudin","1949","12","3","Rio Grande do Sul",NA,"Vila Oliva p. Caxias",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2020-09-12 05:00:02-03","US","US","282319","PreservedSpecimen","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana tormentoso-velutina","F. Sellow","1622","South America - Neotropics","Brazil",NA,NA,NA,"US00153807",NA,"Malvales","Gürke in Mart.",NA,NA,NA,NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,"US00153807_01",NA,NA,NA,NA,NA,"Dicotyledonae","tormentoso-velutina",NA,NA,NA,NA,NA,"1",NA,"Isosyntype"
"136","2021-03-25 13:52:31-03","UNIVILLE","JOI","17905","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Vieira, F.C.S.","2318",NA,"Brasil",NA,NA,NA,"JOI017905",NA,NA,"A.St.-Hil. & Naudin","2018","12","14","Santa Catarina","Capão Alto","Fazenda Limitão.",NA,"-28.137778",NA,"Vieira, F.C.S.","2019","01",NA,NA,NA,NA,"17",NA,"28º8'16''S","900","900",NA,NA,NA
"137","2015-03-13 18:50:33-03","F","FMNH-SEEDPLANTS","V0241314F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda",NA,NA,"South America","Brazil",NA,NA,NA,"V0241314F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0241314F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-01-23 10:23:10-02","F","FMNH-SEEDPLANTS","V0063004F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","C. Gaudichaud","s.n.","South America","Brazil",NA,NA,NA,"V0063004F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0063004F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype"
"139","2015-03-13 18:50:33-03","F","FMNH-SEEDPLANTS","V0241315F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda",NA,NA,"South America","Brazil",NA,NA,NA,"V0241315F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0241315F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-03-13 18:50:33-03","F","FMNH-SEEDPLANTS","V0241316F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda",NA,NA,"South America","Argentina",NA,NA,NA,"V0241316F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-64.9208","-35.3869","V0241316F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-01-28 19:46:00-02","F","FMNH-SEEDPLANTS","V0241317F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","C. Osten","2186b","South America","Uruguay",NA,NA,NA,"V0241317F","Spermatophyta",NA,NA,"1930","2","18",NA,NA,NA,"-55.7933","-32.8667","V0241317F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2015-03-13 18:50:33-03","F","FMNH-SEEDPLANTS","V0241322F","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda",NA,NA,"South America","Brazil",NA,NA,NA,"V0241322F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0241322F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-09-05 16:42:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana","P. G. Lorentz","1775","South America","Argentina",NA,NA,NA,NA,"Spermatophyta",NA,NA,"1879","3","27",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"Syntype"
"144","2020-10-06 11:54:17-03","URICER","HPBR","11541","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","GRINGS,M.",NA,NA,"Brasil",NA,NA,"ICN 165.478","HPBR011541",NA,NA,"A.St.-Hil. & Naudin","2010","02","10","RS","Capão do Leão",NA,"-52.4838981628418","-31.7632999420166","HPBR011541","GRINGS,M.","2010","02","28605","auto",NA,NA,"10",NA,NA,NA,NA,"1",NA,NA
"145","2020-08-20 14:57:34-03","UFSC","FLOR","43273","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bordignon, S.","s.n.",NA,"Brasil",NA,NA,"subarbusto, flor rosa-clara com mancha interna púrpura-escura, 1 a 1,5m altura. Recebido de ICN Nª 165938.","FLOR0043273",NA,"Malvales","A.St.-Hil. & Naudin","2010","02","04","Rio Grande do Sul","Cachoeira do Sul","Estrada para Rio Pardo, capoeira de beira de estrada quase na várzea do rio Botucaraí.","-52.8939018249512","-30.0391998291016",NA,"Grings, M.",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-08-20 14:57:34-03","UFSC","FLOR","8479","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Falkenberg, D.B.","306",NA,"Brasil",NA,NA,"flor clara","FLOR0008479",NA,"Malvales","A.St.-Hil. & Naudin","1981","12","25","Rio Grande do Sul","Cachoeira do Sul","Fazenda Telmo Amado, Cordilheira.","-52.8939018249512","-30.0391998291016",NA,"Krapovickas, A.",NA,NA,"71201","auto",NA,NA,NA,NA,NA,"50","50",NA,NA,NA
"147","2020-08-20 14:57:34-03","UFSC","FLOR","8472","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Falkenberg, D.B.","307",NA,"Brasil",NA,NA,"subarbusto, flor esbranquiçada, 0,5m altura","FLOR0008472",NA,"Malvales","A.St.-Hil. & Naudin","1981","12","25","Rio Grande do Sul","Cachoeira do Sul","Fazenda Telmo Amado, Cordilheira.","-52.8939018249512","-30.0391998291016",NA,"Krapovickas, A.",NA,NA,"71201","auto",NA,NA,NA,NA,NA,"50","50",NA,NA,NA
"148","2020-08-20 20:39:52-03","UFSC","FLOR","21448","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Falkenberg, D.B.","1471",NA,"Brasil",NA,NA,"subarbusto, flor 5 carpídios/fruto; semente avermelhada, encurvada, 1m altura","FLOR0021448",NA,"Malvales","A.St.-Hil. & Naudin","1984","04","07","Rio Grande do Sul","Pelotas","BR 392, 1 km após acesso da BR 116.","-52.3424987792969","-31.771900177002",NA,"Grings, M.","2010",NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-08-20 14:57:34-03","UFSC","FLOR","8473","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Falkenberg, D.B.","309",NA,"Brasil",NA,NA,NA,"FLOR0008473",NA,"Malvales","A.St.-Hil. & Naudin","1982","02","08","Santa Catarina","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,"Krapovickas, A.",NA,NA,"13742","auto",NA,NA,NA,NA,NA,"5","5",NA,NA,NA
"150","2017-09-11 17:10:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana tomentosa-velutina","Lorentz, PG","s.n.","Southern America","Uruguay",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,"Habitat prope Concepcion del Uruguay, en las orillas del Arroya Cupalén",NA,NA,NA,NA,NA,NA,NA,NA,NA,"tomentosa-velutina",NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 17:10:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana tomentosa-velutina","Sellow, F","1622",NA,"?",NA,NA,NA,NA,NA,NA,"Gürke",NA,NA,NA,NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"tomentosa-velutina",NA,NA,NA,NA,NA,NA,NA,NA
