"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"349","2020-09-12 05:00:02-03","US","US","2267521","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"L. Smith & R. M. Klein","1956","11","4","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"US01898832","US01898832_01 US01898832_02","South America - Neotropics",NA,NA,NA,NA,"Myrtales","7294","Praia Braba",NA,NA,NA,NA,NA,"27253","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"350","2020-09-12 05:00:02-03","US","US","2627794","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Pessoal do Horto Florestal","1929","9",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01898834","US01898834_01 US01898834_02","South America - Neotropics",NA,NA,NA,NA,"Myrtales",NA,"Mata do Horto Florestal da Gávea",NA,NA,NA,NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"351","2020-09-12 05:00:02-03","US","US","3180719","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"W. Pizziolo","1984","7","5","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"US01898822","US01898822_01 US01898822_02","South America - Neotropics",NA,NA,NA,NA,"Myrtales","137","Pátio do MBML.",NA,NA,NA,NA,NA,"23813","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"352","2020-09-12 05:00:02-03","US","US","3181241","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"B. Weinberg & Margarette","1983","9","28","Brazil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"US01898823","US01898823_01 US01898823_02","South America - Neotropics",NA,NA,NA,NA,"Myrtales","210","B. Jusu, Itaparica",NA,NA,NA,NA,NA,"27156","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"353","2020-09-12 05:00:02-03","US","US","2622745","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"A. Souza","1970","7","5","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01898826","US01898826_01 US01898826_02","South America - Neotropics",NA,NA,NA,NA,"Myrtales","73","Recreio dos Bandeirantes, entre a Litorânea e BR 6, km 16",NA,NA,NA,NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"354","2020-09-12 05:00:02-03","US","US","1570087","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"F. C. Hoehne","1913","10",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01898835","US01898835_01 US01898835_02","South America - Neotropics",NA,NA,NA,NA,"Myrtales","155","Praia de Ipanema",NA,NA,NA,NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"355","2020-09-12 05:00:02-03","US","US","2949711","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"D. Sucre, M. Graziela & D. Dunn","1969","9","2","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01898827","US01898827_01 US01898827_02","South America - Neotropics",NA,NA,NA,NA,"Myrtales","5867","Restinga de Jacarepaguá, situada do lado sul da Pedra de Itauna",NA,NA,NA,NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"356","2019-10-29 10:08:10-03","UFPR","EFC","17721","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Souza, I.","Souza, I.","2018","12","10","Brasil","PR","Guaratuba","-48.58916","-25.944988","-48.589160","-25.944988","EFC017721",NA,NA,NA,NA,"Árvore 5 m, frutos imaturos esverdeados. Restinga arbórea.",NA,NA,"345","Balneário Coroados","6","6","2018","12","17",NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-12-09 17:30:23-03","UFPR","EFC","16216","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Souza, I.","Souza, I.","2017","11","16","Brasil","Paraná","Paranaguá","-48.3304","-25.5195","-48.3304","-25.5195","EFC016216",NA,NA,NA,NA,"Árvore 7m, frutos maduros com pequenos, com sabor agradável e critais de coloração roxo escuro. Cultivada",NA,NA,NA,"Vila do Farol - Ilha do Mel","20","20","2017","11","20",NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-12-09 17:30:21-03","UFPR","EFC","1002","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M.","Roderjan, C.V.; Kuniyoshi, Y.S.","1986","09","10","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"EFC001002",NA,NA,NA,NA,"__COMMOM_NAME__: pitanga",NA,NA,"580","Rio Pequeno, Guaraguaçu",NA,NA,"1997","09","12","24916","auto",NA,NA,NA,NA,NA,NA
"359","2021-03-15 18:28:59-03","USP","SPF","223680","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Giaretta, A","Giaretta, A","2016","01","31","Brasil","Espírito Santo","São Mateus","-39.795","-18.698889","-39.795","-18.698889","SPF00223680",NA,NA,NA,NA,"Arbusto ca. 2 m alt. Frutos verdes. Amostra em sílica.; Floresta de restinga pleistocênica. Solo arenoso.",NA,NA,"1626","Quadrado. Estrada atrás do Centro Universitário Norte do Espírito Santo (CEUNES).","8","8","2016","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-03-15 18:28:59-03","USP","SPF","223679","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Giaretta, A","Giaretta, A","2016","01","31","Brasil","Espírito Santo","São Mateus","-39.795","-18.698889","-39.795","-18.698889","SPF00223679",NA,NA,NA,NA,"Arbusto ca. 1,5 m alt. Flores jovens.; Floresta de restinga pleistocênica. Solo arenoso.",NA,NA,"1627","Quadrado. Estrada atrás do Centro Universitário Norte do Espírito Santo (CEUNES).","8","8","2016","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-13 11:26:52-03","USP","SPF","206475","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Souza, M","Farney, C","2002","10","09","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"SPF00206475",NA,NA,NA,NA,NA,NA,NA,"4489",NA,NA,NA,"2010","10","20","40069","auto",NA,NA,NA,NA,NA,NA
"362","2019-11-13 11:26:52-03","USP","SPF","19589","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral, M","Hoehne, W","1964","10","24","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00019589",NA,NA,NA,NA,NA,NA,NA,"5868",NA,NA,NA,"1992",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"363","2021-03-25 13:52:50-03","UNIVILLE","JOI","2386","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","F.C.S. Vieira","Karis Ko Freitag",NA,NA,NA,"Brasil","Santa Catarina","Campos Novos","-51.2249984741211","-27.4016990661621",NA,NA,"JOI002386","JOI002386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","06","14","43319","auto",NA,NA,NA,NA,NA,NA
"364","2021-03-25 13:52:50-03","UNIVILLE","JOI","1081","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","F.C.S. Vieira","Jotham Ziffer Berger","2005","11","21","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"JOI001081","JOI001081",NA,NA,NA,"; HABITAT: ao lado do rio; HABITO: arborescente",NA,NA,"150","Reserva Vila Velha.",NA,NA,"2006","02","18","18121","auto",NA,NA,NA,NA,NA,NA
"365","2021-03-25 13:52:50-03","UNIVILLE","JOI","4012","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sevegnani, L.","Gasper, A. L.","2006","11","02","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"JOI004012","JOI004012",NA,NA,NA,"; TIPO VEGETACIONAL: FOM",NA,NA,NA,NA,NA,NA,"2006","11","23","23090","auto",NA,NA,NA,NA,NA,NA
"366","2021-03-25 13:52:50-03","UNIVILLE","JOI","6654","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Meirelles, J.","2007","12","10","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI006654","JOI006654",NA,NA,NA,"; HABITAT: mata secundária; HABITO: Árvore",NA,NA,"154","Ilha Araújo do Meio.",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"367","2021-03-25 13:52:50-03","UNIVILLE","JOI","13848","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","F.C.S. Vieira","G. do Amaral","2006","08","09","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI013848","JOI013848",NA,NA,NA,"; HABITAT: costão; HABITO: Árvore",NA,NA,"172","Ilha da Clara.","1","1","2018","09","18","23627","auto",NA,NA,NA,NA,NA,NA
"368","2021-03-25 13:52:50-03","UNIVILLE","JOI","14078","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Vieira, F.C.S.","T.G. Fendrich","2008","10","28","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI014078","JOI014078",NA,NA,NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,"101","Ilha das Claras.",NA,NA,"2018","10","10","23627","auto",NA,NA,NA,NA,NA,NA
"369","2021-03-25 13:52:50-03","UNIVILLE","JOI","1364","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Jotham Ziffer Berger","Richter","2005","09","20","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI001364","JOI001364",NA,NA,NA,"; HABITAT: floresta secundária",NA,NA,"61","Ilha das Flores.",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"370","2021-03-25 13:52:50-03","UNIVILLE","JOI","2903","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","F.C.S. Vieira","F.C.S. Vieira","2004","10","21","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002903","JOI002903",NA,NA,NA,"; HABITAT: mata sub bosque; HABITO: fanerófita, terrestre",NA,NA,"524","Ilha das Flores.","10","10","2007","03","21","23627","auto",NA,NA,NA,NA,NA,NA
"371","2021-03-25 13:52:50-03","UNIVILLE","JOI","2902","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","F.C.S. Vieira","F.C.S. Vieira","2005","01","22","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002902","JOI002902",NA,NA,NA,"; HABITAT: litoral arenoso; HABITO: fanerófita, terrestre",NA,NA,"755","Ilha das Flores.","2","2","2007","03","22","23627","auto",NA,NA,NA,NA,NA,NA
"372","2021-03-25 13:52:50-03","UNIVILLE","JOI","2904","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","F.C.S. Vieira","Mancinelli, W.S.","2005","10","20","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002904","JOI002904",NA,NA,NA,"; HABITAT: litoral; HABITO: fanerófita, terrestre",NA,NA,"363","Ilha das Flores.","1","1","2007","03","20","23627","auto",NA,NA,NA,NA,NA,NA
"373","2021-03-25 13:52:50-03","UNIVILLE","JOI","2915","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M. Sobral","F.C.S. Vieira","2004","10","29","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002915","JOI002915",NA,NA,NA,"; HABITO: árvore, terrestre; TIPO VEGETACIONAL: FODSM",NA,NA,"568","Ilha Grande.","40","40","2004","12","10","23627","auto",NA,NA,NA,NA,NA,NA
"374","2021-03-25 13:52:50-03","UNIVILLE","JOI","1703","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","E. Barbosa","Bächtold, A.","2004","11","04","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI001703","JOI001703",NA,NA,NA,"; HABITAT: mata secundária, borda; HABITO: fanerófita, terrestre",NA,NA,"73","Mandigituba.","2","2","2005","02","25","23627","auto",NA,NA,NA,NA,NA,NA
"375","2021-03-25 13:52:50-03","UNIVILLE","JOI","1704","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","F.C.S. Vieira","F.C.S. Vieira","2004","11","04","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI001704","JOI001704",NA,NA,NA,"; HABITAT: mata secundária, sub bosque; HABITO: fanerófita, terrestre",NA,NA,"492","Mandigituba.","15","15","2004","11","05","23627","auto",NA,NA,NA,NA,NA,NA
"376","2021-03-25 13:52:50-03","UNIVILLE","JOI","14847","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Melo-Júnior, J.C.F.",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI014847","JOI014847",NA,NA,NA,NA,NA,NA,"1154","Parque do Acaraí.",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"377","2021-03-25 13:52:50-03","UNIVILLE","JOI","4102","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Sobral","Jotham Ziffer Berger","2005","11","06","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI004102","JOI004102",NA,NA,NA,"; HABITAT: beira do manguezal",NA,NA,"333","Vila da Glória.",NA,NA,"2006","02","06","23627","auto",NA,NA,NA,NA,NA,NA
"378","2021-03-25 13:52:50-03","UNIVILLE","JOI","926","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.E.G. Sobral","F.C.S. Vieira","2003","12","07","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI000926","JOI000926",NA,NA,NA,"; HABITAT: restinga; HABITO: árvore, terrestre",NA,NA,"166","Vila da Glória - CEPA.","5","5","2004","12","20","23627","auto",NA,NA,NA,NA,NA,NA
"379","2019-11-22 16:09:15-03","UEFS","HUEFS","36218","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.Sobral",NA,"1993","10","25","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0036218",NA,NA,NA,NA,"Mussununga.","Angiospermae","Myrtales","2058","Reserva Florestal de Linhares. Estrada: Aceiro do Calimã. Próximo antigo marco de ferro.",NA,NA,"2004","05",NA,"48094","auto",NA,"Rosanae",NA,NA,NA,NA
"380","2019-10-07 09:35:26-03","UEFS","HUEFS","234128","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.Sobral","Hoehne, W.","1964","10","24","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"HUEFS0234128",NA,NA,NA,NA,NA,"Angiospermae","Myrtales","5868","Estrada Rio-Santos Km 5 na areia da restinga.",NA,NA,"1992",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"381","2019-10-07 09:35:26-03","UEFS","HUEFS","71431","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Silva, J.M.","2001","11","04","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"HUEFS0071431","HUEFS0071431",NA,NA,NA,NA,"Angiospermae","Myrtales","3499","Balneário Coroado",NA,NA,NA,NA,NA,"41937","auto",NA,"Rosanae",NA,NA,NA,NA
"382","2019-10-07 09:35:26-03","UEFS","HUEFS","202026","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Silva, J.M.","2001","11","04","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"HUEFS0202026","HUEFS0202026",NA,NA,NA,NA,"Angiospermae","Myrtales","3499","Balneário Coroado.",NA,NA,NA,NA,NA,"41937","auto",NA,"Rosanae",NA,NA,NA,NA
"383","2019-10-07 09:35:26-03","UEFS","HUEFS","234018","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.Sobral","Catharino, E.L.M.","1987","11","18","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"HUEFS0234018",NA,NA,NA,NA,"Restinga do rio Verde.","Angiospermae","Myrtales","1137","Estação Ecológica Juréia-Itatins.",NA,NA,"1991",NA,NA,"55628","auto",NA,"Rosanae",NA,NA,NA,NA
"384","2019-10-07 09:35:26-03","UEFS","HUEFS","234021","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.Sobral","Rossi, L.","1990","11","21","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"HUEFS0234021",NA,NA,NA,NA,"Mata de restinga.","Angiospermae","Myrtales","771","Estação Ecológica Juréia-Itatins, estrada da margem do Rio Una para o rio Verde.",NA,NA,"1991",NA,NA,"55628","auto",NA,"Rosanae",NA,NA,NA,NA
"385","2019-10-07 09:35:26-03","UEFS","HUEFS","234026","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","L.Rossi","Rossi, L.","1991","11","28","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"HUEFS0234026",NA,NA,NA,NA,NA,"Angiospermae","Myrtales","967","Estação Ecológica Juréia-Itatins, margem do rio Verde.",NA,NA,NA,NA,NA,"55628","auto",NA,"Rosanae",NA,NA,NA,NA
"386","2019-10-07 09:35:26-03","UEFS","HUEFS","234020","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.Sobral","Catharino, E.L.M.","1990","11","22","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"HUEFS0234020",NA,NA,NA,NA,"Restinga de rio Verde.","Angiospermae","Myrtales","1539","Estação Ecológica Juréia-Itatins, próximo maciço da Juréia.",NA,NA,"1991",NA,NA,"55628","auto",NA,"Rosanae",NA,NA,NA,NA
"387","2019-10-07 09:35:26-03","UEFS","HUEFS","234017","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.Sobral","Silva, S.J.G.da","1990","12","12","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"HUEFS0234017",NA,NA,NA,NA,"Mata ao redor da cachoeira do Salto.","Angiospermae","Myrtales","108","Estação Ecológica Juréia-Itatins, Serra da Juréia.",NA,NA,"1991",NA,NA,"55628","auto",NA,"Rosanae",NA,NA,NA,NA
"388","2019-10-07 09:35:26-03","UEFS","HUEFS","234023","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","L.Rossi","Silva, S.J.G.da","1991","10","13","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"HUEFS0234023",NA,NA,NA,NA,NA,"Angiospermae","Myrtales","35","Estação Ecológica Juréia-Itatins, Serra da Juréia, margem do rio verde.",NA,NA,"1991",NA,NA,"55628","auto",NA,"Rosanae",NA,NA,NA,NA
"389","2019-10-07 09:35:26-03","UEFS","HUEFS","234022","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.Sobral","Anunciação, E.A.","1990","10","18","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"HUEFS0234022",NA,NA,NA,NA,NA,"Angiospermae","Myrtales","35","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Pocinho.",NA,NA,"1991",NA,NA,"55628","auto",NA,"Rosanae",NA,NA,NA,NA
"390","2019-10-07 09:35:26-03","UEFS","HUEFS","234024","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","O.T.Aguiar","Grande, D.A.de","1979","10","12","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0234024",NA,NA,NA,NA,"Restinga do Ipaneminha.","Angiospermae","Myrtales","336","Ilha do Cardoso.",NA,NA,"1996","10",NA,"37574","auto",NA,"Rosanae",NA,NA,NA,NA
"391","2019-10-07 09:35:26-03","UEFS","HUEFS","234019","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","O.T.Aguiar","Melo, M.R.F.","1985","12","09","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0234019",NA,NA,NA,NA,"Restinga de Ipanema.","Angiospermae","Myrtales","1137","Ilha do Cardoso praia de Ipanema.",NA,NA,"1996","10",NA,"37574","auto",NA,"Rosanae",NA,NA,NA,NA
"392","2019-10-07 09:35:26-03","UEFS","HUEFS","71506","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Hatschbach, G.","2001","11","28","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"HUEFS0071506","HUEFS0071506",NA,NA,NA,"Floresta próximo ao maguesal.","Angiospermae","Myrtales","72730","Paruquara",NA,NA,NA,NA,NA,"37295","auto",NA,"Rosanae",NA,NA,NA,NA
"393","2019-11-22 16:09:15-03","UEFS","HUEFS","36219","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.Sobral",NA,"1993","11","24","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0036219","HUEFS0036219",NA,NA,NA,"Mussununga.","Angiospermae","Myrtales","2099","Reserva Florestal de Linhares. Estrada: Aceiro calimã. Próximo ao aceiro.",NA,NA,"2004","05",NA,"48094","auto",NA,"Rosanae",NA,NA,NA,NA
"394","2015-03-07 08:59:45-03","F","FMNH-SEEDPLANTS","V0109645F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0109645F","V0109645F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"395","2015-03-07 08:59:45-03","F","FMNH-SEEDPLANTS","V0109646F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0109646F","V0109646F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"396","2015-03-07 08:59:45-03","F","FMNH-SEEDPLANTS","V0109647F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0109647F","V0109647F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
