"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","maximumDepthInMeters","fieldNumber"
"1377","2020-08-20 14:56:48-03","UFSC","FLOR","26807","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Jarenkow, J.A.","1989","12","03","Brasil","Rio Grande do Sul","Morro Redondo","Santo Amor.","-52.6319007873535","-31.5883007049561",NA,NA,"arvoreta, flor violácea, com fauce branca, 5m altura","FLOR0026807",NA,"1490",NA,NA,"19299","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1378","2020-08-20 20:39:19-03","UFSC","FLOR","19327","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Jarenkow, J.A.","1987",NA,NA,"Jarenkow, J.A.","1986","12","12","Brasil","Rio Grande do Sul","Rio Grande","Estação Ecológica do Taim, estrada do Albardão.","-52.0985984802246","-32.0349998474121",NA,NA,"arvoreta, flor arroxeada, 4m altura","FLOR0019327",NA,"550",NA,NA,"82892","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1379","2020-08-20 14:56:48-03","UFSC","FLOR","41433","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Silva Filho, F.A. da; Reis, A.","1983","02","23","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Estação Ecológica do Taim.","-53.3680992126465","-33.5189018249512",NA,NA,"árvore, Fruto Imaturo, verde; maduro roxo, 8m altura. Folha com 5 folíolos","FLOR0041433",NA,"64","2","2","130170","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1380","2020-08-20 20:39:19-03","UFSC","FLOR","26599","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.","1992","11","22","Brasil","Rio Grande do Sul","Vale do Sol","Alto Castelhano.","-52.6831016540527","-29.6035995483398",NA,NA,"arvoreta, corola violácea e fauce esbranquiçada, 4m altura","FLOR0026599",NA,"2208",NA,NA,"19833","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1381","2020-08-20 14:56:48-03","UFSC","FLOR","48741","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Guariano, E.S.G.","2006","05",NA,"Guarino, E.S.G.; et alii","2006","04","14","Brasil","Santa Catarina","Anita Garibaldi","P#?#roximo à baldsa etre A. Garibaldi (SC) e o Pinhal da Serra.","-51.1300010681152","-27.6891994476318",NA,NA,"árvore, Fruto Maduro, pretos, 12m altura. Comum no local","FLOR0048741",NA,"1012",NA,NA,"23768","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1382","2020-08-20 20:39:19-03","UFSC","FLOR","7553","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Klein, R.M.","1981",NA,NA,"Campos, J.M.; Leite, P.F.","1981","04","02","Brasil","Santa Catarina","Doutor Pedrinho",NA,"-49.4832992553711","-26.7143993377686",NA,NA,NA,"FLOR0007553",NA,"39","700","700","18739","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1383","2020-08-20 20:39:19-03","UFSC","FLOR","30472","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Klein, R.M.","1981",NA,NA,"Campos, J.M.; Leite, P.F.","1981","04","02","Brasil","Santa Catarina","Doutor Pedrinho","A 15 km de Dr. Pedrinho em direção a São João Pequeno.","-49.4832992553711","-26.7143993377686",NA,NA,"árvore; folhas verde-escuras na parte superior e verde-claras na inferior, nervuras nítidas; 3-5 folhas por ramo, flor arredondado e achatado de cor preta. Folha SG.22-Z-B; ponto 35. #?##?#3-5 folhas por ramo#?##?# são os folíolos da folha","FLOR0030472",NA,"39",NA,NA,"18739","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1384","2020-08-20 20:39:19-03","UFSC","FLOR","15293","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Souza, M.L.","1985",NA,NA,"Souza-Mosimann, R.M.","1985","11","01","Brasil","Santa Catarina","Florianópolis","Campeche, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto","FLOR0015293",NA,"s.n.",NA,NA,"27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1385","2020-08-20 20:39:19-03","UFSC","FLOR","22697","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Falkenberg, D.B.","1992",NA,NA,"Falkenberg, D.B.; Pereira, E.A.","1992","11","15","Brasil","Santa Catarina","Florianópolis","Dunas da praia da Joaquina, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor lilás com branco, estigma bífido, 1m altura","FLOR0022697",NA,"5952","5","5","27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1386","2020-08-20 20:39:19-03","UFSC","FLOR","15200","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Silva Filho, F.A. da","1985",NA,NA,"Silva Filho, F.A. da","1985","10","26","Brasil","Santa Catarina","Florianópolis","Ilha do Campeche.","-48.5491981506348","-27.596700668335",NA,NA,"arbustivo-rasteiro, flor branco-azulada","FLOR0015200",NA,"562",NA,NA,"27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1387","2020-08-20 14:56:48-03","UFSC","FLOR","16153","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1965","11","23","Brasil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor roxa, 2m altura","FLOR0016153",NA,"6343","2","2","27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1388","2020-08-20 14:56:48-03","UFSC","FLOR","50326","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Mello, A.S.","2011","11","09","Nuernberg, A.; Mello, A.S.","2011","11","09","Brasil","Santa Catarina","Florianópolis","Lagoinha Pequena, Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbustivo, flor botão e flor branco c/ roxo","FLOR0050326",NA,"398",NA,NA,"27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1389","2020-08-20 14:56:48-03","UFSC","FLOR","16154","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1965","10","20","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor roxa, 2m altura","FLOR0016154",NA,"6300","2","2","27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1390","2020-08-20 20:39:19-03","UFSC","FLOR","25663","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Falkenberg, D.B.","1993",NA,NA,"Andrade, J.J. de","1993","11","20","Brasil","Santa Catarina","Florianópolis","Praia da Joaquina, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"subarbusto bastante ramificado e espalhado, flor visitada por abelhas, cheiro adocicado (fermento biológico); sépalas verdes, corola branca e lilás, estrias roxas no tubo da corola, pêlos na pétala diferenciada; filetes lilás, anter","FLOR0025663",NA,"8",NA,NA,"27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1391","2020-08-20 20:39:19-03","UFSC","FLOR","21979","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Silva Filho, F.A. da","1984",NA,NA,"Silva Filho, F.A. da; Souza, M.L. & Zanin, A.","1984","11","16","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor branca e lilás, 1m altura","FLOR0021979",NA,"191",NA,NA,"27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1392","2020-08-20 14:56:48-03","UFSC","FLOR","39472","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Queiroz, M.H. de","1989","11","08","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor azul","FLOR0039472",NA,"103",NA,NA,"27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1393","2020-08-20 20:39:19-03","UFSC","FLOR","6161","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Silva Filho, F.A. da","1984",NA,NA,"Andrade, A.B.","1984","12","04","Brasil","Santa Catarina","Florianópolis","SERTE, Cachoeira do Bom Jesus, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor azulada, 1m altura","FLOR0006161",NA,"s.n.",NA,NA,"27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1394","2020-08-20 14:56:48-03","UFSC","FLOR","36637","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Poli, C.; Silva Filho, F.A. da","2001","12","11","Brasil","Santa Catarina","Ipuaçu",NA,"-52.4550018310547","-26.6313991546631",NA,NA,"arvoreta, flor azulada, 4m altura","FLOR0036637",NA,"30",NA,NA,"20981","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1395","2020-08-20 20:39:19-03","UFSC","FLOR","20789","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Klein, R.M.","1981",NA,NA,"Sohn, S.; Campos, J.M.","1981","02","19","Brasil","Santa Catarina","Porto União","40 km da estrada de Porto União para Santa Cruz do Timbó.","-51.0783004760742","-26.2381000518799",NA,NA,"árvore; folhas verdes com nervuras salientes, flor em cachos verdes claro médios","FLOR0020789",NA,"52",NA,NA,"41804","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1396","2020-08-20 20:39:19-03","UFSC","FLOR","5108","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Klein, R.M.","1981",NA,NA,"Sohn, S.; Campos, J.M.","1981","02","19","Brasil","Santa Catarina","Porto União","4 km da estrada de Porto União para Santa Cruz do Timbó.","-51.0783004760742","-26.2381000518799",NA,NA,"árvore; folhas verdes com nervuras salientes, flor em cachos verdes claro médios","FLOR0005108",NA,"52",NA,NA,"41804","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1397","2020-08-20 14:56:48-03","UFSC","FLOR","62239","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Larocca, P.","2014","08","20","Schwirkowski, P.","2013","12","08","Brasil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"FLOR0062239","FLOR0062239","120",NA,NA,"23090","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1398","2020-08-20 14:56:48-03","UFSC","FLOR","41548","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Cardoso, J.H.; Anjos, A.","1996","01","03","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"arbusto, Fruto Imaturo, verde, 3m altura. Caminho P. 5","FLOR0041548",NA,"115","200","200","15407","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"1399","2021-03-05 18:39:25-03","UFMT","UFMT","38497","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Caxambu, M.G.","2007","12","11","Caxambu, M.G.","2007","11","02","Brasil","Paraná","Ponta Grossa","Buraco do Padre.","-49.97025","-25.177056","-49.97025","-25.177056","Árvore ca. 6m, flores alvas.; Orla de floresta; relevo ondulado-vegetação estepe (campos gerais).",NA,NA,"1764","894","894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400","2021-03-05 18:39:25-03","UFMT","UFMT","22079","S","Plantae","Verbenaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Záchia, R.; Martins, S.; Aguiar, W.","1998","11","13","Brasil","Rio Grande do Sul",NA,"São Pedro-São Lucas.",NA,NA,NA,NA,"Árvore ca. 5m altura, flores azul-amareladas.; Mata ciliar do rio Ibicuí.",NA,NA,"3129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401","2020-01-31 10:38:35-03","IFAM","EAFM","13584","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","Spreng. & Moldenke","Scarponi, T.M.","2013","10",NA,"Scarponi, T.M.; Heineberg, M.R.","2013","03","07","Brasil","Santa Catarina","TI Ibirama-Laklãnõ","Aldeia Bugio, próximo ao banhado",NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","2020-01-31 10:38:35-03","IFAM","EAFM","6853","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","Spreng. & Moldenke","Valduga, E.","2012",NA,NA,"Valduga, E.","2011","12","16","Brasil","Rio Grande do Sul","Balneário Pinhal",NA,"-50.2327995300293","-30.2474994659424",NA,NA,"; HABITAT: Ás margens da rodovia.; DESC: 10 m.",NA,NA,"222",NA,NA,"17849","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403","2020-01-31 10:38:35-03","IFAM","EAFM","12084","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","Spreng. & Moldenke","Gandolfo, E.S.","2009","11","23","Gandolfo, E.S.","2009","11","23","Brasil","Santa Catarina","Florianópolis","Campeche, dunas novo campeche","-48.5491981506348","-27.596700668335",NA,NA,"; DESC: arbóreo",NA,NA,"1092",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404","2020-01-31 10:38:35-03","IFAM","EAFM","12141","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","Spreng. & Moldenke","Zank, S.","2010","06","24","Zank, S.","2010","06","24","Brasil","Santa Catarina","Imbituba","Divinéia, quintal","-48.6702995300293","-28.2399997711182",NA,NA,"; DESC: medicinal",NA,NA,"1212",NA,NA,"18719","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405","2021-03-04 15:43:47-03","IF","SPSF","39028","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","R.Cielo-Filho","2007","12","17","J.B.Baitello & R.Cielo-Filho & O.T. Aguiar","2007","12","06","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.739167","-23.506111",NA,NA,"COLETA: Porte arbóreo, frutos verdes; GEOGRAFIA: Grevilea.;",NA,NA,"1978","630","630",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1406","2021-03-04 15:43:47-03","IF","SPSF","48283","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","N.M.Ivanauskas","2014","02","17","M.G.K.Cornia & N.M.Ivanauskas & R.T.Polisel & L.N.Gonçalves","2014","02","21","Brasil","MG","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","-45.265278","-22.526667",NA,NA,"COLETA: Árvore de 4m. Frutos verdes.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"33","1307","1307",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1407","2021-03-04 15:43:47-03","IF","SPSF","49088","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","R.M.G. Konopczyk","2013","09","24","R.M.G. Konopczyk","2013","09","24","Brasil","SP","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.435","-21.856944",NA,NA,"COLETA: Árvore de 8m de altura (rara na várzea).; GEOGRAFIA: Dique marginal do Rio Mogi Guaçu.;",NA,NA,NA,"531","531",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1408","2021-03-04 15:43:47-03","IF","SPSF","49282","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","J.M. Jesus","2015","01","29","F.Periotto & R.Cielo-Filho","2014","11","05","Brasil","PR","Matelândia","Estrada Matelândia-Marquezita","-53.957778","-25.296111",NA,NA,"COLETA: Árvore de 8 metros de altura, flor roxa e branca.; GEOGRAFIA: Beira de estrada;",NA,NA,"64","360","360",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1409","2021-03-04 15:43:47-03","IF","SPSF","53756","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","I.S. Marques","2019","12","02","G. Durigan et al.","2000","10","18","Brasil","SP","Taubaté",NA,"-45.619444","-23.066111",NA,NA,NA,NA,NA,"s/n",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1410","2021-03-04 15:43:47-03","IF","SPSF","53768","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","((Spreng.)) Moldenke","I.S. Marques","2019","12","03","G. Durigan et al.","1999","10","08","Brasil","SP","São Pedro do Turvo",NA,"-49.708889","-22.686944",NA,NA,NA,NA,NA,"s/n",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1411","2021-03-04 15:43:47-03","IF","SPSF","45685","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","G.L.Lopes","2010","10","15","E.Martins & G.L.Lopes & V.M.Rosseto & L.Jarema & G.Zakrzevsli","2010","10","15","Brasil","PR","Imbituva","Fazenda Lageado","-50.6044006347656","-25.2299995422363",NA,NA,NA,NA,NA,NA,NA,NA,"24222","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1412","2021-03-04 15:43:47-03","IF","SPSF","00353","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica",NA,NA,NA,NA,NA,"D.Bento Pickel","1944","02","19","Brasil","SP","Itaporanga",NA,"-49.4900016784668","-23.7000007629395",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"24006","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1413","2021-03-04 15:43:47-03","IF","SPSF","31606","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica",NA,NA,NA,NA,NA,"P.Affonso","1999","01","28","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"332",NA,NA,"53584","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1414","2021-03-04 15:43:47-03","IF","SPSF","44439","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","R.Bertoncello","2007","04","19","R.Bertoncello & M.Pansonato","2007","04","19","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"GEOGRAFIA: Morro do Cuscuzeiro;",NA,NA,"68","1270","1270","34265","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1415","2021-03-04 15:43:47-03","IF","SPSF","23156","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","J. A. Pastore","2007","05","11","L.C.Souza","1998","01","12","Brasil","SP","Itapetininga","Estação Experimental","-48","-23.566667",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata ciliar.&nf;Porte arbóreo 3,5m., flores cor marrom.;",NA,NA,"238",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1416","2021-03-04 15:43:47-03","IF","SPSF","49819","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","R.A.Bonaldi",NA,NA,NA,"R.A.Bonaldi","2012","01","20","Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,"COLETA: Árvore, 6m de altura.;",NA,NA,"516",NA,NA,"46016","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1417","2021-03-04 15:43:47-03","IF","SPSF","16725","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica",NA,NA,NA,NA,NA,"G. Hatschbach","1993","03","31","Brasil","PR","Tibagi","Guartela","-50.4136009216309","-24.5093994140625",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Rio Iapo&nf;;",NA,NA,"59104",NA,NA,"56988","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1418","2021-03-04 15:43:47-03","IF","SPSF","47915","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis","Cham.","J.B.Baitello","2013","12","12","R.Cielo-Filho & J.N. Oliveiras","2013","11","01","Brasil","PR","Matelândia",NA,"-53.887222","-25.355556",NA,NA,"COLETA: Árvore 6 m, flor lilás, casca esfoliante; GEOGRAFIA: Mata da antiga Fazenda Leão, quintal da casa da Sede;",NA,NA,"1229","530","530",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1419","2021-03-04 15:43:47-03","IF","SPSF","05465","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis",NA,NA,NA,NA,NA,"J.C. Sacco","1955","11","22","Brasil","RS","Pelotas","Horto Botânico","-52.3424987792969","-31.771900177002",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"440",NA,NA,"51462","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1420","2021-03-04 15:43:47-03","IF","SPSF","34687","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis",NA,"G. A. D. C. Franco","2005","03","05","F. M. Souza & M. T. Z. Toniato & D.Souza","2005","02","28","Brasil","SP","Natividade da Serra","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.439998626709","-23.3700008392334",NA,NA,"COLETA: XLS: SPSFNovo; Arbusto ca. 2,5 m, frutos roxo-escuros; GEOGRAFIA: Trilha do Corcovado. Floresta Ombrófila Densa Montana (Campo de altitude)&nf;UTM: X=480278 Y=7406753;",NA,NA,"529","1186","1186","28529","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1421","2021-03-04 15:43:47-03","IF","SPSF","22977","PreservedSpecimen","Plantae","Lamiaceae","Vitex","montevidensis","Vitex montevidensis",NA,NA,NA,NA,NA,"J.M.Torezan","1997","12","13","Brasil","SP","Apiaí","estrada para Pinhalzinho","-48.8400001525879","-24.5",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"634",NA,NA,"37738","auto","América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1422","2021-03-04 15:43:47-03","IF","SPSF","04715","PreservedSpecimen","Plantae","Lamiaceae","Vitex","multinervis","Vitex multinervis",NA,NA,NA,NA,NA,"O.Vecchi",NA,NA,NA,"Brasil","SP","Loreto",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"109",NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
