"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","year","month","day","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","137754","PreservedSpecimen","Plantae","Verbenaceae","Lippia","duartei","Lippia duartei","type","A. P. Duarte","7851","South America","Brazil","Minas Gerais","Faz; Mae d'Agua","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=288427' target='other'> <mi>dwc_moreinfo</mi></a>","NY00137754","Magnoliophyta","Lamiales",NA,"Moldenke","1963","03","28","NY00137754_01","H. N. Moldenke","Várzea da Palma","-44.749531","-17.411382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","137842","PreservedSpecimen","Plantae","Verbenaceae","Lippia","venosa","Lippia venosa","type","H. H. Rusby","99","South America","Bolivia",NA,"Espia, head of Bopi River","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=655742' target='other'> <mi>dwc_moreinfo</mi></a>","NY00137842","Magnoliophyta","Lamiales",NA,"Rusby","1921","07","20","NY00137842_01",NA,NA,"-67.333326","-16.466505","1066.8","1066.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-01-11 10:01:19-03","UNIVASF","HVASFW","170","S","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"V.M. Cotarelli","857","América do Sul","Brasil","Pernambuco","Lote 10, Reservatório Copiti",NA,NA,"Arbusto ca. 2m alt, inflorescências com flores alvas. HVASF: 12146","HVASFW000170",NA,NA,NA,"Kunth","2011","07","13",NA,"V.M. Cotarelli","Custódia","-37.71285","-8.261175","490","490",NA,NA,"2011","10","06","-37.712850","-8.261175","U",NA,NA,NA,NA
"48","2020-11-24 17:11:08-03","UTFPR","DVPR","703","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Costa, DJ; et al.","s.n.",NA,"Brasil","Paraná","UTFPR - Trilha Ecológica",NA,NA,"Arbusto 0,7 m, folhas opostas, cheiro adocicado, flor rosa, folhas verdes.","DVPR000703","Magnoliophyta",NA,NA,"Kunth","2011","10","04","DVPR000703","Estevan, DA","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,"19637","auto","2011","11","10",NA,NA,NA,NA,NA,NA,NA
"49","2019-11-19 15:45:13-03","UNEB","HUNEB","13013","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Carvalho, I.M.O.","122",NA,"Brasil","Bahia","Repersa do Rio Aramari",NA,NA,NA,"HUNEB0013013","Angiospermae","Florideophycidae",NA,"Kunth","2010","07","05",NA,NA,"Aramari","-38.4991989135742","-12.0817003250122",NA,NA,"17170","auto",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"50","2019-11-19 15:45:13-03","UNEB","HUNEB","12967","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Carvalho, I.M.O.","76",NA,"Brasil","Bahia","Represa do rio Aramari",NA,NA,NA,"HUNEB0012967","Angiospermae","Florideophycidae",NA,"Kunth","2010","05","27",NA,NA,"Aramari","-38.4991989135742","-12.0817003250122",NA,NA,"17170","auto",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"51","2019-11-19 15:45:13-03","UNEB","HUNEB","2943","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Fonseca, M.R.","46443",NA,"Brasil","Bahia","Torre da Telemar.",NA,NA,"arbustiva-arbórea.","HUNEB0002943","Angiospermae","Florideophycidae",NA,"Kunth.","2000","02","29",NA,NA,"Pilão Arcado","-42.391389","-9.966389",NA,NA,NA,NA,NA,NA,NA,"42W23'29''","9S57'59''",NA,"Dicotyledoneae",NA,NA,NA
"52","2019-11-19 15:45:13-03","UNEB","HUNEB","6640","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"França, F.",NA,NA,"Brasil","Bahia","Morro do Agenor.",NA,NA,NA,"HUNEB0006640","Angiospermae","Florideophycidae",NA,"Kunth","1996","09","01",NA,NA,"Itatim","-39.766667","-12.7",NA,NA,NA,NA,NA,NA,NA,"39W46'0''","12S42'0''",NA,"Dicotyledoneae",NA,NA,NA
"53","2021-03-30 12:50:13-03","EAO","IAN","53346","PreservedSpecimen","Plantae","Verbenaceae","Lantana","aristata","Lantana aristata cabrerae",NA,"O'Donell, CA","4919","Southern America","Argentina","Salta","Camino Salta A Jujuy, km 46.",NA,NA,NA,"IAN053346","Dicotiledônea",NA,"cabrerae","(Scau.) Briq.","1947","01","29",NA,"Moldenke, HN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:50:13-03","EAO","IAN","100497","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Vogl, CV; Pater","1537","Southern America","Venezuela","Maracay",NA,NA,NA,NA,"IAN100497","Dicotiledônea",NA,NA,"Kunth","1934",NA,NA,NA,"Moldenke, HN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:50:13-03","EAO","IAN","87165","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Mason, HL","13980",NA,"Colômbia","Desconhecido","Dpto. Huila: Villavieja.",NA,NA,NA,"IAN087165","Dicotiledônea",NA,NA,"Kunth","1949","03","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:50:13-03","EAO","IAN","90636","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Macêdo, A","4160","Southern America","Brasil","Ituitaba",NA,NA,NA,NA,"IAN090636","Dicotiledônea",NA,NA,"Kunth","1956","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:50:13-03","EAO","IAN","94223","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Glaziou, AFM","14158","Southern America","Brasil",NA,"Serra do Ouro Preto.",NA,NA,NA,"IAN094223","Dicotiledônea",NA,NA,"Kunth","1883","07","16",NA,"Moldenke, HN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-02 16:29:18-03","CPAN-UFMS","COR","16462","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Borges, R.; Pougy, N.; Serrano, T.","1085",NA,"Brasil","Mato Grosso do Sul","Povoado do Amolar, Capoeirinha. Campo cerrado com árvores esparsas e estrato herbáceo denso; Solo arenoso.",NA,NA,"Arbusto com nervura alva; Com Flor: Flores lilases; Com fruto:Frutos vináceos Habito: Arbusto",NA,NA,NA,NA,"Kunth","2010","11","29",NA,"Guimarães, E.F.; Mendes, T.S.","Corumbá","-57.504167","-18.022778",NA,NA,NA,NA,NA,NA,NA,"57º30'15''W","18º1'22''S",NA,NA,NA,NA,NA
"59","2020-11-26 18:09:59-03","CPAN-UFMS","COR","3350","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Campos,C.F.M. de",NA,NA,"Brasil","Mato Grosso do Sul","Residencia. Terrestre; ;.",NA,NA,"Com Flor: rosa e amarela; Importância EconômicaOrnamental",NA,NA,NA,NA,"Kunth","1992","03","29",NA,"T.R.S.Silva","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-26 18:09:59-03","CPAN-UFMS","COR","10723","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Bobadilha, E.L.; Silva, E.B.; Velasco, C.S.","9",NA,"Brasil","Mato Grosso do Sul","UFMS Campus do Pantanal. Mata decídua; arenoso; plano.",NA,NA,"Com Flor: amarela",NA,NA,NA,NA,"Kunth","2004","11","19",NA,NA,"Corumbá","-57.6533012390137","-19.0091991424561","100","100","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:25:30-03","UFBA","ALCB","025562","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Miranda, AM; Félix, LP; Guedes, ML; Grillo, M","895","Southern America","Brasil","Pernambuco","Arquipélago. Morro do Frances.",NA,NA,"Ca. 1m de altura, folhas membranáceas, flores alvas, folhas pilosas e aromáticas.",NA,"Dicotyledon",NA,NA,"H.B.K.","1993","06","02",NA,"Silva, TRS","Fernando de Noronha","-32.425","-3.836111",NA,NA,NA,NA,"1999","10",NA,"-32.425","-3.836111",NA,NA,NA,NA,NA
"62","2019-10-09 11:25:30-03","UFBA","ALCB","130342","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Guedes, ML","30191","Southern America","Brasil","Bahia",NA,NA,NA,"Folhas membranáceas a cartáceas, discolores, faces abaxiais tomentosas. Inflorescência com brácteas foliáceas, flores com corola lilás.","ALCB047893","Dicotyledon",NA,NA,"H.B.K.","2018","02","16","ALCB047893","Guedes, ML","Mortugaba","-42.366667","-15.016667",NA,NA,NA,NA,"2018","04",NA,"-42.366667","-15.016667",NA,NA,NA,NA,NA
"63","2019-10-09 11:25:30-03","UFBA","ALCB","16507","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Noblick, LR","3105","Southern America","Brasil","Bahia","Faz. Boa Vista - São José.",NA,NA,"De 80 - 1,0m de altura com flores de corola lilás. Comum na pastagem.; Caatingada.",NA,"Dicotyledon",NA,NA,"H.B.K.","1984","03","23",NA,"Silva, TRS","Feira de Santana","-38.966667","-12.25",NA,NA,NA,NA,"1999","10",NA,"-38.966667","-12.25",NA,NA,NA,NA,NA
"64","2019-10-09 11:25:30-03","UFBA","ALCB","20132","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Noblick, LR","1838","Southern America","Brasil","Bahia",NA,NA,NA,"De 1m de altura com flores alvas.",NA,"Dicotyledon",NA,NA,"H.B.K.","1980","05","31",NA,"Silva, TRS","Piritiba","-40.55","-11.716667",NA,NA,NA,NA,"1999","10",NA,"-40.55","-11.716667",NA,NA,NA,NA,NA
"65","2019-10-09 11:25:30-03","UFBA","ALCB","83902","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Roque, N; Alunos de Botânica III","1793","Southern America","Brasil","Bahia","Piemonte da Diamantina, Vila do ventura. Trilha para cidade das Pedras",NA,NA,"com ramos escandentes. Sépalas verdes, flores alvas, fauce amarela.",NA,"Dicotyledon",NA,NA,"H.B.K.","2008","05","24",NA,NA,"Morro do Chapéu","-40.998611","-11.675556","720","720",NA,NA,NA,NA,NA,"-40.998611","-11.675556",NA,NA,NA,NA,NA
"66","2019-10-09 11:25:30-03","UFBA","ALCB","88599","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Guedes, ML; Gomes, FS; Alunos de Botânica III","14813","Southern America","Brasil","Bahia","Piemonte da Diamantina, Bananeiras, Caminho para a Cachoeira do Brito.",NA,NA,"de ca 2 m de altura. Folhas cartáceas, discolores, com pêlos hirtos. Inflorescência axilar, brácteas foliáceas, flores alvas.",NA,"Dicotyledon",NA,NA,"H.B.K.","2009","04","20",NA,"Guedes, ML","Jacobina","-40.497222","-11.162778",NA,NA,NA,NA,"2009","06",NA,"-40.497222","-11.162778",NA,NA,NA,NA,NA
"67","2019-10-09 11:25:30-03","UFBA","ALCB","94947","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Melo, E; França, F; Silva, B; Santos, M; Almeida, V; Barbosa, M","6633","Southern America","Brasil","Bahia","Nordeste, Baixa dos Quelés",NA,NA,"ca. 1 m alt. Folhas membranáceas. Flores lilases, fauce amarela.",NA,"Dicotyledon",NA,NA,"H.B.K.","2009","10","17",NA,"Melo, E","Jeremoabo","-38.437778","-9.983333","488","488",NA,NA,"2009","10",NA,"-38.437778","-9.983333",NA,NA,NA,NA,NA
"68","2020-08-11 00:16:44-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Guedes, ML; Giulietti, AM; Harley, RM; Woodgyer, EM","PCD2808","Southern America","Brasil","Bahia","Piemonte da Diamantina, Caminho para cachoeira de Paiaió",NA,NA,"0,70 m, ramos meio escandentes.; Margem do rio",NA,"Dicotyledon",NA,NA,"H.B.K.","1996","04","04",NA,"Atkins, S","Jacobina","-40","-11","680","680",NA,NA,"1997","07",NA,"-40","-11",NA,NA,NA,NA,NA
"69","2019-10-09 11:25:30-03","UFBA","ALCB","123390","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Guedes, ML; Alunos de Botânica BIOC05","24400","Southern America","Brasil","Bahia","Ponto nº 8. Rio Tijuco.",NA,NA,"Folhas discolores, pubescentes. Inflorescência com brácteas foliáceas, pubescentes, flores vermelhas.","ALCB010622","Dicotyledon",NA,NA,"H.B.K.","2016","03","12",NA,"Guedes, ML","Wagner","-41","-12","600","600",NA,NA,"2016","04",NA,"-41","-12",NA,NA,NA,NA,NA
"70","2019-10-09 11:25:30-03","UFBA","ALCB","07596","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Grupo Pedra do Cavalo","258","Southern America","Brasil","Bahia","Porto Castro Alves. Vale dos Rios Paraguaçu e Jacuipe. Alt. 40m/120m.",NA,NA,"Com flores alvas e lilases.",NA,"Dicotyledon",NA,NA,"H.B.K.","1980","06",NA,NA,"Silva, TRS","Castro Alves","-39.083333","-12.533333",NA,NA,NA,NA,"1999","10",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA
"71","2019-10-09 11:25:30-03","UFBA","ALCB","132456","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Guedes, ML; Gama, HC; Lopes, R","30386","Southern America","Brasil","Bahia","Serrote, Faz. do Sr. Oscar.",NA,NA,"Folhas membranáceas, discolores. Indlorescência axilar, brácteas foliáceas, flores liláses.","ALCB049180","Dicotyledon",NA,NA,"H.B.K.","2018","04","20","ALCB049180","Guedes, ML","Conceição do Coité","-39.466667","-11.933333",NA,NA,NA,NA,"2018","05",NA,"-39.466667","-11.933333",NA,NA,NA,NA,NA
"72","2019-10-09 11:25:30-03","UFBA","ALCB","07595","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Grupo Pedra do Cavalo","35","Southern America","Brasil","Bahia","Vale dos Rios Paraguaçu e Jacuipe. Barragem de Bananeiras. Alt. 40m/120m.",NA,NA,"Com cerca de 1,5m de altura de caule quadrangular e bem ramificado; folhas opostas ovaladas e inflorescências com flores de tom alvo e lilás.",NA,"Dicotyledon",NA,NA,"H.B.K.","1980","05",NA,NA,NA,"Cachoeira","-39.083333","-12.533333",NA,NA,NA,NA,"1980","06",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA
"73","2019-10-09 11:25:30-03","UFBA","ALCB","16981","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Bastos, BC","486","Southern America","Brasil","Bahia","Faz. Queimadinha.",NA,NA,"Com flores lilás e o centro amarelo. Muito frequente.; Coletada em capoeira.",NA,"Dicotyledon",NA,NA,"H.B.K.","1984","07","17",NA,"Silva, TRS","Ipirá","-39.7372016906738","-12.1583003997803",NA,NA,"44834","auto","1999","10",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-08 21:33:14-03","UFBA","ALCB","03599","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Costa, AL","s/n","Southern America","Brasil","Bahia","Fazenda Bom Jesus.",NA,NA,NA,NA,"Dicotyledon",NA,NA,"H.B.K.","1969","12","07",NA,"Silva, TRS","Milagres","-39.8588981628418","-12.8699998855591",NA,NA,"24432","auto","1999","10",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:25:30-03","UFBA","ALCB","03600","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Costa, AL","572","Southern America","Brasil","Bahia","Picado.",NA,NA,NA,NA,"Dicotyledon",NA,NA,"H.B.K.","1959","11","22",NA,"Silva, TRS","Santo Amaro","-38.7118988037109","-12.5466995239258",NA,NA,"24929","auto","1999","10",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 09:34:25-03","NBC","NL-BOTANY","L.2766282","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Smith HH",NA,"Southern America","Colombia",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2766282 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2766282",NA,"Lamiales",NA,"Kunth","1898","10","01","NL-L2766282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"77","2020-02-08 09:34:25-03","NBC","NL-BOTANY","L.2766279","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Ule EHG",NA,"Southern America","Peru",NA,"Hrauch, Blweiss, Salinas de Pilluana Huallaga, Peru Departamento Loreto.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2766279 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2766279",NA,"Lamiales",NA,"Kunth","1903","01","01","NL-L2766279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"78","2020-02-08 09:34:25-03","NBC","NL-BOTANY","L.2766281","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Korthals PW",NA,"Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2766281 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2766281",NA,"Lamiales",NA,"Kunth",NA,NA,NA,"NL-L2766281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 09:34:25-03","NBC","NL-BOTANY","U.1755177","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Coradin L",NA,"Southern America","Brazil","Bahia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1755177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1755177",NA,"Lamiales",NA,"Kunth","1983","07","05","NL-U1755177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0159557",NA,NA
"80","2020-02-08 09:34:25-03","NBC","NL-BOTANY","U.1755178","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Coradin L",NA,"Southern America","Brazil","Bahia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1755178 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1755178",NA,"Lamiales",NA,"Kunth","1983","07","05","NL-U1755178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0159558",NA,NA
"81","2020-02-08 09:34:25-03","NBC","NL-BOTANY","U.1755179","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Lewis GP; Andrade SMM de",NA,"Southern America","Brazil","Bahia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1755179 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1755179",NA,"Lamiales",NA,"Kunth","1991","04","03","NL-U1755179","Atkins S",NA,"-41.833333","-13.716667",NA,NA,NA,NA,NA,NA,NA,"-41.833333","-13.716667",NA,"Magnoliopsidae","U 0065571",NA,NA
"82","2020-02-08 09:34:25-03","NBC","NL-BOTANY","U.1755183","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Harley RM; et al.",NA,"Southern America","Brazil",NA,"Estado de Bahia, Lagoa da Eugenia southern end near Camaleao.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1755183 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1755183",NA,"Lamiales",NA,"Kunth","1974","02","20","NL-U1755183",NA,NA,"-39.716667","-10.666667",NA,NA,NA,NA,NA,NA,NA,"-39.716667","-10.666667",NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 09:34:25-03","NBC","NL-BOTANY","U.1755184","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Harley RM; et al.",NA,"Southern America","Brazil",NA,"Estado da Bahia, Serra do Jatobá, Morro de Nossa Senhora dos Milagres, just west of Milagres.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1755184 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1755184",NA,"Lamiales",NA,"Kunth","1977","03","06","NL-U1755184",NA,NA,"-39.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,"-39.866667","-12.9",NA,"Magnoliopsidae",NA,NA,NA
"84","2020-02-08 09:34:25-03","NBC","NL-BOTANY","U.1755861","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Renvoize SA; Wilmot-Dear CM; Kiesling R",NA,"Southern America","Argentina",NA,"Buenos Aires, Jujuy - San Pedro, Cuesta de las Lajitas, forested slopes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1755861 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1755861",NA,"Lamiales",NA,"Kunth","1978","11","19","NL-U1755861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"85","2020-02-08 09:34:25-03","NBC","NL-BOTANY","U.1755929","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Breteler FJ",NA,"Southern America","Venezuela","Mérida","Venezuela. 16 km S.W. of Mérida along road to San Cristóbal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1755929 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1755929",NA,"Lamiales",NA,"Kunth","1963","10","23","NL-U1755929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0065572",NA,NA
"86","2020-02-08 09:34:25-03","NBC","NL-BOTANY","U.1755930","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Uribe Uribe AL",NA,"Southern America","Colombia","Cundinamarca",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1755930 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1755930",NA,"Lamiales",NA,"Kunth","1954","02","08","NL-U1755930","Riet BP van de",NA,NA,NA,NA,NA,NA,NA,"2002","08","01",NA,NA,NA,"Magnoliopsidae","U 0065573",NA,NA
