"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","previousCatalogNumber"
"244","2020-09-12 05:00:02-03","US","US","2466394","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"A. Dugand","5840","1961","10","6","South America - Neotropics","Colombia","Atlántico",NA,"Costa Del Caribe, Depto. Del Atlantico: al lado de la playa de Ferú (Santa Verónica) cerca del nivel del mar. suelo arenoso.",NA,NA,NA,NA,"US03268017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"245","2020-09-12 05:00:02-03","US","US","1594313","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"Bro. Elias","1365","1936","1",NA,"South America - Neotropics","Colombia","Atlántico",NA,"Pto. Colombia, Dept. Atlántico: Barranquilla and vicinity.",NA,NA,NA,NA,"US03268021","US03268021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"246","2020-09-12 05:00:02-03","US","US","2742316","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"A. H. Gentry, G. N. Morillo & B. Morillo","10996","1974","4","30","South America - Neotropics","Venezuela","Lara",NA,"Near Centro Comercial Los Leones, Barquisimeto.",NA,NA,NA,NA,"US03268010",NA,"540",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"247","2020-09-12 05:00:02-03","US","US","3373776","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,"Morillo, G. N.","J.-J. de Granville","6976","1984","11","23","South America - Neotropics","French Guiana",NA,NA,"Mont Belvédère, haute Camopi","-53.1","2.41",NA,NA,"US00619190",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"248","2020-09-12 05:00:02-03","US","US","2562837","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"Collector unknown","s.n.","1944","11","14","South America - Neotropics","Brazil","Bahia",NA,"Estado da Bahia, sem indicação da localidade, Cultivada no Jardim Botânico de São Paulo.",NA,NA,NA,NA,"US03268007","US03268007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"249","2020-09-12 05:00:02-03","US","US","2755184","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","9140","1973","4","19","South America - Neotropics","Brazil","Minas Gerais",NA,"The Planalto do Brasil, 13 km by road W of Januária on road to Serra das Araras, ca. 2 km E of large limestone hill.",NA,NA,NA,NA,"US03268008","US03268008_01","575",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","2404112","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"P. C. Hutchison","1479a","1957","9","30","South America - Neotropics","Peru","Amazonas",NA,"The Andes, [illegible text] jungle on the Río Utcubamba, On Cerro Tapur an [illegible text] ep-ride above Hacienda Misqui ca. 40 km. south of [illegible text] rande, Province Bagua, Department Amazonas.",NA,NA,NA,NA,"US03268012",NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"251","2020-09-12 05:00:02-03","US","US","2467546","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"P. C. Hutchison & J. K. Wright","6740","1964","10","30","South America - Neotropics","Peru","Cajamarca",NA,"The Andes, Department Cajamarca, Province Jaen, 45 km. north of Jaen on the road to Tamborapa.",NA,NA,NA,NA,"US03268013","US03268013_01","640",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"252","2020-09-12 05:00:02-03","US","US","1590835","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"S. Venturi","5367","1927","10","13","South America","Argentina","Jujuy",NA,"Provincia de Jujuy, (R.A.) Departamento Ledesma, Sierra de Calilegua.",NA,NA,NA,NA,"US03252993",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","3072737","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro & et al.","3148","1981","7","18","South America - Neotropics","Brazil","Pará",NA,"Lageira, airstrip on Rio Maicuru.","-54.43","-0.92",NA,NA,"US03268006","US03268006_01","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","2755183","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","9140","1973","4","19","South America - Neotropics","Brazil","Minas Gerais",NA,"The Planalto do Brasil, 13 km by road W of Januária on road to Serra das Araras, ca. 2 km E of large limestone hill.",NA,NA,NA,NA,"US03268009","US03268009_01","575",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","1852986","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"A. Dugand & R. Jaramillo","3388","1943","7","29","South America - Neotropics","Colombia","Bolívar",NA,"Bejuco enredadera, Depto. de Bolívar: Cartagena, Cerro de La Popa.",NA,NA,NA,NA,"US03268018","US03268018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","2466393","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"A. Dugand","6336","1963","4","20","South America - Neotropics","Colombia","Magdalena",NA,"Costa Del Caribe, Depto. Magdalena: cerca de Los Venados, sabanas y matas de monte.",NA,NA,NA,NA,"US03268014","US03268014_01","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","1854689","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"H. García Barriga","11861","1945","11","15","South America - Neotropics","Colombia","Cundinamarca",NA,"Cundinamarca: camino de herradura antiguo de Guaduas a Honda; del valle de Guaduas al Alto de Ficalito (Vereda «El Salto»).",NA,NA,NA,NA,"US03268022",NA,"1200","1700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"258","2020-09-02 16:20:06-03","Cenargen","CEN","55056","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","Aécio Amaral-Santos","2213","2004","03","09",NA,"Brasil","GO","SAO DOMINGOS","Fazenda São Vicente. Afloramento 3.","-46.483055","-13.517222","Exsicatas","Frutos na carpoteca.","CEN00055056","CEN00055056","579","579","2010","04",NA,"-46.483055","-13.517222",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"259","2020-09-02 16:20:06-03","Cenargen","CEN","70317","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","José Francisco Montenegro Valls","9208","1985","10","16",NA,"Brasil","MS","CORUMBA","Fazenda São José, Nhecolândia.","-56.716666","-18.916666","Exsicatas","Base lenhosa com 10 cm de circunferência.","CEN00070317","CEN00070317","100","100","2010","04",NA,"-56.716666","-18.916666",NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"260","2020-09-02 16:20:06-03","Cenargen","CEN","18485","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","Bruno Machado Teles Walter","1196","1992","04","13",NA,"Brasil","GO","NIQUELANDIA","Estrada de terra vicinal à GO - 237. Entrada a 1 km da ponte sobre o rio Bagagem, estrada Niquelândia - Colinas do Sul.","-48.4597015380859","-14.4738998413086","Exsicatas","Látex branco abundante. Fruto globoso semelhante em aspecto ao de Pachira, mantido na carpoteca. Único fruto observado. Ocorrendo em árvore no alto do morro. Área de influência da UHE Serra da Mesa.","CEN00018485","CEN00018485","510","510","2010","04",NA,"-4820000.0","-1435000.0",NA,"74171","auto",NA,NA,NA,"1",NA,NA,NA
"261","2020-09-02 16:20:06-03","Cenargen","CEN","36044","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","Maria Aparecida da Silva - IBGE","4420","2000","10","07",NA,"Brasil","GO","POSSE","Fazenda Sabonete, proprietário Sr. Sílvio dos Santos Lacerda.","-46.3694000244141","-14.0930995941162","Exsicatas","Trepadeira enrolando em arbusto da esquerda para direita. Fruto pubescente, grande e verde claro deiscente e indeiscente. Folhas pubescentes jovens e raras. Látex leitoso. Projeto Mata Seca. Doação do Herbário IBGE - Reserva Ecológica do IBGE - Goiás.","CEN00036044","CEN00036044","800","800","2010","04",NA,"-4648667.0","-1406639.0",NA,"55730","auto",NA,NA,NA,"1",NA,NA,NA
"262","2020-09-02 16:20:06-03","Cenargen","CEN","60654","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","Anderson Cássio Sevilha","3303","2003","09","03",NA,"Brasil","GO","SAO DOMINGOS","Assentamento do Mato Grande.","-46.3182983398438","-13.3983001708984","Exsicatas","Frutos na Carpoteca.","CEN00060654","CEN00060654","475","475","2010","04",NA,"-4671778.0","-1362722.0",NA,"73215","auto",NA,NA,NA,"4",NA,NA,NA
"263","2019-06-05 10:33:08-03","UFG","HJ","8000","S","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Luzia Francisca de Souza","Souza, L.F.","5999","2014","09","15",NA,"Brasil","Goiás","Perolândia","Assentamento Três Pontes","-52.132778","-17.4525",NA,NA,"HJ00008000","HJ00008000","800","800","2014","09","15","52º7'58''W","17º27'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:15:10-03","USP","SPF","214427","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Espírito-Santo, FS","Ceccantini, GCT","3668","2012","05","19",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.302028","-22.5875",NA,NA,"SPF00214427",NA,"341","341","2017","05",NA,"-52.302028","-22.5875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:15:10-03","USP","SPF","132232","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Saar, E","PCD5094","1997","02","05",NA,"Brasil","Bahia","Rio de Contas","Caminho para Lagoa Nova. Caatinga.","-41.696111","-13.795",NA,"Trepadeira herbácea: látex alvo. Folhas discolores, tomentosas. Fruto imaturo verde.","SPF00132232",NA,"490","490","2002",NA,NA,"-41.696111","-13.795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:15:10-03","USP","SPF","111385","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Pirani, JR","3778","1996","04","04",NA,"Brasil","Minas Gerais","Santo Hipólito","Estrada Corinto-Conselheiro Mata, a 6 km E de Santo Hipólito. Mata decídua, sobre afloramento calcário, dominada por angicos (Leguminosae) e aroeiras (Astronium urundeuva), com grandes gameleiras (Ficus calyptroceras) e paineiras (Chorisia sp).","-44.183333","-18.283333",NA,"Rupícola. Entre fendas de grande bloco rochoso e entre raízes de ficus. Estéril. Latescente.","SPF00111385",NA,"550","550","2001","02",NA,"-44.183333","-18.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:15:10-03","USP","SPF","150002","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Aparecida da Silva, M","4420","2000","10","07",NA,"Brasil","Goiás","Posse","Fazenda Sabonete, proprietário Sr. Sílvio dos Santos Lacerada. Solo calro. Projeto mata seca.","-46.486667","-14.066389",NA,"Trepadeira enrolando em arbusto da esquerda para direita, fruto pubescente, grande e verde claro deiscente e indeiscente; folhas pubescentes jovens e raras; látex leitoso. Mata decídua alterada e muito seca.","SPF00150002",NA,NA,NA,"2002",NA,NA,"-46.486667","-14.066389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:15:10-03","USP","SPF","145689","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Aparecida da Silva, M","4351","2000","04","11",NA,"Brasil","Goiás","Monte Alegre de Goiás","Fazenda Ponta da Serra. Proprietário: Senhor Rômulo Soares Veloso. Saída da cidade em direção a Campos Belos.","-46.793333","-13.218333",NA,"Liana sobre árvores, frutos verdes pubescentes até 20 cm de comp., por 15 cm de diam., látex copioso branco, folhas discolores verdes, cipó com casa lisa e esbranquiçada. Mata mesofítica em afloramento calcário.","SPF00145689",NA,"545","545","2001","05",NA,"-46.793333","-13.218333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:15:10-03","USP","SPF","184841","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Queiroz, LP","5886","2000","02","11",NA,"Brasil","Bahia","Bom Jesus da Lapa","Ca. 22 km S de entroncamento para Bom Jesus da Lapa na estrada para Malhada. Caatinga arbórea com muitas lagoas temporárias e áreas brejosas.","-43.361944","-13.403889",NA,"Trepadeira volúvel, lenhosa, latescente, látex branco e abundante. Folhas papiráceas, cinéreas. Frutos imaturos cinéreos. Frutos separados.","SPF00184841",NA,NA,NA,"2002","11",NA,"-43.361944","-13.403889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-15 18:24:47-03","USP","SPF","206740","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Milliken, W","Sasaki, D; Henicka, GS; Piva, JH","1782","2007","06","05",NA,"Brasil","Mato Grosso","Novo Mundo","RPPN Lote Cristalino, Trilha do Teles Pires.","-55.198299407959","-9.95028018951416",NA,"CARPOTECA; Cipó. Látex branco. Frutos verdes. CARPOTECA.; Mata de terra firme. Presença de Burseraceae, Moracae, Palmae (açaí, paxiúba, sete-pernas).","SPF00206740",NA,NA,NA,NA,NA,NA,NA,NA,NA,"93610","auto",NA,NA,NA,NA,NA,NA,NA
"271","2021-03-15 18:24:47-03","USP","SPF","227625","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Farinaccio, MA","Pace, MR","573","2016","05","23",NA,"Brasil","Mato Grosso do Sul","Aquidauana","BR-262, entre Aquidauana e Miranda.","-55.7872009277344","-20.4710998535156",NA,"Liana lenhosa. Látex branco abundante. Frutos verdes.","SPF00227625","SPF00227625",NA,NA,"2016",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:15:10-03","USP","SPF","145200","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Hatschbach, G","51554","1987","10","22",NA,"Brasil","Mato Grosso do Sul","Bela Vista","Rod. BR 642. Patos.","-56.5210990905762","-22.1089000701904",NA,"Volúvel; látex alvo.","SPF00145200",NA,NA,NA,"2001","04",NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:15:10-03","USP","SPF","162188","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Hatschbach, G","74231","2002","11","14",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Rod. Bonito-Campo dos Índios, Rio Aquidaban. Cerrado; orla do capão.","-57.8824996948242","-21.6989002227783",NA,"Volúvel, látex alvo, flor creme-esverdeada, corona vinosa.","SPF00162188",NA,NA,NA,"2003",NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:15:10-03","USP","SPF","145201","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Hatschbach, G","63440","1995","10","17",NA,"Brasil","Mato Grosso do Sul","Rio Negro","Rod. Transfrangeli (BR 469), próximo de Rio Negro. Cerrado.","-54.9869003295898","-19.4493999481201",NA,"Volúvel, látex alvo, flor verde.","SPF00145201",NA,NA,NA,"2001","04",NA,NA,NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA,NA
"275","2019-11-13 11:15:10-03","USP","SPF","20376","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A","Kawasaki, ML","CFSC7577","1981","10","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Atalho para Morro do Calcáreo.","-43.7144012451172","-19.1688995361328",NA,"Arbusto escandente. Botões verdes, interior da corola vinho. Com muito látex.","SPF00020376",NA,NA,NA,"1999",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:15:10-03","USP","SPF","183021","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rosa, PO","Santos, APM","287","2004","09","17",NA,"Brasil","Minas Gerais","Uberlândia","Reservatório de Miranda, Ca. 20 km do centro de Uberlândia. Mata de galeria.","-48.2771987915039","-18.9186000823975",NA,"Liana. Cálice verde e corola vinho.","SPF00183021",NA,NA,NA,"2004","12","06",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"277","2021-03-15 18:24:47-03","USP","SPF","206293","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Espírito-Santo, FS","Ceccantini, GCT; Sallum, M; Oliveira, JF; Cali, P","3716","2012","07","03",NA,"Brasil","Tocantins","Almas","Fazenda Buriti. Rio Novo.","-47.1702995300293","-11.5735998153687",NA,"Coordenada: 8703926 262237 S Zona 23L; Liana de látex marrom. Madeira fixada em Karnovsky.","SPF00206293",NA,NA,NA,"2016",NA,NA,NA,NA,NA,"70348","auto",NA,NA,NA,NA,NA,NA,NA
"278","2021-03-15 18:24:50-03","USP","SPF","231603","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.","Paula-Souza, J","Paula-Souza, J","10113","2009","07","16",NA,"Brasil","Bahia","Casa Nova","BR 235, 50 km W de Casa Nova.","-41.263611","-9.272944",NA,"Volúvel, frutos castanhos.; Caatinga.","SPF00231603",NA,"407","407","2009","09",NA,"-41.263611","-9.272944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-22 16:07:26-03","UEFS","HUEFS","146897","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini",NA,"90","2008","05","15",NA,"Brasil","Ceará","Graça",NA,"-40.752799987793","-4.04611015319824",NA,"Caatinga.","HUEFS0146897","HUEFS0146897",NA,NA,"2010","01",NA,NA,NA,NA,"12534","auto","Asteranae",NA,NA,NA,NA,NA,NA
"280","2019-10-07 09:13:33-03","UEFS","HUEFS","101925","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","França, F.","5247","2005","06","09",NA,"Brasil","Pernambuco","Salgueiro",NA,"-39.1192016601562","-8.07417011260986",NA,"Savana Estepica Arborizada","HUEFS0101925","HUEFS0101925","460","460","2006","02",NA,NA,NA,NA,"37784","auto","Asteranae",NA,NA,NA,NA,NA,NA
"281","2019-10-07 09:13:33-03","UEFS","HUEFS","73458","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Agra, M.F.","5712","2002","03","08",NA,"Brasil","Paraíba","Serra Branca","Na base da pedra da serra","-36.6650009155273","-7.48332977294922",NA,NA,"HUEFS0073458","HUEFS0073458 HUEFS0073458_01",NA,NA,NA,NA,NA,NA,NA,NA,"27406","auto","Asteranae",NA,NA,NA,NA,NA,NA
"282","2019-10-07 09:13:33-03","UEFS","HUEFS","83798","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Hatschbach, G.","76121","2003","10","10",NA,"Brasil","Mato Grosso do Sul","Bonito","Projeto Guaicurus, arredores","-56.4818992614746","-21.1210994720459",NA,NA,"HUEFS0083798","HUEFS0083798",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto","Asteranae",NA,NA,NA,NA,NA,NA
"283","2019-10-07 09:13:33-03","UEFS","HUEFS","62084","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","Hatschbach, G.","74231","2002","11","14",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Rodovia Bonito-Campo dos ìndiso, Rio Aquidaban.","-57.8824996948242","-21.6989002227783",NA,"Cerrado, orla do capão.","HUEFS0062084","HUEFS0062084",NA,NA,"2003","06",NA,NA,NA,NA,"185577","auto","Asteranae",NA,NA,NA,NA,NA,NA
"284","2019-10-07 09:13:33-03","UEFS","HUEFS","240058","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Espírito-Santo, F.S.","196","2013","02","25",NA,"Brasil","Bahia","Feira de Santana","UEFS, LABIO, frente ao HUEFS","-38.9667015075684","-12.2666997909546",NA,NA,"HUEFS0240058",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46325","auto","Asteranae",NA,NA,NA,NA,NA,NA
"285","2019-10-07 09:13:33-03","UEFS","HUEFS","102639","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Rapini, A.","1252","2005","09","06",NA,"Brasil","Bahia","Pilão Arcado",NA,"-42.265278","-9.698611",NA,"Caatinga.","HUEFS0102639",NA,"411","411",NA,NA,NA,"42W15'55''","9S41'55''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"286","2019-10-07 09:13:33-03","UEFS","HUEFS","178192","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Melo, E.","10653","2011","11","04",NA,"Brasil","Bahia","Maracás","Fazenda Canabrava.","-40.422222","-12.353889",NA,"Caatinga sobre lajedo.","HUEFS0178192","HUEFS0178192","872","872",NA,NA,NA,"40W25'20''","12S21'14''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
