"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","year","month","day","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber","individualCount"
"1144","2016-08-23 10:23:10-03","NHMLondon","NHM-LONDON-BOT","BM000935294","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Apparício Pereira Duarte; b.1910; d.1984; Duarte","8010",NA,"Brasil",NA,"NHMUK:ecatalogue:5451274",NA,NA,"prope Utinga in ditione S. Francisco","1963","11","06","Bahia","Angiosperm",NA,NA,"Vell.",NA,NA,NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1995","06","23",NA,NA,NA,NA,NA,NA,NA,NA
"1145","2016-08-23 10:23:10-03","NHMLondon","NHM-LONDON-BOT","BM000935295","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"D. Sucre; Graziela Maciel Barroso; b.1912; d.2003; G.M.Barroso; Don Dunn","5967",NA,"Brasil",NA,"NHMUK:ecatalogue:4341223",NA,NA,"Jacarepaguá, Jacarepaguá, encosta Sul da Pedra de Itaúna.","1969","09","23","Rio de Janeiro","Angiosperm",NA,NA,"Vell.",NA,NA,NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1995","06","23",NA,NA,NA,NA,NA,NA,NA,NA
"1146","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935296","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"George Gardner; b.1812; d.1849; Gardner","238",NA,"Brasil",NA,"NHMUK:ecatalogue:4346000",NA,NA,NA,"1836","01","01",NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1147","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935297","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Friedrich Sellow; b.1789; d.1831; Sellow","127",NA,"Brasil",NA,"NHMUK:ecatalogue:4345819",NA,NA,NA,"1815","01","01",NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1148","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935298","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Friedrich Sellow; b.1789; d.1831; Sellow","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4344372",NA,NA,NA,NA,NA,NA,NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1149","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935299","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"George Gardner; b.1812; d.1849; Gardner","238",NA,"Brasil",NA,"NHMUK:ecatalogue:5451275",NA,NA,NA,"1836","11","01",NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1150","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935300","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"John Miers; b.1789; d.1879; Miers","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4344373",NA,NA,NA,NA,NA,NA,NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1151","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935301","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Henry Nicholas Ridley; b.1855; d.1956; Ridl.; Thomas Simcox Lea; b.1857; d.1939; George A. Ramage; b","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4340029",NA,NA,NA,"1887","10","02",NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1152","2015-02-26 09:30:58-03","NHMLondon","NHM-LONDON-BOT","BM000935302","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E.F. Glocker","78",NA,"Brasil",NA,"NHMUK:ecatalogue:4346097",NA,NA,NA,"1842","01","01",NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1153","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935303","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E.F. Glocker","78",NA,"Brasil",NA,"NHMUK:ecatalogue:4346098",NA,NA,NA,"1842","01","01",NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1154","2016-08-23 10:23:10-03","NHMLondon","NHM-LONDON-BOT","BM000935305","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Collaboration; A.H.G. Alston & B.M.J. Lutz","226",NA,"Brasil",NA,"NHMUK:ecatalogue:5451276",NA,NA,"Estrada D. Castorina; Tijuca; Corcovado.","1938","10","27","Distrito Federal","Angiosperm",NA,NA,"Vell.",NA,NA,NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935306","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Anon.","2722",NA,"Brasil",NA,"NHMUK:ecatalogue:4344376",NA,NA,NA,NA,NA,NA,NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1156","2016-08-23 11:00:35-03","NHMLondon","NHM-LONDON-BOT","BM000935307","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana","Isosyntype","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","3537",NA,"Brasil",NA,"NHMUK:ecatalogue:480973","<a href=http://www.nhm.ac.uk/services/media-store/asset/d4f7081b3421022aadc1c2711912f9920125f050/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1842",NA,NA,NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1157","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935308","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Philipp Salzmann; b.1781; d.1851; Salzm.","3855",NA,"Brasil",NA,"NHMUK:ecatalogue:4344377",NA,NA,NA,NA,NA,NA,NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1158","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935309","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"David Lockhart; d.1846; Lockh.","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4344378",NA,NA,NA,NA,NA,NA,NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1159","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935310","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"David Lockhart; d.1846; Lockh.","s.n.",NA,"Brasil",NA,"NHMUK:ecatalogue:4344380",NA,NA,NA,NA,NA,NA,NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1160","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935311","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","48",NA,"Brasil",NA,"NHMUK:ecatalogue:4344381",NA,NA,NA,NA,NA,NA,NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"2009","12",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1161","2016-08-23 09:46:27-03","NHMLondon","NHM-LONDON-BOT","BM000935312","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1169",NA,"Brasil",NA,"NHMUK:ecatalogue:4344382",NA,NA,NA,NA,NA,NA,NA,"Angiosperm",NA,NA,"Vell.","-53.08982","-10.773109",NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"1985","01",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"1162","2016-08-23 10:23:10-03","NHMLondon","NHM-LONDON-BOT","BM001120589","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"João Renato Stehmann; b.1962; Stehmann; Gloria Estela Barboza; b.1959; Barboza; P. Zamerlan; G. Mad","5083",NA,"Brasil",NA,"NHMUK:ecatalogue:4339812",NA,NA,"RPPN Serra Bonita","2008","09","25","Bahia","Angiosperm",NA,NA,"Vell.",NA,NA,NA,"L.L.Giacomin",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2020-11-12 17:03:38-03","UEL","FUEL","35744","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Lovato, MC; et al.","155",NA,"Brasil",NA,NA,NA,NA,"Fazenda Figueira, Paiquerê","2003","04","24","Paraná","Tracheophyta","Solanales",NA,"Vell.","-50.975556","-23.540833",NA,"Lovato, MC","Londrina",NA,NA,NA,NA,"2003",NA,NA,"-50.975556","-23.540833",NA,NA,NA,NA,NA,NA
"1164","2020-11-12 17:03:38-03","UEL","FUEL","35792","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Slusarski, SR; et al.","277",NA,"Brasil",NA,NA,NA,NA,"Fazenda Figueira, Paiquerê","2003","02","28","Paraná","Tracheophyta","Solanales",NA,"Vell.","-50.975556","-23.540833",NA,"Lovato, MC","Londrina",NA,NA,NA,NA,"2003",NA,NA,"-50.975556","-23.540833",NA,NA,NA,NA,NA,NA
"1165","2020-11-12 17:03:38-03","UEL","FUEL","42805","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Marestoni, TM; Cervigne, NS; Francisco, EM","131",NA,"Brasil",NA,NA,NA,NA,"Fazenda Doralice","2007","02","13","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.05","-23.266667",NA,"Cervigne, NS","Ibiporã",NA,NA,NA,NA,"2007","03","23","-51.05","-23.266667",NA,NA,NA,NA,NA,NA
"1166","2020-11-12 17:03:38-03","UEL","FUEL","43257","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Kotchetkoff-Henriques, O; Maiaro","677",NA,"Brasil",NA,NA,NA,NA,"UTM 0212999 - 7648451","2001","12","27","São Paulo","Tracheophyta","Solanales",NA,"Vell.","-47.765278","-21.243056",NA,"Stehmann, JR","Ribeirão Preto",NA,NA,NA,NA,"2009","07","15","-47.765278","-21.243056",NA,NA,NA,NA,NA,NA
"1167","2020-11-12 17:03:38-03","UEL","FUEL","8609","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Soares-Silva, LH; Francisco das Chagas e Silva","59",NA,"Brasil",NA,NA,NA,NA,"Floresta as margens do Rio Iviema","1987","01","18","Mato Grosso do Sul","Tracheophyta","Solanales",NA,"Vell.","-54.3025016784668","-22.4818992614746",NA,"Stehmann, JR","Jateí",NA,NA,"85335","auto","2009","07","15",NA,NA,NA,NA,NA,NA,NA,NA
"1168","2020-11-12 17:03:38-03","UEL","FUEL","32838","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Francisco, EM","90",NA,"Brasil",NA,NA,NA,NA,"Fazenda Cascata","2004","01","20","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.190601348877","-22.9967002868652",NA,"Slusarski, SR","Bela Vista do Paraíso",NA,NA,"15605","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2020-11-12 17:03:36-03","UEL","FUEL","27084","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Francisco, EM; Pavão, OC; Alves, J","13",NA,"Brasil",NA,NA,NA,NA,"Fazenda Horizonte","2000","03","09","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.190601348877","-22.9967002868652",NA,"Stehmann, JR","Bela Vista do Paraíso",NA,NA,"15605","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2020-11-12 17:03:38-03","UEL","FUEL","39535","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Estevan, DA; et al.","1265",NA,"Brasil",NA,NA,NA,NA,"Estrada Paiquerê, próx. fazenda Figueira, próx. fazenda Figueira","2003","02","07","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.1627998352051","-23.3103008270264",NA,"Vieira, AOS","Londrina",NA,NA,"63728","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2020-11-12 17:03:38-03","UEL","FUEL","42676","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Francisco, EM; et al.","59",NA,"Brasil",NA,NA,NA,NA,"Fazenda Figueira","2004","02","19","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.1627998352051","-23.3103008270264",NA,"Slusarski, SR","Londrina",NA,NA,"63728","auto","2004","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2020-11-12 17:03:38-03","UEL","FUEL","42677","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Francisco, EM; et al.","58",NA,"Brasil",NA,NA,NA,NA,"Fazenda Figueira","2004","02","19","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.1627998352051","-23.3103008270264",NA,"Slusarski, SR","Londrina",NA,NA,"63728","auto","2004","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2020-11-12 17:03:36-03","UEL","FUEL","27519","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Pavão, OC; et al.","s.n.",NA,"Brasil",NA,NA,NA,NA,"Fazenda Congonhas","2000","03","21","Paraná","Tracheophyta","Solanales",NA,"Vell.","-50.9131011962891","-23.0699996948242",NA,"Stehmann, JR","Rancho Alegre",NA,NA,"11419","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2020-11-12 17:03:36-03","UEL","FUEL","25053","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"A.O.F. da Silva; et al.","s.n.",NA,"Brasil",NA,NA,NA,NA,"Faz Conquista","1999","04","06","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.3692016601562","-23.309700012207",NA,"Stehmann, JR","Rolândia",NA,NA,"19311","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2020-11-12 17:03:36-03","UEL","FUEL","25004","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Ferreira, JA; et al.","s.n.",NA,"Brasil",NA,NA,NA,NA,"Fazenda Bela Vista","1999","04","13","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.3692016601562","-23.309700012207",NA,"K.L.V.R. de Sá","Rolândia",NA,NA,"19311","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2020-11-12 17:03:36-03","UEL","FUEL","22043","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Francisco, EM; Pavão, OC","s.n.",NA,"Brasil",NA,NA,NA,NA,"Fazenda Conquista","1998","05","05","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.3692016601562","-23.309700012207",NA,"Stehmann, JR","Rolândia",NA,NA,"19311","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2020-11-12 17:03:36-03","UEL","FUEL","27154","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Francisco, EM; et al.","s.n.",NA,"Brasil",NA,NA,NA,NA,"Fazenda Conquista","1999","04","06","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.3692016601562","-23.309700012207",NA,"Stehmann, JR","Rolândia",NA,NA,"19311","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2020-11-12 17:03:38-03","UEL","FUEL","43065","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Vanzela, ALL","s.n.",NA,"Brasil",NA,NA,NA,NA,"Fazenda Conquista","2003","03","11","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.3692016601562","-23.309700012207",NA,"K.L.V.R. de Sá","Rolândia",NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2020-11-12 17:03:38-03","UEL","FUEL","43064","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Vanzela, ALL","s.n.",NA,"Brasil",NA,NA,NA,NA,"Fazenda Conquista, Borda da mata.","2003","03","11","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.3692016601562","-23.309700012207",NA,"K.L.V.R. de Sá","Rolândia",NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2020-11-12 17:03:36-03","UEL","FUEL","25032","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E.H. de Camargo","12",NA,"Brasil",NA,NA,NA,NA,"Fazenda Nova Bressen","1999","04","27","Paraná","Tracheophyta","Solanales",NA,"Vell.","-51.3692016601562","-23.309700012207",NA,"Stehmann, JR","Rolândia",NA,NA,"19311","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2019-11-01 15:11:04-03","UnB","UB","5482","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Gomes Júnior, JC","1603","Southern America","Paraguay",NA,NA,"Arvoreta 2,5m. Flor alva; Orla da mata contigua ao cerrado.",NA,"Caballero - Fazenda Cerro-Cora","1964","02","15",NA,"Dicotyledoneae",NA,NA,"Vell.",NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2019-11-01 15:11:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Belém, RP","1753","Southern America","Brasil",NA,NA,"Restinga",NA,"Margem da Rodovia Camacan - Canavieiras, 32 Km W de Canavieiras","1965","09","08","Bahia","Dicotyledoneae",NA,NA,"Vell.",NA,NA,NA,"Knapp, S",NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2019-11-01 15:11:04-03","UnB","UB","171371","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Muniz, FH","78","Southern America","Brasil",NA,NA,"Arvoreta ca. 5m, frutos verdes.; Mata - solo arenoso - trilha na mata.",NA,"Reserva Florestal do Sacavem.","1992","04","03","Maranhão","Dicotyledoneae",NA,NA,"Vell.","-44.3027992248535","-2.52972006797791",NA,"Muniz, FH","São Luís",NA,NA,"33693","auto","1992","11","19",NA,NA,NA,NA,NA,NA,NA,NA
"1184","2019-11-01 15:11:04-03","UnB","UB","171370","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Ribas, OS; Straube, FC; Urben Filho, A","5660","Southern America","Brasil",NA,NA,"Arvoreta, 4m fruto imaturo.; Floresta Estacional Semidecídua.",NA,"Fazenda Barbacena.","2003","12","19","Paraná ","Dicotyledoneae",NA,NA,"Vell.","-51.8563995361328","-23.8652992248535",NA,"Ribas, OS","São Pedro do Ivaí",NA,NA,"16604","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2019-05-06 12:02:33-03","UFU","HUFU","30727","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Hoehne, W.","5844",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m. Flores alvas.","HUFU00026147","Barra da Tijuca","1996","08","16","Rio de Janeiro",NA,NA,NA,"Vell.","-43.2075004577637","-22.9027996063232",NA,"Agra, M.F.","Rio de Janeiro",NA,NA,"57442","auto","1996","07","16",NA,NA,NA,NA,NA,NA,NA,NA
"1186","2021-03-04 15:46:45-03","IF","SPSF","41700","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"F.A.R.D.P.Arzolla & F.E.S.P.Vilela","1344","América do Sul","Brasil",NA,NA,"COLETA: Arbusto até 2m, frutos imaturos verdes.; GEOGRAFIA: Trilha da Cachoeira.&nf;Floresta Ombrófila Densa Montana;",NA,"Parque Estadual da Cantareira, Núcleo Cabuçú","2009","07","01","SP","Magnoliophyta","Solanales",NA,"Vell.","-46.524722","-23.3775",NA,"L.L.Giacomin","Guarulhos","735","849",NA,NA,"2009","11","25",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1187","2021-03-04 15:46:45-03","IF","SPSF","48234","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.Cielo-Filho & F. Periotto","1298","América do Sul","Brasil",NA,NA,"COLETA: Árvore 4m, botão floral verde e branco; GEOGRAFIA: Linha Bananal, mata dos Biazzuz&nf;Floresta Estacional Semidecidual;",NA,NA,"2014","02","04","PR","Magnoliophyta","Solanales",NA,"Vell.","-53.954722","-25.307778",NA,"G.A.D.C.Franco","Matelândia","472","472",NA,NA,"2014","02","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1188","2021-03-04 15:46:45-03","IF","SPSF","48235","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.Cielo-Filho & T. Lisboa","1299","América do Sul","Brasil",NA,NA,"COLETA: Árvore 4m, flor branca, fruto verde ou negro; GEOGRAFIA: Bairro Belo Horizonte, Parque Tupã Mbae&nf;Floresta Estacional Semidecidual;",NA,NA,"2014","02","06","PR","Magnoliophyta","Solanales",NA,"Vell.","-54.081111","-25.2725",NA,"G.A.D.C.Franco","Medianeira","450","450",NA,NA,"2014","02","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1189","2021-03-04 15:46:45-03","IF","SPSF","48236","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.Cielo-Filho","1300","América do Sul","Brasil",NA,NA,"COLETA: Árvore 5m, fruto verde; GEOGRAFIA: Sítio do Sr. Angelo Baratto&nf;Floresta Estacional Semidecidual;",NA,NA,"2013","12","03","PR","Magnoliophyta","Solanales",NA,"Vell.","-54.029444","-25.276944",NA,"G.A.D.C.Franco","Medianeira","450","450",NA,NA,"2014","02","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1190","2021-03-04 15:46:45-03","IF","SPSF","48319","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.Cielo-Filho & L.Sabbi & V.Lopes","1302","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 2,8m com flor branca.; GEOGRAFIA: Floresta Estacional Semidecidual;",NA,"Sítio do Sr. Angelo Baratto","2014","03","12","PR","Magnoliophyta","Solanales",NA,"(Vell.)","-54.031667","-25.278333",NA,"G.A.D.C.Franco","Medianeira","422","422",NA,NA,"2014","04","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1191","2021-03-04 15:46:45-03","IF","SPSF","48650","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.Cielo-Filho & T. Lisboa","1354","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 4m de altura. Fruto verde.; GEOGRAFIA: Floresta Estacional Semidecidual. Floresta primária alterada.;",NA,"Parque Farroupilha","2014","04","22","PR","Magnoliophyta","Solanales",NA,"Vell.","-53.985278","-25.239167",NA,"G.A.D.C.Franco","Matelândia","530","530",NA,NA,"2014","05","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1192","2021-03-04 15:46:45-03","IF","SPSF","48658","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.Cielo-Filho & F. Periotto","1362","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 5m, fruto verde.; GEOGRAFIA: Parque Tupâ Mbae, Floresta Estacional Semidecidual, floresta secundária.;",NA,"Bairro Belo Horizonte","2014","04","23","PR","Magnoliophyta","Solanales",NA,"Vell.","-54.081111","-25.2725",NA,"G.A.D.C.Franco","Medianeira","450","450",NA,NA,"2014","05","28",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
