"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex","typeStatus"
"710","2021-04-08 17:12:44-03","UESB","HUESB","352","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Borges, J.; Alexandre, L.; Alexandre, L.","s.n.","2013","04","07",NA,"Brasil",NA,NA,"Árvore. Folhas compostas.; Caatinga.","HUESB000000352","Dicotyledoneae",NA,"(Gomes) Barneby & J.W.Grimes","L.P. de Queiroz","Bahia","Barra do Choça","Fazenda Santo Antônio II","-40.5793991088867","-14.8810997009277",NA,NA,NA,"25032","auto","2013",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"711","2020-11-12 16:59:15-03","UEL","FUEL","35233","PreservedSpecimen","Plantae","Leguminosae","Abarema","cochliacarpos","Abarema cochliacarpos","França, F; Melo, E; et al.","2749","1999","04","30",NA,"Brasil",NA,NA,NA,"FUEL012731","Tracheophyta","Fabales","(Gomes) Barneby & J.W.Grimes",NA,"Bahia","Morro do Chapéu","Fedegosos, arredores do povoado de, arredores do povoado de","-41.1561012268066","-11.5500001907349",NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-11-01 14:58:11-03","UnB","UB","128537","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Irwin, HS","30882","1971","02","24","Southern America","Brasil",NA,NA,"Fruit ferrugineous brown.; Tree 4m.; Cerrado",NA,"Dicotyledoneae",NA,"(Gomes) Barneby & J.W. Grimes","Fagg, CW","Bahia",NA,"Ca. 23km N of Seabra, road to Água de Rega",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2019-11-01 14:58:11-03","UnB","UB","128538","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Arbo, MM; Mello-Silva, R; Vicente, J","5789","1992","11","26","Southern America","Brasil",NA,NA,"Frutos purpureos.; Arbol 6m, hojas dicoloras, haz verde-oscura, enves verde-claro, frutos purpureos; Borda de mata",NA,"Dicotyledoneae",NA,"(Gomes) Barneby & J.W. Grimes","Guerra, E","Bahia","Lençóis","Desvio a Lençóis. 8km S da BR-242","-41.366667","-12.516667",NA,"500","500",NA,NA,"2017","-41.366667","-12.516667","05",NA,NA,NA,NA,NA,NA,NA
"714","2019-11-01 14:58:12-03","UnB","UB","128539","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Bridgewater, S; Ratter, JA; Santos, JB","S1051","1998","08","02","Southern America","Brasil",NA,NA,"Spreading multi-stemmed shrub 2,5m; bark grey and flaking off in small sheets.; Dystrophic cerradão",NA,"Dicotyledoneae",NA,"(Gomes) Barneby & J.W. Grimes","Guerra, E","Bahia",NA,"22km W of turn-off to Lençóis on B242","-41.5","-12.433333",NA,"470","470",NA,NA,"2017","-41.5","-12.433333","05",NA,NA,NA,NA,NA,NA,NA
"715","2019-11-01 14:58:12-03","UnB","UB","128540","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","França, F; Melo, E; Silva, BM","2749","1999","04","30","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Folíolo cartáceo a coriáceo levemente discolor. Fruto maduro enegrecido externamente e avermelhado internamente. Semente com pelícuola translúcida branco na base e preto no ápice",NA,"Dicotyledoneae",NA,"(Gomes) Barneby & J.W. Grimes",NA,"Bahia","Morro do Chapéu","Arredores do povoado de Fedegosos, 26km N da estrada do Feijão","-40.884444","-11.466111",NA,NA,NA,NA,NA,NA,"-40.884444","-11.466111",NA,NA,NA,NA,NA,NA,NA,NA
"716","2019-11-01 14:58:12-03","UnB","UB","128541","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Irwin, HS; Harley, RM; Smith, GL","32557","1971","02","19","Southern America","Brasil",NA,NA,"Rounded shrub ca. 2m tall. Hesds white (mostly in bud); Cerrado and low wood-land",NA,"Dicotyledoneae",NA,"(Gomes) Barneby & J.W. Grimes","Guerra, E","Bahia",NA,"Ca. 5km S of town of Morro do Chapéu, near base of Morro do Chapéu",NA,NA,NA,"1100","1100",NA,NA,"2017",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"717","2019-11-01 14:58:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Braunner, LM","27","2016","05","12","Southern America","Brasil",NA,NA,"Arbusto, flor branca; Antrópico.Solo arenoso.Relevo:",NA,"Dicotyledoneae",NA,"(Gomes) Barneby & J.W. Grimes","Amaral-Santos, A","Bahia","Morro do Chapéu","Saída para Jacobina, beira de estrada, próximo a torre de telefone.","-41.153611","-11.538333",NA,NA,NA,NA,NA,"2016","-41.153611","-11.538333",NA,NA,NA,NA,NA,NA,NA,NA
"718","2019-11-01 14:58:12-03","UnB","UB","140503","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Pinto, GCP","99A","1985","09","20","Southern America","Brasil",NA,NA,"Árvore de pequeno porte, no carrasco",NA,"Dicotyledoneae",NA,"(Gomes) Barneby & J.W. Grimes","Guerra, E","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,"98143","auto","2017",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"719","2019-10-03 10:03:37-03","UFSCar","SORO","6055","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliocarpos","Abarema cochliocarpos","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1599","1993","11","24",NA,"Brasil",NA,NA,"Árvore, 4 m alt.; frutos imaturos verdes. Borda.",NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","J.Y. Tamashiro","São Paulo","Ubatuba","Puruba. Restinga.","-44.926944","-23.348889",NA,NA,NA,NA,NA,"1997","44°55'37W","23°20'56S","10",NA,NA,NA,NA,NA,NA,NA
"720","2020-08-20 14:55:53-03","UFSC","FLOR","45768","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","França, F.; Melo, E. & Silva, B.M.","2833","1999","05","02",NA,"Brasil",NA,NA,"arbusto, 3m altura","FLOR0045768",NA,"Fabales","(Gomes) Barneby & J.W.Grimes","Queiroz, L.P. de","Bahia","Morro do Chapéu","11km W de Morro do Chapéu.","-41.258611","-11.520833",NA,"1085","1085",NA,NA,"1999","41º15'31''W","11º31'15''S","05",NA,NA,NA,NA,NA,NA,NA
"721","2021-03-05 18:39:19-03","UFMT","UFMT","5188","S","Plantae","Mimosaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Occhioni, P.","3783","1969","09","20",NA,"Brasil",NA,NA,"Arbusto de flores alvas; restinga, dunas",NA,NA,NA,"(Gomes) Barneby & J.W.Grimes","Machado, D.N.S.","Rio de Janeiro",NA,"Guanabara, restinga, Sernambetiba",NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,"07","11",NA,NA,NA,NA,NA,NA
"722","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Burchell, WJ","944","1825","09","15","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Rio de Janeiro","Rio de Janeiro","IBB/Convento de Santa Teresa, Along the aqueduct from the Convent of Santa Teresa to the spot where it crosses the ridge in sight of the valley of Laranjeiras","-43.19","-22.919",NA,NA,NA,NA,NA,NA,"-43.19","-22.919",NA,NA,NA,NA,NA,NA,NA,NA
"723","2021-02-08 12:41:17-03","UFRGS","ICN","193169","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, JR","EG122","2016","03","01","América do Sul","Brasil",NA,NA,"Árvore, aprox. 4 m de altura. Cicatrizes de raspagem no tronco.; Borda de mata.","ICN00029653","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","RN","Goianinha","BR 101, km17, mata a esquerda da estrada no sentido João Pessoa - Natal","-35.632222","-6.741667",NA,"178","178",NA,NA,"2016","-35.632222","-6.741667","03","01",NA,NA,NA,NA,NA,NA
"724","2021-02-08 12:41:17-03","UFRGS","ICN","193168","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, JR","EG121","2016","03","01","América do Sul","Brasil",NA,NA,"Árvore, aprox. 3 m de altura. Troncos retorcidos, ramificados. Foliólulos pequenos e congestos. Populações agrupadas.; Borda de mata.","ICN00029707","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","RN","Goianinha","BR 101, km17, mata a esquerda da estrada no sentido João Pessoa - Natal","-35.632222","-6.741667",NA,"178","178",NA,NA,"2016","-35.632222","-6.741667","03","01",NA,NA,NA,NA,NA,NA
"725","2021-02-08 12:41:17-03","UFRGS","ICN","193170","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, JR","EG123","2016","03","01","América do Sul","Brasil",NA,NA,"Árvore, aprox. 10 m de altura, DAP aprox. 40cm. Copa bem ramificada. Cicatrizes de raspagem no tronco.; Borda de mata.","ICN00029658","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","RN","Goianinha","BR 101, km17, mata a esquerda da estrada no sentido João Pessoa - Natal","-35.632222","-6.741667",NA,"178","178",NA,NA,"2016","-35.632222","-6.741667","03","01",NA,NA,NA,NA,NA,NA
"726","2021-02-08 12:41:17-03","UFRGS","ICN","193187","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Torres-Leite, F; Torres-Leite, C","EG152","2016","03","27","América do Sul","Brasil",NA,NA,"Rebrote de árvore cortada, aprox. 2 m de altura. Folíolos membranáceos, com muita variação no tamanho.; Em borda de mata.","ICN00029649","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","ES","Itapemirim","Fazenda do Ouvidor, na borda da estrada.","-41.0775","-21.575556",NA,"15","15",NA,NA,"2016","-41.0775","-21.575556","03","27",NA,NA,NA,NA,NA,NA
"727","2021-02-08 12:41:17-03","UFRGS","ICN","193893","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Brazão, JEM","56","1978","06","22","América do Sul","Brasil",NA,NA,"doação RB 198897; arbusto, 1,5-2m de altura; caule marrom escuro, folhas verdes e vermelhas, botão verde. Frequência densa.; Vegetação de contato mata e cerrado (vegetação secundária), solo argilo arenoso esbranquiçado.","ICN00029686","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Barneby; Grimes","BA","Caeté-Açu",NA,"-41.466667","-12.633333",NA,NA,NA,NA,NA,"1989","-41.466667","-12.633333","09",NA,NA,NA,NA,NA,NA,NA
"728","2021-02-08 12:41:17-03","UFRGS","ICN","193140","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E","EG140","2016","03","21","América do Sul","Brasil",NA,NA,"Árvore, aprox. 5 m de altura, tronco ramificado. Casca com sinais de raspagem. Foliólulos congestos, com variações no formato e tamanho. Frutos com epicarpo delgado, maduros.; Caatinga, em solo arenoso, beira de estrada","ICN00029734","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","BA","Morro do Chapéu","Estrada do Feijão, trecho conhecido como Coréia, 9 a 10km de Morro do Chapéu, BA-052, km259 a km263","-41.069722","-11.595556",NA,"982","982",NA,NA,"2016","-41.069722","-11.595556","03","21",NA,NA,NA,NA,NA,NA
"729","2021-02-08 12:41:17-03","UFRGS","ICN","193141","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E","EG141","2016","03","21","América do Sul","Brasil",NA,NA,"Árvore, aprox. 5 m de altura, tronco ramificado. Casca com sinais de raspagem. Foliólulos congestos, com variações no formato e tamanho. Frutos com epicarpo delgado, maduros.; Caatinga, em solo arenoso, beira de estrada","ICN00029732","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","BA","Morro do Chapéu","Estrada do Feijão, trecho conhecido como Coréia, 9 a 10km de Morro do Chapéu, BA-052, km259 a km263","-41.069722","-11.595556",NA,"982","982",NA,NA,"2016","-41.069722","-11.595556","03","21",NA,NA,NA,NA,NA,NA
"730","2021-02-08 12:41:17-03","UFRGS","ICN","193142","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E","EG142","2016","03","21","América do Sul","Brasil",NA,NA,"Árvore, aprox. 5 m de altura, tronco ramificado. Casca com sinais de raspagem. Foliólulos congestos, com variações no formato e tamanho. Frutos com epicarpo delgado, maduros.; Caatinga, em solo arenoso, beira de estrada","ICN00029724","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","BA","Morro do Chapéu","Estrada do Feijão, trecho conhecido como Coréia, 9 a 10km de Morro do Chapéu, BA-052, km259 a km264","-41.069722","-11.595556",NA,"982","982",NA,NA,"2016","-41.069722","-11.595556","03","21",NA,NA,NA,NA,NA,NA
"731","2021-02-08 12:41:17-03","UFRGS","ICN","193143","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E","EG143","2016","03","21","América do Sul","Brasil",NA,NA,"Árvore, aprox. 5 m de altura, tronco ramificado. Casca com sinais de raspagem. Foliólulos congestos, com variações no formato e tamanho. Frutos com epicarpo delgado, maduros.; Caatinga, em solo arenoso, beira de estrada","ICN00029725","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","BA","Morro do Chapéu","Estrada do Feijão, trecho conhecido como Coréia, 9 a 10km de Morro do Chapéu, BA-052, km259 a km264","-41.069722","-11.595556",NA,"982","982",NA,NA,"2016","-41.069722","-11.595556","03","21",NA,NA,NA,NA,NA,NA
"732","2021-02-08 12:41:17-03","UFRGS","ICN","193144","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E","EG144","2016","03","21","América do Sul","Brasil",NA,NA,"Árvore, aprox. 5 m de altura, tronco ramificado. Casca com sinais de raspagem. Foliólulos congestos, com variações no formato e tamanho. Frutos com epicarpo delgado, maduros.; Caatinga, em solo arenoso, beira de estrada","ICN00029726","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","BA","Morro do Chapéu","Estrada do Feijão, trecho conhecido como Coréia, 9 a 10km de Morro do Chapéu, BA-052, km259 a km264","-41.069722","-11.595556",NA,"982","982",NA,NA,"2016","-41.069722","-11.595556","03","21",NA,NA,NA,NA,NA,NA
"733","2021-02-08 12:41:17-03","UFRGS","ICN","193145","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E","EG145","2016","03","21","América do Sul","Brasil",NA,NA,"Árvore, aprox. 5 m de altura, tronco ramificado. Casca com sinais de raspagem. Foliólulos com variações no formato e tamanho. Frutos com epicarpo delgado, maduros.; Caatinga, em solo arenoso, beira de estrada","ICN00029727","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","BA","Morro do Chapéu","Estrada do Feijão, trecho conhecido como Coréia, 9 a 10km de Morro do Chapéu, BA-052, km259 a km264","-41.069722","-11.595556",NA,"982","982",NA,NA,"2016","-41.069722","-11.595556","03","21",NA,NA,NA,NA,NA,NA
"734","2021-02-08 12:41:17-03","UFRGS","ICN","193146","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E","EG146","2016","03","21","América do Sul","Brasil",NA,NA,"Árvore, aprox. 4 m de altura, rebrote de tronco cortado na base. Casca com sinais de raspagem. Foliólulos com variações no formato e tamanho. Frutos com epicarpo delgado, maduros.; Caatinga, em solo arenoso, beira de estrada","ICN00029728","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","BA","Morro do Chapéu","Estrada do Feijão, trecho conhecido como Coréia, 9 a 10km de Morro do Chapéu, BA-052, km259 a km264","-41.069722","-11.595556",NA,"982","982",NA,NA,"2016","-41.069722","-11.595556","03","21",NA,NA,NA,NA,NA,NA
"735","2021-02-08 12:41:17-03","UFRGS","ICN","193901","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Siqueira, GS","412","2008","05","02","América do Sul","Brasil",NA,NA,"doação CVRD 11249; Porte arbóreo, 11m de altura, fruto imaturo verde, fruto maduro marrom.; mata de tabuleiro","ICN00029670","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Siqueira, GS","ES","Linhares","Reserva Natural Vale, estrada municipal Canto Grande","-39.951389","-19.247778",NA,NA,NA,NA,NA,"2008","-39.951389","-19.247778","05","02",NA,NA,NA,NA,NA,NA
"736","2021-02-08 12:41:17-03","UFRGS","ICN","193156","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Morim, MP","EG109","2015","11","23","América do Sul","Brasil",NA,NA,"Árvore jovem, aprox. 5 m de altura, DAP 7 cm. Casca avermelhada em corte superficial. Foliólulos membranáceos, discolores, com ampla variação no tamanho.; Borda de mata, beira da estrada.","ICN00029723","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","RJ","Rio de Janeiro","Floresta Nacional da Tijuca, Vista Chinesa, subindo escadas de madeira à direita do Mirante.","-43.25","-22.973333",NA,"440","440",NA,NA,"2015","-43.25","-22.973333","11","23",NA,NA,NA,NA,NA,NA
"737","2021-02-08 12:41:17-03","UFRGS","ICN","193878","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Lima, HC; Faria, SM; Brito, HS","3965","1990","09","15","América do Sul","Brasil",NA,NA,"doação RB 288594; Arvoreta com 3m de altura; tronco com casca levemente sulcada e cinza escuro; entrecasca vinosa. Inflorescência com flores alvo-esverdeadas, estames alvos; frutos esverdeados com indumento fusco. Frequente.; campo rupe","ICN00029664","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Oliveira, ALR","BA","Chapada de Diamantina","rodovia BR-242, 2km antes do entroncamento para Pameiras.",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"738","2021-02-08 12:41:17-03","UFRGS","ICN","193881","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Flacão, JIA; Eglere, WA; Pereira, E","1188","1954","09","21","América do Sul","Brasil",NA,NA,"doação RB 89266; Árvore, 8m de altura. Flor branca.","ICN00029665","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Barneby; Grimes","AL","São Gonçalo",NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"739","2021-02-08 12:41:17-03","UFRGS","ICN","193891","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Harley, RM; et al.","22516","1980","05","23","América do Sul","Brasil",NA,NA,"doação RB 229858; tree about 4 meter tall, high.; growing in grassland.","ICN00029676","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Barneby; Grimes","BA","Palmeiras","Serra dos Lençóis. Lower slopes of Morro do Pai Inácio, ca 14,5 km NW of Lençóis, just N of the mais Seabra-Itaberaba road.","-41.466667","-12.45",NA,"700","700",NA,NA,"1989","-41.466667","-12.45","11",NA,NA,NA,NA,NA,NA,NA
"740","2021-02-08 12:41:17-03","UFRGS","ICN","193892","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Lima, HC; Faria, SM; Brito, HS","3894","1990","09","15","América do Sul","Brasil",NA,NA,"doação RB 288593; Arbusto com 2m de altura, botões jovens esverdeados e frutos castanho-fusco. Ocasional.; campo rupestre, solo argilo-pedregoso/arenoso.","ICN00029673","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Oliveira, ALR","BA","Chapada de Diamantina","Morro de Chapéu, rodovia para Utinga, ramal para a torre da Telebahia.",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"741","2021-02-08 12:41:17-03","UFRGS","ICN","193895","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Lima, HC; Faria, SM; Brito, HS","3904","1990","09","15","América do Sul","Brasil",NA,NA,"doação RB288600; arbusto 1m de altura. Estéril. Ocasional.; campo rupestre, solo argiloso-pedregoso/arenoso","ICN00029674","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Oliveira, ALR","BA","Chapada de Diamantina","Morro de Chapéu, rodovia para Utinga, ramal para a torre da Telebahia.",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"742","2021-02-08 12:41:17-03","UFRGS","ICN","193903","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Folli, DA","6801","2011","10","21","América do Sul","Brasil",NA,NA,"doação CVRD 13503; Porte arbóreo, 12m de altura. Fruto marrom.; mata ciliar","ICN00029677","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Folli, DA","ES","Linhares","Fazenda 3 Maria, estrada Linhares a Colatina Beira Rio","-40.242778","-19.466944",NA,NA,NA,NA,NA,"2011","-40.242778","-19.466944","10","21",NA,NA,NA,NA,NA,NA
"743","2021-02-08 12:41:17-03","UFRGS","ICN","193909","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Dantas, HG","408","2004","08","27","América do Sul","Brasil",NA,NA,"doação RB 414082; árvore, 7m de altura e 25cm de DAP.; mata de plantas litorâneas","ICN00029697","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Ribeiro, RD","RJ","Armação dos Búzios","Rasa.","-41.877778","-22.763889",NA,NA,NA,NA,NA,NA,"-41.877778","-22.763889",NA,NA,NA,NA,NA,NA,NA,NA
"744","2021-02-08 12:41:17-03","UFRGS","ICN","193910","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Ribeiro, RD; Lima, HC; Brandes, A; Faria, C","467","2005","05","17","América do Sul","Brasil",NA,NA,"doação RB 417631; Árvore com 6m de altura, tronco enegrecido. Folhas discolores. Frutos torcidos de cor marrom escuro. Frequente na área.; fragmentos de mata seca em área de formação barreiras.","ICN00029700","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes",NA,"RJ","Armação dos Búzios","Reserva Tauá - Complexo Ecocultural Tauá (particular).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2021-02-08 12:41:17-03","UFRGS","ICN","199147","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Külkamp, J","494","2018","04","20","América do Sul","Brasil",NA,NA,"RB 765380; Altura 7 metros. Árvore emergente com copa volumosa, frutos negros com porções ferrugíneas.; Em ambiente florestal, solo seco onde a vegetação não ultrapassa 10 metros.","ICN00035853","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","RJ","Rio de Janeiro","Parque nacional da Tijuca","-43.279167","-22.960278",NA,NA,NA,NA,NA,"2018","-43.279167","-22.960278","04","21",NA,NA,NA,NA,NA,NA
"746","2021-02-08 12:41:17-03","UFRGS","ICN","193183","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, LR","EG137","2016","03","15","América do Sul","Brasil",NA,NA,"Árvore, aprox. 3 m de altura.; Cultivada em área de 'plantação' de barbatimão, de onde são tiradas sementes pra fazer mudas, que são usadas no reflorestamento que a usina faz.","ICN00029731","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","AL","Coruripe","Usina Coruripe, área da barragem de Capiatã.","-36.1755981445312","-10.125599861145",NA,NA,NA,"31269","auto","2016",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"747","2021-02-08 12:41:17-03","UFRGS","ICN","193185","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, LR","EG139","2016","03","15","América do Sul","Brasil",NA,NA,"Árvore, aprox. 5 m de altura. Cálice e corola esverdeados, estames alvos.; Em canteiro cultivado, divisa com plantação de cana-de-açúcar.","ICN00029645","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","AL","Coruripe","Usina Coruripe, borda da estrada depois do posto Santa Rita, entre a área da administração e da garagem.","-36.1755981445312","-10.125599861145",NA,NA,NA,"31269","auto","2016",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"748","2021-02-08 12:41:17-03","UFRGS","ICN","193184","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Lima, LR","EG138","2016","03","15","América do Sul","Brasil",NA,NA,"Árvore, aprox. 5 m de altura. Casca com cicatrizes de raspagem. Fruto delgado.; Em canteiro cultivado, divisa com plantação de cana-de-açúcar.","ICN00029646","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","AL","Coruripe","Usina Coruripe, borda da estrada depois do posto Santa Rita, entre a área da administração e da garagem.","-36.1755981445312","-10.125599861145",NA,NA,NA,"31269","auto","2016",NA,NA,"03","15",NA,NA,NA,NA,NA,NA
"749","2021-02-08 12:41:17-03","UFRGS","ICN","193180","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Santos, WTCC","EG133","2016","03","14","América do Sul","Brasil",NA,NA,"Árvore, aprox. 3 m de altura. Tronco com cicatrizes de raspagem. Bráctea na inflorescência e bractéolas nas flores. Flores com cálice e corola esverdeados, estames alvos.; Borda de fragmento florestal, divisa com plantação de cana-de-aç","ICN00029717","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","AL","Pilar","Fazenda Lamarão, na borda do fragmento que fica próximo a casa da fazenda, na estrada em direção ao início da trilha que passa por dentro da mata.","-35.9566993713379","-9.5972204208374",NA,NA,NA,"24196","auto","2016",NA,NA,"03","14",NA,NA,NA,NA,NA,NA
"750","2021-02-08 12:41:17-03","UFRGS","ICN","193182","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guerra, E; Santos, WTCC","EG135","2016","03","14","América do Sul","Brasil",NA,NA,"Árvore, aprox. 3 m de altura.; Borda de fragmento florestal, divisa com plantação de cana-de-açúcar.","ICN00029643","Dicotyledon",NA,"(Gomes) Barneby & J. W. Grimes","Guerra, E","AL","Pilar","Fazenda Lamarão, na borda do fragmento que fica próximo a casa da fazenda, na estrada em direção ao início da trilha que passa por dentro da mata.","-35.9566993713379","-9.5972204208374",NA,NA,NA,"24196","auto","2016",NA,NA,"03","14",NA,NA,NA,NA,NA,NA
