"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","coordinatePrecision","imagecode","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"198","2021-03-04 15:43:36-03","IF","SPSF","42414","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","R.T.Polisel & N.M.Ivanauskas & R.L.R.Santos","843","2008","10","28","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Arvoreta de 4 m. Frutos imaturos verdes.; GEOGRAFIA: Nos arredores da sede da unidade.;",NA,"R.T.Polisel",NA,NA,NA,"2008","10","27",NA,NA,"Magnoliopsida",NA,NA,NA
"199","2021-03-04 15:43:36-03","IF","SPSF","45384","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","6345","2011","08","30","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.363333","-22.808333","1314","1314",NA,"COLETA: Árvore 7m altura; frutos imaturos verdes.;",NA,"G.A.D.C. Franco",NA,NA,NA,"2012","01","30",NA,NA,"Magnoliopsida",NA,NA,NA
"200","2021-03-04 15:43:36-03","IF","SPSF","45385","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","6349","2011","08","30","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.363333","-22.808333","1314","1314",NA,"COLETA: Árvore 6m altura; flores com pétalas carmim;",NA,"G.A.D.C. Franco",NA,NA,NA,"2012","01","30",NA,NA,"Magnoliopsida",NA,NA,NA
"201","2021-03-04 15:43:36-03","IF","SPSF","28816","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"F.O. Souza","200","2000","10","20","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha dos Macacos&nf;;",NA,NA,"30093",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"202","2021-03-04 15:43:36-03","IF","SPSF","02284","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"D.Bento Pickel",NA,"1945","10","09","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"203","2021-03-04 15:43:36-03","IF","SPSF","01017","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"D.Bento Pickel",NA,"1943","10","18","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"204","2021-03-04 15:43:36-03","IF","SPSF","05616","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"A. Rodrigues","9","1969","01","30","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"205","2021-03-04 15:43:36-03","IF","SPSF","07314","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"M.Koscinski","219","1942","07","01","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"206","2021-03-04 15:43:36-03","IF","SPSF","40992","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","R.Tsuji & H.Lorenzi","1558","2007","01","30","América do Sul","Brasil","MG","Santana do Paraiso","bairro Achados","-42.5685997009277","-19.3635997772217",NA,NA,NA,"COLETA: Arvoreta 4m, flores creme esverdeadas; frutos verdes com arilo vermelho.; GEOGRAFIA: Em direção ao bairro Achados, margem da estrada;",NA,"R.Tsuji","17033",NA,"auto","2008","10","17",NA,NA,"Magnoliopsida",NA,NA,NA
"207","2021-03-04 15:43:36-03","IF","SPSF","22906","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"L.Rossi & J.B.Soares",NA,"1984","10","30","América do Sul","Brasil","SP","Cotia","Cemucam","-46.9099998474121","-23.6000003814697",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"23869",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"208","2021-03-04 15:43:36-03","IF","SPSF","29735","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"F.M.Souza","184","2001","04","17","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"26998",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"209","2021-03-04 15:43:36-03","IF","SPSF","32361","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"R.F.Lorza",NA,"2003","08","21","América do Sul","Brasil","SP","Mairiporã","Parque do Alto","-46.5800018310547","-23.3099994659424",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"15840",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"210","2021-03-04 15:43:36-03","IF","SPSF","11846","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"G.A.D.C. Franco & A.Custodio Filho","402","1988","02","04","América do Sul","Brasil","SP","Salesópolis","R.F.Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"18032",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"211","2021-03-04 15:43:36-03","IF","SPSF","29973","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"Turma Disciplina Taxonomia Vegetal","53","2001","11","21","América do Sul","Brasil","SP","São Luis do Paraitinga","Núcleo Santa Virginia","-45.310001373291","-23.2199993133545",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"27362",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"212","2021-03-04 15:43:36-03","IF","SPSF","03129","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"J.P.Coelho",NA,"1947","10","16","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"213","2021-03-04 15:43:36-03","IF","SPSF","06469","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"L.Gonzaga",NA,"1937","10","01","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"214","2021-03-04 15:43:36-03","IF","SPSF","33495","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"F.A.R.D.P.Arzolla","636","2004","09","24","América do Sul","Brasil","SP","São Paulo","P.E.Cantareira, regiao da Chapada","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"215","2021-03-04 15:43:36-03","IF","SPSF","05526","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"A. Rodrigues",NA,"1968","11","07","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"216","2021-03-04 15:43:36-03","IF","SPSF","10773","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"J.B.Baitello","245","1986","11","19","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"217","2021-03-04 15:43:36-03","IF","SPSF","12590","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"J.B.Baitello","274","1988","11","23","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"218","2021-03-04 15:43:36-03","IF","SPSF","13460","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"O.T. Aguiar","369","1990","05","15","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"219","2021-03-04 15:43:36-03","IF","SPSF","07487","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"A. Rodrigues",NA,"1938","10","01","América do Sul","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"220","2021-03-04 15:43:36-03","IF","SPSF","07486","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"A. Rodrigues",NA,"1940","10","01","América do Sul","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"221","2021-03-04 15:43:36-03","IF","SPSF","07358","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"L.Gonzaga",NA,"1940","10","01","América do Sul","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"222","2017-09-11 17:09:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Riedel, L","1318",NA,NA,NA,NA,"?",NA,NA,"in silvis umbrosis Capivary",NA,NA,NA,NA,NA,"in herb. Petrop.",NA,NA,NA,"P12P1N0100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2017-09-11 17:09:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","St.-Hil, A","s.n.",NA,NA,NA,NA,"?",NA,NA,"in silvis primaevis pr. Aguasta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P12P1N0100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-09-11 17:09:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in Serra dos Orgãos",NA,NA,NA,NA,NA,"Flor. Febr.",NA,NA,NA,"P12P1N0100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-09-11 17:09:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Saldanha, J","7044",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Serra de Friburgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P12P1N0100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-09-11 17:09:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro",NA,NA,NA,NA,NA,"in herb. reg. Berol.",NA,NA,NA,"P12P1N0100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-09-11 17:09:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Glaziou, AFM","12466",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P12P1N0100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2017-09-11 17:09:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Glaziou, AFM","7529",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P12P1N0100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2017-09-11 17:09:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Saldanha, J","5313",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Serra de Tingua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P12P1N0100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-07-02 08:39:47-03","IBt","SP","278419","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Tamashiro, JY","804","1995","04","11",NA,"Brasil","São Paulo","Joanópolis",NA,"-46.189722","-22.895833","1280","1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.189722","-22.895833",NA,NA,NA,NA
"231","2019-11-21 10:03:12-03","IBt","SP","426258","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Almeida Scabbia, RJ; Grantsau, I; Maluly, G; Lopes, IM","5341","2008","09","23",NA,"Brasil","São Paulo","Santo André","Paranapiacaba, parque Nascentes de Paranapiacaba. Núcleo Olho D'Água","-46.298025","-23.778986",NA,NA,NA,NA,NA,"Almeida Scabbia, RJ",NA,NA,NA,"2008","10","08","-46.298025","-23.778986",NA,NA,NA,NA
"232","2021-01-11 11:19:32-03","IBt","SP","487278","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Braga, JMA","3145","1995","12","20",NA,"Brasil","Rio de Janeiro","Guapimirim",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,NA,NA,"21463",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-10 11:27:09-03","IBt","SP","398128","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Lima, HC","4477","1992","11","26",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"29995",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-10 11:27:09-03","IBt","SP","398131","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Vieira, CM","274","1993","02","11",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"29995",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-10-22 10:12:35-03","IBt","SP","350497","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Souza, FO","200","2000","10","20",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"30093",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-08-27 12:19:17-03","IBt","SP","310779","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Ferretti, AR","112","1996","12","16",NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-08-27 12:19:17-03","IBt","SP","310778","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Ferretti, AR","59","1996","12","13",NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-08-13 18:01:48-03","IBt","SP","296182","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Garcia, RJF","836","1996","04","30",NA,"Brasil","São Paulo","Ferraz de Vasconcelos",NA,"-46.3600006103516","-23.5400009155273",NA,NA,NA,NA,NA,NA,"8701",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-07-02 08:39:47-03","IBt","SP","287605","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Aguiar, OT","608","1995","10","11",NA,"Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,"43112",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-10-08 08:52:33-03","IBt","SP","336923","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Rapini, A","194","1996","09","23",NA,"Brasil","São Paulo","Itapecerica da Serra",NA,"-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,NA,"12011",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-10-22 10:12:35-03","IBt","SP","346882","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Tomasulo, PLB","257","1992","08","29",NA,"Brasil","São Paulo","Mogi das Cruzes",NA,"-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"28666",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-06-04 11:02:55-03","IBt","SP","271446","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Nicolau, SA","685","1993","12","01",NA,"Brasil","São Paulo","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,"24176",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-10 11:27:09-03","IBt","SP","406126","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Costa, RA","44","2007","07","14",NA,"Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"18032",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-02-18 08:30:34-03","IBt","SP","1102","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Hoehne, FC","s.n.","1917","12","19",NA,"Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:03:12-03","IBt","SP","259678","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Kirizawa, M; Lopes, EA","2793","1991","11","05",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,"Mata de encosta, picada cinco, arvoreta de 2,5m alt., látex amarelado, relativamente comum na área, geralmente estéril",NA,"Kirizawa, M","27258",NA,"auto","1992","07","10",NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:03:12-03","IBt","SP","259721","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Kirizawa, M; et al.","2839","1991","11","19",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,"Mata de encosta",NA,"Kirizawa, M","27258",NA,"auto","1993","09","08",NA,NA,NA,NA,NA,NA
"247","2020-07-02 08:39:47-03","IBt","SP","285239","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Catharino, ELM","1962","1994","07","19",NA,"Brasil","São Paulo","São José do Barreiro","Parque Nacional da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,NA,"30784",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-07-16 10:05:36-03","IBt","SP","290191","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Garcia, RJF","484","1994","05","25",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-21 10:03:12-03","IBt","SP","490435","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Mourad, BM; Petri, L","80","2015","10","16",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Aragaki, S; Petri, L","53584",NA,"auto","2016","12","19",NA,NA,NA,NA,NA,NA
"250","2020-10-22 10:12:35-03","IBt","SP","346035","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Aragaki, S","449","1994","08","02",NA,"Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-21 10:03:12-03","IBt","SP","14108","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Baill.","Edwall, G","CGG5740","1901","10",NA,NA,"Brasil","São Paulo","Serra Negra",NA,"-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,"SP010814",NA,"12188","SP010814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
