"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"581","2020-09-12 05:00:02-03","US","US","1039370","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","G. S. Jenman","4111","1887","9",NA,"South America - Neotropics","Guyana","U. Demerara-Berbice","Upper Demerara River",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"582","2020-09-12 05:00:02-03","US","US","950690","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. G. Kuhlmann","2854","1913","12",NA,"South America - Neotropics","Brazil","Amazonas","Río Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"583","2020-09-12 05:00:02-03","US","US","1231795","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. S. de la Cruz","3674","1923","4","3","South America - Neotropics","Guyana","Barima-Waini","Waini R., NW District","-59.7","8.3",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"584","2020-09-12 05:00:02-03","US","US","3159160","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. Hoock","1442","1956","8","29","South America - Neotropics","Guyana",NA,"Essequibo, B.G. Timbers",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"585","2020-09-12 05:00:02-03","US","US","3171359","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Everaarts","633","1982","2","9","South America - Neotropics","Suriname","Saramacca","Coebiti Experimental Farm","-55.5","5.33",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"586","2020-09-12 05:00:02-03","US","US","2238016","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","G. A. Black","51 12567","1951","8","16","South America - Neotropics","Brazil","Amazonas","Río Branco, Bôa Vista","-60.66","2.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"587","2020-09-12 05:00:02-03","US","US","3067439","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. N. Pinheiro, C. S. Rosário & N. Alves da Silva","3400","1981","7","22","South America - Neotropics","Brazil","Pará","Pará, Río Maicuru, upstream (1.5 hrs) from Lageira airstrip, near airstrip","-54.43","-0.91","244",NA,NA,NA,NA,NA,"Davidse, G.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"588","2020-09-12 05:00:02-03","US","US","927984","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America","Chile","Santiago","St Jago",NA,NA,NA,NA,NA,NA,"US01300425","US01300425_01","Ebinger, J. E.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"589","2020-09-12 05:00:02-03","US","US","1690700","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. A. Archer","2722 2","1934","11","2","South America - Neotropics","Suriname",NA,"Scotelweg","-55.21","5.66",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"590","2020-09-12 05:00:02-03","US","US","3106887","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","C. Feuillet","4456","1987","8","31","South America - Neotropics","French Guiana",NA,"Station des Nouragues, Bassin de l'Arataye, Clairiére","-52.7","4.05","250",NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"591","2020-09-12 05:00:02-03","US","US","3158707","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","P. A. Sagot","686","1857",NA,NA,"South America - Neotropics","French Guiana",NA,"Karouany","-53.8","5.6",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"592","2020-09-12 05:00:02-03","US","US","3131292","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. J. Pipoly & H. Lall","8319","1986","8","7","South America - Neotropics","Guyana","Barima-Waini","Barima River head; Eclipse Falls, 5 mi W of Arakaka","-60.0667","7.63333","20","80",NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"593","2020-09-12 05:00:02-03","US","US","3158711","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. Hoock","774","1955","7","1","South America - Neotropics","French Guiana","Cayenne","Cayenne, Laboratoire de Botanique de l'IFAT","-52.31","4.93",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"594","2020-09-12 05:00:02-03","US","US","3009293","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","N. T. Silva","1090","1968","10","2","South America - Neotropics","Brazil","Amapá","Río Jarí, Monte Dourado, Planalto A, Area de canteiros de germinacao de Gemelina",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"595","2020-09-12 05:00:02-03","US","US","3178392","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","4663","1988","4","16","South America - Neotropics","Guyana","Potaro-Siparuni","Kaieteur Falls National Park","-59.4833","5.16667","500",NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"596","2020-09-12 05:00:02-03","US","US","3040370","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","H. S. McKee","10697","1963","9","18","South America - Neotropics","Suriname",NA,"Santo Boma near Paramaribo","-55.28","5.78",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"597","2020-09-12 05:00:02-03","US","US","537977","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. A. Samuels","s.n.","1916","5","23","South America - Neotropics","Suriname",NA,"Paramaribo, near Oude Ryweg","-55.16","5.83",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"598","2020-09-12 05:00:02-03","US","US","1447092","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. J. de Sampaio","4905","1928","9","9","South America - Neotropics","Brazil","Pará","Serra de Tumuc-Humac via Río Cuminá, Obidos",NA,NA,NA,NA,NA,NA,NA,NA,"Ebinger, J. E.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"599","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Leclerc","O- 258",NA,NA,NA,"South America - Neotropics","French Guiana",NA,"Exploitation Mateo. Route de Mana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"600","2020-09-12 05:00:02-03","US","US","1690690","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. A. Archer","2682","1934","11","6","South America - Neotropics","Suriname",NA,"Paramaribo, 13 km NW","-55.16","5.86",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"601","2020-09-12 05:00:02-03","US","US","927965","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","-. Gött","s.n.","1836",NA,NA,"South America - Neotropics","Guyana",NA,"Essequibo R.",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"602","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","P. M. Peterson & H. Persaud","7432","1989","6","13","South America - Neotropics","Guyana","Demerara-Mahaica","Le Bonne Intention Sugar Estate ±5 mi. SE of Georgetown; near headquarters","-58","6.66667","1",NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"603","2020-09-12 05:00:02-03","US","US","3009286","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","N. T. Silva","1048","1968","10","1","South America - Neotropics","Brazil","Amapá","Río Jarí, Monte Dourado, Planalto A, Area de canteiros de germinacao de Gemelina",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"604","2020-09-12 05:00:02-03","US","US","1690711","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","W. A. Archer","2754","1934","11","14","South America - Neotropics","Suriname",NA,"Zanderij I","-55.2","5.45",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"605","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","P. M. Peterson & D. Gopaul","07489","1989","6","14","South America - Neotropics","Guyana",NA,"West Demerara District, south of Georgetown on Soesdyke-Linden Highway, 5 miles south of the Loo River at Government Experiment",NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"606","2020-09-12 05:00:02-03","US","US","3214381","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","M. Hoff","6121","1989","12","6","South America - Neotropics","French Guiana",NA,"Domaine de Prefontaine, région de Cayenne","-52.46","4.98","10",NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"607","2020-09-12 05:00:02-03","US","US","2151204","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. Semple","387","1951","7","5","South America - Neotropics","Suriname",NA,"Paramaribo, airport, 48 km inland from Paramaribo","-55.2","5.46",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"608","2020-09-12 05:00:02-03","US","US","2463287","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","57547","1963","9","24","South America - Neotropics","Suriname",NA,"Kayser Airstrip, Zuid R., 45 km above confl. with Lucie R., Wilhelmina Gebergte","-56.46","3.1","270",NA,NA,NA,NA,NA,"Swallen, J. R.; Soderstrom, T. R.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"609","2020-09-12 05:00:02-03","US","US","3158673","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. Hoock","760","1956","4","23","South America - Neotropics","Suriname",NA,"Sabakoe Savanna","-55.2","5.41",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"610","2020-09-12 05:00:02-03","US","US","3158994","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. Hoock","763","1956","8","5","South America - Neotropics","Guyana","Demerara-Mahaica","Route d'Atkinson, plantations sur pégase","-58.25","6.48",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"611","2020-09-12 05:00:02-03","US","US","1125587","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","H. A. Gleason","43","1921","6","18","South America - Neotropics","Guyana","Potaro-Siparuni","Tumatumari Village, Potaro R.","-59","5.36",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"612","2020-09-12 05:00:02-03","US","US","1866163","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. T. Baldwin","3399","1944","2","19","South America - Neotropics","Brazil","Amazonas","Río Negro, Camundé","-66.51","-0.38",NA,NA,NA,NA,NA,NA,"Ebinger, J. E.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"613","2020-09-12 05:00:02-03","US","US","1038575","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. S. Hitchcock","17344","1920","1","3","South America - Neotropics","Guyana","Potaro-Siparuni","Tumatumari Village, Potaro R.","-59","5.36",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"614","2020-09-12 05:00:02-03","US","US","2898352","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","R. Goodland","825","1963","9","19","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi Northern Savanna, Moka Moka Creek, 2 mi. S of village, near Kanukus",NA,NA,"107",NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"615","2020-09-12 05:00:02-03","US","US","3272946","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","T. McDowell & D. Gopaul","2421","1990","4","21","South America - Neotropics","Guyana","E. Berbice-Corentyne","Baba Grant Sawmill, Corentyne River above Cow Falls. Along road near landing & in log depot","-57.7","5","10","25",NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"616","2020-09-12 05:00:02-03","US","US","3178190","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","7663","1988","9","23","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Monkey Pond landing, SW of Mt. Makarapan; Rupununi River","-58.91","3.88",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"617","2020-09-12 05:00:02-03","US","US","1038551","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","A. S. Hitchcock","17436","1920","1","8","South America - Neotropics","Guyana","U. Demerara-Berbice","Wismar, on the Demerara River","-58.31","6",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"618","2020-09-12 05:00:02-03","US","US","1866215","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","J. T. Baldwin","3539","1944","2","23","South America - Neotropics","Brazil","Amazonas","Río Negro, Sao Gabriel","-67.08","-0.13",NA,NA,NA,NA,NA,NA,"Ebinger, J. E.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"619","2020-09-12 05:00:02-03","US","US","2564889","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","N. T. Silva","879","1968","8","2","South America - Neotropics","Brazil","Pará","Soure, Marsajó, Regiaso de Campo Alto",NA,NA,NA,NA,NA,NA,"US01724217","US01724217_01","Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"620","2020-09-02 16:36:27-03","Cenargen","CEN","6512","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Lídio Coradin","4954","1981","11","25",NA,"Brasil","RR","Rodovia Boa Vista / BV8, Km 13 - Próximo a Torre Rádio Nacional.","-60.6733016967773","2.81972002983093","100","100","Exsicatas","Viagem realizada em cooperação CENARGEN, CPATU, CPAC e NPARoraima.","CEN00006512","CEN00006512","T. S. Canto-Dorow","BOA VISTA","2001","07",NA,"-60733333.0","293333333.0","90031","auto",NA,NA,NA,"1",NA
"621","2020-09-02 16:36:27-03","Cenargen","CEN","98191","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Hermógenes de Freitas Leitão Fillho",NA,"1969","02","00",NA,"Brasil","SP",NA,"-47.060001373291","-22.8999996185303",NA,NA,"Exsicatas","Doação do IAC Nº 21502.","CEN00098191","CEN00098191","H. F. Leitão Fº","CAMPINAS","1967","06",NA,NA,NA,"23900","auto",NA,NA,NA,"1",NA
"622","2020-09-02 16:36:27-03","Cenargen","CEN","5200","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","P. Bouças","462","1980","03","04",NA,"Brasil","PA","Campo experimental de germoplasma do CPATU, quadra 2, parcela n°. 155, 160, 161, 163, 168, 169, 170, 172, 174, 175, 178, 179, 180, 184, 186, 187, 188, 189, 190, 191, 192 e 193.","-48.5043983459473","-1.4558299779892",NA,NA,"Exsicatas","Doação do Herbário - IAN - CPATU","CEN00005200","CEN00005200","T. S. Canto-Dorow","BELEM","2001","07",NA,NA,NA,"48462","auto",NA,NA,NA,"1",NA
"623","2020-12-02 09:07:37-03","UNITINS","HUTO","7699","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Rodrigues, A.F.","1467","2004","10","07",NA,"Brasil","Tocantins","Centro de Pesquisa Agroambiental de Várzea (CPAV)","-49.673889","-11.996389","181","181",NA,"Herbácea com cerca de 1 m de altura. Inflorescência tipo panícula em longo eixo. Espiguetas de cor verde.","HUTO007699",NA,NA,"Formoso do Araguaia",NA,NA,NA,"-49.673889","-11.996389",NA,NA,NA,NA,NA,NA,NA
"624","2020-12-02 09:07:37-03","UNITINS","HUTO","7696","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Rodrigues, A.F.","1511","2004","10","07",NA,"Brasil","Tocantins","Centro de Pesquisa Agroambiental de Várzea (CPAV)","-49.673889","-11.996389","181","181",NA,"Herbácea com cerca de 1,40 m de altura. Inflorescência tipo panícula em longo eixo. Espiguetas de cor verde.","HUTO007696",NA,NA,"Formoso do Araguaia",NA,NA,NA,"-49.673889","-11.996389",NA,NA,NA,NA,NA,NA,NA
"625","2020-12-02 09:07:37-03","UNITINS","HUTO","7697","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Rodrigues, A.F.","1355","2004","10","07",NA,"Brasil","Tocantins","Centro de Pesquisa Agroambiental de Várzea (CPAV)","-49.673889","-11.996389","181","181",NA,"Herbácea com cerca de 1,20 m de altura. Inflorescência tipo panícula em longo eixo, com 8 racemos. Espiguetas de cor verde.","HUTO007697",NA,NA,"Formoso do Araguaia",NA,NA,NA,"-49.673889","-11.996389",NA,NA,NA,NA,NA,NA,NA
"626","2019-11-22 16:07:58-03","UEFS","HUEFS","50312","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.",NA,"3451","1999","07","07",NA,"Brasil","Espírito Santo","Reserva Florestal de LinharesAceiro com Pomar de Frutas.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Área Plantada.","HUEFS0050312","HUEFS0050312","G.H.Rua","Linhares","2007","05",NA,NA,NA,"48094","auto","Lilianae",NA,NA,NA,NA
"627","2019-10-07 09:21:51-03","UEFS","HUEFS","3169","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Noblick, L.R.","3011","1984","03","07",NA,"Brasil","Bahia",NA,"-41.383333","-12.566667",NA,NA,NA,NA,"HUEFS0003169","HUEFS0003169","T.do Canto-Dorow","Lençóis","2002","06",NA,"41W23'","12S34'",NA,NA,"Lilianae",NA,NA,NA,NA
"628","2019-11-22 16:07:58-03","UEFS","HUEFS","118900","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Oliveira, R.P.","1314","2007","05","05",NA,"Brasil","Bahia","No topo do Morrão.","-41.2","-11.583333",NA,NA,NA,"No interior da mata de grotão.","HUEFS0118900",NA,"G.H.Rua","Morro do Chapéu","2007","05",NA,"41W12'","11S35'",NA,NA,"Lilianae",NA,NA,NA,NA
"629","2019-10-07 09:21:51-03","UEFS","HUEFS","1527","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Noblick, L.R.","2089","1982","11","11",NA,"Brasil","Bahia",NA,"-38.966667","-12.25",NA,NA,NA,NA,"HUEFS0001527","HUEFS0001527","T.do Canto-Dorow","Feira de Santana","2002","06",NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA
"630","2019-11-22 16:07:58-03","UEFS","HUEFS","197526","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Melo, E.","12080","2013","07","14",NA,"Brasil","Bahia","Cachoeira Dominos Lopes.","-40.905556","-11.559167","666","666",NA,"Aquática.","HUEFS0197526",NA,NA,"Morro do Chapéu",NA,NA,NA,"40W54'20''","11S33'33''",NA,NA,"Lilianae",NA,NA,NA,NA
"631","2019-10-07 09:21:51-03","UEFS","HUEFS","2519","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Noblick, L.R.","2739","1983","09","07",NA,"Brasil","Bahia",NA,"-38.966667","-12.25",NA,NA,NA,NA,"HUEFS0002519","HUEFS0002519","T.do Canto-Dorow","Feira de Santana","2002","04",NA,"38W58'","12S15'",NA,NA,"Lilianae",NA,NA,NA,NA
