"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"1437","2021-03-04 15:44:08-03","IF","SPSF","11170","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"H.F.Paulino Filho","19-86","1986","10","10","Brasil","MG","Itamogi","Barreirinho","-47.0483016967773","-21.0781002044678",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","11256","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1438","2021-03-04 15:44:08-03","IF","SPSF","11171","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"H.F.Paulino Filho","21-86","1986","10","10","Brasil","MG","Itamogi","Barreirinho","-47.0483016967773","-21.0781002044678",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","11256","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1439","2021-03-04 15:44:08-03","IF","SPSF","11168","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"H.F.Paulino Filho",NA,"1986","10","10","Brasil","MG","Monte Santo de Minas","fazenda Barreiro","-46.9803009033203","-21.1896991729736",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","21004","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1440","2021-03-04 15:44:08-03","IF","SPSF","32908","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"P.L.R.Moraes","2521","2001","11","21","Brasil","MG","São Tomás de Aquino",NA,"-47.0980987548828","-20.7844009399414",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","14931","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1441","2021-03-04 15:44:08-03","IF","SPSF","12126","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"R.C.Vieira","168","1981","12","02","Brasil","MG","Uberlândia","cerrado","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","58223","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1442","2021-03-04 15:44:08-03","IF","SPSF","26631","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"P.E.Carvalho","246","1985","01","12","Brasil","PR","Campo Mourão","floresta ombrofila mista","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","28572","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1443","2021-03-04 15:44:08-03","IF","SPSF","19102","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"G.F.Arbocz","1031","1994","12","01","Brasil","PR","Faxinal","acesso pela BR-466","-51.3194007873535","-24.0002994537354",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margem da estrada&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","22912","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1444","2021-03-04 15:44:08-03","IF","SPSF","15332","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.M.Silva & C.B.Poliquesi","917","1991","01","08","Brasil","PR","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","17116","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1445","2021-03-04 15:44:08-03","IF","SPSF","32559","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,"J.B.Baitello","2003","10","24","N.M. Oliveira","4","2003","09","18","Brasil","RS","Derrubadas","borda de mata","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","18158","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1446","2021-03-04 15:44:08-03","IF","SPSF","18522","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.Y.Tamashiro","T.110","1994","05","25","Brasil","SP","Agudos","cerrado","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","52219","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1447","2021-03-04 15:44:08-03","IF","SPSF","22460","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"S.R.Christianini","697","1997","11","26","Brasil","SP","Agudos","mata mesofila","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","52219","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1448","2021-03-04 15:44:08-03","IF","SPSF","24594","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"S.Romaniuc Neto","1225","1991","07","24","Brasil","SP","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","23972","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1449","2021-03-04 15:44:08-03","IF","SPSF","21619","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"V.C.Souza & J.P.Souza","10824","1996","02","13","Brasil","SP","Assis","beira de mata mesofila","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","23972","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1450","2021-03-04 15:44:08-03","IF","SPSF","21693","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"V.C.Souza","10402","1996","01","24","Brasil","SP","Avaré","cerradao","-48.9199981689453","-23.0900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","29856","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1451","2021-03-04 15:44:08-03","IF","SPSF","08161","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1981","12","03","Brasil","SP","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","29186","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1452","2021-03-04 15:44:08-03","IF","SPSF","08124","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1982","02","11","Brasil","SP","Bauru","cerrado","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","29186","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1453","2021-03-04 15:44:08-03","IF","SPSF","08158","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.B.B.Nogueira",NA,"1982","01","19","Brasil","SP","Bauru","cerrado","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","29186","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1454","2021-03-04 15:44:08-03","IF","SPSF","08126","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1982","02","11","Brasil","SP","Bauru","E.E.Instituto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","29186","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1455","2021-03-04 15:44:08-03","IF","SPSF","08127","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1982","02","11","Brasil","SP","Bauru","E.E.Instituto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","29186","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1456","2021-03-04 15:44:08-03","IF","SPSF","33087","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"O.Cavassan","322","1985","08","30","Brasil","SP","Bauru","estrada para Agudos","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","29186","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1457","2021-03-04 15:44:08-03","IF","SPSF","33085","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"O.Cavassan","501","1986","09","12","Brasil","SP","Bauru","parque ecologico municipal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerradao&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","29186","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1458","2021-03-04 15:44:08-03","IF","SPSF","35624","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"A. Amaral Jr.","1692","1974","02","12","Brasil","SP","Botucatu","fazenda MAC","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: mata secundaria&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","40412","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1459","2021-03-04 15:44:08-03","IF","SPSF","27304","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"S.A.Nicolau","1982","1999","12","13","Brasil","SP","Cajuru","Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","21243","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1460","2021-03-04 15:44:08-03","IF","SPSF","27244","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"S.A.Nicolau","2089","1999","12","15","Brasil","SP","Cajuru","mata","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","21243","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1461","2021-03-04 15:44:08-03","IF","SPSF","27308","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"S.A.Nicolau","2088","1999","12","15","Brasil","SP","Cajuru","mata","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","21243","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1462","2021-03-04 15:44:08-03","IF","SPSF","50793","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","((Meisn.) Mez)","J.B.Baitello","2016","08","24","J.E.A.Bertoni & A. Geremias","426","2001","05","07","Brasil","SP","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"COLETA: Árvore 8 m, frutos verdes em formação; GEOGRAFIA: Quadra dos ipês, L8 - P4&nf;canela rajada;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1463","2021-03-04 15:44:08-03","IF","SPSF","30796","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,"J.B.Baitello","2003","01","03","J.B.Baitello","1380","2003","01","03","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;interior de mata, fundo de vale.&nf;Nome popular: canela-do-cerrado&nf;Árvore alta, 20m altura, flores cor creme.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","12135","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1464","2021-03-04 15:44:08-03","IF","SPSF","28060","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"P.L.R.Moraes","2201","2000","08","22","Brasil","SP","Ibate","mata do alemao","-47.9900016784668","-21.9500007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","17490","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1465","2021-03-04 15:44:08-03","IF","SPSF","28061","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"P.L.R.Moraes","2199","2000","08","22","Brasil","SP","Ibate","viveiro Camara","-47.9900016784668","-21.9500007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","17490","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1466","2021-03-04 15:44:08-03","IF","SPSF","21691","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"V.C.Souza","10570","1996","01","26","Brasil","SP","Itaberá","cerradao","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","29370","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1467","2021-03-04 15:44:08-03","IF","SPSF","12334","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"D.V.Toledo Filho",NA,"1987","12","17","Brasil","SP","Itaberá","Estação Experimental","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","29370","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1468","2021-03-04 15:44:08-03","IF","SPSF","09982","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"L.H.Soares Silva","316","1993","08","01","Brasil","SP","Itararé","campo de aviaçao","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","27729","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1469","2021-03-04 15:44:08-03","IF","SPSF","22421","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"F.Chung","70","1997","12","12","Brasil","SP","Itararé","cerrado","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","27729","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1470","2021-03-04 15:44:08-03","IF","SPSF","19911","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"V.C.Souza","8748","1995","08","18","Brasil","SP","Itararé","transicao brejo/cerrado","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","27729","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1471","2021-03-04 15:44:08-03","IF","SPSF","21692","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"V.C.Souza & J.P.Souza","10861","1996","02","13","Brasil","SP","Paraguaçu Paulista","cerrado","-50.5699996948242","-22.4099998474121",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","36102","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1472","2021-03-04 15:44:08-03","IF","SPSF","25434","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.E.A.Bertoni","426","1996","09","01","Brasil","SP","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","13859","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1473","2021-03-04 15:44:08-03","IF","SPSF","04664","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"E.Schwebel",NA,NA,NA,NA,"Brasil","SP","São Paulo","serra de Paranapiacaba","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1474","2021-03-04 15:44:08-03","IF","SPSF","17923","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"O.T. Aguiar","550","1994","12","08","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1475","2021-03-04 15:44:08-03","IF","SPSF","09524","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.B.Baitello","162","1985","10","23","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1476","2021-03-04 15:44:08-03","IF","SPSF","33954","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.R.Gullaumon",NA,"2004","11","15","Brasil","SP","Vinhedo","rodovia Anhanguera, Km74","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","9595","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1477","2021-03-04 15:44:08-03","IF","SPSF","13170","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"L.H.S.Silva & F.C.Silva","22","1986","12","10","Brasil","PR","rodovia Londrina-Maua",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1478","2021-03-04 15:44:08-03","IF","SPSF","15079","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"G. Hatschbach & A.Manosso","52574","1989","01","27","Brasil","PR","rodovia PR-11",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1479","2021-03-04 15:44:08-03","IF","SPSF","19941","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.Y.Tamashiro","1078","1995","06","12","Brasil","SP","Lencois Paulista","cerrado",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1480","2021-03-04 15:44:08-03","IF","SPSF","20537","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"J.R.Pirani","2058","1987","12","19","Brasil","SP","Luiz Antonio",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1481","2021-03-04 15:44:08-03","IF","SPSF","28093","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"A.J.Cavalheiro",NA,"2001","06","13","Brasil","SP",NA,"Horto Florestal",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1482","2021-03-04 15:44:08-03","IF","SPSF","28094","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,NA,NA,NA,NA,"A.J.Cavalheiro",NA,"2001","06","13","Brasil","SP",NA,"Horto Florestal",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1483","2021-03-04 15:44:08-03","IF","SPSF","38995","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","Mez","J.B.Baitello","2007","12","04","R.Cielo-Filho & O. T. Aguiar & J.B.Baitello","600","2007","12","04","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.775","-23.5225",NA,NA,"630","630","COLETA: Árvore 15m, flores em botão.; GEOGRAFIA: Trilha 1.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1484","2021-03-04 15:44:08-03","IF","SPSF","39605","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","Mez","J.B.Baitello","2008","03","03","R.Cielo-Filho & O.T. Aguiar & J.B.Baitello","655","2008","02","26","Brasil","SP","Itapeva","Estação Ecológica","-49.067778","-24.076944",NA,NA,"750","750","COLETA: Árvore 6 m, fruto jovem.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1485","2021-03-04 15:44:08-03","IF","SPSF","39635","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","Mez","J.B.Baitello","2008","03","03","A.P.Ribeiro & O.T. Aguiar & J.B.Baitello","24","2008","02","26","Brasil","SP","Itapeva","Estação Ecológica","-49.068056","-24.079444",NA,NA,"750","750","COLETA: Árvore 7 m, fruto jovem.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1486","2021-03-04 15:44:08-03","IF","SPSF","39669","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","Mez","J.B.Baitello","2008","04","10","F. A. R. D. P. Arzolla & A.Z.Antunes","1277","2008","01","22","Brasil","SP","Mairiporã","Hortolândia","-46.524167","-23.358333",NA,NA,"1090","1090","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore feminina, 6m altura, flores amarelas.; GEOGRAFIA: serra da Pirucaia.&nf;Floresta de porte baixo sobre quartzito.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1487","2021-03-04 15:44:08-03","IF","SPSF","39858","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","Mez","J.B.Baitello","2008","04","28","R.Cielo-Filho & O.T. Aguiar & J.B.Baitello","721","2008","04","24","Brasil","SP","Itapeva","Estação Experimental","-49.068333","-24.075833",NA,NA,NA,NA,"COLETA: Árvore 4,5 m, frutos imaturos verdes.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1488","2021-03-04 15:44:08-03","IF","SPSF","40133","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","Mez","J.B.Baitello",NA,NA,NA,"J.B.Baitello & R.Cielo-Filho & C.R.Lima","2085","2008","03","26","Brasil","SP","Itapeva","Estação Ecológica","-49.070556","-24.075",NA,NA,NA,NA,"COLETA: Árvore 6 m, fruto em início de desenvolvimento.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
