"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","infraspecificEpithet","typeStatus","sex"
"195","2020-09-12 05:00:02-03","US","US","2705991","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"G. Hatschbach","26230","1971","2","1","South America","Brazil","Paraná",NA,"Barigui (mun. Curitiba).",NA,NA,NA,NA,NA,NA,"US03040428","US03040428_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"196","2020-09-12 05:00:02-03","US","US","3187526","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"R. Kumrow & J. Cordeiro","2982","1987","12","29","South America","Brazil","Paraná",NA,"Rod. BR-276, Rio Miringuava (mun. São José dos Pinhais).",NA,NA,NA,NA,NA,NA,"US03040427","US03040427_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"197","2020-09-12 05:00:02-03","US","US","2573533","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"L. Smith & R. Reitz","14302","1965","1","5","South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim: Bog, 10 km south of São Joaquim.","-49.93","-28.35","1200","1300",NA,NA,"US03040430","US03040430_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"198","2020-09-02 16:31:05-03","Cenargen","CEN","72985","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.",NA,"Taciana Barbosa Cavalcanti","3710","2005","11","28",NA,"Brasil","SC","PORTO UNIAO","BR - 153. Trevo de acesso à General Carneiro","-51.312777","-26.428611","914","914","Exsicatas","Pétalas dorsais rosa magenta-escuro, ventrais lilás claro, quase brancas. Tubo floral vináceo.","CEN00072985","CEN00072985",NA,NA,NA,NA,NA,NA,NA,"-51.312777","-26.428611",NA,NA,NA,NA,"3",NA,NA,NA
"199","2020-09-02 16:31:05-03","Cenargen","CEN","88605","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.",NA,"Taciana Barbosa Cavalcanti","3861","2014","11","22",NA,"Brasil","SC","CACADOR","Estrada Caçador - Calmon, ca. 3 km de Caçador.","-50.991111","-26.741944","1000","1000","Exsicatas","Em área úmida em ambos os lados da rodovia. Pétalas dorsais roxas, pétalas ventrais brancas. Planta pouco viscosa.","CEN00088605","CEN00088605",NA,NA,NA,NA,NA,NA,NA,"-50.991111","-26.741944",NA,NA,NA,NA,"10",NA,NA,NA
"200","2020-09-02 16:31:05-03","Cenargen","CEN","88606","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.",NA,"Taciana Barbosa Cavalcanti","3862","2014","11","22",NA,"Brasil","SC","CACADOR","Estrada Caçador - Calmon, ca. 6 km de Caçador.","-50.985","-26.695833","1034","1034","Exsicatas","No banhado.","CEN00088606","CEN00088606",NA,NA,NA,NA,NA,NA,NA,"-50.985","-26.695833",NA,NA,NA,NA,"2",NA,NA,NA
"201","2020-09-02 16:31:05-03","Cenargen","CEN","88631","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.",NA,"Taciana Barbosa Cavalcanti","3887","2014","11","27",NA,"Brasil","SC","LAGES","BR - 116, divisa RS - SC, ca. 5 km da divisa.","-50.708333","-28.184444","904","904","Exsicatas","Crescendo em beira de riacho, dentro d'água, junto a C. urbaniana. Área ao lado de campo pertubado onde ocorre C. glutinosa. Pétalas dorsais arroxeadas, as ventrais brancas.","CEN00088631","CEN00088631",NA,NA,NA,NA,NA,NA,NA,"-50.708333","-28.184444",NA,NA,NA,NA,"2",NA,NA,NA
"202","2020-09-02 16:31:05-03","Cenargen","CEN","72419","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.","S. Graham","Aécio Amaral-Santos","2960","2007","11","23",NA,"Brasil","SC","ANITA GARIBALDI","Estrada vicinal entre Anita Garibaldi e a barragem da UHE Barra Grande.","-51.141388","-27.726111","995","995","Exsicatas","Tépalas roxa com base amarela.","CEN00072419","CEN00072419","2014",NA,NA,NA,NA,"11",NA,"-51.141388","-27.726111",NA,NA,NA,NA,"4",NA,NA,NA
"203","2020-09-02 16:31:05-03","Cenargen","CEN","88613","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.",NA,"Taciana Barbosa Cavalcanti","3869","2014","11","24",NA,"Brasil","SC","SANTA CECILIA","BR 116, Santa Cecília - Curitibanos, 2 km da saída de Santa Cecília.","-50.403611","-26.9725","1150","1150","Exsicatas","Crescendo na água, raízes submersas. Pétalas ventrais brancas, pétalas dorsais vináceas. Número de cromossomos: 2n = 32.","CEN00088613","CEN00088613",NA,NA,NA,NA,NA,NA,NA,"-50.403611","-26.9725",NA,NA,NA,NA,"10",NA,NA,NA
"204","2020-09-02 16:31:05-03","Cenargen","CEN","88619","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.",NA,"Taciana Barbosa Cavalcanti","3875","2014","11","24",NA,"Brasil","SC","CAPÃO ALTO","Capão Alto - Campo Belo do Sul, 14 km de Campo Belo.","-50.623888","-27.921388","982","982","Exsicatas","As quatro pétalas ventrais brancas as duas dorsais. Semente marrons.","CEN00088619","CEN00088619",NA,NA,NA,NA,NA,NA,NA,"-50.623888","-27.921388",NA,NA,NA,NA,"4",NA,NA,NA
"205","2020-09-02 16:31:05-03","Cenargen","CEN","88620","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.",NA,"Taciana Barbosa Cavalcanti","3876","2014","11","26",NA,"Brasil","RS","CAXIAS DO SUL","Rodovia do Sol, estrada de terra para a represa Faxinal. Ca de 53 km de Caxias do Sul.","-51.0475","-29.087222","722","722","Exsicatas","Indivíduos com flores brancas em meio à população com flores brancas e roxas (pétalas dorsais) . Tubo floral vináceo. População crescendo dentro d'água.","CEN00088620","CEN00088620",NA,NA,NA,NA,NA,NA,NA,"-51.0475","-29.087222",NA,NA,NA,NA,"4",NA,NA,NA
"206","2020-09-02 16:31:05-03","Cenargen","CEN","68525","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.","S. Graham","Makeli Garibottii Lusa","51","2007","11","23",NA,"Brasil","PR","GENERAL CARNEIRO","Banhado Curicaca, fazenda Santa Cândida.","-51.315601348877","-26.4274997711182",NA,NA,"Exsicatas","Florcomduaspétalasroxas e quatro rosa claras. Emersa, fixa. Herbário UPCB nº 60137. Univ. Federal do Paraná.","CEN00068525","CEN00068525","2014","33284","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"207","2020-09-02 16:31:05-03","Cenargen","CEN","109565","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.","M.G. Facco","José Floriano Barêa Pastore","5211","2016","11","14",NA,"Brasil","PR","SAO MATEUS DO SUL","Banhado ao lado da cidade","-50.3828010559082","-25.8742008209229",NA,NA,"Exsicatas","Flores brancas e roxas. Doação do Herbário CTBS-3183.","CEN00109565",NA,"2019","31353","auto",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"208","2020-09-02 16:31:05-03","Cenargen","CEN","92097","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.","S. Graham","José Floriano Barêa Pastore","5069","2015","01","08",NA,"Brasil","SC","URUBICI","Dentro do antigo curral de pedra. Campos de Santa Bárbara.","-49.5917015075684","-28.0149993896484",NA,NA,"Exsicatas","Entre Ranunculus. Área aparentemente ruderal. Doação do Herbário CTBS","CEN00092097","CEN00092097","2016","30102","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"209","2020-09-02 16:31:05-03","Cenargen","CEN","109587","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.","M. G. Facco","José Floriano Barêa Pastore","5436","2018","01","24",NA,"Brasil","SC","URUBICI","Parque Nacional São Joaquim. Campos de Santa Bárbara. Coordenadas:7430547 0420278","-49.5917015075684","-28.0149993896484",NA,NA,"Exsicatas","Flores com as duas cores roxas e rósea. Ambiente paludoso. Doação do Herbário CTBS-3570","CEN00109587","CEN00109587","2019","30102","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"210","2020-09-02 16:31:05-03","Cenargen","CEN","68527","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.","S. Graham","Makeli Garibottii Lusa","54","2007","11","24",NA,"Brasil","PR","PALMAS","Fazenda Lageado Grande, rio Neno, salto Amazonas. Ilhota do rio.","-51.9906005859375","-26.4841995239258",NA,NA,"Exsicatas","Flor com duas pétalas roxas e quatro rosa ou branca. Herbário UPCB nº 60138. Univ. Federal do Paraná.","CEN00068527","CEN00068527","2014","46666","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"211","2020-09-02 16:31:05-03","Cenargen","CEN","92098","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Bacig.","S. Graham","José Floriano Barêa Pastore","5071","2015","01","08",NA,"Brasil","SC","URUBICI","Ao lado do antigo curral de pedra. Campos de Santa Bárbara.","-49.5917015075684","-28.0149993896484",NA,NA,"Exsicatas","Pétalas róseas e brancas. Entre pequenas Eriocaulaceae. Doação do Herbário CTBS","CEN00092098","CEN00092098","2016","30102","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"212","2020-09-02 16:31:28-03","Cenargen","CEN","16297","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3238","1989","11","30",NA,"Brasil","SC","CACADOR","A 23 km de Lebom Regis; estrada para caçador.",NA,NA,"1120","1120","Exsicatas","Duas populações em áreas pantanosas; a direita a 200 m da estrada.","CEN00016297","CEN00016297","1990",NA,NA,NA,NA,"05",NA,"-5086667.0","-2686667.0",NA,NA,NA,NA,"5",NA,NA,NA
"213","2020-09-02 16:31:28-03","Cenargen","CEN","16149","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3050","1989","11","05",NA,"Brasil","PR","FOZ DO IGUACU","A 6 km de foz; em direção as cataratas; a direita na BR; em banhado (BR-469).",NA,NA,"255","255","Exsicatas","No lado oposto ao Chocolate Caseiro Três Fronteiras; folhas dísticas; opostas; lanceoladas; pilosas; sementes aladas; minúsculas; podem ocorrer 3 folhas por verticilo! Rizomatosas!","CEN00016149","CEN00016149","1990",NA,NA,NA,NA,"05",NA,"-5453333.0","-2556667.0",NA,NA,NA,NA,"5",NA,NA,NA
"214","2020-09-02 16:31:28-03","Cenargen","CEN","16301","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3242","1989","12","02",NA,"Brasil","SC","CACADOR","A 17 km da sede; em direção a Matos Costa.",NA,NA,"1170","1170","Exsicatas","Em local pantanoso.","CEN00016301","CEN00016301","1990",NA,NA,NA,NA,"05",NA,"-5103333.0","-2670000.0",NA,NA,NA,NA,"5",NA,NA,NA
"215","2020-09-02 16:31:28-03","Cenargen","CEN","16226","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3127","1989","11","15",NA,"Brasil","RS","BOM JESUS","A 30 km da ponte sobre o Rio Pelotas; na beira do riacho (Riacho da Água Branca).","-50.4166984558105","-28.6678009033203","860","860","Exsicatas","Quatro pétalas brancas e duas violáceas; plantas pegajosas; com ate 15 cm altura; população de plantas jovens; agrupadas no meio do banhado.","CEN00016226","CEN00016226","1990","55856","auto",NA,NA,"05",NA,"-5021667.0","-2866667.0",NA,NA,NA,NA,"5",NA,NA,NA
"216","2020-09-02 16:31:28-03","Cenargen","CEN","16166","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3169","1989","11","25",NA,"Brasil","RS","CAXIAS DO SUL","A 27 km de Ana Rech; direção a Vila Oliva.","-51.1794013977051","-29.1681003570557","815","815","Exsicatas","Flores bicolores; na área alagada, mas não no riacho; indivíduos pequenos.","CEN00016166","CEN00016166","1990","49662","auto",NA,NA,"05",NA,"-5091667.0","-2918333.0",NA,NA,NA,NA,"5",NA,NA,NA
"217","2020-09-02 16:31:28-03","Cenargen","CEN","16137","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3182","1989","11","26",NA,"Brasil","RS","ESMERALDA","Km 26 da Estrada Vacaria - Esmeralda (Estrada Nova); a 30 km de Muitos Capões.","-51.190299987793","-28.0536003112793","980","980","Exsicatas","2 pétalas superiores roxas; quatro inferiores alvas; em área de banhado; à esquerda; na direção BR-285 - Esmeralda.","CEN00016137","CEN00016137","1990","38649","auto",NA,NA,"05",NA,"-5115000.0","-2818333.0",NA,NA,NA,NA,"5",NA,NA,NA
"218","2020-09-02 16:31:28-03","Cenargen","CEN","16108","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3177","1989","11","26",NA,"Brasil","RS","LAGOA VERMELHA","Km 61 da BR-285; Vacaria - Lagoa Vermelha.","-51.5257987976074","-28.2085990905762","800","800","Exsicatas","No meio de Eryngium; em lugar úmido.","CEN00016108","CEN00016108","1990","42261","auto",NA,NA,"05",NA,"-5125000.0","-2830000.0",NA,NA,NA,NA,"5",NA,NA,NA
"219","2020-09-02 16:31:28-03","Cenargen","CEN","16286","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3197","1989","11","29",NA,"Brasil","SC","BOM JARDIM DA SERRA","A 18 km da sede do município; em direção a São Joaquim.","-49.624698638916","-28.3369007110596","1375","1375","Exsicatas","Em local pantanoso (canal); a 50 m da estrada. Populações em aglomerados; próximas dos canais e irrigação (?)","CEN00016286","CEN00016286","1990","32577","auto",NA,NA,"05",NA,"-4970000.0","-2830000.0",NA,NA,NA,NA,"5",NA,NA,NA
"220","2020-09-02 16:31:28-03","Cenargen","CEN","16327","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3195","1989","11","27",NA,"Brasil","SC","CAMPO BELO DO SUL","A 24 km de Anita Garibaldi; divisa de municípios.","-50.760799407959","-27.8992004394531","940","940","Exsicatas","Em área de brejo; pantanosa; 4 pétalas alvas e 2 violáceas.","CEN00016327","CEN00016327","1990","35150","auto",NA,NA,"05",NA,"-5095000.0","-2778333.0",NA,NA,NA,NA,"5",NA,NA,NA
"221","2020-09-02 16:31:28-03","Cenargen","CEN","16133","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3219","1989","11","30",NA,"Brasil","SC","CURITIBANOS","A 12 km de Curitibanos; direção de Rio do Sul.","-50.584400177002","-27.2828006744385","1095","1095","Exsicatas",NA,"CEN00016133","CEN00016133","1999","25987","auto",NA,NA,"05",NA,"-5046667.0","-2725000.0",NA,NA,NA,NA,"5",NA,NA,NA
"222","2020-09-02 16:31:28-03","Cenargen","CEN","16279","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3186","1989","11","27",NA,"Brasil","SC","LAGES","A 16 km da ponte sobre o Rio Pelotas; BR-116; em direção a Lages.","-50.326099395752","-27.8160991668701","940","940","Exsicatas","Na beira do riacho; em lugar pantanoso; plantas pegajosas.","CEN00016279","CEN00016279","1990","70701","auto",NA,NA,"05",NA,"-5070000.0","-2816667.0",NA,NA,NA,NA,"5",NA,NA,NA
"223","2020-09-02 16:31:28-03","Cenargen","CEN","16281","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3190","1989","11","27",NA,"Brasil","SC","LAGES","Palmeira. A 200 m do trevo de acesso a sede; estrada para Otacílio Costa.","-50.326099395752","-27.8160991668701","880","880","Exsicatas","População em canal d'água; no barro; em meio a senecio; e também em banhado na baixada.","CEN00016281","CEN00016281","1990","70701","auto",NA,NA,"05",NA,"-5016667.0","-2758333.0",NA,NA,NA,NA,"5",NA,NA,NA
"224","2020-09-02 16:31:28-03","Cenargen","CEN","16171","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3213","1989","11","30",NA,"Brasil","SC","LAGES","Estrada para São José do Cerrito; a 7 km do trevo da saída de Lages.","-50.326099395752","-27.8160991668701","930","930","Exsicatas","2 pétalas superiores violáceas; 4 pétalas inferiores brancas; população a beira de banhado.","CEN00016171","CEN00016171","1990","70701","auto",NA,NA,"05",NA,"-5040000.0","-2778333.0",NA,NA,NA,NA,"5",NA,NA,NA
"225","2020-09-02 16:31:28-03","Cenargen","CEN","16291","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3207","1989","11","29",NA,"Brasil","SC","LAGES","Rio Caveiras (ponte) estrada São Joaquim - Lages; km 65 (10km antes de Lages).","-50.326099395752","-27.8160991668701","910","910","Exsicatas","Duas pétalas superiores roxas; quatro pétalas inferiores alvas; a montante da ponte uns 200 m.","CEN00016291","CEN00016291","1990","70701","auto",NA,NA,"05",NA,"-5020000.0","-2786667.0",NA,NA,NA,NA,"5",NA,NA,NA
"226","2020-09-02 16:31:28-03","Cenargen","CEN","16294","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3235","1989","11","30",NA,"Brasil","SC","LEBON REGIS","9 km após a sede, em direção a Caçador.","-50.6953010559082","-26.9288997650146","1040","1040","Exsicatas","Em área pantanosa! População muito grande.","CEN00016294","CEN00016294","1990","33793","auto",NA,NA,"05",NA,"-5058333.0","-2696667.0",NA,NA,NA,NA,"5",NA,NA,NA
"227","2020-09-02 16:31:28-03","Cenargen","CEN","16175","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3229","1989","11","30",NA,"Brasil","SC","PONTE ALTA DO NORTE","A 15 km de Ponte Alta; direção a Santa Cecília; BR-116.","-50.4644012451172","-27.1583003997803","1025","1025","Exsicatas","Somente na beira de terreno pantanoso.","CEN00016175","CEN00016175","1990","22632","auto",NA,NA,"05",NA,"-5046667.0","-2705000.0",NA,NA,NA,NA,"5",NA,NA,NA
"228","2020-09-02 16:31:28-03","Cenargen","CEN","16329","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3225","1989","11","30",NA,"Brasil","SC","PONTE ALTA DO NORTE","Rio Marombas; a 12 km do cruzamento da BR-116/282.","-50.4644012451172","-27.1583003997803","900","900","Exsicatas","2 pétalas alvas + 4 pétalas roxas.","CEN00016329","CEN00016329","1990","22632","auto",NA,NA,"05",NA,"-5045000.0","-2725000.0",NA,NA,NA,NA,"5",NA,NA,NA
"229","2020-09-02 16:31:28-03","Cenargen","CEN","16288","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3200","1989","11","29",NA,"Brasil","SC","SAO JOAQUIM","A 15 km da sede (Pórtico) do município; estrada para Lages.","-49.9317016601562","-28.2938995361328","1240","1240","Exsicatas","Populações a beira de riacho.","CEN00016288","CEN00016288","1990","48290","auto",NA,NA,"05",NA,"-5003333.0","-2818333.0",NA,NA,NA,NA,"5",NA,NA,NA
"230","2020-09-02 16:31:28-03","Cenargen","CEN","16283","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3193","1989","11","27",NA,"Brasil","SC","ANITA GARIBALDI","A 7 km de Anita Garibaldi; estrada para Campo Belo do Sul.","-51.1300010681152","-27.6891994476318","945","945","Exsicatas","Beira da estrada; em local úmido (alagado). População grande.","CEN00016283","CEN00016283","1990","23768","auto",NA,NA,"05",NA,"-5105000.0","-2773333.0",NA,NA,NA,NA,"5",NA,NA,NA
"231","2020-09-02 16:31:28-03","Cenargen","CEN","16009","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3073","1989","11","09",NA,"Brasil","SC","CAMPOS NOVOS","Somente próximo ao córrego.","-51.2249984741211","-27.4016990661621","925","925","Exsicatas","4 pétalas inferiores brancas; as duas superiores violáceas; folhas oblongas; pilosas.","CEN00016009","CEN00016009","1990","43319","auto",NA,NA,"05",NA,"-5130000.0","-2736667.0",NA,NA,NA,NA,"5",NA,NA,NA
"232","2020-09-02 16:31:28-03","Cenargen","CEN","16278","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3185","1989","11","27",NA,"Brasil","SC","LAGES","200 m a montante da ponte sobre o Rio Pelotas; ambos os lados do rio.","-50.326099395752","-27.8160991668701","685","685","Exsicatas","Duas populações; em local barrento e úmido na beira do rio; 50m da ponte; a montante; 2 pétalas roxas e 4 alvas (róseas).","CEN00016278","CEN00016278","1990","70701","auto",NA,NA,"05",NA,"-5076667.0","-2821667.0",NA,NA,NA,NA,"5",NA,NA,NA
"233","2020-09-02 16:31:28-03","Cenargen","CEN","16290","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3202","1989","11","29",NA,"Brasil","SC","SAO JOAQUIM","A 31 km de São Joaquim; perto da ponte sobre o Rio Lava Tudo (beira do rio).","-49.9317016601562","-28.2938995361328","1000","1000","Exsicatas","Duas pétalas superiores violáceas; 4 pétalas inferiores róseas; duas populações nas barrancas do rio; com aglomerados de mais ou menos 50 indivíduos cada; plantas pegajosas; em lugar sombreado.","CEN00016290","CEN00016290","1990","48290","auto",NA,NA,"05",NA,"-5005000.0","-2808333.0",NA,NA,NA,NA,"5",NA,NA,NA
"234","2020-09-02 16:31:28-03","Cenargen","CEN","16131","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacigalupi","T. B. Cavalcanti","Gilberto Pedralli","3216","1989","11","30",NA,"Brasil","SC","SAO JOSE DO CERRITO","A 3 km do cruzamento; saída para Curitibanos e Campos Novos.","-50.5800018310547","-27.6630992889404","1010","1010","Exsicatas","População em meio a vegetação de banhado; em local alagado.","CEN00016131","CEN00016131","1990","37694","auto",NA,NA,"05",NA,"-5061667.0","-2761667.0",NA,NA,NA,NA,"5",NA,NA,NA
"235","2019-11-13 11:24:01-03","USP","SPF","47899","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Cavalcanti, TB","Krieger, L","14683","1965","09",NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00047899",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-25 13:52:30-03","UNIVILLE","JOI","6795","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","L.A. Funez","C.R. Grippa","75","2007","11","21",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Rio Socorro.","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"JOI006795",NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-04 11:17:34-03","UEFS","HUEFS","166344","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana",NA,NA,"Harley, R.M.","55868","2008","04","01",NA,"Brasil","Santa Catarina","Lages","Arredores da cidade, na estrada para Ponte Alta.","-50.319444","-27.78","889","889",NA,"Dentro d'agua.","HUEFS0166344","HUEFS0166344",NA,NA,NA,"Rosanae",NA,NA,NA,"50W19'10''","27S46'48''",NA,NA,NA,NA,NA,NA,NA,NA
"238","2015-03-07 08:37:12-03","F","FMNH-SEEDPLANTS","V0218433F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","varia","Cuphea varia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218433F","V0218433F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-01-31 19:50:30-02","F","FMNH-SEEDPLANTS","V0218435F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","varia","Cuphea varia",NA,NA,"T. M. Pedersen","16212","1995","1","21","South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0218435F","V0218435F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
