"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"870","2020-11-04 17:28:49-03","UEM","HUEM","34532","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Milaneze-Gutierre, MA","Milaneze-Gutierre, MA","1444","2018","10","02","Brasil","Maringá","Parque das Palmeiras., Entrada do parque.","-52.939708","-23.384914","-52.939708","-23.384914",NA,NA,"Trepadeira. Frutos amarelos.","HUEM000019801",NA,"2018","10",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2021-03-26 13:27:17-03","UEM","HUEM","26995","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Tomazini, V; A.C.Fontana","Ma.C.Souza; G.F.Pereira; S.R.Slusarski; T.S.Michelan; V.C.Harthman","2869","2006","05","05","Brasil","Porto Rico","córrego Caracu, margem direita","-53.2575","-22.769167","-53.2575","-22.769167",NA,NA,"Liana. Frutos imaturos coloração verde e maturos coloração amarelos. Coordenadas aproximadas: Google Earth.; Liana. Frutos imaturos coloração verde e maturos coloração amarelos.","HUEM000028495",NA,"2006","08",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2020-11-04 17:28:49-03","UEM","HUEM","30811","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Milaneze-Gutierre, MA","813","2016","10","01","Brasil","Vargem Alta","distrito de Santana","-41.034167","-20.699722","-41.034167","-20.699722",NA,NA,"Rupícola; frutos maturos de coloração alaranjado","HUEM000011280","HUEM000011280",NA,NA,NA,"Espirito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2020-11-04 17:28:49-03","UEM","HUEM","33756","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Milaneze-Gutierre, MA","Rosado","488","2018","07","05","Brasil","Maringá","Parque Florestal dos Pioneiros (Bosque II)., Borda do lado da avenida Itororó.","-51.94005","-23.434062","-51.94005","-23.434062","534","534","Trepadeira. Frutos verdes ou amarelos.","HUEM000019654","HUEM000019654","2018","07",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2019-07-02 15:55:12-03","UEM","HUEM","34852","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","H.L.Dower; L.U.Ikeizumi","H.L.Dower; L.U.Ikeizumi","s.n.","2015","05","27","Brasil","Presidente Prudente","UNOESTE - Campus II., Horto de plantas medicinais.","-51.452778","-22.115556","-51.452778","-22.115556","400","400","Havia sol no local da coleta e o terreno estava limpo e bem cuidado.","HUEM000020249",NA,"2015","05",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2020-11-04 17:28:49-03","UEM","HUEM","35227","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Tozzi, G","2","2019","03","21","Brasil","Maringá","Parque Florestal dos Pioneiros (Bosque II).","-51.941472","-23.434889","-51.941472","-23.434889",NA,NA,"Trepadeira. Frutos amarelados.","HUEM000020733",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2019-07-02 15:55:12-03","UEM","HUEM","5991","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"s.c.","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEM000002838","HUEM000002838",NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2020-12-17 17:07:01-03","UEM","HUEM","36477","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","K.K.Kita","A.C.Carrito","s.n.","1994","07","17","Brasil","Jateí","rio Ivinhema, Mata do campinho. Solo seco.","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"Trepadeira escandente. Fruto imaturo coloração amarela. Rara.","HUEM000028496",NA,"1997","07",NA,"Mato Grosso do Sul",NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"878","2020-12-17 17:07:01-03","UEM","HUEM","7451","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Tanaka, I","150","1998","08","26","Brasil","Taquarussu","canal Corutuba, Espigão do Macaco","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"Arvoreta.","HUEM000028491",NA,NA,NA,NA,"Mato Grosso do Sul",NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA
"879","2020-11-04 17:28:49-03","UEM","HUEM","33251","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Milaneze-Gutierre, MA; Nascimento, JEM","Nascimento, JEM","01","2018","03","12","Brasil","Cambé","Fazenda Cafezal.","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"Trepadeira. Flores brancas; odorífera.","HUEM000020341",NA,"2018","12",NA,"Paraná",NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"880","2020-11-04 17:28:49-03","UEM","HUEM","12980","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Soller, A","Janunzzi, AM","191","2006","10","19","Brasil","Cianorte","Cinturão verde, nos fundos da UNIPAR","-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,"Trepadeira com frutos verdes e com espinhos","HUEM000002839","HUEM000002839","2011","03","01","Paraná",NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA
"881","2020-11-04 17:28:49-03","UEM","HUEM","13111","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Soller, A","Zeidan, DNM","15","2006","05","18","Brasil","Diamante do Norte","Estação Ecológica do Caiuá, Córrego Diamante","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"ca. de 5 m de altura; frutos de cor verde, com espinhos; acúleosduplos no ramo; frutos madurando de cor laranjado","HUEM000002845","HUEM000002845","2011","08","24","Paraná",NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"882","2020-11-04 17:28:49-03","UEM","HUEM","11682","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Soares-Silva, LH; et al.","58","1996","02","28","Brasil","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Escandente; botões florais verdes; flores cremes odoríferas; visitada por abelhas","HUEM000002835","HUEM000002835",NA,NA,NA,"Paraná",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"883","2019-07-02 15:55:12-03","UEM","HUEM","1274","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D. Zappi","C.R. Pelacani; S. Hirata","s.n.",NA,NA,NA,"Brasil","Maringá","Câmpus sede da Universidade Estadual de Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Planta rastejante; flores de coloração branco-roseadas; fruto apresentando espinhos","HUEM000002831","HUEM000002831","1999","12",NA,"Paraná",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"884","2020-11-04 17:28:49-03","UEM","HUEM","11325","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Willian A. Lira Lopes; Janunzzi, AM","1","2004","11","12","Brasil","Maringá","Câmpus sede da Universidade Estadual de Maringá, Ao lado do bloco H78","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Arvoreta; aproximadamente 2,5 m de altura; flores de coloração rosa; muitos estames","HUEM000002832","HUEM000002832",NA,NA,NA,"Paraná",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"885","2020-11-04 17:28:49-03","UEM","HUEM","168","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Marli; Dutra, ME; Isabel; I. Silva; Willian","s.n.",NA,NA,NA,"Brasil","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Cipó nativo; folhas carnosas","HUEM000002830","HUEM000002830",NA,NA,NA,"Paraná",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"886","2019-07-03 20:06:15-03","UEM","HUEM","1302","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Ma.C.Souza","3147","1988","03","28","Brasil","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Trepadeira; flor branca-esverdeada; muito perfurmada","HUEM000002833","HUEM000002833",NA,NA,NA,"Paraná",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"887","2020-11-04 17:28:49-03","UEM","HUEM","11771","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Rosa, SM","s.n.","2001","05","26","Brasil","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Trepadeira; flores grandes e frutos com espinhos","HUEM000002837","HUEM000002837",NA,NA,NA,"Paraná",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"888","2020-11-04 17:28:49-03","UEM","HUEM","11437","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Alves, L; Janunzzi, AM","2","2004","02","10","Brasil","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Cipó; fruto em formação com presença de espinhos; folhas discolores;presença de acúleos no caule","HUEM000002834","HUEM000002834",NA,NA,NA,"Paraná",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"889","2019-07-02 15:55:12-03","UEM","HUEM","5719","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"K.S.M.Mourão","37","2000","04","28","Brasil","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Área 3","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Trepadeira; com espinhos próximo a axila; frutos amarelos quando maduros","HUEM000002836","HUEM000002836",NA,NA,NA,"Paraná",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"890","2020-11-04 17:28:49-03","UEM","HUEM","36063","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Milaneze-Gutierre M.A.","Rosado; M.A.Milaneze-Gutierre; A.Pelozo; M.W.Almeida; R.M.Marques","1106","2020","06","12","Brasil","Maringá","Parque das Palmeiras, Borda do fragmento.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Liana. Flores coloração amarela.","HUEM000026993",NA,"2020","06","12","Paraná",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"891","2019-07-02 15:55:12-03","UEM","HUEM","31247","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","J.Emerson","J.Emerson","15","2017","02","21","Brasil","Maringá","Parque II,","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Escandente","HUEM000011272","HUEM000011272","2017",NA,NA,"Paraná",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"892","2020-11-04 17:28:49-03","UEM","HUEM","36233","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Milaneze-Gutierre M.A.","L.M.Garcia; M.A.Milaneze-Gutierre; R.M.Marques","1099","2020","05","28","Brasil","Paranavaí","Zona Rural, Rodovia Br 376, Km 88. Borda do fragmento.","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"Arbusto escandente. Frutos maturos coloração alaranhada.","HUEM000027568",NA,"2020","05","28","Paraná",NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA
"893","2020-11-04 17:28:49-03","UEM","HUEM","36232","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"L.M.Garcia; M.A.Milaneze-Gutierre; R.M.Marques","s.n.","2020","05","28","Brasil","Paranavaí","Zona Rural, Rodovia Br 376, saída de Paranavaí.","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"Arbusto escandente.","HUEM000027567",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA
"894","2020-12-17 17:07:01-03","UEM","HUEM","1069","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Zappi","Assis, MA","03","1987","03","22","Brasil","Porto Rico",NA,"-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Cipó; flores amareladas, muito visitada por borboletas.","HUEM000028490",NA,"1999",NA,NA,"Paraná",NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"895","2020-12-17 17:07:01-03","UEM","HUEM","27332","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","V.Tomazini","Ma.C.Souza; G.P.Faneco; A.C. Fontana; M.A.Pagotto; S.Rodrigues","1241","2004","08","15","Brasil","Porto Rico","córrego Caracu","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Ramo com folhas e com ógãos reprodutores. Fotos 292 e 293.","HUEM000028492",NA,"2006","07",NA,"Paraná",NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"896","2020-12-17 17:07:01-03","UEM","HUEM","26766","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Ma.C.Souza","Ma.C. Souza; A.Secorun","2189","2002","03","03","Brasil","São Pedro do Paraná","ribeirão São Pedro","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"Liana. Flores coloração amarela. Visitada por diversas espécies de insetos.","HUEM000028497",NA,"2002",NA,NA,"Paraná",NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA
"897","2021-03-10 11:38:29-03","UNILA","EVB","2850","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Mano, G.B.","Mano, G.B.; Lima, L. C. P.; Rauber, C. R.; Temponi, L. G.; Conceição, L. H. S. M.; Hentz-Junior, E. J.","6","2018","08","18","Brasil","Foz do Iguaçu","Parque Nacional do Iguaçu. Entrada Macuco Safari. Parque Nacional do Iguaçu","-54.438056","-25.650833","54º26'17''W","25º39'3''S",NA,NA,"Fruto verde. Habitat: Borda de floresta estacional. Habito: Trepadeira","EVB002850","EVB002850","2018","09","25","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2021-03-10 11:38:29-03","UNILA","EVB","3711","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Huergo,E.M.","Huergo,E.M.","123","2019","02","21","Brasil","Foz do Iguaçu","Parque Nacional de Iguaçu. Trilha da usina do Rio São João. Parque Nacional do Iguaçu","-53.817778","-25.460278","53º49'4''W","25º27'37''S","291","291","Inflorescência na forma de espiga de cor branca. Habitat: Floresta. Habito: Arbusto","EVB003711","EVB003711","2019","08","18","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-03-10 11:38:29-03","UNILA","EVB","3461","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Huergo, E.M.","Huergo, E.M.; Lima, L.C.P.","143","2019","03","28","Brasil","Foz do Iguaçu","vila A. Avenida Parati.","-54.569722","-25.500278","54º34'11''W","25º30'1''S","229","229","Fruto alaranjado.","EVB003461","EVB003461","2019","08","15","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2021-03-10 11:38:29-03","UNILA","EVB","3555","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Gonçalves, B.A.","Gonçalves, B.A.; Paz, M.D.R.P.","61","2019","03","19","Brasil","Foz do Iguaçu","Bosque do Jardim Ipê.","-54.564444","-25.482778","54º33'52''W","25º28'58''S",NA,NA,"Inflorescência de cor roxa. Macacos se alimentaram da flor. Habitat: Fragmento de Floresta Estacional Semi Decidual. Habito: Arbusto","EVB003555",NA,"2019","06","01","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2021-03-10 11:38:29-03","UNILA","EVB","3492","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Vieira, H.T.P.","Mano, G.B.; Lima, L.C.P.; Huergo, E.M.","131","2019","03","07","Brasil","Céu Azul","Trilha beira parque. Parque Nacional do Iguaçu","-53.826667","-25.136111","53º49'36''W","25º8'10''S",NA,NA,"fruto alaranjado","EVB003492","EVB003492",NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2021-03-10 11:38:29-03","UNILA","EVB","3654","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Silva, G.P.","Silva, G.P.","47","2019","02","13","Brasil","Foz do Iguaçu","Ervanário de Plantas Medicinais no Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Flor branca e laranja. Fruto laranja. Habitat: Canteiro cultivado. Solo argiloso. Habito: Liana","EVB003654","EVB003654","2019","02","19","Paraná",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"903","2021-02-12 15:01:57-03","UFSCar","SPSC","3571","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"R.C. Hora",NA,"1998","02","19","Brasil","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,"n13;Mata Mesófila semidecídua",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2021-02-12 15:01:57-03","UFSCar","SPSC","3572","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"R.C. Hora",NA,"1998","05","12","Brasil","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,"Mata Mesófila semidecídua",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2021-02-12 15:01:57-03","UFSCar","SPSC","3570","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"R.C. Hora",NA,"1998","02","05","Brasil","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,"n9.3 1 53;Mata Mesófila semidecídua",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2021-02-12 15:01:57-03","UFSCar","SPSC","3573","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","F. Camargo","R.C. Hora",NA,"1999","02","18","Brasil","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,"N9, 4;Mata Mesófila semidecídua",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2020-11-05 13:53:44-03","UNIRIO","HUNI","3616","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","M.G. Santos","A.C.A. Defaveri; L.G. Silva; J.V.A. Oliveira",NA,"2015","03","26","Brasil","Rio de Janeiro","Parque Natural Municipal de Grumari (PNM de Grumari)","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Habitat: Restinga Habito: Trepadeira","HUNI00003616",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"908","2020-11-12 16:58:46-03","UEL","FUEL","35651","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Lovato, MC","Estevan, DA; et al.","259","2003","02","28","Brasil","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"2003",NA,NA,"Paraná","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2020-11-12 16:58:46-03","UEL","FUEL","35652","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Lovato, MC","Estevan, DA; et al.","260","2003","04","11","Brasil","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"2003",NA,NA,"Paraná","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2020-11-12 16:58:46-03","UEL","FUEL","36723","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Carneiro, JS","Juliana S. Carneiro; et al.","28","2004","02","12","Brasil","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"2004",NA,NA,"Paraná","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2020-11-12 16:58:46-03","UEL","FUEL","36724","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Carneiro, JS","Juliana S. Carneiro; et al.","27","2004","02","19","Brasil","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"2004",NA,NA,"Paraná","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-11-12 16:58:46-03","UEL","FUEL","36725","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Carneiro, JS","Juliana S. Carneiro; et al.","29","2004","04","02","Brasil","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"2004",NA,NA,"Paraná","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-11-12 16:58:46-03","UEL","FUEL","38517","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","361","2005","05","06","Brasil","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,"2006",NA,NA,"Paraná","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2020-11-12 16:58:46-03","UEL","FUEL","39798","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Machado, M","Couto, APL; Cruz, ACR; França, F; Melo, E; Passos, V","40","2005","04","07","Brasil","Feira de Santana","Distrito Ipuaçú","-38.074444","-12.232778","-38.074444","-12.232778",NA,NA,NA,NA,NA,"2006","02",NA,"Bahia","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2020-11-12 16:58:46-03","UEL","FUEL","39453","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","604","2006","05","21","Brasil","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,"2006",NA,NA,"Paraná","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2020-11-12 16:58:46-03","UEL","FUEL","41894","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Vieira, AOS","Santos, GASD","3","2007","06","05","Brasil","Ibiporã","Fazenda Doralice","-51.05","-23.266667","-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2020-11-12 16:58:46-03","UEL","FUEL","52618","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Moreira, RJ","Moreira, RJ","12","2013","06","11","Brasil","Londrina","Horto Florestal da UEL, Borda de mata secundaria","-51.2069","-23.3281","-51.2069","-23.3281",NA,NA,NA,NA,NA,NA,NA,NA,"Paraná","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2020-11-12 16:58:46-03","UEL","FUEL","53546","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Lombardi, JA","Lombardi, JA; Oliveira, APC","8087","2011","03","17","Brasil","Porto Ferreira","Parque Estadual de Porto Ferreira, trilha das Árvores Gigantes, próxima a cerca limítrofe com laranjal","-47.416667","-21.816667","-47.416667","-21.816667","520","600",NA,NA,NA,"2011","03",NA,"São Paulo","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
