"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class"
"152","2019-11-21 10:18:25-03","IBt","SP","350754","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Costa, CB","Souza, FO; et al.","94","2000","07","20",NA,"Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Trilha dos Macacos",NA,NA,"2001","01",NA,NA,NA,"30093","auto",NA,NA,NA
"153","2019-11-21 10:18:25-03","IBt","SP","350758","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Costa, CB","Cordeiro, I; et al.","2286","2000","08","23",NA,"Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Trilha dos Tropeiros","130","130","2001","01",NA,NA,NA,"30093","auto",NA,NA,NA
"154","2021-03-03 13:40:39-03","IBt","SP","350760","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Costa, CB","Cordeiro, I; et al.","2379","2000","11","21",NA,"Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Trilha dos Tropeiros",NA,NA,"2001","01",NA,NA,NA,"30093","auto",NA,NA,NA
"155","2019-11-21 10:18:25-03","IBt","SP","350762","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Costa, CB","Souza, FO; et al.","42","2000","07","18",NA,"Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Trilha dos Tropeiros",NA,NA,"2001","01",NA,NA,NA,"30093","auto",NA,NA,NA
"156","2019-11-21 10:18:25-03","IBt","SP","350757","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Costa, CB","Simão Bianchini, R; et al.","1389","2000","09","07",NA,"Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Trilha dos Tropeiros, base perto da sede",NA,NA,"2001","01",NA,NA,NA,"30093","auto",NA,NA,NA
"157","2019-11-21 10:18:25-03","IBt","SP","8225","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.",NA,"Gehrt, A","s.n.","1923","03","15",NA,"Brasil","São Paulo","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA
"158","2019-11-21 10:18:25-03","IBt","SP","244315","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Kirizawa, M","Kirizawa, M; Chiea, SAC","2345","1990","06","05",NA,"Brasil","São Paulo","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Serra do Morrão, vale do rio Quilombo ao pé de serra, antes do Poço das Moças, área de mata atlântica",NA,NA,"1990","06",NA,NA,"28","15123","auto",NA,NA,NA
"159","2019-11-21 10:18:25-03","IBt","SP","244340","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Kirizawa, M","Kirizawa, M; Narita, K","2367","1989","12","14",NA,"Brasil","São Paulo","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Vale do rio Pilões próximo da Sabesp",NA,NA,"1989","12",NA,NA,"20","15123","auto",NA,NA,NA
"160","2019-11-21 10:18:25-03","IBt","SP","288309","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Kirizawa, M; et al.","3196","1995","08","23",NA,"Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"Parque Estadual de Ilhabela, Trilha da Goteira",NA,NA,"2007",NA,NA,NA,NA,"23719","auto",NA,NA,NA
"161","2019-11-21 10:18:25-03","IBt","SP","200280","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Martuscelli, P","24","1984","06","24",NA,"Brasil","São Paulo","Miracatu","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Sitio Irapuã, Br 116, km 348,5",NA,NA,"1997",NA,NA,NA,NA,"43974","auto",NA,NA,NA
"162","2019-11-21 10:18:25-03","IBt","SP","200279","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Martuscelli, P","23","1984","06","24",NA,"Brasil","São Paulo","Miracatu","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Sítio Irapuã, Br 116, km 348,5",NA,NA,"1997",NA,NA,NA,NA,"43974","auto",NA,NA,NA
"163","2019-11-21 10:18:25-03","IBt","SP","81393","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Kirkbride Jr, JH","Kuhlmann, M","2312","1950","02","15",NA,"Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Boracéia",NA,NA,"1977","04",NA,NA,"25","18032","auto",NA,NA,NA
"164","2019-11-21 10:18:25-03","IBt","SP","81398","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.",NA,"Kuhlmann, M","2328","1950","02","15",NA,"Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Boracéia, Margem do Rio Corujas, afluente do Guaratuba",NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA
"165","2019-11-21 10:18:25-03","IBt","SP","203270","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Guerra, TP; et al.","103","1985","03","15",NA,"Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Estação Biológica de Boracéia",NA,NA,"1997",NA,NA,NA,NA,"18032","auto",NA,NA,NA
"166","2019-11-21 10:18:25-03","IBt","SP","19783","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.",NA,"Hoehne, FC","s.n.","1925","02","23",NA,"Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,"Flor alva",NA,NA,"E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA
"167","2019-11-21 10:18:25-03","IBt","SP","299296B","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.",NA,"Godoi, JV; Silva, EL; Marzola, ELC","s.n.","1994","12","19",NA,"Brasil","São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"Parque Caminhos do Mar, Margem do Rio das Pedras",NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA
"168","2019-11-21 10:18:25-03","IBt","SP","81063","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Kuhlmann, M","4640","1959","07","02",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"169","2019-11-21 10:18:25-03","IBt","SP","210269","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Kirizawa, M","1661","1986","06","24",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Estação Experimental de Ubatuba. Picada em direção ao espigão",NA,NA,"2007",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"170","2019-11-21 10:18:25-03","IBt","SP","300074","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Furlan, A; et al.","1543","1994","04","17",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Estrada de Itamambuca, km 35 da rodovia Rio/Santos",NA,NA,"1997",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"171","2019-11-21 10:18:25-03","IBt","SP","300355","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Leitão Filho, HF; et al.","34593","1996","02","01",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Instituto Agrônomico de Campinas, estrada Taubaté-Ubatuba km 5",NA,NA,"2007",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"172","2019-11-21 10:18:25-03","IBt","SP","81689","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Cruz, ND","94","1964","02","28",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"km 245 da rodovia São Paulo-Ubatuba",NA,NA,"1997",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"173","2019-11-21 10:18:25-03","IBt","SP","300403","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Spina, AP; et al.","29817","1993","11","16",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Praia de Maranduba, Araribá, mata no sopé morro",NA,NA,"2007",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"174","2014-09-23 10:59:30-03","G","G","G00300434","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","Taylor, C. M.","Glaziou, A. F. M.","699",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=223057&base=img&lang=en","G00300434","G00300434",NA,NA,NA,"2010","01","-42.9125","-22.48222222","01",NA,NA,"ISOTYPUS of Psychotria patentinervia Müll. Arg.",NA,NA
