"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"148","2020-12-21 16:26:55-03","MBM","MBM","12584","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","5254",NA,NA,NA,"Southern America","Brazil","Paraná","Prudentópolis","18km E de Prudentópolis","-50.9777984619141","-25.2131004333496",NA,"Árvore, 15 cm diam., 7m com copa redonda, cheia de frutos","MBM012584","MBM012584","1968",NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:26:55-03","MBM","MBM","4541","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Hatschbach, G.","18086",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Branco do Sul","Ribeirinha","-49.3142013549805","-25.1900005340576",NA,NA,"MBM004541","MBM004541",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:26:55-03","MBM","MBM","118371","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Tozzi, A.M.G.","Britez, R.M.; et al.; et al.","334",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM118371","MBM118371",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:26:55-03","MBM","MBM","118372","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Souza, W.S.; et al.; et al.","232",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM118372","MBM118372",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:26:55-03","MBM","MBM","15569","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Azevedo-Tozzi, A.M.G.","Pabst, G.","9255",NA,NA,NA,"Southern America","Brazil","São Paulo","Bragança Paulista","Bragança Paulista para Lindóia","-46.5400009155273","-22.9500007629395",NA,NA,"MBM015569","MBM015569",NA,NA,NA,"17597","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-10-05 02:32:29-03","MNHN","RECOLNAT_MNHN_P","P00118486","PreservedSpecimen",NA,NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Shimizu","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00118486' target='other'> <mi>dwc_moreinfo</mi></a>","P00118486","P00118486_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-10-05 02:32:59-03","MNHN","RECOLNAT_MNHN_P","P00118487","PreservedSpecimen",NA,NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Shimizu","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00118487' target='other'> <mi>dwc_moreinfo</mi></a>","P00118487","P00118487_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-06-06 16:08:27-03","MNHN","RECOLNAT_MNHN_P","P00118488","PreservedSpecimen",NA,NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Shimizu","Gaudichaud, C.",NA,"1833",NA,NA,NA,"Brésil",NA,NA,"Province de San-Paolo",NA,NA,"hb","Sur la même planche que P00118486 qui est type (donc en pochette rouge !) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00118488' target='other'> <mi>dwc_moreinfo</mi></a>","P00118488","P00118488_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"980",NA
"156","2015-09-04 02:41:28-03","MNHN","RECOLNAT_MNHN_P","P02926819","PreservedSpecimen",NA,NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Shimizu","Vecchi, O.",NA,"1928","8","1",NA,"Brasil","São Paulo",NA,"Brésil Sud-Est. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"hb","Aug. Chevalier. - Voyage au Brésil (1928). . Août-Sept.-Oct. 1928. 1843 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926819' target='other'> <mi>dwc_moreinfo</mi></a>","P02926819","P02926819_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-09-04 02:41:28-03","MNHN","RECOLNAT_MNHN_P","P02926822","PreservedSpecimen",NA,NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Shimizu","Puiggari",NA,"1888","12","1",NA,"Brasil","São Paulo",NA,"Brésil, Prov. de São Paulo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926822' target='other'> <mi>dwc_moreinfo</mi></a>","P02926822","P02926822_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3571",NA
"158","2015-09-04 02:41:28-03","MNHN","RECOLNAT_MNHN_P","P02926820","PreservedSpecimen",NA,NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Shimizu","Hatschbach, G.",NA,"1966","1","9",NA,"Brasil","Paraná","Agudos do Sul",". Agudos do Sul, Paraná, Sul, Brasil, América do Sul","-49.3353004455566","-25.9925003051758","hb",". . Herbario Hatschbach <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926820' target='other'> <mi>dwc_moreinfo</mi></a>","P02926820","P02926820_01",NA,NA,NA,"16165","auto",NA,NA,NA,NA,NA,NA,NA,"13474",NA
"159","2015-03-17 14:22:41-03","MNHN","RECOLNAT_MNHN_P","P00368528","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00368528' target='other'> <mi>dwc_moreinfo</mi></a>","P00368528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11901",NA
"160","2015-03-17 14:22:41-03","MNHN","RECOLNAT_MNHN_P","P00368529","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Glaziou, A.",NA,"1877","7","22",NA,"Brésil",NA,NA,"Lagoa de Arnarama (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00368529' target='other'> <mi>dwc_moreinfo</mi></a>","P00368529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10550",NA
"161","2015-09-14 17:48:02-03","MNHN","RECOLNAT_MNHN_P","P00368530","PreservedSpecimen",NA,NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00368530' target='other'> <mi>dwc_moreinfo</mi></a>","P00368530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10545",NA
"162","2020-10-01 14:20:19-03","JBB","HEPH","7428","S","Plantae","Dicotyledon","Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Rodrigues, RR","Rodrigues, RR","18331","1986","02","18","Southern America","Brasil","São Paulo","Pilar do Sul","Fazenda Ribeirão","-47.7099990844727","-23.8099994659424",NA,NA,NA,NA,"1986",NA,NA,"21910","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:36:07-03","UFMG","BHCB","27326","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:36:07-03","UFMG","BHCB","28908","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:36:07-03","UFMG","BHCB","21311","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Hatschbach, G","41859","1978","12","26","Southern America","Brasil","Paraná","Rio Branco do Sul","Itupava","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:36:07-03","UFMG","BHCB","21311","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Hatschbach, G","41859","1978","12","26","Southern America","Brasil","Paraná","Rio Branco do Sul","Itupava","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:18:59-03","UFPR","UPCB","96745","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Meyer, F.S.","Graf, L.V.","232","2019","12","27",NA,"Brasil","Paraná","Curitiba","Passeio Público","-49.267331","-25.425419",NA,"Árvore cultivada no Parque, 7m altura. Flores com pétalas roxas.","UPCB0047044",NA,"2020","-49.267331","-25.425419",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:19:02-03","UFPR","UPCB","19636","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Mattos, A.",NA,"1951","12","15",NA,"Brasil",NA,NA,"Monte Algre - Harmonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:19:02-03","UFPR","UPCB","75600","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Franco, G. A. D. C.","Aguiar, O.T.","777","2007","12","06",NA,"Brasil","São Paulo","Paranapanema","Estação Ecológica, região da Grevílea","-48.741944","-23.508333",NA,"Árvore, flores cor roxo claro.",NA,NA,"2007","-48.741944","-23.508333",NA,NA,"12","13","630","630",NA,NA,NA,NA,NA
"170","2021-02-11 17:19:02-03","UFPR","UPCB","5215","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Hatschbach, G.","13474","1966","01","09",NA,"Brasil","Paraná","Agudos do Sul",NA,"-49.3353004455566","-25.9925003051758",NA,"Árvore, 8 x 0,20m, flor lilás intenso. Da capoeira..",NA,NA,"1966",NA,NA,"16165","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:19:02-03","UFPR","UPCB","11414","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Torres, M.",NA,"1981","01","11",NA,"Brasil","Paraná","Curitiba","Arredores","-49.2731018066406","-25.4277992248535",NA,"Árvore, 5m, flor lilás..",NA,NA,"1981",NA,NA,"25180","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:19:02-03","UFPR","UPCB","11415","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Kummrow, R.","1422","1980","12","30",NA,"Brasil","Paraná","Bocaiúva do Sul","Bacaetava","-49.1150016784668","-25.2061004638672",NA,"Árvore, 8m, flor lilás. Da mata..",NA,NA,"1981",NA,NA,"61623","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:19:02-03","UFPR","UPCB","33146","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Silva, S.M.","Filipaki, S.A.",NA,"1994","12","07",NA,"Brasil","Paraná","Telêmaco Borba","Estrada Vila Preta, Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,"Árvore..",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:19:02-03","UFPR","UPCB","10516","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Hatschbach, G.","41768","1978","11","13",NA,"Brasil","Paraná","Curitiba","Guabirotuba","-49.2731018066406","-25.4277992248535",NA,"Árvore, 15m, flor lilás. Capão..",NA,NA,"1979",NA,NA,"25180","auto","01",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:19:02-03","UFPR","UPCB","50817","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Silva, J.M.","4247","2002","11","30",NA,"Brasil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,"Árvore, 5m, flor lilás. Floresta Atlântica..",NA,NA,"2004",NA,NA,"41885","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:19:02-03","UFPR","UPCB","27128","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Kozera, C.","Silva, S.M.",NA,"1995","01","06",NA,"Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,"Árvore, flor azul, cultivada. Próximo ao lago..",NA,NA,"1996",NA,NA,"25180","auto","03","28",NA,NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:19:02-03","UFPR","UPCB","6747","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Hatschbach, G.","18025","1967","12","05",NA,"Brasil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,"Árvore, 20 0,35m, casca externa cinzenta lisa, int. assim como a madeira amarela..",NA,NA,"1967",NA,NA,"46557","auto","12",NA,NA,NA,NA,NA,NA,NA,NA
"178","2012-07-30 13:05:00-03","MO","MOBOT","100503404","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo",NA,"F. Sellow","Sellow s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasil. merid.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"1"
"179","2013-06-04 09:26:00-03","MO","MOBOT","100600782","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","G. Hatschbach","R. Kummrow","Kummrow 1422","1980","12","30","South America","Brazil","Paraná","Bocaiúva do Sul","Bacaetava.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"180","2013-06-04 09:28:00-03","MO","MOBOT","100600787","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","G. Hatschbach","Torres","Torres s.n.","1981","1","11","South America","Brazil","Paraná",NA,"Curitiba, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"181","2009-07-09 17:05:00-03","MO","MOBOT","2453713","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Burkart, A.","Gert G. Hatschbach","Hatschbach 1804","1950","2","5","South America","Brazil","Paraná",NA,"Cerro Azul. Morro Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2013-06-04 08:45:00-03","MO","MOBOT","100600773","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 41768","1978","11","13","South America","Brazil","Paraná","Curitiba","Guabirotuba.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"183","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","12400","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo",NA,"J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Teixeira Soares","Rod. BR-277","-50.4606018066406","-25.3682994842529",NA,"Árvore 10 m, flor lilás, mata.;",NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"184","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9858","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Silva, D.R. da","Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","698","2018","03","19",NA,"Brasil","Paraná","Realeza","Estrada paralela ao rio Iguaçu, Mata da Dona Ieda.","-53.502667","-25.552958",NA,"Árvore 13 m de altura. Folhas verde-discolores, cartáceas. Frutos secos, verdes.",NA,NA,"2018","-53.502667","-25.552958",NA,NA,"04","02","282","282",NA,NA,NA,NA,NA
"185","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9580","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Silva, D.R. da","Silva, D.R. da; Piva, J.; Machado, C.; Piva, J.; Machado, C.","215","2018","03","19",NA,"Brasil","Paraná","Realeza","Estrada paralela ao rio Iguaçu, ca. 100 do Córrego Dona Ieda e ca. 470 m da foz do Rio Cotegipe.","-53.501278","-25.553319",NA,"Árvore 17 m de altura. Folhas verde-discolores, cartáceas. Frutos secos, verdes.",NA,NA,"2018","-53.501278","-25.553319",NA,NA,"04","02","265","265",NA,NA,NA,NA,NA
"186","2021-01-10 20:50:12-03","INPA","INPA","105867","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & Azev.","Silva, MJ da","Kummrow, R","1422","1980","12","30","Southern America","Brasil","Paraná",NA,"Bacaiuva do Sul, Bacaetava",NA,NA,NA,NA,"INPA0105867","INPA0105867 INPA0105867_e INPA0105867_e1","2010",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-01-10 20:50:20-03","INPA","INPA","172217","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Rodrigues, RR","18331","1986","02","18","Southern America","Brasil","São Paulo","Pilar do Sul","Fazenda Ribeirão","-47.7099990844727","-23.8099994659424",NA,NA,"INPA0172217","INPA0172217 INPA0172217_1 INPA0172217_1e INPA0172217_e",NA,NA,NA,"21910","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-01-09 21:48:30-03","UNICENTRO","HUCO","1424","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Blum, C.T.","Costa, J.M.","s.n.","2003","01","06",NA,"Brasil","Paraná","Candói","Foz do Rio Candói","-52.0558013916016","-25.5722007751465",NA,"Arbóreo, 4 metros, rebrotada, fruto roxo; Em pastagem de gado próximo ao córrego; HABITAT: Em pastagem de gado próximo ao córrego; DESC: Arbóreo, 4 metros, rebrotada, fruto roxo","HUCO001424",NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0652","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Lovato, M.C.","Estevan, D.A.","316","2003","12","01",NA,"Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,"FUEL 36205; 10 m, flores roxas; DESC: 10 m, flores roxas","HUCO000652",NA,"2003",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-01-09 21:48:30-03","UNICENTRO","HUCO","1423","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Blum, C.T.","Costa, J.M.; Lantas, R.; Lantas, R.","s.n.","2003","01","13",NA,"Brasil","Paraná","Pinhão","Barrancas do Rio Jordão, Eixo da UHE Fundão","-51.6596984863281","-25.6956005096436",NA,"Altitude 610 metros; Flor roseo/ lilás; DESC: Flor roseo/ lilás","HUCO001423",NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-06-15 15:30:39-03","UNESP-RC","HRCB","20268","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel.) J.M. Silva & A.M.G. Azevedo.","Silva, M.J. da","Tamashiro, J.Y.","1259","1995","06","14",NA,"Brasil","São Paulo","Timburi","Fazenda Domiciana.","-49.6345","-23.231639",NA,"Árvore de 6m, frutos maduros.",NA,NA,"2010","49º38'04.2W","23º13'53.9S",NA,NA,"10","13",NA,NA,NA,NA,NA,NA,NA
"192","2020-06-15 15:30:39-03","UNESP-RC","HRCB","23747","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel.) J.M. Silva & A.M.G. Azevedo.","Silva, M.J. da","Cardoso-Leite, E.","404","1994","12","06",NA,"Brasil","São Paulo","São Roque","Mata da Câmara","-47.1125","-23.523889",NA,"Árvore.",NA,NA,"2010","47º06'45W","23º31'26S",NA,NA,"09","10",NA,NA,NA,NA,NA,NA,NA
"193","2021-02-25 10:12:02-03","CVRD","CVRD","14890","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Geovane S. Siqueira","Folli, D.A.","7192","2014","04","14","América do Sul","BRASIL","MG","Itueta",NA,"-41.261667","-19.424722",NA,"Mata ciliar <ll>dwc_commonname:</ll> Óleo grande","CVRD014890","CVRD014890","2015","41°15'42W","19°25'29S",NA,NA,"03","04","140","140","Magnoliopsida",NA,NA,NA,NA
"194","2021-02-25 10:12:02-03","CVRD","CVRD","12107","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Geovane S. Siqueira","Luz, A.A. da","503","2009","04","01","América do Sul","BRASIL","ES","Baixo Guandu",NA,"-40.942745","-19.652451",NA,"<ll>dwc_commonname:</ll> Óleo grande","CVRD012107",NA,"2015","-40,942745","-19,652451",NA,NA,"03","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"195","2021-02-25 10:12:02-03","CVRD","CVRD","14888","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Geovane S. Siqueira","Luz, A.A. da","517","2012","03","14","América do Sul","BRASIL","MG","Itueta",NA,"-41.261667","-19.424722",NA,"<ll>dwc_commonname:</ll> Óleo grande","CVRD014888",NA,"2015","41°15'42W","19°25'29S",NA,NA,"03","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"196","2021-02-25 10:12:02-03","CVRD","CVRD","14373","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Geovane S. Siqueira","Folli, D.A.","7021","2013","02","26","América do Sul","BRASIL","ES","Itaguaçu",NA,"-40.855598449707","-19.8019008636475",NA,"<ll>dwc_commonname:</ll> Óleo grande","CVRD014373",NA,"2015",NA,NA,"26990","auto","03","04","212","212","Magnoliopsida",NA,NA,NA,NA
"197","2021-02-25 10:12:02-03","CVRD","CVRD","3633","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Geovane S. Siqueira","Folli, D.A.","1520","1991","12","12","América do Sul","BRASIL","ES","Laranja da Terra","Lado direito da estrada para Laranja da Terra, prop. Reinaldo Ratunde, Córrego Ventania.","-41.0567016601562","-19.8988990783691",NA,"<ll>dwc_commonname:</ll> Óleo grande","CVRD003633",NA,"2015",NA,NA,"17356","auto","03","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
