"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","382473","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","G. G. Hatschbach","1976","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=562589' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382473","Magnoliophyta","Sapindales","A.St.-Hil.","G. G. Hatschbach","39252","Paraná","Quatiguá","Rod.PR-092.",NA,NA,"NY00382473_01","-49.9133","-23.5672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1018902","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","M. M. Saavedra","2007","11","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1264219' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018902","Magnoliophyta","Sapindales","A.St.-Hil.","J. A. Kallunki","588","Minas Gerais","Monte Belo","Fazenda Lagoa, RPPN do Instituto Sul Mineiro de Estudo e Conservação da Natureza. Corredor de Fauna.","844","844","NY01018902_01","-46.2653","-21.3661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","382474","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","G. G. Hatschbach","1977","07","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=562588' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382474","Magnoliophyta","Sapindales","A.St.-Hil.","G. G. Hatschbach","40035","Paraná","Quatiguá","Quatigua, 5 km L, Paraná.",NA,NA,"NY00382474_01","-49.9133","-23.5672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","382470","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","G. G. Hatschbach","1967","08","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=562598' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382470","Magnoliophyta","Sapindales","A.St.-Hil.","R. C. Kaastra","16948","Paraná","Cianorte","Fda. Lagoa. Flores bordeau mata pluvial da bacia do rio Paraná.",NA,NA,"NY00382470_01","-52.6047","-23.6633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","883723","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","E. L. Taylor","1983","03","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994344' target='other'> <mi>dwc_moreinfo</mi></a>","NY00883723","Magnoliophyta","Sapindales","A.St.-Hil.","J. A. Kallunki","E1054","Maranhão","Santa Luzia","Fazenda Cacique, entrance 83km. W. of Sta. Inez and 13km E. of Entroncamento on BR222; basecamp 30km. N, NE from entrance on unpaved road to Rio Pindaré.",NA,NA,"NY00883723_01","-46.07","-3.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","382465","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","D. C. Daly","1980","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=562583' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382465","Magnoliophyta","Sapindales","A.St.-Hil.","J. A. Kallunki","D468","Maranhão","Lago do Junco","Fazenda Bacaba, Doctor Haroldo. 5 km S of MA 119 from entrance 3 km NW of Lago do Junco.",NA,NA,"NY00382465_01","-44.97","-4.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","382468","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","S. A. Mori","1978","05","07","South America","Brazil","sheet",NA,"Fls. em álcool. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=562581' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382468","Magnoliophyta","Sapindales","A.St.-Hil.","J. A. Kallunki","10084","Bahia","Itabuna","Cerca de 3 km a NW de Juçari. Regiao de Mata Higrófila Sul Baiana. Folha SD - 24 (15-39c).","200","200","NY00382468_01","-39.5166","-15.1666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-08 11:10:08-03","UNESP-IBB","BOTU","3370","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Izar, L.A.H.","1972","09","19",NA,"Brasil",NA,NA,"5 m de altura, 7 cm de diâmetro, flor bordô.","BOTU003370",NA,NA,"A.St.-Hil.","Kallunki, J.","26","São Paulo","Botucatu",NA,NA,NA,NA,"-48.375","-22.875",NA,NA,"1999","48°22'30w","22°52'30s",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:30:39-03","UNESP-IBB","BOTU","3438","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Gottsberger, I.S.","1971","04","24",NA,"Brasil",NA,NA,"Árvore e arbustos, até 4,5 m de altura. Com frutos.","BOTU003438",NA,NA,"A.St.-Hil.",NA,"18-24471","São Paulo","Bofete",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:10:08-03","UNESP-IBB","BOTU","3433","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Malosso, C.R.","1972","09","19",NA,"Brasil",NA,NA,"Flor bordô, diâmetro 10 cm.","BOTU003433",NA,NA,"A.St.-Hil.","Pirani, J.R.","26","São Paulo","Botucatu",NA,NA,NA,NA,"-48.375","-22.875",NA,NA,"1998","48°22'30w","22°52'30s",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 11:10:08-03","UNESP-IBB","BOTU","3334","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Resende, L.C.L.","1972","09","19",NA,"Brasil",NA,NA,"Arbusto com 3 m de altura, flores arroxeadas, com cinco estames.","BOTU003334",NA,NA,"A.St.-Hil.","Pirani, J.R.","30","São Paulo","Botucatu",NA,NA,NA,NA,"-48.375","-22.875",NA,NA,"1998","48°22'30w","22°52'30s",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-08 11:10:08-03","UNESP-IBB","BOTU","5983","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Resende, L.C.L.","1972","09","19",NA,"Brasil",NA,NA,"Arbusto com 3 m de altura, flores arroxeadas, com cinco estames.","BOTU005983",NA,NA,"A.St.-Hil.","Pirani, J.R.","30","São Paulo","Botucatu",NA,NA,NA,NA,"-48.5","-22.866667",NA,NA,"1998","48°30'w","22°52's",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:30:39-03","UNESP-IBB","BOTU","2977","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Assis Camargo, P.F.","1997","11","04",NA,"Brasil",NA,NA,"Arbusto, 3 m de altura, caule rugoso, folhas cartáceas. Botões florais, cálice verde e corola vinho.","BOTU002977",NA,NA,"A.St.-Hil.","Assis Camargo, P.F.","484","São Paulo","Agudos",NA,NA,NA,NA,NA,NA,NA,NA,"1997","9999","9999","11",NA,NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:30:39-03","UNESP-IBB","BOTU","18564","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Gabriel, J.L.C.","1992","06","19",NA,"Brasil",NA,NA,"Árvore abundante no local. Nome vulgar= carrapateiro.","BOTU018564",NA,NA,"A.St.-Hil.","Gabriel, J.L.C.",NA,"São Paulo","Bofete",NA,NA,NA,NA,NA,NA,NA,NA,"1992","9999","9999","06","19",NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:10:08-03","UNESP-IBB","BOTU","9962","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Amaral Jr., A.","1997","12","16",NA,"Brasil",NA,NA,"Arbusto umbrófilo, 3 a 6 m de altura, flores arroxeadas.","BOTU009962",NA,NA,"A.St.-Hil.",NA,"3161292","São Paulo","Botucatu",NA,NA,NA,NA,"-48.4","-22.883333",NA,NA,NA,"48°24'w","22°53's",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:30:39-03","UNESP-IBB","BOTU","2952","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Christianini, S.R.","1997","05","10",NA,"Brasil",NA,NA,"Árvore, cerca de 8 m de altura, caule semi-rugoso, folhas cartáceas, frutos verdes.","BOTU002952",NA,NA,"A.St.-Hil.","Christianini, S.R.","749","São Paulo","Agudos",NA,NA,NA,NA,NA,NA,NA,NA,"1997","9999","9999","05",NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 11:10:08-03","UNESP-IBB","BOTU","31036","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Mello, C.E.P.","2007","01","19",NA,"Brasil",NA,NA,NA,"BOTU031036",NA,NA,"A.St.-Hil.",NA,"49","São Paulo","Bofete","Gigante Adormecido",NA,NA,NA,"-48.270556","-23.047222",NA,NA,NA,"48°16'14w","23°02'50s",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:30:39-03","UNESP-IBB","BOTU","8426","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Ehrendorfer, F.","1973","08","21",NA,"Brasil",NA,NA,"Swampy bush and grassland, evergreen forest on slopes and creek margins, openings; +- sandy to lateric soil, silicate.","BOTU008426",NA,NA,"A.St.-Hil.","Pirani, J.R.","73821-3","São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"1998","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:30:39-03","UNESP-IBB","BOTU","26686","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Kinupp, V.F.","1996","11","04",NA,"Brasil",NA,NA,"Árvore 5 m de altura, botões florais lilás, flores lilás escuro, folhas com glandulas de óleo; mata ciliar; frequente.","BOTU026686",NA,NA,"A.St.-Hil.","Dias, M.C.","27","Paraná","Guairaçá",NA,NA,NA,NA,NA,NA,NA,NA,"2000","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:30:39-03","UNESP-IBB","BOTU","18636","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Gabriel, J.L.C.","1992","06","30",NA,"Brasil",NA,NA,"Árvore muito abundante no local. N.Vulgar = Carrapateiro","BOTU018636",NA,NA,"A.St.-Hil.","Gabriel, J.L.C.",NA,"São Paulo","Bofete",NA,NA,NA,NA,NA,NA,NA,NA,"1992","9999","9999","06","30",NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:30:39-03","UNESP-IBB","BOTU","24968","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Assunção, C.A.G.","1998","09","18",NA,"Brasil",NA,NA,"Arbórea 6 m; flor bordô escuro; interior da mata.","BOTU024968",NA,NA,"A.St.-Hil.","Dias, M.C.",NA,"Paraná","Assaí",NA,NA,NA,NA,NA,NA,NA,NA,"1999","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 11:10:08-03","UNESP-IBB","BOTU","27752","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Magalhães, J.H.R.","2010","11","09",NA,"Brasil",NA,NA,"Árvore, 8,5 m, pétalas vermelho-vináceas, folhas trifolialadas com aroma cítrico, pequenas glândulas translúcidas imersas no limbo","BOTU027752",NA,NA,"A.St.-Hil.","Magalhães, J.H.R.","104_","São Paulo","Botucatu","Distrito de Rubião Júnior",NA,NA,NA,"-48.492222","-22.881111",NA,NA,"2010","48°29'32w","22°52'52s",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:30:39-03","UNESP-IBB","BOTU","20621","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Christianini, S.R.","1996","05","28",NA,"Brasil",NA,NA,"Árvore, + - 3 m de altura, caule rugoso, folhas cartáceas, fruto marrom-avermelhado.","BOTU020621",NA,NA,"A.St.-Hil.","Cavassan, O.","264","São Paulo","Agudos",NA,NA,NA,NA,NA,NA,NA,NA,"1996","9999","9999","05","28",NA,NA,NA,NA,NA,NA
"66","2021-02-08 11:10:08-03","UNESP-IBB","BOTU","32741","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Cassola, H.","2016","10","21",NA,"Brasil",NA,NA,NA,"BOTU032741",NA,NA,"A. St.-Hil","Cassola, H.","201601","São Paulo","Botucatu","Fazenda Experimental Edgardia, mata do Bexiguento",NA,NA,NA,"-48.4375","-22.791667",NA,NA,"2016","48°26'15w","22°47'30s","10","21",NA,NA,NA,NA,NA,NA
"67","2021-02-08 11:10:08-03","UNESP-IBB","BOTU","30188","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Galhego, A.A.","1994","01","08",NA,"Brasil",NA,NA,"Jardim Botânico UNESP Botucatu","BOTU030188",NA,NA,"A.St.-Hil.","Mantovani, W.","142","São Paulo","Botucatu",NA,NA,NA,NA,"-48.434167","-22.872222",NA,NA,"2013","48°26'3W","22°52'20S","08","15",NA,NA,NA,NA,NA,NA
"68","2020-11-13 09:20:54-03","UFRJ","RFA","25414","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","A. Quinet","2000","11","03",NA,"Brasil",NA,NA,"Folha verde discolor, flor com pétalas vermelhas Habito: Árvore","RFA29351",NA,NA,"A.St.-Hil.","J.M.A.Braga","5","Rio de Janeiro","Rio de Janeiro","Jacarepaguá - Taquara. Caminho do Rio Pequeno - Santa Maria",NA,NA,NA,"-43.460556","-22.9175",NA,NA,NA,"43º27'38''W","22º55'3''S",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:20:54-03","UFRJ","RFA","9288","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","G.G. Hatschbach","1967","08","24",NA,"Brasil",NA,NA,"Arvoreta de flor bordeau","RFA28006",NA,NA,"A.St.-Hil.","G.G. Hatschbach","16935","Paraná","Terra Boa","Rio Ivaí",NA,NA,NA,"-52.4441986083984","-23.7681007385254","26445","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:32:28-03","UFRJ","RFA","5593","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","P. Occhioni","1946","11","11",NA,"Brasil",NA,NA,"Árvore pequena, fl. cor de vinho tinto.","RFA25798",NA,NA,"A.St.-Hil.","P. Occhioni","782","Rio de Janeiro","Rio de Janeiro","Matas da Vista Chinesa",NA,NA,NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:32:28-03","UFRJ","RFA","4410","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","P. Occhioni","1958","04","17",NA,"Brasil",NA,NA,"Árvore pequena.","RFA25016",NA,NA,"A.St.-Hil.","P. Occhioni","1466","Rio de Janeiro","Rio de Janeiro","Matas do Sacopã",NA,NA,NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:20:54-03","UFRJ","RFA","25252","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","A. Quinet","2000","09","10",NA,"Brasil",NA,NA,"Habito: Árvore","RFA29352",NA,NA,"A.St.-Hil.","J.M.A.Braga","19","Rio de Janeiro","Rio de Janeiro","Jacarepaguá/Taquara, Santa Maria (Caminho do Rio Pequeno)",NA,NA,NA,"-43.450833","-22.922778",NA,NA,NA,"43º27'3''W","22º55'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:32:28-03","UFRJ","RFA","4988","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","E. Pereira","1958","12","04",NA,"Brasil",NA,NA,"Arbusto, fl. cor vinho-tinto.","RFA25406",NA,NA,"A.St.-Hil.","P. Occhioni","4217","Rio de Janeiro","Rio de Janeiro","Caminho das matas do Pai Ricardo",NA,NA,NA,"-43.2075004577637","-22.9027996063232","57442","auto","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 11:32:28-03","UFRJ","RFA","5903","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","E. Pereira","1958","12","04",NA,"Brasil",NA,NA,"Arbusto flor vinhosa escura.","RFA26037",NA,NA,"A.St.-Hil.",NA,NA,"Rio de Janeiro","Rio de Janeiro","Corcovado, caminho do Pai Ricardo",NA,NA,NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-29 11:32:28-03","UFRJ","RFA","19689","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","P. Occhioni","1978","08","20",NA,"Brasil",NA,NA,"Arvoreta, flor vinea (roxo intenso).","RFA16519",NA,NA,"A.St.-Hil.",NA,"8649","Rio de Janeiro","Rio de Janeiro","Matas do Silvestre",NA,NA,NA,"-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-24 17:11:02-03","UTFPR","DVPR","3597","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Siqueira, EL; Moraes, A","2015","10","06",NA,"Brasil",NA,NA,"Arvoreta ca. 5m, ciófila. Flores vermelhas; Relevo:suave-ondulado","DVPR003597","Magnoliophyta",NA,"A.St.-Hil.","Caxambu, MG","1716","Paraná","Araruna","Fazenda Floresta Negra- Proprietário Theodoro Basso Beck","561","561",NA,"-52.38517","-23.56054",NA,NA,"2015","-52.38517","-23.56054","10","26",NA,NA,NA,NA,NA,NA
"77","2020-11-24 17:11:02-03","UTFPR","DVPR","2818","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Silva, VC","2004","02","10",NA,"Brasil",NA,NA,"Árvore 4m.; Borda da mata.","DVPR002818","Magnoliophyta",NA,"A.St.-Hil.","Slusarski, SR","3","Paraná","Bela Vista do Paraíso","Fzenda Horizonte",NA,NA,NA,"-51.190601348877","-22.9967002868652","15605","auto","2004",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-24 17:11:02-03","UTFPR","DVPR","545","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Estevan, DA; et al.","2009","09","29",NA,"Brasil",NA,NA,"Árvore 6 m, flores presentes.","DVPR000545","Magnoliophyta",NA,"A.St.-Hil.","Estevan, DA","1406","Paraná","Jacarezinho","Pousada Laranjal",NA,NA,"DVPR000545","-49.9693984985352","-23.1606006622314","22883","auto","2009",NA,NA,"11","05",NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:48:29-03","EAO","IAN","103831","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Porto, PC","1923","12","30","Southern America","Brasil",NA,NA,NA,"IAN103831","Dicotiledônea",NA,"A.St.-Hil.","Kaastra, RC","20481","Bahia","Iguassú",NA,NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:48:29-03","EAO","IAN","551777","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Viégas, AP","1938","10","22","Southern America","Brasil",NA,NA,"Arbusto.","IAN551777","Dicotiledônea",NA,"A.St.-Hil.","Kaastra, RC","2376","São Paulo","Ribeirão Preto","Mato, próximo à Estação Expçerimental de R. Preto.",NA,NA,NA,"-47.810001373291","-21.1700000762939","24390","auto","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:48:29-03","EAO","IAN","55177","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Viégas, GP","1938","10","22","Southern America","Brasil",NA,NA,"Arbusto.","IAN055177","Dicotiledônea",NA,"A.St.-Hil.","Kaastra, RC","2376","São Paulo","Ribeirão Preto","Mato proximo a Estação experimental.",NA,NA,NA,"-47.810001373291","-21.1700000762939","24390","auto","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:48:29-03","EAO","IAN","99567","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","pubescens","Metrodorea pubescens","Fróes, RL","1957","08","22","Southern America","Brasil",NA,NA,"Árvore de 10m de altura.","IAN099567","Dicotiledônea",NA,"A.St.-Hil. & Tul.",NA,"33335","Minas Gerais","Betim","Região do Rio Paraopeba, afl. do Rio São Francisco, arredores de Betim.",NA,NA,NA,"-44.198299407959","-19.9678001403809","15199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-08 17:43:40-03","EAO","IAN","19286","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","selloana","Metrodorea selloana","Sellow, F",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN019286","Dicotiledônea",NA,"Engl.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-12-12 15:31:51-03","UFABC","HUFABC","000759","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Teixeira-Costa, L; Rodrigues, D","2014","12","12",NA,"Brasil",NA,NA,"Árvore. Flor de cor vinácea.","HUFABC000759","Angiospermas",NA,"A.St.-Hil.","Ivanauskas, N","108","São Paulo","São Paulo","Horto Oswaldo Cruz, Horto botânico dentro da área do Instituto Butantan",NA,NA,"HUFABC000759","-46.717361","-23.568139",NA,NA,NA,"-46.717361","-23.568139",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-12-04 15:25:48-03","PUCPR","HUCP","6236","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Costa, DAL","1968","02",NA,NA,"Brasil",NA,NA,"ALCB 01882.","HUCP00017966","Eudicotiledonea",NA,"A. St. Hil.","Pirani, JR","s.n.","Bahia","Serrado Novo","Fazenda Aliança",NA,NA,"HUCP00017966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-12-04 15:25:48-03","PUCPR","HUCP","6244","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Costa, DAL","1970","02","08",NA,"Brasil",NA,NA,"ALCB 01883.","HUCP00018173","Eudicotiledonea",NA,"A. St. Hil.","Pirani, JR","s.n.","Bahia","Serrado Novo",NA,NA,NA,"HUCP00018173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:24:10-03","UFBA","ALCB","01882","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Costa, AL","1968","02",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A.St.-Hil.","Pirani, JR","s/n","Bahia","Mundo Novo","Paraguaçu, Fazenda Aliança",NA,NA,NA,"-40.466667","-11.85",NA,NA,"1991","-40.466667","-11.85",NA,NA,NA,NA,NA,NA,NA,NA
