"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","typeStatus","imagecode","identifiedBy","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"203","2020-10-14 16:35:23-03","UFVJM","HDJF","7749","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","Paixão, FA","R62P74","2019","04","23","Southern America","Brasil","Espírito Santo","Rio Doce, Margem Esquerda","-40.341611","-19.510306","23",NA,NA,"HDJF007749",NA,"HDJF007749_01",NA,"Linhares","23",NA,NA,NA,"-40.341611","-19.510306",NA,NA,NA,NA,NA,NA
"204","2020-10-14 16:35:23-03","UFVJM","HDJF","7759","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","Paixão, FA","115P79","2019","04","30","Southern America","Brasil","Espírito Santo","Rio Doce, Margem Direita","-39.941333","-19.449361","18",NA,NA,"HDJF007759",NA,"HDJF007759_01",NA,"Linhares","18",NA,NA,NA,"-39.941333","-19.449361",NA,NA,NA,NA,NA,NA
"205","2020-10-14 16:35:23-03","UFVJM","HDJF","7758","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.","Paixão, FA","R80P78","2019","04","29","Southern America","Brasil","Espírito Santo","Rio Doce, Margem Esquerda","-40.000889","-19.421556","13",NA,NA,"HDJF007758",NA,"HDJF007758_01",NA,"Linhares","13",NA,NA,NA,"-40.000889","-19.421556",NA,NA,NA,NA,NA,NA
"206","2020-01-27 18:24:14-03","IAC","IAC","21835","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","H.M. Souza","s/nº","1971","09","28",NA,"Brasil","São Paulo",NA,"-47.6492","-22.7253",NA,NA,NA,NA,NA,NA,"H.M. Souza","Piracicaba",NA,"1971","09","28","-47.6492","-22.7253",NA,NA,NA,NA,NA,NA
"207","2020-01-27 18:24:17-03","IAC","IAC","28623","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","S. Soriano & R.B. Torres","s/nº","1991","11","04",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"S. Soriano & R.B. Torres","Campinas",NA,"1991","11","04","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA
"208","2020-01-27 18:24:14-03","IAC","IAC","39187","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Giampaolo","s/nº","1999","08","28",NA,"Brasil","Santa Catarina","Alto do Quiriri, propriedade de Wilson Henrique","-48.8456","-26.3044",NA,NA,NA,NA,NA,NA,"C. Aranha","Joinville",NA,"1999","09","10","-48.8456","-26.3044",NA,NA,NA,NA,NA,NA
"209","2020-01-27 18:24:17-03","IAC","IAC","44941","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","F.R.G. Amaral","1","2004","08","17",NA,"Brasil","São Paulo","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,"L.C. Bernacci","Campinas",NA,"2004","02","22","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA
"210","2020-01-27 18:24:17-03","IAC","IAC","46514","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","J.A.M.A. Gomes & J. Pena Filho","14","2005","06","22",NA,"Brasil","São Paulo","Bosque dos Jequitibás","-47.042331","-22.801017",NA,NA,"ind. 600 fitossoc.",NA,NA,NA,"J.A.M.A. Gomes & J. Pena Filho","Campinas",NA,"2005","06","22","-47.042331","-22.801017",NA,NA,NA,NA,NA,NA
"211","2020-01-27 18:24:17-03","IAC","IAC","55989","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","C.F. Nardin; J.F. Benedito & L.C. Bernacci","208","2014","07","02",NA,"Brasil","São Paulo","Fragmento D","-46.921389","-23.071111",NA,NA,"coordenadas originais: 23º04#?#16S, 46º55#?#17W, indivíduo D 10.3",NA,NA,NA,"C.F. Nardin et al.","Louveira",NA,"2014","07","02","-46.921389","-23.071111",NA,NA,NA,NA,NA,NA
"212","2020-07-23 11:57:17-03","CEPLAC","CEPEC","3271","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"R. S. Pinheiro","265","1967","10","12",NA,"Brasil","Bahia","Faz. Itamira.","-39.7243995666504","-15.1424999237061",NA,NA,NA,NA,NA,NA,"W. M. Ferreira","ITAJÚ DO COLÔNIA",NA,NA,NA,NA,NA,NA,"26963","auto",NA,"30/10/1988",NA,NA
"213","2020-07-23 11:57:17-03","CEPLAC","CEPEC","145501","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"S. V. A. Pessoa","586",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"J. A. Lira Neto & J.M.A.Braga","rio de janeiro",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"214","2020-11-19 14:05:59-03","Unimontes","MCMG","6641","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","04","18",NA,"Brasil","Espírito Santo","Baixo Guandu","-41.0158004760742","-19.5188999176025",NA,NA,NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.","Baixo Guandu",NA,NA,NA,NA,"W40° 55' 31.6","S19° 29' 59.3","34474","auto",NA,NA,NA,NA
"215","2020-11-19 14:05:59-03","Unimontes","MCMG","6660","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","04","25",NA,"Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.","Linhares",NA,NA,NA,NA,"W40° 20' 13.0","S19° 30' 22.0","48094","auto",NA,NA,NA,NA
"216","2020-11-19 14:05:59-03","Unimontes","MCMG","6415","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","13",NA,"Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.","Marliéria",NA,NA,NA,NA,"W42° 28' 48.0","S19° 45' 03.0","28215","auto",NA,NA,NA,NA
"217","2020-09-22 13:46:50-03","USP","SPFW","4804","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,"Serviço Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-07-02 15:54:52-03","UEM","HUEM","20501","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Talita Cantuaria; Ananda Cunha","03","2010","04","14",NA,"Brasil","Paraná","Horto Florestal Dr. Luiz Teixeira Mendes","-51.966389","-23.432778","571",NA,"Arbórea, cerca de 15m de altura; fruto imaturo coloração verde.","HUEM000000589",NA,"HUEM000000589","W.Marcondes-Ferreira","Maringá","571","2010",NA,NA,"-51.966389","-23.432778",NA,NA,NA,NA,NA,NA
"219","2019-07-02 15:54:52-03","UEM","HUEM","3","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","I.S.Moscheta; Suely Andó","3","1979","09","29",NA,"Brasil","Paraná","Horto Florestal Dr. Luiz Teixeira Mendes","-51.968486","-23.434844",NA,NA,"Árvore com aproximadamente 23m de altura; flores pequenas na cor barnco-esverdeadas.","HUEM000000588",NA,"HUEM000000588","Nilda Marquete","Maringá",NA,NA,NA,NA,"-51.968486","-23.434844",NA,NA,NA,NA,NA,NA
"220","2019-07-02 15:54:52-03","UEM","HUEM","8363","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Arildo; et al.","s.n.","2001","05","31",NA,"Brasil","Paraná","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,"HUEM000000590",NA,"HUEM000000590",NA,"Maringá",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA
"221","2019-07-02 15:54:52-03","UEM","HUEM","276","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Marcos Aurelio Caldat","9","1982","09","11",NA,"Brasil","Paraná","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,"Arvore alta, esbelta, reta, de casca pouco rugosa e de cor cinza escuro. Pequenas raízes tabulares nas árvores adultas. Folhas simples, inteiras, sem estípulas; inflorescências axilares.","HUEM000000587",NA,"HUEM000000587","I.Koch","Maringá",NA,"2009","05","12",NA,NA,"19250","auto",NA,NA,NA,NA
"222","2020-11-12 16:59:50-03","UEL","FUEL","33012","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Caldart, MA","8","1982","09","11",NA,"Brasil","Paraná","Horto Florestal de Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,NA,"Maringá",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA
"223","2020-11-12 16:59:50-03","UEL","FUEL","9162","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Ivanauskas, NM","43","1990","06","01",NA,"Brasil","São Paulo","Parque da ESALQ, USP","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"Ivanauskas, NM","Piracicaba",NA,"1990","07","02",NA,NA,"44778","auto",NA,NA,NA,NA
"224","2020-11-12 16:59:50-03","UEL","FUEL","29007","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Zandoval, JA","36","1985","09","11",NA,"Brasil","São Paulo","Parque da ESALQ/ USP, USP","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"Ivanauskas, NM","Piracicaba",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"225","2020-11-12 16:59:50-03","UEL","FUEL","40555","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Baitello, JB","1011","2001","09","20",NA,"Brasil","São Paulo","Parque Estadual Alberto Löfgren, área administrativa, aol lado do Centro de Convivência Infantil","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Franco, GADC","São Paulo",NA,"2001","10","30",NA,NA,"53584","auto",NA,NA,NA,NA
"226","2019-10-03 10:03:21-03","UFSCar","SORO","2101","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll. Arg.",NA,"189","1994","05","30",NA,"Brasil","São Paulo","Reserva do Horto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA
"227","2020-08-20 20:39:00-03","UFSC","FLOR","55998","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Falkenberg, D.B.; Andrade, A.B.","10178","1997","10","20",NA,"Brasil","Santa Catarina","Caeira do Saco dos Limões, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","70",NA,"arbusto, 3m de altura, ramos jovens escuros e com poucas lenticelas claras, folhas pouco discolores, cálice e tubo da corola esverdeado-amarronzados, lobos da corola amarelo-claros","FLOR0055998",NA,"FLOR0055998","Falkenberg, D.B.","Florianópolis","70","1998",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"228","2021-03-04 15:43:30-03","IF","SPSF","47205","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","G.Durigan & J.P.Metzger","35062","1993","06","08","América do Sul","Brasil","SP","Fazenda São Carlos","-48.310001373291","-22.1000003814697",NA,NA,"COLETA: Árvore, material estéril.; GEOGRAFIA: Floresta ripária, margem do Rio Jacaré Pepíra.;",NA,NA,NA,NA,"Dourado",NA,NA,NA,NA,NA,NA,"13775","auto","Magnoliopsida",NA,NA,NA
"229","2021-03-04 15:43:30-03","IF","SPSF","25428","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"E.P.Dickfeldt","410","1997","09","18","América do Sul","Brasil","SP","proximo parque estadual","-47.4700012207031","-21.8500003814697",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: área particular&nf;;",NA,NA,NA,"R.Cielo-Filho","Porto Ferreira",NA,"2006","08","10",NA,NA,"13859","auto","Magnoliopsida",NA,NA,NA
"230","2021-03-04 15:43:30-03","IF","SPSF","01694","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"M.Paredes",NA,"1952","06","17","América do Sul","Brasil","SP","estacao da Luz,","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA
"231","2021-03-04 15:43:30-03","IF","SPSF","02700","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"D.Bento Pickel",NA,"1946","09","17","América do Sul","Brasil","SP","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA
"232","2021-03-04 15:43:30-03","IF","SPSF","11507","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"M.A. Cunha",NA,"1951","11","09","América do Sul","Brasil","SP","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA
"233","2021-03-04 15:43:30-03","IF","SPSF","03072","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"A. Rodrigues",NA,"1947","09","13","América do Sul","Brasil","SP","jardim da Luz,","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA
"234","2021-03-04 15:43:30-03","IF","SPSF","07559","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"B.Costa",NA,"1951","09","15","América do Sul","Brasil","SP","Jardim da Luz","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA
"235","2021-03-04 15:43:30-03","IF","SPSF","07560","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"B.Costa",NA,"1961","05","26","América do Sul","Brasil","SP","Jardim da Luz","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA
"236","2021-03-04 15:43:30-03","IF","SPSF","30411","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"J.B.Baitello","1189","2002","09","26","América do Sul","Brasil","SP","Parque Estadual Alberto Löfgren","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area administrativa&nf;;",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA
"237","2021-03-04 15:43:30-03","IF","SPSF","28555","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"J.B.Baitello","1011","2001","09","20","América do Sul","Brasil","SP","Parque Estadual Alberto Löfgren","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: ao lado da creche&nf;;",NA,NA,NA,"G.A.D.C.Franco","São Paulo",NA,"2001","10","30",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA
"238","2021-03-04 15:43:30-03","IF","SPSF","07185","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum",NA,"O.T. Aguiar & J.B.Baitello",NA,"1982","09","28","América do Sul","Brasil","SP","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA
"239","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Barboza, P","s.n.",NA,NA,NA,NA,"?",NA,"Habitat in silvis Sebastinopolitanis",NA,NA,NA,NA,"in hb. Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Sellow, F","s.n.",NA,NA,NA,NA,"?",NA,"in Brasilia sine loci specialis designatione leguerunt etiam Schuech",NA,NA,NA,NA,"(hb. Vindob.) Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia sine loci specialis designatione leguerunt etiam Schuech",NA,NA,NA,NA,"(hb. Vindob.) Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Barboza, P","Hb. Martius.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Habitat in silvis Sebastinopolitanis",NA,NA,NA,NA,"in hb. Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-18 08:30:12-03","IBt","SP","162271","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Ducke, A","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 09:58:37-03","IBt","SP","38679","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Kuhlmann, M","s.n.","1937","08","17",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcondes Ferreira, W",NA,NA,"1988","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 09:58:37-03","IBt","SP","6641","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Kuhlmann, M","s.n.","1921","09",NA,NA,"Brasil","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"Marcondes Ferreira, W","Rio de Janeiro",NA,"1988","10",NA,NA,NA,"57442","auto",NA,NA,NA,NA
"246","2019-11-21 09:58:37-03","IBt","SP","6641a","Carpo","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Kuhlmann, M","s.n.","1921","09",NA,NA,"Brasil","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"Marcondes Ferreira, W","Rio de Janeiro",NA,"1988","10",NA,NA,NA,"57442","auto",NA,NA,NA,NA
"247","2019-11-21 09:58:37-03","IBt","SP","49810","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Kuhlmann, M","558","1943","04","05",NA,"Brasil","São Paulo","Monte Alegre, Fazenda Izabel","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,"Marcondes Ferreira, W","Amparo",NA,"1988","10",NA,NA,NA,"18036","auto",NA,NA,NA,NA
"248","2019-11-21 09:58:37-03","IBt","SP","82648","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Gomes, JC","3660","1965","04","05",NA,"Brasil","São Paulo","Ilha Vitória. Litoral Norte","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,"Marcondes Ferreira, W","Ilhabela",NA,"1988","10",NA,NA,NA,"23719","auto",NA,NA,NA,NA
"249","2019-11-21 09:58:37-03","IBt","SP","266536","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","Souza, HM","s.n.","1971","09","28",NA,"Brasil","São Paulo",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"Marcondes Ferreira, W","Piracicaba",NA,"2010","07",NA,NA,NA,"44778","auto",NA,NA,NA,NA
"250","2019-11-21 09:58:37-03","IBt","SP","18038","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","ramiflorum","Aspidosperma ramiflorum","Müll.Arg.","s.col.","s.n.","1899","06","20",NA,"Brasil","São Paulo",NA,"-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,NA,NA,"Marcondes Ferreira, W","Queluz",NA,"1989","09",NA,NA,NA,"14382","auto",NA,NA,NA,NA
