"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"1252","2020-07-23 12:06:59-03","CEPLAC","CEPEC","70908","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"T. A. B. Dias","116","1992","05","12",NA,"Brasil","Distrito Federal","DF-100 a 93Km da entrada para Unaí; a direita da estrada",NA,NA,NA,NA,NA,NA,NA,"C. Snak","BRASÍLIA","-47.416667","-15.55",NA,NA,NA,"47W25'","15S33'",NA,NA,NA,NA,NA,NA,"30/07/2012",NA,NA,NA,NA
"1253","2020-07-23 12:06:59-03","CEPLAC","CEPEC","77661","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"L. P. de Queiroz","4708","1980","12","02",NA,"Brasil","Bahia","Plato no alto da Serra da Tromba, ramal ao S da estrada Piatã/Inubia.",NA,NA,NA,NA,NA,NA,NA,"C. Sank","PIATÃ","-41.816667","-13.05",NA,NA,NA,"41W49'","13S3'",NA,NA,NA,NA,NA,NA,"30/07/2012",NA,NA,NA,NA
"1254","2020-07-23 12:06:59-03","CEPLAC","CEPEC","92374","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"F. França","3707","2001","05","18",NA,"Brasil","Bahia","Ca. 58Km a L de Posse (Goiás).",NA,NA,NA,NA,NA,NA,NA,"F. da S. Santos","JABORANDI","-45.835278","-14.147222",NA,NA,NA,"45W50'7","14S8'50",NA,NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA,NA
"1255","2020-07-23 12:06:59-03","CEPLAC","CEPEC","17579","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"S. A. Mori","12342","1979","07","20",NA,"Brasil","Bahia","9-11Km ao N da cidade, na estrada para o povoado de Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,"C. Sank","RIO DE CONTAS","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,"30/07/2012",NA,NA,NA,NA
"1256","2020-07-23 12:06:59-03","CEPLAC","CEPEC","63573","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"J. H. Kirkbride, Jr.","3478","1980","05","24",NA,"Brasil","Goiás","Próximo do Lago Paraim.",NA,NA,NA,NA,NA,NA,NA,"C. Snak","GOIÂNIA","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,NA,NA,NA,"25250","auto",NA,"30/07/2012",NA,NA,NA,NA
"1257","2020-07-23 12:06:59-03","CEPLAC","CEPEC","35883","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"S. A. Mori","16769","1984","07","12",NA,"Brasil","Mato Grosso","MT-251. 45Km NNE Cuiabá.",NA,NA,NA,NA,NA,NA,NA,"C. Snak","CHAPADA DOS GUIMARÃES","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,"30/07/2012",NA,NA,NA,NA
"1258","2020-07-23 12:06:59-03","CEPLAC","CEPEC","78587","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"G. Hatschbach","62829","1995","05","16",NA,"Brasil","Mato Grosso","Serra da Petrovina, BR-364.",NA,NA,NA,NA,NA,NA,NA,"C. Snak","pedra preta","-54.4738998413086","-16.6231002807617",NA,NA,NA,NA,NA,NA,NA,NA,"67006","auto",NA,"30/07/2012",NA,NA,NA,NA
"1259","2020-07-23 12:06:59-03","CEPLAC","CEPEC","147046","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"A. M. Amorim","7790",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"V. F. Mansano","castelo","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA
"1260","2020-07-23 12:06:59-03","CEPLAC","CEPEC","38928","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"A. M. de Carvalho","2307","1986","02","21",NA,"Brasil","Minas Gerais","Reserva Biológica de Poço Bonito, estrda para Luminárias.",NA,NA,NA,NA,NA,NA,NA,"C. Snak","lavras","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,"30/07/2012",NA,NA,NA,NA
"1261","2020-07-23 12:06:59-03","CEPLAC","CEPEC","27915","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis peduncularis",NA,"R. M. Harley","21648","1980","04","23",NA,"Brasil","Bahia","Chapadão Ocidental da Bahia, lado Rio Corrente.",NA,NA,NA,NA,NA,NA,NA,"K. de A. Soares","CORRENTINA","-44.633333","-13.333333",NA,NA,NA,"44W38'0","13S20'0",NA,NA,NA,NA,NA,NA,"30/12/1981","peduncularis",NA,NA,NA
"1262","2020-07-23 12:06:59-03","CEPLAC","CEPEC","28022","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis peduncularis",NA,"R. M. Harley","21813","1980","04","27",NA,"Brasil","Bahia","Chapadão Ocidental da Bahia, lado Rio Corrente.",NA,NA,NA,NA,NA,NA,NA,"K. de A. Soares","CORRENTINA","-44.633333","-13.333333",NA,NA,NA,"44W38'0","13S20'0",NA,NA,NA,NA,NA,NA,"30/12/1981","peduncularis",NA,NA,NA
"1263","2020-02-17 11:29:38-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Proença, C.","80",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Rios Descoberto e Matadouro",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Kunth) Fawc. & Rendle","Proença, C.","Brasília","-48.2","-15.616667",NA,NA,NA,"-48.2","-15.616667","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2019-07-16 10:36:02-03","UFSJ","HUFSJ","10171","S","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Costa, MTR; Gonzaga, D","s.n.","2017","09","22",NA,"Brasil","Minas Gerais","Campo rupestre no morro onde se localiza a base do Exército, imediato à estrada Caburu.",NA,NA,"Liana com flores roxas.","HUFSJ010171",NA,NA,"(Kunth) A. Delgado","Mattos, C; Córdula","São João del-Rei","-44.496861","-21.238464",NA,"113","113","-44.496861","-21.238464","2018","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2019-07-16 10:36:02-03","UFSJ","HUFSJ","10175","S","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Costa, MTR; et al.","s.n.","2018","02","28",NA,"Brasil","Minas Gerais","Serra do Lenheiro, campo rupestre da segunda trilha à direita da estrada Caburu.",NA,NA,"Liana, flores roxas","HUFSJ010175",NA,NA,"(Kunth) A. Delgado","Mattos, C; Córdula","São João del-Rei","-44.491161","-21.233706",NA,"111","111","-44.491161","-21.233706","2018","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2019-11-13 16:04:41-03","UNISANTA","HUSC","11214","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Sampaio, P.S.P.; Sampaio, A.F.P.","1438","2016","01","25",NA,"Brasil","Minas Gerais","Pico do Gavião.",NA,NA,"Trepadeira volúvel com flores violeta.; Mata Nebular.",NA,"Magnoliophyta",NA,"(Kunth) A. Delgado","Córdula, E.C.","São Thomé das Letras","-44.919525","-21.627092",NA,"1458","1458","-44.919525","-21.627092","2016","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2016-08-23 09:45:19-03","NHMLondon","NHM-LONDON-BOT","BM000551218","S","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"George Gardner; b.1812; d.1849; Gardner","1554","1838","09",NA,NA,"Brasil","Ceará",NA,NA,"NHMUK:ecatalogue:2733248",NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Edson Dias da Silva",NA,"-40.548164","-6.886485",NA,NA,NA,"-40.548164","-6.886485","2013","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"1268","2016-08-23 09:45:19-03","NHMLondon","NHM-LONDON-BOT","BM000551215","S","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Walter Adolpho Ducke; b.1876; d.1959; Ducke","16285","1916","07","21",NA,"Brasil","Pará",NA,NA,"NHMUK:ecatalogue:2733039",NA,NA,NA,NA,"(Kunth) Fawc. & Rendle","Edson Dias da Silva",NA,"-52.4957","-3.601317",NA,NA,NA,"-52.4957","-3.601317","2011","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"1269","2020-11-12 16:59:43-03","UEL","FUEL","13939","PreservedSpecimen","Plantae","Leguminosae","Vigna","peduncularis","Vigna peduncularis",NA,"Leitão Filho, HF; Semir, J; Martins, AB; Dutihl, JH","1993","1983","03","07",NA,"Brasil","Minas Gerais","Campo próximo a Estação Ferroviária",NA,NA,NA,NA,"Tracheophyta","Fabales","(Kunth) Fawc. & Rendle","Miotto, STS","Poços de Caldas","-46.564722","-21.838889",NA,NA,NA,"-46.564722","-21.838889","2009","07","19",NA,NA,NA,NA,NA,NA,NA,NA
"1270","2020-11-12 16:59:43-03","UEL","FUEL","32103","PreservedSpecimen","Plantae","Leguminosae","Vigna","peduncularis","Vigna peduncularis",NA,"Kranz, WM","579","1990","02","15",NA,"Brasil","Paraná","campo limpo",NA,NA,NA,NA,"Tracheophyta","Fabales","(Kunth) Fawc. & Rendle","Snak, C","Pinhão","-51.6596984863281","-25.6956005096436",NA,"1000","1000",NA,NA,"2010","07",NA,"37408","auto",NA,NA,NA,NA,NA,NA
"1271","2020-11-12 16:59:43-03","UEL","FUEL","31794","PreservedSpecimen","Plantae","Leguminosae","Vigna","peduncularis","Vigna peduncularis",NA,"K.L.V.R. de Sá; et al.","77","2002","04","02",NA,"Brasil","Paraná","Reserva Indígena São Jerônimo da Serra",NA,NA,NA,"FUEL017914","Tracheophyta","Fabales","(Kunth) Fawc. & Rendle","Miotto, STS","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"2009","07","21","30511","auto",NA,NA,NA,NA,NA,NA
"1272","2019-10-16 14:12:18-03","UEL","FUEL","48056","PreservedSpecimen","Plantae","Leguminosae","Vigna","peduncularis","Vigna peduncularis clitorioides",NA,"Pasini, E","340","2010","02","02",NA,"Brasil","Rio Grande do Sul","beira da estrada",NA,NA,NA,NA,"Tracheophyta","Fabales","(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Ribas, OS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,"1000","1000",NA,NA,"2010","08","18","55856","auto",NA,NA,"clitorioides",NA,NA,NA
"1273","2019-11-01 14:58:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Villarroel, D; Martinez, MT; Alemán, L; Miranda, V","3691","2014","05","10","Southern America","Bolivia","Santa Cruz","Región de Colpa Bélgica. Zona de llanura ondulante, con suelos arenosos y arcillosos, vegetación de bosques chiquitano húmedo en los valles, y zonas con sabanas abiertas hasta arboladas.",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Kunth) A. Delgado","Villarroel, D","Prov. Warnes","-63.273056","-17.576722",NA,"350","350","-63.273056","-17.576722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2019-11-01 14:58:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Villarroel, D; Martinez, MT; Alemán, L; Miranda, D","2739","2013","10","11","Southern America","Bolivia","Santa Cruz","Región de Colpa Bélgica. Zona de llanura ondulante, con suelos arenosos y arcillosos, vegetación de bosques chiquitano húmedo en los valles, y zonas con sabanas abiertas hasta arboladas.",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Kunth) A. Delgado","Villarroel, D","Prov. Warnes","-63.273056","-17.576722",NA,"350","350","-63.273056","-17.576722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2019-11-01 14:58:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","3253","2014","02","27","Southern America","Bolivia","Santa Cruz","Cerro Mutún. Falda del cerro, en cercanías del camino antiguo a los mástiles. Cerradão, con dosel de entre 8 y 10 m de altura.",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Kunth) A. Delgado","Villarroel, D","Prov. Germán Busch","-58.526972","-19.353806",NA,"260","260","-58.526972","-19.353806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2019-11-01 14:58:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Villarroel, D; Martinez, MT; Miranda, V","4011","2014","12","21","Southern America","Bolivia","Santa Cruz","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en las sabanas arbolada",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Kunth) A. Delgado","Villarroel, D","Prov. Vallegrande","-63.947167","-18.869917",NA,"155","155","-63.947167","-18.869917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2019-11-01 14:58:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Gallo, SC; Da Silva, DR; Silva, DF; Pereira, IS; Ribeiro, RS","135",NA,NA,NA,"Southern America","Brasil","Mato Grosso","RPPN Cristalino, Serra 1, Borda subplot 5 plot ALF-3",NA,NA,"Erva. Folhas membranosas, simples. Infloresncência. Flores com corola rosa; Floreta Estacional Decidual Submontana sobre afloramento rochoso",NA,"Dicotyledoneae",NA,"(Kunth) A. Delgado","Gallo, SC; Da Silva, DR","Novo Mundo","-55.917222","-9.586667",NA,"341","341","-55.917222","-9.586667","2017","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"1278","2019-11-01 14:58:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Figueira, M; Schindler, B","838","2018","07","25","Southern America","Brasil","Pernambuco","PE-IO6-K (conglomerado do Inventário Florestal Nacional)",NA,NA,"Trepadeira, na transição de área aberta para mata, abundante, sem exsudato, flores roxas, frutos imaturos esverdeados; Vegetação de aspecto florestal, a barlavento da ilha, com recebimento da bruma marinha, relevo plano a ondulado, sol","UB0126852","Dicotyledoneae",NA,"(Kunth) A. Delgado","Figueira, M; Schindler, B","Fernando de Noronha","-32.445","-3.869994","UB0126852",NA,NA,"-32.445","-3.869994","2018","08","21",NA,NA,NA,NA,NA,NA,NA,NA
"1279","2019-11-01 14:58:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Figueira, M; Schindler, B","838","2018","07","25","Southern America","Brasil","Pernambuco","PE-IO6-K (conglomerado do Inventário Florestal Nacional)",NA,NA,"Trepadeira, na transição de área aberta para mata, abundante, sem exsudato, flores roxas, frutos imaturos esverdeados; Vegetação de aspecto florestal, a barlavento da ilha, com recebimento da bruma marinha, relevo plano a ondulado, sol","UB0129412","Dicotyledoneae",NA,"(Kunth) A. Delgado","Figueira, M; Schindler, B","Fernando de Noronha","-32.445","-3.869994","UB0129412",NA,NA,"-32.445","-3.869994","2018","08","21",NA,NA,NA,NA,NA,NA,NA,NA
"1280","2019-11-01 15:00:33-03","UnB","UB","129086","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","firmulus","Phaseolus firmulus",NA,"Irwin, HS","14857","1966","04","14","Southern America","Brasil","Bahia","Ca. 150km SW of Barreiras",NA,NA,"Scandent herb 3m.",NA,"Dicotyledoneae",NA,"Mart.","Arroyo, MTK",NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","2019-11-01 15:00:33-03","UnB","UB","129087","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","firmulus","Phaseolus firmulus",NA,"Anderson, WR","36848","1972","03","08","Southern America","Brasil","Bahia","Ca. 100km WsW of Barreiras",NA,NA,"Petals yellow.; Herb 0,5m.; Brushy cerrado",NA,"Dicotyledoneae",NA,"Mart.","Arroyo, MTK",NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2019-11-01 15:00:33-03","UnB","UB","129088","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","firmulus","Phaseolus firmulus",NA,"Irwin, HS","14607","1966","04","12","Southern America","Brasil","Bahia","Ca. 225km SW of Barreiras on road to Posse-GO",NA,NA,"Corolla yellowish pink.; Scandent herb 2m.; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Arroyo, MTK",NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2019-11-01 15:00:32-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Phaseolus","firmulus","Phaseolus firmulus",NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","15517","1966","05","01","Southern America","Brasil","Distrito Federal","Ca. 3 km S of Sobradinho",NA,NA,"Erect or arching subshrub ca. 1 m tall. Corolla yellowish brown; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Arroyo, MTK",NA,NA,NA,NA,"1000","1000",NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","2019-11-01 15:00:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Phaseolus","firmulus","Phaseolus firmulus",NA,"Heringer, EP","8933","1966","05","05","Southern America","Brasil","Distrito Federal","Parque Nacional",NA,NA,"Planta pequena; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Arroyo, MTK","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"1972",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1285","2019-11-01 15:00:33-03","UnB","UB","42775","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","firmulus","Phaseolus firmulus",NA,"Philcox, D","4827","1968","05","01","Southern America","Brasil","Distrito Federal","Rio Paranoá",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1286","2019-11-01 15:00:33-03","UnB","UB","42777","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","firmulus","Phaseolus firmulus",NA,"Sucre, D","584","1965","06","17","Southern America","Brasil","Distrito Federal","Chapada do Rio Preto",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Arroyo, MTK","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1287","2019-11-01 15:00:33-03","UnB","UB","42776","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","firmulus","Phaseolus firmulus",NA,"Sucre, D","597","1965","06","17","Southern America","Brasil","Distrito Federal","Chapada do Rio Preto",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1288","2019-11-01 15:00:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"Ratter, JA; Gifford, DR","72439","1967","06","24","Southern America","Brasil","Distrito Federal",NA,NA,NA,"Standard cream yellow, other petals Jacaranda lilac; Climbing on broken trees at the side of a stream running cleaned land",NA,"Dicotyledoneae",NA,"Kunth",NA,"Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","2019-11-01 15:00:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"Heringer, EP","8896","1962","02","17","Southern America","Brasil","Distrito Federal","Barragem do Paranoá",NA,NA,"Trepadeira; Mata",NA,"Dicotyledoneae",NA,"Kunth",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"1290","2019-11-01 15:00:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis clitorioides",NA,"Heringer, EP","7948","1961","02","18","Southern America","Brasil","Distrito Federal","Fundação Zoobotânica",NA,NA,"Cerrado aberto",NA,"Dicotyledoneae",NA,"Hassl.","Fontella, J; Carvalho, LF","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"1962","10","16","70570","auto",NA,NA,"clitorioides",NA,NA,NA
"1291","2019-11-01 15:00:33-03","UnB","UB","15733","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"Scariot, AO; Silva, JCS","105","1988","07","29","Southern America","Brasil","Pernambuco","Próximo Morro dos Remédios",NA,NA,"Trepadeira. Flor roxa. Fruto verde.; . Topologia: Acidentado.",NA,"Dicotyledoneae",NA,"Kunth","Proença, CEB","Fernando de Noronha","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,NA,NA,NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA
"1292","2019-11-01 15:00:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis clitorioides",NA,"Heringer, EP","7948","1961","02","18","Southern America","Brasil","Distrito Federal","Fundação Zoobotânica",NA,NA,"Cerrado aberto",NA,"Dicotyledoneae",NA,"Hassl.","Fontella, J; Carvalho, LF","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"1962","10","16","70570","auto",NA,NA,"clitorioides",NA,NA,NA
"1293","2019-11-01 15:01:14-03","UnB","UB","3501","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Munhoz, CBR; Proença, CEB; Walter, BMT; Silva, MA","105","1994","05","21","Southern America","Brasil","Goiás","7 Km de Alto Paraíso para Nova Roma",NA,NA,"Cálice verde, estandarte e alas rosadas, carena creme rosada.; Arbusto pouco ramificado 1-2m; Campo cerrado sobre encosta.",NA,"Dicotyledoneae",NA,"(Mart. ex Benth.) Maréchal, Maréchal & Stainier","Silva, ED","Alto Paraíso de Goiás","-47.5","-13.766667",NA,NA,NA,"-47.5","-13.766667","2011","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"1294","2019-11-01 15:01:14-03","UnB","UB","41953","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Harley, RM","10292","1968","09","27","Southern America","Brasil","Mato Grosso","Base Camp",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart. ex Benth.) Maréchal, Maréchal & Stainier","Queiroz, LP",NA,"-51.766667","-12.816667",NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","2019-11-01 15:01:14-03","UnB","UB","88510","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Munhoz, CBR","2781","2003","08","19","Southern America","Brasil","Distrito Federal","Fazenda Sucupira",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart. ex Benth.) Maréchal, Maréchal & Stainier","Incógnito","Riacho Fundo","-48.016667","-15.883333",NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","2019-11-01 15:01:14-03","UnB","UB","190117","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Ratter, JA; et al.","2253","1972","08","26","Southern America","Brasil","Mato Grosso","Vale dos Sonhos (80km N of Barra do Garças on the road to Xavantina)",NA,NA,"Herb.",NA,"Dicotyledoneae",NA,"(Mart. ex Benth.) Maréchal, Maréchal & Stainier","Silva, ED",NA,"-52.333333","-15.666667",NA,NA,NA,"-52.333333","-15.666667","2011","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"1297","2019-11-01 15:01:14-03","UnB","UB","107925","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Carvalho, PS; Correia, CAS","244","2007","04","16","Southern America","Brasil","Distrito Federal","Fazenda Sucupira",NA,NA,"Subarbusto 0,70 m; cerrado rupestre. Solo: afloramento rochoso.",NA,"Dicotyledoneae",NA,"(Mart. ex Benth.) Maréchal, Maréchal & Stainier","Carvalho, PS","Brasília","-48.001389","-16.503889",NA,NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2019-11-01 15:01:14-03","UnB","UB","129604","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Eiten, G","4669","1962","05","24","Southern America","Brasil","Maranhão","Ca. 45km south of Loreto",NA,NA,"Flowers face 2cm.; Shrub 1m.",NA,"Dicotyledoneae",NA,"(Mart. ex Benth.) Maréchal, Maréchal & Stainier","Liesner, R","Loreto","-45.05","-7.45",NA,NA,NA,"-45.05","-7.45","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2019-11-01 15:01:14-03","UnB","UB","125133","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Argent, GCG; Ramos, J; Richards, PW; Souza, R","6602","1967","10","02","Southern America","Brasil","Mato Grosso",NA,NA,NA,"Coletas do Royal Geographic Society Expedition de 1967-68.&nf;Rótulos preparados a posteriori no UB com informação parcial.&nf;Dados completos no herbário do Royal Botanic Gardens Kew (K) e New York Botanical Garden (NY).",NA,"Dicotyledoneae",NA,"(Mart. ex Benth.) Maréchal, Maréchal & Stainier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
