"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","previousCatalogNumber"
"191","2019-11-13 11:20:26-03","USP","SPF","79720a","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Pirani, JR","CFSC12903","1992","03","07",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00079720",NA,"Shimizu, GH; Martins, MV","Santana do Riacho",NA,"2017","03",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"192","2019-11-13 11:20:26-03","USP","SPF","121077","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Baitello, JB","448","1994","03","29",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"SPF00121077",NA,"Bittrich, V","Cunha",NA,"2009","10",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:20:26-03","USP","SPF","106525","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Sano, PT","121","1995","06","03",NA,"Brasil","São Paulo",NA,"-44.7700004577637","-22.5300006866455","1100","1100",NA,NA,"SPF00106525",NA,"Shimizu, GH; Martins, MV","Queluz",NA,"2017","03",NA,"14382","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-10-07 09:31:34-03","UEFS","HUEFS","88820","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Antunes, K.","341","2004","02","22",NA,"Brasil","Minas Gerais","Funil, Serra da Caveira D'Anta.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"HUEFS0088820","HUEFS0088820","L.C.Marinho","Rio Preto",NA,"2017","03",NA,"20815","auto","Rosanae",NA,NA,NA,NA,NA,NA
"195","2019-10-07 09:31:34-03","UEFS","HUEFS","88821","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Valente, A","375","2004","02","24",NA,"Brasil","Minas Gerais","Funil, Serra da Caveira D'Anta.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"HUEFS0088821","HUEFS0088821","L.C.Marinho","Rio Preto",NA,"2017","03",NA,"20815","auto","Rosanae",NA,NA,NA,NA,NA,NA
"196","2019-10-07 09:31:34-03","UEFS","HUEFS","232834","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Anderson, W.R.","36091","1972","02","17",NA,"Brasil","Minas Gerais","Serra do Cipoó.",NA,NA,"1200","1300",NA,"Floresta ao longo do rio.","HUEFS0232834","HUEFS0232834",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"197","2015-03-13 13:17:35-03","F","FMNH-SEEDPLANTS","V0298937F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298937F","V0298937F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"198","2015-03-13 13:17:30-03","F","FMNH-SEEDPLANTS","V0298922F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298922F","V0298922F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"199","2015-03-13 13:17:30-03","F","FMNH-SEEDPLANTS","V0298923F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298923F","V0298923F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"200","2015-03-13 13:17:30-03","F","FMNH-SEEDPLANTS","V0298924F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298924F","V0298924F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"201","2015-03-13 13:17:31-03","F","FMNH-SEEDPLANTS","V0298925F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298925F","V0298925F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"202","2015-03-13 13:17:31-03","F","FMNH-SEEDPLANTS","V0298926F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298926F","V0298926F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"203","2015-03-13 13:17:31-03","F","FMNH-SEEDPLANTS","V0298927F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298927F","V0298927F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"204","2015-03-13 13:17:31-03","F","FMNH-SEEDPLANTS","V0298928F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298928F","V0298928F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"205","2015-03-13 13:17:32-03","F","FMNH-SEEDPLANTS","V0298929F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298929F","V0298929F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"206","2015-03-13 13:17:32-03","F","FMNH-SEEDPLANTS","V0298930F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298930F","V0298930F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"207","2015-03-13 13:17:32-03","F","FMNH-SEEDPLANTS","V0298931F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298931F","V0298931F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"208","2015-03-13 13:17:33-03","F","FMNH-SEEDPLANTS","V0298932F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298932F","V0298932F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"209","2015-03-13 13:17:33-03","F","FMNH-SEEDPLANTS","V0298933F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298933F","V0298933F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"210","2015-03-13 13:17:34-03","F","FMNH-SEEDPLANTS","V0298934F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298934F","V0298934F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"211","2015-03-13 13:17:34-03","F","FMNH-SEEDPLANTS","V0298935F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298935F","V0298935F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"212","2015-03-13 13:17:35-03","F","FMNH-SEEDPLANTS","V0298938F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298938F","V0298938F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"213","2015-03-13 13:17:39-03","F","FMNH-SEEDPLANTS","V0298948F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298948F","V0298948F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"214","2015-03-13 13:17:34-03","F","FMNH-SEEDPLANTS","V0298936F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298936F","V0298936F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"215","2019-01-25 15:41:31-02","IAC","IAC","37026","S","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","T.P. Pires","4","2013","02","19",NA,"Brasil","São Paulo","Reserva Biológica da Serra do Japi","-46.932987","-23.236576",NA,NA,NA,"Projeto de Coleta de Sementes do Jardim Botânico de Jundiaí, coordenadas UTM: 23K 302265, 7429019",NA,NA,"T.P. Pires","Jundiaí",NA,"2013","02","19",NA,NA,NA,NA,"-46.932987","-23.236576",NA,NA,NA
"216","2020-07-23 12:03:21-03","CEPLAC","CEPEC","51171","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,"A. F. Silva","1590","1987","12","14",NA,"Brasil","São Paulo","Reserva Florestal da Boa Vista.","-45.9375","-23.075",NA,NA,NA,NA,NA,NA,"A. F. Silva","SÃO JOSÉ DOS CAMPOS",NA,NA,NA,NA,NA,NA,NA,"30/12/1987","45W56'15","23S4'30",NA,NA,NA
"217","2020-07-23 12:03:21-03","CEPLAC","CEPEC","154192","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,"J. P. Braga","59",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-45.4658012390137","-22.2427997589111",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. C. Marinho","PEDRALVA",NA,NA,NA,NA,"10929","auto",NA,NA,NA,NA,NA,NA,NA
"218","2020-07-23 12:03:21-03","CEPLAC","CEPEC","119387","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha",NA,"G. M. Magalhães",NA,"1971","01","05",NA,"Brasil","Minas Gerais","Entre Catas Altas e Santa Rita.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,"L. C. Marinho","SANTA BÁRBARA",NA,NA,NA,NA,"33136","auto",NA,"21/01/2014",NA,NA,NA,NA,NA
"219","2016-08-23 10:59:25-03","NHMLondon","NHM-LONDON-BOT","BM000624972","S","Plantae",NA,NA,"Guttiferae","Vismia","micrantha","Vismia micrantha","Mart.","K.F.P. Martius","970",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/52d5207050ab50d2d2a7b6ea0a047aa25c6a147e/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Joseph Andorfer Ewan; b.1909; d.1999; Ewan",NA,"Type","1954",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"NHMUK:ecatalogue:4986072"
"220","2020-11-12 17:01:07-03","UEL","FUEL","43656","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart.","Braga, B","s.n.","1969","02","27",NA,"Brasil","São Paulo","Serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"221","2020-08-20 14:57:22-03","UFSC","FLOR","33423","PreservedSpecimen","Plantae",NA,"Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Cielo-Filho, R.; Iamamoto, M.","462","2006","02","22",NA,"Brasil","São Paulo","Sausalito, R. Aroeira Zona 23K.","-46.6475","-23.370556",NA,NA,NA,"árvore com casca esfoliante, 6m altura. Recebido de SPSF Nª 35932.","FLOR0033423",NA,"Cielo-Filho, R.","Mairiporã",NA,"2006","03","01",NA,NA,NA,NA,"46º38'51''W","23º22'14''S",NA,NA,NA
"222","2019-10-30 09:27:56-03","UFMT","UFMT","3896","S","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Occhioni, P.","886","1947","03","08",NA,"Brasil","Rio de Janeiro","Lago Azul - Parque Nacional de Itatiaia. E. do Rio.",NA,NA,NA,NA,NA,"Amostra retirada para Atlas Palinólogico.; Árvore pequena, flor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-04 15:44:40-03","IF","SPSF","37417","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","F. A. R. D. P. Arzolla & C.S.Nunes & V.Gregorato","1051","2007","02","06","América do Sul","Brasil","SP","Parque Estadual do Jaraguá","-46.765556","-23.452778","1040","1040",NA,"COLETA: Campo de Altitude.&nf;Árvore 3m., botões florais; GEOGRAFIA: Trilha do Pai Zé.;",NA,NA,"F. A. R. D. P. Arzolla","São Paulo",NA,"2007","02","12",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"224","2021-03-04 15:44:40-03","IF","SPSF","37572","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart.","F. A. R. D. P. Arzolla & G.J.Sheperd & G.C.R.de Paula & F.E.S.P.Vilela","1186","2007","11","29","América do Sul","Brasil","SP","Parque Estadual da Cantareira, Hortolândia","-46.525833","-23.358333",NA,NA,NA,"COLETA: Floresta Ombrófila Densa, sobre quartzito; GEOGRAFIA: crista da Serra da Pirucaia;",NA,NA,"F. A. R. D. P. Arzolla","Mairiporã",NA,"2007","12","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"225","2021-03-04 15:44:40-03","IF","SPSF","39439","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart.","J.A.Pastore & O. T. Aguiar & C. de Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela","1558","2008","02","27","América do Sul","Brasil","SP","Parque Estadual da Cantareira, Hortolândia","-46.536389","-23.362778","1146","1146",NA,"COLETA: Arvoreta 4m, botões florais cor creme.;",NA,NA,"O. T. Aguiar","Mairiporã",NA,"2008","03","17",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"226","2021-03-04 15:44:40-03","IF","SPSF","16928","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"J.B.Baitello","448","1994","03","29","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Cunha",NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"227","2021-03-04 15:44:40-03","IF","SPSF","34258","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"F.A.R.D.P.Arzolla & M.Imamoto & R.A.Martrins","771","2005","04","08","América do Sul","Brasil","SP","condominio Recanto das Hortênsias","-46.5800018310547","-23.3099994659424",NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 8m, frutos imaturos; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,"F.A.R.D.P.Arzolla","Mairiporã",NA,"2005","04","08","15840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"228","2021-03-04 15:44:40-03","IF","SPSF","35932","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"R.Cielo-Filho & M.Iamamoto","462","2006","02","22","América do Sul","Brasil","SP","Sausalito","-46.5800018310547","-23.3099994659424",NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 6 m de altura, casca escamosa esfoliante.; GEOGRAFIA: R. Aroeira&nf;UTM: X=331602 Y=7414504 ZONA=23K;",NA,NA,"R.Cielo-Filho","Mairiporã",NA,"2006","03","01","15840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"229","2021-03-04 15:44:40-03","IF","SPSF","33140","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"F.A.R.D.P.Arzolla","523","2004","04","19","América do Sul","Brasil","SP","P.E.Alberto Lofgren","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"230","2021-03-04 15:44:40-03","IF","SPSF","05620","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"B.Braga","3","1969","02","27","América do Sul","Brasil","SP","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"231","2021-03-04 15:44:40-03","IF","SPSF","01825","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"D.Bento Pickel",NA,"1943","01","15","América do Sul","Brasil","SP","Tremembé","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"232","2021-03-04 15:44:40-03","IF","SPSF","07565","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"M.A. Cunha",NA,"1952","03","28","América do Sul","Brasil","SP","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"233","2021-03-04 15:44:40-03","IF","SPSF","04320","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"M.A. Cunha",NA,"1952","03","01","América do Sul","Brasil","SP","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"234","2021-03-04 15:44:40-03","IF","SPSF","02011","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"A.P.D.Costa",NA,"1944","10","22","América do Sul","Brasil","SP","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"235","2021-03-04 15:44:40-03","IF","SPSF","07094","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"M.Koscinski","148","1936","12","10","América do Sul","Brasil","SP","Horto Florestal, parque do museu florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: pau-de-lacre; GEOGRAFIA: Na descida do Museu;",NA,NA,"J.B.Baitello","São Paulo",NA,"1990","09","21","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"236","2021-03-04 15:44:40-03","IF","SPSF","20135","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"J.A.Pastore","667","1996","05","03","América do Sul","Brasil","SP","Parque Estadual da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: chapada&nf;;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"237","2021-03-04 15:44:40-03","IF","SPSF","07741","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"M.A. Cunha",NA,"1951","12","21","América do Sul","Brasil","SP","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"238","2021-03-04 15:44:40-03","IF","SPSF","07641","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"D.Bento Pickel",NA,"1952","02","19","América do Sul","Brasil","SP","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"239","2021-03-04 15:44:40-03","IF","SPSF","07634","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"M.Koscinski",NA,"1935","02","01","América do Sul","Brasil","SP","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"240","2021-03-04 15:44:40-03","IF","SPSF","05524","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"B.Braga",NA,"1969","01","21","América do Sul","Brasil","SP","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"241","2021-03-04 15:44:40-03","IF","SPSF","05725","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"J.B.Baitello & O.T. Aguiar",NA,"1978","05","12","América do Sul","Brasil","SP","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"242","2021-03-04 15:44:40-03","IF","SPSF","07139","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha",NA,"B.Braga",NA,"1972","12","27","América do Sul","Brasil","SP","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"243","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Casaretto, G","2935",NA,NA,NA,"Southern America","Brazil",NA,"in montibus Itacolumi et circa Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,"P12P1N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Casaretto, G","2510",NA,NA,NA,"Southern America","Brazil",NA,"in montibus Itacolumi et circa Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,"P12P1N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-11 17:10:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in prov. Minas Geraes ad Ouro Preto",NA,NA,NA,NA,NA,NA,NA,"P12P1N0035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
