"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"1476","2020-08-31 09:20:36-03","INPA","INPA","198173","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Ramos, JF","1998","Barbosa, EM","1996",NA,NA,"Brasil","Pará","Oriximinã","Mina Saracá, Mineração Rio do Norte, Porto Trombetas - Mina Saracá","-56.45","1.7","-56.45","1.7",NA,"INPA0198173","INPA0198173 INPA0198173_e","10",NA,"31",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477","2020-08-31 09:20:36-03","INPA","INPA","199902","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Luceño, M","1997","Miranda, AM","1997","02","19","Brasil","Pernambuco","Panamirim",NA,NA,NA,NA,NA,NA,"INPA0199902","INPA0199902 INPA0199902_e","05",NA,"2593",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","2021-01-10 20:52:13-03","INPA","INPA","201887","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, MVS","2009","Alves, MVS","1999","11","18","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé Barro Branco, próximo ao alojamento.","-59.966667","-2.883333","-59.966667","-2.883333",NA,"INPA0201887","INPA0201887 INPA0201887_e","09",NA,"1709",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","2020-08-31 09:20:36-03","INPA","INPA","228307","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Kral, R","2001","Silveira, M","1995","11","17","Brasil","Acre","Tarauacá","Rio Tarauacá, Bacia do Alto Juruá, Rio Tarauacá, margem direira, Reserva Indígena Praia do Carapana.","-71.478","-8.547","-71.478","-8.547",NA,"INPA0228307","INPA0228307 INPA0228307_e INPA0228307_e1","05","01","977",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2020-08-31 09:20:36-03","INPA","INPA","234702","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Ramos, JF","2010","Galvão, AKL","2009","01","21","Brasil","Amazonas","Itacoatiara","Pastagem de várzea (Bairro Centenário)","-58.461111","-3.142778","-58.461111","-3.142778",NA,"INPA0234702","INPA0234702 INPA0234702_e","04","02","22",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","2020-08-31 09:20:36-03","INPA","INPA","234709","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Ramos, JF","2010","Galvão, AKL","2009","01","27","Brasil","Amazonas","Parintins","Pastagem de várzea, margem do rio Mamuru","-56.686111","-2.893889","-56.686111","-2.893889",NA,"INPA0234709","INPA0234709 INPA0234709_e","05","09","29",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","2020-08-31 09:20:36-03","INPA","INPA","24500","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Lowe, J","1981","Prance, GT","1968","10","01","Brasil","Acre","Sena Madureira","Rio Iaco, Trail to Rio Iaco from Km 7, road Sena Madureira to Rio Branco. Swampy patch in meadow.","-68.6567","-9.0658","-68.6567","-9.0658",NA,"INPA0024500","INPA0024500 INPA0024500_e",NA,NA,"7702",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","2020-08-31 09:20:36-03","INPA","INPA","247412","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Bleich, ME","2011","04","25","Brasil","Mato Grosso","Paranaíta","Bacia hidrográfica do rio Teles Pires, Igarapé próximo ao Rio Paranaíta na estrada de acesso a Balsa do Rio Apiacás","-56.528417","-9.549417","-56.528417","-9.549417",NA,"INPA0247412","INPA0247412 INPA0247412_e",NA,NA,"7","260","260","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","2020-08-31 09:20:36-03","INPA","INPA","206686","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, AP","2000","Prata, AP","1998","06","18","Brasil","Roraima",NA,"Serra de Surucucu, 4o. PEF (Pelotão Especial de Fonteiras).","-69.65","2.833333","-69.65","2.833333",NA,"INPA0206686","INPA0206686 INPA0206686_e","07",NA,"502","870","870","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","2020-08-31 09:20:36-03","INPA","INPA","137893","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, MVS; Matins, S","2009","Ferreira, CAC","1985","09","25","Brasil","Mato Grosso","Sinop","BR163 Estr. para Porto dos gaúchos a 25 km da BR., Estrada para o porto dos gaúchos a 25 km da BR 163. Fazenda Missionária. Rio Teles Pires, Cachoeira Cachoeirão.","-55.75","-11.666667","-55.75","-11.666667",NA,"INPA0137893","INPA0137893 INPA0137893_e","09",NA,"6258",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","2020-08-31 09:20:36-03","INPA","INPA","247463","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Bleich, ME","2011","04","29","Brasil","Mato Grosso","Alta Floresta","Bacia hidrográfica do rio Teles Pires, Igarapé próximo ao Rio Paranaíta na estrada de acesso a Balsa do Rio Apiacás","-56.426094","-10.286917","-56.426094","-10.286917",NA,"INPA0247463","INPA0247463 INPA0247463_e",NA,NA,"57","295","295","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","2020-08-31 09:20:36-03","INPA","INPA","247464","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Bleich, ME","2010","12","06","Brasil","Mato Grosso","Alta Floresta","Bacia hidrográfica do rio Teles Pires, Igarapé próximo ao Rio Santa Helena, estrada de acesso ao município de Apiacás","-56.341111","-9.906639","-56.341111","-9.906639",NA,"INPA0247464","INPA0247464 INPA0247464_e",NA,NA,"58","244","244","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","2020-08-31 09:20:36-03","INPA","INPA","247465","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Bleich, ME","2011","09","14","Brasil","Mato Grosso","Alta Floresta","Bacia hidrográfica do rio Teles Pires, Igarapé de cabeceira na microbacia Mariana","-56.123778","-9.984111","-56.123778","-9.984111",NA,"INPA0247465","INPA0247465 INPA0247465_e",NA,NA,"59","294","294","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","2020-08-31 09:20:36-03","INPA","INPA","247466","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Bleich, ME","2011","09","16","Brasil","Mato Grosso","Alta Floresta","Bacia hidrográfica do rio Teles Pires, Igarapé de cabeceira na microbacia Mariana","-56.106167","-9.93225","-56.106167","-9.93225",NA,"INPA0247466","INPA0247466 INPA0247466_e",NA,NA,"60","293","293","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","2020-08-31 09:20:37-03","INPA","INPA","24812","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Koyama, TM","1969","Prance, GT","1968","10","28","Brasil","Amazonas","Lábrea","Lábrea, 2-3 km SW of, 2-3 Km SW of Lábrea. Secondary campo.","-64.814219","-7.281081","-64.814219","-7.281081",NA,"INPA0024812","INPA0024812 INPA0024812_e",NA,NA,"8014",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","2020-08-31 09:20:37-03","INPA","INPA","250229","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Pinheiro, GS","1974","04","08","Brasil","Pará",NA,"Estreito Marabá, km 2, Estreito-Marabá, km 2.","-49.2","-5.5","-49.2","-5.5",NA,"INPA0250229","INPA0250229 INPA0250229_e",NA,NA,"473",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","2020-08-31 09:20:37-03","INPA","INPA","268294","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Mehlig, U","2005","04","09","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, campo ao nordeste da 3ª ilha de terra firme. Vegetação escassa, baixa","-46.668694","-0.91575","-46.668694","-0.91575",NA,"INPA0268294",NA,NA,NA,"90",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","2020-08-31 09:20:37-03","INPA","INPA","278972","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Ramos, JF; Silva, AS da","2017","Saraiva, DP","2015","05","22","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, Grid PPBIO","-59.264571","-1.813126","-59.264571","-1.813126",NA,"INPA0278972",NA,"01","17","526",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","2020-08-31 09:20:37-03","INPA","INPA","52072","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, MVS; Matins, S","2009","Junk, WJ","1974","12","07","Brasil","Amazonas","Manaus","Cachoeira do Tarumã Mirim, Cachoeira do Tarumã Mirim.","-60.2","-2.85","-60.2","-2.85",NA,"INPA0052072","INPA0052072 INPA0052072_e","09",NA,"180",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","2020-08-31 09:20:37-03","INPA","INPA","5404","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Black, GA","1950","03","14","Brasil","Pará","Soure","Fazenda Genipapo, Rio Paracauarí, Fazenda Genipapo.","-48.6","-0.6","-48.6","-0.6",NA,"INPA0005404","INPA0005404 INPA0005404_e",NA,NA,"50-9145",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","2020-08-31 09:20:37-03","INPA","INPA","56018","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Lowe, J","1981","Monteiro, OP","1976","02","08","Brasil","Acre","Cruzeiro do Sul","Projeto RADAM, Próximo do novo Aeroporto Projeto RADAM/BRASIL.","-72.77","-7.631","-72.77","-7.631",NA,"INPA0056018","INPA0056018 INPA0056018_e",NA,NA,"76-179",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","2020-08-31 09:20:37-03","INPA","INPA","62624","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, MVS; Matins, S","2009","Macêdo, M","1976","11","19","Brasil","Mato Grosso","Cuiabá","Campus da Universidade Federal do Mato Grosso, Campus da universidade Federal de Mato Grosso.","-56","-15.6","-56","-15.6",NA,"INPA0062624","INPA0062624 INPA0062624_e","09",NA,"301",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","2020-08-31 09:20:37-03","INPA","INPA","69615","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, MVS; Matins, S","2009","Silva, MF da","1977","09","29","Brasil","Pará","Santarém","Rio Tapajós, Ilha do Bahia.","-54.2","-2.8","-54.2","-2.8",NA,"INPA0069615","INPA0069615 INPA0069615_e","09",NA,"2183",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","2020-08-31 09:20:37-03","INPA","INPA","92012","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Lowe, J","1981","Kubitzki, K","1979","09","04","Brasil","Amazonas","Santa Isabel do Rio Negro","Temedauí, Rio Negro, Temedauí, right river bank 2 hours below Tapuruquara.","-64.947222","-0.730556","-64.947222","-0.730556",NA,"INPA0092012","INPA0092012 INPA0092012_e INPA0092012_e1",NA,NA,"79-114",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","2020-08-31 09:20:37-03","INPA","INPA","92015","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, MVS; Matins, S","2009","Kubitzki, K","1979","09","04","Brasil","Amazonas","Santa Isabel do Rio Negro","Temedauí, Rio Negro, Temedauí, right river bank 2 hours below Tapuruquara.","-64.947222","-0.730556","-64.947222","-0.730556",NA,"INPA0092015","INPA0092015 INPA0092015_e","09",NA,"79-117",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","2020-08-31 09:20:37-03","INPA","INPA","97654","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Lowe, J","1981","Coradin, L","1977","11","13","Brasil","Amazonas",NA,"BR174, Km 491, Along Manaus-Boa Vista road (BR 174), Km 491.","-60.857231","0.676178","-60.857231","0.676178",NA,"INPA0097654","INPA0097654 INPA0097654_e INPA0097654_e1",NA,NA,"1075",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","2020-08-31 09:20:37-03","INPA","INPA","66439","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Lowe, J","1981","Silva, MF da","1977","06","02","Brasil","Amazonas","Manaus","AM 010, Reserva Manaus-Itacoatiara, Km 64, Reserva W. Egler.","-59.700785","-2.698817","-59.700785","-2.698817",NA,"INPA0066439","INPA0066439 INPA0066439_e INPA0066439_e1",NA,NA,"2115",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","2020-08-31 09:20:37-03","INPA","INPA","99479","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Lowe, J","1981","Lowe, J","1981","05","13","Brasil","Amazonas",NA,"Ilha Careiro, On Careiro Island, in R. Amazon, c. 20 Km SE of Manaus.","-59.716667","-3.15","-59.716667","-3.15",NA,"INPA0099479","INPA0099479 INPA0099479_e INPA0099479_e1",NA,NA,"4161",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","2020-08-31 09:20:37-03","INPA","INPA","99489","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Lowe, J","1981","Lowe, J","1981","05","17","Brasil","Amazonas",NA,"AM 010, km 34, Itacoatiara road, 34 Km NE of Manaus.","-59.9","-2.7","-59.9","-2.7",NA,"INPA0099489","INPA0099489 INPA0099489_e INPA0099489_e1",NA,NA,"4171",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","2020-08-31 09:20:36-03","INPA","INPA","23380","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, MVS; Matins, S","2009","Prance, GT","1968","07","30","Brasil","Rondônia",NA,"Rio Madeira at Misericórdia, E bank of Rio Madeira at Misericórdia between Cachoeira Madeira and Misericórdia. Muddy river bank.","-65.4848","-10.403481","-65.4848","-10.403481",NA,"INPA0023380","INPA0023380 INPA0023380_e","09",NA,"6622",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","2020-07-10 09:45:32-03","MBML","MBML-HERBARIO","51536",NA,"Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl.","F.M. Ferreira/II-2016",NA,"F.M. Ferreira; P.T. Silva, A. Cabral, M. Altomare, G.A.P. Ramos, R.C. Andrade & C.C. Freitas","2016","01","07","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico de Juiz de Fora, próximo a casa sede","-43.3502998352051","-21.7642002105713",NA,NA,"Erva sespitosa, cerca de 40cm","MBML051536","MBML051536",NA,NA,"2244",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"1507","2020-07-10 09:45:32-03","MBML","MBML-HERBARIO","33147",NA,"Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl.","L. Kollmann/19-12-2007",NA,"L. Kollmann","2007","12","19","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove, terreno de L.Kollmann","-40.645833","-19.981944","40W38'45","19S58'55","Erva 50 cm no sol, no brejo.","MBML033147","MBML033147",NA,NA,"10226","730","730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","2020-07-10 09:45:32-03","MBML","MBML-HERBARIO","51639",NA,"Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","F.M. Ferreira/II-2016",NA,"F.M. Ferreira; P.T. Silva, A. Cabral, M. Altomare, G.A.P. Ramos, R.C. Andrade & C.C. Freitas","2016","01","07","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico de Juiz de Fora, próximo a casa sede","-43.3502998352051","-21.7642002105713",NA,NA,"Erva cespitosa. Cerca de 45cm","MBML051639","MBML051639",NA,NA,"2235",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"1509","2020-06-15 15:30:10-03","UNESP-RC","HRCB","22776","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Prata, A.P.","2000","Bernacci, L.C.","1995","05","17","Brasil","São Paulo","Magda","Fazenda CFM (ingleses)","-50.2200012207031","-20.6399993896484",NA,NA,"Erva ca. 0,2 m alt., inflorescência amarronzada",NA,NA,"09",NA,"1734",NA,NA,NA,NA,NA,NA,"20042","auto",NA,NA,NA,NA,NA,NA,NA
"1510","2020-06-15 15:30:10-03","UNESP-RC","HRCB","54609","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Martins, S.","2011","Martins, S.","2011","01","28","Brasil","São Paulo","Rio Claro","Campus da UNESP","-47.560001373291","-22.4099998474121",NA,NA,"Herbácea abundante no campus. Plnata coletada para estudo anatômico",NA,NA,"02","01","414",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA
"1511","2020-06-15 15:30:10-03","UNESP-RC","HRCB","65382","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","M.M. Monteiro",NA,"Monteiro",NA,NA,NA,"Brasil","Amazonasazonas","Manaus","Reserva Florestal Adolpho Ducke","-59.974861","-2.9295","59º58'29.5W","02º55'46.2S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","2020-06-15 15:30:10-03","UNESP-RC","HRCB","51043","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Alves, M.V.","2010","Santos, L.B.","2009","04","22","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna","-48.513056","-22.841667","48º30'47W","22º50'30S","Herbácea, inflorescências amarronzadas",NA,NA,"11",NA,"118","761","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","2020-06-15 15:30:10-03","UNESP-RC","HRCB","43555","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","diphylla","Fimbristylis diphylla","(Retz.) Vahl","Rambo",NA,"Pivetta","1953","12","12","Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,"Erva anual, flor marrom",NA,NA,NA,NA,"749",NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA
"1514","2021-03-19 17:45:04-03","UFMA","BMA","2083","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) vahl.",NA,NA,"Jeysiane Nunes, Daniele S. de Amorim, Alen Saruth S. Neto","2019","02","17","Brasil","MA","Bacabal","Sítio Novo, Fazenda Jaçanã.","-44.871111","-4.231306","44º52'16''W","4º13'52.7''S","Plantas daninhas coletadas em pastagem. Solo arenoso. Hérbacea. Início da floração",NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","2017-11-24 14:10:31-02","UFLA","ESAL","1909","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","D. A. C.",NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Cambuí","Serra Cabral, Sítio N. S. Aparecida","-46.0574989318848","-22.6121997833252",NA,NA,"erva; 0.20 - 0.30; ;; formação antrópica",NA,NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,"14409","auto",NA,NA,NA,NA,NA,NA,NA
"1516","2017-11-24 14:10:31-02","UFLA","ESAL","13641","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Nazareno","Mangue","-44.611400604248","-21.2164001464844",NA,NA,"erva; 0.40; ;; palustre",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"15209","auto",NA,NA,NA,NA,NA,NA,NA
"1517","2018-10-09 16:31:14-03","UFLA","ESAL","11989","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","J. Gonçalves",NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278","erva; 0.35; ;; formação antrópica",NA,NA,NA,NA,"5.076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","2018-10-09 16:31:14-03","UFLA","ESAL","21804","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"Alves, AF",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Estrada do Madeira, sitio união","-44.999444","-21.245278","-44.999444","-21.245278","; ; ;",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","2018-10-09 16:31:14-03","UFLA","ESAL","24090","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Gonçalves, JS",NA,"Mansanares, ME; Domingos, DQ; Vital, FAZ;","2011","09","09","Brasil","Minas Gerais","Itutinga","Ponto 17 - Afloramento próximo a estrada de terra para Carrancas","-44.6925","-21.352222","-44.6925","-21.352222","Projeto CSBC; Crescendo em solo arenoso. Erva. Glumas castanho, anteras creme.",NA,NA,NA,NA,"2363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2018-10-09 16:31:14-03","UFLA","ESAL","24104","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","Gonçalves, JS",NA,"Mansanares, ME; Campos, CF; Lasmar, CJ; Pe","2011","10","29","Brasil","Minas Gerais","Itutinga","Depois da extração de areia, Ponto 7 - afloramento rochoso na beira da estrada para Carrancas, depois da ex","-44.655833","-21.316111","-44.655833","-21.316111","Projeto CSBC; Crescendo em campo arenoso. Erva cespitosa. Brácteas castanhas. Flores com anteras creme amareladas.",NA,NA,NA,NA,"2491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","2018-10-09 16:31:14-03","UFLA","ESAL","24628","S","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","J. Gonçalves",NA,"Domingos, DQ; Gonçalves, J; Zagotta Vital","2015","02",NA,"Brasil","Minas Gerais","Lavras","Parque Quedas do Rio Bonito","-44.974167","-21.331944","-44.974167","-21.331944","Erva, inflorescência parda.; Campo Rupestre",NA,NA,NA,NA,"870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
