"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","barcode","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","sex"
"1158","2019-10-07 09:18:08-03","UEFS","HUEFS","62761","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","08",NA,"Carvalho, A.M.de","7030","2001","08","17","Brasil","Bahia","Macarani","Rod. para Vila das Graças 27,2 km E, ca. 4,4 km de Vila das Graças.","-40.413889","-15.771944",NA,NA,"Campos de Altitude sobre solo arenoso e Floresta de Encosta.",NA,NA,NA,NA,"HUEFS0062761",NA,"HUEFS0062761","560","600",NA,"40W24'50''","15S46'19''","Asteranae",NA,NA,NA,NA
"1159","2019-10-07 09:18:06-03","UEFS","HUEFS","37690","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","08",NA,"Harley, R.M.","53501","1999","03","13","Brasil","Bahia","Itaberaba","Serra do Orobó, na base, subindo da Faz. Monte Verde, lado Sul.","-44.191944","-11.326389",NA,NA,"Na sombra de mata estacional semidecídua.",NA,NA,NA,NA,"HUEFS0037690",NA,"HUEFS0037690","805","805",NA,"44W11'31''","11S19'35''","Asteranae",NA,NA,NA,NA
"1160","2019-10-07 09:18:06-03","UEFS","HUEFS","6547","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","08",NA,"Pinto, G.C.P.","348/83","1983","10","08","Brasil","Bahia","Candeias",NA,"-38.5505981445312","-12.667799949646","17657",NA,NA,"auto",NA,NA,NA,"HUEFS0006547",NA,"HUEFS0006547",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1161","2019-10-07 09:18:06-03","UEFS","HUEFS","15274","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","08",NA,"Cerqueira, A.dos S.","8","1987","05","08","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156","26018",NA,NA,"auto",NA,NA,NA,"HUEFS0015274",NA,"HUEFS0015274 HUEFS0015274_01",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1162","2019-10-07 09:18:06-03","UEFS","HUEFS","15133","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","08",NA,"Paraguassu, L.","492","1992","02","18","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156","26018",NA,NA,"auto",NA,NA,NA,"HUEFS0015133",NA,"HUEFS0015133",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1163","2019-10-07 09:18:06-03","UEFS","HUEFS","49654","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","08",NA,"Guedes, M.L.S.","2524","1992","01","09","Brasil","Bahia","Vera Cruz",NA,"-38.6086006164551","-12.9603004455566","27816",NA,NA,"auto",NA,NA,NA,"HUEFS0049654",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1164","2019-10-07 09:18:06-03","UEFS","HUEFS","11607","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","08",NA,"Queiroz, L.P.de","2780","1990","11","10","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818","41977",NA,NA,"auto",NA,NA,NA,"HUEFS0011607",NA,"HUEFS0011607",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1165","2020-07-10 11:20:41-03","UEFS","HUEFS","187452","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Nee",NA,NA,NA,"Carvalho, A.M.de","6815","1999","09","25","Brasil","Bahia","Jussari","Ca. 7,5 Km na estrada Jussari/Palmira. RPPN Serra do Teimoso.","-39.4953002929688","-15.1913995742798","21386",NA,"Região de mata higrófila Sul Baiana.","auto",NA,NA,NA,"HUEFS0187452",NA,"HUEFS0187452 HUEFS0187452_e1",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1166","2019-10-07 09:18:08-03","UEFS","HUEFS","226200","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","J.R.Stehmann","2018","09",NA,"Aline, R.T.","4","2015","09","07","Brasil","Bahia","Coaraci","Coleta à 18 Km em direção ao distrito de Inema. Próximo ao Sítio Dois Irmãos.","-39.5511016845703","-14.6408004760742","20388",NA,"Mata Higrófila Sul Baiana (Mata Atlântica). Solo silíco-argiloso.","auto",NA,NA,NA,"HUEFS0226200",NA,"HUEFS0226200 HUEFS0226200_e1",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1167","2019-10-07 09:18:08-03","UEFS","HUEFS","192630","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Silva, E.M.G.B.","128","2013","03","11","Brasil","Bahia","Santo Amaro","Comunidade quilombola pesqueira de São Brás, distrito de Santo Amaro/Bahia de Todos os Santos.","-38.7118988037109","-12.5466995239258","24929",NA,NA,"auto",NA,NA,NA,"HUEFS0192630",NA,"HUEFS0192630",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1168","2019-10-07 09:18:06-03","UEFS","HUEFS","922","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","08",NA,"Grupo Pedra do Cavalo","695","1980","09",NA,"Brasil","Bahia","Cachoeira","Est. Pedra do Cavalo.","-38.9557991027832","-12.6183004379272","26884",NA,NA,"auto",NA,NA,NA,"HUEFS0000922",NA,"HUEFS0000922",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1169","2020-07-10 11:20:41-03","UEFS","HUEFS","159365","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","J.R.Stehmann","2012","10",NA,"Pivari, M.O.D.","381","2005","05","05","Brasil","Mato Grosso do Sul","Campo Grande","Lago do Amor.","-54.6464004516602","-20.4428005218506","161190",NA,NA,"auto",NA,NA,NA,"HUEFS0159365",NA,"HUEFS0159365 HUEFS0159365_e1",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1170","2019-10-07 09:18:08-03","UEFS","HUEFS","83931","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","08",NA,"Proença, C.","2177","2000","06","29","Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama.","-47.9296989440918","-15.7797002792358","70570",NA,NA,"auto",NA,NA,NA,"HUEFS0083931",NA,"HUEFS0083931",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1171","2019-10-07 09:18:06-03","UEFS","HUEFS","28561","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-Silva","2009","08",NA,"Gasson, P.","PCD6023","1997","03","04","Brasil","Bahia","Morro do Chapéu","Ventura, beira de rio, um pouco acima do povoado.","-41.1561012268066","-11.5500001907349","98143",NA,NA,"auto",NA,NA,NA,"HUEFS0028561",NA,"HUEFS0028561",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1172","2019-10-07 09:18:08-03","UEFS","HUEFS","121702","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","P.D.Carvalho","2007","08",NA,"Conceição, A.A.","2457","2007","07","07","Brasil","Bahia","Macaúbas","Tinguí.","-42.789722","-13.086111",NA,NA,NA,NA,NA,NA,NA,"HUEFS0121702",NA,"HUEFS0121702","834","834",NA,"42W47'23''","13S5'10''","Asteranae",NA,NA,NA,NA
"1173","2019-10-07 09:18:08-03","UEFS","HUEFS","121405","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.",NA,NA,NA,NA,"Mariano, K.R.S.","12","2007","06","08","Brasil","Bahia","Juazeiro",NA,"-40.4986000061035","-9.41166973114014","76509",NA,"Mata ciliar (beira do rio).","auto",NA,NA,NA,"HUEFS0121405",NA,"HUEFS0121405",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1174","2019-10-07 09:18:08-03","UEFS","HUEFS","122641","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","R.M.Santos","2007","10",NA,"Santos, R.M.","1704","2007","07","02","Brasil","Bahia","São Desidério","BR 135.","-44.968889","-12.376944",NA,NA,"Caatinga arbórea e afloramento de calcário.",NA,NA,NA,NA,"HUEFS0122641",NA,"HUEFS0122641","505","505",NA,"44W58'8''","12S22'37''","Asteranae",NA,NA,NA,NA
"1175","2019-10-07 09:18:08-03","UEFS","HUEFS","130775","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.",NA,NA,NA,NA,"Lopes, M.M.M.","1368","2007","06","08","Brasil","Bahia","Coribe","Estrada de Saõ Félix do Coribe para Coribe. Região da microbacia do Rio Formoso. Ca. 4 Km após distrito de Colônia, virar á direita e seguir mais 2 Km.","-44.309722","-13.625833",NA,NA,"Caatinga arbórea ( mata ciliar).",NA,NA,NA,NA,"HUEFS0130775",NA,"HUEFS0130775","520","520",NA,"44W18'35''","13S37'33''","Asteranae",NA,NA,NA,NA
"1176","2019-10-07 09:18:08-03","UEFS","HUEFS","133379","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.",NA,"2007",NA,NA,"Arbo, M.M.","9424","2006","10","19","Argentina","Corrientes","Mburucuyá","P. N. Mbrucuyá, protero 2 chico, embracadero.","-58.04","-28.034167",NA,NA,NA,NA,NA,NA,NA,"HUEFS0133379",NA,"HUEFS0133379",NA,NA,NA,"58W2'24''","28S2'3''","Asteranae",NA,NA,NA,NA
"1177","2019-10-07 09:18:08-03","UEFS","HUEFS","158389","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.",NA,NA,NA,NA,"Popovkin, A.V.","654","2010","01","21","Brasil","Bahia","Entre Rios","Imbé.","-38","-12.05",NA,NA,"Mata atlântica.",NA,NA,NA,NA,"HUEFS0158389",NA,"HUEFS0158389",NA,NA,NA,"38W0'","12S3'","Asteranae",NA,NA,NA,NA
"1178","2019-10-07 09:18:08-03","UEFS","HUEFS","90402","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","D.Cardoso","2005","03",NA,"Queiroz, L.P.de","9826","2004","11","14","Brasil","Bahia","Itaberaba","Parte da ARIE pertencente a Itaberaba. Fazenda Bom Jardim. Estância Baleeiro.","-40.475833","-12.335",NA,NA,NA,NA,NA,NA,NA,"HUEFS0090402",NA,"HUEFS0090402","491","491",NA,"40W28'33''","12S20'6''","Asteranae",NA,NA,NA,NA
"1179","2019-10-07 09:18:08-03","UEFS","HUEFS","91342","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","D.Cardoso","2005","03",NA,"Queiroz, L.P.de","10024","2004","12","20","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Fazenda Sta. Maria (Bom Jardim).","-40.479167","-12.333611",NA,NA,NA,NA,NA,NA,NA,"HUEFS0091342",NA,"HUEFS0091342","574","574",NA,"40W28'45''","12S20'1''","Asteranae",NA,NA,NA,NA
"1180","2019-10-07 09:18:08-03","UEFS","HUEFS","160058","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.",NA,NA,NA,NA,"Carvalho-Sobrinho, J.G.de","2681","2010","02","27","Brasil","Bahia","Entre Rios","Fazenda Boa Vista 1.","-38.084400177002","-11.9419002532959","52418",NA,"Mata ombrófila densa secundária. Solo arenoso.","auto",NA,NA,NA,"HUEFS0160058",NA,"HUEFS0160058",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1181","2019-10-07 09:18:08-03","UEFS","HUEFS","85620","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M.F.Agra","2006","03",NA,"Queiroz, L.P.de","9552","2004","09","06","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Entrada para a Cachoeira do Fascínio.","-40.4939002990723","-12.2839002609253","68639",NA,NA,"auto",NA,NA,NA,"HUEFS0085620",NA,"HUEFS0085620",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1182","2017-11-22 11:46:19-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare",NA,"RRC ID Flag",NA,NA,NA,"R. P. Belém","2341","1966","5","27","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2341",NA
"1183","2015-03-07 08:29:24-03","F","FMNH-SEEDPLANTS","V0104522F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0104522F",NA,"V0104522F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1184","2015-03-07 08:29:24-03","F","FMNH-SEEDPLANTS","V0104523F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0104523F",NA,"V0104523F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1185","2015-03-07 08:29:24-03","F","FMNH-SEEDPLANTS","V0104524F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0104524F",NA,"V0104524F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1186","2015-03-07 08:29:24-03","F","FMNH-SEEDPLANTS","V0104525F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0104525F",NA,"V0104525F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1187","2015-03-07 09:05:24-03","F","FMNH-SEEDPLANTS","V0175871F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0175871F",NA,"V0175871F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1188","2019-09-04 19:27:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","axillare","Cestrum axillare puberula",NA,NA,NA,NA,NA,"J. S. Blanchet","1201",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,NA,NA,"puberula",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1189","2019-09-04 18:44:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","eriochiton","Cestrum eriochiton",NA,NA,NA,NA,NA,"F. Sellow","246",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1190","2018-05-14 17:28:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","eriochiton","Cestrum eriochiton",NA,"RRC ID Flag",NA,NA,NA,"F. Guimarães Moreira","20570","1937","5",NA,"Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"20570",NA
"1191","2015-03-07 08:29:37-03","F","FMNH-SEEDPLANTS","V0122194F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","eriochiton","Cestrum eriochiton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122194F",NA,"V0122194F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1192","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122245F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122245F",NA,"V0122245F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1193","2018-05-14 16:50:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,"RRC ID Flag",NA,NA,NA,"M. M. Arbo","1210","1976","11","10","Argentina","Corrientes",NA,NA,"-58","-29",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1210",NA
"1194","2018-11-28 13:03:27-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","9581","1984","7","5","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"9581",NA
"1195","2018-05-14 16:14:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,"RRC ID Flag",NA,NA,NA,"J. G. Kuhlmann","s.n.","1938","5","30","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1196","2019-09-04 18:45:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,"F. Sellow","314",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1197","2018-05-14 16:07:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,"RRC ID Flag",NA,NA,NA,"H. M. Curran","418","1915","7","12","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"418",NA
"1198","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122243F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122243F",NA,"V0122243F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1199","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122244F",NA,"V0122244F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1200","2018-06-28 11:47:21-03","F","FMNH-SEEDPLANTS","V0122246F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,"A. Schinini","15380","1978","9","13","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"South America",NA,NA,"V0122246F",NA,"V0122246F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1201","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122247F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122247F",NA,"V0122247F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1202","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122252F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122252F",NA,"V0122252F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1203","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122253F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122253F",NA,"V0122253F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1204","2018-06-28 11:46:49-03","F","FMNH-SEEDPLANTS","V0122248F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,"A. Schinini et al.","27752","1993","6","22","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"South America",NA,NA,"V0122248F",NA,"V0122248F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1205","2018-06-28 11:44:42-03","F","FMNH-SEEDPLANTS","V0122249F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,"A. Schinini","15357","1978","9","9","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"South America",NA,NA,"V0122249F",NA,"V0122249F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1206","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122250F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122250F",NA,"V0122250F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1207","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122251F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"South America",NA,NA,"V0122251F",NA,"V0122251F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1208","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122254F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122254F",NA,"V0122254F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1209","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122255F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122255F",NA,"V0122255F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1210","2015-03-07 08:29:39-03","F","FMNH-SEEDPLANTS","V0122256F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,"V0122256F",NA,"V0122256F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
