"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"1183","2019-11-13 11:26:57-03","USP","SPF","91411","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Laessoe, T","H52516","1992","03","02",NA,"Brasil",NA,NA,NA,"SPF00091411",NA,NA,NA,"DC.",NA,"Bahia",NA,NA,"Abaíra","-41.9","-13.233333","Nic Lughadha, E","1500","1550",NA,NA,"1999","-41.9","-13.233333",NA,NA,NA,NA,NA,NA,NA,NA
"1184","2019-11-13 11:26:57-03","USP","SPF","36472","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Lewis, GP","CFCR7472","1984","12","23",NA,"Brasil",NA,NA,NA,"SPF00036472",NA,NA,NA,"DC.",NA,"Bahia","Serra do Tombador",NA,"Jacobina","-40.5182991027832","-11.1806001663208","Rosa, PO",NA,NA,"62396","auto","2011",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"1185","2019-11-13 11:26:57-03","USP","SPF","41400","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Carvalho, AMV","1011","1981","12","19",NA,"Brasil",NA,NA,NA,"SPF00041400",NA,NA,NA,"DC.",NA,"Bahia",NA,NA,"Lençóis","-41.3899993896484","-12.563099861145","Santos, MF",NA,NA,"47385","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2019-11-13 11:26:57-03","USP","SPF","137199","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Fonseca, M","405","1998","10","10",NA,"Brasil",NA,NA,NA,"SPF00137199",NA,NA,NA,"DC.",NA,"Bahia","Chapada Diamantina",NA,"Mucugê","-41.3708000183105","-13.0052995681763","Santos, MF",NA,NA,"52493","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2019-11-13 11:26:57-03","USP","SPF","171400","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Conceição, AA","1012","2002","02","11",NA,"Brasil",NA,NA,NA,"SPF00171400",NA,NA,NA,"DC.",NA,"Bahia","Morro da Mãe Inácia",NA,"Palmeiras","-41.5588989257812","-12.5289001464844","Santos, MF","1100","1100","20767","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2019-11-13 11:26:57-03","USP","SPF","123407","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Conceição, AA","524","1997","04","16",NA,"Brasil",NA,NA,NA,"SPF00123407",NA,NA,NA,"DC.",NA,"Bahia","Morro do Pai Inácio",NA,"Palmeiras","-41.5588989257812","-12.5289001464844","Rosa, PO",NA,NA,"20767","auto","2011",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"1189","2019-11-13 11:26:57-03","USP","SPF","164713","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Nave, AG","1854","1997","08","15",NA,"Brasil",NA,NA,NA,"SPF00164713",NA,NA,NA,"DC.",NA,"Mato Grosso",NA,NA,"Porto dos Gaúchos","-57.4143981933594","-11.5353002548218","Lucas, EJ",NA,NA,"153528","auto","2004",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"1190","2019-11-13 11:26:57-03","USP","SPF","160896","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Nogueira, CP","s.n.","2001","12","03",NA,"Brasil",NA,NA,NA,"SPF00160896",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Biológica de Caratinga",NA,"Caratinga","-42.1391983032227","-19.7896995544434","Sobral, M",NA,NA,"49886","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2019-11-13 11:26:57-03","USP","SPF","21000","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Giulietti, AM","CFCR2203","1981","10","29",NA,"Brasil",NA,NA,NA,"SPF00021000",NA,NA,NA,"DC.",NA,"Minas Gerais",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807","Rosa, PO",NA,NA,"101169","auto","2011",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"1192","2019-11-13 11:26:57-03","USP","SPF","124540","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Kawasaki, ML","1018","1997","09","27",NA,"Brasil",NA,NA,NA,"SPF00124540",NA,NA,NA,"DC.",NA,"Minas Gerais",NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717","Santos, MF","1050","1050","67219","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2019-11-13 11:26:57-03","USP","SPF","145529","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Kawasaki, ML","875","1995","10","12",NA,"Brasil",NA,NA,NA,"SPF00145529",NA,NA,NA,"DC.",NA,"Minas Gerais",NA,NA,"Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","Kawasaki, ML","650","650","22479","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2019-11-13 11:26:57-03","USP","SPF","175557","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Santos, MF","83","2006","01","09",NA,"Brasil",NA,NA,NA,"SPF00175557",NA,NA,NA,"DC.",NA,"Minas Gerais","Serra do Ouro Branco",NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","Sobral, M",NA,NA,"13809","auto","2006",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"1195","2019-11-13 11:26:57-03","USP","SPF","64699","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Pirani, JR","CFSC11032","1988","01","11",NA,"Brasil",NA,NA,NA,"SPF00064699",NA,NA,NA,"DC.",NA,"Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","Rosa, PO",NA,NA,"26557","auto","2011",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"1196","2019-11-13 11:26:57-03","USP","SPF","20871","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Hensold, N","CFSC7737","1981","12","08",NA,"Brasil",NA,NA,NA,"SPF00020871",NA,NA,NA,"DC.",NA,"Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","Santos, MF",NA,NA,"26557","auto","2010",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"1197","2020-01-29 08:59:40-03","USP","SPF","20416","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Castro, NM","CFSC7622","1981","10","30",NA,"Brasil",NA,NA,NA,"SPF00020416",NA,NA,NA,"DC.",NA,"Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","Lucresia, L",NA,NA,"26557","auto","2019",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"1198","2020-01-29 08:59:40-03","USP","SPF","19498","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Mamede, MCH","CFSC7621","1981","10","30",NA,"Brasil",NA,NA,NA,"SPF00019498",NA,NA,NA,"DC.",NA,"Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","Lucresia, L",NA,NA,"26557","auto","2019",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"1199","2019-11-13 11:26:57-03","USP","SPF","19490","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Pirani, JR","CFSC7465","1981","10","04",NA,"Brasil",NA,NA,NA,"SPF00019490",NA,NA,NA,"DC.",NA,"Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","Santos, MF",NA,NA,"26557","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2019-11-13 11:26:57-03","USP","SPF","106773","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Campos, MTVA","CFSC13528","1993","11","20",NA,"Brasil",NA,NA,NA,"SPF00106773",NA,NA,NA,"DC.",NA,"Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","Kawasaki, ML",NA,NA,"26557","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2019-11-13 11:26:57-03","USP","SPF","106770","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Campos, MTVA","CFSC13524","1993","11","20",NA,"Brasil",NA,NA,NA,"SPF00106770",NA,NA,NA,"DC.",NA,"Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","Kawasaki, ML",NA,NA,"26557","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2019-11-13 11:26:57-03","USP","SPF","106726","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Campos, MTVA","CFSC13563","1993","11","21",NA,"Brasil",NA,NA,NA,"SPF00106726",NA,NA,NA,"DC.",NA,"Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","Santos, MF",NA,NA,"26557","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2019-11-13 11:26:57-03","USP","SPF","100934","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Campos, MTVA","CFSC13384","1993","09","21",NA,"Brasil",NA,NA,NA,"SPF00100934",NA,NA,NA,"DC.",NA,"Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","Rosa, PO",NA,NA,"26557","auto","2011",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"1204","2019-11-13 11:26:57-03","USP","SPF","192082","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Foresto, EB","131","2005","10","31",NA,"Brasil",NA,NA,NA,"SPF00192082",NA,NA,NA,"DC.",NA,"Minas Gerais","Parque Estadual do Rio Preto",NA,"São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895","Sobral, M",NA,NA,"26697","auto","2006",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"1205","2019-11-13 11:26:57-03","USP","SPF","192081","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Foresto, EB","151","2005","11","01",NA,"Brasil",NA,NA,NA,"SPF00192081",NA,NA,NA,"DC.",NA,"Minas Gerais","Parque Estadual do Rio Preto",NA,"São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895","Sobral, M",NA,NA,"26697","auto","2006",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"1206","2019-11-13 11:26:57-03","USP","SPF","144266","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Silva, JM","560","1988","12","13",NA,"Brasil",NA,NA,NA,"SPF00144266",NA,NA,NA,"DC.",NA,"Paraná",NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895","Lima, DF",NA,NA,"12577","auto","2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"1207","2019-11-13 11:26:57-03","USP","SPF","137906","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Silva, JM","1615","1995","12","19",NA,"Brasil",NA,NA,NA,"SPF00137906",NA,NA,NA,"DC.",NA,"Paraná","Serra Piramirim",NA,"Piraquara","-49.0633010864258","-25.4416999816895","Lima, DF",NA,NA,"12577","auto","2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"1208","2019-11-13 11:27:04-03","USP","SPF","193740","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Araújo, AC","1787","2009","05","23",NA,"República Dominicana",NA,NA,NA,"SPF00193740",NA,NA,NA,"DC.",NA,"La Vega","Camino Manabao.",NA,"Jarabacoa",NA,NA,"Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2019-11-13 11:27:04-03","USP","SPF","147119","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Nicolack, V","94","1989","12","15",NA,"Brasil",NA,NA,NA,"SPF00147119",NA,NA,NA,"DC.",NA,"Paraná",NA,NA,"Colombo","-49.2242012023926","-25.2917003631592","Sobral, M",NA,NA,"13536","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2019-11-13 11:27:04-03","USP","SPF","185606","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Francisco, EM","s.n.","1998","10","30",NA,"Brasil",NA,NA,NA,"SPF00185606",NA,NA,NA,"DC.",NA,"Paraná",NA,NA,"São Jerônimo da Serra","-50.7411003112793","-23.7275009155273","Soares-Silva, LH",NA,NA,"30511","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2019-11-13 11:27:04-03","USP","SPF","19385","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Hatschbach, G","40398","1977","10","25",NA,"Brasil",NA,NA,NA,"SPF00019385",NA,NA,NA,"DC.",NA,"Paraná",NA,NA,"Tijucas do Sul","-49.1988983154297","-25.9281005859375","Hatschbach, G",NA,NA,"25228","auto","1979",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"1212","2019-11-13 11:27:04-03","USP","SPF","137907","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Ribas, OS","2220","1997","12","31",NA,"Brasil",NA,NA,NA,"SPF00137907",NA,NA,NA,"DC.",NA,"Paraná","Serra da Papanduva",NA,"Tijucas do Sul","-49.1988983154297","-25.9281005859375","Kawasaki, ML",NA,NA,"25228","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2019-11-13 11:27:04-03","USP","SPF","31596","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Araújo, D","4512","1981","06","03",NA,"Brasil",NA,NA,NA,"SPF00031596",NA,NA,NA,"Kiaersk.",NA,"Rio de Janeiro",NA,NA,"Macaé","-41.7868995666504","-22.3708000183105","Martins, D",NA,NA,"47209","auto","1983",NA,NA,"03","01",NA,NA,NA,NA,NA,NA
"1214","2019-11-13 11:27:04-03","USP","SPF","41534","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Hoehne, W","5995","1965","05","24",NA,"Brasil",NA,NA,NA,"SPF00041534",NA,NA,NA,"Kiaersk.",NA,"Rio de Janeiro",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","Kawasaki, ML",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2019-11-13 11:27:04-03","USP","SPF","19600","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Hoehne, W","5995","1965","05","24",NA,"Brasil",NA,NA,NA,"SPF00019600",NA,NA,NA,"Kiaersk.",NA,"Rio de Janeiro",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","Kawasaki, ML",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2019-11-13 11:27:04-03","USP","SPF","206471","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Farney, C","4275","2000","10","25",NA,"Brasil",NA,NA,NA,"SPF00206471",NA,NA,NA,"Kiaersk.",NA,"Rio de Janeiro",NA,NA,"São Pedro da Aldeia","-42.1027984619141","-22.8391990661621","Souza, M","300","300","20879","auto","2010",NA,NA,"10","20",NA,NA,NA,NA,NA,NA
"1217","2019-11-13 11:27:04-03","USP","SPF","206474","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Farney, C","4269","2000","10","25",NA,"Brasil",NA,NA,NA,"SPF00206474",NA,NA,NA,"Kiaersk.",NA,"Rio de Janeiro",NA,NA,"São Pedro da Aldeia","-42.1027984619141","-22.8391990661621","Souza, M",NA,NA,"20879","auto","2010",NA,NA,"10","20",NA,NA,NA,NA,NA,NA
"1218","2019-11-13 11:27:04-03","USP","SPF","212994","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Silva, JON","54","2008","11","09",NA,"Brasil",NA,NA,NA,"SPF00212994",NA,NA,NA,"Kiaersk.",NA,"Rio Grande do Norte","Parque Estadual Dunas de Natal",NA,"Natal","-35.209400177002","-5.79500007629395","Silva, JON",NA,NA,"12751","auto","2008",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"1219","2019-11-13 11:27:04-03","USP","SPF","193080","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Farney, C","2887","1991","11","19",NA,"Brasil",NA,NA,NA,"SPF00193080",NA,NA,NA,"Kiaersk.",NA,"Sergipe",NA,NA,"Barra dos Coqueiros","-37.0386009216309","-10.9089002609253","Proença, C",NA,NA,"26796","auto","2009",NA,NA,"06","12",NA,NA,NA,NA,NA,NA
"1220","2020-12-02 09:07:31-03","UNITINS","HUTO","1859","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Santos, E.R.","1611","2008","07","02",NA,"Brasil",NA,NA,"Árvore com cerca de 4 m de altura. Flores brancas. Caule liso e marrom.; Cerradão em conxexão com mata de galeria estrieta","HUTO001859",NA,NA,NA,"DC.",NA,"Tocantins","Fazenda Capanga",NA,"Rio Sono","-47.48","-9.982222","Faria-Junior, J.",NA,NA,NA,NA,"2011","-47.48","-9.982222","07",NA,NA,NA,NA,NA,NA,NA
"1221","2020-12-02 09:07:31-03","UNITINS","HUTO","1884","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Santos, E.R.","1780","2008","12","27",NA,"Brasil",NA,NA,"Árvore com cerca de 10 m de altura. Frutos jovens verde e preto quando maduro; Mata de galeria","HUTO001884",NA,NA,NA,"DC.",NA,"Tocantins","Área de influência da UHE Novo Acordo","HUTO001884","Novo Acordo","-47.416111","-10.093056","Junior, J.F.",NA,NA,NA,NA,"2011","-47.416111","-10.093056","04",NA,NA,NA,NA,NA,NA,NA
"1222","2021-03-25 13:52:51-03","UNIVILLE","JOI","7987","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Gasper, A. L.","359","2006","01","12",NA,"Brasil",NA,NA,NA,"JOI007987",NA,NA,NA,"DC.",NA,"Paraná","Próximo ao MBM e Trilho do Trem.","JOI007987","Curitiba","-49.2731018066406","-25.4277992248535","M. Sobral",NA,NA,"25180","auto","1905",NA,NA,"07","04",NA,NA,NA,NA,NA,NA
"1223","2021-03-25 13:52:51-03","UNIVILLE","JOI","7762","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","E.M. Francisco",NA,"1998","10","30",NA,"Brasil",NA,NA,"; HABITO: Árvore","JOI007762",NA,NA,NA,"DC.",NA,"Paraná","Rancho Carolina - Bosque da sede.","JOI007762","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto","2020",NA,NA,"08","04",NA,NA,NA,NA,NA,NA
"1224","2021-03-25 13:52:51-03","UNIVILLE","JOI","1640","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","F.C.S. Vieira","582","2004","12","01",NA,"Brasil",NA,NA,"; HABITAT: próximo ao leito do rio Saí Mirim; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta ombrófila Densa de Restinga","JOI001640",NA,NA,NA,"DC.",NA,"Santa Catarina","Samambaial.","JOI001640","Itapoá","-48.6161003112793","-26.1168994903564","M.E.G. Sobral","5","5","18121","auto","2004",NA,NA,"12","23",NA,NA,NA,NA,NA,NA
"1225","2019-10-07 09:34:49-03","UEFS","HUEFS","87013","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","corymbosa","Aulomyrcia corymbosa","Sem coletor","742",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0087013","Angiospermae","Myrtales",NA,"(DC.) O.Berg","Holótipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1226","2019-10-07 09:34:49-03","UEFS","HUEFS","86994","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","detergens","Aulomyrcia detergens","Blanchet","3442",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086994","Angiospermae","Myrtales",NA,"(Miq.) O.Berg","Isótipo","Bahia",NA,NA,"Jacobina","-40.5182991027832","-11.1806001663208",NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1227","2019-10-07 09:34:49-03","UEFS","HUEFS","86995","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","detergens","Aulomyrcia detergens","Blanchet","3442",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086995","Angiospermae","Myrtales",NA,"(Miq.) O.Berg","Isótipo","Bahia",NA,NA,"Jacobina","-40.5182991027832","-11.1806001663208",NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1228","2019-10-07 09:34:50-03","UEFS","HUEFS","87853","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","paraensis","Aulomyrcia paraensis","Spruce, R.","824","1850","08",NA,NA,"Brasil",NA,NA,NA,"HUEFS0087853","Angiospermae","Myrtales",NA,"O.Berg","Isótipo","Pará","In Vicinibus Santarém.",NA,"Santarém","-54.7083015441895","-2.44305992126465",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1229","2019-10-07 09:34:50-03","UEFS","HUEFS","87821","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","spruceana","Aulomyrcia spruceana","Spruce, R.",NA,"1851","04",NA,NA,"Brasil",NA,NA,NA,"HUEFS0087821","Angiospermae","Myrtales",NA,"O.Berg","Isótipo","Pará","In vicinibus Barra.",NA,"Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1230","2019-10-07 09:35:31-03","UEFS","HUEFS","110080","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Couto, A.P.L.","158","2006","05","21",NA,"Brasil",NA,NA,NA,"HUEFS0110080","Angiospermae","Myrtales",NA,"DC.",NA,"Bahia",NA,NA,"Lençóis","-41.383333","-12.566667","P.S.Neves",NA,NA,NA,NA,"2018","41W23'","12S34'","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1231","2019-10-07 09:35:31-03","UEFS","HUEFS","158863","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Santos, D.L.dos","51","2010","01","30",NA,"Brasil",NA,NA,NA,"HUEFS0158863","Angiospermae","Myrtales",NA,"DC.",NA,"Bahia","Começo do Vale do Cano.","HUEFS0158863","Igatu","-41.3","-12.883333","M.Sobral",NA,NA,NA,NA,"2012","41W18'","12S53'","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1232","2019-10-07 09:35:31-03","UEFS","HUEFS","158845","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Santos, D.L.dos","33","2010","01","22",NA,"Brasil",NA,NA,NA,"HUEFS0158845","Angiospermae","Myrtales",NA,"DC.",NA,"Bahia","Entre o vale da fumaça e vale da sucupira.","HUEFS0158845","Igatu","-41.3","-12.883333","M.Sobral",NA,NA,NA,NA,"2012","41W18'","12S53'","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1233","2020-05-08 11:13:48-03","UEFS","HUEFS","57453","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Nascimento, L.M.","452","2000","10","31",NA,"Brasil",NA,NA,"Mata estacional.","HUEFS0057453","Angiospermae","Myrtales",NA,"DC.",NA,"Pernambuco","Mata do Malhada.","HUEFS0057453","Brejo da Madre de Deus","-36.577222","-8.223333","M.F.Santos","565","960",NA,NA,NA,"36W34'38''","8S13'24''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1234","2019-10-07 09:35:31-03","UEFS","HUEFS","100561","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Fonseca, R.B.S.","8","2005","01","20",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0100561","Angiospermae","Myrtales",NA,"DC.",NA,"Bahia","Morro da Mãe Inácia.","HUEFS0100561","Palmeiras","-41.466667","-12.45","P.S.Neves","1000","1150",NA,NA,"2018","41W28'","12S27'","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1235","2019-10-07 09:35:31-03","UEFS","HUEFS","100588","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Fonseca, R.B.S.","35","2005","04","22",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0100588","Angiospermae","Myrtales",NA,"DC.",NA,"Bahia","Morro da Mãe Inácia.","HUEFS0100588","Palmeiras","-41.466667","-12.45","P.S.Neves","1000","1150",NA,NA,"2018","41W28'","12S27'","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1236","2019-10-07 09:35:31-03","UEFS","HUEFS","102467","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Fonseca, R.B.S.","39","2005","10","03",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0102467","Angiospermae","Myrtales",NA,"DC.",NA,"Bahia","Morro da Mãe Inácia.","HUEFS0102467","Palmeiras","-41.466667","-12.45","P.S.Neves","1000","1150",NA,NA,"2018","41W28'","12S27'","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1237","2019-10-07 09:35:31-03","UEFS","HUEFS","6925","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Queiroz, L.P.de","1226","1986","11","18",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0006925","Angiospermae","Myrtales",NA,"DC.",NA,"Bahia","Serra de Jacobina a SE da cidade.","HUEFS0006925","Jacobina","-40.0025","-11.011667","Lucresia, Melo, Neves & Stadnik","520","770",NA,NA,"2019","40W0'9''","11S0'42''","07",NA,"Rosanae",NA,NA,NA,NA,NA
"1238","2019-10-07 09:35:31-03","UEFS","HUEFS","100072","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Sendulsky, T.","1169","1970","11","11",NA,"Brasil",NA,NA,NA,"HUEFS0100072","Angiospermae","Myrtales",NA,"DC.",NA,"São Paulo","Jardim Botânico do Parque do Estado.","HUEFS0100072","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
