"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"924","2019-11-13 11:21:13-03","USP","SPF","99848","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Baitello, JB","Bernacci, LC","1995","01","10","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"SPF00099848",NA,NA,NA,NA,"968","Estação Experimental do IAC.",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"925","2020-01-14 12:01:43-03","USP","SPF","231946","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Barretto, EHP","Barretto, EHP","2015","09","29","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00231946",NA,"2015","11",NA,"576",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"926","2020-01-14 12:01:43-03","USP","SPF","231935","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Barretto, EHP","Pascalicchio, FF","2015","07","29","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Coordenadas:&nf;&nf;UTM: 23K&nf;X=318398, Y=73549915","SPF00231935",NA,"2015","08",NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"927","2019-11-13 11:21:13-03","USP","SPF","11129","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Assis, LCS","Hoehne, W","1943","09","08","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00011129",NA,"2009","10",NA,"s.n.","Horto Fac. Farmácia São Paulo.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"928","2019-11-13 11:21:13-03","USP","SPF","166821","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Assis, LCS","Rossi, L","1984","08","20","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00166821",NA,"2009","10",NA,"s.n.","Mata da COHAB - Ex propriedade do Instituto Adventista. Estrada de Itapecerica.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"929","2019-11-13 11:21:15-03","USP","SPF","193282","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez","Vattimo-Gil, I","Martinelli, G","1984","11","07","Brasil","Rio de Janeiro","Guapimirim","-42.833333","-22.433333","-42.833333","-22.433333","250","250",NA,"SPF00193282",NA,"1986","01",NA,"10272","Estação Ecológica Estadual do Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2021-03-25 13:52:26-03","UNIVILLE","JOI","11958","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","M. Verdi","Verdi, M.","2010","04","14","Brasil","Santa Catarina","Grão Pará","-49.322222","-28.17","49º19'20''W","28º10'12''S","332","332","; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011958",NA,"2010","04","14","4443","Barra do Rio do Meio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2021-03-25 13:52:26-03","UNIVILLE","JOI","11949","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","A. Quinet","E.M. Martins","2010","08","30","Brasil","Santa Catarina","Canoinhas","-50.384167","-26.193056","50º23'3''W","26º11'35''S","946","946","; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI011949",NA,"2010","09","15","1","Embrapa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2021-03-25 13:52:26-03","UNIVILLE","JOI","11441","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","A. Stival-Santos","A. Stival-Santos","2010","02","01","Brasil","Santa Catarina","Angelina","-49.049444","-27.630278","49º2'58''W","27º37'49''S","590","590","Florística IFFSC 314 (arbórea); HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Ecótono Floresta O. Densa e F.O. Mista","JOI011441",NA,"2010","02","01","1651","Rancho das Tábuas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2021-03-25 13:52:26-03","UNIVILLE","JOI","18043","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Vieira, F.C.S.","Vieira, F.C.S. & Longen, F.","2019","02","05","Brasil","Paraná","Tijucas do Sul",NA,"-25.998056",NA,"25º59'53''S","870","870","Flor Branca Habitat: Floresta Ombrófila Mista Habito: Árvore","JOI018043",NA,"2019","02","05","2470","Estrada Laranjeiras, Ambrósios, próximo ao bar do Zé da Gaita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2021-03-25 13:52:26-03","UNIVILLE","JOI","11919","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","A. Quinet","A. Stival-Santos","2010","03","17","Brasil","Santa Catarina","São José","-48.689444","-27.540278","48º41'22''W","27º32'25''S","135","135","; HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011919",NA,"2010","09","15","2166","Forquilhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2021-03-25 13:52:26-03","UNIVILLE","JOI","11947","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","A. Quinet","E.M. Martins","2010","08","30","Brasil","Santa Catarina","Canoinhas","-50.384167","-26.193056","50º23'3''W","26º11'35''S","946","946","; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI011947",NA,"2010","09","15","2","Embrapa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2021-03-25 13:52:26-03","UNIVILLE","JOI","10033","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Brotto, M.L.","Brotto M.L.","2010","01","30","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"950","950","; HABITO: Árvore; TIPO VEGETACIONAL: FOM Montana","JOI010033",NA,"2010","01","30","414","Bosque Martin Lutero.",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"937","2021-03-25 13:52:26-03","UNIVILLE","JOI","3786","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Marcos Sobral","Marcos Sobral","2002","02","08","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"; HABITAT: floresta; HABITO: arbórea","JOI003786",NA,"2002","02","08",NA,"Parque das Nascentes.",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA
"938","2021-03-25 13:52:26-03","UNIVILLE","JOI","4569","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","J. Cordeiro","Marcos Sobral","2002","02","08","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"350","350","FNMA. Florística. Nº antigo:20; HABITAT: floresta; HABITO: arbórea","JOI004569",NA,NA,NA,NA,NA,"Parque das Nascentes.",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA
"939","2021-03-25 13:52:26-03","UNIVILLE","JOI","5102","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","F.C.S. Vieira","F.C.S. Vieira","2004","03","01","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"50","50","; HABITAT: topo da ilha; HABITO: árvore, terrestre","JOI005102",NA,"2005","03","03","666","Ilha da Grande.",NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA
"940","2021-03-25 13:52:26-03","UNIVILLE","JOI","5101","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"F.C.S. Vieira","2005","02","27","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"50","50","; HABITAT: terrestre; HABITO: Árvore; TIPO VEGETACIONAL: Floresta submontana","JOI005101",NA,NA,NA,NA,"864","Ilha Grande.",NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA
"941","2021-03-25 13:52:26-03","UNIVILLE","JOI","7489","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Verdi, M.","Verdi, M.","2007","04","28","Brasil","Santa Catarina","Trombudo Central","-49.7902984619141","-27.2992000579834",NA,NA,NA,NA,NA,"JOI007489",NA,"2007","05","25",NA,"Vila Teodoro.",NA,NA,NA,NA,NA,NA,NA,"10681","auto",NA,NA,NA,NA
"942","2021-03-25 13:52:26-03","UNIVILLE","JOI","7547","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","M. Verdi","Verdi, M.","2007","04","28","Brasil","Santa Catarina","Trombudo Central","-49.7902984619141","-27.2992000579834",NA,NA,NA,NA,NA,"JOI007547",NA,"2007","05","25",NA,"Vila Teodoro.",NA,NA,NA,NA,NA,NA,NA,"10681","auto",NA,NA,NA,NA
"943","2019-10-07 09:23:06-03","UEFS","HUEFS","14056","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Silva, J.M.","1992","05","08","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"HUEFS0014056","HUEFS0014056",NA,NA,NA,"1118",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"46557","auto","Magnolianae",NA,NA,NA
"944","2019-10-07 09:23:06-03","UEFS","HUEFS","32109","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","P.L.R.Moraes","Hoehne, W.","1943","09","08","Brasil","São Paulo","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,"HUEFS0032109","HUEFS0032109","2008","06",NA,"1166",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"20999","auto","Magnolianae",NA,NA,NA
"945","2019-10-07 09:23:06-03","UEFS","HUEFS","166917","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","H.van der Werff","Silva, I.A.","1982","11","29","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Mata de tabuleiro.","HUEFS0166917","HUEFS0166917","1991","10",NA,"363","Reserva Natural Vale.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"48094","auto","Magnolianae",NA,NA,NA
"946","2019-10-07 09:23:06-03","UEFS","HUEFS","118643","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"França, G.S.","2004","07","07","Brasil","Minas Gerais","Pingo d' Água","-42.426389","-19.725278","42W25'35''","19S43'31''","259","259","Floresta estacional semidecidual submontana.","HUEFS0118643","HUEFS0118643",NA,NA,NA,"617","Fazenda Sacramento.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"947","2019-10-07 09:23:06-03","UEFS","HUEFS","106525","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Moraes, P.L.R.de","2000","11","21","Brasil","Paraná","Bocaiúva do Sul","-48.822778","-25.089444","48W49'22''","25S5'22''","10","10",NA,"HUEFS0106525","HUEFS0106525",NA,NA,NA,"2332","margem Rio Capivari.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"948","2019-10-07 09:23:06-03","UEFS","HUEFS","210401","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Delfini, C.","2012","05","14","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43","-18","43W","18S","790","790","Cerrado de altitude.","HUEFS0210401","HUEFS0210401",NA,NA,NA,"455","Parque Estadual do Rio Preto, proximidades da prainha.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"949","2019-10-07 09:23:06-03","UEFS","HUEFS","186106","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Caxambu, M.G.","2006","07","29","Brasil","Minas Gerais","Boa Esperança","-45.473333","-21.116111","45W28'24''","21S6'58''","846","846","Cerradão.","HUEFS0186106","HUEFS0186106",NA,NA,NA,"1144","Fazenda Caxambu (Estrada Boa Esperança - Coqueiral, Km 15).",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"950","2019-10-07 09:23:06-03","UEFS","HUEFS","189127","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Braga, J.M.A.","1997","08","05","Brasil","Rio de Janeiro",NA,"-43.266667","-22.55","43W16'0''","22S33'0''","50","50","Mata alterada densa.","HUEFS0189127","HUEFS0189127",NA,NA,NA,"4302","Duque de Caxias. Reserva da Petrobras. Trilha ao redor da barragem.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"951","2019-10-07 09:23:06-03","UEFS","HUEFS","194868","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Brotto, M.L.","2011","04","16","Brasil","Paraná","Ponta Grossa","-49.991389","-25.231944","49W59'29''","25S13'55''","1010","1010","Floresta Ombrófila Mista.","HUEFS0194868","HUEFS0194868",NA,NA,NA,"620","Capão da Fortaleza.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"952","2019-10-07 09:23:06-03","UEFS","HUEFS","194869","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Brotto, M.L.","2011","04","16","Brasil","Paraná","Ponta Grossa","-49.991389","-25.231944","49W59'29''","25S13'55''","1010","1010","Floresta Ombrófila Mista.","HUEFS0194869","HUEFS0194869",NA,NA,NA,"621","Capão da Fortaleza.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"953","2019-10-07 09:23:06-03","UEFS","HUEFS","194870","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Brotto, M.L.","2011","04","17","Brasil","Paraná","Jaguariaíva","-49.658889","-24.161389","49W39'32''","24S9'41''","737","737","Floresta Ombrófila Mista.","HUEFS0194870","HUEFS0194870",NA,NA,NA,"628","Parque Estadual do Cerrado.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"954","2019-10-07 09:23:06-03","UEFS","HUEFS","195717","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Brotto, M.L.","2011","04","16","Brasil","Paraná","Ponta Grossa","-49.991111","-25.2325","49W59'28''","25S13'57''","1010","1010","Floresta ombrófila mista.","HUEFS0195717","HUEFS0195717",NA,NA,NA,"619","Capão da Fortaleza.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"955","2019-10-07 09:23:06-03","UEFS","HUEFS","195718","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Brotto, M.L.","2011","04","16","Brasil","Paraná","Ponta Grossa","-49.991389","-25.231944","49W59'29''","25S13'55''","1010","1010","Floresta ombrófila mista.","HUEFS0195718","HUEFS0195718",NA,NA,NA,"620","Capão da Fortaleza.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"956","2019-10-07 09:23:06-03","UEFS","HUEFS","195719","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Brotto, M.L.","2011","04","16","Brasil","Paraná","Ponta Grossa","-49.991389","-25.231944","49W59'29''","25S13'55''","1010","1010","Floresta ombrófila mista.","HUEFS0195719","HUEFS0195719",NA,NA,NA,"621","Capão da Fortaleza.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"957","2019-10-07 09:23:06-03","UEFS","HUEFS","195722","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Brotto, M.L.","2011","04","17","Brasil","Paraná","Jaguariaíva","-49.658889","-24.161389","49W39'32''","24S9'41''","737","737","Floresta ombrófila mista.","HUEFS0195722","HUEFS0195722",NA,NA,NA,"628","Parque Estadual do Cerrado.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"958","2019-10-07 09:23:06-03","UEFS","HUEFS","208096","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Felitto, G.","2013","07","09","Brasil","Paraná","Tijucas do Sul","-49.065","-25.801944","49W3'54''","25S48'7''","889","889","Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","HUEFS0208096","HUEFS0208096",NA,NA,NA,"591","APA de Guaratuba.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"959","2019-10-07 09:23:06-03","UEFS","HUEFS","145817","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","P.Moraes","Magalhães, M.","1943","01","31","Brasil","Minas Gerais","Itabira","-43.2268981933594","-19.6191997528076",NA,NA,NA,NA,NA,"HUEFS0145817","HUEFS0145817","2010","02",NA,"4874","Alto do Cruzeiro.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"33779","auto","Magnolianae",NA,NA,NA
"960","2019-10-07 09:23:06-03","UEFS","HUEFS","202200","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Barbosa, T.D.M.","2008","11","09","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"HUEFS0202200","HUEFS0202200",NA,NA,NA,"1009","Estação Biológica de Santa Lúcia. Início da trilha seca, próximo ao rio Timbuí, lado direito da trilha.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"23813","auto","Magnolianae",NA,NA,NA
"961","2019-10-07 09:23:06-03","UEFS","HUEFS","49222","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Silva, J.M.","1999","10","05","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Floresta atlântica.","HUEFS0049222","HUEFS0049222",NA,NA,NA,"3093","Parque das Lauráceas.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"41885","auto","Magnolianae",NA,NA,NA
"962","2019-11-22 16:08:22-03","UEFS","HUEFS","166916","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","D.A.Folli",NA,"1990","01","25","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Mata de tabuleiro.","HUEFS0166916","HUEFS0166916","1993","05",NA,"1082","Reserva Natural Vale. Próximo a Torre.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"48094","auto","Magnolianae",NA,NA,NA
"963","2019-10-07 09:23:06-03","UEFS","HUEFS","210259","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Colleta, G.D.","2013","05","02","Brasil","São Paulo","Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"HUEFS0210259","HUEFS0210259",NA,NA,NA,"1145","Reserva Particular da votorantim (CBA), UHE Alecrim, trilha da Chaminé, beira do Ribeirão do Veado.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"41034","auto","Magnolianae",NA,NA,NA
"964","2019-10-07 09:23:06-03","UEFS","HUEFS","210248","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Colleta, G.D.","2013","05","01","Brasil","São Paulo","Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"HUEFS0210248","HUEFS0210248",NA,NA,NA,"1099","Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"41034","auto","Magnolianae",NA,NA,NA
"965","2018-05-14 17:44:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,"RRC ID Flag","F. C. Hoehne","1931","10","6","Brazil","São Paulo",NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28338",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"28338"
"966","2015-03-07 08:33:49-03","F","FMNH-SEEDPLANTS","V0157260F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0157260F","V0157260F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"967","2015-03-07 08:34:11-03","F","FMNH-SEEDPLANTS","V0169449F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169449F","V0169449F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"968","2015-03-07 08:34:11-03","F","FMNH-SEEDPLANTS","V0169450F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169450F","V0169450F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"969","2015-03-07 08:34:14-03","F","FMNH-SEEDPLANTS","V0169565F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169565F","V0169565F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"970","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169566F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169566F","V0169566F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"971","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169567F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169567F","V0169567F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"972","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169568F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169568F","V0169568F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"973","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169569F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169569F","V0169569F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"974","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169570F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169570F","V0169570F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"975","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169571F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169571F","V0169571F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"976","2015-03-07 08:34:15-03","F","FMNH-SEEDPLANTS","V0169572F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0169572F","V0169572F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
