"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"399","2014-01-01 11:23:00-02","MO","MOBOT","3255962","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R. Vilhena|Edith L. Taylor|George E. Schatz|R. Thimothy|Carlos S. Rosário|M.R. dos Santos","Vilhena 1012","South America","Brazil","Maranhão",NA,NA,NA,NA,"R.L. Liesner","1983","3","14",NA,"Funai, a 40 km da cidade do Arame.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2011-03-24 10:03:00-03","MO","MOBOT","3256135","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","A. Ducke","Ducke 613","South America","Brazil","Pará",NA,NA,NA,NA,NA,"1940","10","19",NA,"Mosqueiro, in relictis silva non inundabilis ad ripas altas fluvii.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2015-01-31 16:02:00-02","MO","MOBOT","3256302","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R.S. Saraiva|L. de Lima","Saraiva 1521","South America","Brazil","Acre",NA,NA,NA,NA,"Barneby","1992","4","15",NA,"Mun. Brailéia: Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 1, M339. Floresta Primária de Terra Firma.","-72.7","-9.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2009-07-24 16:01:00-03","MO","MOBOT","3256639","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C.A. Cid Ferreira","Cid Ferreira 7439","South America","Brazil","Rondônia",NA,NA,NA,NA,"R. Barneby","1986","6","13",NA,"Mun. de Porto Velho, área do Reservatório da Usina Hidrelétrica de Samuel. Mata de terra firme, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2013-08-23 04:12:00-03","MO","MOBOT","3257324","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Milton G. da Silva","Silva 5807","South America","Brazil","Pará",NA,NA,NA,NA,"R.L. Liesner","1980","11","8",NA,"Tucuruí, BR 263 km 16. Campina de areia banca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","3329197","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R. Chávez de Michel|Stephan G. Beck|M.E. Capra","Michel 2231","South America","Bolivia","Beni",NA,NA,NA,NA,"R. de Michel","1993","9","24","Vaca Diez","29 km de Riberalta hacia Cachuela Esperanza, Propiedad La Jungla. Bosque alto mayormente siempreverde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2008-09-18 03:33:00-03","MO","MOBOT","940278","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Antony Jardim","Jardim 618","South America","Bolivia","Pando",NA,NA,NA,NA,"L. Arroyo (USZ)","1994","5","1","Manuripi","35 km al norte de Puerto América, entrando bosque alto cerca Alianza X-1, pozo antigua de Mobil con Bertholettia, Couratari, Eschweilera, Cariniana, Apuleia, Hymenea, Hymenolobium, Enterolobium, Parkia, Amburana, Dialium, Brosimum, Pseudolmedia, Castilla, Ficus, Coussapoa, Microphilis, Diploon, Chrysophyllum, Pouteria, Aspidosperma, Virola, Iryanthera, Tetragastris, Mezilaurus, Iriartea, Chelyocarpus,.... Substrato ultisol con mucho hierro.","-67.98333","-11.73333","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2011-06-09 17:24:00-03","MO","MOBOT","97129","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Percy Núñez V.","Núñez Vargas 5529","South America","Peru","Madre de Dios",NA,NA,NA,NA,"R. Liesner","1986","7","28","Manu","Manu Park, Cocha Cashu uplands.","-71.16666","-11.75","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-22","4",NA
"407","2018-04-23 10:36:00-03","MO","MOBOT","101040913","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","A.L. Pires da Silveira|Douglas C. Daly|E.C. Oliveira|et al.","Pires da Silveira 861","South America","Brazil","Rondônia",NA,NA,NA,NA,NA,"2016","6","5","Porto Velho","RESEX Lago do Cuniã.","-63.9039001464844","-8.76194000244141",NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"408","2009-07-24 16:01:00-03","MO","MOBOT","3257102","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C.A. Cid Ferreira","Cid Ferreira 9478","South America","Brazil","Amazonas",NA,NA,NA,NA,"J. Grimes","1987","11","6",NA,"Mun. Monte Alegre, Pará. Serra da Paituna, próxima á Pedra do Pilão, a 30 km de Monte Alegre. Cerrado aberto, solo arenoso com afloramento rochoso.","-54.25","-1.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2014-11-03 21:04:00-02","MO","MOBOT","3255796","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Brian M. Boom|M. Pacheco|E. Palheta|S. de Souza","Boom 8734","South America","Brazil","Amazonas",NA,NA,NA,NA,"R. Barneby","1988","12","4",NA,"Distrito Agropecuário, Reserva 1501 (km 41) of the WWF/INPA MCS Project. Non-flooded moist forest.","-59.7277778","-2.4072222","50.00000000","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","3253639","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Gwilym P. Lewis","Lewis 1421","South America","Brazil","Roraima",NA,NA,NA,NA,"G.P. Lewis","1987","3","8",NA,"Mpio. de Boa Vista, Reserva Ecologica de Maraca. Estrada from base comp to Santa Rosa. Seasonal evergreen forest.","-61.83333","3.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-08-31 08:51:48-03","INPA","INPA","217498","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Oliveira, ACA","243","Southern America","Brasil","Amazonas",NA,NA,"INPA0217498","INPA0217498 INPA0217498_e","Mello, AT; Azevedo, AB de","2004","11","21","Presidente Figueiredo","Reserva ZF3, BR 174, km 64, Reserva ZF-3, BR 174, Km 64. Floresta primária de platô. Área do Projeto TEAM. Parcela do Km 37 da ZF-3, sub parcela 21, indivíduo nº 478.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333","2004",NA,NA,NA,NA,NA,NA
"412","2021-01-10 20:42:11-03","INPA","INPA","237789","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Santos, BTP","GPP117","Southern America","Brasil","Amazonas",NA,NA,"INPA0237789",NA,NA,"2004","08","05","Manaus","Distrito Agropecuário da SUFRAMA , Fazenda Colosso, Reserva PDBFF (1202) - Colosso","-59.79","-2.45",NA,NA,NA,NA,NA,"-59.79","-2.45",NA,NA,NA,NA,NA,NA,NA
"413","2021-01-10 20:42:14-03","INPA","INPA","86191","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Langenheim, JH","5623","Southern America","Brasil","Pará",NA,NA,"INPA0086191","INPA0086191 INPA0086191_e",NA,"1969","10","07",NA,"Palhão Reserve, Palhão Reserve.","-48.4","-1.4",NA,NA,NA,NA,NA,"-48.4","-1.4",NA,NA,NA,NA,NA,NA,NA
"414","2021-01-10 20:42:11-03","INPA","INPA","27671","segun","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Langenheim, JH","5623","Southern America","Brasil","Pará",NA,NA,"INPA0027671","INPA0027671 INPA0027671_e INPA0027671_e1",NA,"1969","10","07",NA,"Palhão Reserve, Palhão Reserve.","-48.4","-1.4",NA,NA,NA,NA,NA,"-48.4","-1.4",NA,NA,NA,NA,NA,NA,NA
"415","2020-08-31 08:51:48-03","INPA","INPA","167700","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ratter, JA","5772","Southern America","Brasil","Roraima",NA,NA,"INPA0167700","INPA0167700 INPA0167700_e",NA,"1987","03","18","Alto Alegre","Ilha de Maracá, SEMA Ecological Station.","-61.416667","3.366667",NA,NA,NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA
"416","2021-01-10 20:42:11-03","INPA","INPA","156624","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Souza, LAG de","592","Southern America","Brasil","Roraima",NA,NA,"INPA0156624","INPA0156624 INPA0156624_e INPA0156624_e1",NA,"1988","02","25",NA,"Ilha de Maracá, Ilha de Maracá.","-61.7","3.4",NA,NA,NA,NA,NA,"-61.7","3.4",NA,NA,NA,NA,NA,NA,NA
"417","2020-08-31 08:51:48-03","INPA","INPA","155534","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ferreira, CAC","9478","Southern America","Brasil","Pará",NA,NA,"INPA0155534","INPA0155534 INPA0155534_e INPA0155534_nd","Grimes, JW","1987","11","06","Monte Alegre","Serra da Paituma, próxima á Pedra do Pilão, a 30 k, Serra da Paituna, próxima à Pedra do Pilão, a 30 Km de Monte Alegre.","-54.25","-1.916667",NA,NA,NA,NA,NA,"-54.25","-1.916667","1990",NA,NA,NA,NA,NA,NA
"418","2020-08-31 08:51:48-03","INPA","INPA","173992","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Daly, DC","6908","Southern America","Brasil","Acre",NA,NA,"INPA0173992","INPA0173992 INPA0173992_e","Barneby, RC","1991","06","08","Rio Branco","BR 317 , Estrada Rio Branco-Brasiléia, approx. 10 Km W of Km 68.","-67.75","-10.5",NA,NA,NA,NA,NA,"-67.75","-10.5","1991",NA,NA,NA,NA,NA,NA
"419","2020-08-31 08:51:48-03","INPA","INPA","127426","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ferreira, CAC","5960","Southern America","Brasil","Amazonas",NA,NA,"INPA0127426","INPA0127426 INPA0127426_e INPA0127426_nd","Pinto, RB","1985","05","02","Novo Aripuanã","BR 230, 436 km de Humaitá, BR 230. Transamazônica a 436 km de Humaitá.","-59.833333","-7.166667",NA,NA,NA,NA,NA,"-59.833333","-7.166667","2013","08","12",NA,NA,NA,NA
"420","2020-08-31 08:51:48-03","INPA","INPA","84069","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Silva, MG da","3529","Southern America","Brasil","Pará",NA,NA,"INPA0084069","INPA0084069 INPA0084069_e","Silva, MG da","1978","05","12","Tucuruí","Rio Tocantins, arredores da Vila do Breu Branco, Rio Tocantins, arredores da Vila do Breu Branco.","-49.6","-3.5",NA,NA,NA,NA,NA,"-49.6","-3.5",NA,NA,NA,NA,NA,NA,NA
"421","2021-01-10 20:42:11-03","INPA","INPA","82584","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Pessoal do L.P.F./Brasília","1170","Southern America","Brasil","Pará",NA,NA,"INPA0082584","INPA0082584 INPA0082584_1e1 INPA0082584_e INPA0082584_e1 INPA0082584_nd INPA0082584_num","Pestana, PTC","1977",NA,NA,"Belterra","Barreirinha, Curuá-Una.","-54.2","-2.8",NA,NA,NA,NA,NA,"-54.2","-2.8","2010","03",NA,NA,NA,NA,NA
"422","2020-08-31 08:51:48-03","INPA","INPA","267740","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Correa, AL","308","Southern America","Brasil","Amazonas",NA,NA,"INPA0267740",NA,"Gomes, ACS","2014","05","08","Manaus","ARIE-PDBFF, Estrada ZF-3 Sítio amostral Km 37 Parcela CTFS-25ha Quadrat 580X280.","-59.785556","-2.441667",NA,NA,NA,NA,NA,"-59.785556","-2.441667","2010","05","18",NA,NA,NA,NA
"423","2020-08-31 08:51:48-03","INPA","INPA","188117","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Boom, BM","8734","Southern America","Brasil","Amazonas",NA,NA,"INPA0188117","INPA0188117 INPA0188117_e",NA,"1988","12","04","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501, Km 41, of the WWF/INPA MCS Project.","-59.763889","-2.407222","50","125",NA,NA,NA,"-59.763889","-2.407222",NA,NA,NA,NA,NA,NA,NA
"424","2020-08-31 08:51:48-03","INPA","INPA","97778","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Barbosa, M","1580","Southern America","Brasil","Pará",NA,NA,"INPA0097778","INPA0097778 INPA0097778_e","Rodrigues, WA","1980","10","06","Prainha","Curua-Una, Curuá-Una. código T28.37.569.","-54.7","-2.4",NA,NA,NA,NA,NA,"-54.7","-2.4","1981",NA,NA,NA,NA,NA,NA
"425","2020-08-31 08:51:48-03","INPA","INPA","90546","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Langenheim, JH","6496","Southern America","Brasil","Pará",NA,NA,"INPA0090546","INPA0090546 INPA0090546_e",NA,"1979",NA,NA,NA,"Fazenda Paissandú, do Dr. Rubens Lima, Ilha de Mos, Fazenda Paissandú, do Dr. Rubens Lima, Ilha de Mosqueiro.","-48.4","-1.4",NA,NA,NA,NA,NA,"-48.4","-1.4",NA,NA,NA,NA,NA,NA,NA
"426","2021-01-10 20:42:11-03","INPA","INPA","27672","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Langenheim, JH","5627","Southern America","Brasil","Pará",NA,NA,"INPA0027672","INPA0027672 INPA0027672_e INPA0027672_e1","Lee, YT","1969","10",NA,"Santarém",NA,"-54.9","-2.5",NA,NA,NA,NA,NA,"-54.9","-2.5","1971","10",NA,NA,NA,NA,NA
"427","2020-08-31 08:51:48-03","INPA","INPA","90557","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Langenheim, JH","6508","Southern America","Brasil","Pará",NA,NA,"INPA0090557","INPA0090557 INPA0090557_e",NA,"1979",NA,NA,NA,"Curua-Una, Curuá-Una nos terrenos da SUDAM.","-54.2","-2.46",NA,NA,NA,NA,NA,"-54.2","-2.46",NA,NA,NA,NA,NA,NA,NA
"428","2021-01-10 20:42:14-03","INPA","INPA","86166","segun","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Langenheim, JH","5626","Southern America","Brasil","Pará",NA,NA,"INPA0086166","INPA0086166 INPA0086166_e",NA,"1969","10",NA,"Santarém",NA,"-54.9","-2.5",NA,NA,NA,NA,NA,"-54.9","-2.5",NA,NA,NA,NA,NA,NA,NA
"429","2020-08-31 08:51:48-03","INPA","INPA","116997","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Daly, DC","1098","Southern America","Brasil","Pará",NA,NA,"INPA0116997","INPA0116997 INPA0116997_e","Pinto, RB","1981","10","30","Tucuruí","Approx. 25 Km S of Tucuruí, just off old BR 422 at junction with old railroad bed.","-49.633333","-3.966667",NA,NA,NA,NA,NA,"-49.633333","-3.966667","2015","10","15",NA,NA,NA,NA
"430","2021-01-10 20:42:11-03","INPA","INPA","110118","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Nelson, BW","686","Southern America","Brasil","Acre",NA,NA,"INPA0110118","INPA0110118 INPA0110118_e INPA0110118_e1","Tavares, AS","1980",NA,NA,"Rio Branco","Estrada rio Branco/Porto Acre, km 33., Estrada Rio Branco/Porto Acre, Km 33.","-67.833333","-10",NA,NA,NA,NA,NA,"-67.833333","-10","1987","08",NA,NA,NA,NA,NA
"431","2020-08-31 08:51:48-03","INPA","INPA","135639","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Silva, MG da","6203","Southern America","Brasil","Rondônia",NA,NA,"INPA0135639","INPA0135639 INPA0135639_e",NA,"1983","06","18",NA,"Presdente Médici-Alvorada. Rio Muqui, Rodovia Presidente Médici-Alvorada, Rio Muqui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-08-31 08:51:48-03","INPA","INPA","14272","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Tressel","18","Southern America","Brasil","Pará",NA,NA,"INPA0014272","INPA0014272 INPA0014272_e","Rodrigues, WA","1963",NA,NA,"Santarém","Reserva Curuá-Una, Reserva Florestal do Curuá-Una, florestal do Planalto Alto II.","-54.2","-2.8",NA,NA,NA,NA,NA,"-54.2","-2.8","1963","12",NA,NA,NA,NA,NA
"433","2020-08-31 08:51:48-03","INPA","INPA","149712","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Collares, JER","209","Southern America","Brasil","Maranhão",NA,NA,"INPA0149712","INPA0149712 INPA0149712_e","Pinto, RB","1986",NA,NA,"Vitorino Freire","BR 316, Fazenda Reunidas Grajau S/A (sede).","-45.250278","-4.29",NA,NA,NA,NA,NA,"-45.250278","-4.29","2015","10","14",NA,NA,NA,NA
"434","2020-08-31 08:51:48-03","INPA","INPA","155093","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Santos, JL dos","1017","Southern America","Brasil","Rondônia",NA,NA,"INPA0155093","INPA0155093 INPA0155093_e","Pinto, RB",NA,NA,NA,NA,"Reserva Ecológica de Ouro Preto do Oeste, BR 364, Reserva Ecológica de Ouro Preto do Oeste; BR 364.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","10","15",NA,NA,NA,NA
"435","2020-08-31 08:51:48-03","INPA","INPA","155128","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Santos, JL dos","1052","Southern America","Brasil","Rondônia",NA,NA,"INPA0155128",NA,"Pinto, RB","1988",NA,NA,"Ouro Preto do Oeste","BR364, km 478, Reserva Ecológica do INPA., Reserva de Pesquisa Ecológica do INPA, BR 364.","-62.3","-10.7",NA,NA,NA,NA,NA,"-62.3","-10.7","2015","10","15",NA,NA,NA,NA
"436","2020-08-31 08:51:48-03","INPA","INPA","155180","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Pruski, JF","3396","Southern America","Brasil","Roraima",NA,NA,"INPA0155180","INPA0155180 INPA0155180_e","Pinto, RB","1987","10","07",NA,"Ilha de Maracá, SE tip of island near the Ecological Station.","-61.416667","3.333333",NA,NA,NA,NA,NA,"-61.416667","3.333333","2015","10","14",NA,NA,NA,NA
"437","2020-08-31 08:51:48-03","INPA","INPA","158533","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Silva, NT da","5226","Southern America","Brasil","Pará",NA,NA,"INPA0158533","INPA0158533 INPA0158533_e","Silva, NT da","1980","01","04","Almeirim","Área do ideal, Área do ideal.","-52.2","-0.8",NA,NA,NA,NA,NA,"-52.2","-0.8",NA,NA,NA,NA,NA,NA,NA
"438","2020-08-31 08:51:48-03","INPA","INPA","151268","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Thomas, WW","4751","Southern America","Brasil","Mato Grosso",NA,NA,"INPA0151268","INPA0151268 INPA0151268_e INPA0151268_nd","Pinto, RB","1985","11","02","Vila Bela da SantíssimaTrindad","58 km S of Rondônia state line, BR364 from Vilhena, 58 Km S of Rondônia state line on BR364 from Vilhena to Cáceres.","-59.933333","-13.366667",NA,NA,NA,NA,NA,"-59.933333","-13.366667","2015","10","14",NA,NA,NA,NA
"439","2020-08-31 08:51:48-03","INPA","INPA","134975","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Silva, MG da","4276","Southern America","Brasil","Mato Grosso",NA,NA,"INPA0134975","INPA0134975 INPA0134975_e","Silva, MG da","1979","05","23","Aripuanã","BR 174, km 238, Núcleo Juína, Km 238 da BR 174, núcleo Juina, área urbana.","-58.7408","-11.3783",NA,NA,NA,NA,NA,"-58.7408","-11.3783","1979",NA,NA,NA,NA,NA,NA
"440","2020-08-31 08:51:48-03","INPA","INPA","173861","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Daly, DC","6744","Southern America","Brasil","Acre",NA,NA,"INPA0173861","INPA0173861 INPA0173861_e","Barneby, RC","1991",NA,NA,"Brasiléia","Seringal Porongaba, Colocação São José.","-68.8","-10.85",NA,NA,NA,NA,NA,"-68.8","-10.85","1991",NA,NA,NA,NA,NA,NA
"441","2021-01-10 20:42:11-03","INPA","INPA","179513","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Costa, MAS","20","Southern America","Brasil","Amazonas",NA,NA,"INPA0179513","INPA0179513 INPA0179513_e","Pinto, RB","1995","10","20","Manaus","Reserva Florestal Adolfo Ducke, Sem dados de localidade.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333","2017","03",NA,NA,NA,NA,NA
"442","2021-01-10 20:42:11-03","INPA","INPA","179533","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Nascimento, JR do","660","Southern America","Brasil","Amazonas",NA,NA,"INPA0179533","INPA0179533 INPA0179533_e","Martins, LHP","1994","11","21","Manaus","Reserva Florestal Adolfo Ducke, Estrada de acesso.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"443","2021-01-10 20:42:11-03","INPA","INPA","179568","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Vicentini, A","748","Southern America","Brasil","Amazonas",NA,NA,"INPA0179568","INPA0179568 INPA0179568_e","Pinto, RB","1994","10","13","Manaus","Reserva Florestal Adolfo Ducke, Por trilha a esquerda no km 0.35 estrada alojamento torre.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333","2017","03",NA,NA,NA,NA,NA
"444","2020-08-31 08:51:48-03","INPA","INPA","188576","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ferreira, LV","67","Southern America","Brasil","Pará",NA,NA,"INPA0188576","INPA0188576 INPA0188576_e INPA0188576_e1","Rico, L","1991","01","01","Santarém","Vila de Alter do Chão, Vila de Alter do Chão, praia arenosa da Ponta do Cururu, na transição com a floresta não inundada.","-55","-2.516667",NA,NA,NA,NA,NA,"-55","-2.516667","2013",NA,NA,NA,NA,NA,NA
"445","2021-01-10 20:42:11-03","INPA","INPA","189585","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ribeiro, JELS","1874","Southern America","Brasil","Amazonas",NA,NA,"INPA0189585","INPA0189585 INPA0189585_e","Martins, LHP","1997","03","26","Manaus","Reserva Florestal Adolfo Ducke, Por trilha a esquerda no km 0.35 estrada alojamento torre.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"446","2021-01-10 20:42:11-03","INPA","INPA","189586","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","Ribeiro, JELS","1887","Southern America","Brasil","Amazonas",NA,NA,"INPA0189586","INPA0189586 INPA0189586_e","Martins, LHP","1997","03",NA,"Manaus","Reserva Florestal Adolfo Ducke, Estrada de acesso.","-59.966667","-2.883333",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
