"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","eventTime","sex"
"1646","2021-03-04 15:41:58-03","IF","SPSF","49136","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","G.M. Marcusso","2013","12","08","G.M. Marcusso & F.C. Gallerani","306","2013","12","08","Brasil","SP","Pratânia",NA,"-48.749722","-22.776111",NA,NA,"670","670","COLETA: Holoepífita.; GEOGRAFIA: Floresta Estacional Semidecidual Aluvial.;",NA,NA,"Magnoliophyta","Bromeliales",NA,NA,NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"1647","2021-03-04 15:41:58-03","IF","SPSF","52646","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A.Maruyama","2018","02","11","A.Maruyama & L.Cicco","1030","2018","02","11","Brasil","SP","Cunha",NA,"-45.011667","-23.230833",NA,NA,"1133","1133","COLETA: Epífita com flores róseas.; GEOGRAFIA: Floresta Aluvial. Sítio Vivenda das Meninas, próximo à estrada do Paraibuna. Zona de amortecimento do PESM - Núcleo Cunha.;",NA,NA,"Magnoliophyta","Bromeliales",NA,NA,NA,"América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"1648","2021-03-04 15:41:58-03","IF","SPSF","20361","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia",NA,NA,NA,NA,NA,"G.A.D.C. Franco & F.A.R.D.P.Arzolla","1413","1996","05","14","Brasil","SP","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Bromeliales","38804",NA,"auto","América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"1649","2021-03-04 15:41:58-03","IF","SPSF","22798","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia",NA,NA,NA,NA,NA,"C.A.M.Scaramuzza & V.C.Souza","495","1989","09","23","Brasil","SP","Itararé","campo limpo","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Bromeliales","27729",NA,"auto","América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"1650","2021-03-04 15:41:58-03","IF","SPSF","33719","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","J.V.Coffani Nunes","2007","05","17","A.C.Aguiar & R.R.Silva & Z.V.Pereira & R.M.Cequeira & R.R.Rodrigues & V.C.Souza & J.Y Tamashiro & J.Paula-Souza & M.Muniz","111A","2003","04","15","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;mata secundaria&nf;Epífita a 3m. de altura, frutos verde escuros.; GEOGRAFIA: mata secundaria&nf;;",NA,NA,"Magnoliophyta","Bromeliales","25028",NA,"auto","América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"1651","2021-03-04 15:41:58-03","IF","SPSF","08464","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","M.G.L.Wanderley","2007","10","31","M.Koscinski","329",NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Bromeliales","53584",NA,"auto","América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"1652","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","astragaloides","Tillandsia astragaloides","Mez",NA,NA,NA,NA,"Niederlein, G","1211",NA,NA,NA,"?",NA,NA,"Habitat in Brasiliae Argentinaeque limitibus in territorio Misiones ad San Pedro",NA,NA,NA,NA,NA,NA,"qui valde defloratam legit mense Octobri. (V. s. in herb. cl. Hieronymi.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","firmula","Tillandsia firmula","Mez",NA,NA,NA,NA,"Sellow, F","5877",NA,NA,NA,"Brazil","São Paulo",NA,"nec non São Paulo, loco ignoto",NA,NA,NA,NA,NA,NA,"Floret Martio. (V. s. in herb. Berol., Brux., Warming.)",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","firmula","Tillandsia firmula","Mez",NA,NA,NA,NA,"Glaziou, AFM","3127",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","firmula","Tillandsia firmula","Mez",NA,NA,NA,NA,"Burchell, WJ","4222","1827","02","15","Brazil","São Paulo","São Paulo","IBB/ São Paulo, SP, along the road from the Tanque Zunica to the Convento da Luz (in the northern part of the city, abid esat of the center) and thence along the Santa Anna road (goes due north from São Paulo) over the river Tiete (runswest across no","-46.633333","-23.55","-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Niederlein, G","1206",NA,NA,NA,"?",NA,NA,"prope San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Niederlein, G","1207",NA,NA,NA,"?",NA,NA,"prope San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Hieronymus, GHEW","s.n.",NA,NA,NA,"?",NA,NA,"in prov. Salta ad Quebrado de S. Lorenzo",NA,NA,NA,NA,NA,NA,"Floret Octobri - Majo. (V. s. in herb. Berol., Brux., Hieron., Moncac., Schwacke., Vindob., Warming.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Schwacke, CAW","herb3116",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","prov. Rio de Janeiro prope urbem ad Vista Chineza","-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Sellow, F","1007",NA,NA,NA,"Brazil","Bahia",NA,"in Brasiliae prov. Bahiensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Burchell, WJ","2133",NA,NA,NA,"Brazil","Minas Gerais",NA,"prov. Minas Geraes in montibus Organensibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Schwacke, CAW","herb2529a",NA,NA,NA,"Brazil","Paraná",NA,"in prov. Paraná, loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Glaziou, AFM","8025",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","ad Petropolin","-43.18","-22.51","-43.18","-22.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Glaziou, AFM","2730",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","ad Copacabana","-43.180068","-22.969719","-43.180068","-22.969719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Niederlein, G","1215",NA,NA,NA,"?",NA,NA,"nec non in Brasiliae Argentinaeque confinibus in territorio Missionum ad Rio Pepiriguazu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Lorentz, PG","s.n.",NA,NA,NA,"?",NA,NA,"in prov. Salta ad Quebrado de S. Lorenzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Hieronymus, GHEW","257",NA,NA,NA,"Argentina",NA,NA,"in Argentinae prov. Oran prope urbem hujus nominis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Hieronymus, GHEW","279",NA,NA,NA,"Argentina",NA,NA,"in Argentinae prov. Oran prope urbem hujus nominis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Sellow, F","606",NA,NA,NA,"Brazil","Bahia",NA,"in Brasiliae prov. Bahiensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Lorentz, PG","s.n.",NA,NA,NA,"Argentina",NA,NA,"in Argentinae prov. Oran prope urbem hujus nominis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Wawra, H","ll142a",NA,NA,NA,"Brazil","Minas Gerais","Entre Rios de Minas","ad Entre-rios","-44.07","-20.67","-44.07","-20.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Wright, C","685",NA,NA,NA,"Cuba",NA,NA,"in Antillarum insula Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1673","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Schott, HW","3435",NA,NA,NA,"?",NA,NA,"inter Beyre et Setuval (mihi ignot.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1674","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Morton, JS","s.n.",NA,NA,NA,"?",NA,NA,"prope urbem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1675","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Vauthier, AC","s.n.",NA,NA,NA,"?",NA,NA,"prope urbem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1676","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Glaziou, AFM","13239",NA,NA,NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1677","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Sellow, F","4831",NA,NA,NA,"Brazil","Paraná",NA,"in prov. Paraná ad Carambug",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1678","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Glaziou, AFM","16456",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","IBB/São Cristóvão, RJ, ad San Christovão","-43.13","-22.54","-43.13","-22.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1679","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Sellow, F","4002",NA,NA,NA,"Brazil","Rio Grande do Sul","Santa Vitória do Palmar","in prov. Rio Grande do Sul prope S. Victoria","-53.37","-33.52","-53.37","-33.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1680","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"?",NA,NA,"loco ignoto",NA,NA,NA,NA,NA,NA,"(V. s. in herb. Berol., Brux., Candol., Krug. et Urban., Monac., Petrop., Vindob., Warming.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1681","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Glaziou, AFM","13257",NA,NA,NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1682","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Wawra, H","ll212",NA,NA,NA,"Brazil","Minas Gerais","Juiz de Fora","ad Juiz de Fora","-43.35","-21.76","-43.35","-21.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1683","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"in rupibus montis Sancti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1684","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Blanchet, JS","2982",NA,NA,NA,"Brazil","Bahia",NA,"in Brasiliae prov. Bahiensi loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1685","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Warming, JEB","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","prov. Minas Geraes ad Lagoa Santa","-43.89","-19.63","-43.89","-19.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1686","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella rosea","Lindl.",NA,NA,NA,NA,"Rottboell, CF","herbs.n.",NA,NA,NA,"Guyana",NA,NA,"Habitat in Guiana, nec loco nec collectore cognito",NA,NA,NA,NA,NA,NA,"in herb. Haun",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"rosea",NA,NA,NA,NA,NA,NA,NA
"1687","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella rosea","Lindl.",NA,NA,NA,NA,"Mandon, G","1184",NA,NA,NA,"Bolivia",NA,NA,"in Boliviae prov. Larecaja ad Saratam prope Cerro del'Imina leg. altit. 2650m",NA,NA,NA,NA,NA,NA,"(V. s. in herb. Candoll., Boiss.-Barbey., Haun., Petrop. et Vindob.)",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"rosea",NA,NA,NA,NA,NA,NA,NA
"1688","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella surinamensis","Miq.",NA,NA,NA,NA,"Hostmann, FWR","592a",NA,NA,NA,"?",NA,NA,"Habitat in Guiana batava loco ignoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"surinamensis",NA,NA,NA,NA,NA,NA,NA
"1689","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella surinamensis","Miq.",NA,NA,NA,NA,"Glaziou, AFM","16455",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","IBB/São Cristóvão, RJ, in Brasiliae prov. Rio de Janeiro ad São Christovão","-43.13","-22.54","-43.13","-22.54",NA,NA,"(V. s. in herb. Berol., Brux., Schwacke., Vindob. et Warming.)",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"surinamensis",NA,NA,NA,NA,NA,NA,NA
"1690","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Wright, C","685",NA,NA,NA,"Cuba",NA,NA,"in Antillarum insula Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1691","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Schott, HW","3435",NA,NA,NA,"?",NA,NA,"inter Beyre et Setuval (mihi ignot.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1692","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Morton, JS","s.n.",NA,NA,NA,"?",NA,NA,"prope urbem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1693","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Vauthier, AC","s.n.",NA,NA,NA,"?",NA,NA,"prope urbem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1694","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Glaziou, AFM","13239",NA,NA,NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1695","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Sellow, F","4831",NA,NA,NA,"Brazil","Paraná",NA,"in prov. Paraná ad Carambug",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1696","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Glaziou, AFM","16456",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","IBB/São Cristóvão, RJ, ad San Christovão","-43.13","-22.54","-43.13","-22.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"1697","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. & Schult.f.) Mez",NA,NA,NA,NA,"Sellow, F","4002",NA,NA,NA,"Brazil","Rio Grande do Sul","Santa Vitória do Palmar","in prov. Rio Grande do Sul prope S. Victoria","-53.37","-33.52","-53.37","-33.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
