"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet","sex"
"53","2020-06-29 11:31:55-03","UFRJ","RFA","7582","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","gorazema","Gallesia gorazema","A.P. Duarte","4766","1959","05","06",NA,"Brasil",NA,NA,"Árvore de grande porte","RFA47936",NA,NA,"(Vell.) Moq.",NA,"Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Curicica","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:31:55-03","UFRJ","RFA","10680","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","gorazema","Gallesia gorazema","P. Occhioni","4535","1971","05",NA,NA,"Brasil",NA,NA,"Árvore grande 23 m de altura. Flor verde","RFA47937",NA,NA,"(Vell.) Moq.",NA,"Rio de Janeiro","Rio de Janeiro","Matas da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:31:55-03","UFRJ","RFA","39830","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","R. Finotti; J. Caruzo",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Árvore com 5 m de altura e com PAP de 19,9 cm","RFA47930",NA,NA,"(Spreng.) Harms",NA,"Rio de Janeiro","Guapimirim","Fragmento florestal adjacente à entrada da Estação Ecológica Paraíso","-42.905556","-22.493333","50","50",NA,"42º54'20''W","22º29'36''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:31:55-03","UFRJ","RFA","31270","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","M.A. Louzada; J.C. Gomes",NA,"2002",NA,NA,NA,"Brasil",NA,NA,"Parcela: P12; ind.: 08 amostragem fitossociológica","RFA47935",NA,NA,"(Spreng.) Harms","C.M. Vieira","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-24 17:10:56-03","UTFPR","DVPR","4455","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Caxambu, MG; et al.","5223","2014","05","16",NA,"Brasil",NA,NA,"árvore ca. 23 m, com forte odor a alho. Frutos imaturos verdes, alados.; Orla de Floresta. - Solo: Latossolo vermelho - Relevo: ondulado-suave - Vegetação: Floresta Estacional Semidecidual Submontana","DVPR004455","Magnoliophyta",NA,"(Spreng.) Harms","Caxambu, MG","Paraná","Fênix","RPPN Vila Rica - Propriedade de Bernard Philippe Marie Philibert de Laguiche","-51.5746","-23.522","318","318",NA,"-51.5746","-23.522","2014","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-24 17:10:56-03","UTFPR","DVPR","4940","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Caxambu, MG; et al.","5187","2014","05","08",NA,"Brasil",NA,NA,"Arvore emergente, ca. 25 m. Frutos imaturos vrdes. Folhas odoríferas. Comum.; Solo: Latossolo vermelho , Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Submontana","DVPR004940","Magnoliophyta",NA,"(Spreng.) Harms","Caxambu, MG","Paraná","Fênix","RPPN Vila Rica- Propriedade de Bernard Philippe Marie Philibert de Laguiche","-51.57468","-23.52024","340","340",NA,"-51.57468","-23.52024","2014","05","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-24 17:10:56-03","UTFPR","DVPR","5004","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Caxambu, MG; et al.","5510","2014","07","18",NA,"Brasil",NA,NA,"Árvore ca. 8m, emergente. Frutos imaturos verdes.; Solo: latossolo vermelho - Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Submontana","DVPR005004","Magnoliophyta",NA,"(Spreng.) Harms","Caxambu, MG","Paraná","Fênix","RPPN Porto Velho, Propriedade de Ivan Luis de Castro Bittencourt","-51.57041","-23.53353","347","347",NA,"-51.57041","-23.53353","2014","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-24 17:10:56-03","UTFPR","DVPR","2855","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Francisco, EM; Pavão, OC; Gonçalves, OM","s.n.","1998","05","20",NA,"Brasil",NA,NA,"Árvore 15m, frutos imaturos verdes.; Borda da mata.","DVPR002855","Magnoliophyta",NA,"(Spreng.) Harms",NA,"Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-11-24 17:10:56-03","UTFPR","DVPR","10","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Carvalho, PER de; Fadelli, L; Dias, MC","s.n.","2002","06","28",NA,"Brasil",NA,NA,"Árvore 15 m, flores verde-amareladas, frutos imaturos verdes.; Beira da mata, junto a estrada.","DVPR000010","Magnoliophyta",NA,"(Spreng.) Harms","Dias, MC","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,"DVPR000010",NA,NA,"2002",NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA,NA
"62","2019-11-19 15:44:49-03","UNEB","HUNEB","1104","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","scorododendrum","Gallesia scorododendrum","Mattos Silva, L.A.","3092","1995","03","31",NA,"Brasil",NA,NA,"Coletas no cacaual sob mata, atrás da Torre Central.","HUNEB0001104","Angiospermae","Florideophycidae","Casar",NA,"Bahia","Ilhéus","Campus da UESC, km 16 da Rod. Ilhéus/Itabuna (BR 415).","-39.166667","-14.8","40","40",NA,"39W10'","14S48'",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:46:44-03","EAO","IAN","105730","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Magalhães, MG","14973","1958","09","11","Southern America","Brasil",NA,NA,"Árvore isolada.","IAN105730","Dicotiledônea",NA,"(Spreng.) Harms",NA,"Minas Gerais","Aracaçuaí","Terreno devastado (encontrada igualmente a 35km L de Itacolomi).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:46:44-03","EAO","IAN","119719","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Belém, RP; Aguiar, AM","1378","1965","07","26","Southern America","Brasil",NA,NA,"Árvore até 15m x 25cm de diâmetro; frutos verde.","IAN119719","Dicotiledônea",NA,"(Spreng.) Harms",NA,"Bahia",NA,"Centro de pesquisa do cacau (CEPLAC).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:46:44-03","EAO","IAN","141400","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Oliveira, E","5990","1972","06","14","Southern America","Brasil",NA,NA,"Árvore de 27m e 4,50m de circunferência.","IAN141400","Dicotiledônea",NA,"(Spreng.) Harms",NA,"Rondônia",NA,"Rio Jarú, Colocação Primavera, seringal 71, mata alta, terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:46:44-03","EAO","IAN","82851","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Ducke, A","2339","1954","03","17","Southern America","Brasil",NA,NA,"Árvore mediana; flor verde com estame branco.","IAN082851","Dicotiledônea",NA,"(Spreng.) Harms",NA,"Ceará",NA,"Serra de Maranguape; margem do rio Pirapora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:46:44-03","EAO","IAN","94170","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Glaziou, AFM","4793","1876","01","10","Southern America","Brasil",NA,NA,NA,"IAN094170","Dicotiledônea",NA,"(Spreng.) Harms",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:46:44-03","EAO","IAN","94958","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Guedes, TN","459","1957","04","16","Southern America","Brasil",NA,NA,NA,"IAN094958","Dicotiledônea",NA,"(Spreng.) Harms","Ducke, A","Ceará",NA,"Maranguape.",NA,NA,NA,NA,NA,NA,NA,"1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:46:44-03","EAO","IAN","119444","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Belém, RP; Magalhães, MG","964","1965","05","11","Southern America","Brasil",NA,NA,"Árvore até 25m x 50cm de diâmetro. Árvore comumente usada para sombreamento do cacau.","IAN119444","Dicotiledônea",NA,"(Spreng.) Harms",NA,"Bahia","Ilhéus","Centro de pesquisa do cacau (CEPLAC).","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:46:44-03","EAO","IAN","99635","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Fróes, RL","33412","1957","08","28","Southern America","Brasil",NA,NA,"Árvore de 10m de altura.","IAN099635","Dicotiledônea",NA,"(Spreng.) Harms",NA,"Minas Gerais","Coronel Fabriciano","Região do rio Piracicaba. Mata virgem da reserva florestal do estado.","-42.6288986206055","-19.5186004638672",NA,NA,NA,NA,NA,NA,NA,NA,"21443","auto",NA,NA,NA,NA,NA,NA,NA
"71","2013-07-03 11:18:59-03","EBDA","BAH","6928","S","Plantae","Phytolaccaceae","Gallesia","gorazema","Gallesia gorazema","H.P. Bautista",NA,"1985","06","18",NA,"Brasil",NA,NA,"Árvore de 20m de altura (Fanerófita), casca lisa escura. Cheiro caracteristico de alho.",NA,NA,NA,"(Vell.) Moq.","G.C. Pinto","Bahia","Feira de Santana","Distrito de São José da Itapororoca, Serra de São José.","-38.9667","-12.2667",NA,NA,NA,NA,NA,"1985","06",NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA
"72","2013-07-03 11:18:59-03","EBDA","BAH","9990","S","Plantae","Phytolaccaceae","Gallesia","scorododendrum","Gallesia scorododendrum","L.A.Mattos Silva","3092","1995","03","31",NA,"Brasil",NA,NA,"Arvore bifurcada na base, 20m alt.X50cm diâm. Flores em botões, cor verde. Folhas com a face adoxial verde-escuro e a abaxial verde-claro; nervuras bem distintas verde-amarelado. De todas as parte exala um forte ador semelhante ao alho.",NA,NA,NA,"Casar.",NA,"Bahia","Ilheus","Campus da Universidade Estadual de Santa Cruz (UESC), km 16 da rodovia Ilhéus/Itabuna (BR 415).","-39.166667","-14.8","40","40",NA,"39W 10'","14S 48'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-12-04 15:25:38-03","PUCPR","HUCP","9367","S","Plantae","Phytolaccaceae","Gallesia","gorazema","Gallesia gorazema","Lorenza, A","001","1994","09","29",NA,"Brasil",NA,NA,NA,"HUCP00016349","Eudicotiledonea",NA,"(Vell.) Moq.","Jaszczerski, JC","Rondônia","Vilhena",NA,"-60.1458015441895","-12.7405996322632",NA,NA,"HUCP00016349",NA,NA,NA,NA,NA,"196523","auto",NA,NA,NA,NA,NA,NA,NA
"74","2019-12-04 15:25:38-03","PUCPR","HUCP","24177","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Lozano, E; Perret, L","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUCP00016401","Eudicotiledonea",NA,"(Spreng.) Harms.","Lozano, E","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,"HUCP00016401",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-26 18:09:07-03","CPAN-UFMS","COR","8611","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Damasceno Junior, G.A.; Nakajima, J.N.; Romero, R. Pott, V.J.","3121","2001","11","26",NA,"Brasil",NA,NA,"Com fruto:marrom",NA,NA,NA,"(Spreng.) Harms",NA,"Mato Grosso do Sul","Corumbá","Reserva indígena Guató - Trilha do Carandá. Mata semidecidua; argiloso; plano ondulado (morro).","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-26 18:09:07-03","CPAN-UFMS","COR","8794","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Damasceno Junior, G.A.; Nakajima, J.N.; Romero, R. Pott, V.J.","2954","2001","11","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Mato Grosso do Sul","Corumbá","Retiro Rumo ao Oeste da Fazenda Acurizal. Mata semidecidua de planicie com acuri no sub-bosque; argiloso; plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"2018",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:22:33-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","gorazema","Gallesia gorazema","Bautista, HP; Pinto, GCP","1020","1985","06","18","Southern America","Brasil",NA,NA,"20m de altura. Faneróifita. Casca do tronco lisa, escura, com cheiro característico.; Estacional decidual.",NA,"Dicotyledon",NA,"(Vell.) Moq.","Bautista, HP; Pinto, GCP","Bahia","Feira de Santana","Paraguaçu, São José da Itapororoca. Serra de São José","-39.466667","-12.633333",NA,NA,NA,"-39.466667","-12.633333","1985","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:22:33-03","UFBA","ALCB","86620","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Ramos, C.H.A.; Guedes, ML; et al.","580","2008","10","28","Southern America","Brasil",NA,NA,"de ca 16 m de altura. Folhas cartáceas, com aroma de álho. Material estéril.",NA,"Dicotyledon",NA,NA,"Guedes, ML","Bahia","Itacaré","Litoral Sul, Mata da Antena","-39.711111","-14.167222",NA,NA,NA,"-39.711111","-14.167222","2009","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:22:33-03","UFBA","ALCB","86920","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Silva, JM; Hatschbach, G","6921","2005","06","30","Southern America","Brasil",NA,NA,"ca 20m. Fruto maduro",NA,"Dicotyledon",NA,NA,"Hatschbach, G","Paraná","Fênix","Parque Estadual de Vila do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,"2005",NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:22:33-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Alves, L. de J.; Janunzzi, AM; Kutschenko, D","07","2004","02","10","Southern America","Brasil",NA,NA,"17m de altura. Inflorescência tipo cacho. Pré floração.",NA,"Dicotyledon",NA,NA,NA,"Paraná","Maringá","Horto Florestal Dr. Luiz Texeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 08:55:54-03","NBC","NL-BOTANY","L 0707533","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Servicio Forestal",NA,NA,NA,NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200707533 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0707533",NA,"Caryophyllales","(Spreng.) Harms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"82","2020-02-08 08:55:54-03","NBC","NL-BOTANY","L 0707534","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Servicio Forestal",NA,NA,NA,NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200707534 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0707534",NA,"Caryophyllales","(Spreng.) Harms",NA,"Junin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"83","2020-02-08 08:55:54-03","NBC","NL-BOTANY","L.1698023","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Smith SF; Smith CC; Condon MA",NA,"1987","07","18","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1698023 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1698023",NA,"Caryophyllales","(Spreng.) Harms",NA,NA,NA,"at 2250 m. along the Swamp Trail, Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km SW. of Puerto Moldonado.","-69.333333","-12.833333",NA,NA,"NL-L1698023","-69.333333","-12.833333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"84","2020-02-08 08:55:54-03","NBC","NL-BOTANY","U 0292137","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292137",NA,"Caryophyllales","(Spreng.) Harms",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12635",NA,NA,NA,NA,NA
"85","2020-02-08 08:55:54-03","NBC","NL-BOTANY","U.1473474","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Gehrt A",NA,"1934","04","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1473474 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1473474",NA,"Caryophyllales","(Spreng.) Harms",NA,NA,NA,"São Paulo, Quilombo, Fazenda do Sr. Antonio, Estanislau do Armaral.",NA,NA,NA,NA,"NL-U1473474",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
