"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","minimumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"724","2019-05-06 11:59:46-03","UFU","HUFU","36286","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Alves, A.S.S.; Alves, A.A.","602","2003","09","14",NA,"Brasil",NA,NA,"Arbusto, ca. 1,0 m. Flor branca.; Cerrado Sentido Restrito-denso.","HUFU00063500",NA,NA,"Benth.",NA,"Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais, Lado esquerdo.",NA,"HUFU00063500","-46.8074989318848","-18.1783008575439",NA,"Lagamar","53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-05-06 11:59:46-03","UFU","HUFU","33996","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","902","2003","05","10",NA,"Brasil",NA,NA,"Arbusto ca de 1,5 m. Frutos avermelhados.; Cerrado.","HUFU00063481",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro, Gerônimo.",NA,"HUFU00063481","-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-05-06 11:59:46-03","UFU","HUFU","31632","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Mendes, S.; Amorim, E.H. & Barbosa, A.A.A.","524","2003","03","06",NA,"Brasil",NA,NA,"Arbusto. Frutos maduros avermelhados.; Cerrado.","HUFU00063483",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro, Gerônimo.",NA,"HUFU00063483","-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-05-06 11:59:46-03","UFU","HUFU","31333","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Amorim, E.H.; Mendes, S.; Arruda, R. & Fonseca, D.V.","505","2003","01","17",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m. Frutos verdes.","HUFU00063485",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro. Gerônimo.",NA,"HUFU00063485","-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-05-06 11:59:46-03","UFU","HUFU","31361","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Amorim, E.H.; Mendes, S.; Arruda, R. & Fonseca, D.V.","533","2003","01","17",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Frutos verdes.","HUFU00063482",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro. Gerônimo.",NA,"HUFU00063482","-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-05-06 11:59:46-03","UFU","HUFU","28360","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Amorim, E.H.; Mendes, S. & Marçal, O.","187","2002","09","19",NA,"Brasil",NA,NA,"Árvore, ca. 2 m. Cálice verde, corola e estames brancos.","HUFU00063511",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro. Mata próxima a casa do Hélio.",NA,"HUFU00063511","-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-05-06 11:59:46-03","UFU","HUFU","28364","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Amorim, E.H.; Mendes, S. & Marçal, O.","142","2002","09","19",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Cálice verde, corola e estames brancos.","HUFU00063491",NA,NA,"Benth.","Romero, R.","Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro. Perdizes - Gerônimo",NA,"HUFU00063491","-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto","2003",NA,NA,"01",NA,NA,NA,NA,NA,NA
"731","2019-05-06 11:59:46-03","UFU","HUFU","31819","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Amorim, E.H.; Mendes, S. & Barbosa, A.A.A.","718","2003","03","07",NA,"Brasil",NA,NA,"Árvore, 2 m. Frutos vermelhos.","HUFU00063479",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro. Trilha dos Primatas.",NA,"HUFU00063479","-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-05-06 11:59:46-03","UFU","HUFU","32038","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Arruda, R.; Araújo, G.M.; Amorim, E.H. & Mendes, S.","330","2003","04","11",NA,"Brasil",NA,NA,"Árvore ca. de 2 m. Frutos avermelhados.; Cerrado.","HUFU00063480",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ambiental Galheiro, Macega.",NA,"HUFU00063480","-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-05-06 11:59:46-03","UFU","HUFU","53826","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Brandão, M.","27863","1997","01","23",NA,"Brasil",NA,NA,NA,"HUFU00063504",NA,NA,"Benth.","Romero, R.","Minas Gerais","Fazenda Pião, Nascente do São João.",NA,"HUFU00063504","-44.2467002868652","-19.465799331665",NA,"Sete Lagoas","22227","auto","2009",NA,NA,"02",NA,NA,NA,NA,NA,NA
"734","2019-05-06 11:59:46-03","UFU","HUFU","60336","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Rezende, A.R.; Bacci, L.F. & Versiane, A.F.A.","510","2011","10","14",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,8 m alt. Hipanto e lacínias do cálice verdes com indumento ferrugíneo, corola, estilete, estigma e fieltes brancos e anteras creme a levemente castanhas.; Borda de mata mesofítica.","HUFU00063510",NA,NA,"Benth.",NA,"Minas Gerais","RPPN da Votorantim Metais",NA,"HUFU00063510","-46.9077987670898","-17.9869003295898",NA,"Vazante","62440","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-05-06 11:59:46-03","UFU","HUFU","25051","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Romero, R.; Nakajima, J.N.","5910","2001","03","21",NA,"Brasil",NA,NA,"Arbusto, ca. 0,5 m. Flores alvas, frutos avermelhados.; Campo cerrado, solo laterítico.","HUFU00063476",NA,NA,"Benth.","Romero, R.","Minas Gerais","Estrada Betim - Esmeralda, Cerca de 10 km do trevo.",NA,"HUFU00063476",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"03",NA,NA,NA,NA,NA,NA
"736","2019-05-06 11:59:46-03","UFU","HUFU","25858","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Proença, C.; Milhomens, L.C.; Carvalho, J.A. & Mendes, V.","2242","2000","11","25",NA,"Brasil",NA,NA,"Arbusto, ca. 1,4 m. Fruto verde.; Cerrado mesotrofico.","HUFU00063486",NA,NA,"Benth.","Proença, C.","Minas Gerais",NA,"555","HUFU00063486","-46.469444","-16.694444","555","Natalândia",NA,NA,"2000","-46.469444","-16.694444","11","25",NA,NA,NA,NA,NA
"737","2019-05-06 11:59:46-03","UFU","HUFU","26969","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Romero, R.","6195","2002","01","23",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Frutos avermelhados.; Campo rupestre.","HUFU00037974",NA,NA,"Benth.","Romero, R.","Minas Gerais","Parque Nacional da Serra da Canastra, Serra do Rolador.","1187",NA,"-46.4075","-20.257778","1187","São Roque de Minas",NA,NA,"2002","-46.4075","-20.257778","01",NA,NA,NA,NA,NA,NA
"738","2019-05-06 11:59:46-03","UFU","HUFU","4111","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Kirkbride, J.H.","s.n.","1983","10","19",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Botões brancos.; Mata ciliar seca.","HUFU00063458",NA,NA,"Benth.","Munhoz, C.","Distrito Federal","Morro da Canastra, Córrego na encosta do Morro.",NA,"HUFU00063458",NA,NA,NA,NA,NA,NA,"1993",NA,NA,"03",NA,NA,NA,NA,NA,NA
"739","2019-05-06 11:59:46-03","UFU","HUFU","4112","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Kirkbride, J.H.","s.n.","1983","11","01",NA,"Brasil",NA,NA,"Arbusto, ca. 40 cm. Flores brancas.; Mata ciliar muito pertubada.","HUFU00063456",NA,NA,"Benth.","Munhoz, C.","Distrito Federal","Córrego Bananal",NA,"HUFU00063456",NA,NA,NA,NA,NA,NA,"1993",NA,NA,"03",NA,NA,NA,NA,NA,NA
"740","2020-08-04 12:48:26-03","UFU","HUFU","50356","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","444","2007","11","17",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m. Flor ferrugínea.","HUFU00063464",NA,NA,"Benth.","Romero, R.","Goiás","Serra do Facão, Área 15 A . Próximo ao Rio São Marcos, margem esquerda.",NA,"HUFU00063464",NA,NA,NA,NA,NA,NA,"2008",NA,NA,"03",NA,NA,NA,NA,NA,NA
"741","2019-05-06 11:59:46-03","UFU","HUFU","50527","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Bruniera, C.P.; Groppo, M.; Silva, K.F.; Grandi, L.A. & Alcântra, G.B.","44","2007","06","17",NA,"Brasil",NA,NA,"Arbusto, ca. 0,4 m. Folhas com face adaxial verde e face abaxial creme. Botões, pétalas e estames alvos.; Mata decidua rala.","HUFU00063509",NA,NA,"Benth.","Bruniera, C.P.","Minas Gerais","Serra do Cipó, Morro da pedreira, terceiro grupo.","935","HUFU00063509","-43.613333","-19.305","935","Santana do Riacho",NA,NA,"2008","-43.613333","-19.305","03",NA,NA,NA,NA,NA,NA
"742","2019-05-06 11:59:46-03","UFU","HUFU","53862","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Cunha, L.H.S.","96","1979","10","05",NA,"Brasil",NA,NA,"Arbusto, ca. 0,5 m. Flores brancas.","HUFU00063505",NA,NA,"Benth.","Romero, R.","Minas Gerais","Fazenda Santa Rita, EPAMIG.",NA,"HUFU00063505",NA,NA,NA,"Prudente de Moraes",NA,NA,"2009",NA,NA,"02",NA,NA,NA,NA,NA,NA
"743","2019-05-06 11:59:46-03","UFU","HUFU","54799","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","977","2008","04","12",NA,"Brasil",NA,NA,"Arbusto 0,8 m. Frutos maduros de coloração vinho e imaturos verde-róseos.","HUFU00063453",NA,NA,"Benth.","Versiane, A.F.A.","Goiás","Serra do Facão",NA,"HUFU00063453",NA,NA,NA,NA,NA,NA,"2015",NA,NA,"08","27",NA,NA,NA,NA,NA
"744","2019-05-06 11:59:46-03","UFU","HUFU","62713","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Romero, R.; Almeda, F.; Robinson, D.; Robinson, O.; Martins, A.B. & Nakajima, J.N.","5567","1998","06","17",NA,"Brasil",NA,NA,"Arbusto, ca. 0,5 m alt. Botões jovens ferrugíneos.; Borda de capão.","HUFU00063488",NA,NA,"Benth.",NA,"Goiás","Estrada para Conceição do Mato Dentro, Km 116",NA,"HUFU00063488","-43.5","-19.166667",NA,"Alto Paraíso de Goiás",NA,NA,NA,"-43.5","-19.166667",NA,NA,NA,NA,NA,NA,NA
"745","2019-05-06 11:59:46-03","UFU","HUFU","60794","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Walter, B.M.T.; et al.","4795","2001","01","25",NA,"Brasil",NA,NA,"Arbusto, ca. 1,8 m alt. Frutos maduros vináceos e vermelhos, imaturos verdes. Folhas discolores (face abaxial marrom-claro).; Mata seca semidecídua alterada (nos drenos Mata de Galeria), relevo acidentado, latosso vermelho-amarelo c","HUFU00063467",NA,NA,"Benth.","Walter, B.M.T.","Goiás","ca. de 4,5 km da vila Veneno, direção do Rio São Félix, ca. 12 km da Balsa da Coterra.","335","HUFU00063467","-48.0625","-13.526667","335","Cavalcante",NA,NA,"2011","-48.0625","-13.526667","10",NA,NA,NA,NA,NA,NA
"746","2019-05-06 11:59:46-03","UFU","HUFU","60981","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Cavalia, L.B.; Souza-Silva, S. & Raimundo, R.","57","2007","09","25",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt. Flor ausente, botão floral ferruginoso.; Mata ciliar (degradada), margem esquerda do rio Corumbá.","HUFU00063454",NA,NA,"Benth.","Versiane, A.F.A.","Goiás",NA,"749","HUFU00063454","-48.018333","-16.640833","749","Luziânia",NA,NA,"2015","-48.018333","-16.640833","08","27",NA,NA,NA,NA,NA
"747","2019-05-06 11:59:46-03","UFU","HUFU","62095","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Walter, B.M.T.; et al.","4795","2001","01","25",NA,"Brasil",NA,NA,"Arbusto com 1,8m. de altura, frutos imaturos verdes.; Mata seca semidecídua alterada (nos drenos, mata de galeria)","HUFU00063492",NA,NA,"Benth.","Walter, B.","Goiás","Cerca de 4,5 km da Vila Veneno, na direção do Rio São Félix. Cerca de 12 km da Balsa da Coterra.","335","HUFU00063492","-48.0625","-13.526667","335","Cavalcante",NA,NA,"2011","-48.0625","-13.526667","10",NA,NA,NA,NA,NA,NA
"748","2019-05-06 11:59:46-03","UFU","HUFU","62103","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Walter, B.M.T.; et al.","5226","2004","07","18",NA,"Brasil",NA,NA,"Arbusto com ca. de 1,2 m de altura. Folhas discolores(face adaxial verde, face abaxial marrom). Ramos férteis marrons, mais escuros que a face abaxial das folhas. Botões florais marrons. Coletada em local sombreado perto da pequena","HUFU00063493",NA,NA,"Benth.","Walter, B.","Goiás","Fazenda Barreirão, Cerca de 5 km a sudeste da sede do município (entrada da fazenda)","850","HUFU00063493","-49.233333","-17.016667","850","Hidrolandia",NA,NA,"2011","-49.233333","-17.016667","10",NA,NA,NA,NA,NA,NA
"749","2019-05-06 11:59:46-03","UFU","HUFU","63346","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Zanata, M.R.V.; Bastianon, C.V.T. & Reis, L.R.","112","2007","06","15",NA,"Brasil",NA,NA,"Árvore, ca. 4 m alt. Flora branca, frutos verdes, flores com botão e frutos imaturos.; Cerrado sensu stricto.","HUFU00063489",NA,NA,"Benth.","Proença, C.","Distrito Federal","Centro Olímpico - Campu UNB","1150","HUFU00063489","-47.9","-15.916667","1150","Brasília",NA,NA,"2007","-47.9","-15.916667","06",NA,NA,NA,NA,NA,NA
"750","2019-05-06 11:59:46-03","UFU","HUFU","64477","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Machado, A.I.M.R.; Oliveira, A.L.F.; Teles, A.M.; Lopes, G.; Pina, V. & Faria, V.","184","2012","09","28",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m alt. Botões florais jovens brancos.; Floresta semidecídua","HUFU00063469",NA,NA,"Benth.",NA,"Goiás","Estância Quinta da Serra, Fazenda da Dona Ilma","750","HUFU00063469","-50.191667","-16.081667","750","Mossâmedes",NA,NA,NA,"-50.191667","-16.081667",NA,NA,NA,NA,NA,NA,NA
"751","2019-05-06 11:59:46-03","UFU","HUFU","68172","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Heringer, E.P.; Eiten, G.","14219","1974","12","23",NA,"Brasil",NA,NA,"Xeromorphic trees 6-12 m tall, along old dirt read 100-300 m south of Morrinho-Caldas Novas highway. Ground seme-shaded. Natural grassy ground layer not burned for several years but many tree trunks black from previous ground fires.","HUFU00063465",NA,NA,"Benth.","Wurdack, J.J.","Goiás","Serra de Caldas, Ca. 10 Km due NW of city of Caldas Novas. Several Km N of N edge of Serra de Caldas.",NA,"HUFU00063465","-48.7","-17.716667",NA,"Caldas Novas",NA,NA,NA,"-48.7","-17.716667",NA,NA,NA,NA,NA,NA,NA
"752","2019-05-06 11:59:46-03","UFU","HUFU","70269","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Faria, J.E.Q.; Zanatta, M.R.V.; Villarroel, D. &","3480","2013","05","17",NA,"Brasil",NA,NA,"Arbusto 1,7 m alt. Botão cinza.; Nas rochas no meio do rio.","HUFU00063475",NA,NA,"Benth.","Romero, R.","Mato Grosso","Topo da cachoeira do Jatobá. Nas rochas no meio do rio.","629","HUFU00063475","-60.073889","-14.918333","629","Vila Bela da Santíssima Trinda",NA,NA,"2015","-60.073889","-14.918333","05",NA,NA,NA,NA,NA,NA
"753","2019-05-06 11:59:46-03","UFU","HUFU","64222","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Faria, C.A.; Santos, J.R.","246","2006","08","18",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m alt. Botões florais ferrugíneos. Ocasional no local.; Mata de galeria, relevo plano.","HUFU00063473",NA,NA,"Benth.","Neiva, C.A.F.","Distrito Federal","Parque Nacional de Brasília, Córrego Bananal, trilha da Capivara.",NA,"HUFU00063473","-47.9296989440918","-15.7797002792358",NA,"Brasília","70570","auto","2006",NA,NA,"08",NA,NA,NA,NA,NA,NA
"754","2019-05-06 11:59:46-03","UFU","HUFU","40052","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Pereira-Silva, G.; et al.","7165","2003","02","18",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,5 m.; Mata de galeria antropizada.","HUFU00063461",NA,NA,"Benth.","Rezende, A.R.","Goiás","Cerca de 300 m. Oeste da BR-060, Na direção de Corumbá/GO. Estrada de terra à 500metros da ponte sobre o rio Corumbá. Na margem esquerda do rio.",NA,"HUFU00063461","-48.5071983337402","-16.0821990966797",NA,"Alexania","32626","auto","2011",NA,NA,"01","04",NA,NA,NA,NA,NA
"755","2019-05-06 11:59:46-03","UFU","HUFU","40071","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Santos, A.A.; et al.","1060","2002","05","13",NA,"Brasil",NA,NA,"Mata ciliar, solo arenoso, relevo plano.","HUFU00063459",NA,NA,"Benth.","Rezende, J.M. de","Goiás","À esquerda da estrada que dá acesso a Guarita para Palmital.",NA,"HUFU00063459","-47.6136016845703","-16.7686004638672",NA,"Cristalina","85457","auto","2003",NA,NA,"05","20",NA,NA,NA,NA,NA
"756","2019-05-06 11:59:46-03","UFU","HUFU","40031","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Rezende, J.M.; et al.","735","2002","12","10",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m.; Cerrado antropizado. Relevo ondulado.","HUFU00063460",NA,NA,"Benth.","Rezende, A.R.","Goiás","Fazenda ENGEXPLO, Margem direita do Rio Corumbá a montante.",NA,"HUFU00063460","-47.9502983093262","-16.2525005340576",NA,"Luziânia","83221","auto","2011",NA,NA,"01","04",NA,NA,NA,NA,NA
"757","2019-05-06 11:59:46-03","UFU","HUFU","62316","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Machado, A.I.M.R.; Guimarães, J.P.; Rutter-Drummond, R.A. & Meyer, F.S.","145","2012","03","18",NA,"Brasil",NA,NA,"Subarbusto, ca.0,8m. Frutos imaturos alaranjados e avermelhados, frutos maduros vináceos a nigrescentes.; Cerrado rupestre.","HUFU00063474",NA,NA,"Benth.","Machado, A.I.M.R.","Goiás","Parque Estadual da Serra Dourada, Área (área modificada, com pasto) posterior à nascente, à torre de captação, no limite da cerca.",NA,"HUFU00063474","-50.2150001525879","-16.1266994476318",NA,"Mossâmedes","30139","auto","2012",NA,NA,"10","02",NA,NA,NA,NA,NA
"758","2019-05-06 11:59:46-03","UFU","HUFU","60283","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Machado, A.I.M.R.; Silva, M.J. & Santos, J.P.","37","2011","10","01",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt. Botões imaturos ferrugíneos.; Campo rupestre.","HUFU00063466",NA,NA,"Benth.","Machado, A.I.M.R.","Goiás","Parque Estadual da Serra Dourada, Área encachoeirada após a mata de calcário antes de chegar na mata do córrego do Piçarrão.",NA,"HUFU00063466","-50.2150001525879","-16.1266994476318",NA,"Mossâmedes","30139","auto","2012",NA,NA,"11","01",NA,NA,NA,NA,NA
"759","2019-05-06 11:59:46-03","UFU","HUFU","71612","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Rizzo, J.A.; et al.","11859","1994","10","18",NA,"Brasil",NA,NA,"3 m alt. botões florais creme.; Floresta ciliar.","HUFU00063452",NA,NA,"Benth.","Goldenberg, R.","Goiás","Serra Dourada, 3 Km do trevo de Mossâmedes para a cidade de Goiás, à esquerda da rodovia, 3º transecto.",NA,"HUFU00063452","-50.2150001525879","-16.1266994476318",NA,"Mossâmedes","30139","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2019-05-06 11:59:46-03","UFU","HUFU","61035","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Machado, A.I.M.R.; Romero, R.; Silva, M.J. & Santos, J.P.","69","2011","11","26",NA,"Brasil",NA,NA,"Subarbusto, ca. 70 cm. Frutos imaturos verdes.; Cerrado rupestre.","HUFU00063468",NA,NA,"Benth.","Machado, A.I.M.R.","Goiás","Serra Dourada, Vertente da serra após a torre de captação, após nascente.",NA,"HUFU00063468","-50.2150001525879","-16.1266994476318",NA,"Mossâmedes","30139","auto","2012",NA,NA,"11","01",NA,NA,NA,NA,NA
"761","2019-05-06 11:59:46-03","UFU","HUFU","46335","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Faria, I.; Mayer, M.L.","1119","2006","04","07",NA,"Brasil",NA,NA,"Arbusto 1,5 m. Frutos imaturos verdes e maduros pretos.; Mata semidecídua.","HUFU00063462",NA,NA,"Benth.","Rezende, A.R.","Mato Grosso","PESA, Estrada das Fazendas.",NA,"HUFU00063462","-52.2566986083984","-15.8900003433228",NA,"Barra do Garças","123012","auto","2011",NA,NA,"01","04",NA,NA,NA,NA,NA
"762","2019-05-06 11:59:46-03","UFU","HUFU","55107","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Silva, A.F.; Vilela, V.C.","1120","2009","03","08",NA,"Brasil",NA,NA,"Arbusto, ca. de 0,80 m. Frutos em cachos vermelhos.; Cerrado.","HUFU00063472",NA,NA,"Benth.","Silva, A.F.","Minas Gerais","Fazenda Barreiros D'Antas, São José de Almeida.",NA,"HUFU00063472","-43.7449989318848","-19.513599395752",NA,"Jaboticatubas","31264","auto","2009",NA,NA,"03","08",NA,NA,NA,NA,NA
"763","2019-05-06 11:59:46-03","UFU","HUFU","36288","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Alves, A.S.S.","169","2003","01","25",NA,"Brasil",NA,NA,"Arbusto, ca. 0,5 m. Fruto verde.; Mata de galeria.","HUFU00063496",NA,NA,"Benth.",NA,"Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais",NA,"HUFU00063496","-46.8074989318848","-18.1783008575439",NA,"Lagamar","53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2019-05-06 11:59:46-03","UFU","HUFU","36284","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Alves, A.S.S.; Alves, A.A.","221","2003","02","15",NA,"Brasil",NA,NA,"Arbusto, ca. 1,2 m. Fruto vermelho.; Cerrado Sentido Restrito-denso.","HUFU00063498",NA,NA,"Benth.",NA,"Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais",NA,"HUFU00063498","-46.8074989318848","-18.1783008575439",NA,"Lagamar","53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2019-05-06 11:59:46-03","UFU","HUFU","36282","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Alves, A.S.S.; Alves, A.A.","272","2003","04","12",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Botão floral.; Cerradão.","HUFU00063495",NA,NA,"Benth.",NA,"Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais",NA,"HUFU00063495","-46.8074989318848","-18.1783008575439",NA,"Lagamar","53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-05-06 11:59:46-03","UFU","HUFU","36273","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Alves, A.S.S.","32","2002","11","16",NA,"Brasil",NA,NA,"Arbusto, ca. 0,5 m. Fruto verde.; Cerradão.","HUFU00063478",NA,NA,"Benth.",NA,"Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais",NA,"HUFU00063478","-46.8074989318848","-18.1783008575439",NA,"Lagamar","53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2019-05-06 11:59:46-03","UFU","HUFU","36285","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Alves, A.S.S.; Alves, A.A.","310","2003","04","26",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Botão floral; Cerrado Sentido Restrito-típico.","HUFU00063497",NA,NA,"Benth.","Romero, R.","Minas Gerais","Reserva Vagetal da Companhia Mineira de Metais, Lado direito.",NA,"HUFU00063497","-46.8074989318848","-18.1783008575439",NA,"Lagamar","53279","auto","2003",NA,NA,"07",NA,NA,NA,NA,NA,NA
"768","2019-05-06 11:59:46-03","UFU","HUFU","34498","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Amorim, E.H.; Hattori, E.K.O. & Mendes, S.","705","2003","09","27",NA,"Brasil",NA,NA,"Árvore ca. de 1,5 m. Cálice ferrugíneo, corola e estames alvos.","HUFU00063512",NA,NA,"Benth.",NA,"Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro. Céu do cavalo.",NA,"HUFU00063512","-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
