"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber"
"203","2019-06-24 08:11:52-03","IAC","IAC","41873","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","P.G. Delprete","M.A. Assis; V.T.Rampin; C.C.Ruivo & V.L.Scatena","1","1995","05","16",NA,"Brasil","São Paulo","Ubatuba","Trilha picadão da barra, Piciguaba","-45.0711","-23.4339",NA,"estipula redusida permanente",NA,NA,NA,NA,NA,"1999","06","16","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA
"204","2019-06-24 08:11:52-03","IAC","IAC","43195","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; E.Q. Santos & E. Furlan","3488","2001","08","10",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Dito, indivíduo X 15.4","-47.045723","-23.76789",NA,NA,NA,NA,NA,NA,NA,"2001","08","10","-47.045723","-23.76789",NA,NA,NA,NA,NA,NA,NA
"205","2019-06-24 08:11:52-03","IAC","IAC","43271","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","S.L. Jung-Mendaçolli","L.S. Leoni","2867",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Estouro, próximo ao córrego Sào Lourenço.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-02-20 14:37:37-03","IAC","IAC","45052","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","S.L. Jung-Mendaçolli","M. Kirizawa & M. Sugiyama","2038","1988","05","17",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, morro Pedro Luiz","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,"2001","06","17","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA
"207","2020-02-20 14:37:37-03","IAC","IAC","45385","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","S.L. Jung-Mendaçolli","C. Urbanetz","371","2004","03","17",NA,"Brasil","São Paulo","Cananéia","Fazenda Folha Larga, trilha da Divisa","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,"2004","10","20","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA
"208","2020-02-20 14:37:37-03","IAC","IAC","46594","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","S.L. Jung-Mendaçolli","F.M. Souza et al.","588","2005","02","26",NA,"Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Núcleo São SEbastião, trilha da Água Branca","-45.753767","-23.730412",NA,"7375382S, 423170W",NA,NA,NA,NA,NA,"2005","12","15","-45.753767","-23.730412",NA,NA,NA,NA,NA,NA,NA
"209","2020-02-20 14:37:37-03","IAC","IAC","47633","S","Plantae",NA,NA,"Rubiaceae-303.Cinchonoideae-Chiococceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","L.C. Bernacci & S.L. Jung-Mendaçolli","O. Kotchetkoff-Henriques & M. Sandrini","499","2001","06","27",NA,"Brasil","São Paulo","Ribeirão Preto","Fazenda da Barra (113)","-47.719924","-21.159867",NA,"UTM W0217533, S7657708, zona 23",NA,NA,NA,NA,NA,"2001","06","27","-47.719924","-21.159867",NA,NA,NA,NA,NA,NA,NA
"210","2020-07-23 12:20:36-03","CEPLAC","CEPEC","104961","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana",NA,"S. L. j. Mendaçolli","F. C. Hoehne","179","1993","11","09",NA,"Brasil","São Paulo","SÃO PAULO","Parque do Estado.Alto do Viveiro das Orchidaceas,defronte da pic C. Velloso.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"25/05/2001",NA
"211","2020-09-22 13:49:02-03","USP","SPFW","274","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","riedeliana","Ixora riedeliana","Müll.Arg.",NA,"Kuhlmann, M.","2806","1951","12","04",NA,"Brasil","São Paulo",NA,"Parque do Estado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-13 16:05:05-03","UNISANTA","HUSC","11771","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","P.S.P Sampaio","A. Santos; et al.","s.n.","2011","09","01",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área A.","-46.25","-23.9899997711182",NA,"277-273.; Floresta ombrofila densa.",NA,NA,NA,NA,NA,"2012","12",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"213","2019-11-13 16:05:05-03","UNISANTA","HUSC","11773","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","P.S.P Sampaio","D. Costa; B. Isidro","134","2012","07","27",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B, parcela 19, indivíduo 1024.","-46.25","-23.9899997711182",NA,"Árvore com ca. de 6 metros de altura, DAP 3,5cm, com frutos imaturos roxos.; Floresta ombrofila densa.",NA,NA,NA,NA,NA,"2012","12",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"214","2016-08-23 11:00:13-03","NHMLondon","NHM-LONDON-BOT","BM000796378","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"George Gardner; b.1812; d.1849; Gardner","5496","1840","12",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/2d1a0137b576a86ffcda392a2b119abd5d622138/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Isotype",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4989434"
"215","2020-11-12 16:59:59-03","UEL","FUEL","26266","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Correa, PL","287","1996","10","31",NA,"Brasil","São Paulo","Agudos","Fazenda Cia. Cervejaria Brahma, Cervejaria Brahma","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52219","auto",NA,NA,NA,NA,NA
"216","2020-11-12 16:59:59-03","UEL","FUEL","38803","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung-Mendaçolli, SL","Toledo, CB; et al.","56","1985","03","07",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da Taper, Morro da Tapera","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"217","2019-11-01 15:09:17-03","UnB","UB","216790","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Kuhlmann, MP","Kuhlmann, MP","199","2013","04","04","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10 m; frutos maduros cor roxa; duas sementes p/ fruto.; Mata de Galeria",NA,NA,NA,NA,NA,"2013","04","04",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"218","2019-11-01 15:09:17-03","UnB","UB","176602","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Delprete, PG","Noblick, LR; Britto, IC; Castro, CA","2495","1982","12","15","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,"Arbusto 2,5m. Pétalas alvas de tubo da corola avermelhado.",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 15:09:17-03","UnB","UB","216614","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Kuhlmann, MP","Kuhlmann, MP","199","2013","04","04","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10 m; frutos maduros cor roxa; duas sementes p/ fruto.; Mata de Galeria",NA,NA,NA,NA,NA,"2013","04","04",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"220","2019-11-01 15:09:17-03","UnB","UB","176603","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Delprete, PG","Hatschbach, G","25673","1970","11","28","Southern America","Brasil","Paraná ","Paranaguá ","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,"Arbusto 2m. Flor alva aromática.",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"221","2019-11-01 15:09:17-03","UnB","UB","176606","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Hatschbach, G","25807","1970","12","11","Southern America","Brasil","Paraná ","Guaraqueçaba","Rio Murato","-48.3288993835449","-25.3066997528076",NA,"Arbusto 2m. Flor alva.",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"222","2019-11-01 15:09:17-03","UnB","UB","176607","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Rodrigues, RR; Figueiredo, N","15679","1982","11","17","Southern America","Brasil","São Paulo","Peruíbe","Reserva. Estação Ecológica de Jureia","-46.9900016784668","-24.3199996948242",NA,"Arvoreta 2,5m. Botões verdes.",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"223","2019-11-01 15:09:17-03","UnB","UB","176605","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Figueiredo, N; Rodrigues, RR","15667","1982","09","11","Southern America","Brasil","São Paulo",NA,"Est. Ecol. de Jureia",NA,NA,NA,"Árvore 3m. Frutos verdes.",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:09:17-03","UnB","UB","176604","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Gusmão, EF","403","1995","01","16","Southern America","Brasil","Bahia","São Felipe","Serra da Copioba","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA
"225","2019-10-03 10:04:27-03","UFSCar","SORO","4472","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Grimaldi, M.C.; Nogueira, L.E.G.D.","14","2012","10","21",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. Trilha do Braço","-47.9900016784668","-23.8700008392334",NA,"Árvore. 822m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"226","2019-08-08 10:00:24-03","UFU","HUFU","14595","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Mota, A.L.P.","1526","1993","01","13",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Área 5.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 12 m. Flores brancas.","HUFU00020875","HUFU00020875",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"227","2019-08-08 10:00:24-03","UFU","HUFU","29836","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Mendaçolli, S.L.J.","Hoehne, F.C.","s.n.","1931","12","09",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Alto do viveiro das Orchidaceas, defronte da pic.","-46.6300010681152","-23.5400009155273",NA,NA,"HUFU00020874","HUFU00020874",NA,NA,NA,"2001","05","25",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"228","2019-08-08 10:00:24-03","UFU","HUFU","54665","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B.; Silva, C.R.; et al.","1134","2008","11","18",NA,"Brasil","Goiás",NA,"Serra do Facão",NA,NA,NA,"Árvore, ca. 7,0 m. Flor(es) creme(s), fruto(s) ausente(s).","HUFU00020873","HUFU00020873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-23 13:23:04-03","MN","R-TIPOS","10329","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Di Maio, F.R.","Glaziou, A.F.M.","6154","1872","11","30",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"R000010329","R000010329_001",NA,NA,"Isotypus","2004","04","29",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"230","2021-02-23 13:23:04-03","MN","R-TIPOS","10329a","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Di Maio, F.R.","Glaziou, A.F.M.","6154","1872","11","30",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"R000010329a","R000010329a_001",NA,NA,"Isotypus","2004","04","29",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"231","2020-08-20 14:56:30-03","UFSC","FLOR","36164","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Ixora","riedeliana","Ixora riedeliana","Müll.Arg.",NA,"Kuhlmann, M.","2806","1951","12","04",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,"flor com","FLOR0036164",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"232","2021-03-04 15:46:04-03","IF","SPSF","18293","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","gardneriana","Ixora gardneriana",NA,NA,"L.C.Bernacci","49","1994","04","12","América do Sul","Brasil","SP","Jundiaí","mata secundaria ?","-46.8800010681152","-23.1800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,"Magnoliopsida",NA,NA
"233","2021-03-04 15:46:04-03","IF","SPSF","33592","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,NA,"C.B.Toledo","56","1985","03","07","América do Sul","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: morro da Tapera&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,"Magnoliopsida",NA,NA
"234","2021-03-04 15:46:04-03","IF","SPSF","34618","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,"R.Cielo-Filho","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","387","2005","03","14","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,"COLETA: XLS: SPSFNovo; Árvore de 3m. Fruto imaturo verde.; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;",NA,NA,"8","8",NA,"2005","04","12",NA,NA,"26998","auto",NA,NA,"Magnoliopsida",NA,NA
"235","2021-03-04 15:46:04-03","IF","SPSF","44704","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","B.A.Aranha","B.A.Aranha","614","2010","04","21","América do Sul","Brasil","SP","Santo André","Parque Natural Municipal Nascentes do Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"COLETA: Árvore 5m altura; frutos verdes.; GEOGRAFIA: Trilha das Hortências.;",NA,NA,NA,NA,NA,"2010","05","21",NA,NA,"27258","auto",NA,NA,"Magnoliopsida",NA,NA
"236","2021-03-04 15:46:04-03","IF","SPSF","26989","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,NA,"M.A.Assis","1","1995","05","16","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA
"237","2021-03-04 15:46:04-03","IF","SPSF","26986","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,NA,"A.Furlan","1014","1989","12","08","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA
"238","2021-03-04 15:46:04-03","IF","SPSF","26987","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,NA,"F.C.P.Garcia","305","1988","12","04","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA
"239","2021-03-04 15:46:04-03","IF","SPSF","16761","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,NA,"A.Furlan","677","1989","03","11","América do Sul","Brasil","SP","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha das Tres Lagoas&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA
"240","2021-03-04 15:46:04-03","IF","SPSF","37385","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","F. A. R. D. P. Arzolla","F. A. R. D. P. Arzolla & G.C.R.de Paula & F.E.S.P.Vilela & J.R.dos Santos & C.S.Nunes & V.Gregorato","1034","2007","01","23","América do Sul","Brasil","SP","São Paulo",NA,"-46.640278","-23.448333",NA,"COLETA: Floresta Ombrófila Montana&nf;Árvore 5m., frutos imaturos.; GEOGRAFIA: estrada das Cuca, mata em estádio médio de regeneração;",NA,NA,"850","850",NA,"2007","02","08",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"241","2021-03-04 15:46:04-03","IF","SPSF","42486","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","R.T.Polisel","R.T.Polisel & N.M.Ivanauskas & R.L.R.Santos & D.Souza","943","2009","01","27","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,"COLETA: Árvore de 12 m. Botões e frutos imaturos verdes.; GEOGRAFIA: Na área do estudo fitossociológico do reflorestamento de araucária.;",NA,NA,"1115","1115",NA,"2009","01","31",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"242","2021-03-04 15:46:04-03","IF","SPSF","48504","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","B.V. Ferrato","F. A. R. D. P. Arzolla & A.Z.Antunes","1650","2014","02","04","América do Sul","Brasil","SP","Eldorado","Fazenda Nova Trieste","-48.13","-24.366389",NA,"COLETA: Árvore com fruto.; GEOGRAFIA: Moquem.&nf;Floresta Ombrófila Densa Submontana.;",NA,NA,"300","300",NA,"2014","03","31",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"243","2021-03-04 15:46:04-03","IF","SPSF","07879","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,NA,"J.B.Baitello","46","1981","11","10","América do Sul","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,"Magnoliopsida",NA,NA
"244","2021-03-04 15:46:04-03","IF","SPSF","15724","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","S.L.Jung Mendaçolli","J.B.Baitello & S.M.Borges","49","1981","11","10","América do Sul","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"2001","01","29",NA,NA,"37574","auto",NA,NA,"Magnoliopsida",NA,NA
"245","2021-03-04 15:46:04-03","IF","SPSF","34825","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,"S.L.Jung-Mendaçolli","F. M. Souza & M. T. Z. Toniato & D.Souza","588","2005","02","26","América do Sul","Brasil","SP","São Sebastião","Parque Estadual da Serra do Mar, Núcleo São Sebastião.","-45.4099998474121","-23.7600002288818",NA,"COLETA: XLS: SPSFNovo; Arvoreta ca. 3m, frutos; GEOGRAFIA: Trilha da Água Branca. Restinga. Borda.&nf;UTM: X=423170 Y=7375382;",NA,NA,NA,NA,NA,"2005","08","22",NA,NA,"41977","auto",NA,NA,"Magnoliopsida",NA,NA
"246","2021-03-04 15:46:04-03","IF","SPSF","26988","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,NA,"F.C.P.Garcia","313","1988","12","05","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA
"247","2021-03-04 15:46:04-03","IF","SPSF","16746","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa",NA,NA,"A.Furlan","780","1989","03","12","América do Sul","Brasil","SP","Ubatuba","Picinguaba, estrada da Casa da Farinha","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA
"248","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","dimorphophylla","Ixora dimorphophylla","Müll.Arg.",NA,"Glaziou, AFM","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","dimorphophylla","Ixora dimorphophylla","Müll.Arg.",NA,"Glaziou, AFM","705",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","dimorphophylla","Ixora dimorphophylla","Müll.Arg.",NA,"Gaudichaud Beaupré, C","s.n.Herb,",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","dimorphophylla","Ixora dimorphophylla","Müll.Arg.",NA,"Gaudichaud Beaupré, C","hb. Franqus.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Gardner, G","5496",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Gardner, G","5496",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
