"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","imagecode","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"199","2019-11-13 11:14:03-03","USP","SPF","147862","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Mello-Silva, R","2001","08","02",NA,"Brasil",NA,NA,NA,"SPF00147862",NA,NA,"Vell.","1837","SPF00147862","Fernandes, UG","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859",NA,NA,"32715","auto","2015",NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-13 11:14:03-03","USP","SPF","20384","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Kawasaki, ML","1981","10","07",NA,"Brasil",NA,NA,NA,"SPF00020384",NA,NA,"Vell.","CFSC7585","SPF00020384","Kameyama, C","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-13 11:14:03-03","USP","SPF","80685","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Pirani, JR","1993","07","22",NA,"Brasil",NA,NA,NA,"SPF00080685",NA,NA,"Vell.","CFSC13264","SPF00080685","Anônimo","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-13 11:14:03-03","USP","SPF","115523","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Hatschbach, G","1968","08","07",NA,"Brasil",NA,NA,NA,"SPF00115523",NA,NA,"Vell.","19556","SPF00115523","Ezcurra, C","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708","300","500","30514","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-13 11:14:03-03","USP","SPF","153202","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Hatschbach, G","1966","09","13",NA,"Brasil",NA,NA,NA,"SPF00153202",NA,NA,"Vell.","14708","SPF00153202","Ezcurra, C","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"30514","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-13 11:14:03-03","USP","SPF","200521","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Farney, C","2001","08","09",NA,"Brasil",NA,NA,NA,"SPF00200521",NA,NA,"Vell.","4377","SPF00200521","Profice, SR","Rio de Janeiro","Arraial do Cabo","Ilha de Cabo Frio","-42.0278015136719","-22.966100692749","300","300","25964","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-13 11:14:03-03","USP","SPF","154126","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Lobão, AQ","2001","07","16",NA,"Brasil",NA,NA,NA,"SPF00154126",NA,NA,"Vell.","634","SPF00154126","Silva, MG","Rio de Janeiro","Campos dos Goytacazes","Morro do Coco","-41.3244018554688","-21.7541999816895",NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-10-07 09:15:17-03","UEFS","HUEFS","135648","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","schaueriana","Ruellia schaueriana","Brade, A.C.","1948","08","31",NA,"Brasil",NA,NA,NA,"HUEFS0135648","Angiospermae","Lamiales","(Nees) Lindau","19390","HUEFS0135648",NA,"Espírito Santo","Cachoeiro do Itapemirim","Fazenda Santo Antônio Pedra Branca.",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-10-07 09:15:17-03","UEFS","HUEFS","224153","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Lombardi, J.A.","2011","07","13",NA,"Brasil",NA,NA,"Mata Atlântica.","HUEFS0224153","Angiospermae","Lamiales","Vell.","8594","HUEFS0224153",NA,"Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Orgãos, trilhas a partir da portaria","-43.001389","-22.494722","348","348",NA,NA,NA,"Asteranae",NA,NA,"43W0'5''","22S29'41''",NA,NA,NA,NA,NA
"208","2019-09-04 19:10:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","calvescens","Ruellia calvescens","H. W. Schott",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"6129",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"209","2019-09-04 18:50:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","calvescens","Ruellia calvescens","F. Sellow",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"210","2019-09-04 18:45:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","confinis","Ruellia confinis","F. Sellow",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"211","2015-03-13 19:30:27-03","F","FMNH-SEEDPLANTS","V0251106F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","confinis","Ruellia confinis",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0251106F","Spermatophyta",NA,NA,NA,"V0251106F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-09-04 18:45:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","schaueriana","Ruellia schaueriana","F. Sellow",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"213","2018-04-04 16:24:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","A. Amorim",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"878",NA,"RRC ID Flag","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"878",NA,NA,NA,NA
"214","2015-03-13 19:30:56-03","F","FMNH-SEEDPLANTS","V0255071F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0255071F","Spermatophyta",NA,NA,NA,"V0255071F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2015-03-13 19:30:56-03","F","FMNH-SEEDPLANTS","V0255072F","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0255072F","Spermatophyta",NA,NA,NA,"V0255072F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-07-23 11:56:30-03","CEPLAC","CEPEC","29081","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L. A. Mattos-Silva","1982","02","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"1551",NA,"L. Oliveira","Bahia","ILHÉUS","Km 8 do ramal que liga a Rod. BrR-415 (Ilhéus/Itabuna) ao povoado Japu. Ramal c entrada a 13Km de Ilhéus.","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2008",NA
"217","2020-07-23 11:56:30-03","CEPLAC","CEPEC","56913","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","A. M. Amorim","1975","04","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"878",NA,"D. C. Wasshaussen","Bahia","ITACARÉ","6Km de Itacaré. Estr. liga Taboquinhas.","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA
"218","2019-02-27 14:01:34-03","UFSJ","HUFSJ","3818","S","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Siqueira, GS","2003","08","13",NA,"Brasil",NA,NA,"Porte herbáceo, flor roxo claro.","HUFSJ003818",NA,NA,"Vell.","33",NA,"Folli, DA","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2003",NA,"08","13",NA,NA,NA,NA,NA,NA,NA
"219","2019-02-27 14:01:34-03","UFSJ","HUFSJ","3819","S","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Folli, DA","1984","08","28",NA,"Brasil",NA,NA,"Porte herbáceo, botão branco, flor roxo claro.","HUFSJ003819",NA,NA,"Vell.","515",NA,"Wasshausen, D","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","1993",NA,"03","13",NA,NA,NA,NA,NA,NA,NA
"220","2020-07-21 15:08:13-03","UNISANTA","HUSC","1551","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Sampaio, P.S.P.; Martins, S.E.","1996","07","06",NA,"Brasil",NA,NA,"Arbusto com 50cm alt., folhas; Sub-bosque.",NA,"Magnoliophyta",NA,"Vell.","71",NA,"U.G. Fernandes","São Paulo","Guarujá","Praia do Guaiubá, encosta adjacente ao costão rochoso do lado esquerdo de que olha para o mar.","-46.250278","-23.990556",NA,NA,NA,NA,"2018",NA,"12",NA,"-46.250278","-23.990556",NA,NA,NA,NA,NA
"221","2020-07-21 15:08:13-03","UNISANTA","HUSC","667","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Souza, V.C.; Lopes, M.P.C.; Gonçalves, G.T.; Silva, S.J.G.","1998","07","23",NA,"Brasil",NA,NA,"Erva, 25 cm de altura, pétalas azul-amareladas-claras com faixas arroxeadas, tubo alvo na base.; Mata.",NA,"Magnoliophyta",NA,"Vell.","s.n.",NA,"U.G. Fernandes","São Paulo","Peruíbe","Estação Ecológica Juréia-Guaraú. Morro do Guarauzinho.","-47.237778","-24.508611",NA,NA,NA,NA,"2018",NA,"12",NA,"-47.237778","-24.508611",NA,NA,NA,NA,NA
"222","2020-07-21 15:08:13-03","UNISANTA","HUSC","1552","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Sampaio, P.S.P.; Martins, S.E.","1996","07","06",NA,"Brasil",NA,NA,"Arbusto com 50cm alt., corola branca-roseada-pálida.",NA,"Magnoliophyta",NA,"Vell.","72",NA,"U.G. Fernandes","São Paulo","Guarujá","Praia do Guaiuba, encosta adjacente ao costão rochoso do lado esquerdo de que olha para o mar.","-46.250278","-23.990556",NA,NA,NA,NA,"2018",NA,"12",NA,"-46.250278","-23.990556",NA,NA,NA,NA,NA
"223","2020-07-21 15:08:13-03","UNISANTA","HUSC","8071","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Sampaio, P.S.P.; Bezerra, L.F.S.","2013","09","12",NA,"Brasil",NA,NA,"Erva com 20 cm e flores brancas com listra lilás-claro em cada pétala.; Subosque.",NA,"Magnoliophyta",NA,"Vell.","852",NA,"U.G. Fernandes","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, trilha das conchas- São Pedro.","-46.25","-23.9899997711182",NA,NA,"18989","auto","2018",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"224","2016-08-23 10:58:42-03","NHMLondon","NHM-LONDON-BOT","BM000624579","S","Plantae","Acanthaceae","Ruellia","calvescens","Ruellia calvescens","George Gardner; b.1812; d.1849; Gardner","1837","07",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4985769","<a href=http://www.nhm.ac.uk/services/media-store/asset/2f017d5bb48d0ad8e4df1bdf3d938b269ebfb341/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Nees","805",NA,NA,"Rio de Janeiro",NA,NA,"-42.64735","-22.531489",NA,NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,"Syntype",NA,NA
"225","2016-08-23 10:58:42-03","NHMLondon","NHM-LONDON-BOT","BM000624859","S","Plantae","Acanthaceae","Ruellia","schaueriana","Ruellia schaueriana","George Gardner; b.1812; d.1849; Gardner","1837","03",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4986010","<a href=http://www.nhm.ac.uk/services/media-store/asset/c5ea5526f832d3a97868b729bcb4ea79ddc169e5/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Nees","585",NA,"Cecilia Ezcurra; b.1954; C.Ezcurra",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"1989",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"Syntype",NA,NA
"226","2019-07-04 16:57:25-03","PERD","PERD","1101","S","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Ordones, J; et al.","2006","06","27",NA,"Brasil",NA,NA,"Projeto Mata Atlântica Nº421. Corola lilás.",NA,NA,NA,"Vell.","1027",NA,"Pessoa, CS","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Lagoa dos Anibal","-42.633333","-19.5",NA,NA,NA,NA,"2012",NA,"10","29","-42.633333","-19.5",NA,NA,NA,NA,NA
"227","2019-11-01 14:51:46-03","UnB","UB","118187","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Castro, RM","2001","08","31","Southern America","Brasil",NA,NA,"Flores com cálice lilás claro.; Erva.; Interior da mata",NA,"Dicotyledoneae",NA,"Vell.","606",NA,"Profice, SR","Minas Gerais","Descoberto","Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 14:51:46-03","UnB","UB","146962","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Hatschbach, G","1968","08","07","Southern America","Brasil",NA,NA,"Subarbusto até 50cm, flor lilás.",NA,"Dicotyledoneae",NA,"Vell.","19556",NA,"Ezcurra, C","Paraná ","Morretes","Estrada da Graciosa, Ferradura. Interior da mata pluvial; vertente atlântica. Alt. 300-500m","-48.834400177002","-25.476900100708",NA,NA,"30514","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-05-06 11:51:41-03","UFU","HUFU","55281","S","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Castro, R.M.; Forzza, R.C.; Almeida, V.R. & Fazza, L.F.A.","2001","08","31",NA,"Brasil",NA,NA,"Erva, ca. 0,25 m. Flores com cálice lilás claro.; No interior da mata em terreno com influência d'água.","HUFU00000274",NA,NA,"Vell.","606",NA,"Profice, S.R.","Minas Gerais","Descoberto","Reserva Biológica da Represa do Gama","-42.9674987792969","-21.4596996307373",NA,NA,"11991","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-05-06 11:51:41-03","UFU","HUFU","3474","S","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","1992","10","16",NA,"Brasil",NA,NA,"Herbáceo, ca. 0,15 m. Flores lilás.; Cerrado.","HUFU00000273",NA,NA,"Vell.","314",NA,"Azevedo, I.H.F.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto","2012",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-08-20 20:39:15-03","UFSC","FLOR","29095","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Cordeiro, J.; Cruz, J.M.","1996","10","15",NA,"Brasil",NA,NA,"subarbusto, flor lilás, 0,8m altura","FLOR0029095",NA,"Lamiales","Vell.","1319","FLOR0029095","Wasshausen, D.C.","Paraná","Campina Grande do Sul","Estrada para o Parque das Lauráceas, Rio Capivari.","-49.0553016662598","-25.3055992126465",NA,NA,"55154","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-04 15:46:54-03","IF","SPSF","23828","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","J.Prado & L.Rossi & S.A.C.Chiea","1990","08","15","América do Sul","Brasil",NA,NA,"COLETA: Herbácea 30cm altura; corola lilás com estrias roxas; fauce alva; anteras e estígmas alvos; GEOGRAFIA: Próximo ao acampamento. Margem de rio.;",NA,"Magnoliophyta","Tubiflorae","Vell.","316",NA,"C.Kameyama","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto","2011","Magnoliopsida","01","20",NA,NA,NA,NA,NA,NA,NA
"233","2021-03-04 15:46:54-03","IF","SPSF","23827","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","E.A.Anunciaçao","1993","08","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Tubiflorae","Vell.","331",NA,"C.Kameyama","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-04 15:46:54-03","IF","SPSF","28933","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","F.O. Souza","2000","07","18","América do Sul","Brasil",NA,NA,"GEOGRAFIA: mata ombrofila densa&nf;;",NA,"Magnoliophyta","Tubiflorae","Vell.","31",NA,"C.Kameyama","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"30093","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-04 15:46:54-03","IF","SPSF","29194","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","J.A.Pastore & C.Moura","2002","02","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira&nf;;",NA,"Magnoliophyta","Tubiflorae","Vell.","1103",NA,NA,"SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,"25482","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","calvescens","Dipteracanthus calvescens","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,"Rio de Janeiro","Rio de Janeiro","IBB/Corcovado, Rio de Janeiro, RJ, In sylvis ad Sebastianopolin, e. g. in. m. Corcovado","-43.13","-22.57",NA,NA,NA,NA,NA,NA,NA,NA,"-43.13","-22.57",NA,NA,NA,NA,NA
"237","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","calvescens","Dipteracanthus calvescens","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,"Rio de Janeiro","Rio de Janeiro","IBB/Corcovado, Rio de Janeiro, RJ, In sylvis ad Sebastianopolin, e. g. in. m. Corcovado","-43.13","-22.57",NA,NA,NA,NA,NA,NA,NA,NA,"-43.13","-22.57",NA,NA,NA,NA,NA
"238","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","calvescens","Dipteracanthus calvescens","Schott, HW",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,"Rio de Janeiro","Rio de Janeiro","In sylvis ad Sebastianopolin, e. g. in. m. Corcovado","-43.2075","-22.9028",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","calvescens","Dipteracanthus calvescens","Sellow, F",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,"Rio de Janeiro","Rio de Janeiro","IBB/Corcovado, Rio de Janeiro, RJ, In sylvis ad Sebastianopolin, e. g. in. m. Corcovado","-43.13","-22.57",NA,NA,NA,NA,NA,NA,NA,NA,"-43.13","-22.57",NA,NA,NA,NA,NA
"240","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","schauerianus","Dipteracanthus schauerianus","Ruiz, H",NA,NA,NA,"Southern America","Peru",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,NA,NA,"Camarfo. ad Pillao in Peruvia, circa pontem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","schauerianus","Dipteracanthus schauerianus","Tweedie, J",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,"Rio de Janeiro",NA,"ad Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","schauerianus","Dipteracanthus schauerianus","Sellow, F",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,"Rio de Janeiro","Petrópolis","in monte Corcovado et in Serra d'Estrella, nec in sylvis ad Macahé prov. Sabastianopolitanae","-43.18","-22.51",NA,NA,NA,NA,NA,NA,NA,NA,"-43.18","-22.51",NA,NA,NA,NA,NA
"243","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","schauerianus","Dipteracanthus schauerianus","Wied-Neuwied, MAP Prince",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,NA,NA,"Mata Primeiro. In Brasiliae sylvis primus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","schauerianus","Dipteracanthus schauerianus","Sellow, F",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,"Minas Gerais",NA,"ad Camargas in prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","schauerianus","Dipteracanthus schauerianus","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,NA,"Jan., Maio, Julio, Augusto, Septemb.",NA,NA,NA,"Nees","s.n.",NA,NA,"Rio de Janeiro","Rio de Janeiro","IBB/Corcovado, Rio de Janeiro, RJ, in monte Corcovado et in Serra d'Estrella, nec in sylvis ad Macahé prov. Sabastianopolitanae","-43.13","-22.57",NA,NA,NA,NA,NA,NA,NA,NA,"-43.13","-22.57",NA,NA,NA,NA,NA
"246","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","schauerianus","Dipteracanthus schauerianus","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,"Rio de Janeiro","Rio de Janeiro","IBB/Laranjeiras, Rio de Janeiro, RJ, flore albo in umbrosis humidiusculis prope Mandioccam prov. Sebastianopolitanae","-43.11","-22.56",NA,NA,NA,NA,NA,NA,NA,NA,"-43.11","-22.56",NA,NA,NA,NA,NA
"247","2017-09-11 16:26:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Dipteracanthus","schauerianus","Dipteracanthus schauerianus","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","s.n.",NA,NA,"Rio de Janeiro","Rio de Janeiro","IBB/Tijuca, Rio de Janeiro, RJ, in sylvis aboriginibus ad Tijuca prope Rio de Janeiro","-43.15","-22.56",NA,NA,NA,NA,NA,NA,NA,NA,"-43.15","-22.56",NA,NA,NA,NA,NA
"248","2017-09-11 17:06:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Acanthaceae","Ruellia","confinis","Ruellia confinis","Burchell, WJ","1826","08","17","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","3014",NA,NA,"Rio de Janeiro","Rio de Janeiro","IBB/Tijuca, Rio de Janeiro, RJ, Tijuca Mountains","-43.25","-22.933333",NA,NA,NA,NA,NA,NA,NA,NA,"-43.25","-22.933333",NA,NA,NA,NA,NA
"249","2020-09-17 10:40:11-03","UEPA","MFS","002114","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Germano, CM","2012","09","07",NA,"Brasil",NA,NA,"Erva 50 cm de alt. Inflorescência com flores violetas. Apresenta grude e aroma das folhas.","MFS002114",NA,NA,"L.","192","MFS002114 MFS002114_e","Silva, CAS da","Pará","Abaetetuba","Comunidade Rio Urubueua de Fátima.","-48.954167","-1.625278",NA,NA,NA,NA,"2012",NA,NA,NA,"-48.954167","-1.625278",NA,NA,NA,NA,NA
