"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"691","2020-09-12 05:00:02-03","US","US","3021188","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Wurdack, J. J., (US), US (UNITED STATES)","W. W. Thomas","3193","1984","4","26","South America - Neotropics","Venezuela","Amazonas","Río Negro","Río Mawarinuma, 2-6 km E of Base Camp, between base camp and Puerto Chimo camp","-66.13","0.83","160",NA,NA,NA,"US00651395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"692","2020-09-12 05:00:02-03","US","US","3354525","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Wurdack, J. J., (US), US (UNITED STATES)","P. Acevedo-Rodriguez, J. L. Santos & J. Guedes","8214","1996","8","10","South America - Neotropics","Brazil","Amazonas",NA,"Amazonas: along Deminí River (a tributary of Araca River). Boat stationed at coordinates.","-62.7667","-0.3014","100",NA,NA,NA,"US00592471","US00592471_01 US00592471_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"693","2020-09-12 05:00:02-03","US","US","389756","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.",NA,"C. Novaes",NA,"1900","1",NA,"South America - Neotropics","Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"US01907231","US01907231_01 US01907231_02",NA,NA,"23900","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"694","2020-09-02 16:33:09-03","Cenargen","CEN","73533","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Glocimar Pereira-Silva","15080","2010","03","21",NA,"Brasil","RO","PORTO VELHO","Estrada de acesso ao porto Prainha (balsa da mineradora) km 02.","-64.943333","-9.6058333","85","85","Exsicatas","Área de influência direta (APP).","CEN00073533","CEN00073533",NA,NA,NA,NA,"-64.943333","-9.6058333","2013",NA,NA,NA,NA,NA,"8",NA
"695","2019-11-13 11:25:38-03","USP","SPF","182695","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Baumgratz, JFA","Luchiari, C","722","1996","05","07",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-22.5",NA,NA,NA,NA,"SPF00182695",NA,NA,NA,NA,NA,"-42.25","-22.5","2005",NA,NA,NA,NA,NA,NA,NA
"696","2019-11-13 11:25:38-03","USP","SPF","101496","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Rezende, AR","Tamashiro, JY","1182","1995","06","13",NA,"Brasil","São Paulo","Manduri","Horto Florestal de Manduri","-49.356944","-23.009472",NA,NA,NA,NA,"SPF00101496",NA,NA,NA,NA,NA,"-49.356944","-23.009472","2010","12",NA,NA,NA,NA,NA,NA
"697","2019-11-13 11:25:38-03","USP","SPF","112222","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Rezende, AR","Tameirão Neto, E","472","1991","04","10",NA,"Brasil","Minas Gerais",NA,"Estação Ecológica UFMG",NA,NA,NA,NA,NA,NA,"SPF00112222",NA,NA,NA,NA,NA,NA,NA,"2010","12",NA,NA,NA,NA,NA,NA
"698","2019-11-13 11:25:38-03","USP","SPF","115188","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.",NA,"Goldenberg, R","161","1996","05","23",NA,"Brasil","São Paulo","Queluz",NA,"-44.781667","-22.455556",NA,NA,NA,NA,"SPF00115188",NA,NA,NA,NA,NA,"-44.781667","-22.455556",NA,NA,NA,NA,NA,NA,NA,NA
"699","2019-11-13 11:25:38-03","USP","SPF","125684","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Oliveira, AA","Oliveira, AA","1103","1993","03",NA,NA,"Brasil","Amazonas",NA,"Reserva 1501 (Km 41) do PDBFF, 90 Km NNE de Manaus.","-59.761111","-2.407222","50","125",NA,NA,"SPF00125684",NA,NA,NA,NA,NA,"-59.761111","-2.407222",NA,NA,NA,NA,NA,NA,NA,NA
"700","2019-11-13 11:25:38-03","USP","SPF","181778","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Goldenberg, R","Borges, RAX","775","2007","02","13",NA,"Brasil","Bahia","Itamaraju",NA,"-39.631389","-16.838611","500","500",NA,NA,"SPF00181778",NA,NA,NA,NA,NA,"-39.631389","-16.838611","2011",NA,NA,NA,NA,NA,NA,NA
"701","2019-11-13 11:25:38-03","USP","SPF","197987","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Goldenberg, R","Santos, MF","497","2008","10","22",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.402056","-19.396361",NA,NA,NA,NA,"SPF00197987",NA,NA,NA,NA,NA,"-43.402056","-19.396361","2009",NA,NA,NA,NA,NA,NA,NA
"702","2019-11-13 11:25:38-03","USP","SPF","200405","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Freitas, HS; Goldenberg, R","Freitas, HS","34","2007","07","01",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778","504","504",NA,NA,"SPF00200405",NA,NA,NA,NA,NA,"-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA
"703","2019-11-13 11:25:38-03","USP","SPF","200407","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Goldenberg, R","Freitas, HS","89","2009","04","09",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778","504","504",NA,NA,"SPF00200407",NA,NA,NA,NA,NA,"-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA
"704","2019-11-13 11:25:38-03","USP","SPF","229309","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Anônimo","Goldenberg, R","1965","2014","04","23",NA,"Brasil","Amazonas","Barcelos","Parque Estadual Serra do Aracá","-62.9241981506348","-0.974722027778625","40","50",NA,NA,"SPF00229309",NA,NA,NA,"358570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2019-11-13 11:25:38-03","USP","SPF","114474","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Goldenberg, R","Bernacci, LC","2152","1995","09","07",NA,"Brasil","São Paulo","Monteiro Lobato","Monteiro Lobato e Ouro Verde, Estrada de Panorama ao Rio do Peixe.","-45.8400001525879","-22.9500007629395",NA,NA,NA,NA,"SPF00114474",NA,NA,NA,"18755","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"706","2019-11-13 11:25:38-03","USP","SPF","118553","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Rezende, AR","Souza, VC","11446","1996","06","09",NA,"Brasil","São Paulo","São Manuel","Fazenda Nossa Senhora da Conceição. Rodovia SP -191 ca. 1 Km da Rodovia Marechal Rondon.","-48.5699996948242","-22.7299995422363",NA,NA,NA,NA,"SPF00118553",NA,NA,NA,"24793","auto",NA,NA,"2010","12",NA,NA,NA,NA,NA,NA
"707","2014-08-26 18:21:58-03","FSL","HFSL","2170","S","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Renner, S.S.","Sothers, C.A.; Pereira, E da C","619","1995","10","11","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Igarapé do Acará. Campina.","-59.966667","-2.883333",NA,NA,NA,"Árvore. Frutos imaturos verdes e maduros vermelho-escuros e arroxeados; pedúnculo vermelho-arroxeado. ; DE",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333","1998","01",NA,NA,NA,NA,NA,NA
"708","2014-08-26 18:21:58-03","FSL","HFSL","899","S","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Wurdack, J.J.","Nee, M.H.","34529","1987","03","28","Southern America","Brasil","Rondônia","Costa Marques","9.5 km, 9.5 km. E of Forte Prince da Beira.","-64.333333","-12.433333","150","150",NA,"Tree 15 m. tall, 20 cm. in diam. Leaves green above, pale ferruginous beneath. On sandy and gravelly soil between road from Costa Marques to Forte Principe da Beira and Rio Guapore. ; DE",NA,NA,NA,NA,NA,NA,"-64.333333","-12.433333","1988","01","01",NA,NA,NA,NA,NA
"709","2020-02-20 13:53:14-03","UEFS","HUEFS","252741","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Ramos, G.","168","2018","04","07",NA,"Brasil","Amazonas","Manaus","Lado oposto a Reserva Campina do INPA.","-60.033889","-2.588611",NA,NA,NA,"Campainarana: áreia com solo arenoso com vegetação formando dossel.","HUEFS0252741",NA,NA,NA,NA,NA,"60W2'2''","2S35'19''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"710","2019-10-07 09:34:31-03","UEFS","HUEFS","212743","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Lima, J.L.S.de","5","1965","11","09",NA,"Brasil","Pernambuco","Recife","Dois Irmãos. Córrego do Sabiá.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"HUEFS0212743","HUEFS0212743",NA,NA,"18865","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"711","2019-10-07 09:34:31-03","UEFS","HUEFS","173772","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Cordeiro, J.","3452","2010","03","06",NA,"Brasil","São Paulo","São José do Barreiro","Serra da Bocaína.","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"HUEFS0173772","HUEFS0173772",NA,NA,"30784","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"712","2015-03-07 08:57:20-03","F","FMNH-SEEDPLANTS","V0137056F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137056F","V0137056F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"713","2015-03-07 08:57:18-03","F","FMNH-SEEDPLANTS","V0137020F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0137020F","V0137020F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"714","2015-03-07 08:57:18-03","F","FMNH-SEEDPLANTS","V0137019F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,"V0137019F","V0137019F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"715","2015-03-07 08:57:18-03","F","FMNH-SEEDPLANTS","V0137021F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0137021F","V0137021F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"716","2015-03-07 08:57:18-03","F","FMNH-SEEDPLANTS","V0137022F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0137022F","V0137022F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"717","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137023F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0137023F","V0137023F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"718","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137024F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0137024F","V0137024F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"719","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137025F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0137025F","V0137025F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"720","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137026F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0137026F","V0137026F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"721","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137027F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0137027F","V0137027F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"722","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137028F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0137028F","V0137028F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"723","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137029F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0137029F","V0137029F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"724","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137030F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0137030F","V0137030F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"725","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137031F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0137031F","V0137031F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"726","2017-10-31 11:26:05-02","F","FMNH-SEEDPLANTS","V0137032F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,"J. Cuatrecasas","17132","1944","4","21","South America","Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,"V0137032F","V0137032F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"727","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137033F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0137033F","V0137033F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"728","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137034F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0137034F","V0137034F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"729","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137035F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0137035F","V0137035F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"730","2017-10-31 11:34:37-02","F","FMNH-SEEDPLANTS","V0137036F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,"B. Maguire et al.","56013","1963","8","5","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137036F","V0137036F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"731","2017-10-31 11:37:47-02","F","FMNH-SEEDPLANTS","V0137037F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,"J. Cuatrecasas","14989","1943","8","19","South America","Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,"V0137037F","V0137037F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"732","2017-10-31 11:27:40-02","F","FMNH-SEEDPLANTS","V0137038F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,"S. Espinal T. & J. Giacometto","A27",NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0137038F","V0137038F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"733","2017-10-31 11:28:34-02","F","FMNH-SEEDPLANTS","V0137039F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,"J. Cuatrecasas","16662","1944","3","3","South America","Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,"V0137039F","V0137039F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"734","2017-10-31 11:25:29-02","F","FMNH-SEEDPLANTS","V0137040F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,"J. Cuatrecasas","16090","1944","2","8","South America","Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,"V0137040F","V0137040F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"735","2017-10-31 11:35:32-02","F","FMNH-SEEDPLANTS","V0137041F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,"J. Cuatrecasas","14422","1943","4","15","South America","Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,"V0137041F","V0137041F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"736","2017-10-31 11:36:39-02","F","FMNH-SEEDPLANTS","V0137042F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,"J. Cuatrecasas","14989","1943","8","19","South America","Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,"V0137042F","V0137042F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"737","2017-10-31 11:37:14-02","F","FMNH-SEEDPLANTS","V0137043F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,"J. Cuatrecasas","14989","1943","8","19","South America","Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,"V0137043F","V0137043F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"738","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137044F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137044F","V0137044F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"739","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137045F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137045F","V0137045F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"740","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137046F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137046F","V0137046F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"741","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137047F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137047F","V0137047F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"742","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137048F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137048F","V0137048F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"743","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137049F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137049F","V0137049F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"744","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137050F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137050F","V0137050F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"745","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137051F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137051F","V0137051F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"746","2015-03-07 08:57:19-03","F","FMNH-SEEDPLANTS","V0137054F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0137054F","V0137054F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"747","2015-03-07 08:57:20-03","F","FMNH-SEEDPLANTS","V0137055F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0137055F","V0137055F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
