"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","sex"
"2742","2020-09-12 05:00:02-03","US","US","1875433","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"A. Ducke","581","1940","9","3","Brazil","Amazonas",NA,"Amazonia. Manaos, Igarape da Cachoeira Grande, ad ripam inundatam. Est. do Amazonas",NA,NA,NA,NA,NA,NA,"US02497627","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497627_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2743","2020-09-12 05:00:02-03","US","US","3732051","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, K. J. Wurdack, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","6451","2009","5","6","Guyana","Cuyuni-Mazaruni",NA,"Along Kako river upstream from Base Camp 2","-60.6368","5.68697",NA,NA,NA,NA,"US01952463","South America - Neotropics",NA,NA,NA,"Rubiales","Kirkbride, J. H.",NA,"492",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2744","2020-09-12 05:00:02-03","US","US","2989993","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"C. A. Cid Ferreira, J. Ramos, C. D. A. Mota & N. Rosas","1584","1980","7","17","Brazil","Pará",NA,"Municipio de Oriximina, rio Trombetas, margem esquerda, igarape Candeeiro a Oeste do lago Erepecu",NA,NA,NA,NA,NA,NA,"US02497607","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497607_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2745","2020-09-12 05:00:02-03","US","US","3008031","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"C. A. Cid Ferreira, W. R. Buck, B. W. Nelson, F. Almeida & et al.","193","1979","8","10","Brazil",NA,NA,"Brazilian Amazonia, vicinity of Rio Uatuma. Rio Uatuma, ilha Itaqui, 130 hs. da Balbina, de motor de popa, subindo o rio",NA,NA,NA,NA,NA,NA,"US02497647","South America",NA,NA,NA,"Rubiales",NA,"US02497647_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2746","2020-09-12 05:00:02-03","US","US","3401315","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6261","1997","9","12","Guyana","U. Takutu-U. Essequibo",NA,"Kwitaro River; 0-2 km N of landing at terminus of trail from Shea Village","-58.9719","2.91083",NA,NA,NA,NA,"US00648308","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.","US00648308_01","120",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2747","2020-09-12 05:00:02-03","US","US","3344168","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"T. Henkel, M. Chin, R. Williams & R. James","5125","1994","3","12","Guyana","U. Takutu-U. Essequibo",NA,"Acarai Mts; Sipu River 8-10 km from juncture with Essequibo River","-58.85","1.41667",NA,NA,NA,NA,"US00587932","South America - Neotropics","Bulky fruit",NA,NA,"Rubiales","Taylor, C. M.","US00587932_01","250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2748","2020-09-12 05:00:02-03","US","US","2835216","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"G. Cremers","4591","1977","4","1","French Guiana",NA,NA,"Haut Tampoc, le long des Criques vers la Crique Alice","-53.55","2.56",NA,NA,NA,NA,"US00635144","South America - Neotropics",NA,NA,NA,"Rubiales","Kirkbride, J. H.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2749","2020-09-12 05:00:02-03","US","US","3349728","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"R. Evans, S. Koemar, J. Ramlal & D. Traag","2449","1995","11","19","Suriname","Sipaliwini",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River","-56.8806","4.7583",NA,NA,NA,NA,"US00635160","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"50",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2750","2020-09-12 05:00:02-03","US","US","3400896","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6729","1997","9","25","Guyana","U. Takutu-U. Essequibo",NA,"Rewa River, between camp & confluence of Rewa with Rupununi R.","-58.7722","3.80972",NA,NA,NA,NA,"US00645846","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"75",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2751","2020-09-12 05:00:02-03","US","US","3076171","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9114","1969","1","8","Brazil","Roraima",NA,"Brazilian Amazonia, Territory of Roraima. Rio Murupu, 28km. of Boa Vista, road to Taiano",NA,NA,NA,NA,NA,NA,"US02497615","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497615_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2752","2020-09-12 05:00:02-03","US","US","2828407","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"N. Bernal H. & A. Sugden","57","1977","7","20","Colombia","La Guajira",NA,"Collected from cloud forest in an open shallow valley in the central part of Palua, Serrania de Macuira, Guajira Province",NA,NA,NA,NA,NA,NA,"US02497596","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2753","2020-09-12 05:00:02-03","US","US","3272120","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"M.-F. Prévost & P. Grenand","2032","1985","8","29","French Guiana",NA,NA,"Saut Ako, haut Oyapock","-52.48","2.76",NA,NA,NA,NA,"US00635148","South America - Neotropics",NA,NA,NA,"Rubiales","Kirkbride, J. H.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2754","2020-09-12 05:00:02-03","US","US","3493267","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke & J. Rhodes","11139","2004","2","26","Suriname",NA,NA,"Central Suriname Nature Reserve, unnamed tributary of Rechter Coppename River","-56.4998","4.36364",NA,NA,NA,NA,"US00824420","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"50","75",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2755","2020-09-12 05:00:02-03","US","US","3374091","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke, S. Adkins & C. Bernard","2235","1996","7","15","Guyana","U. Takutu-U. Essequibo",NA,"Kuyuwini R., 0-10 km from Kuyuwini Landing","-59.0758","2.06778",NA,NA,NA,NA,"US00618632","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.","US00618632_01","230",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2756","2020-09-12 05:00:02-03","US","US","3227239","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"P. A. Silverstone-Sopkin, N. Paz & R. Gonzalez","2568","1986","11","16","Colombia","Valle del Cauca",NA,"Depto.: Valle; Municipio de Zarazal. Hacienda El Medio (carretera Panamericana entre La Paila y Zarazal, parte plana Valle del rio Cauca)",NA,NA,NA,NA,NA,NA,"US02497593","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"975",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2757","2020-09-12 05:00:02-03","US","US","3108292","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"C. A. Cid Ferreira & et al.","7697",NA,NA,NA,"Brazil",NA,NA,"Mun. Oriximina, PA. Margem direita do rio Mapuera, entre as Cach. Paraiso Grande e Maracaja. Area do reservatorio da2a. etapa.","-57.58","-0.97",NA,NA,NA,NA,"US02497638","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497638_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2758","2020-09-12 05:00:02-03","US","US","2776310","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"G. T. Prance, W. C. Steward, J. F. Ramos & O. P. Monteiro","11205","1971","3","24","Brazil","Roraima",NA,"Brazilian Amazonia, Territorio do Roraima. Posto Mucajai, Rio Mucajai. Margin of Rio Mucajai",NA,NA,NA,NA,NA,NA,"US02497613","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497613_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2759","2020-09-12 05:00:02-03","US","US","2784056","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"J. M. Pires, W. A. Rodrigues & G. Irvine","51354","1961","9","30","Brazil","Amapá",NA,"Territorio Amapa, Rio Araguari, abundant along river, vicinity Camp 12","-52.13","1.18",NA,NA,NA,NA,"US02497623","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497623_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2760","2020-09-12 05:00:02-03","US","US","2990001","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"C. A. Cid Ferreira, J. Ramos, C. D. A. Mota & N. Rosas","1763","1980","7","23","Brazil","Pará",NA,"Municipio de Oriximina, rio Trombetas, margem esquerda, lado Ajudante em frente a Porto Trombetas",NA,NA,NA,NA,NA,NA,"US02497606","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497606_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2761","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & R. Mendoca","4996","2006","11","6","Guyana","Cuyuni-Mazaruni",NA,"Meamu Creek.","-60.3688","6.31789",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"109",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2762","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"T. Henkel & M. Chin","514","1992","12","13","Guyana","Cuyuni-Mazaruni",NA,"W bank of Essequibo River to 1 km S of Wolga settlement","-58.6333","6.48333",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,NA,"15",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2763","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"R. Evans, S. Koemar, J. Ramlal & D. Traag","2449","1995","11","19","Suriname","Sipaliwini",NA,"Blanche Marie Waterfall, vic., on Nickerie R.","-56.88","4.75",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"50",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2764","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"P. Mutchnick & B. Allicock","526","1994","12","5","Guyana","Potaro-Siparuni",NA,"Iwokrama; Burro-Burro River at juncture with Siparuni River","-58.8594","4.76778",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2765","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, C. Perry, K. J. Wurdack, K. Glennon, E. Liverpool, P. Benjamin & C. E. Hinchliff","3918","2006","8","31","Guyana","Potaro-Siparuni",NA,"Kaieteur National Park. Above falls. Menzie's Landing next to Potaro river","-59.4917","5.16694",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"421",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2766","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, C. Perry, P. Benjamin, D. Singh, K. J. Wurdack & C. E. Hinchliff","4372","2006","9","28","Guyana","Cuyuni-Mazaruni",NA,"Forest along Mazaruni River and islands on river","-60.3765","6.37219",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"97",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2767","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"R. Evans, G. Lewis, E. Klass & M. Wegman","1941","1994","11","16","Suriname","Sipaliwini",NA,"Kuruni Island, S side, trail on S branch of Kuruni R.","-57.34","3.37",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"180",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2768","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, C. Perry, D. Singh, E. Alexander, H. James, N. John, H. Simon & E. Joseph","5109","2007","1","20","Guyana","U. Takutu-U. Essequibo",NA,"Conservation International concession on the Essequibo River. Right side of river bank going down river.","-58.2922","3.62756",NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"76",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2769","2020-09-12 05:00:02-03","US","US","1902222","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"B. Maguire","24893","1944","10","6","Suriname",NA,NA,"Saramacca River, Tafelberg Creek, km 5","-56.05","4.08",NA,NA,NA,NA,"US00635152","South America - Neotropics",NA,NA,NA,"Rubiales","Steyermark, J. A., (VEN)","US00635152_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2770","2020-09-12 05:00:02-03","US","US","3560489","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"M. J. Jansen-Jacobs, E. Nic Lughadha, B. Welle & D. Gopaul","1529","1989","9","8","Guyana","U. Takutu-U. Essequibo",NA,"Gunn's, Essequibo River","-58.61","1.65",NA,NA,NA,NA,"US01074255","South America - Neotropics",NA,NA,NA,"Rubiales","Kirkbride, J. H.",NA,"240","490",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2771","2020-09-12 05:00:02-03","US","US","3368489","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke","470","1995","11","10","Guyana","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve; vic. Pakutau Falls","-59.0167","4.75",NA,NA,NA,NA,"US00602309","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"75",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2772","2020-09-12 05:00:02-03","US","US","3393570","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"B. Hoffman & H. Jacobs","1074","1992","2","27","Guyana","U. Takutu-U. Essequibo",NA,"S Pakaraima Mts, at Corona Falls, ±20 km NW of Karasabai village","-59.6867","4.155",NA,NA,NA,NA,"US00635617","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"150",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2773","2020-09-12 05:00:02-03","US","US","2575728A","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","55343","1963","9","3","Suriname",NA,NA,"Lucie R., 2 km below confl. with Oost R., Wilhelmina Gebergte","-56.5","3.53",NA,NA,NA,NA,"US00635154","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US00635154_01","225",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2774","2020-09-12 05:00:02-03","US","US","2989992","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"C. A. Cid Ferreira, J. Ramos & C. D. A. Mota","1234","1980","7","2","Brazil","Pará",NA,"Municipio de Oriximina, rio Trombetas, ilha em frente ao Acampamento da Gutierrez",NA,NA,NA,NA,NA,NA,"US02497610","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497610_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2775","2020-09-12 05:00:02-03","US","US","3499971","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"B. Rabelo, S. Mori, A. Farias, H. P. Belo & et al.","2404","1983","10","1","Brazil","Amapá",NA,"Territory of Amapa. Rio Falsino, approx. 10km. upstream of confluence with Rio Araguari. West bank","-51.75","-0.83",NA,NA,NA,NA,"US02497612","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497612_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2776","2020-09-12 05:00:02-03","US","US","3181685","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"C. A. Cid Ferreira & et al.","8131",NA,NA,NA,"Brazil",NA,NA,"Mun. Pres. Figueredo, AM. Rio Uatuma, margem esquerda do igarape Esperanca ( 30km acima da barragem de Balbina)","-59.75","-1.75",NA,NA,NA,NA,"US02497634","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497634_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2777","2020-09-12 05:00:02-03","US","US","3589979","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"Y. Fernandez & M. Yanez","351","1989","3",NA,"Venezuela","Bolívar","Cedeño","Rio Nichare - Rio Icutú","-64.91","6.1",NA,NA,NA,NA,"US01018457","South America - Neotropics",NA,NA,NA,"Rubiales","Kirkbride, J. H.","US01018457_01","180",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2778","2020-09-12 05:00:02-03","US","US","1985027","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. Rombouts","611","1936","9","13","Suriname",NA,NA,"Tapanahoni R. (upper), above Idenburg Rapids","-55.86","3",NA,NA,NA,NA,"US00635150","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2779","2020-09-12 05:00:02-03","US","US","3383863","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"P. Mutchnick","688","1995","2","13","Guyana","Potaro-Siparuni",NA,"Iwokrama Reserve. Essequibo River; Pisham Pisham Falls and upriver channels","-58.485","4.43556",NA,NA,NA,NA,"US00629744","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.","US00629744_01","50",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2780","2020-09-12 05:00:02-03","US","US","2924782","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","6862","1968","8","7","Brazil","Rondônia",NA,"Brazilian Amazonia. Territory of Rondonia, Basin of Rio Madeira. Rio Pacaas Novos",NA,NA,NA,NA,NA,NA,"US02497616","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497616_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2781","2020-09-12 05:00:02-03","US","US","3461828","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"P. Mutchnick & P. Harmon","1278","1995","5","2","Guyana","U. Demerara-Berbice",NA,"Berbice River, Melissa Falls and 2 km downriver from Doreen Bank Creek","-58.2247","4.93611",NA,NA,NA,NA,"US00808928","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"75",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2782","2020-09-12 05:00:02-03","US","US","2572369A","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"B. Maguire, J. A. Steyermark & C. K. Maguire","60165","1965","11","12","Brazil","Amazonas",NA,"Serra da Neblina. Rio Negro, Rio Cauaburi. Base Camp, Cano Tucano, Rio Cauaburi",NA,NA,NA,NA,NA,NA,"US02497600","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497600_01","125",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2783","2020-09-12 05:00:02-03","US","US","3650464","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"E. Asanza & A. Barfod","41114","1982","11","8","Ecuador","Napo",NA,"Cayabeno Nature Reserve, Laguna Grande","-76.17","-0.03",NA,NA,NA,NA,"US02497589","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"240",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2784","2020-09-12 05:00:02-03","US","US","3513301","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, R. Williams & C. Perry","2136","2004","3","6","Guyana","Cuyuni-Mazaruni",NA,"Marshall Falls, Mazaruni River","-58.721","6.28489",NA,NA,NA,NA,"US00924281","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"37",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2785","2020-09-12 05:00:02-03","US","US","3493268","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"H. D. Clarke & J. Rhodes","11345","2004","3","10","Suriname",NA,NA,"Central Suriname Nature Reserve, Coppename River, Driefoetoe Sula (= 'three foot rapids')","-56.5068","4.61164",NA,NA,NA,NA,"US00824421","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"50","75",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2786","2020-09-12 05:00:02-03","US","US","702581","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"R. H. Schomburgk","I 208","1837","3",NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00635161","South America - Neotropics",NA,NA,NA,"Rubiales","Steyermark, J. A., (VEN)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2787","2020-09-12 05:00:02-03","US","US","3279639","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"B. M. Boom","6017","1985","2","28","Venezuela","Amazonas",NA,"Dpto. Rio Negro. Neblina Base Camp, Rio Mawarinuma","-66.17","0.83",NA,NA,NA,NA,"US00750373","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"140",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2788","2020-09-12 05:00:02-03","US","US","1619437","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"J. S. de la Cruz","4435","1923","10","23","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls, Potaro R.","-59.48","5.16",NA,NA,NA,NA,"US00635168","South America - Neotropics",NA,NA,NA,"Rubiales","Steyermark, J. A., (VEN)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2789","2020-09-12 05:00:02-03","US","US","3495241","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"K. M. Redden, R. Williams, W. A. Díaz, O. León, O. Santaella, D. Garcia & A. Garcia","3487","2005","2","2","Venezuela","Amazonas",NA,"14 - Rio Yatuá","-66.1137","1.27628",NA,NA,NA,NA,"US00892212","South America - Neotropics",NA,NA,NA,"Rubiales","Licata, A.",NA,"84",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2790","2020-09-12 05:00:02-03","US","US","3469907","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"T. Henkel, R. Williams & V. James","3091","1993","9","21","Guyana","U. Takutu-U. Essequibo",NA,"Kuyuwini R. watershed; Aishalton Landing; upstream 1 km S and N banks","-59.15","2.05",NA,NA,NA,NA,"US00825678","South America - Neotropics",NA,NA,NA,"Rubiales","Taylor, C. M.",NA,"250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"2791","2020-09-12 05:00:02-03","US","US","2269932","PreservedSpecimen","Plantae","Rubiaceae","Genipa","spruceana","Genipa spruceana","Steyerm.",NA,NA,"R. L. Fróes","21191","1945","10","18","Brazil","Amazonas",NA,"Estado do Amazonas. Rio Papury, Vaupes, Rio Negro",NA,NA,NA,NA,NA,NA,"US02497625","South America - Neotropics",NA,NA,NA,"Rubiales",NA,"US02497625_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
