"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"146","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","48875",NA,"Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","R. Goldenberg; T. Carrijo, M. Garbin","2190","2015",NA,"Brasil","Parque Nacional do Caparaó, estrada acima da portaria; floresta ombrófila",NA,"Árvore 6m; frutos verdes, passando a enegrecidos","MBML048875","MBML048875","R. Goldenberg/2015","05","28","Espírito Santo","Dores do Rio Preto","-41.8452987670898","-20.6888999938965",NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","41675",NA,"Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","D.R. Couto; Pereira, M.A.; M. Numes; A. Nanni & G. Willrich","1100","2009",NA,"Brasil","Pedra dos Pontões",NA,"Árbusto, 4 metros, frutos verdes imaturos e vinho quando maturos. Jardim dos Pontões.","MBML041675","MBML041675","R. Goldenberg/2015","03","12","Espírito Santo","Mimoso do Sul","-41.3664016723633","-21.0641994476318","900","900",NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-25 10:13:00-03","CVRD","CVRD","11327","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Folli, D.A.","6095","2008","América do Sul","BRASIL",NA,NA,"Parque do Forno Grande, trilha <ll>dwc_commonname:</ll> Quaresmeira roxa","CVRD011327",NA,"Baumgratz, J.F.A.","06","12","ES","Castelo","-41.088491","-20.51739","1290","1290",NA,"Magnoliopsida",NA,NA,"2011","10","-41,088491","-20,51739","22",NA,NA,NA,NA,NA
"149","2020-09-12 05:00:02-03","US","US","1234013","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","-- de Moura",NA,NA,NA,"Brazil",NA,NA,NA,"US01917622","US01917622_01 US01917622_02",NA,NA,NA,"Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,"Dicotyledonae","38539","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"150","2020-09-12 05:00:02-03","US","US","2772277","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","D. Araujo, J. P. P. Carauta & G. Arruda",NA,"1977","South America - Neotropics","Brazil","Reserva Biológica Poço das Antas",NA,NA,"US01917627","US01917627_01 US01917627_02",NA,"3","16","Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,"Dicotyledonae","29995","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"151","2020-09-12 05:00:02-03","US","US","2623576","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","A. P. Duarte",NA,"1905","South America - Neotropics","Brazil","Parque Mariano Procópio",NA,NA,"US01917623","US01917623_01 US01917623_02",NA,"5","2","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Dicotyledonae","36144","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US","1543237","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","F. C. Hoehne",NA,"1923","South America - Neotropics","Brazil","Alto da Serra. Estação Biologica",NA,NA,"US01917626","US01917626_01 US01917626_02",NA,"2","28","São Paulo",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"153","2020-09-12 05:00:02-03","US","US","2623574","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","O. Góes",NA,"1905",NA,"Brazil",NA,NA,NA,"US01917624","US01917624_01 US01917624_02",NA,"4","29","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,"Dicotyledonae","36524","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"154","2020-09-12 05:00:02-03","US","US","3248323","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","H. C. Lima, C. Correia, B. Kurtz & J. C. Gomes",NA,"1989","South America - Neotropics","Brazil","Macaé de Cima, estrada para sítio Sofronites, próximo ao rio Macaé",NA,NA,"US01917625","US01917625_01 US01917625_02",NA,"4","21","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","1000","1100",NA,"Dicotyledonae","33190","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","3180066","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","S. S. Renner",NA,"1981","South America - Neotropics","Brazil","Reserva Florestal da Pedra Azul, ca. 87 km W of Vitória",NA,NA,"US01917628","US01917628_01 US01917628_02",NA,"1","18","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,"Dicotyledonae","48150","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"156","2019-11-13 11:25:40-03","USP","SPF","214322","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Duarte, AP","20","1949",NA,"Brasil","Parque Mariano Procópio",NA,NA,"SPF00214322",NA,"Chagas, ECO",NA,NA,"Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"36144","auto","2011","07",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-06-15 07:53:56-03","UEFS","HUEFS","113055","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Amorim, A.M.","5632","2006",NA,"Brasil","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da Divisa Bahia-Minas Gerais.",NA,"Floresta Ombrófila Densa Montana.","HUEFS0113055","HUEFS0113055 HUEFS0113055_e1","R.Goldenberg","02","09","Minas Gerais","Santa Maria do Salto","-40.054444","-16.406389","950","950",NA,"Rosanae",NA,NA,"2011",NA,"40W3'16''","16S24'23''",NA,NA,NA,NA,NA,NA
"158","2020-06-15 07:53:56-03","UEFS","HUEFS","8654","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Silva, F.C.F.da","44","1981",NA,"Brasil",NA,NA,NA,"HUEFS0008654","HUEFS0008654 HUEFS0008654_e1","R.Goldenberg","04","04","Minas Gerais",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2015-03-07 08:54:29-03","F","FMNH-SEEDPLANTS","V0149012F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0149012F","V0149012F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-09-04 18:32:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,"G. Gardner","395",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2015-03-07 08:54:29-03","F","FMNH-SEEDPLANTS","V0149013F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0149013F","V0149013F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2015-03-07 08:54:29-03","F","FMNH-SEEDPLANTS","V0149011F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0149011F","V0149011F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-01-27 18:25:04-03","IAC","IAC","56711","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","polyandra","Miconia polyandra","Gardner","A.C.O. Souza & L.C. Bernacci","189","2016",NA,"Brasil","Parque Estadual da Serra do Mar #?# Núcleo Cunha",NA,"Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem; Ind. sub-bosque 136",NA,NA,"s/det.","04","12","São Paulo","Cunha","-44.9597","-45.012952",NA,NA,NA,NA,NA,NA,"2016","04","-44.9597","-45.012952","12",NA,NA,NA,NA,NA
"164","2020-01-27 18:25:04-03","IAC","IAC","56710","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","polyandra","Miconia polyandra","Gardner","A.C.O. Souza & L.C. Bernacci","188","2016",NA,"Brasil","Parque Estadual da Serra do Mar #?# Núcleo Cunha",NA,"Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem; Ind. 2208",NA,NA,"s/det.","03","03","São Paulo","Cunha","-44.9597","-45.012952",NA,NA,NA,NA,NA,NA,"2016","03","-44.9597","-45.012952","03",NA,NA,NA,NA,NA
"165","2020-07-23 12:13:21-03","CEPLAC","CEPEC","43046","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,"F. C. F. da Silva","44","1992",NA,"Brasil","Parque do Rio Doce, próx. ao viveiro.",NA,"<ll>dwc_commonname:</ll> Quaresminha",NA,NA,"R. Goldenberg","03","05","Minas Gerais","BELO HORIZONTE","-19.766667","-42.85",NA,NA,NA,NA,NA,NA,NA,NA,"19W46'","42S51'",NA,NA,NA,"30/12/2006",NA,NA
"166","2020-07-23 12:13:21-03","CEPLAC","CEPEC","110851","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,"Amorim, A. M.","5562","2006",NA,"Brasil","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da caixa d'água.",NA,"Tratado com álcool. Foto.",NA,NA,"R. Goldenberg","02","08","Minas Gerais","SANTA MARIA DO SALTO","-40.054444","-16.406389","950","950",NA,NA,NA,NA,NA,NA,"40W3'16","16S24'23",NA,NA,NA,NA,NA,NA
"167","2020-07-23 12:13:21-03","CEPLAC","CEPEC","110920","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,"Amorim, A. M.","5632","2006",NA,"Brasil","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da Divisa Bahia-Minas Gerais.",NA,"Foto. Material em sílica-gel.",NA,NA,"R. Goldenberg","02","09","Minas Gerais","SANTA MARIA DO SALTO","-40.054444","-16.406389","950","950",NA,NA,NA,NA,NA,NA,"40W3'16","16S24'23",NA,NA,NA,NA,NA,NA
"168","2020-07-23 12:13:21-03","CEPLAC","CEPEC","111803","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,"Amorim, A. M.","5908","2006",NA,"Brasil","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.",NA,"Material em sílica-gel.",NA,NA,"R. Goldenberg","04","22","Minas Gerais","SANTA MARIA DO SALTO","-40.054444","-16.403611","950","950",NA,NA,NA,NA,NA,NA,"40W3'16","16S24'13",NA,NA,NA,NA,NA,NA
"169","2020-07-23 12:13:21-03","CEPLAC","CEPEC","125094","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,"R. Goldenberg","1057","2008",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. Goldenberg","05","02","Espírito Santo","castelo","-41.083611","-20.516111","1100","1100",NA,NA,NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA,NA
"170","2020-07-23 12:13:21-03","CEPLAC","CEPEC","14669","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,"S. A. Mori","10740","1978",NA,"Brasil","Ca. 5Km ao W de Itamarajú.",NA,NA,NA,NA,"R. Goldenberg","09","20","Bahia","ITAMARAJÚ","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,"55932","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2014",NA,NA
"171","2020-07-23 12:13:21-03","CEPLAC","CEPEC","125072","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra",NA,"A. P. Fontana","4813","2008",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. Goldenberg","02","12","Espírito Santo","castelo","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2016-08-23 10:59:50-03","NHMLondon","NHM-LONDON-BOT","BM000884850","S","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","George Gardner; b.1812; d.1849; Gardner","395","1837",NA,"Brasil",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/164ddcf7cfa605fff56333c09c60b87028786d3b/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"03",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4994539",NA
"173","2016-08-23 10:59:50-03","NHMLondon","NHM-LONDON-BOT","BM000884851","S","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","George Gardner; b.1812; d.1849; Gardner","395","1838",NA,"Brasil",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/87797d8d4f1f83309765dc6df962e1d662e0b618/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4994540",NA
"174","2019-05-06 11:59:49-03","UFU","HUFU","64243","S","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Sevilha, A.C.; Sinigaglia, C.; Amaral, J.P.; Santos, J.R.; Bianchetti, L.B. & Barbosa, N.F.","4317","2005",NA,"Brasil","Areião, Ponto 05.",NA,"Arbusto. Flor creme.; Cerrado rupestre, relevo acidentado, solo arenoso com matações de quartzo.","HUFU00063736","HUFU00063736",NA,"05","23","Minas Gerais","Rio Pardo de Minas","-42.481111","-15.441944","902","902",NA,NA,NA,NA,NA,NA,"-42.481111","-15.441944",NA,NA,NA,NA,NA,NA
"175","2020-11-27 11:33:52-03","UFU","HUFU","77726","S","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Lauriano, M.H.; Quedes, D.D. & Arruda, I.C.","57","2018",NA,"Brasil","Serra da Chapada dos Perdizes",NA,"Árvore, 20 cm.; Campo rupestre.","HUFU00075398",NA,"Lauriano, M.H.","11","30","Minas Gerais","Minduri","-44.576667","-21.603889",NA,NA,NA,NA,NA,NA,NA,NA,"-44.576667","-21.603889",NA,NA,NA,NA,NA,NA
"176","2019-05-06 11:59:49-03","UFU","HUFU","9637","S","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Thomaz","824","1994",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"Mata atlântica de encosta.","HUFU00063735","HUFU00063735","Bacci, L.F.","06","28","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"23813","auto","2013","11",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-04 15:45:03-03","IF","SPSF","10276","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","A.Custódio Filho","2555","1986","América do Sul","Brasil","E.B.Boracéia",NA,"COLETA: Árfvore 3m; flores brancas;",NA,NA,"R.Goldenberg","04","17","SP","Biritiba Mirim","-45.866667","-23.633333","890","950",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-01-20 15:34:50-02","CAS","CAS-BOT","532644","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Amorim, A. M.; Thomas, W.; Lopes, M.; Gomes, L.C.J.; Sant'Ana, S.","5908","2006","South America","Brazil","Povoado de Talismä, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto. Floresta Ombrófila Densa Montana",NA,"Ávore ca. 8 m alt. Ramos ferrugineos. Folhas verdes, face superior escura. Frutos jovens, verdes. Material em silica-gel. Label includes a locality map.",NA,NA,NA,"4",NA,"Minas Gerais","Santa Maria Do Salto","-40.0544444444","-16.4036111111","950",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"40° 3' 16 W","16° 24' 13 S",NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:10:15-03","IBt","SP","397542","S","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Amorim, AM; Thomas, WW; Lopes, M; Gomes, LCJ; Sant'Ana, SC","5908","2006",NA,"Brasil","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto",NA,NA,NA,NA,"Chagas, ECO","04","22","Minas Gerais","Santa Maria do Salto","-40.054444","-16.403611","950","950",NA,NA,NA,NA,"2011","07","-40.054444","-16.403611","07",NA,NA,NA,NA,NA
"180","2019-11-21 10:10:15-03","IBt","SP","215088","S","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Silva, JA","15017","1977",NA,"Brasil","Mata do Poço D'Anta",NA,NA,NA,NA,"Chagas, ECO","03","04","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"36144","auto","2011","07",NA,NA,"06",NA,NA,NA,NA,NA
"181","2019-11-21 10:10:15-03","IBt","SP","23835","S","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Hoehne, FC","s.n.","1923",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,"Goldenberg, R","02","28","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"27258","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2010-08-16 16:41:29-03","GH","HU-HERB","GH 00072862","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","George Gardner","395",NA,"South America","Brazil","Organ Mountains","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"395",NA,NA,NA,"undetermined"
