"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"384","2015-03-07 08:39:57-03","F","FMNH-SEEDPLANTS","V0110801F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110801F","V0110801F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"385","2015-03-07 08:39:57-03","F","FMNH-SEEDPLANTS","V0110802F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110802F","V0110802F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"386","2015-03-07 08:39:58-03","F","FMNH-SEEDPLANTS","V0110803F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110803F","V0110803F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"387","2015-03-07 08:39:58-03","F","FMNH-SEEDPLANTS","V0110804F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110804F","V0110804F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"388","2015-03-07 08:39:58-03","F","FMNH-SEEDPLANTS","V0110805F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110805F","V0110805F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"389","2015-03-07 08:39:58-03","F","FMNH-SEEDPLANTS","V0110806F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110806F","V0110806F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"390","2015-03-07 08:39:58-03","F","FMNH-SEEDPLANTS","V0110807F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110807F","V0110807F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"391","2015-03-07 08:39:58-03","F","FMNH-SEEDPLANTS","V0110808F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110808F","V0110808F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"392","2015-03-07 08:39:58-03","F","FMNH-SEEDPLANTS","V0110809F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110809F","V0110809F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"393","2015-03-07 08:39:58-03","F","FMNH-SEEDPLANTS","V0110811F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110811F","V0110811F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"394","2015-03-07 08:39:58-03","F","FMNH-SEEDPLANTS","V0110824F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110824F","V0110824F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"395","2019-06-11 12:42:32-03","F","FMNH-SEEDPLANTS","V0349441F","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"RRC ID Flag",NA,NA,NA,"W. R. Anderson","9062","1973","4","18","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0349441F","V0349441F_01 V0349441F_02",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"9062"
"396","2019-01-25 15:40:33-02","IAC","IAC","20794","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","H.M. Souza","1969","08","07","H.M. Souza","s/nº","1969","08","07","Brasil","São Paulo","Valinhos","Nativa próximo a cidade à margem da estrada para Campinas","-46.9958","-22.9706","-46.9958","-22.9706",NA,NA,NA,NA,"Identificação confirmada por J. Costa 15/10/2009. Floresce em Maio-Junho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-01-25 15:40:33-02","IAC","IAC","35476","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","N.M. Ivanauskas","1996","04","27","N.M. Ivanauskas","787","1996","04","27","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski","-47.8666667","-24.6666667","-47.8666667","-24.6666667",NA,NA,NA,NA,"Coordenadas do material: 24°40#?#S 47°52#?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-01-25 15:34:55-02","IAC","IAC","43188","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","L.C. Bernacci et al.","2001","08","10","L.C. Bernacci; G.A.D.C. Franco; E. Q. Santos & E. Furlan","3481","2001","08","10","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Dito, indivíduo X 22.2","-47.045723","-23.76789","-47.045723","-23.76789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-06-24 08:12:59-03","IAC","IAC","50309","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","2008","02","08","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","482","2008","02","08","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,NA,NA,"subparcela 35, indivíduo I 0688.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-01-25 15:40:33-02","IAC","IAC","54009","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","A.C.O. Souza et al.","2011","04","14","A.C.O. Souza; L.C. Bernacci & R. Belinelo","66","2011","04","14","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-08-11 15:54:04-03","CEPLAC","CEPEC","116964","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","1280","2007","04","19","Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Parte alta da encosta.","-39.603333","-14.705833","39W36'12","14S42'21","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-07-23 12:07:16-03","CEPLAC","CEPEC","116974","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"M. Lopes",NA,NA,NA,"Lopes, M. M. M.","1289","2007","05","01","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão. Trilha nova.","-39.564722","-15.393056","39W33'53","15S23'35","900","900",NA,NA,"UNICATA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-07-23 12:01:54-03","CEPLAC","CEPEC","64504","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"G. Hatschbach",NA,NA,NA,"J. M. Silva","1386","1982","10","01","Brasil","Paraná","BOCAIÚVA DO SUL","Estrada para o Parque das Lauraceas, marg. Rio Capivari.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,"30/12/1995",NA,NA
"404","2020-07-23 12:01:54-03","CEPLAC","CEPEC","59164","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"G. Hatschbach",NA,NA,NA,"G. Hatschbach","57097","1992","06","23","Brasil","Paraná","CERRO AZUL","Rio Ponta Grossa.","-49.261100769043","-24.823600769043","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,"30/12/1993",NA,NA
"405","2020-07-23 12:01:54-03","CEPLAC","CEPEC","102161","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"H. C. Lima",NA,NA,NA,"L. M. Nascimento","412","2000","04","28","Brasil","Pernambuco","brejo da madre de deus","Mata do Malhada.","-36.3711013793945","-8.14583015441895","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34231","auto",NA,"30/06/2009",NA,NA
"406","2020-07-23 12:01:54-03","CEPLAC","CEPEC","102160","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"H C. Lima",NA,NA,NA,"L. M. Nascimento","506","2001","03","20","Brasil","Pernambuco","brejo da madre de deus","Mata do Malhada.","-36.3711013793945","-8.14583015441895","36W24'735","8S11'141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34231","auto",NA,"30/06/2009",NA,NA
"407","2020-07-23 12:01:54-03","CEPLAC","CEPEC","102164","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"H. C. Lima",NA,NA,NA,"L. M. Nascimento","519","2001","04","26","Brasil","Pernambuco","brejo da madre de deus","Serra do Ponto.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34231","auto",NA,"30/06/2009",NA,NA
"408","2020-07-23 12:01:54-03","CEPLAC","CEPEC","61433","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"H. C. de Lima",NA,NA,NA,"H. C. de Lima","3718","1989","10","25","Brasil","Rio de Janeiro","nova friburgo","Macaé de Cima, 2Km antes Hotel Fazenda São João, prox. a Plantação de Eucaliptus.","-42.5311012268066","-22.2819004058838","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,"30/12/1989",NA,NA
"409","2020-07-23 12:01:54-03","CEPLAC","CEPEC","124923","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"S. V. A. Pessoa",NA,NA,NA,"S. V. A. Pessoa","903",NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA
"410","2020-07-23 12:01:54-03","CEPLAC","CEPEC","102842","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia",NA,"G. Hatschbach",NA,NA,NA,"E. Barbosa","950","2004","02","28","Brasil","São Paulo","BARRA DO TURVO","Posto Manecão.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38172","auto",NA,"30/12/2004",NA,NA
"411","2009-11-26 13:48:32-02","INPA","INPAW","7118","S","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Langenheim, J.H.","6456","1979","01","01","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2009-11-26 13:51:41-02","INPA","INPAW","7092","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Langenheim, J.H.","6430","1979","04","05","Brasil","Paran&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-11-19 14:06:13-03","Unimontes","MCMG","6661","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2019","04","25","Brasil","Espírito Santo","Linhares","Linhares","-40.0722007751465","-19.3910999298096","W40° 20' 13.0","S19° 30' 22.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA
"414","2020-09-22 13:48:45-03","USP","SPFW","1028","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","P.R. Reitz 1958",NA,NA,NA,"Reitz ;Klein","6564","1958","03","06","Brasil","Santa Catarina","Vidal Ramos",NA,"-49.3558006286621","-27.3918991088867",NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA
"415","2019-07-02 15:55:37-03","UEM","HUEM","4954","S","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G.Hatschabach","1995",NA,NA,"J.M.Silva; O.S.Ribas","1386","1994","09","01","Brasil","Paraná","Bocaiúva do Sul","rio Capivari, estrada para o Parque das Lauráceas","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"HUEM000005259","HUEM000005259",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"416","2020-11-04 17:29:22-03","UEM","HUEM","11089","S","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G.Hatschabach","1997","09","03","Soares, A; Maschino, W","84","1997","05","15","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"HUEM000005260","HUEM000005260","Floresta Ombrófila Densa Montana",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"417","2016-12-19 13:51:24-02","PERD","PERD","713","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Dias, LG","s.n.","2005","07","03","Brasil","MG","Marliéria","Parque Estadual do Rio Doce","-42.511806","-19.684417","-42.511806","-19.684417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2016-12-19 13:51:24-02","PERD","PERD","563","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Bosquetti, LB; Carvalho, EO; Pereira, RM","160","2003","06","26","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha do Aníbal.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Árvore de 31m de frutos maduros de arilo rosa (=LBB 106)",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA
"419","2016-12-19 13:51:24-02","PERD","PERD","687","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Bosquetti, LB; Pereira, OL; Lopes, MMM; Paixão, CMS","93","2003","02","21","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha do Aníbal.","-42.7322006225586","-19.7122001647949",NA,NA,"316","316",NA,NA,"Árvore ca. de 30m de alt., com botões e frutos imaturos.",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA
"420","2016-12-19 13:51:24-02","PERD","PERD","330","S","Plantae","Leguminosae-Caes","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","71","2001","06","30","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha do Mumbaça - T. Lagoa Águas Claras","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Árvore aproximadamente 27m. Com frutos verdes, sementes com arilo róseo-avermelhado. Formigas visitantes",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA
"421","2020-11-12 16:59:22-03","UEL","FUEL","46602","PreservedSpecimen","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Rossetto, EFS","2011",NA,NA,"Rossetto, EFS; et al.","28","2009","08","07","Brasil","Paraná","Jundiaí do Sul","Mata do Cruzeiro, interior de fragmento","-50.263694","-23.433167","-50.263694","-23.433167","509","509",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"422","2020-11-12 16:59:22-03","UEL","FUEL","63","PreservedSpecimen","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","1969","09","14","Hatschbach, G","21681","1969","07","03","Brasil","Paraná","Antonina","São Sebastião, mata pluvial da vertente atlântica","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"38300","auto",NA,NA,NA,NA
"423","2020-11-12 16:59:22-03","UEL","FUEL","7214","PreservedSpecimen","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","1986",NA,NA,"Silva, JM; Cordeiro, J","130","1986","07","14","Brasil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"61623","auto",NA,NA,NA,NA
"424","2020-11-12 16:59:22-03","UEL","FUEL","3982","PreservedSpecimen","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Costa, J","2011","04","14","Hatschbach, G","48089","1984","07","17","Brasil","Paraná","Cerro Azul","Bom Sucesso, mata de galeria do rio Ribeira","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"32006","auto",NA,NA,NA,NA
"425","2020-11-12 16:59:22-03","UEL","FUEL","40106","PreservedSpecimen","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","1997","09","03","Soares, A; Maschio, W","s.n.","1997","05","15","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"37295","auto",NA,NA,NA,NA
"426","2020-11-12 16:59:22-03","UEL","FUEL","138","PreservedSpecimen","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","1968",NA,NA,"Hatschbach, G","20222","1968","11","06","Brasil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"30514","auto",NA,NA,NA,NA
"427","2020-11-12 16:59:22-03","UEL","FUEL","44116","PreservedSpecimen","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","2004",NA,NA,"Barbosa, E; Silva, JM; Vaz, J","950","2004","02","28","Brasil","São Paulo","Barra do Turvo","Posto Manecão","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"38172","auto",NA,NA,NA,NA
"428","2020-11-12 16:59:22-03","UEL","FUEL","33612","PreservedSpecimen","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","1999",NA,NA,"Silva, JM; et al.","2853","1999","01","14","Brasil","São Paulo","Barra do Turvo","Salto Chico Salu","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"38172","auto",NA,NA,NA,NA
"429","2019-11-01 14:59:16-03","UnB","UB","127803","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Arroyo, MTK","1972",NA,NA,"Heringer, EP","9877","1964","10","28","Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"Arbusto 1,5m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"148972","auto",NA,NA,NA,NA
"430","2019-11-01 14:59:16-03","UnB","UB","127799","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","2004",NA,NA,"Barbosa, E","950","2004","02","28","Brasil","São Paulo","Barra do Turvo","Posto Manecão","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"Flor creme.; Árvore 10m.; Floresta atlântica","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"38172","auto",NA,NA,NA,NA
"431","2019-11-01 14:59:16-03","UnB","UB","127801","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Barneby, R","1984",NA,NA,"Anderson, WR","37069","1972","03","16","Brasil","Bahia",NA,"5km S of Cocos",NA,NA,NA,NA,NA,NA,NA,NA,"Flowers white.; Shrub 1-2m.; Sandy cerradão","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 14:59:16-03","UnB","UB","127802","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Arroyo, MTK","1972",NA,NA,"Irwin, HS","19574","1968","02","08","Brasil","Minas Gerais",NA,"Ca. 45km SE of Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,"Corolla and stamens white.; Shrub 2m.; Grazed campo and cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-01 14:59:16-03","UnB","UB","127804","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Anderson, WR","9062","1973","04","18","Brasil","Minas Gerais",NA,"7,5km by road W of Rio Pandeiros on road from Januária to Serra das Araras",NA,NA,NA,NA,NA,NA,NA,NA,"Fruit red.; Bushy tree 3m.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-11-01 14:59:16-03","UnB","UB","127800","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Kuhlmann, M",NA,NA,NA,"Kuhlmann, M","3764","1956","03","01","Brasil","São Paulo","São Paulo","Jardim Botânico (Parque do Estado)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Flores esverdeadas.; Árvore.; Mata natural","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"53584","auto",NA,NA,NA,NA
"435","2019-10-03 10:03:40-03","UFSCar","SORO","7143","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,NA,"24","2014","02","19","Brasil","São Paulo","São Miguel Arcanjo","Parque do Zizo.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Árvore, 33m de altura, 72 cm de diâmetro.",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"436","2019-10-03 10:03:40-03","UFSCar","SORO","1922","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,NA,"787","1996","04","27","Brasil","São Paulo","Pariquera-Açú","Propriedade do Antonio Povinski","-47.876944","-24.675833","47°52'37''W","24°40'33''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-10-03 10:03:40-03","UFSCar","SORO","1923","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","312","1997","12","18","Brasil","São Paulo","Itararé","Fazenda Pisa, Poço do encanto","-49.404167","-24.2025","49°24'15''W","24°12'09''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-10-03 10:03:40-03","UFSCar","SORO","6765","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,NA,"11","2014","02","19","Brasil","São Paulo","São Miguel Arcanjo","Parque do Zizo.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Árvore 25,2m de altura, 50 cm de diâmetro.",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
