"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","recordNumber","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"195","2021-02-08 12:33:11-03","UFRGS","ICN","173239","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Silva Filho, PJS","2011","12","17","América do Sul","Brasil","RS",NA,NA,"Em turfeira",NA,"Cerro do Jarau.","Dicotyledon",NA,"A.Rich.","1442","Quaraí","-56.510556","-30.200556",NA,"Silva Filho, PJS",NA,NA,NA,NA,NA,NA,NA,"-56.510556","-30.200556",NA,NA,NA,NA,NA,NA
"196","2021-02-08 12:33:11-03","UFRGS","ICN","050011","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Goergem, J","1980","12","27","América do Sul","Brasil","RS",NA,NA,NA,NA,"Itaimbezinho","Dicotyledon",NA,"A.Rich.","s.n.","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"Irgang, BE",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-08 12:33:11-03","UFRGS","ICN","151462","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Lima, LF","2005","12","03","América do Sul","Brasil","RS",NA,NA,"Banhado.",NA,"Fazenda São Maximiano BR 116 Km 308","Dicotyledon",NA,"A.Rich.","177","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:33:11-03","UFRGS","ICN","008683","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Lindeman, JC; Irgang, BE","1971","11","17","América do Sul","Brasil","RS",NA,NA,"Pequeno banhado no campo 13 Km NE de Lavras do Sul",NA,NA,"Dicotyledon",NA,"A.Rich.","s.n.","Lavras do Sul","-53.8950004577637","-30.8131008148193",NA,"Irgang, BE",NA,NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-02-08 12:33:11-03","UFRGS","ICN","028902","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Ferreira, AG; Baptista, LRM","1973","04","15","América do Sul","Brasil","RS",NA,NA,"Sobre xaxim dentro de mata",NA,"IBDF","Dicotyledon",NA,"A.Rich.","598","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"Irgang, BE",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-08 12:33:11-03","UFRGS","ICN","004439","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Schultz, AR","1967","10","06","América do Sul","Brasil","RS",NA,NA,"Mato úmido.",NA,"I.N.P","Dicotyledon",NA,"A.Rich.","4439","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"Irgang, BE",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:33:11-03","UFRGS","ICN","004328","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Schultz, AR","1967","08","19","América do Sul","Brasil","RS",NA,NA,"Fruto amarelo-alaranjado.; Solo úmido.",NA,"Itapeva Porto Estácio","Dicotyledon",NA,"A.Rich.","4328","Torres","-49.7268981933594","-29.3353004455566",NA,"Irgang, BE",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-02-08 12:33:11-03","UFRGS","ICN","131887","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Pott, VJ; et al.","2002","11","12","América do Sul","Brasil","MS",NA,NA,"Erva aquática rasteira, 1-2cm de altura; esparso. Flor ausente; fruto ausente. Brejo graminoso em nascente. Solo calcário com matéria orgânica. Relevo acidentado.",NA,"Fazenda Baía das Garças cachoeiras do Aquidaban próximo a cascata do meio Serra da Bodoquena lat. 21°02'05 S long. 56°52'42 9 W","Dicotyledon",NA,"A.Rich.","5999","Bonito","-56.4818992614746","-21.1210994720459",NA,"Irgang, BE; Paz, J","340","340",NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-02-08 12:33:11-03","UFRGS","ICN","092223","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Fernandes, I","1989","12","14","América do Sul","Brasil","RS",NA,NA,"Sobre rochas a beira de arroio",NA,"Casa de Pedra","Dicotyledon",NA,"A.Rich.","785","Bagé","-54.1068992614746","-31.3313999176025",NA,"Fernandes, I",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-02-08 12:33:11-03","UFRGS","ICN","040500","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Boechat, SC",NA,NA,NA,"América do Sul","Brasil","RS",NA,NA,"Pântano",NA,"Itaimbezinho","Dicotyledon",NA,"A.Rich.","s.n.","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"Irgang, BE",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-08 12:33:11-03","UFRGS","ICN","022076","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Porto, ML; et al.","1973","01","04","América do Sul","Brasil","RS",NA,NA,"Beira de riacho, solo úmido.",NA,"Caracol","Dicotyledon",NA,"A.Rich.","s.n.","Canela","-50.815601348877","-29.3656005859375",NA,"Irgang, BE",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-08 12:33:10-03","UFRGS","ICN","004152","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Schultz, AR","1967","05","14","América do Sul","Brasil","RS",NA,NA,"Capinzal",NA,NA,"Dicotyledon",NA,"A.Rich.","4152","Gramado","-50.8739013671875","-29.3785991668701",NA,"Irgang, BE",NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-02-08 12:33:11-03","UFRGS","ICN","028945","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Ferreira, AG","1974","11","17","América do Sul","Brasil","RS",NA,NA,"Terreno úmido",NA,"Fazenda Piratini","Dicotyledon",NA,"A.Rich.","678","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-08 12:33:11-03","UFRGS","ICN","172783","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Lorscheitter, ML; Baptista, LRM","2008","11","17","América do Sul","Brasil","RS",NA,NA,NA,NA,"Banhado Amarelo","Dicotyledon",NA,"A.Rich.",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-08 12:33:11-03","UFRGS","ICN","004440","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Schultz, AR","1967","10","06","América do Sul","Brasil","RS",NA,NA,"Mato úmido.",NA,"I.N.P","Dicotyledon",NA,"A.Rich.","4440","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"Irgang, BE",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 09:59:21-03","IBt","SP","335465","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Harley, RM; Stannard, B; Nic Lughadha, E; Ganev, W; Queiroz, RF","1992","02","17",NA,"Brasil","Bahia",NA,NA,NA,NA,"Tijuquinho",NA,NA,"A.Rich.","52095","Abaíra","-41.9","-13.266667",NA,"Corrêa, IP","1610","1610","1996",NA,NA,NA,NA,"-41.9","-13.266667",NA,NA,NA,NA,NA,NA
"211","2019-11-21 09:59:21-03","IBt","SP","378953","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Kirizawa, M; Yano, O; Morretes, BL","2005","09","22",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Subida da Serra da Mantiqueira a oeste do Parque Nacional de Itatiaia. À margem da rodovia para Belmonte",NA,NA,"A.Rich.","3506",NA,NA,NA,NA,"Silveira, MF",NA,NA,"2007",NA,NA,"05","31",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-12-16 15:38:43-03","IBt","SP","7306","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Brade, AC","1914","02","09",NA,"Brasil","São Paulo",NA,NA,NA,"SP116689",NA,NA,NA,"A.Rich.","7415","Pirituba",NA,NA,"SP116689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-12-16 15:38:43-03","IBt","SP","155844","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Mattos, JR","1967","08","14",NA,"Brasil","Rio de Janeiro",NA,NA,"Na mata. Rasteira. Delgado","SP116690","Parque Nacional do Itatiaia, No Maromba",NA,NA,"A.Rich.","14780","Resende","-44.4467010498047","-22.468900680542","SP116690","Silveira, MF",NA,NA,"2005","36089","auto","08","29",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-21 09:59:21-03","IBt","SP","77653","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Kuhlmann, M; Kühn, E","1949","11","25",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Fazenda da Guarda",NA,NA,"A.Rich.","2007","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"Silveira, MF",NA,NA,"2005","21048","auto","08","29",NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-21 09:59:21-03","IBt","SP","77652","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Kuhlmann, M","1943","08","26",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Amparo. Cachoeira, margem do rio Camanducaia",NA,NA,"A.Rich.","258","Monte Alegre do Sul","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-21 09:59:21-03","IBt","SP","44029","S","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Viégas, AP; Franco, C; Lima, AS","1940","03","08",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Serra de Ubatuba",NA,NA,"A.Rich.","s.n.","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-10-18 05:14:32-02","UM","RECOLNAT_UM_MPU","MPU019298","PreservedSpecimen",NA,"Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Commerson, P.","1767","11",NA,NA,"Uruguay",NA,"hb",NA,"Herbier de la Faculté de Médecine de Montpellier <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu019298' target='other'> <mi>dwc_moreinfo</mi></a>","MPU019298","La plage de Monte Video",NA,NA,"A.Rich.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
