"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1362","2021-03-10 11:38:43-03","UNILA","EVB","4254","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Munaro, I.O.","Ichikawa, G.N.; Munaro, I.O.; Guaca, Y.C. C.","2018","09","12","Brasil","Paraná","Foz do Iguaçu","Avenida Araucária.","-54.579444","-25.504167","54º34'46''W","25º30'15''S",NA,NA,"EVB004254","EVB004254","2018","10","01","5","Pétalas e estames brancos Habitat: borda de mata Habito: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2021-03-10 11:38:43-03","UNILA","EVB","788","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Alves, F.M.","Ponciano, J.","1979","10","03","Brasil","Paraná","Foz do Iguaçu","(Vila Itaipu). Fundos do Clube Floresta.","-54.574722","-25.503889","54º34'29''W","25º30'14''S",NA,NA,"EVB000788","EVB000788","2018","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2021-03-10 11:38:43-03","UNILA","EVB","588","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Alves, F.M.","Rosina, A.","2013","06","15","Brasil","Santa Catarina","Guatambú","Floresta Nacional de Chapecó. Floresta Nacional de Chapecó","-52.749167","-27.104722","52º44'57''W","27º6'17''S",NA,NA,"EVB000588","EVB000588","2018","08","07","248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2021-03-10 11:38:43-03","UNILA","EVB","1085","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Alves, F.M.","Frazen, V.","1991","10","30","Brasil","Paraná","Foz do Iguaçu","RBV #?# Península Limeira. Refúgio Biológico Bela Vista","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"EVB001085","EVB001085","2018","08","07","66",NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"1366","2016-08-23 10:59:38-03","NHMLondon","NHM-LONDON-BOT","BM000947271","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Jens Gunter Rohwer; b.1958; Rohwer","Friedrich Sellow; b.1789; d.1831; Sellow",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,"1987",NA,NA,"1377","<a href=http://www.nhm.ac.uk/services/media-store/asset/b61a0c0c6ab1c8f0bfa969073ed07119475979aa/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Syntype",NA,NA,"NHMUK:ecatalogue:584173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","2021-02-12 15:02:12-03","UFSCar","SPSC","7643","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"J.J. Soares","2004","10","29","Brasil",NA,"São Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","2021-02-12 15:02:12-03","UFSCar","SPSC","7698","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"A.C.A. Neri","2005",NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"1369","2021-02-12 15:02:12-03","UFSCar","SPSC","7664","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"A.C.A. Neri","2005","08","03","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"1370","2021-02-12 15:02:12-03","UFSCar","SPSC","7712","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"A.C.A. Neri","2005","08","10","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Canela fedorenta",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"1371","2021-02-12 15:02:12-03","UFSCar","SPSC","7698","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"A.C.A. Neri","2005","08","10","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"1372","2021-02-12 15:02:12-03","UFSCar","SPSC","7730","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"A.C.A. Neri","2005","08","09","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"1373","2021-02-12 15:02:12-03","UFSCar","SPSC","7745","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"A.C.A. Neri","2005","08","09","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"1374","2020-11-12 17:00:40-03","UEL","FUEL","16237","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Torres, RB; Franceschinelli, EV; et al.","1999","10","13","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.133333","-22.733333","-46.133333","-22.733333","1000","1000","FUEL006097",NA,"2002","05","28","801",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2020-11-12 17:00:40-03","UEL","FUEL","22812","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Gandolfi, S; Antoniolli, FC","1994","08","28","Brasil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.114722","-22.829167","-47.114722","-22.829167",NA,NA,"FUEL006089",NA,"1998","03","27","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2020-11-12 17:00:40-03","UEL","FUEL","35725","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Lovato, MC","Lovato, MC; et al.","2003","11","14","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,"FUEL005887",NA,"2003",NA,NA,"89",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","2020-11-12 17:00:40-03","UEL","FUEL","42582","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Cervigne, NS","Cervigne, NS; Marestoni, TM; Francisco, EM","2007","05","11","Brasil","Paraná","Arapongas","Fazenda Solana","-51.363306","-23.406556","-51.363306","-23.406556","642","642","FUEL006065",NA,"2007","11","15","119",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","2020-11-12 17:00:40-03","UEL","FUEL","44049","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Estevan, DA","Estevan, DA; et al.","2005","08","16","Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.308417","-24.143083","-50.308417","-24.143083","1050","1050","FUEL006076",NA,"2006",NA,NA,"1124",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379","2020-11-12 17:00:40-03","UEL","FUEL","44410","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Brotto, ML","Cotarelli, VM; Francisco, EM","2008","11","07","Brasil","Paraná","Mauá da Serra","Mata do Pinhão","-51.166667","-23.883333","-51.166667","-23.883333","1010","1010","FUEL006062",NA,"2010","06","22","377",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","2020-11-12 17:00:40-03","UEL","FUEL","48164","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Dall#?#Agnol, RF","Dall#?#Agnol, RF; et al.","2008","09","17","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.133333","-23.85","-51.133333","-23.85",NA,NA,"FUEL006098",NA,"2008","10","31","8",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","2020-11-12 17:00:40-03","UEL","FUEL","53424","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Moraes, P","Biral, L","2011","09","10","Brasil","São Paulo","Botucatu",NA,"-48.735694","-23.481111","-48.735694","-23.481111",NA,NA,"FUEL006063",NA,"2011","11",NA,"619",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","2020-11-12 17:00:40-03","UEL","FUEL","46439","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Ferreira Jr, M","Ferreira Jr, M; Marques, JN; Francisco, EM","2009","08","28","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.1455","-23.938667","-51.1455","-23.938667",NA,NA,"FUEL006099",NA,"2009","10","08","85",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2020-11-12 17:00:40-03","UEL","FUEL","47114","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Brotto, ML","Brotto, ML; Marinero, F","2008","10","22","Brasil","Paraná","Campo Largo","FLONA Acunguí","-49.632222","-25.181667","-49.632222","-25.181667","800","800","FUEL006084",NA,"2008","10","22","228",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","2020-11-12 17:00:40-03","UEL","FUEL","48760","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Aguiar, OT; Baitello, JB; Ciello-Filho, R","2007","12","05","Brasil","São Paulo","Paranapanema","Estação Ecológica, matinha da sede","-48.740278","-23.533611","-48.740278","-23.533611","630","630","FUEL006093",NA,"2007","12","05","811",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","2020-11-12 17:00:40-03","UEL","FUEL","20455","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Sorpilli, AC","1996","09","28","Brasil","Paraná","Apucarana","Fazenda N. Senhora do Bom Conselho, Km 10, Br 369","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"FUEL006052",NA,"1999","10","13","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"23979","auto",NA,NA,NA,NA,NA,NA
"1386","2020-11-12 17:00:40-03","UEL","FUEL","27470","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","S.F. de Andrade","Pavão, OC; et al.","1999","11","17","Brasil","Paraná","Apucarana","Parque da Raposa","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"FUEL006087",NA,"2000","10","22","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"23979","auto",NA,NA,NA,NA,NA,NA
"1387","2020-11-12 17:00:40-03","UEL","FUEL","45130","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Moraes, P","Panza, M; et al.","2002","10","28","Brasil","Paraná","Arapongas","Fazenda Solana, borda da mata.","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"FUEL006064",NA,"2009","05","12","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"18630","auto",NA,NA,NA,NA,NA,NA
"1388","2020-11-12 17:00:40-03","UEL","FUEL","30478","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","S.F. de Andrade","Pavão, OC; Ferreira, JA","2000","10","19","Brasil","Paraná","Califórnia",NA,"-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,"FUEL005885",NA,"2000",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"11662","auto",NA,NA,NA,NA,NA,NA
"1389","2020-11-12 17:00:40-03","UEL","FUEL","21339","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Kinupp, VF; Medri, C; Francisco, EM","1997","09","26","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof, Próximo a sede do parque","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"FUEL006055",NA,NA,NA,NA,"850",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"29438","auto",NA,NA,NA,NA,NA,NA
"1390","2020-11-12 17:00:40-03","UEL","FUEL","45132","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Moraes, P","Marques, LC; et al.","2005","10","15","Brasil","Paraná","Cambé","Parque Municipal Dansiger Hof, estrada Bratislava, interior da mata, próximo ao rio.","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"FUEL006073",NA,"2009",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"29438","auto",NA,NA,NA,NA,NA,NA
"1391","2020-11-12 17:00:40-03","UEL","FUEL","5864","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","J. da Cruz","1988","10","18","Brasil","Paraná","Cascavel","Parque Ecologico Municipal Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"FUEL006090",NA,"1999","10","13","193",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"47841","auto",NA,NA,NA,NA,NA,NA
"1392","2020-11-12 17:00:40-03","UEL","FUEL","6739","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","J. da Cruz","1988","12","08","Brasil","Paraná","Cascavel","Parque Ecologico Municipal Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"FUEL006095",NA,"1999","10","13","197",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"47841","auto",NA,NA,NA,NA,NA,NA
"1393","2019-10-16 14:12:59-03","UEL","FUEL","37541","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Estevan, DA","Wasmiachi, M","1987","11","16","Brasil","Paraná","Castro",NA,"-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"FUEL006074",NA,"2005",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"50779","auto",NA,NA,NA,NA,NA,NA
"1394","2020-11-12 17:00:40-03","UEL","FUEL","36836","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Brotto, ML","Doria, OV","2000","03","21","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"FUEL006083",NA,"2010","06","22","37",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"13536","auto",NA,NA,NA,NA,NA,NA
"1395","2020-11-12 17:00:40-03","UEL","FUEL","36838","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Antonio","1984","12","07","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"FUEL006079",NA,"1987","04",NA,"105",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"13536","auto",NA,NA,NA,NA,NA,NA
"1396","2020-11-12 17:00:40-03","UEL","FUEL","24289","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Ferreira, JA; et al.","1998","10","24","Brasil","Paraná","Curiúva",NA,"-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"FUEL006044",NA,"1999","10","15","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"23566","auto",NA,NA,NA,NA,NA,NA
"1397","2020-11-12 17:00:40-03","UEL","FUEL","23884","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Francisco, EM; et al.","1998","10","23","Brasil","Paraná","Curiúva",NA,"-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"FUEL006053",NA,"1999","10","15","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"23566","auto",NA,NA,NA,NA,NA,NA
"1398","2020-11-12 17:00:40-03","UEL","FUEL","25976","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Viani, RAG; Baitello, JB","1999","10","16","Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"17",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"23566","auto",NA,NA,NA,NA,NA,NA
"1399","2020-11-12 17:00:40-03","UEL","FUEL","5953","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Müller, C; et al.","1988","12","04","Brasil","Paraná","Jaguariaíva","Estrada para Fazenda Alto Ribas","-49.7057991027832","-24.2511005401611",NA,NA,"900","900","FUEL006081",NA,"1999","10","13","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1400","2020-11-12 17:00:40-03","UEL","FUEL","25383","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Saraiva, D; et al.","1997","10","30","Brasil","Paraná","Londrina","Água da Jacutinga","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL006046",NA,"1999","10","15","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1401","2019-10-16 14:12:59-03","UEL","FUEL","3435","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Zambrana, RF","1986","10","03","Brasil","Paraná","Londrina","Fazenda Santana, em frente ao Campus Universitário da UEL.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL006057",NA,"1999","10","13","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1402","2020-11-12 17:00:40-03","UEL","FUEL","11390","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Francisco das Chagas e Silva","1992","11","19","Brasil","Paraná","Londrina","Floresta dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL006045",NA,"1999","10","13","1602",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1403","2020-11-12 17:00:40-03","UEL","FUEL","21107","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Casasanta, TG; et al.","1994","10","13","Brasil","Paraná","Londrina","Lago Igapó","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL005890",NA,"1999","10","15","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1404","2020-11-12 17:00:40-03","UEL","FUEL","30480","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","S.F. de Andrade","Pavão, OC; Ferreira, JA","1996","11","08","Brasil","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL006059",NA,"2000",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1405","2020-11-12 17:00:40-03","UEL","FUEL","11382","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Francisco das Chagas e Silva","1992","12","02","Brasil","Paraná","Londrina","Mata dos Godoy, Esq. da ponte sentido Lond.- S.Luiz","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1610",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1406","2020-11-12 17:00:40-03","UEL","FUEL","7965","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Ferreira, MR; et al.","1989","09",NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL006061",NA,"1999","10","15","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1407","2020-11-12 17:00:40-03","UEL","FUEL","1377","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Vieira, AOS","Rodas, LAC","1985","10","23","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL006100",NA,"1985",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1408","2020-11-12 17:00:40-03","UEL","FUEL","1490","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Yasuta, H","1985","09","27","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL006086",NA,"1999","10","13","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1409","2020-11-12 17:00:40-03","UEL","FUEL","17942","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Pinto, FGS; Papa, MS","1995","10","11","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL006051",NA,"1999","10","13","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1410","2020-11-12 17:00:40-03","UEL","FUEL","1495","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Adam, ML","1985","09","20","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas, beira da estrada","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL006056",NA,"1999","10","13","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1411","2020-11-12 17:00:40-03","UEL","FUEL","20201","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Mariano, FM; et al.","1993","10","06","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas, Beira da mata.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL005888",NA,"1999","10","13","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1412","2020-11-12 17:00:40-03","UEL","FUEL","14621","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Dias, MC","Hassuike-Dolibaina, AK; Dias, MC","1995","10","27","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas, Beira do lago proximo a ponte mais distante da entrada.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL006054",NA,"1995",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1413","2020-11-12 17:00:40-03","UEL","FUEL","4909","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Cervi, AC","Margarido, JM","1984","10","22","Brasil","Paraná","Maringá","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"FUEL006088",NA,"1985","05",NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"19250","auto",NA,NA,NA,NA,NA,NA
"1414","2020-11-12 17:00:40-03","UEL","FUEL","25068","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, JB","Pavão, OC; Francisco, EM",NA,NA,NA,"Brasil","Paraná","Ortigueira","Fazenda João Favoreto","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"FUEL006071",NA,"1999","10","18","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"46016","auto",NA,NA,NA,NA,NA,NA
"1415","2019-10-16 14:12:59-03","UEL","FUEL","12594","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees",NA,"Francisco das Chagas e Silva",NA,NA,NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito, Capao Bonito","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"35166","auto",NA,NA,NA,NA,NA,NA
