"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"2266","2020-07-23 12:04:17-03","CEPLAC","CEPEC","21704","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus",NA,"S. Mayo",NA,NA,NA,"R. M. Harley","1977","03","01","Brasil","Bahia","MORRO DO CHAPÉU","19,5Km ao SE da cidade, BA-052 p/ Mundo Novo, próximo ao Rio Ferro Doido.","-41.033333","-11.633333","41W2'0","11S38'0",NA,NA,NA,NA,"19215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA
"2267","2020-07-23 12:04:17-03","CEPLAC","CEPEC","58633","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus",NA,"G. C. Tucker",NA,NA,NA,"W. W. Thomas","1993","01","17","Brasil","Bahia","ILHÉUS","Sambaituba.","-39.1","-14.666667","39W6'0","14S40'0",NA,NA,NA,NA,"9533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"2268","2020-07-23 12:04:17-03","CEPLAC","CEPEC","83912","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus",NA,"A. C. Araujo",NA,NA,NA,"A. C. Araújo","2000","01","27","Brasil","Bahia","MUCUGÊ","10Km na Rod. Mucuge/Andarai, próximo a torre de energia.","-41.316667","-12.95","41W19'","12S57'",NA,NA,NA,NA,"1222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA,NA
"2269","2020-07-23 12:04:17-03","CEPLAC","CEPEC","92204","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus",NA,"M. L. Guedes",NA,NA,NA,"P. A. de Pereira","1999","03","29","Brasil","Bahia","EUNÁPOLIS","Extremo Sul, trecho de Mata Atlântica, entre Eunapolis e Porto Seguro, na RPPN (Veracel).","-39.05","-16.433333","39W3'","16S26'",NA,NA,NA,NA,"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/03/1999",NA,NA,NA,NA
"2270","2020-07-23 12:04:17-03","CEPLAC","CEPEC","44864","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus",NA,"G. Davidse",NA,NA,NA,"D. Araujo","1982","02","18","Brasil","Rio de Janeiro","MARICÁ","Barra de Maricá, depressão atualmente seca.","-42.8185997009277","-22.9193992614746","0W0'0","0S0'0",NA,NA,NA,NA,"4856",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,"30/12/1983",NA,NA,NA,NA
"2271","2020-07-23 12:04:31-03","CEPLAC","CEPEC","9353","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","flavescens","Pycreus flavescens",NA,"M. Alves",NA,NA,NA,"T. S. dos Santos","1973","06","08","Brasil","Bahia","VALENÇA","3Km da Praia de Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,"2634",NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,"21/05/1996",NA,NA,NA,NA
"2272","2020-07-23 12:04:31-03","CEPLAC","CEPEC","52958","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus",NA,"W. D. Clayton",NA,NA,NA,"W. D. Clayton","1965","03","03","Brasil","Distrito Federal","BRASÍLIA","Lago do Paranoá perto da Universidade.","-47.9296989440918","-15.7797002792358","0W0'0","0S0'0",NA,NA,NA,NA,"4930",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,"30/12/1965",NA,NA,NA,NA
"2273","2020-07-23 12:04:31-03","CEPLAC","CEPEC","77020","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus",NA,"M. Alves",NA,NA,NA,"J. G. Jardim","1997","12","28","Brasil","Bahia","RIO DE CONTAS","Estrada Real, entrada a ca. 1,5Km ao leste da cidade.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"1191",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,"30/06/2000",NA,NA,NA,NA
"2274","2020-07-23 12:04:31-03","CEPLAC","CEPEC","69120","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus",NA,"M. Alves",NA,NA,NA,"S. Mayo","1996","03","27","Brasil","Bahia","RIO DE CONTAS","10-15Km ao SW da cidade, Faz. Marcela e Faz. Deus-me-livre. Serra de Sumidouro.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"1185",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,"30/06/2000",NA,NA,NA,NA
"2275","2020-07-23 12:04:31-03","CEPLAC","CEPEC","47905","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"M. Alves",NA,NA,NA,"R. M. Harley","2003","11","02","Brasil","Bahia","livramento do brumado","Ca. 8Km ao oeste da cidade. Margem da Lagoa Vargem de Dentro.","-41.783333","-13.633333","41W47'","13S38'",NA,NA,NA,NA,"25860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/05/1996",NA,NA,NA,NA
"2276","2020-07-23 12:04:31-03","CEPLAC","CEPEC","10703","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"T. Koyama",NA,NA,NA,"R. M. Harley","1974","03","07","Brasil","Bahia","SENTO SÉ","18Km ao NW de Lagoinha (5.5Km SW Delfino), Rod. p/ Minas do Mimoso.","-41.333333","-10.333333","41W20'0","10S20'0",NA,NA,NA,NA,"16936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA
"2277","2020-07-23 12:04:31-03","CEPLAC","CEPEC","10766","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"T. Koyama",NA,NA,NA,"R. M. Harley","1974","02","01","Brasil","Bahia","IBICOARA","Lagoa Encantada, 19Km ao NW Ibicoara, perto de Brejão.","-41.216667","-13.333333","41W13'0","13S20'0",NA,NA,NA,NA,"15815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA,NA
"2278","2020-07-23 12:04:31-03","CEPLAC","CEPEC","107670","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"M. L. Guedes",NA,NA,NA,"I. da S. Reis","2004","10","02","Brasil","Bahia","CAMAÇARÍ","Região Metropolitana. Lagoas das Dunas de Jauá.","-38.316667","-12.683333","38W19'","12S41'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2003",NA,NA,NA,NA
"2279","2020-07-23 12:04:31-03","CEPLAC","CEPEC","17130","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"T. Koyama",NA,NA,NA,"S. A. Mori","1979","06","12","Brasil","Bahia","MARAÚ","45-50Km a leste do trecho Ubaitaba/Maraú, Rod. BR-030.","-39.016667","-14.183333","39W1'0","14S11'0",NA,NA,NA,NA,"11976","<ll>dwc_commonname:</ll> Peri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA,NA,NA
"2280","2020-07-23 12:04:31-03","CEPLAC","CEPEC","69369","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"M. Luceno",NA,NA,NA,"A. P. Mendes","1981","10","07","Brasil","Pernambuco","CABO","Porto de Suape.",NA,NA,NA,NA,NA,NA,NA,NA,"3595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"2281","2020-07-23 12:04:31-03","CEPLAC","CEPEC","4669","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"T. Koyama",NA,NA,NA,"R. P. Belém","1968","05","12","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,"3549",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"01/06/1979",NA,NA,NA,NA
"2282","2020-07-23 12:04:31-03","CEPLAC","CEPEC","38394","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"T. S. dos Santos",NA,NA,NA,"J. L. Hage","1986","01","23","Brasil","Bahia","ILHÉUS","Quadra A' do CEPEC, entre o Ginasio esporte/Setor Treinamento.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,"1822",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"01/08/1986",NA,NA,NA,NA
"2283","2020-07-23 12:04:31-03","CEPLAC","CEPEC","13108","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"T. Koyama",NA,NA,NA,"S. A. Mori","1978","02","12","Brasil","Bahia","ILHÉUS","Area do CEPEC, crescendo no gramado próximo a Hospedaria.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,"9552",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"30/12/1979",NA,NA,NA,NA
"2284","2020-07-23 12:04:31-03","CEPLAC","CEPEC","15655","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"T. Koyama",NA,NA,NA,"S. A. Mori","1979","03","24","Brasil","Bahia","ILHÉUS","Quadra E' do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,"11622",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"30/12/1979",NA,NA,NA,NA
"2285","2020-07-23 12:04:31-03","CEPLAC","CEPEC","9316","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"T. Koyama",NA,NA,NA,"T. S. dos Santos","1973","05","30","Brasil","Bahia","ILHÉUS","Quadra I do CEPEC, junto ao Posto de metereologia.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,"2605",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"01/09/1978",NA,NA,NA,NA
"2286","2020-07-23 12:24:40-03","CEPLAC","CEPEC","17917","PreservedSpecimen","Plantae","Xyridaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"L. R. Noblick",NA,NA,NA,"J. Araujo","1976","10","17","Brasil","Bahia","SALVADOR","Lagoa do Abaeté.","-38.510799407959","-12.9710998535156","0W0'0","0S0'0",NA,NA,NA,NA,"82","<ll>dwc_commonname:</ll> Peri",NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,"30/12/1984",NA,NA,NA,NA
"2287","2020-07-23 12:04:31-03","CEPLAC","CEPEC","15513","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"T. Koyama",NA,NA,NA,"S. A. Mori","1978","10","21","Brasil","Bahia","SANTA CRUZ CABRÁLIA","2-4Km ao W da cidade, margem da estrada antiga.","-39.0247001647949","-16.2780990600586","0W0'0","0S0'0",NA,NA,NA,NA,"10915",NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,"30/12/1979",NA,NA,NA,NA
"2288","2020-07-23 12:04:31-03","CEPLAC","CEPEC","38595","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"T. Koyama",NA,NA,NA,"J. L. Hage","1986","02","06","Brasil","Bahia","ILHÉUS","Quadra A' do CEPEC, próximo ao lago.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,"1898","<ll>dwc_commonname:</ll> Enfeiteira",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"30/12/1986",NA,NA,NA,NA
"2289","2020-07-23 12:04:31-03","CEPLAC","CEPEC","47673","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"M. Alves",NA,NA,NA,"A. M. de Carvalho","1990","01","01","Brasil","Bahia","MUCUGÊ","20Km de Mucuge. Rod. p/ Andarai.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"3049",NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,"21/05/1996",NA,NA,NA,NA
"2290","2020-07-23 12:04:31-03","CEPLAC","CEPEC","85374","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"E. A. Rocha",NA,NA,NA,"E. A. Rocha","2000","02","16","Brasil","Bahia","MUCUGÊ","Chapada Diamantina. Área do Projeto Sempre Vivas, ca. 2-3Km da cidade, trilha p/ o rio.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"561",NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,"02/02/2000",NA,NA,NA,NA
"2291","2020-07-23 12:04:31-03","CEPLAC","CEPEC","58923","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos",NA,"M. Alves",NA,NA,NA,"O. J. Pereira","1990","07","26","Brasil","Espírito Santo","guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,NA,"2136",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,"21/05/1996",NA,NA,NA,NA
"2292","2020-02-17 11:30:38-03","UEG","HUEG","1875","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Incógnito",NA,NA,NA,"Ramos, P.C.M.; Ramos, M.V.V.",NA,NA,NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUEG001875",NA,"s.n.","veredas","Southern America",NA,NA,"Monocotyledonae",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"2293","2019-04-02 09:31:58-03","URICER","HPBR","2926","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir","ZANIN, E. M.",NA,NA,NA,"ZANIN, E. M.","1986","05","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HPBR002926","HPBR002926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2294","2019-04-02 09:31:58-03","URICER","HPBR","7413","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus",NA,NA,NA,NA,NA,"BUTZKE,A.","1994","05","19","Brasil","RS","Erechim","BR 153","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR007413",NA,NA,"Altura de 25 cm.",NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"2295","2019-02-27 14:01:56-03","UFSJ","HUFSJ","5935","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Sobral, M","2013",NA,NA,"Sobral, M","2013","12","09","Brasil","Minas Gerais","Itutinga","BR-265","-44.535889","-21.260889","-44.535889","-21.260889","978","978","HUFSJ005935",NA,"15580","Erva em brejo junto à estrada; inflorescências verde-douradas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296","2019-02-27 14:01:56-03","UFSJ","HUFSJ","7553","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Gonçalves, J","2015",NA,NA,"Oliveira, G","2015","01","15","Brasil","Minas Gerais","Ritápolis","Ribeirão do Monteiro","-44.3180999755859","-21.021900177002",NA,NA,NA,NA,"HUFSJ007553",NA,"130","Em solo arenoso e úmido, às margens do ribeirão.",NA,NA,NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA,NA,NA,NA
"2297","2019-07-16 10:35:59-03","UFSJ","HUFSJ","9381","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Costa, MTR; Alves, LL; Pereira, CC","2017","04","26","Brasil","Minas Gerais","São João del-Rei","Campo rupestre imediato à estrada para Trindade, bairro Tijuco, Serra do Lenheiro.","-44.485272","-21.236175","-44.485272","-21.236175","99","99","HUFSJ009381",NA,"932","Erva 0,4 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","2019-02-27 14:01:56-03","UFSJ","HUFSJ","5541","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","(Rottb.) P. Beauv.","Gonçalves, J","2014","11","20","Sobral, M","2013","05","01","Brasil","Minas Gerais","Ritápolis","Estrada secundária à BR-494, margeando o rio das Mortes. Ibitutinga.","-44.331194","-21.070583","-44.331194","-21.070583","897","897","HUFSJ005541",NA,"15494","Erva em campo; inflorescências castanho-claras; frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","2019-12-09 10:45:51-03","UFSJ","HUFSJ","1549","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","Gonçalves, J","2014",NA,NA,"Sobral, M",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUFSJ001549",NA,"13519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","2019-02-27 14:01:59-03","UFSJ","HUFSJ","4453","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","Sobral, M","2012",NA,NA,"Sobral, M","2012","12","25","Brasil","Minas Gerais","São João del-Rei","Estrada para Trindade. Serra do Lenheiro.","-44.293444","-21.140444","-44.293444","-21.140444","105","105","HUFSJ004453","HUFSJ004453_v00 HUFSJ004453_v01","15295","Erva; inflorescências verde-claras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","2019-02-27 14:01:59-03","UFSJ","HUFSJ","4468","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","Sobral, M","2012",NA,NA,"Sobral, M","2012","12","23","Brasil","Minas Gerais","Nazareno","Próximo ao entroncamento da estrada para Nazareno. BR-265.","-44.53625","-21.261194","-44.53625","-21.261194","969","969","HUFSJ004468","HUFSJ004468_v00 HUFSJ004468_v01","15310","Erva em brejo; inflorescências verde-douradas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","2019-02-27 14:01:59-03","UFSJ","HUFSJ","3451","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","Gonçalves, J","2014",NA,NA,"Sobral, M","2012","02","21","Brasil","Minas Gerais","Nazareno","BR-265, na entrada para Nazareno","-44.533639","-21.258222","-44.533639","-21.258222",NA,NA,"HUFSJ003451",NA,"14729","Erva em brejo; inflorescências verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","2021-04-08 17:13:23-03","UESB","HUESB","11209","S","Plantae","Cyperaceae","Pycreus","piceus","Pycreus piceus","(Liebm.) C.B.Clarke",NA,NA,NA,NA,"Prata, A.P.; Carregosa, T.; Santos, L.A.S.; Santos, E.;; Carregosa, T.; Santos, L.A.S.; Santos, E.;","2011","08","16","Brasil","Sergipe","Indiaroba","Povoado Convento","-37.511389","-11.519444","-37.511389","-11.519444",NA,NA,"HUESB000011209",NA,"2832","Herbácea, ca. 40cm alt. Inflorescência castanha.; Herbácea, ca. 40cm alt. Inflorescência castanha.",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304","2021-04-08 17:13:23-03","UESB","HUESB","11220","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Costa, S.M.","2013",NA,NA,"Gomes, L.A.; Farias, M.C.V.; Santos, E.; Silva, B.D.; Farias, M.C.V.; Santos, E.; Silva, B.D.","2013","03","27","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata. Próximo ao apicum. Solo arenoso.","-37.434444","-11.371944","-37.434444","-11.371944",NA,NA,"HUESB000011220",NA,"1026","Erva, ca. 40cm alt. Inflorescência castanha.; Mata Atlântica.",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","2021-04-08 17:13:23-03","UESB","HUESB","11179","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Costa, S.M.","2008","05",NA,"Prata, A.P.; Vitta, F.A.; Konno, T.; Vitta, F.A.; Konno, T.","2000","11","30","Brasil","Minas Gerais","São Gonçalo","Estrada São Gonçalo - Milho Verde, Km 36 da estrada Diamantina-Serro.","-43.488056","-18.448333","-43.488056","-18.448333",NA,NA,"HUESB000011179",NA,"1058",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","2021-04-08 17:13:23-03","UESB","HUESB","11208","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Prata, A.P.; Carregosa, T.; Santos, L.A.S.; Santos, E.;; Carregosa, T.; Santos, L.A.S.; Santos, E.;","2011","08","16","Brasil","Sergipe","Indiaroba","Povoado Convento","-37.5116996765137","-11.5192003250122",NA,NA,NA,NA,"HUESB000011208",NA,"2790","Herbácea, ca. 20cm alt. Inflorescência esverdeada.; Restinga.",NA,NA,NA,"Monocotyledoneae",NA,NA,"17052","auto",NA,NA,NA,NA,NA,NA,NA
"2307","2019-11-13 16:04:40-03","UNISANTA","HUSC","11976","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","L. Catib","2015",NA,NA,"M. Alves; C. Santos; E. Janira; L. Catib","2015","11","27","Brasil","São Paulo","Cubatão","IFSP Campus Cubatão.","-46.4125","-23.928889","-46.4125","-23.928889",NA,NA,NA,NA,"63","Erva com 36cm de alt. Ereta cespitosa, com rizomas curtos. Inflorescência terminal globosa do tipo espiga, contituída por numerosas espiguetas dispostas frouxamente, achatadas e de coloração amarelada a ferrugínea.; Mata Atlântica",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","2019-11-13 16:04:40-03","UNISANTA","HUSC","4283","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Prata, A.P.","2001","11",NA,"Sampaio, P.S.P.; Martins, S.E.; Silva, I.B.","2001","10","30","Brasil","São Paulo","Bertioga","Itaguaré. Trilha que sai da Rodovia Rio-Santos em direção à serra, mais ou menos 200m da ponte do Rio Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"572","Erva cespitosa na beira da trilha, espiguetas marrons; Mata de restinga umida",NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"2309","2019-11-13 16:04:40-03","UNISANTA","HUSC","1851","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Alves, M.","1999","06","26","Sampaio, P.S.P.; Martins, S.E.; Magenta, M.A.G.; Boldrin, A.H.L.; Monteiro, A.C.S.","1999","05","06","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"278","Erva, 30 cm de alt., inflorescência esverdeada.; Pleno sol. Escrube",NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"2310","2019-11-13 16:04:40-03","UNISANTA","HUSC","8570","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.","Magenta, M.A.G.","2007","10",NA,"Rollo, T.C.","2006","12","15","Brasil","São Paulo","Ilha Comprida","Fisionomia de praia e dunas, face voltada para o oceano atlântico, norte da ilha","-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,NA,NA,"26","Erva",NA,NA,NA,"Magnoliophyta",NA,NA,"49747","auto",NA,NA,NA,NA,NA,NA,NA
"2311","2020-12-17 17:07:09-03","UEM","HUEM","13611","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir","Kawakita, K","2007","05",NA,"Santos, SS; E.D. Mauri","2007","02","22","Brasil","Paraná","Maringá","Parque do Ingá, Solo úmido; margem do lago.","-51.916667","-23.416667","-51.916667","-23.416667","530","530","HUEM000003494","HUEM000003494","s.n.","Herbácea; 70 cm de altura; inflorescência de coloração marrom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","2015-02-26 09:29:09-03","NHMLondon","NHM-LONDON-BOT","BM000938353","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Anon.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,"S.N.",NA,NA,NA,"NHMUK:ecatalogue:605248",NA,NA,NA,NA,NA,"Possible type",NA,NA,NA,NA,NA,NA
"2313","2016-08-23 09:45:14-03","NHMLondon","NHM-LONDON-BOT","BM000938354","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Collaboration; H.N. Ridley, T.S. Lea & G.A. Ramage","1887","09","10","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,"s.n.",NA,NA,NA,"NHMUK:ecatalogue:605249",NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA
"2314","2021-02-12 15:02:01-03","UFSCar","SPSC","3803","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"J.J. Soares","1982","05","02","Brasil","Minas Gerais",NA,"Vale do Rio Doce.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","2021-02-12 15:02:01-03","UFSCar","SPSC","7003","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"F. Periotto;L.B. Santis","2000","11","21","Brasil","São Paulo","São Carlos","UFSCar. Repre. Monjolinho",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
