"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1308","2008-05-27 22:02:00-03","MO","MOBOT","980013","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","M. Saldías",NA,NA,NA,"Y. Uslar|F. Uslar|P. Uslar|Y. Justiniano","Uslar 56","1995","4","19","Bolivia","Santa Cruz","Andrés Ibáñez","Jardin Botánico de Santa Cruz, a 12 km al Este del centro de la ciudad. Bosque subhúmedo semideciduo de llanura.","-63.06666","-17.78333",NA,NA,"375.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1309","2013-11-06 13:18:00-02","MO","MOBOT","981356","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","W.D. Stevens",NA,NA,NA,"Nélida Soria","Soria Rey 6247","1993",NA,NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Picada Lorito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1310","2008-05-27 22:02:00-03","MO","MOBOT","3380754","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","H. Maturo, Abril",NA,NA,NA,"M. Peña-Chocarro","Peña-Chocarro 1558","2003","10","25","Paraguay","Itapúa",NA,"Isla Yaciretá. Bosque.","-56.79083","-27.45361",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","2008-05-27 22:02:00-03","MO","MOBOT","404601","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 5809","1988","7","14","Paraguay","Paraguarí",NA,"Macizo Acahay. Forest being cleared on the central peak.","-57.15","-26.9",NA,NA,"500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-52",NA
"1312","2012-11-20 13:30:00-02","MO","MOBOT","100544573","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","M. Muñoz & L. Vaca",NA,NA,NA,"M. Muñoz|B. Muñoz","Muñoz 313","2004","11","25","Bolivia","Santa Cruz","Manuel Maria Caballero","San Mateo. Comunidad Nogal.","-64.6691667","-17.7333333",NA,NA,"1670.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1313","2014-09-17 05:30:00-03","MO","MOBOT","3318067","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","P. Fiaschi",NA,NA,NA,"Pedro Fiaschi|Jacquelyn A. Kallunki|Talmon S. dos Santos|Sérgio C. de Sant'Ana|J. Paixão","Fiaschi 1198","2002","12","1","Brazil","Bahia",NA,"Juçari: Estrada Jussari-Paflmira, entrada à esquerda ca. 7,5 km. Fazenda Teimoso. RPPN Serra do Teimoso.","-39.52861","-15.15805",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2011-03-24 17:27:00-03","MO","MOBOT","3311645","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. Pennington",NA,NA,NA,"Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","Sperling 6106","1982","6","12","Brazil","Pará",NA,"Ferry crossing on Rio Itacaiunas. Selectively logged primary forest.","-50.5","-5.88333",NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","2010-05-17 11:05:00-03","MO","MOBOT","407442","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","boliviana","Pouteria boliviana","(Rusby) Baehni","?",NA,NA,NA,"Alwyn H. Gentry","Gentry 43541","1983","8","11","Peru","Madre de Dios",NA,"Cocha Cashu Biological Station. Manu National Park. Tropical moist forest on alluvial flood plain. Tree Plot","-71.3666667","-11.8666667",NA,NA,"400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","83-227",NA
"1316","2008-05-27 22:02:00-03","MO","MOBOT","991143","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","boliviana","Pouteria boliviana","(Rusby) Baehni",NA,NA,NA,NA,"Percy Núñez V.|et al.","Núñez Vargas 15135","1993","2","14","Peru","Madre de Dios","Manu","Blanquillo Forests; Río Madre de Dios. Upland, Scheelea butyracea and floodplain.","-70.68333","-12.45",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","102",NA
"1317","2008-05-27 22:02:00-03","MO","MOBOT","993144","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","boliviana","Pouteria boliviana","(Rusby) Baehni",NA,NA,NA,NA,"Percy Núñez V.|O. Cjuno","Núñez Vargas 15531","1994","4","24","Peru","Madre de Dios","Tambopata","Tambopata Collpa Research Center. Río Tambopata, pacal plot.","-69.56777","-13.13472",NA,NA,"400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","112",NA
"1318","2008-05-27 22:02:00-03","MO","MOBOT","997266","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","boliviana","Pouteria boliviana","(Rusby) Baehni",NA,NA,NA,NA,"Percy Núñez V.|Nestor Jaramillo","Núñez Vargas 17170","1995","8","10","Peru","Madre de Dios","Tahuamanu","Río Pariamanu, castañal, upland forests.","-69.36","-12.39305",NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","136",NA
"1319","2008-05-27 22:02:00-03","MO","MOBOT","2137305","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","bolivianum","Sideroxylon bolivianum","Rusby","fide Rusby",NA,NA,NA,"Henry H. Rusby","Rusby 691","1921","8","22","Bolivia","La Paz","Sud Yungas","San Miguel de Huachi","-67.25","-15.66666",NA,NA,"1000.00000000",NA,NA,NA,NA,"South America",NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","34274","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Soares-Silva, J.P.; Sampaio, D.","2019","11","08","Soares-Silva, J.P.","248.0","2019","11","05","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore de 3,5 metros, borda de mata, frutos maduros marrons, exsudato amarelo.",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ebenales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1321","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","05137","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore com frutos verdes, 4 m, borda da mata;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1322","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","29621","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Lima, L.F.","2017","07","21","A.A.Rezende","734.0","2000","09","20","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516666667","-19.91666667","-49.516666667","-19.91666667",NA,NA,"Árvore, 6m, botões esverdeados.",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ebenales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1323","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","29521","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Lima, L.F.","2017","07","21","A.A.Rezende","815.0","2001","06","08","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516666667","-19.91666667","-49.516666667","-19.91666667",NA,NA,"Árvore, 5m, fruto imaturo verde.",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ebenales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1324","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","33704","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","388.0","2009","01","14","Brasil","São Paulo","Pindorama (P9)","Estação Experimental","-48.91777778","-21.22","-48.91777778","-21.22000000",NA,NA,"Árvore, P-D 77, I-588. Biota",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1325","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","17860","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","G. Hatschbach",NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,"Brasil","Mato Grosso","Vila Bela da Sma. Trindade","estrada para Casalvasco",NA,NA,NA,NA,NA,NA,"Árvore 8 m, fruto amarelo;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1326","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","05153","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore com látex, fruto verde ca. 5 m;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1327","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","10633","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 5 m, lactescente, botão e flor esverdeado;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1328","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","10122","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 10 m, lactescente, botão;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1329","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","33700","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","395.0","2008","12","02","Brasil","São Paulo","Barretos (P7)","Fazenda Floresta","-48.75166667","-20.63722222","-48.75166667","-20.63722222",NA,NA,"Árvore, P-B 28, I-146. Biota",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1330","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","10127","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 10 m, lactescente, fruto imaturo;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1331","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","10117","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 5 m, lactescente, flor de cor verde, fruto imaturo;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1332","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","26596","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"F. Tomasetto",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 7m, latescente, fruto imaturo cor verde, interior da mata;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1333","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","33699","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Mario José Marques","2009","02","18","Almeida Neto, A. & Ranga, N. T.","394.0","2008","10","28","Brasil","São Paulo","Palestina (P6)","Fazenda Boa Vista","-49.50472222","-20.32111111","-49.50472222","-20.32111111",NA,NA,"Árvore, P-A 4, I-24. Biota",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1334","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","10132","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 10 m, lactescente, fruto imaturo;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1335","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","10114","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 8 m, fruto;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1336","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","10638","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 10 m, lactescente, botões esverdeados;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1337","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","33701","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","393.0","2008","06","18","Brasil","São Paulo","São João de Iracema (G5)","Fazenda São Francisco","-50.29333333","-20.47361111","-50.29333333","-20.47361111",NA,NA,"Árvore, P-B 23, I-165. Biota",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1338","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","33034","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2801.0","2008","11","06","Brasil","São Paulo","Matão (G9)","Fazenda Cambuhy","-48.53722222","-21.62055556","-48.53722222","-21.62055556",NA,NA,"Árvore, 4m, botões florais verdes. Biota",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1339","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","10634","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 10 m, lactescente, frutos velhos;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1340","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","26598","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Lima, L.F.","2017","03","23","F. Tomasetto, Rezende, A.A.",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 5m, frutos imaturos cor verde, interior da mata;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1341","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","26597","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"F. Tomasetto",NA,NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore 9m, frutos imaturos cor verde, interior da mata;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1342","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","33130","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2916.0","2009","03","07","Brasil","São Paulo","Sales (G2)","Fazenda Águas Claras","-49.5","-21.40472222","-49.50000000","-21.40472222",NA,NA,"Árvore, fruto imaturo verde. Biota",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1343","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","19945","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Lima, L.F.","2017","07","21","Montilha, E.",NA,NA,NA,NA,"Brasil","São Paulo","Birigui","fazenda água branca","-50.3400001525879","-21.2800006866455",NA,NA,NA,NA,"Arbustiva, frutos.;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ebenales","24456","auto","Magnoliopsida",NA,NA,NA,NA
"1344","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","09814","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Luís Carlos Bernacci",NA,NA,NA,NA,"Brasil","São Paulo","Campinas","Fazenda São Vicente","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore 8 m, flores branco-esverdeadas;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales","23900","auto","Magnoliopsida",NA,NA,NA,NA
"1345","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","23102","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","V. B. Zipparro",NA,NA,NA,"V. B. Zipparro",NA,NA,NA,NA,"Brasil","São Paulo","Analândia","faz. pedra vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"Árvore 4 m, frutos imaturos de coloração bege, caulifloria;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales","14271","auto","Magnoliopsida",NA,NA,NA,NA
"1346","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","00712","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","N. Fischer Mattos",NA,NA,NA,"P.N. Camargo",NA,NA,NA,NA,"Brasil","São Paulo","Mirassol","gruta","-49.5200004577637","-20.8099994659424",NA,NA,NA,NA,"Árvore com 10 m;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales","18310","auto","Magnoliopsida",NA,NA,NA,NA
"1347","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","09599","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"M. Silveira",NA,NA,NA,NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 18 m, frutos maduros verdes;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales","63728","auto","Magnoliopsida",NA,NA,NA,NA
"1348","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","21701","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","V.F. Kinupp",NA,NA,NA,"V.F. Kinupp",NA,NA,NA,NA,"Brasil","Paraná","Cambé","Parque Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"Árvore 8 m, frutos imaturos verdes e maduros amarelos;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales","29438","auto","Magnoliopsida",NA,NA,NA,NA
"1349","2021-02-24 14:56:26-03","UNESP-IBILCE","SJRP","19379","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","L.F. Lima","2016","08","12","M.R.C. Paiva, J.Alves& E.M.Francisco",NA,NA,NA,NA,"Brasil","Paraná","Ortigueira","próximo ao trevo ortigueira - ponta grossa","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore 10 m, frutos imaturos;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales","46016","auto","Magnoliopsida",NA,NA,NA,NA
"1350","2021-02-24 14:56:26-03","UNESP-IBILCE","SJRP","21655","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","L.F.Lima","2016","08","12","A.L. Cavalheiro",NA,NA,NA,NA,"Brasil","Paraná","Bela Vista do paraíso","sítio são pedro e faz. ingá","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"Árvore 10 m, frutos imaturos verdes,inseridos ao longo do galho. Matriz do viveiro",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales","15605","auto","Magnoliopsida",NA,NA,NA,NA
"1351","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","21138","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. A. Rezende",NA,NA,NA,"A. R. Martins, T.G.C.Mararagno",NA,NA,NA,NA,"Brasil","São Paulo","Ibaté","trilha ecológica, fazenda Fortaleza","-47.9900016784668","-21.9500007629395",NA,NA,NA,NA,"Fruto verde;",NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Ericales","17490","auto","Magnoliopsida",NA,NA,NA,NA
"1352","2019-03-29 10:41:42-03","UFSM","HDCF","484","S","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","Marchiori, J. N. C.","1985","09","27","Marchiori, J. N. C.",NA,"1981","08","26","Argentina","Formosa","El Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
