"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","yearIdentified","infraspecificEpithet","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"557","2019-11-01 15:06:26-03","UnB","UB","131632","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Franco, TL","44","2003","10","20","Brasil","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,"Frutos imaturos e carnosos.; Arbusto 0,6m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,"31830","auto",NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"558","2019-11-01 15:06:26-03","UnB","UB","152663","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Cardoso, L","498","2001","09","10","Brasil","Goiás","Anápolis","Campus UEG.","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,"Cerrado.","Southern America",NA,NA,"Dicotyledoneae",NA,"31830","auto",NA,NA,NA,"2013",NA,"08",NA,NA,NA,NA
"559","2019-11-01 15:06:26-03","UnB","UB","208992","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Ratter, JA; et al.","R7389",NA,NA,NA,"Brasil","Goiás","Baliza","Córrego Lajeadão, Fazenda Bandeirante, c. 45km from Doverlândia on the road to Baliza","-52.5449981689453","-16.1961002349854",NA,NA,NA,NA,NA,NA,"Shrub, 1m tall. Petal white; In campo cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,"53253","auto",NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"560","2019-11-01 15:06:26-03","UnB","UB","202265","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Rosa, PO; Nogales, T; Lima, DF","1404","2014","09","12","Brasil","Goiás","Cocalzinho de Goiás","Estrada de Cocalzinho de Goiás que passa na borda do Parque Estadual dos Pirineus. Cerrado.","-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,NA,NA,"Subarbusto, ca. de 1,2m. Botões florais róseos e frutos esverdeados e róseos.","Southern America",NA,NA,"Dicotyledoneae",NA,"56114","auto",NA,NA,NA,"2014",NA,"10",NA,NA,NA,NA
"561","2019-11-01 15:06:26-03","UnB","UB","202253","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Rosa, PO; Nogales, T; Lima, DF","1392","2014","09","12","Brasil","Goiás","Cocalzinho de Goiás","Estrada de Cocalzinho de Goiás que passa na borda do Parque Estadual dos Pirineus. Cerrado.","-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,NA,NA,"Arbusto, ca. de 1,2m. Eixo da inflorescência róseo.","Southern America",NA,NA,"Dicotyledoneae",NA,"56114","auto",NA,NA,NA,"2014",NA,"09",NA,NA,NA,NA
"562","2019-11-01 15:06:26-03","UnB","UB","192261","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Faria, JEQ","Bosquetti, LB; Valente, TS; Alves, RNB","585","2007","03","10","Brasil","Goiás","Cocalzinho de Goiás","Parque Estadual da Serra dos Pireneus.","-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,NA,NA,"Arbustos, frutos verdes.","Southern America",NA,NA,"Dicotyledoneae",NA,"56114","auto",NA,NA,NA,"2012",NA,"10",NA,NA,NA,NA
"563","2019-11-01 15:06:26-03","UnB","UB","169855","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Carvalho, FJ; et al.","133","2010","10","08","Brasil","Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,"Flor creme. Botão creme.; Campo sujo.","Southern America",NA,NA,"Dicotyledoneae",NA,"83221","auto",NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"564","2019-11-01 15:06:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, C","Heringer, EP","18370","1982","04","20","Brasil","Goiás","Luziânia","(15km ao sul da cidade)","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,"aberto sujeito a incêndio periódico; Arbustinho, ereto, flores róseas; Cerrado seco","Southern America",NA,NA,"Dicotyledoneae",NA,"83221","auto",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA
"565","2019-11-01 15:06:26-03","UnB","UB","15231","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Caldas, LS","s.n.","2000","10","27","Brasil","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,".","Southern America",NA,NA,"Dicotyledoneae",NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-11-01 15:06:26-03","UnB","UB","106760","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Faria, JEQ","Giulietti, N; Lima, A","701","1968","12","26","Brasil","Goiás","Pirenópolis","Subida para Serra dos Pirineus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,"SubArbusto 0,55m. Flor rosa; . Solo: Solo arenoso.","Southern America",NA,NA,"Dicotyledoneae",NA,"40887","auto",NA,NA,NA,"2008",NA,"04",NA,NA,NA,NA
"567","2019-11-01 15:06:26-03","UnB","UB","8511","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Simon, MF; Amaral, MF","292","1999","09","15","Brasil","Goiás","Pirenópolis","Topo da Serra dos Pirineus","-48.9592018127441","-15.852499961853",NA,NA,"1200","1200",NA,NA,"Pétalas brancas ou rosas, estames brancos. Odor agradável.; Semi-Arbusto 1m. Flor branca; Campo rupestre. Solo: Solo arenoso, afloramento de rochas de quartzito.","Southern America",NA,NA,"Dicotyledoneae",NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-01 15:06:26-03","UnB","UB","132053","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Silva, FC","222","1979","06","20","Brasil","Goiás","Santa Isabel","Ilha do Bananal, Parque Nacional do Araguaia, caminho para Riozinho","-49.426700592041","-15.2981004714966",NA,NA,NA,NA,NA,NA,"Flores visitadas por abelhas.; Arbusto 2m.; Campo de murundum, cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,"36732","auto",NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"569","2019-11-01 15:06:26-03","UnB","UB","110476","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Spínola, CM; Faria, JEQ","58","2007","09","18","Brasil","Tocantins","Dianópolis",NA,"-46.8205986022949","-11.627799987793",NA,NA,NA,NA,NA,NA,"Caule rugoso com ritidoma soltando em placas; flores com 5 pétalas brancas em inflorescências axilares.; Arvoreta 2m; Cerrado sensu stricto.","Southern America",NA,NA,"Dicotyledoneae",NA,"77760","auto",NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"570","2019-11-01 15:06:26-03","UnB","UB","208987","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Alves, M; Santos, E","2033","1994","10","20","Brasil","Tocantins","Palmas","Serra do Lageado","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,NA,NA,"Arbórea; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,"62375","auto",NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"571","2019-10-03 10:04:20-03","UFSCar","SORO","3305","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Cataneio, A.C.; Amaral.A.;Campos, C.J.; Bicudo, l.R.H.; Gasparini; M.L.; Neto, M.J.","47","1985","09","07","Brasil","Brasília","Tororó",NA,"-46.868","-24.3","46°52'04,8W","24°18'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2019-05-06 12:01:05-03","UFU","HUFU","40579","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Soares-Silva, L.H.; Souza, G.M. & Carvalho, J.A. de","s.n.","2004","09","23","Brasil","Distrito Federal","Brasília","Arniqueira, Torre de observação.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"HUFU00017702",NA,"Subarbusto, ca. 0,6 m. Flor rosa, botões róseos odoríferos.; Cerrado sensu restrito.",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"2010",NA,"06",NA,NA,NA,NA
"573","2019-05-06 12:01:05-03","UFU","HUFU","39403","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Oliveira, G.C.","6934","2003","09","22","Brasil","Goiás","Caldas Novas","Parque Estadual da Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,"HUFU00017719",NA,"Subarbusto branca.; Vereda.",NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-08-04 12:48:46-03","UFU","HUFU","50529","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B. & Democh, P.","168","2007","08","22","Brasil","Goiás","Catalão","Serra do Facão, Estrada da Fazenda do Segredo, Catalão Pires Belo","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,"HUFU00017747",NA,"Arbusto, ca. 0,70 m. Botões florais com manchas arroxeadas.",NA,NA,NA,NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-08-04 12:48:46-03","UFU","HUFU","11620","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Klein, V.L.G.; et al.","2973","1995","12","07","Brasil","Goiás","Pirenópolis","Alto da Serra dos Pirineus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"HUFU00017726",NA,"Arbusto, ca. 0,8 m. Frutos jovens verdes e escuros quando maduros.; Margem da vereda.",NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,"2003",NA,"09",NA,NA,NA,NA
"576","2020-08-04 12:48:46-03","UFU","HUFU","15058","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Mota, A.L.P.","1937","1993","10","06","Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Àrea 4.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00017730",NA,"Arbusto com flores brancas.; Cerrado.",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,"1998",NA,"11","03",NA,NA,NA
"577","2020-08-04 12:48:46-03","UFU","HUFU","45248","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; et al.","1927","2006","07","12","Brasil","Minas Gerais","Capitólio","Trilha da Pedreira Souza, Cerca de 2Km da BR 050.","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"HUFU00036735",NA,"Arbusto, ca. 1,8 m. Botões e raquis avermelhados.; Campo rupestre.",NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"578","2020-08-04 12:48:46-03","UFU","HUFU","45209","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; et al.","1888","2006","07","12","Brasil","Minas Gerais","Capitólio","Trilha do Paraíso Perdido, Cerca de 5 Km da MG 050, região da represa de Furnas.","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"HUFU00036731",NA,"Subarbusto, ca. 1,0 m. Botões e frutos avermelhados.; Campo rupestre.",NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"579","2019-05-06 12:01:05-03","UFU","HUFU","47764","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Rezende, T.M. & Castro, W.S.","7934","2006","10","19","Brasil","Minas Gerais","Delfinópolis","Serra Preta, Fazenda José Onório.","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"HUFU00017735",NA,"Planta, ca. 0,5 m. Frutos verdes.; Campo rupestre.",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,"2010",NA,"08",NA,NA,NA,NA
"580","2019-05-06 12:01:05-03","UFU","HUFU","34511","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Amorim, E.H.; Hattori, E.K.O. & Mendes, S.","718","2003","09","27","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00017738",NA,"Subarbusto ca. de 0,5 m. Cálice verde, corola e estames alvos, frutos verdes.",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-08-04 12:48:46-03","UFU","HUFU","34477","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Hattori, E.K.O.; Amorim, E.H. & Mendes, S.","44","2003","10","03","Brasil","Minas Gerais","Perdizes","Galheiro, Céu do Cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00017749",NA,"Arbusto, ca. 1 m. Cálice verde, corola alva com manchas rosas e estames alvos.; Cerrado.",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,"2003",NA,"10",NA,NA,NA,NA
"582","2020-08-04 12:48:46-03","UFU","HUFU","28962","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Amorim, E.H.; Mendes, S. & Arruda, R.","323","2002","11","23","Brasil","Minas Gerais","Perdizes","Galheiros, Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00017753",NA,"Subarbusto, ca. 1 m. Frutos pretos.; Cerrado.",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,"2003",NA,"10",NA,NA,NA,NA
"583","2020-08-04 12:48:46-03","UFU","HUFU","34132","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Mendes, S.; Hattori, E.K.O. & Amorim, E.H.","1033","2003","08","22","Brasil","Minas Gerais","Perdizes","Galheiros, Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00017754",NA,"Subarbusto, ca. 0,5 m. Cálice verde na base e de rosa a vinho no ápice, estames creme.; Cerrado.",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,"2003",NA,"10",NA,NA,NA,NA
"584","2019-05-06 12:01:05-03","UFU","HUFU","28176","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Mendes, S.; Arruda, R. & Yamamoto, M.","282","2002","08","24","Brasil","Minas Gerais","Perdizes","Galheiros, Estrada da mata Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00017740",NA,"Arbusto, ca. 1,2 m. Cálice verde, corola rosa e branca, estames brancos.; Cerrado.",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-05-06 12:01:05-03","UFU","HUFU","29019","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Mendes, S.; Amorim, E.H.; Duarte, P.C. & Oliveira, A.P.","309","2002","10","25","Brasil","Minas Gerais","Perdizes","Galheiros, Macega.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00017755",NA,"Arbusto, ca. 1,2 m. Frutos imaturos verdes.; Cerrado rupestre.",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-05-06 12:01:05-03","UFU","HUFU","28371","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Amorin, E.H.; Mendes, S. & Marçal, O.","210","2002","09","20","Brasil","Minas Gerais","Perdizes","Galheiros, Macega.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00017748",NA,"Subarbusto, ca. 0,5 m. Cálice verde, corola branca e estames creme.; Cerrado rupestre.",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-08-04 12:48:46-03","UFU","HUFU","29027","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Mendes, S.; Amorim, E.H.; Duarte, P.C. & Oliveira, A.P.","300","2002","10","25","Brasil","Minas Gerais","Perdizes","Galheiros, Macega.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00017752",NA,"Arbusto, ca. 1,2 m. Cálice verde e corola rosa.; Cerrado rupestre.",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,"2003",NA,"10",NA,NA,NA,NA
"588","2019-05-06 12:01:05-03","UFU","HUFU","12812","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1831","1996","07","08","Brasil","Minas Gerais","Sacramento","Guarita de Sacramento","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,"HUFU00036733",NA,"Subarbusto, ca. 0,6 m. Botões florais vinho.; Borda de cerrado com campo limpo.",NA,NA,NA,NA,NA,"69737","auto",NA,NA,NA,"2008",NA,"10",NA,NA,NA,NA
"589","2019-05-06 12:01:05-03","UFU","HUFU","12949","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Nakajima, J.N.","3587","1996","09","20","Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Retiro de captação de água, Guarita de Sacramento.","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,"HUFU00036729",NA,"Arbusto, ca. 0,5 m. Cálice vinho, corola rosada e estames brancos.; Cerrado.",NA,NA,NA,NA,NA,"69737","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"590","2019-05-06 12:01:05-03","UFU","HUFU","10386","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3092","1995","11","18","Brasil","Minas Gerais","São Roque de Minas","Guarita de Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036728",NA,"Arbusto, ca. 0,6 m. Cálice verde, corola e estames brancos-; Cerrado após 2 meses de queimada.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"591","2019-05-06 12:01:05-03","UFU","HUFU","10407","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3113","1995","11","18","Brasil","Minas Gerais","São Roque de Minas","Guarita de Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036725",NA,"Arbusto, ca. 0,7 m. Frutos verde a vinho.; Cerrado após 2 meses de queimado.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"592","2019-05-06 12:01:05-03","UFU","HUFU","9817","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2742","1995","09","24","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, 3km da guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036734",NA,"Subarbusto, ca. 0,5 m. Cálice vinho, corola e estames brancos.; Campo cerrado.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"593","2019-05-06 12:01:05-03","UFU","HUFU","16052","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4420","1997","08","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para São Roque de Minas, 3km da Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036641",NA,"Subarbusto, ca. 1,2 m. Cálice vinho, corola e estames brancos. Botões florais róseos. Inflorescência com ráquis vinho.; Campo sujo - campo cerrado.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"594","2020-08-04 12:48:46-03","UFU","HUFU","15580","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Arantes, A.A.A.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4387","1997","08","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036738",NA,"Subarbusto, ca. 0,5 m. Cálice vinho, corola branca, manchas vinho, estames brancos. Inflorescência com ráquis vinho.; Borda de campo cerrado com campo limpo.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA
"595","2019-05-06 12:01:05-03","UFU","HUFU","16044","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4406","1997","08","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036640",NA,"Subarbusto, ca. 1 m. Cálice esverdeado, corola e estames brancos. botões florais róseos.; Cerrado.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"596","2019-05-06 12:01:05-03","UFU","HUFU","6464","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; et al.","1208","1994","10","14","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036726",NA,"Subarbusto, ca. 0,8 m. Frutos verdes com cálice avermelhado.; Campo sujo próximo à um afloramento rochoso, 2 meses após queimada.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"597","2019-05-06 12:01:05-03","UFU","HUFU","6499","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; et al.","1246","1994","10","14","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036723",NA,"Arbusto, ca. 0,8 m. Frutos vinho.; Campo sujo 2 meses após queimada.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"598","2019-05-06 12:01:05-03","UFU","HUFU","9765","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2687","1995","09","24","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036730",NA,"Subarbusto, ca. 0,6 m. Cálice vinho, corola e estames alvos. Frutos imaturos verdes com manchas vinosas.; Campo limpo associado a afloramento rochoso.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"599","2019-05-06 12:01:05-03","UFU","HUFU","9779","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2701","1995","09","24","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036639",NA,"Subarbusto, ca. 0,4 m. Cálice vinho, botões rosados, corola branca. Estames brancos e estilete vinho.; Campo limpo.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"600","2019-05-06 12:01:05-03","UFU","HUFU","16193","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2900","1997","10","17","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento, ca. 3km em direção a São Roque de Minas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00036727",NA,"Subarbusto, ca. 1 m. Frutos esverdeados a amarelo-avermelhados.; Cerrado.",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,"2009",NA,"10",NA,NA,NA,NA
"601","2019-05-06 12:01:05-03","UFU","HUFU","419","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Barbosa, G.M.","Vieira, R.C.; Imaculada, I.","309","1984","09","28","Brasil","Minas Gerais","Uberlândia","Av. Antônio Thomaz Resende, Entrada para industria Siquerolli.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017737",NA,"Subarbusto, ca. 0,7 m. Flores pequenas, pétalas brancas e cálice avermelhado.; Cerrado.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"1986",NA,"10","18",NA,NA,NA
"602","2019-05-06 12:01:05-03","UFU","HUFU","13","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, P.O.","Vieira, R.C.; Egypto, C.","51","1980","09","24","Brasil","Minas Gerais","Uberlândia","Fazenda do Glória, Lado esquerdo da rodovia para Uberaba km 78-80.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00017713",NA,"Subarbusto heliófilo, ca. 1,2 m. Inflorescência com flores pequenas brancas.; Cerrado.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"2010",NA,"06",NA,NA,NA,NA
