"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"922","2019-05-06 11:54:29-03","UFU","HUFU","15641","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Andrade, T.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2706","1997","08","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Vale dos Cândidos, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1,5 m. Cálice vinho, corola arroxeada, internamente com manchas creme.; Campo rupestre.","HUFU00052298","HUFU00052298","(Vell.) DC.",NA,NA,NA,NA,"57119","auto","2004","05","21",NA,NA,NA,NA,NA
"923","2019-05-06 11:54:30-03","UFU","HUFU","9325","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Andrade, T.","Romero, R.; Nakajima, J.N.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","2399","1995","07","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada S. Roque - Sacramento, 3 km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1 m. Cálice vinho, corola arroxeada.; Campo limpo.","HUFU00052283","HUFU00052283","(Vell.) DC.",NA,NA,NA,NA,"57119","auto","2004","09","21",NA,NA,NA,NA,NA
"924","2019-05-06 11:54:30-03","UFU","HUFU","9193","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Scudeller, V.V.","Nakajima, J.N.; Romero, R.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","1190","1995","07","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,8 m. Cálice vinho, corola vinho.; Campo limpo associado a afloramentos rochosos.","HUFU00052301","HUFU00052301","(Vell.) DC.",NA,NA,NA,NA,"57119","auto","1999","07",NA,NA,NA,NA,NA,NA
"925","2019-05-06 11:54:30-03","UFU","HUFU","9938","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Scudeller, V.V.","Nakajima, J.N.; Romero, R.; Klein, V.L.G. & Alcantara, M.B.","1365","1995","09","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro atrás do centro de visitantes.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. de 0,8 m. Cálice vinho escuro, corola vinho mais claro, internamente com tubo branco, estames e estiletes brancos.; Campo rupestre.","HUFU00052284","HUFU00052284","(Vell.) DC.",NA,NA,NA,NA,"57119","auto","1996","07",NA,NA,NA,NA,NA,NA
"926","2019-05-06 11:54:29-03","UFU","HUFU","6668","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Scudeller, V.V.","Nakajima, J.N.; et al.","472","1994","10","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Arvoreta, ca. 1,5 m. Cálice e corola arroxeados.; Campo rupestre; em terreno brejoso.","HUFU00052287","HUFU00052287","(Vell.) DC.",NA,NA,NA,NA,"57119","auto","1996","07",NA,NA,NA,NA,NA,NA
"927","2019-05-06 11:54:29-03","UFU","HUFU","6085","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Scudeller, V.V.","Romero, R.; Nakajima, J.N. & Simão, D.G.","1127","1994","08","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa, ca. de 3 km.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 1 m. Cálice vinho, corola vinho mais claro, estilete amarelo, estígma róseo.; Campo sujo após 6 mêses de queimada.","HUFU00052302","HUFU00052302","(Vell.) DC.",NA,NA,NA,NA,"57119","auto","1996","07",NA,NA,NA,NA,NA,NA
"928","2020-11-27 11:33:31-03","UFU","HUFU","78011","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Hemsing, P.K.B.; Dias, A.G.","656","2018","10","01",NA,"Brasil","Minas Gerais","Uberaba","Alto Uberabinha","-47.9319000244141","-19.7483005523682",NA,"Arbusto, ca. 1,5m. Corola roxa, frutos verdes.; Campo com murundum.","HUFU00075306",NA,"(Vell.) DC.",NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA
"929","2019-05-06 11:54:29-03","UFU","HUFU","2840","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Lohmann, L.G.","Barbosa, A.A.A.","454","1991","07","06",NA,"Brasil","São Paulo","Itirapina","Instituto Florestal","-47.8199996948242","-22.25",NA,"Cerrado.","HUFU00003007","HUFU00003007","(Vell.) DC.",NA,NA,NA,NA,"22843","auto","1998","08","17",NA,NA,NA,NA,NA
"930","2019-08-06 10:39:28-03","FMM","FMM","1997","MachineObservation","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,NA,NA,"2015","07","26",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01997","FMM01997_v FMM01997_v2","(Vell.) DC.",NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2019-08-06 10:39:28-03","FMM","FMM","367","MachineObservation","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,NA,NA,"2013","08","31",NA,"Brasil","Distrito Federal","Brasília","APA Gama Cabeça de Veado, Park Way","-47.944708","-15.896697",NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00367","FMM00367_v1 FMM00367_v2 FMM00367_v3 FMM00367_v4 FMM00367_v5","(Vell.) DC.",NA,NA,"47°56'40.95W","15°53'48.11S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2019-08-06 10:39:28-03","FMM","FMM","1996","MachineObservation","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,NA,NA,"2014","07","26",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01996","FMM01996_v","(Vell.) DC.",NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2019-08-06 10:39:28-03","FMM","FMM","368","MachineObservation","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,NA,NA,"2013","09","08",NA,"Brasil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó","-43.619539","-19.362369",NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM00368","FMM00368_v1 FMM00368_v2","(Vell.) DC.",NA,NA,"43°37'10.34W","19°21'44.53S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2021-03-04 15:43:39-03","IF","SPSF","35918","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","G.Durigan","A.L.Klein","AL-33","2005","05","30","América do Sul","Brasil","SP","Assis","Estação ecológica","-50.4099998474121","-22.6599998474121",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Cerrado/Cerradão&nf;;",NA,NA,NA,NA,NA,NA,NA,"23972","auto","2005","07","08","Magnoliopsida",NA,NA,NA,NA
"935","2021-03-04 15:43:39-03","IF","SPSF","14703","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"J.A.Pastore","392","1991","11","27","América do Sul","Brasil","SP","Itapetininga","E.E.Instituto Florestal","-48.0499992370605","-23.5900001525879",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"936","2021-03-04 15:43:39-03","IF","SPSF","18652","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"J.Y.Tamashiro","T.348","1994","06","30","América do Sul","Brasil","SP","Mirassolandia","estrada para Tanabi","-49.4599990844727","-20.6100006103516",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"13086","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"937","2021-03-04 15:43:39-03","IF","SPSF","26204","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"S.A.P.Godoy & V.L.Weiser","835","1997","05","09","América do Sul","Brasil","SP","Santa Rita do Passa Quatro","Cerrado Pé-de-Gigante","-47.4700012207031","-21.7099990844727",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"24893","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"938","2021-03-04 15:43:39-03","IF","SPSF","14894","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"J.A.Pastore & M.C.Dias","405","1992","02","28","América do Sul","Brasil","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"939","2021-03-04 15:43:39-03","IF","SPSF","02683","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"J.P.Coelho",NA,"1946","09","02","América do Sul","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"940","2021-03-04 15:43:39-03","IF","SPSF","00256","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"D.Bento Pickel",NA,"1943","01","26","América do Sul","Brasil","SP","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"941","2021-03-04 15:43:39-03","IF","SPSF","12231","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"H.F.Leitao Filho","18424","1986","07","23","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"942","2021-03-04 15:43:39-03","IF","SPSF","39166","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","G.A.D.C. Franco","F.M.Souza & R.C.Sousa & H.F.A.Pereira & C.D.Lima","899","2007","09","19","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.765833","-23.451667",NA,"COLETA: Arbusto, 1,10m. Flores lilases.; GEOGRAFIA: Trilha do Mauro;",NA,NA,"(Vell.) A.DC.","1043","1043",NA,NA,NA,NA,"2007","12","20","Magnoliopsida",NA,NA,NA,NA
"943","2021-03-04 15:43:39-03","IF","SPSF","41248","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","S.C.P.M. Souza","R.Cielo-Filho & O.T. Aguiar & C.R.Lima","835","2008","10","29","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.067778","-24.077778",NA,"COLETA: Arbusto 1,2m altura; fruto da estação anterior.; GEOGRAFIA: Trilha da Vila.;",NA,NA,"(Vell.) A.DC.","700","700",NA,NA,NA,NA,"2008","12","22","Magnoliopsida",NA,NA,NA,NA
"944","2021-03-04 15:43:39-03","IF","SPSF","41257","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","S.C.P.M. Souza","R.Cielo-Filho & O.T. Aguiar & C.R.Lima","844","2008","10","30","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.081389","-24.074722",NA,"COLETA: Arbusto 70cm; flores roxas e frutos imaturos.; GEOGRAFIA: Banhado/Mata ciliar.;",NA,NA,"(Vell.) A.DC.","700","700",NA,NA,NA,NA,"2008","12","22","Magnoliopsida",NA,NA,NA,NA
"945","2021-03-04 15:43:39-03","IF","SPSF","41607","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","J.A.Pastore","J.A.Pastore & R.Cielo-Filho & C.R.Lima","1590","2009","05","28","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.073611","-24.054444",NA,"COLETA: Arbusto 3m, frutos da estação anterior.; GEOGRAFIA: estrada de acesso para a Trilha do Pinheiro III;",NA,NA,"(Vell.) A.DC.","750","750",NA,NA,NA,NA,"2009","06","03","Magnoliopsida",NA,NA,NA,NA
"946","2021-03-04 15:43:39-03","IF","SPSF","42191","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","N.O.Costa","C.R.Lima & R.Cielo-Filho & O.T. Aguiar","224","2009","07","29","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.069444","-24.061944",NA,"COLETA: Arvoreta de 1,5m de altura, com flores liláses.; GEOGRAFIA: Trilha do Canyon - Lajeado.;",NA,NA,"(Vell.) A.DC.","700","700",NA,NA,NA,NA,"2009","09","28","Magnoliopsida",NA,NA,NA,NA
"947","2021-03-04 15:43:39-03","IF","SPSF","42974","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","G.Durigan","N.Guerin & G.Durigan & E.Furlan","183","2008","09","23","América do Sul","Brasil","SP","Águas de Santa Bárbara","Estação Ecológica Águas de Sta.Bárbara","-49.217778","-22.819444",NA,"COLETA: Cerrado típico&nf;Porte arbóreo, 1,5m altura; flores roxas.;",NA,NA,"(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,"2008","09","23","Magnoliopsida",NA,NA,NA,NA
"948","2021-03-04 15:43:39-03","IF","SPSF","44819","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"R.Cielo-Filho & C.R.Lima & J.B.Baitello","1203","2010","12","08","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.070556","-24.065",NA,"COLETA: Árvore 4m, fruto verde; GEOGRAFIA: Atalho da Araucária;",NA,NA,"(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"949","2021-03-04 15:43:39-03","IF","SPSF","44824","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"R.Cielo-Filho & J.B.Baitello & C.R.Lima","1208","2010","12","08","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.053333","-24.066111",NA,"COLETA: Árvore 13m, flores lilás; GEOGRAFIA: Trilha da represa - Barragem;",NA,NA,"(Vell.) A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"950","2021-03-04 15:43:39-03","IF","SPSF","48749","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","J.B.Baitello","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","1665","2014","04","16","América do Sul","Brasil","SP","Avaré","Estação Ecológica de Avaré","-48.807222","-23.012778",NA,"COLETA: rbusto de 1,5m de altura com flores de cor lilás.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;",NA,NA,"(Vell.) DC.","767","767",NA,NA,NA,NA,"2014","05","01","Magnoliopsida",NA,NA,NA,NA
"951","2021-03-04 15:43:39-03","IF","SPSF","52978","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"R.T.Shirasuna","3793","2014","12","15","América do Sul","Brasil","SP","Guarulhos","Rodoanel Mário Covas","-46.425556","-23.392222",NA,"COLETA: Subarbusto com aprox. 1 m de altura. Flores na cor lilás.; GEOGRAFIA: Em campo natural. Norte, lote 6, oae 604.;",NA,NA,"(Vell.) (DC.)","787","787",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"952","2021-03-04 15:43:39-03","IF","SPSF","53382","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","R.D.V. da Silva","F.A.R.D.P. Arzolla et al.","1748","2014","11","06","América do Sul","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.174722","-24.283889",NA,"COLETA: Arbusto de 1 m de altura. Frutos imaturos verdes.; GEOGRAFIA: Vegetação de afloramento rochoso.;",NA,NA,"(Vell.) (DC.)","1160","1160",NA,NA,NA,NA,"2017","05","31","Magnoliopsida",NA,NA,NA,NA
"953","2021-03-04 15:43:39-03","IF","SPSF","21955","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"J.B.Baitello & J.A.Pastore","836","1997","10","08","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,NA,NA,NA,NA,NA,NA,"12135","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"954","2021-03-04 15:43:39-03","IF","SPSF","14579","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"C.A.F.Silva",NA,"1990","11","01","América do Sul","Brasil","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"955","2021-03-04 15:43:39-03","IF","SPSF","01042","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"D.Bento Pickel",NA,"1943","08","30","América do Sul","Brasil","SP","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"956","2021-03-04 15:43:39-03","IF","SPSF","01969","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"D.Bento Pickel",NA,"1944","11","20","América do Sul","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"957","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Henschen, SE","s.n.",NA,NA,NA,NA,"?",NA,NA,"ad Cahacara",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Pohl, JBE","D.1804",NA,NA,NA,NA,"?",NA,NA,"ad Barbacena",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Regnell, AF","II191",NA,NA,NA,NA,"?",NA,NA,"in campis ad Serra de Caracol",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Warming, JEB","s.n.",NA,NA,NA,NA,"?",NA,NA,"ad Barbacena",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Lund Bignon.","60",NA,NA,NA,NA,"?",NA,NA,"inter Catalâo et Villa Franca",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Pohl, JBE","839",NA,NA,NA,NA,"?",NA,NA,"in Serra de Cristaës",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Tamberlik","s.n.",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius addictis ejusdem provinciae",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Booms","s.n.",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius addictis ejusdem provinciae",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Mikan, JC","s.n.",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius addictis ejusdem provinciae",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Schwacke, A","11655",NA,NA,NA,NA,"?",NA,NA,"in prov. Minas Geraës campis ad Tripuley prope Ouro Preto",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Pohl, JBE","223",NA,NA,NA,NA,"?",NA,NA,"ad Barbacena",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Warming, JEB","s.n.",NA,NA,NA,NA,"?",NA,NA,"in Brasiliae provincia Minas Geraës prope Lagoa Santa in campis imprimis ad margines silvarum frequens",NA,NA,NA,"floret ad Junio ad Septembrem, vulgo Augusto et Septembri foliis privata. Et pro remedio antisyphilitico habetur",NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Malme, GOA","1702C",NA,NA,NA,NA,"?",NA,NA,"in prov. Mato Grosso prope Buriti in Serra Anna da Chapada, in ,,Cerrados sat densis locis arenosis",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Glaziou, AFM","17152",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius addictis ejusdem provinciae",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Henschen, SE","s.n.",NA,NA,NA,NA,"?",NA,NA,"in campis ad Serra de Caracol",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Widgren, JF","s.n.",NA,NA,NA,NA,"?",NA,NA,"locis haud accuratius addictis ejusdem provinciae",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Lindberg, GA","153",NA,NA,NA,NA,"?",NA,NA,"prope Cidade de Caldas in Campo sicco",NA,NA,NA,NA,NA,NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
