"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","typeStatus","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"361","2020-09-12 05:00:02-03","US","US","3184402","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"H. Q. Boudet Fernandes",NA,"1986","2","15","Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, à beira de riacho","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"US01917917",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917917_01 US01917917_02","23813","auto","Dicotyledonae",NA,NA,"1",NA,NA
"362","2020-09-12 05:00:02-03","US","US","2324855","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"R. Reitz & D. Klein",NA,"1958","1","29","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,NA,"US01917912",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917912_01 US01917912_02","21797","auto","Dicotyledonae",NA,NA,"1",NA,NA
"363","2020-09-12 05:00:02-03","US","US","2649534","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"G. Hatschbach",NA,"1972","2","27","Brazil","Paraná","Sengés","Fda. Morungava","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"US01917929",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917929_01 US01917929_02","55682","auto","Dicotyledonae",NA,NA,"1",NA,NA
"364","2020-09-12 05:00:02-03","US","US","2698287","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"G. Hatschbach",NA,"1972","12","20","Brazil","Paraná","Bocaiúva do Sul","Cerrinho","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"US01917918",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917918_01 US01917918_02","61623","auto","Dicotyledonae",NA,NA,"1",NA,NA
"365","2020-09-12 05:00:02-03","US","US","2412580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"G. Pabst & R. M. Klein",NA,"1959","11","29","Brazil","Rio de Janeiro","Petrópolis","Caminho para a Independência","-43.1786003112793","-22.5049991607666",NA,NA,"800",NA,NA,"US01917919",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917919_01 US01917919_02","36524","auto","Dicotyledonae",NA,NA,"1",NA,NA
"366","2020-09-12 05:00:02-03","US","US","1361420","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"Sello, --",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01917934",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917934_01 US01917934_02",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"367","2020-09-12 05:00:02-03","US","US","2324812","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"Klein, --",NA,"1957","1","26","Brazil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"600",NA,NA,"US01917911",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917911_01 US01917911_02","18533","auto","Dicotyledonae",NA,NA,"1",NA,NA
"368","2020-09-12 05:00:02-03","US","US","3175884","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"E. B. Santos & M. Alves",NA,"1987","12","8","Brazil","Bahia","Una","Fazenda Piedade. Rodovia São José-Una, a 9 do entroncamento com a BR-101","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"US01917925",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917925_01 US01917925_02","36070","auto","Dicotyledonae",NA,NA,"1",NA,NA
"369","2020-09-12 05:00:02-03","US","US","3184431","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"W. Boone",NA,"1984","5","15","Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"US01917926",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917926_01 US01917926_02","23813","auto","Dicotyledonae",NA,NA,"1",NA,NA
"370","2020-09-12 05:00:02-03","US","US","2404766","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"G. Hatschbach",NA,"1963","1","23","Brazil","Paraná","Bocaiúva do Sul","Varginha do Carumbe","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"US01917907",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917907_01 US01917907_02","61623","auto","Dicotyledonae",NA,NA,"1",NA,NA
"371","2020-09-12 05:00:02-03","US","US","3505810","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"R. Goldenberg",NA,"1994","7",NA,"Brazil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"US01917927",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917927_01 US01917927_02","48150","auto","Dicotyledonae",NA,NA,"1",NA,NA
"372","2020-09-12 05:00:02-03","US","US","2325438","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"R. M. Klein",NA,"1959","12","16","Brazil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,"700",NA,NA,"US01917921",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917921_01 US01917921_02","34291","auto","Dicotyledonae",NA,NA,"1",NA,NA
"373","2020-09-12 05:00:02-03","US","US","2639168","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"R. S. Pinheiro",NA,"1970","6","14","Brazil","Bahia","Una","Faz. S. Rafael","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"US01917923",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917923_01 US01917923_02","36070","auto","Dicotyledonae",NA,NA,"1",NA,NA
"374","2020-09-12 05:00:02-03","US","US","2281843","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"R. M. Klein",NA,"1954","12","27","Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"250",NA,NA,"US01917916",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917916_01 US01917916_02","18533","auto","Dicotyledonae",NA,NA,"1",NA,NA
"375","2020-09-12 05:00:02-03","US","US","3090924","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"T. S. Santos & E. J. Judziewicz",NA,"1986","2","21","Brazil","Bahia","Una","Serra dos Quatis.8.2 Km por rodovia E de São José, rodovia São José-Una; então 2 Km ao SW; faldas e cima da Serra 3.5 Km por ar SE de São Jose","-38.3","-15.27",NA,NA,"600","760",NA,"US01917924",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917924_01 US01917924_02",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"376","2020-09-12 05:00:02-03","US","US","1690910","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"Y. Mexia",NA,"1930","4","7","Brazil","Minas Gerais","Viçosa","Road to São Miguel; beyond Km 4","-42.8819007873535","-20.7539005279541",NA,NA,"690",NA,NA,"US01917908",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917908_01 US01917908_02","13937","auto","Dicotyledonae",NA,NA,"1",NA,NA
"377","2020-09-12 05:00:02-03","US","US","2623519","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"A. C. Brade",NA,"1950","1","30","Brazil","Rio de Janeiro","Itatiaia","Maromba","-44.5633010864258","-22.4960994720459",NA,NA,"1000",NA,NA,"US01917913",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917913_01 US01917913_02","19648","auto","Dicotyledonae",NA,NA,"1",NA,NA
"378","2020-09-12 05:00:02-03","US","US","3090925","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"T. S. Santos, Silva, L. A. M. & E. J. Judziewicz",NA,"1986","3","6","Brazil","Bahia","Una","Riberão das Palmeiras, Serra Javi. Ramal eom entrada no Km 11 da rodovia São José-Una, lado S a 9 Km ate cima da Serra. 9 Km por ar SSE São Jose","-38.3","-15.15",NA,NA,"600","700",NA,"US01917922",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917922_01 US01917922_02",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"379","2020-09-12 05:00:02-03","US","US","2405214","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"G. Hatschbach",NA,"1962","12","16","Brazil","Paraná","Campina Grande do Sul","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"US01917906",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917906_01 US01917906_02","55154","auto","Dicotyledonae",NA,NA,"1",NA,NA
"380","2020-09-12 05:00:02-03","US","US","2324812","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"R. M. Klein",NA,"1956","3","6","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,NA,"US01917911",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917911_01 US01917911_02","18533","auto","Dicotyledonae",NA,NA,"1",NA,NA
"381","2020-09-12 05:00:02-03","US","US","259808","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"Sello, --",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01917933",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917933_01 US01917933_02",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"382","2020-09-12 05:00:02-03","US","US","480580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"Sello, --",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01917932",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917932_01 US01917932_02",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"383","2020-09-12 05:00:02-03","US","US","2325436","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"R. M. Klein",NA,"1959","12","15","Brazil","Santa Catarina","Blumenau","Companhia Hering, Bom Retiro","-49.0661010742188","-26.9193992614746",NA,NA,"250",NA,NA,"US01917928",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917928_01 US01917928_02","34291","auto","Dicotyledonae",NA,NA,"1",NA,NA
"384","2020-09-12 05:00:02-03","US","US","3114398","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"L. P. de Queiróz & et al.",NA,"1987","5","27","Brazil","Bahia","Castro Alves","Subida da Serra da Jibóia, 6 Km SE de Pedra Branca","-39.4719","-12.8458",NA,NA,"680",NA,NA,"US01917910",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917910_01 US01917910_02",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"385","2020-09-12 05:00:02-03","US","US","2370459","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"G. Hatschbach",NA,"1960","12","27","Brazil","Paraná","São José dos Pinhais","Serra do Mar, Morro da Campinho","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"US01917931",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917931_01 US01917931_02","45291","auto","Dicotyledonae",NA,NA,"1",NA,NA
"386","2020-09-12 05:00:02-03","US","US","2623426","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"-- Brade",NA,"1945","2","11","Brazil","Rio de Janeiro","Itatiaia","Lote 88","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"US01917930",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917930_01 US01917930_02","19648","auto","Dicotyledonae",NA,NA,"1",NA,NA
"387","2020-09-12 05:00:02-03","US","US","2324854","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"R. Reitz & D. Klein",NA,"1956","1","18","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"350",NA,NA,"US01917914",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917914_01 US01917914_02","31105","auto","Dicotyledonae",NA,NA,"1",NA,NA
"388","2020-09-12 05:00:02-03","US","US","2412592","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"G. Hatschbach",NA,"1962","12","16","Brazil","Paraná","Campina Grande do Sul","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"US01917920",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917920_01 US01917920_02","55154","auto","Dicotyledonae",NA,NA,"1",NA,NA
"389","2020-09-12 05:00:02-03","US","US","3090923","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex) Naudin",NA,NA,NA,NA,"T. S. Santos, T. H. Brito & E. J. Judziewicz",NA,"1986","3","10","Brazil","Bahia","Una","Serra Javi. Rodovia BR-101, trecho São Jose-Camaca, 9km S de São Jose (km 550), então 5.5km E de BR-101 na estrada a Fazenda Cascavel, 6-7km por ar S de São Jose","-38.33","-15.13",NA,NA,"400","900",NA,"US01917909",NA,"Myrtales",NA,"South America - Neotropics",NA,"US01917909_01 US01917909_02",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"390","2020-09-02 16:33:08-03","Cenargen","CEN","45153","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","J. G. de Carvalho-Sobrinho","2001","10",NA,"Luciano Paganucci de Queiroz","6281","2000","06","16","Brasil","BA","SANTA TERESINHA","Serra da Jibóia, ca. 4 km de Pedra Branca.","-39.475277","-12.253055","-39.475277","-12.253055","760","760","Folhas papiráceas. Inflorescência com eixo rosado. Frutos imaturos verdes e maduros vináceos. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (46243). Feira de Santana - Bahia.","CEN00045153",NA,NA,NA,NA,"Exsicatas","CEN00045153",NA,NA,NA,NA,NA,"1",NA,NA
"391","2020-09-02 16:33:08-03","Cenargen","CEN","113114","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","R. Goldenberg","2011",NA,NA,"J. C. Lopes","83","2010","01","27","Brasil","MG","LIMA DUARTE","Parque Estadual do Ibitipoca. Mata Grande. Ao lado da trilha para o Pico do Pião, cerca de 1000 m após a Prainha.","-43.885","-21.703055","-43.885","-21.703055","1460","1460","Pendúnculos avermelhados, cálice amarelo-esverdeados, corola e androceu alvos. Doação do Herbário SPF.","CEN00113114",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA
"392","2020-10-15 09:53:55-03","UFPR","EFC","15242","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","Goldenberg, R.","2016","10","06","Völtz, R.R.; Brotto, M.L; Silva, J.M.",NA,"2016","02","04","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7169","-25.4719","-48.7169","-25.4719",NA,NA,"Arvoreta 1,3 m alt.; flores alvas; interior da Floresta Ombrófila Densa Montana primária.","EFC015242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-13 11:25:34-03","USP","SPF","158709","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Goldenberg, R","2011",NA,NA,"Fiaschi, P","1375","2003","02","25","Brasil","Bahia","Santa Teresinha",NA,"-39.466667","-12.833333","-39.466667","-12.833333",NA,NA,NA,"SPF00158709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-13 11:25:34-03","USP","SPF","10628","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Hoehne, W",NA,NA,NA,"Hoehne, W","s.n.","1939","08",NA,"Brasil","São Paulo",NA,"Anastacio.",NA,NA,NA,NA,NA,NA,NA,"SPF00010628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-13 11:25:35-03","USP","SPF","196690","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Goldenberg, R","2011",NA,NA,"Lopes, JC","83","2010","01","27","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.885111","-21.703111","-43.885111","-21.703111","1460","1460",NA,"SPF00196690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-13 11:25:35-03","USP","SPF","206432","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Meireles, J","2011",NA,NA,"Amorim, AMA","7799","2009","04","09","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.075","-20.519444","-41.075","-20.519444","1100","1100",NA,"SPF00206432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-13 11:25:35-03","USP","SPF","215762","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Jardim, AB","80","2008","10","11","Brasil","Bahia","Arataca","Serra das Lontras, Rod. Arataca/Una entrada 9,5 Km. Faz. Oreon. 6 Km da entrada. Trilha mageando o rio.","-39.391111","-15.197222","-39.391111","-15.197222",NA,NA,NA,"SPF00215762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-13 11:25:34-03","USP","SPF","164770","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Goldenberg, R","2011",NA,NA,"Conceição, AA","743","2000","01","27","Brasil","Bahia","Palmeiras","Serra dos Brejões.","-41.5588989257812","-12.5289001464844",NA,NA,"950","1100",NA,"SPF00164770",NA,NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA
"399","2019-11-13 11:25:34-03","USP","SPF","141232","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Wurdack, JJ","1995",NA,NA,"Hatschbach, G","61390","1994","12","28","Brasil","Paraná","Bocaiúva do Sul","Parque Estadual das Lauráceas","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"SPF00141232",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"400","2019-11-13 11:25:34-03","USP","SPF","190289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Goldenberg, R","2005",NA,NA,"Silva, JM","3974","2004","01","29","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"SPF00190289",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"401","2019-11-13 11:25:34-03","USP","SPF","101532","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Goldenberg, R","2005",NA,NA,"Tamashiro, JY","962","1995","05","08","Brasil","São Paulo","Pedra Bela",NA,"-46.439998626709","-22.7900009155273",NA,NA,NA,NA,NA,"SPF00101532",NA,NA,NA,NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA,NA
"402","2019-11-13 11:25:38-03","USP","SPF","148168","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(Mart. & Schrank ex DC.) Naudin","Semir, J","1994","06",NA,"Martuscelli, P","69","1984","08","19","Brasil","São Paulo","Miracatu","Sitio Irapuã","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,"SPF00148168",NA,NA,NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA
"403","2014-04-04 18:27:52-03","PNFM","IRAI","5591","S","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","Martins, E.","2009","10","30","Martins, E.","056","2009","10","08","Brasil","Paraná","Irati","Itapará",NA,NA,NA,NA,NA,NA,"Árvore, flor creme","IRAI00005591","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-03-25 13:52:36-03","UNIVILLE","JOI","11293","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","A.A. de Oliveira","2010","10","18","A. Korte","3727","2010","06","10","Brasil","Santa Catarina","Itaiópolis","Rio do Bispo.","-49.860556","-26.640278","49º51'38''W","26º38'25''S","601","601","Florística IFFSC 853 (Arbusto); HABITAT: interior do fragmento; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-10-07 09:34:29-03","UEFS","HUEFS","83099","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Ribas, O.S.","4640","2002","04","06","Brasil","São Paulo","Barra do Turvo","Bela Vista","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"HUEFS0083099","Angiospermae","Myrtales",NA,NA,NA,"HUEFS0083099","38172","auto","Rosanae",NA,NA,NA,NA,NA
"406","2019-10-07 09:34:29-03","UEFS","HUEFS","121432","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","R.Goldenberg","2009","08",NA,"Freitas, J.G.","84","2006","03","12","Brasil","Bahia","Senhor do Bonfim","Capão Grande.","-40.535833","-11.388611","40W32'9''","11S23'19''",NA,NA,"Interior da mata.","HUEFS0121432","Angiospermae","Myrtales",NA,NA,NA,"HUEFS0121432",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"407","2019-10-07 09:34:29-03","UEFS","HUEFS","170716","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.",NA,NA,NA,NA,"Melo, E.","9039","2011","02","11","Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.475833","-12.854444","39W28'33''","12S51'16''","770","830","Mata atlântica, ápice próximo às Torres de transmissão.","HUEFS0170716","Angiospermae","Myrtales",NA,NA,NA,"HUEFS0170716",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"408","2019-10-07 09:34:29-03","UEFS","HUEFS","21204","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","R.Goldenberg","2005","03",NA,"Giulietti, A.M.","PCD1567","1995","02","05","Brasil","Bahia","Lençóis","Morro da Chapadinha.","-41.433333","-12.45","41W26'","12S27'","700","700","Mata de grotão em local muito úmido, com açaí de até 30 m de altura, imbés e ciclantera. Afloramentos rochosos de arenito.","HUEFS0021204","Angiospermae","Myrtales",NA,NA,NA,"HUEFS0021204",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"409","2019-10-07 09:34:29-03","UEFS","HUEFS","21343","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","R.Goldenberg","2005","03",NA,"Melo, E.","PCD1794","1995","04","25","Brasil","Bahia","Lençóis","Chpadinha. Mata de grotão, fenda da Serra do Brejão.","-41.45","-12.45","41W27'","12S27'","980","980","Mata de grotão. Vegetação arbórea aberta, muito úmida.","HUEFS0021343","Angiospermae","Myrtales",NA,NA,NA,"HUEFS0021343",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"410","2019-10-07 09:34:29-03","UEFS","HUEFS","7550","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","J.J.Wurdack","1993","10",NA,"Queiroz, L.P.de","1568","1987","05","27","Brasil","Bahia","Castro Alves",NA,"-39.466667","-12.833333","39W28'","12S50'","680","680",NA,"HUEFS0007550","Angiospermae","Myrtales",NA,NA,NA,"HUEFS0007550",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"411","2019-10-07 09:34:29-03","UEFS","HUEFS","46243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","J.G.de Carvalho-Sobrinho","2001","10",NA,"Queiroz, L.P.de","6281","2000","06","16","Brasil","Bahia","Santa Terezinha","Pedra Branca Serra da Jibóia, cerca de 4km de Pedra Branca.","-39.475278","-12.253056","39W28'31''","12S15'11''","760","760","Mata higrófila","HUEFS0046243","Angiospermae","Myrtales",NA,NA,NA,"HUEFS0046243",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"412","2019-10-07 09:34:29-03","UEFS","HUEFS","133160","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana","Cogn.","R.Goldenberg","2005",NA,NA,"Silva, J.M.","3974","2004","01","29","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"HUEFS0133160","Angiospermae","Myrtales",NA,NA,NA,"HUEFS0133160","41937","auto","Rosanae",NA,NA,NA,NA,NA
