"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"516","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","30681","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Stranghetti, V. & Ranga, N.T. & Rezende, A.A.",NA,NA,NA,"Brasil","São Paulo","São João de Iracema (G5)","Fazenda São Francisco","-50.29333333","-20.47361111","-50.29333333","-20.47361111","Árvore, 1,5m, fruto maduro vermelho.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"517","2020-06-22 14:18:32-03","UNESP-IBILCE","SJRP","32457","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"A. G. Lopes","2014","12","16","Brasil","São Paulo","São José do Rio Preto","Bosque Municipal","-49.3544444","-20.77694444","-49.3544444","-20.77694444","Árvore 2 m., catáfilos persistentes formando ramentas, frutos maduros vermelhos.",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"518","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","22915","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Stranghetti, V.",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81","-49.380556","-20.81","Arbusto 3 m, fruto. interior da mata.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"519","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10464","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667","Arbusto 1,5 m, fruto, interior da mata;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"520","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","22916","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Stranghetti, V.",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81","-49.380556","-20.81","Arbusto, ca 1,5 m, fruto imaturo.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"521","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","30680","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Stranghetti, V. & Ranga, N.T. & Rezende, A.A.",NA,NA,NA,"Brasil","São Paulo","Planalto","Fazenda Taperão","-49.97388889","-21.00138889","-49.97388889","-21.00138889","Arbusto, 2m, fruto imaturo verde.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"522","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","00881","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","A. Amaral",NA,NA,NA,"Brognaro",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Bosque Municipal","-49.3544444","-20.77694444","-49.3544444","-20.77694444","Bosque municipal;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"523","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","13937","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Karina G. Melzi & Edlaine R. Avelino",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Bosque Municipal","-49.3544444","-20.77694444","-49.3544444","-20.77694444","Árvore 8 m, estípulas, flores esbranquiçadas.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"524","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","20041","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Ionária I. Pedrão",NA,NA,NA,"Brasil","São Paulo","Potirendaba","Um trecho da mata ciliar do Ribeirão Borá","-49.377222","-21.042778","-49.377222","-21.042778","Arbusto ca. 3 m, flores brancas.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"525","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","30682","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Stranghetti, V. & Ranga, N.T. & Rezende, A.A.",NA,NA,NA,"Brasil","São Paulo","São João de Iracema (G5)","Fazenda São Francisco","-50.29333333","-20.47361111","-50.29333333","-20.47361111","Árvore, 2,5m, fruto imaturo verde.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"526","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","34285","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Soares-Silva, J.P.; Sampaio, D.","2019","11","08","Soares-Silva, J.P.","2019","11","05","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667","Arbusto de 1,6 metro, interior de mata, pétalas brancas.",NA,NA,NA,"261.0","América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"527","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","30678","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Stranghetti, V. & Ranga, N.T. & Rezende, A.A.",NA,NA,NA,"Brasil","São Paulo","Turmalina","Faz. São João","-50.43388889","-20.00361111","-50.43388889","-20.00361111","Arbusto, 1m, flores brancas.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"528","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","30679","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Stranghetti, V. & Ranga, N.T. & Rezende, A.A.",NA,NA,NA,"Brasil","São Paulo","Planalto","Fazenda Taperão","-49.97388889","-21.00138889","-49.97388889","-21.00138889","Árvore, fruto imaturo verde.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"529","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","26393","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Cazante, J.M.",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Córrego Talhado","-49.3699989318848","-20.8199996948242",NA,NA,"Arbusto 2 m, frutos imaturos cor verde, no interior da mata;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,"20305","auto","Magnoliopsida",NA,NA,NA,NA
"530","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10555","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"A.A. Rezende",NA,NA,NA,"Brasil","São Paulo","Araçatuba","fazenda santo antonio","-50.4300003051758","-21.2000007629395",NA,NA,"Arbusto, flores brancas e botões, folhas lisas.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,"59490","auto","Magnoliopsida",NA,NA,NA,NA
"531","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10507","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","A.Amaral Jr",NA,NA,NA,"A.A. Rezende",NA,NA,NA,"Brasil","São Paulo","Araçatuba","fazenda santo antonio","-50.4300003051758","-21.2000007629395",NA,NA,"Arbusto 2 m, folhas lisas, com frutos imaturos e maduros.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,"59490","auto","Magnoliopsida",NA,NA,NA,NA
"532","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","20314","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Camila I. Giorgi Moraes","2005","08","01","N.T. Ranga",NA,NA,NA,"Brasil","São Paulo","Zacarias","mata à beira de estrada","-50.0499992370605","-21.0499992370605",NA,NA,"Subarbusto 2 m, próximo a brejo.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,"20292","auto","Magnoliopsida",NA,NA,NA,NA
"533","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","23062","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr, A.",NA,NA,NA,"Cavalcanti, DC",NA,NA,NA,"Brasil","São Paulo","Guaratinguetá","reserva florestal da Escola de Especialistas de Aeronáutica - EEAR","-45.189998626709","-22.8099994659424",NA,NA,"Arvoreta 2 m, frutos negros.;",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,"27040","auto","Magnoliopsida",NA,NA,NA,NA
"534","2020-08-31 09:02:02-03","INPA","INPA","200582","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Hensold, N","1999",NA,NA,"Hatschbach, GG","1997","11","21","Brasil","Minas Gerais","Santo Antônio do Itambé","Rodovia para Serro.","-43.3067016601562","-18.465799331665",NA,NA,NA,"INPA0200582","INPA0200582 INPA0200582_e",NA,"67398","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"19014","auto",NA,NA,NA,NA,NA
"535","2020-08-31 09:02:02-03","INPA","INPA","151339","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Plowman, TC","1986",NA,NA,"Thomas, WW","1985","10","21","Brasil","Mato Grosso","Cuiabá","Chap. dos Guimarães, Véu da Noiva, R. Coxipoinho., Veu da Noiva. Falls on the Chapada dos Guimarães. Along rio Coxipozinho in gallery forest near base of falls. 01 Km off Hwy MT- 251","-55.833333","-15.4","-55.833333","-15.4",NA,"INPA0151339","INPA0151339 INPA0151339_e INPA0151339_e1",NA,"4492","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-08-31 09:02:02-03","INPA","INPA","152117","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Plowman, TC","1986",NA,NA,"Pirani, JR","1985","10","11","Brasil","Mato Grosso",NA,"Ilha do Bananal. Divisa com o Parque Nacional de A, Ilha do Bananal, na divisa com o Parque Nacional Araguaia, coletas no Parque Indígena","-50.5","-10.416667","-50.5","-10.416667",NA,"INPA0152117","INPA0152117 INPA0152117_e INPA0152117_nd",NA,"1247","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-08-31 09:02:02-03","INPA","INPA","205895","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","H.Y.A.; Amaral Junior, A","1973",NA,NA,"Gottsberger, IS","1972","08","18","Brasil","São Paulo","Botucatu","18 km north of Botucatu, (14 km east of São Manuel). Along the São Manuel - Piracicaba highway. Near ex - RR station, 13 de maio.","-48.416667","-22.75","-48.416667","-22.75",NA,"INPA0205895","INPA0205895 INPA0205895_e",NA,"99-18872","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales","550","550",NA,NA,NA,NA,NA,NA,NA
"538","2020-08-31 09:02:02-03","INPA","INPA","42864","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Plowman, TC","1982",NA,NA,"Prance, GT","1973","10","24","Brasil","Mato Grosso",NA,"Chapada dos Guimarães, 5 km E, 5 Km E of town of Chapada dos Guimarães on road to EMBRATEL","-55.7494","-15.4608","-55.7494","-15.4608",NA,"INPA0042864","INPA0042864 INPA0042864_e",NA,"19373","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales","720","720",NA,NA,NA,NA,NA,NA,NA
"539","2020-08-31 09:02:02-03","INPA","INPA","91900","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Plowman, TC","1982",NA,NA,"Macêdo, M","1979","09","19","Brasil","Mato Grosso","Cuiabá","Cuiabá, Estrada da Guia, próximo a Morada do Sol.","-56","-15.6","-56","-15.6",NA,"INPA0091900","INPA0091900 INPA0091900_e INPA0091900_e1",NA,"1372","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-08-31 09:02:02-03","INPA","INPA","75009","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, MIB","2001","08","30","Macêdo, M","1976","09","07","Brasil","Mato Grosso","Poconé","Rodovia Transpantaneira Km 8, Rodovia Transpantaneira, km 8.","-56","-15.6","-56","-15.6",NA,"INPA0075009","INPA0075009 INPA0075009_e INPA0075009_e1 INPA0075009_e2",NA,"441","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-08-31 09:02:02-03","INPA","INPA","214714","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Fina, BG","1996","09","24","Brasil","São Paulo","Pirassununga","Cerradão","-47.4199981689453","-21.9899997711182",NA,NA,NA,"INPA0214714","INPA0214714 INPA0214714_e",NA,"2","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"24621","auto",NA,NA,NA,NA,NA
"542","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","13935",NA,"Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","J.L. Costa Lima/28-V-2014",NA,NA,NA,"L. Kollmann; et al","2000","11","21","Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333","40W53'27","18S44'18","Arbusto 2m. Flores brancas.","MBML013935","MBML013935",NA,"3270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","14418",NA,"Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","J.L. Costa Lima/28-V-2014",NA,NA,NA,"L. Kollmann; et al","2000","11","21","Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333","40W53'27","18S44'18","Arbusto 3m, frutos vermelhos.","MBML014418","MBML014418",NA,"3334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-12-28 10:31:24-03","ICAUFMG","MCCA","2607","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"FONSECA, R.S.","2011","11","12","Brasil","Minas Gerais","Viçosa","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0",NA,"MCCA02721","MCCA02721",NA,"1060",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"545","2020-12-28 10:31:24-03","ICAUFMG","MCCA","2605","S","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"FONSECA, R.S.","2010","10","25","Brasil","Minas Gerais","Viçosa","Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0","Beira da trilha principal","MCCA02719","MCCA02719",NA,"830",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"546","2021-03-04 11:05:09-03","UFRB","HURB","20472","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil",NA,NA,NA,NA,"Souza, J.S.",NA,NA,NA,"Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,"HURB000020472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA
"547","2021-03-04 11:05:09-03","UFRB","HURB","20914","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Moreira, D.M.; Almeida, M.R.A.; Brandão, C.S.S.; Alves, T.N.","2017","04","26","Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,"HURB000020914",NA,NA,"161",NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA
"548","2020-06-15 15:30:21-03","UNESP-RC","HRCB","2314","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","30","Cesar, O.","1981","11","16","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,"Árvore até 6m de altura, com frutos marrom escuro",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA
"549","2020-06-15 15:30:21-03","UNESP-RC","HRCB","3060","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","31","Cesar, O.","1982","11","12","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,"Altura 6m. Frutos marrom escuro",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA
"550","2020-06-15 15:30:21-03","UNESP-RC","HRCB","9017","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","31","Assumpção, C.T. de","1979","10","30","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,"1,5 m slender shrub; some fruit bright red",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA
"551","2020-06-15 15:30:21-03","UNESP-RC","HRCB","31764","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Rezende, A.A.","1992","10","10","Brasil","São Paulo","Araçatuba","Fazenda Santo Antonio","-50.4300003051758","-21.2000007629395",NA,NA,"Arbusto, 2m alt., folhas lisa, com frutos imaturos e maduros",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,"59490","auto",NA,NA,NA,NA,NA
"552","2020-06-15 15:30:21-03","UNESP-RC","HRCB","29684","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","1998","06","16","Pinheiro, M.H.O.","1997","09","25","Brasil","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,"Arvoreta de 1,5 m alt., flores imaturas",NA,NA,NA,"469",NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"553","2020-06-15 15:30:21-03","UNESP-RC","HRCB","29687","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","1998","06","16","Pinheiro, M.H.O.","1996","09","24","Brasil","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,"Arbusto de 1,5m alt.; flores brancas",NA,NA,NA,"129",NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"554","2020-06-15 15:30:21-03","UNESP-RC","HRCB","29683","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","1998","06","16","Pinheiro, M.H.O.","1997","10","11","Brasil","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,"Arvoreta de 1m alt.; flores brancas",NA,NA,NA,"504",NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"555","2020-06-15 15:30:21-03","UNESP-RC","HRCB","29682","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","1998","06","16","Pinheiro, M.H.O.","1997","10","21","Brasil","São Paulo","Bauru","Jardim Botânico Municipal","-49.060001373291","-22.3099994659424",NA,NA,"Arbusto de 3m alt.; frutos verdes",NA,NA,NA,"536",NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"556","2020-06-15 15:30:21-03","UNESP-RC","HRCB","36722","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Campos, C.J.","2002","01","22","Bieras, A.C.","2002","01","22","Brasil","São Paulo","Botucatu","Entrada do Rio Bonito","-48.439998626709","-22.8799991607666",NA,NA,"Arbusto, frutos vermelhos",NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA
"557","2020-06-15 15:30:21-03","UNESP-RC","HRCB","3304","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","31","Cesar, O.","1982","08","24","Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA
"558","2020-06-15 15:30:21-03","UNESP-RC","HRCB","5458","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","30","Pagano, S.N.","1984","08","31","Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,"Arbusto",NA,NA,NA,"620",NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA
"559","2020-06-15 15:30:21-03","UNESP-RC","HRCB","1270","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","30","Vitti, H.","1962","06","25","Brasil","São Paulo","Corumbataí","Reserva de Cerrado","-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA
"560","2020-06-15 15:30:21-03","UNESP-RC","HRCB","31565","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1997","02",NA,"Cavalcanti, D.C.","1992","09","26","Brasil","São Paulo","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,"Árvore com 5m de altura",NA,NA,NA,"122",NA,NA,NA,NA,NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA
"561","2020-06-15 15:30:21-03","UNESP-RC","HRCB","32444","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr, A.","1996","12",NA,"Cavalcanti, D.C.","1995","11","08","Brasil","São Paulo","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,"Arvoreta ca. 2m, frutos negros",NA,NA,NA,"303",NA,NA,NA,NA,NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA
"562","2020-06-15 15:30:21-03","UNESP-RC","HRCB","4527","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","31","Cesar, O.","1984","09","21","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"Arbusto até 2,5m flores amareladas",NA,NA,NA,"258",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"563","2020-06-15 15:30:21-03","UNESP-RC","HRCB","3481","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Loiola, M.I.B.","2001","08","31","Cesar, O.","1983","10","03","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"Flores amarelas",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
