"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","typeStatus","recordNumber","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","00538239","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"R. Reitz","1963",NA,"Brazil","Santa Catarina","Irani","Campo do Irani, Irani","-51.9017","-27.0247",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286220' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538239",NA,"16405",NA,"South America","sheet",NA,"Magnoliophyta","Poales","NY00538239_01","hatschbachii",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00538231","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","A. M. Giulietti",NA,NA,NA,"T. M. Koyama","1970","02","Brazil","São Paulo",NA,"Road from Pres. Venceslau to Campinas",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490148' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538231",NA,"13761","23","South America","sheet",NA,"Magnoliophyta","Poales","NY00538231_01",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00538360","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"E. Hassler","1902","12","Paraguay",NA,NA,"In regione cursus superioris fluminis Y-acá",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286218' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538360",NA,"6697",NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,"hatschbachii",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00538361","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"J. Cuatrecasas","1939","11","Colombia",NA,NA,"La Serranía, entre los rios Ariari y Meta: Llano Grande",NA,NA,NA,NA,"3200","3200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286219' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538361",NA,"7886","26","South America","sheet",NA,"Magnoliophyta","Poales",NA,"hatschbachii",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00898255","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","N. Hensold",NA,NA,NA,"R. C. de Mendonça","1984","01","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Brejo próximo à cerca divisória entre a Reserva e a Fazenda Água Limpa da UnB.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968008' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898255",NA,"302","17","South America","sheet",NA,"Magnoliophyta","Poales","NY00898255_01",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00103620","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens angustifolius","Moldenke","H. N. Moldenke",NA,NA,NA,"O. L. Haught","1939","04","Colombia","Meta",NA,"Los Llanos; Bog about 20 kilometers south of 30° west of Orocué",NA,NA,NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=150380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103620","type","2747","09","South America","sheet",NA,"Magnoliophyta","Poales","NY00103620_01","angustifolius",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00898258","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M. G. da Silva",NA,NA,NA,"M. G. da Silva","1979","02","Brazil","Mato Grosso","Várzea Grande","entroncamento das rodovias Cuiabá Santarém e Porto Velho, arredores do aeroporto.","-56.195","-15.6489",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968016' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898258",NA,"4527","09","South America","sheet",NA,"Magnoliophyta","Poales","NY00898258_01",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00538252","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens angustifolius","Moldenke","H. N. Moldenke",NA,NA,NA,"G. G. Hatschbach","1950","01","Brazil","Paraná","Sao José dos Pinhais","Rincao","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=39549' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538252",NA,"1761","22","South America","sheet",NA,"Magnoliophyta","Poales","NY00538252_01","angustifolius",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00898270","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","N. Hensold",NA,NA,NA,"W. R. Anderson","1972","02","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Serra do Cipó","-43.567098","-19.391463",NA,NA,"1220","1220","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968209' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898270",NA,"36384","20","South America","sheet",NA,"Magnoliophyta","Poales","NY00898270_01",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00538248","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"B. Rambo","1947","02","Brazil","Rio Grande do Sul","Bom Jesus","Bom Jesus. Aparados da Serra","-50.4167","-28.6681",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286228' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538248",NA,"35244","15","South America","sheet",NA,"Magnoliophyta","Poales","NY00538248_01","hatschbachii",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00898231","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"G. M. Magalhaes","1942","01","Brazil","Minas Gerais","Diamantina","Palmital","-43.6003","-18.2494",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=967907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898231",NA,"2091","29","South America","sheet",NA,"Magnoliophyta","Poales","NY00898231_01","hatschbachii",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00538207","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"A. L. Moldenke","1948","09","Brazil","São Paulo","Santo André","Campos da Estaçao Biologica, Paranapiacaba, Alto da Serra","-46.5297","-23.66",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490123' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538207",NA,"19636","24","South America","sheet",NA,"Magnoliophyta","Poales","NY00538207_01",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00538206","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","F. C. Hoehne",NA,NA,NA,"F. C. Hoehne","1917","07","Brazil","São Paulo","Sao Paulo","Butantan","-46.724373","-23.565521",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490152' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538206",NA,"612","23","South America","sheet",NA,"Magnoliophyta","Poales","NY00538206_01",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00538241","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"R. Reitz","1962","01","Brazil","Santa Catarina","Porto Uniao","Fazenda Frei Rogério, Porto Uniao","-51.0781","-26.2383",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286209' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538241",NA,"11593","06","South America","sheet",NA,"Magnoliophyta","Poales","NY00538241_01","hatschbachii",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00538362","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens angustifolius","Moldenke",NA,NA,NA,NA,"G. Davidse","1976","02","Brazil","Minas Gerais",NA,"8 km NE of Cambui","-46.058189","-22.61045",NA,NA,"910","910","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=39553' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538362",NA,"10572","25","South America","sheet",NA,"Magnoliophyta","Poales","NY00538362_01","angustifolius",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00002229","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"L. B. Smith","1971","12","Brazil","Santa Catarina","Agua Doce","8 km south of turn to the south in road east of Palmas","-51.5558","-26.9981",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00002229",NA,"15694","06","South America","sheet",NA,"Magnoliophyta","Poales","NY00002229_01",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00002227","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"A. L. Moldenke","1948","09","Brazil","São Paulo","Sao Paulo","Campo Congonhas","-46.660488","-23.627973",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490121' target='other'> <mi>dwc_moreinfo</mi></a>","NY00002227",NA,"19903","25","South America","sheet",NA,"Magnoliophyta","Poales","NY00002227_01",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00538237","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"R. Reitz","1965","12","Brazil","Paraná","Palmeira","Rodovia do Café, km 49, Palmeira","-50.0064","-25.4294",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286215' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538237",NA,"17472","12","South America","sheet",NA,"Magnoliophyta","Poales","NY00538237_01","hatschbachii",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00898261","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"H. S. Irwin","1966","05","Brazil","Distrito Federal","Brasília","Ca. 30 km N. E. of Brasília","-47.71872","-15.5916",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968025' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898261",NA,"15876","15","South America","sheet",NA,"Magnoliophyta","Poales","NY00898261_01",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00538236","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"A. Mattos","1950","11","Brazil","Paraná",NA,"Barigui",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286214' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538236",NA,"s.n.","14","South America","sheet",NA,"Magnoliophyta","Poales","NY00538236_01","hatschbachii",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00538244","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"G. G. Hatschbach","1969","10","Brazil","Paraná","Imbituva","Rio Imbituvinha","-50.6042","-25.23",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286222' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538244",NA,"22504","20","South America","sheet",NA,"Magnoliophyta","Poales","NY00538244_01","hatschbachii",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00898242","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"J. M. Pires","1950","05","Brazil","Goiás",NA,"Varedão do Relampago, duas léguas de Carolina.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=967946' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898242",NA,"2431","28","South America","sheet",NA,"Magnoliophyta","Poales","NY00898242_01",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00898233","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"H. S. Irwin","1966","04","Brazil","Goiás","Posse","Serra Geral de Goiás, Rio da Prata, ca. 6 km S. of Posse","-46.37","-14.13",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=967922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898233",NA,"14410","05","South America","sheet",NA,"Magnoliophyta","Poales","NY00898233_01",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00538243","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"B. J. Pickel","1941","11","Brazil","São Paulo",NA,"S. Paulo (Estaçao [illegible] Vianna)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286216' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538243",NA,"5526","24","South America","sheet",NA,"Magnoliophyta","Poales","NY00538243_01","hatschbachii",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01091240","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","N. Hensold",NA,NA,NA,"P. Fiaschi","2004","07","Brazil","Bahia","Umburanas","Estrada de Umburanas para Delfino, ca. 31.3 km. Ramal à esquerda. Acesso à Serra da Empreitada. Construção abandonada no fim da estrada, a ca. 14 km do início do ramal.","-41.3225","-10.4031",NA,NA,"975","975","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1229888' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091240",NA,"2466","16","South America","sheet",NA,"Magnoliophyta","Poales","NY01091240_01",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00898227","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"A. Macedo","1951","01","Brazil","Minas Gerais","Ouro Preto","Andorinhas","-43.5081","-20.2878",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=967840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898227",NA,"2853","05","South America","sheet",NA,"Magnoliophyta","Poales","NY00898227_01","hatschbachii",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2086673","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"E. H. G. Ule","1908","10","Brazil","Roraima",NA,"Rio Branco. Bei Boa Vista.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2225877' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086673",NA,"7610",NA,"South America","sheet",NA,"Magnoliophyta","Poales","NY02086673_01",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00002237","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"G. Eiten","1959","12","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. Ca. 6 km N of Padua Sales (about 27 km NW of city of Moji-Mirim)",NA,NA,NA,NA,"575","625","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490138' target='other'> <mi>dwc_moreinfo</mi></a>","NY00002237",NA,"1527","04","South America","sheet",NA,"Magnoliophyta","Poales","NY00002237_01",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00538253","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens angustifolius","Moldenke","H. N. Moldenke",NA,NA,NA,"J. E. Leite","1941",NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Vicinity of San Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=39550' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538253",NA,"101",NA,"South America","sheet",NA,"Magnoliophyta","Poales","NY00538253_01","angustifolius",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00538233","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens hatschbachii","Moldenke","H. N. Moldenke",NA,NA,NA,"A. Mattos","1951","01","Brazil","Paraná","Palmeira","Fazenda Sta. Rita","-50.0064","-25.4294",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=286211' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538233",NA,"s.n.","16","South America","sheet",NA,"Magnoliophyta","Poales","NY00538233_01","hatschbachii",NA,NA,NA,NA,NA,NA,NA
"73","2017-07-28 17:41:00-03","NY","NYBG","02736364","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,NA,NA,NA,NA,"H. Medeiros","2015","04","Brazil","Rondônia","Itapoã do Oeste","Floresta Nacional do Jamari. Linha do Modulo de Pesquisa Potosi-PPBio.","-62.903808","-9.272381",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3268870' target='other'> <mi>dwc_moreinfo</mi></a>","NY02736364",NA,"1642","19","South America","Sheet",NA,"Magnoliophyta","Poales","NY02736364_01",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00898244","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"G. G. Hatschbach","1975","02","Brazil","Mato Grosso","Cuiabá","BR 384, Km 71","-56.0967","-15.5961",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=967949' target='other'> <mi>dwc_moreinfo</mi></a>","NY00898244",NA,"36052","11","South America","sheet",NA,"Magnoliophyta","Poales","NY00898244_01",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00002234","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"G. Eiten","1961","11","Brazil","São Paulo","Itirapina","At border between Município de Itirapina and Munípio de Brotas: 10.1 km along Itirapina-Brotas road west from railroad crossing in city of Itirapina","-47.92","-22.27",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490144' target='other'> <mi>dwc_moreinfo</mi></a>","NY00002234",NA,"3426","30","South America","sheet",NA,"Magnoliophyta","Poales","NY00002234_01",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00538214","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"A. F. M. Glaziou",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490160' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538214",NA,"14397",NA,"South America","sheet",NA,"Magnoliophyta","Poales","NY00538214_01",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","2086687","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"G. T. Prance","1977","11","Brazil","Pará",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway, Cachoeira de Curuá; north slope of Serra Cachimbo.","-54.9644","-8.7367",NA,NA,"300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2225891' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086687",NA,"24837","04","South America","sheet",NA,"Magnoliophyta","Poales","NY02086687_01",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00538215","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H. N. Moldenke",NA,NA,NA,"G. Gardner","1836",NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490157' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538215",NA,"3487",NA,"South America","sheet",NA,"Magnoliophyta","Poales","NY00538215_01",NA,NA,NA,NA,NA,NA,NA,NA
