"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00932698","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","J. M. de Rezende","1996","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932698","Magnoliophyta","Fabales","Benth.","J. M. de Rezende","371","Distrito Federal","Nucleo rural Alexandre Gusmao. Chacara 3315. Municipio Brazlandia","NY00932698_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","590323","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","W. Ganev","1992","10","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409178' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590323","Magnoliophyta","Fabales","Benth.","L. P. de Queiroz","1381","Bahia","Malhada da Areia, próximo a roca de Cezaltino","NY00590323_01","Abaíra","-41.75","-13.28","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00934877","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G. T. Prance","1964","08","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934877","Magnoliophyta","Fabales","Benth.",NA,"58561","Tocantins","Summit of Serra de Mamoneira, west of Filadélfia","NY00934877_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00932653","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","P. Clausen",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006667' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932653","Magnoliophyta","Fabales","Benth.",NA,"823","Minas Gerais","Brésil (Minas-Geraes)","NY00932653_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1018201","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G. Martinelli","1983","04","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250227' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018201","Magnoliophyta","Fabales","Benth.",NA,"9216","Minas Gerais","Mendanha, estrada Diamantina - Couto de Magalhaes, proximo a ponte do Rio Jequitinhonha.","NY01018201_01","Couto de Magalhães de Minas","-43.4708","-18.0717","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00934896","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G. Eiten","1969","12","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=962040' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934896","Magnoliophyta","Fabales","Benth.","R. C. Barneby","9911","Mato Grosso","Crest of Serra do Roncador, along new road, 103 km NNE of Xavantina. 11 km S of the stream, Córrego do Pintado. Stand 10.","NY00934896_01","Barra do Garças","-52.2567","-15.8903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-11-01 12:50:00-02","NY","NYBG","459416","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","O. Handro","1958","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409175' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459416","Magnoliophyta","Fabales",NA,"O. Handro","825","São Paulo","Reserva Florestal, perto de Padua Sales","NY00459416_01","Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00932676","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","H. S. Irwin","1969","02","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006669' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932676","Magnoliophyta","Fabales","Benth.","J. W. Grimes","23268","Minas Gerais","Serra do Espinhaço, ca. 50 km N.E. of Francisco Sá, on road to Salinas","NY00932676_01","Grão Mogol","-43.11745","-16.32455","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00932694","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","B. A. Krukoff","1933","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006702' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932694","Magnoliophyta","Fabales","Benth.",NA,"2072","Goiás","Along the upper Rio Tocantins. Near Santarem","NY00932694_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00932706","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G. Pereira-Silva","1996","03","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006725' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932706","Magnoliophyta","Fabales","Benth.","R. C. Barneby","3480","Maranhão","Projeto de Balsas; condominio Kissy; lote 23","NY00932706_01","Balsas","-46.0356","-7.5325","470","470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00934863","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","J. A. Ratter","1968","07","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960289' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934863","Magnoliophyta","Fabales","Benth.","J. A. Ratter","R2146","Mato Grosso","2 km E. of the Base Camp of the Expedition. (Base Camp c. 270 km N. of Xavantina.)","NY00934863_01",NA,"-51.87","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00932675","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","H. S. Irwin","1970","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006711' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932675","Magnoliophyta","Fabales","Benth.","G. P. Lewis","26447","Distrito Federal","Cachoeira Piripiripau, ca. 15 km S. of Planaltina","NY00932675_01","Brasília","-47.65125","-15.75985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1018361","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","D. Sasaki","2003","04","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1258822' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018361","Magnoliophyta","Fabales","Benth.","J. Y. Tamashiro","438","São Paulo","Parque Estadual das Furnas do Bom Jesus. Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus.","NY01018361_01","Pedregulho","-47.4194","-20.1972","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00932684","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","E. P. Heringer","1959","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006682' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932684","Magnoliophyta","Fabales","Benth.",NA,"7242","Minas Gerais","Fazenda do Rasgao, 3 km de Paraopeba","NY00932684_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00934862","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","J. A. Ratter","1968","07","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960260' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934862","Magnoliophyta","Fabales","Benth.","J. A. Ratter","R2070","Mato Grosso","Close to base Camp of the Expedition. (C. 270 km. N. of Xavantina on the Xavantina - Sâo Felix road)","NY00934862_01",NA,"-51.87","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-11-01 12:50:00-02","NY","NYBG","459414","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","O. Handro","1958","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409173' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459414","Magnoliophyta","Fabales",NA,"O. Handro","825","São Paulo","Reserva Florestal, perto de Padua Sales","NY00459414_01","Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00932695","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","L. Riedel","1834","09",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932695","Magnoliophyta","Fabales","Benth.",NA,"2911","Minas Gerais","Pr. Alegres","NY00932695_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00932650","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G. Schüch",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932650","Magnoliophyta","Fabales","Benth.",NA,"s.n.",NA,"Brasilia","NY00932650_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00932685","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G. M. Araújo","1986","10","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932685","Magnoliophyta","Fabales","Benth.","G. M. Araújo","29","Minas Gerais","Estação Ecológica do Panga, Uberlândia","NY00932685_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","459418","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","T. N. Guedes","1957","09","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409201' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459418","Magnoliophyta","Fabales","Benth.",NA,"599","Ceará","Serra do Araripe","NY00459418_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00932656","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G. G. Hatschbach","1997","11","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006675' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932656","Magnoliophyta","Fabales","Benth.","R. C. Barneby","67393","Minas Gerais","Santo Antônio do Itambé, rodovia para Serro","NY00932656_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","590316","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","W. Ganev","1993","09","15","South America","Brazil","sheet",NA,"HUEFS 15775 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409190' target='other'> <mi>dwc_moreinfo</mi></a>","NY00590316","Magnoliophyta","Fabales","Benth.","G. P. Lewis","2236","Bahia","Guarda Mor, próximo a serrinha","NY00590316_01","Abaíra","-41.85","-13.32","1270","1270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","459405","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","S. A. Mori","1981","06","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409192' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459405","Magnoliophyta","Fabales","Benth.","G. P. Lewis","14328","Bahia","Vicinity of Lençois, 2-5 km N of Lençois on trail to Barro Branco","NY00459405_01","Lençóis","-41.3897","-12.5633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00934876","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G. T. Prance","1964","08","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934876","Magnoliophyta","Fabales","Benth.",NA,"58561","Tocantins","Summit of Serra de Mamoneira, west of Filadélfia","NY00934876_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-11-01 12:50:00-02","NY","NYBG","459407","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","A. M. Amorim","1992","06","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409181' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459407","Magnoliophyta","Fabales",NA,"R. C. Barneby","582","Bahia","Estrada para Ibotirama, BR 242. Coletas no km 21 a partir da sede do municipio","NY00459407_01","Barreiras","-44.99","-12.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00932669","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","J. F. Hennen","1983","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006701' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932669","Magnoliophyta","Fabales","Benth.","R. C. Barneby","83-752","Goiás","Just N of Cristalina, hwy 40","NY00932669_01","Cristalina","-47.6133","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00932665","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","H. S. Irwin","1968","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006693' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932665","Magnoliophyta","Fabales","Benth.","J. W. Grimes","21653","Goiás","Ca. 27 km S. of Paraíso.","NY00932665_01","Alto Paraíso de Goiás","-47.53","-14.38","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00932668","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","T. B. Cavalcanti","1996","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006699' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932668","Magnoliophyta","Fabales","Benth.","R. C. Barneby","2051","Goiás","Bacia de inundaçao da AHE- Corumba","NY00932668_01","Ipameri","-48.1594","-17.7219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00932729","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","E. P. Heringer","1980","10","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006722' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932729","Magnoliophyta","Fabales","Benth.","B. A. S. Pereira","5674","Distrito Federal","Adjacências da Cachoeira do Pipiripau.","NY00932729_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00932700","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","J. A. Ratter","1992","10","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006714' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932700","Magnoliophyta","Fabales","Benth.",NA,"R2538","Distrito Federal","Parque Nacional, Brasília","NY00932700_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","3262","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","J. B. E. Pohl",NA,NA,NA,"South America","Brazil","sheet",NA,"Collection number noted as 1394 = 1394 d. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409196' target='other'> <mi>dwc_moreinfo</mi></a>","NY00003262","Magnoliophyta","Fabales","Benth.",NA,"1394",NA,"Oliveira et Formiga","NY00003262_01",NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00932678","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","F. C. A. Oliveira","1998","05","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006671' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932678","Magnoliophyta","Fabales","Benth.","R. C. Barneby","1046","Minas Gerais","Parque Nacional Grande Sertao Veredas. Parcela 6","NY00932678_01","Formoso","-46.0058","-15.3186","820","820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00934871","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","C. A. Cid Ferreira","1985","04","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960871' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934871","Magnoliophyta","Fabales","Benth.","L. Coêlho","5391","Amazonas","BR 319, Rod. Manaus-Porto Velho, a 15 km de Humaitá","NY00934871_01","Humaitá","-63.0301952","-7.5112368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00932680","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G. M. Araújo","1992","05","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006674' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932680","Magnoliophyta","Fabales","Benth.",NA,"71","Minas Gerais","Estação Ecológica do Panga, Uberlândia","NY00932680_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-11-01 12:50:00-02","NY","NYBG","459415","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","O. Handro","1958","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409174' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459415","Magnoliophyta","Fabales",NA,"O. Handro","825","São Paulo","Reserva Florestal, perto de Padua Sales","NY00459415_01","Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00932727","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","E. P. Heringer","1961","08","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932727","Magnoliophyta","Fabales","Benth.",NA,"8729/923","Distrito Federal","Plano Piloto.","NY00932727_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00932674","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","H. S. Irwin","1966","03","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006710' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932674","Magnoliophyta","Fabales","Benth.","H. S. Irwin","14087","Distrito Federal","Côrrego Alogado, Parque Municipal do Gama, ca. 20 km S.W. of Brasília","NY00932674_01","Brasília","-48.05","-16.03","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","459400","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","R. M. Harley","1988","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409188' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459400","Magnoliophyta","Fabales","Benth.","G. P. Lewis","25613","Bahia","Livramento do Brumado. 5km da cidade na estrada para Rio de Contas","NY00459400_01",NA,"-41.82","-13.62","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
